"plh0107","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Quite unimportant","1990","no migration background","(3a) lower tertiary education","10","","",""
"Quite unimportant","1990","no migration background","(3b) higher tertiary education","20","","",""
"Quite unimportant","1990","direct migration background","(0) in school","","","",""
"Quite unimportant","1990","direct migration background","(1a) inadequately completed","3","","",""
"Quite unimportant","1990","direct migration background","(1b) general elementary school","23","","",""
"Quite unimportant","1990","direct migration background","(1c) basic vocational qualification","23","","",""
"Quite unimportant","1990","direct migration background","(2b) intermediate general qualification","2","","",""
"Quite unimportant","1990","direct migration background","(2a) intermediate vocational","7","","",""
"Quite unimportant","1990","direct migration background","(2c_gen) general maturity certificate","1","","",""
"Quite unimportant","1990","direct migration background","(2c_voc) vocational maturity certificate","2","","",""
"Quite unimportant","1990","direct migration background","(3a) lower tertiary education","3","","",""
"Quite unimportant","1990","direct migration background","(3b) higher tertiary education","4","","",""
"Quite unimportant","1990","indirect migration background","(0) in school","","","",""
"Quite unimportant","1990","indirect migration background","(1a) inadequately completed","","","",""
"Quite unimportant","1990","indirect migration background","(1b) general elementary school","2","","",""
"Quite unimportant","1990","indirect migration background","(1c) basic vocational qualification","3","","",""
"Quite unimportant","1990","indirect migration background","(2b) intermediate general qualification","1","","",""
"Quite unimportant","1990","indirect migration background","(2a) intermediate vocational","","","",""
"Quite unimportant","1990","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1990","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1990","indirect migration background","(3a) lower tertiary education","","","",""
"Quite unimportant","1990","indirect migration background","(3b) higher tertiary education","","","",""
"Very important","1991","no migration background","(0) in school","","","",""
"Very important","1991","no migration background","(1a) inadequately completed","","","",""
"Very important","1991","no migration background","(1b) general elementary school","","","",""
"Very important","1991","no migration background","(1c) basic vocational qualification","","","",""
"Very important","1991","no migration background","(2b) intermediate general qualification","","","",""
"Very important","1991","no migration background","(2a) intermediate vocational","","","",""
"Very important","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Very important","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","no migration background","(3a) lower tertiary education","","","",""
"Very important","1991","no migration background","(3b) higher tertiary education","","","",""
"Very important","1991","direct migration background","(0) in school","","","",""
"Very important","1991","direct migration background","(1a) inadequately completed","","","",""
"Very important","1991","direct migration background","(1b) general elementary school","","","",""
"Very important","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Very important","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Very important","1991","direct migration background","(2a) intermediate vocational","","","",""
"Very important","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Very important","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","direct migration background","(3a) lower tertiary education","","","",""
"Very important","1991","direct migration background","(3b) higher tertiary education","","","",""
"Very important","1991","indirect migration background","(0) in school","","","",""
"Very important","1991","indirect migration background","(1a) inadequately completed","","","",""
"Very important","1991","indirect migration background","(1b) general elementary school","","","",""
"Very important","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Very important","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Very important","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Very important","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Very important","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Very important","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Important","1991","no migration background","(0) in school","","","",""
"Important","1991","no migration background","(1a) inadequately completed","","","",""
"Important","1991","no migration background","(1b) general elementary school","","","",""
"Important","1991","no migration background","(1c) basic vocational qualification","","","",""
"Important","1991","no migration background","(2b) intermediate general qualification","","","",""
"Important","1991","no migration background","(2a) intermediate vocational","","","",""
"Important","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Important","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","no migration background","(3a) lower tertiary education","","","",""
"Important","1991","no migration background","(3b) higher tertiary education","","","",""
"Important","1991","direct migration background","(0) in school","","","",""
"Important","1991","direct migration background","(1a) inadequately completed","","","",""
"Important","1991","direct migration background","(1b) general elementary school","","","",""
"Important","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Important","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Important","1991","direct migration background","(2a) intermediate vocational","","","",""
"Important","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Important","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","direct migration background","(3a) lower tertiary education","","","",""
"Important","1991","direct migration background","(3b) higher tertiary education","","","",""
"Important","1991","indirect migration background","(0) in school","","","",""
"Important","1991","indirect migration background","(1a) inadequately completed","","","",""
"Important","1991","indirect migration background","(1b) general elementary school","","","",""
"Important","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Important","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Important","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Important","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Important","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Important","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Less important","1991","no migration background","(0) in school","","","",""
"Less important","1991","no migration background","(1a) inadequately completed","","","",""
"Less important","1991","no migration background","(1b) general elementary school","","","",""
"Less important","1991","no migration background","(1c) basic vocational qualification","","","",""
"Less important","1991","no migration background","(2b) intermediate general qualification","","","",""
"Less important","1991","no migration background","(2a) intermediate vocational","","","",""
"Less important","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Less important","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Less important","1991","no migration background","(3a) lower tertiary education","","","",""
"Less important","1991","no migration background","(3b) higher tertiary education","","","",""
"Less important","1991","direct migration background","(0) in school","","","",""
"Less important","1991","direct migration background","(1a) inadequately completed","","","",""
"Less important","1991","direct migration background","(1b) general elementary school","","","",""
"Less important","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Less important","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Less important","1991","direct migration background","(2a) intermediate vocational","","","",""
"Less important","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Less important","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Less important","1991","direct migration background","(3a) lower tertiary education","","","",""
"Less important","1991","direct migration background","(3b) higher tertiary education","","","",""
"Less important","1991","indirect migration background","(0) in school","","","",""
"Less important","1991","indirect migration background","(1a) inadequately completed","","","",""
"Less important","1991","indirect migration background","(1b) general elementary school","","","",""
"Less important","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Less important","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Less important","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Less important","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Less important","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Less important","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Less important","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Quite unimportant","1991","no migration background","(0) in school","","","",""
"Quite unimportant","1991","no migration background","(1a) inadequately completed","","","",""
"Quite unimportant","1991","no migration background","(1b) general elementary school","","","",""
"Quite unimportant","1991","no migration background","(1c) basic vocational qualification","","","",""
"Quite unimportant","1991","no migration background","(2b) intermediate general qualification","","","",""
"Quite unimportant","1991","no migration background","(2a) intermediate vocational","","","",""
"Quite unimportant","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1991","no migration background","(3a) lower tertiary education","","","",""
"Quite unimportant","1991","no migration background","(3b) higher tertiary education","","","",""
"Quite unimportant","1991","direct migration background","(0) in school","","","",""
"Quite unimportant","1991","direct migration background","(1a) inadequately completed","","","",""
"Quite unimportant","1991","direct migration background","(1b) general elementary school","","","",""
"Quite unimportant","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Quite unimportant","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Quite unimportant","1991","direct migration background","(2a) intermediate vocational","","","",""
"Quite unimportant","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1991","direct migration background","(3a) lower tertiary education","","","",""
"Quite unimportant","1991","direct migration background","(3b) higher tertiary education","","","",""
"Quite unimportant","1991","indirect migration background","(0) in school","","","",""
"Quite unimportant","1991","indirect migration background","(1a) inadequately completed","","","",""
"Quite unimportant","1991","indirect migration background","(1b) general elementary school","","","",""
"Quite unimportant","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Quite unimportant","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Quite unimportant","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Quite unimportant","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Quite unimportant","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Very important","1992","no migration background","(0) in school","28","","",""
"Very important","1992","no migration background","(1a) inadequately completed","46","0.292315491110076","0.209901504973501","0.374729477246651"
"Very important","1992","no migration background","(1b) general elementary school","182","0.114718904830513","0.0974879834993437","0.131949826161683"
"Very important","1992","no migration background","(1c) basic vocational qualification","841","0.223510480737305","0.209548347328027","0.237472614146582"
"Very important","1992","no migration background","(2b) intermediate general qualification","167","0.312470824906642","0.26845654566305","0.356485104150234"
"Very important","1992","no migration background","(2a) intermediate vocational","799","0.286257391752926","0.268169742251244","0.304345041254608"
"Very important","1992","no migration background","(2c_gen) general maturity certificate","85","0.292553809290319","0.237676133136755","0.347431485443882"
"Very important","1992","no migration background","(2c_voc) vocational maturity certificate","92","0.239385451614265","0.196594928072949","0.28217597515558"
"Very important","1992","no migration background","(3a) lower tertiary education","293","0.336553608779333","0.303891057048089","0.369216160510576"
"Very important","1992","no migration background","(3b) higher tertiary education","209","0.299114485190049","0.26485125547416","0.333377714905938"
"Very important","1992","direct migration background","(0) in school","3","","",""
"Very important","1992","direct migration background","(1a) inadequately completed","3","","",""
"Very important","1992","direct migration background","(1b) general elementary school","22","","",""
"Very important","1992","direct migration background","(1c) basic vocational qualification","45","0.190176687115398","0.137962081699188","0.242391292531608"
"Very important","1992","direct migration background","(2b) intermediate general qualification","7","","",""
"Very important","1992","direct migration background","(2a) intermediate vocational","22","","",""
"Very important","1992","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Very important","1992","direct migration background","(2c_voc) vocational maturity certificate","7","","",""
"Very important","1992","direct migration background","(3a) lower tertiary education","8","","",""
"Very important","1992","direct migration background","(3b) higher tertiary education","14","","",""
"Very important","1992","indirect migration background","(0) in school","3","","",""
"Very important","1992","indirect migration background","(1a) inadequately completed","","","",""
"Very important","1992","indirect migration background","(1b) general elementary school","3","","",""
"Very important","1992","indirect migration background","(1c) basic vocational qualification","3","","",""
"Very important","1992","indirect migration background","(2b) intermediate general qualification","7","","",""
"Very important","1992","indirect migration background","(2a) intermediate vocational","1","","",""
"Very important","1992","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Very important","1992","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Very important","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Very important","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Important","1992","no migration background","(0) in school","47","0.53331641665427","0.427877094921026","0.638755738387514"
"Important","1992","no migration background","(1a) inadequately completed","43","0.372337914296205","0.284741417338149","0.459934411254261"
"Important","1992","no migration background","(1b) general elementary school","461","0.340018999154456","0.31440557051255","0.365632427796363"
"Important","1992","no migration background","(1c) basic vocational qualification","1569","0.447645452320956","0.430980230702169","0.464310673939744"
"Important","1992","no migration background","(2b) intermediate general qualification","184","0.455603221881939","0.408310483902895","0.502895959860983"
"Important","1992","no migration background","(2a) intermediate vocational","1199","0.489878794016986","0.469874926209438","0.509882661824534"
"Important","1992","no migration background","(2c_gen) general maturity certificate","146","0.556477049765622","0.496549322821094","0.61640477671015"
"Important","1992","no migration background","(2c_voc) vocational maturity certificate","214","0.541136970225231","0.491166717418228","0.591107223032234"
"Important","1992","no migration background","(3a) lower tertiary education","384","0.479838554954278","0.445305363513013","0.514371746395544"
"Important","1992","no migration background","(3b) higher tertiary education","382","0.539283909812819","0.501983684555864","0.576584135069774"
"Important","1992","direct migration background","(0) in school","3","","",""
"Important","1992","direct migration background","(1a) inadequately completed","","","",""
"Important","1992","direct migration background","(1b) general elementary school","32","0.351132963093574","0.256143402076688","0.44612252411046"
"Important","1992","direct migration background","(1c) basic vocational qualification","97","0.466455300430505","0.400079672107224","0.532830928753786"
"Important","1992","direct migration background","(2b) intermediate general qualification","11","","",""
"Important","1992","direct migration background","(2a) intermediate vocational","21","","",""
"Important","1992","direct migration background","(2c_gen) general maturity certificate","7","","",""
"Important","1992","direct migration background","(2c_voc) vocational maturity certificate","15","","",""
"Important","1992","direct migration background","(3a) lower tertiary education","21","","",""
"Important","1992","direct migration background","(3b) higher tertiary education","24","","",""
"Important","1992","indirect migration background","(0) in school","3","","",""
"Important","1992","indirect migration background","(1a) inadequately completed","2","","",""
"Important","1992","indirect migration background","(1b) general elementary school","8","","",""
"Important","1992","indirect migration background","(1c) basic vocational qualification","8","","",""
"Important","1992","indirect migration background","(2b) intermediate general qualification","9","","",""
"Important","1992","indirect migration background","(2a) intermediate vocational","6","","",""
"Important","1992","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Important","1992","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Important","1992","indirect migration background","(3a) lower tertiary education","1","","",""
"Important","1992","indirect migration background","(3b) higher tertiary education","1","","",""
"Less important","1992","no migration background","(0) in school","9","","",""
"Less important","1992","no migration background","(1a) inadequately completed","15","","",""
"Less important","1992","no migration background","(1b) general elementary school","260","0.191743959675032","0.170458367659682","0.213029551690382"
"Less important","1992","no migration background","(1c) basic vocational qualification","469","0.141080596361378","0.12941398076989","0.152747211952865"
"Less important","1992","no migration background","(2b) intermediate general qualification","43","0.127154706267863","0.0955189552943439","0.158790457241383"
"Less important","1992","no migration background","(2a) intermediate vocational","272","0.13407116918175","0.120436589159311","0.147705749204189"
"Less important","1992","no migration background","(2c_gen) general maturity certificate","25","","",""
"Less important","1992","no migration background","(2c_voc) vocational maturity certificate","56","0.148444897966022","0.112791130720597","0.184098665211448"
"Less important","1992","no migration background","(3a) lower tertiary education","70","0.101444488469308","0.0805752428193151","0.1223137341193"
"Less important","1992","no migration background","(3b) higher tertiary education","61","0.0930404300954079","0.0713026169321065","0.114778243258709"
"Less important","1992","direct migration background","(0) in school","","","",""
"Less important","1992","direct migration background","(1a) inadequately completed","1","","",""
"Less important","1992","direct migration background","(1b) general elementary school","16","","",""
"Less important","1992","direct migration background","(1c) basic vocational qualification","28","","",""
"Less important","1992","direct migration background","(2b) intermediate general qualification","3","","",""
"Less important","1992","direct migration background","(2a) intermediate vocational","15","","",""
"Less important","1992","direct migration background","(2c_gen) general maturity certificate","","","",""
"Less important","1992","direct migration background","(2c_voc) vocational maturity certificate","3","","",""
"Less important","1992","direct migration background","(3a) lower tertiary education","2","","",""
"Less important","1992","direct migration background","(3b) higher tertiary education","4","","",""
"Less important","1992","indirect migration background","(0) in school","","","",""
"Less important","1992","indirect migration background","(1a) inadequately completed","","","",""
"Less important","1992","indirect migration background","(1b) general elementary school","3","","",""
"Less important","1992","indirect migration background","(1c) basic vocational qualification","4","","",""
"Less important","1992","indirect migration background","(2b) intermediate general qualification","","","",""
"Less important","1992","indirect migration background","(2a) intermediate vocational","","","",""
"Less important","1992","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Less important","1992","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Less important","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Less important","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Quite unimportant","1992","no migration background","(0) in school","2","","",""
"Quite unimportant","1992","no migration background","(1a) inadequately completed","13","","",""
"Quite unimportant","1992","no migration background","(1b) general elementary school","411","0.353518136339998","0.327669690802263","0.379366581877733"
"Quite unimportant","1992","no migration background","(1c) basic vocational qualification","541","0.187763470580362","0.174675212537846","0.200851728622877"
"Quite unimportant","1992","no migration background","(2b) intermediate general qualification","32","0.104771246943555","0.0756887722361172","0.133853721650993"
"Quite unimportant","1992","no migration background","(2a) intermediate vocational","129","0.089792645048338","0.0783527110264385","0.101232579070238"
"Quite unimportant","1992","no migration background","(2c_gen) general maturity certificate","8","","",""
"Quite unimportant","1992","no migration background","(2c_voc) vocational maturity certificate","20","","",""
"Quite unimportant","1992","no migration background","(3a) lower tertiary education","57","0.0821633477970814","0.0631813539551263","0.101145341639036"
"Quite unimportant","1992","no migration background","(3b) higher tertiary education","34","0.0685611749017236","0.0496507047182109","0.0874716450852362"
"Quite unimportant","1992","direct migration background","(0) in school","","","",""
"Quite unimportant","1992","direct migration background","(1a) inadequately completed","7","","",""
"Quite unimportant","1992","direct migration background","(1b) general elementary school","27","","",""
"Quite unimportant","1992","direct migration background","(1c) basic vocational qualification","47","0.200045427597827","0.146820485057326","0.253270370138328"
"Quite unimportant","1992","direct migration background","(2b) intermediate general qualification","2","","",""
"Quite unimportant","1992","direct migration background","(2a) intermediate vocational","16","","",""
"Quite unimportant","1992","direct migration background","(2c_gen) general maturity certificate","1","","",""
"Quite unimportant","1992","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1992","direct migration background","(3a) lower tertiary education","8","","",""
"Quite unimportant","1992","direct migration background","(3b) higher tertiary education","6","","",""
"Quite unimportant","1992","indirect migration background","(0) in school","2","","",""
"Quite unimportant","1992","indirect migration background","(1a) inadequately completed","","","",""
"Quite unimportant","1992","indirect migration background","(1b) general elementary school","2","","",""
"Quite unimportant","1992","indirect migration background","(1c) basic vocational qualification","2","","",""
"Quite unimportant","1992","indirect migration background","(2b) intermediate general qualification","1","","",""
"Quite unimportant","1992","indirect migration background","(2a) intermediate vocational","","","",""
"Quite unimportant","1992","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1992","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Quite unimportant","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Quite unimportant","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Very important","1993","no migration background","(0) in school","","","",""
"Very important","1993","no migration background","(1a) inadequately completed","","","",""
"Very important","1993","no migration background","(1b) general elementary school","","","",""
"Very important","1993","no migration background","(1c) basic vocational qualification","","","",""
"Very important","1993","no migration background","(2b) intermediate general qualification","","","",""
"Very important","1993","no migration background","(2a) intermediate vocational","","","",""
"Very important","1993","no migration background","(2c_gen) general maturity certificate","","","",""
"Very important","1993","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Very important","1993","no migration background","(3a) lower tertiary education","","","",""
"Very important","1993","no migration background","(3b) higher tertiary education","","","",""
"Very important","1993","direct migration background","(0) in school","","","",""
"Very important","1993","direct migration background","(1a) inadequately completed","","","",""
"Very important","1993","direct migration background","(1b) general elementary school","","","",""
"Very important","1993","direct migration background","(1c) basic vocational qualification","","","",""
"Very important","1993","direct migration background","(2b) intermediate general qualification","","","",""
"Very important","1993","direct migration background","(2a) intermediate vocational","","","",""
"Very important","1993","direct migration background","(2c_gen) general maturity certificate","","","",""
"Very important","1993","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Very important","1993","direct migration background","(3a) lower tertiary education","","","",""
"Very important","1993","direct migration background","(3b) higher tertiary education","","","",""
"Very important","1993","indirect migration background","(0) in school","","","",""
"Very important","1993","indirect migration background","(1a) inadequately completed","","","",""
"Very important","1993","indirect migration background","(1b) general elementary school","","","",""
"Very important","1993","indirect migration background","(1c) basic vocational qualification","","","",""
"Very important","1993","indirect migration background","(2b) intermediate general qualification","","","",""
"Very important","1993","indirect migration background","(2a) intermediate vocational","","","",""
"Very important","1993","indirect migration background","(2c_gen) general maturity certificate","","","",""
