"plh0107","year","education","n","percent","lower_confidence","upper_confidence"
"Important","1992","no degree/no degree yet","95","0.440990115010905","0.37538149217631","0.5065987378455"
"Less important","1992","lower secondary degree","779","0.154705467873146","0.144803015216734","0.164607920529558"
"Less important","1992","secondary school degree","374","0.131250664871735","0.119950129223286","0.142551200520184"
"Less important","1992","college entrance qualification","170","0.110409851622978","0.0952558194554127","0.125563883790543"
"Less important","1992","Other degree","9","","",""
"Less important","1992","no degree/no degree yet","24","","",""
"Quite unimportant","1992","lower secondary degree","1042","0.237684101933323","0.226027996461507","0.249340207405139"
"Quite unimportant","1992","secondary school degree","209","0.0954875439358596","0.0856523785256004","0.105322709346119"
"Quite unimportant","1992","college entrance qualification","76","0.0603346698904547","0.0488213815462822","0.0718479582346273"
"Quite unimportant","1992","Other degree","18","","",""
"Quite unimportant","1992","no degree/no degree yet","24","","",""
"Very important","1993","lower secondary degree","","","",""
"Very important","1993","secondary school degree","","","",""
"Very important","1993","college entrance qualification","","","",""
"Very important","1993","Other degree","","","",""
"Very important","1993","no degree/no degree yet","","","",""
"Important","1993","lower secondary degree","","","",""
"Important","1993","secondary school degree","","","",""
"Important","1993","college entrance qualification","","","",""
"Important","1993","Other degree","","","",""
"Important","1993","no degree/no degree yet","","","",""
"Less important","1993","lower secondary degree","","","",""
"Less important","1993","secondary school degree","","","",""
"Less important","1993","college entrance qualification","","","",""
"Less important","1993","Other degree","","","",""
"Less important","1993","no degree/no degree yet","","","",""
"Quite unimportant","1993","lower secondary degree","","","",""
"Quite unimportant","1993","secondary school degree","","","",""
"Quite unimportant","1993","college entrance qualification","","","",""
"Quite unimportant","1993","Other degree","","","",""
"Quite unimportant","1993","no degree/no degree yet","","","",""
"Very important","1994","lower secondary degree","","","",""
"Very important","1994","secondary school degree","","","",""
"Very important","1994","college entrance qualification","","","",""
"Very important","1994","Other degree","","","",""
"Very important","1994","no degree/no degree yet","","","",""
"Important","1994","lower secondary degree","","","",""
"Important","1994","secondary school degree","","","",""
"Important","1994","college entrance qualification","","","",""
"Important","1994","Other degree","","","",""
"Important","1994","no degree/no degree yet","","","",""
"Less important","1994","lower secondary degree","","","",""
"Less important","1994","secondary school degree","","","",""
"Less important","1994","college entrance qualification","","","",""
"Less important","1994","Other degree","","","",""
"Less important","1994","no degree/no degree yet","","","",""
"Quite unimportant","1994","lower secondary degree","","","",""
"Quite unimportant","1994","secondary school degree","","","",""
"Quite unimportant","1994","college entrance qualification","","","",""
"Quite unimportant","1994","Other degree","","","",""
"Quite unimportant","1994","no degree/no degree yet","","","",""
"Very important","1995","lower secondary degree","1005","0.193991400152035","0.182662539338214","0.205320260965857"
"Very important","1995","secondary school degree","1023","0.267776707226872","0.252844416500581","0.282708997953164"
"Very important","1995","college entrance qualification","511","0.266402472517327","0.245905776045248","0.286899168989406"
"Very important","1995","Other degree","130","0.301933008550711","0.258234258845216","0.345631758256207"
"Very important","1995","no degree/no degree yet","124","0.330704592242135","0.28017392771187","0.3812352567724"
"Important","1995","lower secondary degree","2156","0.437712308204135","0.423498880249514","0.451925736158756"
"Important","1995","secondary school degree","1806","0.523911154239141","0.507069253862362","0.540753054615919"
"Important","1995","college entrance qualification","987","0.542203788894508","0.519104256645375","0.565303321143642"
"Important","1995","Other degree","178","0.387509659005632","0.341137635117834","0.43388168289343"
"Important","1995","no degree/no degree yet","145","0.468299008743636","0.414704372392272","0.521893645095"
"Less important","1995","lower secondary degree","680","0.151652828939146","0.141376518144667","0.161929139733625"
"Less important","1995","secondary school degree","383","0.132337007442164","0.120909948687188","0.14376406619714"
"Less important","1995","college entrance qualification","218","0.132780414812557","0.117047203924655","0.14851362570046"
"Less important","1995","Other degree","73","0.190339776570692","0.152973369361569","0.227706183779816"
"Less important","1995","no degree/no degree yet","43","0.142057174199187","0.104561019398516","0.179553328999858"
"Quite unimportant","1995","lower secondary degree","839","0.216643462704684","0.204840862540706","0.228446062868662"
"Quite unimportant","1995","secondary school degree","166","0.0759751310918226","0.0670401049523034","0.0849101572313417"
"Quite unimportant","1995","college entrance qualification","71","0.0586133237756075","0.0477223173773001","0.069504330173915"
"Quite unimportant","1995","Other degree","43","0.120217555872964","0.0892621319756991","0.15117297977023"
"Quite unimportant","1995","no degree/no degree yet","21","","",""
"Very important","1996","lower secondary degree","","","",""
"Very important","1996","secondary school degree","","","",""
"Very important","1996","college entrance qualification","","","",""
"Very important","1996","Other degree","","","",""
"Very important","1996","no degree/no degree yet","","","",""
"Important","1996","lower secondary degree","","","",""
"Important","1996","secondary school degree","","","",""
"Important","1996","college entrance qualification","","","",""
"Important","1996","Other degree","","","",""
"Important","1996","no degree/no degree yet","","","",""
"Less important","1996","lower secondary degree","","","",""
"Less important","1996","secondary school degree","","","",""
"Less important","1996","college entrance qualification","","","",""
"Less important","1996","Other degree","","","",""
"Less important","1996","no degree/no degree yet","","","",""
"Quite unimportant","1996","lower secondary degree","","","",""
"Quite unimportant","1996","secondary school degree","","","",""
"Quite unimportant","1996","college entrance qualification","","","",""
"Quite unimportant","1996","Other degree","","","",""
"Quite unimportant","1996","no degree/no degree yet","","","",""
"Very important","1997","lower secondary degree","","","",""
"Very important","1997","secondary school degree","","","",""
"Very important","1997","college entrance qualification","","","",""
"Very important","1997","Other degree","","","",""
"Very important","1997","no degree/no degree yet","","","",""
"Important","1997","lower secondary degree","","","",""
"Important","1997","secondary school degree","","","",""
"Important","1997","college entrance qualification","","","",""
"Important","1997","Other degree","","","",""
"Important","1997","no degree/no degree yet","","","",""
"Less important","1997","lower secondary degree","","","",""
"Less important","1997","secondary school degree","","","",""
"Less important","1997","college entrance qualification","","","",""
"Less important","1997","Other degree","","","",""
"Less important","1997","no degree/no degree yet","","","",""
"Quite unimportant","1997","lower secondary degree","","","",""
"Quite unimportant","1997","secondary school degree","","","",""
"Quite unimportant","1997","college entrance qualification","","","",""
"Quite unimportant","1997","Other degree","","","",""
"Quite unimportant","1997","no degree/no degree yet","","","",""
"Very important","1998","lower secondary degree","","","",""
"Very important","1998","secondary school degree","","","",""
"Very important","1998","college entrance qualification","","","",""
"Very important","1998","Other degree","","","",""
"Very important","1998","no degree/no degree yet","","","",""
"Important","1998","lower secondary degree","","","",""
"Important","1998","secondary school degree","","","",""
"Important","1998","college entrance qualification","","","",""
"Important","1998","Other degree","","","",""
"Important","1998","no degree/no degree yet","","","",""
"Less important","1998","lower secondary degree","","","",""
"Less important","1998","secondary school degree","","","",""
"Less important","1998","college entrance qualification","","","",""
"Less important","1998","Other degree","","","",""
"Less important","1998","no degree/no degree yet","","","",""
"Quite unimportant","1998","lower secondary degree","","","",""
"Quite unimportant","1998","secondary school degree","","","",""
"Quite unimportant","1998","college entrance qualification","","","",""
"Quite unimportant","1998","Other degree","","","",""
"Quite unimportant","1998","no degree/no degree yet","","","",""
"Very important","1999","lower secondary degree","","","",""
"Very important","1999","secondary school degree","","","",""
"Very important","1999","college entrance qualification","","","",""
"Very important","1999","Other degree","","","",""
"Very important","1999","no degree/no degree yet","","","",""
"Important","1999","lower secondary degree","","","",""
"Important","1999","secondary school degree","","","",""
"Important","1999","college entrance qualification","","","",""
"Important","1999","Other degree","","","",""
"Important","1999","no degree/no degree yet","","","",""
"Less important","1999","lower secondary degree","","","",""
"Less important","1999","secondary school degree","","","",""
"Less important","1999","college entrance qualification","","","",""
"Less important","1999","Other degree","","","",""
"Less important","1999","no degree/no degree yet","","","",""
"Quite unimportant","1999","lower secondary degree","","","",""
"Quite unimportant","1999","secondary school degree","","","",""
"Quite unimportant","1999","college entrance qualification","","","",""
"Quite unimportant","1999","Other degree","","","",""
"Quite unimportant","1999","no degree/no degree yet","","","",""
"Very important","2000","lower secondary degree","","","",""
"Very important","2000","secondary school degree","","","",""
"Very important","2000","college entrance qualification","","","",""
"Very important","2000","Other degree","","","",""
"Very important","2000","no degree/no degree yet","","","",""
"Important","2000","lower secondary degree","","","",""
"Important","2000","secondary school degree","","","",""
"Important","2000","college entrance qualification","","","",""
"Important","2000","Other degree","","","",""
"Important","2000","no degree/no degree yet","","","",""
"Less important","2000","lower secondary degree","","","",""
"Less important","2000","secondary school degree","","","",""
"Less important","2000","college entrance qualification","","","",""
"Less important","2000","Other degree","","","",""
"Less important","2000","no degree/no degree yet","","","",""
"Quite unimportant","2000","lower secondary degree","","","",""
"Quite unimportant","2000","secondary school degree","","","",""
"Quite unimportant","2000","college entrance qualification","","","",""
"Quite unimportant","2000","Other degree","","","",""
"Quite unimportant","2000","no degree/no degree yet","","","",""
"Very important","2001","lower secondary degree","","","",""
"Very important","2001","secondary school degree","","","",""
"Very important","2001","college entrance qualification","","","",""
"Very important","2001","Other degree","","","",""
"Very important","2001","no degree/no degree yet","","","",""
"Important","2001","lower secondary degree","","","",""
"Important","2001","secondary school degree","","","",""
"Important","2001","college entrance qualification","","","",""
"Important","2001","Other degree","","","",""
"Important","2001","no degree/no degree yet","","","",""
"Less important","2001","lower secondary degree","","","",""
"Less important","2001","secondary school degree","","","",""
"Less important","2001","college entrance qualification","","","",""
"Less important","2001","Other degree","","","",""
"Less important","2001","no degree/no degree yet","","","",""
"Quite unimportant","2001","lower secondary degree","","","",""
"Quite unimportant","2001","secondary school degree","","","",""
"Quite unimportant","2001","college entrance qualification","","","",""
"Quite unimportant","2001","Other degree","","","",""
"Quite unimportant","2001","no degree/no degree yet","","","",""
"Very important","2002","lower secondary degree","","","",""
"Very important","2002","secondary school degree","","","",""
"Very important","2002","college entrance qualification","","","",""
"Very important","2002","Other degree","","","",""
"Very important","2002","no degree/no degree yet","","","",""
"Important","2002","lower secondary degree","","","",""
"Important","2002","secondary school degree","","","",""
"Important","2002","college entrance qualification","","","",""
"Important","2002","Other degree","","","",""
"Important","2002","no degree/no degree yet","","","",""
"Less important","2002","lower secondary degree","","","",""
"Less important","2002","secondary school degree","","","",""
"Less important","2002","college entrance qualification","","","",""
"Less important","2002","Other degree","","","",""
"Less important","2002","no degree/no degree yet","","","",""
"Quite unimportant","2002","lower secondary degree","","","",""
"Quite unimportant","2002","secondary school degree","","","",""
"Quite unimportant","2002","college entrance qualification","","","",""
"Quite unimportant","2002","Other degree","","","",""
"Quite unimportant","2002","no degree/no degree yet","","","",""
"Very important","2003","lower secondary degree","","","",""
"Very important","2003","secondary school degree","","","",""
"Very important","2003","college entrance qualification","","","",""
"Very important","2003","Other degree","","","",""
"Very important","2003","no degree/no degree yet","","","",""
"Important","2003","lower secondary degree","","","",""
"Important","2003","secondary school degree","","","",""
"Important","2003","college entrance qualification","","","",""
"Important","2003","Other degree","","","",""
"Important","2003","no degree/no degree yet","","","",""
"Less important","2003","lower secondary degree","","","",""
"Less important","2003","secondary school degree","","","",""
"Less important","2003","college entrance qualification","","","",""
"Less important","2003","Other degree","","","",""
"Less important","2003","no degree/no degree yet","","","",""
"Quite unimportant","2003","lower secondary degree","","","",""
"Quite unimportant","2003","secondary school degree","","","",""
"Quite unimportant","2003","college entrance qualification","","","",""
"Quite unimportant","2003","Other degree","","","",""
"Quite unimportant","2003","no degree/no degree yet","","","",""
"Very important","2004","lower secondary degree","1169","0.158794927990704","0.150202321100902","0.167387534880506"
"Very important","2004","secondary school degree","1396","0.223943668475457","0.213480327013754","0.23440700993716"
"Very important","2004","college entrance qualification","1408","0.265347494418007","0.253366685262378","0.277328303573636"
"Very important","2004","Other degree","212","0.205825914359781","0.182116032664166","0.229535796055396"
"Very important","2004","no degree/no degree yet","281","0.320558729756489","0.289385896174176","0.351731563338801"
"Important","2004","lower secondary degree","3267","0.463280457445455","0.451557116827459","0.475003798063451"
"Important","2004","secondary school degree","3427","0.553642420888903","0.541165411059229","0.566119430718577"
"Important","2004","college entrance qualification","2932","0.550013724540154","0.536514026013979","0.563513423066329"
"Important","2004","Other degree","502","0.427725096642936","0.398711189194033","0.456739004091838"
"Important","2004","no degree/no degree yet","408","0.434573537495366","0.401463000908921","0.467684074081811"
"Less important","2004","lower secondary degree","1278","0.183544061287754","0.174442995924348","0.192645126651161"
"Less important","2004","secondary school degree","929","0.152900727447239","0.14386784598168","0.161933608912798"
"Less important","2004","college entrance qualification","654","0.128194837966553","0.119123263715515","0.13726641221759"
"Less important","2004","Other degree","260","0.235431069436703","0.210550419833281","0.260311719040124"
"Less important","2004","no degree/no degree yet","106","0.15361734901346","0.129532161893903","0.177702536133018"
"Quite unimportant","2004","lower secondary degree","1236","0.194380553276086","0.185077038189498","0.203684068362674"
"Quite unimportant","2004","secondary school degree","346","0.0695131831884011","0.0631299151463815","0.0758964512304207"
"Quite unimportant","2004","college entrance qualification","223","0.0564439430752865","0.050181695998901","0.0627061901516719"
"Quite unimportant","2004","Other degree","143","0.131017919560581","0.111230358667089","0.150805480454074"
"Quite unimportant","2004","no degree/no degree yet","66","0.0912503837346854","0.0720156585702101","0.110485108899161"
"Very important","2005","lower secondary degree","","","",""
"Very important","2005","secondary school degree","","","",""
"Very important","2005","college entrance qualification","","","",""
"Very important","2005","Other degree","","","",""
"Very important","2005","no degree/no degree yet","","","",""
"Important","2005","lower secondary degree","","","",""
"Important","2005","secondary school degree","","","",""
"Important","2005","college entrance qualification","","","",""
"Important","2005","Other degree","","","",""
"Important","2005","no degree/no degree yet","","","",""
"Less important","2005","lower secondary degree","","","",""
"Less important","2005","secondary school degree","","","",""
"Less important","2005","college entrance qualification","","","",""
"Less important","2005","Other degree","","","",""
"Less important","2005","no degree/no degree yet","","","",""
"Quite unimportant","2005","lower secondary degree","","","",""
"Quite unimportant","2005","secondary school degree","","","",""
"Quite unimportant","2005","college entrance qualification","","","",""
"Quite unimportant","2005","Other degree","","","",""
"Quite unimportant","2005","no degree/no degree yet","","","",""
"Very important","2006","lower secondary degree","","","",""
"Very important","2006","secondary school degree","","","",""
"Very important","2006","college entrance qualification","","","",""
"Very important","2006","Other degree","","","",""
"Very important","2006","no degree/no degree yet","","","",""
"Important","2006","lower secondary degree","","","",""
"Important","2006","secondary school degree","","","",""
"Important","2006","college entrance qualification","","","",""
"Important","2006","Other degree","","","",""
"Important","2006","no degree/no degree yet","","","",""
"Less important","2006","lower secondary degree","","","",""
"Less important","2006","secondary school degree","","","",""
"Less important","2006","college entrance qualification","","","",""
"Less important","2006","Other degree","","","",""
"Less important","2006","no degree/no degree yet","","","",""
"Quite unimportant","2006","lower secondary degree","","","",""
"Quite unimportant","2006","secondary school degree","","","",""
"Quite unimportant","2006","college entrance qualification","","","",""
"Quite unimportant","2006","Other degree","","","",""
"Quite unimportant","2006","no degree/no degree yet","","","",""
"Very important","2007","lower secondary degree","","","",""
"Very important","2007","secondary school degree","","","",""
"Very important","2007","college entrance qualification","","","",""
"Very important","2007","Other degree","","","",""
"Very important","2007","no degree/no degree yet","","","",""
"Important","2007","lower secondary degree","","","",""
"Important","2007","secondary school degree","","","",""
"Important","2007","college entrance qualification","","","",""
"Important","2007","Other degree","","","",""
"Important","2007","no degree/no degree yet","","","",""
"Less important","2007","lower secondary degree","","","",""
"Less important","2007","secondary school degree","","","",""
"Less important","2007","college entrance qualification","","","",""
"Less important","2007","Other degree","","","",""
"Less important","2007","no degree/no degree yet","","","",""
"Quite unimportant","2007","lower secondary degree","","","",""
"Quite unimportant","2007","secondary school degree","","","",""
"Quite unimportant","2007","college entrance qualification","","","",""
"Quite unimportant","2007","Other degree","","","",""
"Quite unimportant","2007","no degree/no degree yet","","","",""
"Very important","2008","lower secondary degree","811","0.141586005674792","0.132688786965346","0.150483224384239"
"Very important","2008","secondary school degree","1094","0.193239804723055","0.18283797345618","0.203641635989929"
"Very important","2008","college entrance qualification","1188","0.244222155406845","0.232328039453023","0.256116271360667"
"Very important","2008","Other degree","155","0.184735671881583","0.159339019661146","0.21013232410202"
"Very important","2008","no degree/no degree yet","162","0.287242582154263","0.248757172435012","0.325727991873515"
"Important","2008","lower secondary degree","2671","0.451017558757323","0.438318496307232","0.463716621207414"
"Important","2008","secondary school degree","3141","0.574254871078034","0.5612287093421","0.587281032813968"
"Important","2008","college entrance qualification","2812","0.553277886788847","0.53951425829152","0.567041515286174"
"Important","2008","Other degree","401","0.467465039303693","0.434813737600822","0.500116341006565"
"Important","2008","no degree/no degree yet","242","0.43755471011879","0.395360082913969","0.479749337323612"
"Less important","2008","lower secondary degree","1090","0.181091254888381","0.17126332158505","0.190919188191713"
"Less important","2008","secondary school degree","885","0.154182339419426","0.144668737648681","0.163695941190171"
"Less important","2008","college entrance qualification","701","0.138691452003185","0.129122887562808","0.148260016443563"
"Less important","2008","Other degree","197","0.19753287521719","0.171478228620335","0.223587521814044"
"Less important","2008","no degree/no degree yet","62","0.13212768942209","0.103325489083139","0.16092988976104"
"Quite unimportant","2008","lower secondary degree","1326","0.226305180679504","0.215626249212694","0.236984112146314"
"Quite unimportant","2008","secondary school degree","415","0.0783229847794848","0.0712447775766654","0.0854011919823042"
"Quite unimportant","2008","college entrance qualification","311","0.0638085058011227","0.0570420041392836","0.0705750074629618"
"Quite unimportant","2008","Other degree","144","0.150266413597534","0.126882121763889","0.173650705431179"
"Quite unimportant","2008","no degree/no degree yet","65","0.143075018304857","0.113292999227168","0.172857037382546"
"Very important","2009","lower secondary degree","","","",""
"Very important","2009","secondary school degree","","","",""
"Very important","2009","college entrance qualification","","","",""
"Very important","2009","Other degree","","","",""
"Very important","2009","no degree/no degree yet","","","",""
"Important","2009","lower secondary degree","","","",""
"Important","2009","secondary school degree","","","",""
"Important","2009","college entrance qualification","","","",""
"Important","2009","Other degree","","","",""
"Important","2009","no degree/no degree yet","","","",""
"Less important","2009","lower secondary degree","","","",""
"Less important","2009","secondary school degree","","","",""
"Less important","2009","college entrance qualification","","","",""
"Less important","2009","Other degree","","","",""
"Less important","2009","no degree/no degree yet","","","",""
"Quite unimportant","2009","lower secondary degree","","","",""
"Quite unimportant","2009","secondary school degree","","","",""
"Quite unimportant","2009","college entrance qualification","","","",""
"Quite unimportant","2009","Other degree","","","",""
"Quite unimportant","2009","no degree/no degree yet","","","",""
"Very important","2010","lower secondary degree","328","0.235906437686091","0.214377829247757","0.257435046124425"
"Very important","2010","secondary school degree","415","0.189453542707142","0.173827825960549","0.205079259453736"
"Very important","2010","college entrance qualification","331","0.160905870688779","0.145316012323149","0.17649572905441"
"Very important","2010","Other degree","257","0.29617628893281","0.265750130126787","0.326602447738832"
"Very important","2010","no degree/no degree yet","112","0.341283576460031","0.291961556458284","0.390605596461778"
"Important","2010","lower secondary degree","801","0.535163915836216","0.509872908899889","0.560454922772543"
"Important","2010","secondary school degree","1397","0.573097272130749","0.553374032029664","0.592820512231834"
"Important","2010","college entrance qualification","1317","0.622993220543641","0.602431136791565","0.643555304295718"
"Important","2010","Other degree","421","0.491568706143497","0.458253056390339","0.524884355896654"
"Important","2010","no degree/no degree yet","167","0.485896111201514","0.433904764049899","0.537887458353129"
"Less important","2010","lower secondary degree","326","0.206752785448077","0.186217404925432","0.227288165970723"
"Less important","2010","secondary school degree","540","0.211996937181142","0.195699160145936","0.228294714216349"
"Less important","2010","college entrance qualification","457","0.204296118914404","0.187189795453179","0.221402442375629"
"Less important","2010","Other degree","160","0.167850689340386","0.142944789872047","0.192756588808725"
"Less important","2010","no degree/no degree yet","62","0.141338979798943","0.105100016543324","0.177577943054562"
"Quite unimportant","2010","lower secondary degree","39","0.0221768610296156","0.0147097435376581","0.0296439785215731"
"Quite unimportant","2010","secondary school degree","64","0.0254522479809664","0.0191721812136121","0.0317323147483207"
"Quite unimportant","2010","college entrance qualification","29","","",""
"Quite unimportant","2010","Other degree","27","","",""
"Quite unimportant","2010","no degree/no degree yet","14","","",""
"Very important","2011","lower secondary degree","","","",""
"Very important","2011","secondary school degree","","","",""
"Very important","2011","college entrance qualification","","","",""
"Very important","2011","Other degree","","","",""
"Very important","2011","no degree/no degree yet","","","",""
"Important","2011","lower secondary degree","","","",""
"Important","2011","secondary school degree","","","",""
"Important","2011","college entrance qualification","","","",""
"Important","2011","Other degree","","","",""
"Important","2011","no degree/no degree yet","","","",""
"Less important","2011","lower secondary degree","","","",""
"Less important","2011","secondary school degree","","","",""
"Less important","2011","college entrance qualification","","","",""
"Less important","2011","Other degree","","","",""
"Less important","2011","no degree/no degree yet","","","",""
"Quite unimportant","2011","lower secondary degree","","","",""
"Quite unimportant","2011","secondary school degree","","","",""
"Quite unimportant","2011","college entrance qualification","","","",""
"Quite unimportant","2011","Other degree","","","",""
"Quite unimportant","2011","no degree/no degree yet","","","",""
"Very important","2012","lower secondary degree","1283","0.164444408121789","0.155778193413107","0.173110622830471"
"Very important","2012","secondary school degree","1602","0.205057731340447","0.196256008867831","0.213859453813064"
"Very important","2012","college entrance qualification","1470","0.213167852964287","0.203942095051077","0.222393610877497"
"Very important","2012","Other degree","417","0.231676104659888","0.212015495675557","0.251336713644219"
"Very important","2012","no degree/no degree yet","294","0.291612236893101","0.261288613759163","0.32193586002704"
"Important","2012","lower secondary degree","3243","0.448574371335773","0.436946695474105","0.460202047197441"
"Important","2012","secondary school degree","4406","0.53751433233066","0.526644922469905","0.548383742191415"
"Important","2012","college entrance qualification","4398","0.576815738731369","0.565686038788828","0.58794543867391"
"Important","2012","Other degree","834","0.452178984742981","0.428985889790592","0.475372079695369"
"Important","2012","no degree/no degree yet","419","0.49344618934048","0.460090080191268","0.526802298489691"
"Less important","2012","lower secondary degree","1274","0.189553717906824","0.180390236873129","0.19871719894052"
"Less important","2012","secondary school degree","1478","0.170017523912767","0.161828293199324","0.178206754626209"
"Less important","2012","college entrance qualification","1316","0.154900890147877","0.146750452485245","0.163051327810509"
"Less important","2012","Other degree","327","0.187548582835928","0.169358286746516","0.20573887892534"
"Less important","2012","no degree/no degree yet","76","0.0918222266350695","0.0725557616490435","0.111088691621096"
"Quite unimportant","2012","lower secondary degree","1228","0.197427502635613","0.188121178448317","0.20673382682291"
"Quite unimportant","2012","secondary school degree","597","0.087410412416126","0.0812532424693167","0.0935675823629352"
"Quite unimportant","2012","college entrance qualification","386","0.0551155181564671","0.04997476847999","0.0602562678329442"
"Quite unimportant","2012","Other degree","191","0.128596327761203","0.112996918547379","0.144195736975028"
"Quite unimportant","2012","no degree/no degree yet","74","0.12311934713135","0.101197553292922","0.145041140969777"
"Very important","2013","lower secondary degree","","","",""
"Very important","2013","secondary school degree","","","",""
"Very important","2013","college entrance qualification","","","",""
"Very important","2013","Other degree","","","",""
"Very important","2013","no degree/no degree yet","","","",""
"Important","2013","lower secondary degree","","","",""
"Important","2013","secondary school degree","","","",""
"Important","2013","college entrance qualification","","","",""
"Important","2013","Other degree","","","",""
"Important","2013","no degree/no degree yet","","","",""
"Less important","2013","lower secondary degree","","","",""
"Less important","2013","secondary school degree","","","",""
"Less important","2013","college entrance qualification","","","",""
"Less important","2013","Other degree","","","",""
"Less important","2013","no degree/no degree yet","","","",""
"Quite unimportant","2013","lower secondary degree","","","",""
"Quite unimportant","2013","secondary school degree","","","",""
"Quite unimportant","2013","college entrance qualification","","","",""
"Quite unimportant","2013","Other degree","","","",""
"Quite unimportant","2013","no degree/no degree yet","","","",""
"Very important","2014","lower secondary degree","","","",""
"Very important","2014","secondary school degree","","","",""
"Very important","2014","college entrance qualification","","","",""
"Very important","2014","Other degree","","","",""
"Very important","2014","no degree/no degree yet","","","",""
"Important","2014","lower secondary degree","","","",""
"Important","2014","secondary school degree","","","",""
"Important","2014","college entrance qualification","","","",""
"Important","2014","Other degree","","","",""
"Important","2014","no degree/no degree yet","","","",""
"Less important","2014","lower secondary degree","","","",""
"Less important","2014","secondary school degree","","","",""
"Less important","2014","college entrance qualification","","","",""
"Less important","2014","Other degree","","","",""
"Less important","2014","no degree/no degree yet","","","",""
"Quite unimportant","2014","lower secondary degree","","","",""
"Quite unimportant","2014","secondary school degree","","","",""
"Quite unimportant","2014","college entrance qualification","","","",""
"Quite unimportant","2014","Other degree","","","",""
"Quite unimportant","2014","no degree/no degree yet","","","",""
"Very important","2015","lower secondary degree","","","",""
"Very important","2015","secondary school degree","","","",""
"Very important","2015","college entrance qualification","","","",""
"Very important","2015","Other degree","","","",""
"Very important","2015","no degree/no degree yet","","","",""
"Important","2015","lower secondary degree","","","",""
"Important","2015","secondary school degree","","","",""
"Important","2015","college entrance qualification","","","",""
"Important","2015","Other degree","","","",""
"Important","2015","no degree/no degree yet","","","",""
"Less important","2015","lower secondary degree","","","",""
"Less important","2015","secondary school degree","","","",""
"Less important","2015","college entrance qualification","","","",""
"Less important","2015","Other degree","","","",""
"Less important","2015","no degree/no degree yet","","","",""
"Quite unimportant","2015","lower secondary degree","","","",""
"Quite unimportant","2015","secondary school degree","","","",""
"Quite unimportant","2015","college entrance qualification","","","",""
"Quite unimportant","2015","Other degree","","","",""
