"plh0107","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Important","1990","Single parent ","(2a) intermediate vocational","20","","",""
"Important","1990","Single parent ","(2c_gen) general maturity certificate","18","","",""
"Important","1990","Single parent ","(2c_voc) vocational maturity certificate","8","","",""
"Important","1990","Single parent ","(3a) lower tertiary education","2","","",""
"Important","1990","Single parent ","(3b) higher tertiary education","9","","",""
"Important","1990","Couple + C. LE 16 ","(0) in school","","","",""
"Important","1990","Couple + C. LE 16 ","(1a) inadequately completed","8","","",""
"Important","1990","Couple + C. LE 16 ","(1b) general elementary school","72","0.507367347902926","0.425711047575227","0.589023648230625"
"Important","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","323","0.530203847799156","0.490791355378382","0.569616340219931"
"Important","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","17","","",""
"Important","1990","Couple + C. LE 16 ","(2a) intermediate vocational","188","0.531994437025233","0.479265632761121","0.584723241289345"
"Important","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","13","","",""
"Important","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","43","0.675893652375624","0.561225964314069","0.79056134043718"
"Important","1990","Couple + C. LE 16 ","(3a) lower tertiary education","35","0.684299318984212","0.562564478563561","0.806034159404864"
"Important","1990","Couple + C. LE 16 ","(3b) higher tertiary education","66","0.559927305563634","0.472556712618292","0.647297898508977"
"Important","1990","Couple + C. GT 16 ","(0) in school","26","","",""
"Important","1990","Couple + C. GT 16 ","(1a) inadequately completed","7","","",""
"Important","1990","Couple + C. GT 16 ","(1b) general elementary school","125","0.45501487889154","0.395944209899221","0.514085547883858"
"Important","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","273","0.5194093798461","0.476993642047233","0.561825117644966"
"Important","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","45","0.467075116922328","0.369289618012347","0.564860615832308"
"Important","1990","Couple + C. GT 16 ","(2a) intermediate vocational","129","0.60768197529327","0.541800370168726","0.673563580417814"
"Important","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","55","0.537480751465681","0.443447256745294","0.631514246186068"
"Important","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","33","0.593007093923148","0.465470731103542","0.720543456742754"
"Important","1990","Couple + C. GT 16 ","(3a) lower tertiary education","25","","",""
"Important","1990","Couple + C. GT 16 ","(3b) higher tertiary education","36","0.578790171846722","0.455887289466048","0.701693054227395"
"Important","1990","Couple + C. LE and GT 16","(0) in school","16","","",""
"Important","1990","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Important","1990","Couple + C. LE and GT 16","(1b) general elementary school","38","0.392487204072474","0.290464408173005","0.494509999971943"
"Important","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","87","0.570907120415625","0.492223437280505","0.649590803550746"
"Important","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","17","","",""
"Important","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","35","0.525116290635113","0.399800858776517","0.650431722493708"
"Important","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","6","","",""
"Important","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","3","","",""
"Important","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","9","","",""
"Important","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","12","","",""
"Less important","1990","1-pers.-HH","(0) in school","1","","",""
"Less important","1990","1-pers.-HH","(1a) inadequately completed","","","",""
"Less important","1990","1-pers.-HH","(1b) general elementary school","40","0.197247376025921","0.143039873032326","0.251454879019516"
"Less important","1990","1-pers.-HH","(1c) basic vocational qualification","45","0.165002251309099","0.121447696741879","0.20855680587632"
"Less important","1990","1-pers.-HH","(2b) intermediate general qualification","5","","",""
"Less important","1990","1-pers.-HH","(2a) intermediate vocational","21","","",""
"Less important","1990","1-pers.-HH","(2c_gen) general maturity certificate","3","","",""
"Less important","1990","1-pers.-HH","(2c_voc) vocational maturity certificate","3","","",""
"Less important","1990","1-pers.-HH","(3a) lower tertiary education","6","","",""
"Less important","1990","1-pers.-HH","(3b) higher tertiary education","12","","",""
"Less important","1990","(Married) couple without C. ","(0) in school","","","",""
"Less important","1990","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Less important","1990","(Married) couple without C. ","(1b) general elementary school","62","0.174800893916808","0.135676735854196","0.213925051979419"
"Less important","1990","(Married) couple without C. ","(1c) basic vocational qualification","129","0.171208328133099","0.144940771470776","0.197475884795422"
"Less important","1990","(Married) couple without C. ","(2b) intermediate general qualification","10","","",""
"Less important","1990","(Married) couple without C. ","(2a) intermediate vocational","44","0.130491817554508","0.0947922040160283","0.166191431092988"
"Less important","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","5","","",""
"Less important","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","12","","",""
"Less important","1990","(Married) couple without C. ","(3a) lower tertiary education","10","","",""
"Less important","1990","(Married) couple without C. ","(3b) higher tertiary education","14","","",""
"Less important","1990","Single parent ","(0) in school","2","","",""
"Less important","1990","Single parent ","(1a) inadequately completed","","","",""
"Less important","1990","Single parent ","(1b) general elementary school","16","","",""
"Less important","1990","Single parent ","(1c) basic vocational qualification","22","","",""
"Less important","1990","Single parent ","(2b) intermediate general qualification","4","","",""
"Less important","1990","Single parent ","(2a) intermediate vocational","9","","",""
"Less important","1990","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Less important","1990","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Less important","1990","Single parent ","(3a) lower tertiary education","","","",""
"Less important","1990","Single parent ","(3b) higher tertiary education","3","","",""
"Less important","1990","Couple + C. LE 16 ","(0) in school","","","",""
"Less important","1990","Couple + C. LE 16 ","(1a) inadequately completed","4","","",""
"Less important","1990","Couple + C. LE 16 ","(1b) general elementary school","34","0.234230572369192","0.165057407450667","0.303403737287716"
"Less important","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","109","0.176887388793692","0.146754844871984","0.2070199327154"
"Less important","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","8","","",""
"Less important","1990","Couple + C. LE 16 ","(2a) intermediate vocational","75","0.221220811889417","0.17735875143055","0.265082872348284"
"Less important","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","5","","",""
"Less important","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","10","","",""
"Less important","1990","Couple + C. LE 16 ","(3a) lower tertiary education","8","","",""
"Less important","1990","Couple + C. LE 16 ","(3b) higher tertiary education","17","","",""
"Less important","1990","Couple + C. GT 16 ","(0) in school","3","","",""
"Less important","1990","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"Less important","1990","Couple + C. GT 16 ","(1b) general elementary school","60","0.228377435500414","0.178581279017313","0.278173591983515"
"Less important","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","74","0.133296752715318","0.104441194304999","0.162152311125638"
"Less important","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","7","","",""
"Less important","1990","Couple + C. GT 16 ","(2a) intermediate vocational","21","","",""
"Less important","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","14","","",""
"Less important","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","6","","",""
"Less important","1990","Couple + C. GT 16 ","(3a) lower tertiary education","4","","",""
"Less important","1990","Couple + C. GT 16 ","(3b) higher tertiary education","9","","",""
"Less important","1990","Couple + C. LE and GT 16","(0) in school","3","","",""
"Less important","1990","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Less important","1990","Couple + C. LE and GT 16","(1b) general elementary school","19","","",""
"Less important","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","22","","",""
"Less important","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Less important","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","6","","",""
"Less important","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Less important","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Less important","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Less important","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","1","","",""
"Quite unimportant","1990","1-pers.-HH","(0) in school","","","",""
"Quite unimportant","1990","1-pers.-HH","(1a) inadequately completed","3","","",""
"Quite unimportant","1990","1-pers.-HH","(1b) general elementary school","94","0.473064151828691","0.405049604739467","0.541078698917915"
"Quite unimportant","1990","1-pers.-HH","(1c) basic vocational qualification","77","0.301890058584897","0.248021878102435","0.35575823906736"
"Quite unimportant","1990","1-pers.-HH","(2b) intermediate general qualification","10","","",""
"Quite unimportant","1990","1-pers.-HH","(2a) intermediate vocational","39","0.299860469841144","0.225790642618067","0.37393029706422"
"Quite unimportant","1990","1-pers.-HH","(2c_gen) general maturity certificate","1","","",""
"Quite unimportant","1990","1-pers.-HH","(2c_voc) vocational maturity certificate","4","","",""
"Quite unimportant","1990","1-pers.-HH","(3a) lower tertiary education","2","","",""
"Quite unimportant","1990","1-pers.-HH","(3b) higher tertiary education","7","","",""
"Quite unimportant","1990","(Married) couple without C. ","(0) in school","","","",""
"Quite unimportant","1990","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Quite unimportant","1990","(Married) couple without C. ","(1b) general elementary school","121","0.360838392205524","0.311366842429595","0.410309941981453"
"Quite unimportant","1990","(Married) couple without C. ","(1c) basic vocational qualification","152","0.211888041772624","0.183392184449089","0.240383899096159"
"Quite unimportant","1990","(Married) couple without C. ","(2b) intermediate general qualification","9","","",""
"Quite unimportant","1990","(Married) couple without C. ","(2a) intermediate vocational","32","0.12003569366266","0.0855909648826157","0.154480422442705"
"Quite unimportant","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","2","","",""
"Quite unimportant","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","5","","",""
"Quite unimportant","1990","(Married) couple without C. ","(3a) lower tertiary education","8","","",""
"Quite unimportant","1990","(Married) couple without C. ","(3b) higher tertiary education","8","","",""
"Quite unimportant","1990","Single parent ","(0) in school","","","",""
"Quite unimportant","1990","Single parent ","(1a) inadequately completed","1","","",""
"Quite unimportant","1990","Single parent ","(1b) general elementary school","16","","",""
"Quite unimportant","1990","Single parent ","(1c) basic vocational qualification","8","","",""
"Quite unimportant","1990","Single parent ","(2b) intermediate general qualification","2","","",""
"Quite unimportant","1990","Single parent ","(2a) intermediate vocational","5","","",""
"Quite unimportant","1990","Single parent ","(2c_gen) general maturity certificate","1","","",""
"Quite unimportant","1990","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1990","Single parent ","(3a) lower tertiary education","1","","",""
"Quite unimportant","1990","Single parent ","(3b) higher tertiary education","1","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(0) in school","","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(1b) general elementary school","10","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","26","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(2a) intermediate vocational","8","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","1","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","2","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Quite unimportant","1990","Couple + C. LE 16 ","(3b) higher tertiary education","4","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(0) in school","1","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(1b) general elementary school","37","0.132790171247327","0.0925359129767994","0.173044429517854"
"Quite unimportant","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","41","0.0801969038430666","0.0571394832857515","0.103254324400382"
"Quite unimportant","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","4","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(2a) intermediate vocational","6","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","2","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(3a) lower tertiary education","2","","",""
"Quite unimportant","1990","Couple + C. GT 16 ","(3b) higher tertiary education","2","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(0) in school","1","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(1b) general elementary school","5","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","8","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Quite unimportant","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","1","","",""
"Very important","1991","1-pers.-HH","(0) in school","","","",""
"Very important","1991","1-pers.-HH","(1a) inadequately completed","","","",""
"Very important","1991","1-pers.-HH","(1b) general elementary school","","","",""
"Very important","1991","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Very important","1991","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Very important","1991","1-pers.-HH","(2a) intermediate vocational","","","",""
"Very important","1991","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Very important","1991","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","1-pers.-HH","(3a) lower tertiary education","","","",""
"Very important","1991","1-pers.-HH","(3b) higher tertiary education","","","",""
"Very important","1991","(Married) couple without C. ","(0) in school","","","",""
"Very important","1991","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Very important","1991","(Married) couple without C. ","(1b) general elementary school","","","",""
"Very important","1991","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Very important","1991","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Very important","1991","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Very important","1991","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Very important","1991","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Very important","1991","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Very important","1991","Single parent ","(0) in school","","","",""
"Very important","1991","Single parent ","(1a) inadequately completed","","","",""
"Very important","1991","Single parent ","(1b) general elementary school","","","",""
"Very important","1991","Single parent ","(1c) basic vocational qualification","","","",""
"Very important","1991","Single parent ","(2b) intermediate general qualification","","","",""
"Very important","1991","Single parent ","(2a) intermediate vocational","","","",""
"Very important","1991","Single parent ","(2c_gen) general maturity certificate","","","",""
"Very important","1991","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","Single parent ","(3a) lower tertiary education","","","",""
"Very important","1991","Single parent ","(3b) higher tertiary education","","","",""
"Very important","1991","Couple + C. LE 16 ","(0) in school","","","",""
"Very important","1991","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Very important","1991","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Very important","1991","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Very important","1991","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Very important","1991","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Very important","1991","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Very important","1991","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Very important","1991","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Very important","1991","Couple + C. GT 16 ","(0) in school","","","",""
"Very important","1991","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Very important","1991","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Very important","1991","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Very important","1991","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Very important","1991","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Very important","1991","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Very important","1991","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Very important","1991","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Very important","1991","Couple + C. LE and GT 16","(0) in school","","","",""
"Very important","1991","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Very important","1991","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Very important","1991","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Very important","1991","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Very important","1991","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Very important","1991","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Very important","1991","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Very important","1991","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Very important","1991","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Important","1991","1-pers.-HH","(0) in school","","","",""
"Important","1991","1-pers.-HH","(1a) inadequately completed","","","",""
"Important","1991","1-pers.-HH","(1b) general elementary school","","","",""
"Important","1991","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Important","1991","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Important","1991","1-pers.-HH","(2a) intermediate vocational","","","",""
"Important","1991","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Important","1991","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","1-pers.-HH","(3a) lower tertiary education","","","",""
"Important","1991","1-pers.-HH","(3b) higher tertiary education","","","",""
"Important","1991","(Married) couple without C. ","(0) in school","","","",""
"Important","1991","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Important","1991","(Married) couple without C. ","(1b) general elementary school","","","",""
"Important","1991","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Important","1991","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Important","1991","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Important","1991","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Important","1991","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Important","1991","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Important","1991","Single parent ","(0) in school","","","",""
"Important","1991","Single parent ","(1a) inadequately completed","","","",""
"Important","1991","Single parent ","(1b) general elementary school","","","",""
"Important","1991","Single parent ","(1c) basic vocational qualification","","","",""
"Important","1991","Single parent ","(2b) intermediate general qualification","","","",""
"Important","1991","Single parent ","(2a) intermediate vocational","","","",""
"Important","1991","Single parent ","(2c_gen) general maturity certificate","","","",""
"Important","1991","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","Single parent ","(3a) lower tertiary education","","","",""
"Important","1991","Single parent ","(3b) higher tertiary education","","","",""
"Important","1991","Couple + C. LE 16 ","(0) in school","","","",""
"Important","1991","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Important","1991","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Important","1991","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Important","1991","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Important","1991","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Important","1991","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Important","1991","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Important","1991","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Important","1991","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Important","1991","Couple + C. GT 16 ","(0) in school","","","",""
