"plh0107","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Important","1990","college entrance qualification","vocational + Abi","109","0.523466741772248","0.454074213970955","0.592859269573542"
"Important","1990","college entrance qualification","higher vocational","65","0.604625240455296","0.512414009363203","0.696836471547389"
"Important","1990","college entrance qualification","higher education","322","0.571436270640709","0.530881524768982","0.611991016512437"
"Important","1990","Other degree","in school","","","",""
"Important","1990","Other degree","inadequately","12","","",""
"Important","1990","Other degree","general elemantary","1","","",""
"Important","1990","Other degree","middle vocational","7","","",""
"Important","1990","Other degree","vocational + Abi","1","","",""
"Important","1990","Other degree","higher vocational","","","",""
"Important","1990","Other degree","higher education","1","","",""
"Important","1990","no degree/no degree yet","in school","56","0.513960161315943","0.420131503391056","0.60778881924083"
"Important","1990","no degree/no degree yet","inadequately","18","","",""
"Important","1990","no degree/no degree yet","general elemantary","","","",""
"Important","1990","no degree/no degree yet","middle vocational","7","","",""
"Important","1990","no degree/no degree yet","vocational + Abi","","","",""
"Important","1990","no degree/no degree yet","higher vocational","1","","",""
"Important","1990","no degree/no degree yet","higher education","","","",""
"Less important","1990","lower secondary degree","in school","","","",""
"Less important","1990","lower secondary degree","inadequately","","","",""
"Less important","1990","lower secondary degree","general elemantary","251","0.200826515040771","0.178537377740697","0.223115652340844"
"Less important","1990","lower secondary degree","middle vocational","380","0.159381012563981","0.144727829933004","0.174034195194958"
"Less important","1990","lower secondary degree","vocational + Abi","","","",""
"Less important","1990","lower secondary degree","higher vocational","34","0.172236601401117","0.121045935237285","0.223427267564948"
"Less important","1990","lower secondary degree","higher education","","","",""
"Less important","1990","secondary school degree","in school","","","",""
"Less important","1990","secondary school degree","inadequately","","","",""
"Less important","1990","secondary school degree","general elemantary","40","0.140971559131897","0.101328080274126","0.180615037989669"
"Less important","1990","secondary school degree","middle vocational","152","0.14820591031428","0.12651794394317","0.169893876685389"
"Less important","1990","secondary school degree","vocational + Abi","","","",""
"Less important","1990","secondary school degree","higher vocational","29","","",""
"Less important","1990","secondary school degree","higher education","3","","",""
"Less important","1990","college entrance qualification","in school","","","",""
"Less important","1990","college entrance qualification","inadequately","","","",""
"Less important","1990","college entrance qualification","general elemantary","","","",""
"Less important","1990","college entrance qualification","middle vocational","32","0.112429214647437","0.0731137567150922","0.151744672579782"
"Less important","1990","college entrance qualification","vocational + Abi","21","","",""
"Less important","1990","college entrance qualification","higher vocational","17","","",""
"Less important","1990","college entrance qualification","higher education","83","0.141577980882558","0.113008762531714","0.170147199233402"
"Less important","1990","Other degree","in school","","","",""
"Less important","1990","Other degree","inadequately","7","","",""
"Less important","1990","Other degree","general elemantary","","","",""
"Less important","1990","Other degree","middle vocational","6","","",""
"Less important","1990","Other degree","vocational + Abi","","","",""
"Less important","1990","Other degree","higher vocational","1","","",""
"Less important","1990","Other degree","higher education","1","","",""
"Less important","1990","no degree/no degree yet","in school","9","","",""
"Less important","1990","no degree/no degree yet","inadequately","8","","",""
"Less important","1990","no degree/no degree yet","general elemantary","","","",""
"Less important","1990","no degree/no degree yet","middle vocational","","","",""
"Less important","1990","no degree/no degree yet","vocational + Abi","","","",""
"Less important","1990","no degree/no degree yet","higher vocational","","","",""
"Less important","1990","no degree/no degree yet","higher education","","","",""
"Quite unimportant","1990","lower secondary degree","in school","","","",""
"Quite unimportant","1990","lower secondary degree","inadequately","","","",""
"Quite unimportant","1990","lower secondary degree","general elemantary","312","0.291873339870826","0.266579492894804","0.317167186846848"
"Quite unimportant","1990","lower secondary degree","middle vocational","303","0.153098148863247","0.138683117724452","0.167513180002042"
"Quite unimportant","1990","lower secondary degree","vocational + Abi","","","",""
"Quite unimportant","1990","lower secondary degree","higher vocational","21","","",""
"Quite unimportant","1990","lower secondary degree","higher education","3","","",""
"Quite unimportant","1990","secondary school degree","in school","","","",""
"Quite unimportant","1990","secondary school degree","inadequately","","","",""
"Quite unimportant","1990","secondary school degree","general elemantary","29","","",""
"Quite unimportant","1990","secondary school degree","middle vocational","79","0.108138514661053","0.0891820361391899","0.127094993182916"
"Quite unimportant","1990","secondary school degree","vocational + Abi","","","",""
"Quite unimportant","1990","secondary school degree","higher vocational","14","","",""
"Quite unimportant","1990","secondary school degree","higher education","4","","",""
"Quite unimportant","1990","college entrance qualification","in school","","","",""
"Quite unimportant","1990","college entrance qualification","inadequately","","","",""
"Quite unimportant","1990","college entrance qualification","general elemantary","","","",""
"Quite unimportant","1990","college entrance qualification","middle vocational","5","","",""
"Quite unimportant","1990","college entrance qualification","vocational + Abi","8","","",""
"Quite unimportant","1990","college entrance qualification","higher vocational","6","","",""
"Quite unimportant","1990","college entrance qualification","higher education","30","0.0609212658541043","0.0413199359174519","0.0805225957907567"
"Quite unimportant","1990","Other degree","in school","","","",""
"Quite unimportant","1990","Other degree","inadequately","2","","",""
"Quite unimportant","1990","Other degree","general elemantary","","","",""
"Quite unimportant","1990","Other degree","middle vocational","2","","",""
"Quite unimportant","1990","Other degree","vocational + Abi","","","",""
"Quite unimportant","1990","Other degree","higher vocational","","","",""
"Quite unimportant","1990","Other degree","higher education","","","",""
"Quite unimportant","1990","no degree/no degree yet","in school","2","","",""
"Quite unimportant","1990","no degree/no degree yet","inadequately","10","","",""
"Quite unimportant","1990","no degree/no degree yet","general elemantary","","","",""
"Quite unimportant","1990","no degree/no degree yet","middle vocational","","","",""
"Quite unimportant","1990","no degree/no degree yet","vocational + Abi","","","",""
"Quite unimportant","1990","no degree/no degree yet","higher vocational","","","",""
"Quite unimportant","1990","no degree/no degree yet","higher education","","","",""
"Very important","1991","lower secondary degree","in school","","","",""
"Very important","1991","lower secondary degree","inadequately","","","",""
"Very important","1991","lower secondary degree","general elemantary","","","",""
"Very important","1991","lower secondary degree","middle vocational","","","",""
"Very important","1991","lower secondary degree","vocational + Abi","","","",""
"Very important","1991","lower secondary degree","higher vocational","","","",""
"Very important","1991","lower secondary degree","higher education","","","",""
"Very important","1991","secondary school degree","in school","","","",""
"Very important","1991","secondary school degree","inadequately","","","",""
"Very important","1991","secondary school degree","general elemantary","","","",""
"Very important","1991","secondary school degree","middle vocational","","","",""
"Very important","1991","secondary school degree","vocational + Abi","","","",""
"Very important","1991","secondary school degree","higher vocational","","","",""
"Very important","1991","secondary school degree","higher education","","","",""
"Very important","1991","college entrance qualification","in school","","","",""
"Very important","1991","college entrance qualification","inadequately","","","",""
"Very important","1991","college entrance qualification","general elemantary","","","",""
"Very important","1991","college entrance qualification","middle vocational","","","",""
"Very important","1991","college entrance qualification","vocational + Abi","","","",""
"Very important","1991","college entrance qualification","higher vocational","","","",""
"Very important","1991","college entrance qualification","higher education","","","",""
"Very important","1991","Other degree","in school","","","",""
"Very important","1991","Other degree","inadequately","","","",""
"Very important","1991","Other degree","general elemantary","","","",""
"Very important","1991","Other degree","middle vocational","","","",""
"Very important","1991","Other degree","vocational + Abi","","","",""
"Very important","1991","Other degree","higher vocational","","","",""
"Very important","1991","Other degree","higher education","","","",""
"Very important","1991","no degree/no degree yet","in school","","","",""
"Very important","1991","no degree/no degree yet","inadequately","","","",""
"Very important","1991","no degree/no degree yet","general elemantary","","","",""
"Very important","1991","no degree/no degree yet","middle vocational","","","",""
"Very important","1991","no degree/no degree yet","vocational + Abi","","","",""
"Very important","1991","no degree/no degree yet","higher vocational","","","",""
"Very important","1991","no degree/no degree yet","higher education","","","",""
"Important","1991","lower secondary degree","in school","","","",""
"Important","1991","lower secondary degree","inadequately","","","",""
"Important","1991","lower secondary degree","general elemantary","","","",""
"Important","1991","lower secondary degree","middle vocational","","","",""
"Important","1991","lower secondary degree","vocational + Abi","","","",""
"Important","1991","lower secondary degree","higher vocational","","","",""
"Important","1991","lower secondary degree","higher education","","","",""
"Important","1991","secondary school degree","in school","","","",""
"Important","1991","secondary school degree","inadequately","","","",""
"Important","1991","secondary school degree","general elemantary","","","",""
"Important","1991","secondary school degree","middle vocational","","","",""
"Important","1991","secondary school degree","vocational + Abi","","","",""
"Important","1991","secondary school degree","higher vocational","","","",""
"Important","1991","secondary school degree","higher education","","","",""
"Important","1991","college entrance qualification","in school","","","",""
"Important","1991","college entrance qualification","inadequately","","","",""
"Important","1991","college entrance qualification","general elemantary","","","",""
"Important","1991","college entrance qualification","middle vocational","","","",""
"Important","1991","college entrance qualification","vocational + Abi","","","",""
"Important","1991","college entrance qualification","higher vocational","","","",""
"Important","1991","college entrance qualification","higher education","","","",""
"Important","1991","Other degree","in school","","","",""
"Important","1991","Other degree","inadequately","","","",""
"Important","1991","Other degree","general elemantary","","","",""
"Important","1991","Other degree","middle vocational","","","",""
"Important","1991","Other degree","vocational + Abi","","","",""
"Important","1991","Other degree","higher vocational","","","",""
"Important","1991","Other degree","higher education","","","",""
"Important","1991","no degree/no degree yet","in school","","","",""
"Important","1991","no degree/no degree yet","inadequately","","","",""
"Important","1991","no degree/no degree yet","general elemantary","","","",""
"Important","1991","no degree/no degree yet","middle vocational","","","",""
"Important","1991","no degree/no degree yet","vocational + Abi","","","",""
"Important","1991","no degree/no degree yet","higher vocational","","","",""
"Important","1991","no degree/no degree yet","higher education","","","",""
"Less important","1991","lower secondary degree","in school","","","",""
"Less important","1991","lower secondary degree","inadequately","","","",""
"Less important","1991","lower secondary degree","general elemantary","","","",""
"Less important","1991","lower secondary degree","middle vocational","","","",""
"Less important","1991","lower secondary degree","vocational + Abi","","","",""
"Less important","1991","lower secondary degree","higher vocational","","","",""
"Less important","1991","lower secondary degree","higher education","","","",""
"Less important","1991","secondary school degree","in school","","","",""
"Less important","1991","secondary school degree","inadequately","","","",""
"Less important","1991","secondary school degree","general elemantary","","","",""
"Less important","1991","secondary school degree","middle vocational","","","",""
"Less important","1991","secondary school degree","vocational + Abi","","","",""
"Less important","1991","secondary school degree","higher vocational","","","",""
"Less important","1991","secondary school degree","higher education","","","",""
"Less important","1991","college entrance qualification","in school","","","",""
"Less important","1991","college entrance qualification","inadequately","","","",""
"Less important","1991","college entrance qualification","general elemantary","","","",""
"Less important","1991","college entrance qualification","middle vocational","","","",""
"Less important","1991","college entrance qualification","vocational + Abi","","","",""
"Less important","1991","college entrance qualification","higher vocational","","","",""
"Less important","1991","college entrance qualification","higher education","","","",""
"Less important","1991","Other degree","in school","","","",""
"Less important","1991","Other degree","inadequately","","","",""
"Less important","1991","Other degree","general elemantary","","","",""
"Less important","1991","Other degree","middle vocational","","","",""
"Less important","1991","Other degree","vocational + Abi","","","",""
"Less important","1991","Other degree","higher vocational","","","",""
"Less important","1991","Other degree","higher education","","","",""
"Less important","1991","no degree/no degree yet","in school","","","",""
"Less important","1991","no degree/no degree yet","inadequately","","","",""
"Less important","1991","no degree/no degree yet","general elemantary","","","",""
"Less important","1991","no degree/no degree yet","middle vocational","","","",""
"Less important","1991","no degree/no degree yet","vocational + Abi","","","",""
"Less important","1991","no degree/no degree yet","higher vocational","","","",""
"Less important","1991","no degree/no degree yet","higher education","","","",""
"Quite unimportant","1991","lower secondary degree","in school","","","",""
"Quite unimportant","1991","lower secondary degree","inadequately","","","",""
"Quite unimportant","1991","lower secondary degree","general elemantary","","","",""
"Quite unimportant","1991","lower secondary degree","middle vocational","","","",""
"Quite unimportant","1991","lower secondary degree","vocational + Abi","","","",""
"Quite unimportant","1991","lower secondary degree","higher vocational","","","",""
"Quite unimportant","1991","lower secondary degree","higher education","","","",""
"Quite unimportant","1991","secondary school degree","in school","","","",""
"Quite unimportant","1991","secondary school degree","inadequately","","","",""
"Quite unimportant","1991","secondary school degree","general elemantary","","","",""
"Quite unimportant","1991","secondary school degree","middle vocational","","","",""
"Quite unimportant","1991","secondary school degree","vocational + Abi","","","",""
"Quite unimportant","1991","secondary school degree","higher vocational","","","",""
"Quite unimportant","1991","secondary school degree","higher education","","","",""
"Quite unimportant","1991","college entrance qualification","in school","","","",""
"Quite unimportant","1991","college entrance qualification","inadequately","","","",""
"Quite unimportant","1991","college entrance qualification","general elemantary","","","",""
"Quite unimportant","1991","college entrance qualification","middle vocational","","","",""
"Quite unimportant","1991","college entrance qualification","vocational + Abi","","","",""
"Quite unimportant","1991","college entrance qualification","higher vocational","","","",""
"Quite unimportant","1991","college entrance qualification","higher education","","","",""
"Quite unimportant","1991","Other degree","in school","","","",""
"Quite unimportant","1991","Other degree","inadequately","","","",""
"Quite unimportant","1991","Other degree","general elemantary","","","",""
"Quite unimportant","1991","Other degree","middle vocational","","","",""
"Quite unimportant","1991","Other degree","vocational + Abi","","","",""
"Quite unimportant","1991","Other degree","higher vocational","","","",""
"Quite unimportant","1991","Other degree","higher education","","","",""
"Quite unimportant","1991","no degree/no degree yet","in school","","","",""
"Quite unimportant","1991","no degree/no degree yet","inadequately","","","",""
"Quite unimportant","1991","no degree/no degree yet","general elemantary","","","",""
"Quite unimportant","1991","no degree/no degree yet","middle vocational","","","",""
"Quite unimportant","1991","no degree/no degree yet","vocational + Abi","","","",""
"Quite unimportant","1991","no degree/no degree yet","higher vocational","","","",""
"Quite unimportant","1991","no degree/no degree yet","higher education","","","",""
"Very important","1992","lower secondary degree","in school","","","",""
"Very important","1992","lower secondary degree","inadequately","","","",""
"Very important","1992","lower secondary degree","general elemantary","207","0.122951686210689","0.105731854946152","0.140171517475227"
"Very important","1992","lower secondary degree","middle vocational","796","0.217148211860898","0.203129735195735","0.231166688526061"
"Very important","1992","lower secondary degree","vocational + Abi","","","",""
"Very important","1992","lower secondary degree","higher vocational","80","0.256522412801795","0.206938983815961","0.306105841787629"
"Very important","1992","lower secondary degree","higher education","37","0.306602919367875","0.218410229493028","0.394795609242721"
"Very important","1992","secondary school degree","in school","","","",""
"Very important","1992","secondary school degree","inadequately","","","",""
"Very important","1992","secondary school degree","general elemantary","177","0.314745335155171","0.272305388769764","0.357185281540577"
"Very important","1992","secondary school degree","middle vocational","690","0.275361012336348","0.256540495917393","0.294181528755304"
"Very important","1992","secondary school degree","vocational + Abi","","","",""
"Very important","1992","secondary school degree","higher vocational","128","0.339942469408056","0.286694272434582","0.393190666381529"
"Very important","1992","secondary school degree","higher education","202","0.378227550400657","0.335805803370226","0.420649297431089"
"Very important","1992","college entrance qualification","in school","","","",""
"Very important","1992","college entrance qualification","inadequately","","","",""
"Very important","1992","college entrance qualification","general elemantary","","","",""
"Very important","1992","college entrance qualification","middle vocational","90","0.301214605412295","0.24728396024059","0.355145250583999"
"Very important","1992","college entrance qualification","vocational + Abi","77","0.263590986687646","0.212259989778227","0.314921983597065"
"Very important","1992","college entrance qualification","higher vocational","23","","",""
"Very important","1992","college entrance qualification","higher education","279","0.287058170525568","0.258396326612244","0.315720014438892"
"Very important","1992","Other degree","in school","","","",""
"Very important","1992","Other degree","inadequately","3","","",""
"Very important","1992","Other degree","general elemantary","1","","",""
"Very important","1992","Other degree","middle vocational","17","","",""
"Very important","1992","Other degree","vocational + Abi","","","",""
"Very important","1992","Other degree","higher vocational","","","",""
"Very important","1992","Other degree","higher education","2","","",""
"Very important","1992","no degree/no degree yet","in school","56","0.403587730719231","0.319250628089575","0.487924833348888"
"Very important","1992","no degree/no degree yet","inadequately","20","","",""
"Very important","1992","no degree/no degree yet","general elemantary","","","",""
"Very important","1992","no degree/no degree yet","middle vocational","1","","",""
"Very important","1992","no degree/no degree yet","vocational + Abi","","","",""
"Very important","1992","no degree/no degree yet","higher vocational","","","",""
"Very important","1992","no degree/no degree yet","higher education","","","",""
"Important","1992","lower secondary degree","in school","","","",""
"Important","1992","lower secondary degree","inadequately","","","",""
"Important","1992","lower secondary degree","general elemantary","486","0.340230824629261","0.315386183523778","0.365075465734744"
"Important","1992","lower secondary degree","middle vocational","1527","0.450251242090234","0.433335443381973","0.467167040798495"
"Important","1992","lower secondary degree","vocational + Abi","","","",""
"Important","1992","lower secondary degree","higher vocational","134","0.42993783510598","0.373729088576145","0.486146581635814"
"Important","1992","lower secondary degree","higher education","35","0.342898140998826","0.252105143435906","0.433691138561747"
"Important","1992","secondary school degree","in school","","","",""
"Important","1992","secondary school degree","inadequately","","","",""
"Important","1992","secondary school degree","general elemantary","202","0.458186310774937","0.412654469128619","0.503718152421256"
"Important","1992","secondary school degree","middle vocational","1096","0.496117711947553","0.475051988655359","0.517183435239747"
"Important","1992","secondary school degree","vocational + Abi","","","",""
"Important","1992","secondary school degree","higher vocational","124","0.394181481353422","0.339248814920023","0.44911414778682"
"Important","1992","secondary school degree","higher education","228","0.443449683047084","0.399991594140237","0.486907771953931"
"Important","1992","college entrance qualification","in school","","","",""
"Important","1992","college entrance qualification","inadequately","","","",""
"Important","1992","college entrance qualification","general elemantary","","","",""
"Important","1992","college entrance qualification","middle vocational","154","0.552326339751143","0.493873671360825","0.610779008141461"
"Important","1992","college entrance qualification","vocational + Abi","155","0.527321242958966","0.469154392448533","0.585488093469398"
"Important","1992","college entrance qualification","higher vocational","74","0.583441166598915","0.49701807599781","0.669864257200021"
"Important","1992","college entrance qualification","higher education","545","0.55245577582778","0.520952271938361","0.583959279717199"
"Important","1992","Other degree","in school","","","",""
"Important","1992","Other degree","inadequately","10","","",""
"Important","1992","Other degree","general elemantary","7","","",""
"Important","1992","Other degree","middle vocational","21","","",""
"Important","1992","Other degree","vocational + Abi","1","","",""
"Important","1992","Other degree","higher vocational","","","",""
"Important","1992","Other degree","higher education","2","","",""
"Important","1992","no degree/no degree yet","in school","61","0.479281621300301","0.393405334867041","0.565157907733561"
"Important","1992","no degree/no degree yet","inadequately","24","","",""
"Important","1992","no degree/no degree yet","general elemantary","","","",""
"Important","1992","no degree/no degree yet","middle vocational","10","","",""
"Important","1992","no degree/no degree yet","vocational + Abi","","","",""
"Important","1992","no degree/no degree yet","higher vocational","","","",""
"Important","1992","no degree/no degree yet","higher education","","","",""
"Less important","1992","lower secondary degree","in school","","","",""
"Less important","1992","lower secondary degree","inadequately","","","",""
"Less important","1992","lower secondary degree","general elemantary","274","0.189486854962617","0.168936493596166","0.210037216329068"
"Less important","1992","lower secondary degree","middle vocational","461","0.14148525465675","0.129635417283037","0.153335092030464"
"Less important","1992","lower secondary degree","vocational + Abi","","","",""
"Less important","1992","lower secondary degree","higher vocational","38","0.146451999503936","0.106309761054141","0.186594237953731"
"Less important","1992","lower secondary degree","higher education","6","","",""
"Less important","1992","secondary school degree","in school","","","",""
"Less important","1992","secondary school degree","inadequately","","","",""
"Less important","1992","secondary school degree","general elemantary","46","0.126203504773483","0.0958569053302196","0.156550104216747"
"Less important","1992","secondary school degree","middle vocational","259","0.136724137034449","0.122249194195139","0.151199079873759"
"Less important","1992","secondary school degree","vocational + Abi","","","",""
"Less important","1992","secondary school degree","higher vocational","28","","",""
"Less important","1992","secondary school degree","higher education","41","0.0941085770024535","0.0685669293428182","0.119650224662089"
"Less important","1992","college entrance qualification","in school","","","",""
"Less important","1992","college entrance qualification","inadequately","","","",""
"Less important","1992","college entrance qualification","general elemantary","","","",""
"Less important","1992","college entrance qualification","middle vocational","25","","",""
"Less important","1992","college entrance qualification","vocational + Abi","38","0.148097226166959","0.10671409461415","0.189480357719769"
"Less important","1992","college entrance qualification","higher vocational","20","","",""
"Less important","1992","college entrance qualification","higher education","87","0.098808599414392","0.0799026708210611","0.117714528007723"
"Less important","1992","Other degree","in school","","","",""
"Less important","1992","Other degree","inadequately","4","","",""
"Less important","1992","Other degree","general elemantary","1","","",""
"Less important","1992","Other degree","middle vocational","2","","",""
"Less important","1992","Other degree","vocational + Abi","1","","",""
"Less important","1992","Other degree","higher vocational","","","",""
"Less important","1992","Other degree","higher education","1","","",""
"Less important","1992","no degree/no degree yet","in school","9","","",""
"Less important","1992","no degree/no degree yet","inadequately","12","","",""
"Less important","1992","no degree/no degree yet","general elemantary","","","",""
"Less important","1992","no degree/no degree yet","middle vocational","2","","",""
"Less important","1992","no degree/no degree yet","vocational + Abi","","","",""
"Less important","1992","no degree/no degree yet","higher vocational","1","","",""
"Less important","1992","no degree/no degree yet","higher education","","","",""
"Quite unimportant","1992","lower secondary degree","in school","","","",""
"Quite unimportant","1992","lower secondary degree","inadequately","","","",""
"Quite unimportant","1992","lower secondary degree","general elemantary","430","0.347330634197433","0.322363537285663","0.372297731109202"
"Quite unimportant","1992","lower secondary degree","middle vocational","539","0.191115291392118","0.177747060080646","0.20448352270359"
"Quite unimportant","1992","lower secondary degree","vocational + Abi","","","",""
"Quite unimportant","1992","lower secondary degree","higher vocational","46","0.167087752588289","0.124732049832786","0.209443455343792"
"Quite unimportant","1992","lower secondary degree","higher education","27","","",""
"Quite unimportant","1992","secondary school degree","in school","","","",""
"Quite unimportant","1992","secondary school degree","inadequately","","","",""
"Quite unimportant","1992","secondary school degree","general elemantary","35","0.100864849296409","0.0733446493257704","0.128385049267047"
"Quite unimportant","1992","secondary school degree","middle vocational","119","0.0917971386816496","0.0796317645989086","0.103962512764391"
"Quite unimportant","1992","secondary school degree","vocational + Abi","","","",""
"Quite unimportant","1992","secondary school degree","higher vocational","24","","",""
"Quite unimportant","1992","secondary school degree","higher education","31","0.0842141895498052","0.0599209280956838","0.108507451003927"
"Quite unimportant","1992","college entrance qualification","in school","","","",""
"Quite unimportant","1992","college entrance qualification","inadequately","","","",""
"Quite unimportant","1992","college entrance qualification","general elemantary","","","",""
"Quite unimportant","1992","college entrance qualification","middle vocational","9","","",""
"Quite unimportant","1992","college entrance qualification","vocational + Abi","13","","",""
"Quite unimportant","1992","college entrance qualification","higher vocational","8","","",""
"Quite unimportant","1992","college entrance qualification","higher education","46","0.0616774542322603","0.0464358241231704","0.0769190843413502"
"Quite unimportant","1992","Other degree","in school","","","",""
"Quite unimportant","1992","Other degree","inadequately","3","","",""
"Quite unimportant","1992","Other degree","general elemantary","7","","",""
"Quite unimportant","1992","Other degree","middle vocational","7","","",""
"Quite unimportant","1992","Other degree","vocational + Abi","","","",""
"Quite unimportant","1992","Other degree","higher vocational","","","",""
"Quite unimportant","1992","Other degree","higher education","1","","",""
"Quite unimportant","1992","no degree/no degree yet","in school","4","","",""
"Quite unimportant","1992","no degree/no degree yet","inadequately","17","","",""
"Quite unimportant","1992","no degree/no degree yet","general elemantary","","","",""
"Quite unimportant","1992","no degree/no degree yet","middle vocational","3","","",""
"Quite unimportant","1992","no degree/no degree yet","vocational + Abi","","","",""
"Quite unimportant","1992","no degree/no degree yet","higher vocational","","","",""
"Quite unimportant","1992","no degree/no degree yet","higher education","","","",""
"Very important","1993","lower secondary degree","in school","","","",""
"Very important","1993","lower secondary degree","inadequately","","","",""
"Very important","1993","lower secondary degree","general elemantary","","","",""
"Very important","1993","lower secondary degree","middle vocational","","","",""
"Very important","1993","lower secondary degree","vocational + Abi","","","",""
"Very important","1993","lower secondary degree","higher vocational","","","",""
"Very important","1993","lower secondary degree","higher education","","","",""
"Very important","1993","secondary school degree","in school","","","",""
"Very important","1993","secondary school degree","inadequately","","","",""
"Very important","1993","secondary school degree","general elemantary","","","",""
"Very important","1993","secondary school degree","middle vocational","","","",""
"Very important","1993","secondary school degree","vocational + Abi","","","",""
"Very important","1993","secondary school degree","higher vocational","","","",""
"Very important","1993","secondary school degree","higher education","","","",""
"Very important","1993","college entrance qualification","in school","","","",""
"Very important","1993","college entrance qualification","inadequately","","","",""
"Very important","1993","college entrance qualification","general elemantary","","","",""
"Very important","1993","college entrance qualification","middle vocational","","","",""
"Very important","1993","college entrance qualification","vocational + Abi","","","",""
"Very important","1993","college entrance qualification","higher vocational","","","",""
"Very important","1993","college entrance qualification","higher education","","","",""
"Very important","1993","Other degree","in school","","","",""
"Very important","1993","Other degree","inadequately","","","",""
"Very important","1993","Other degree","general elemantary","","","",""
"Very important","1993","Other degree","middle vocational","","","",""
"Very important","1993","Other degree","vocational + Abi","","","",""
"Very important","1993","Other degree","higher vocational","","","",""
"Very important","1993","Other degree","higher education","","","",""
"Very important","1993","no degree/no degree yet","in school","","","",""
"Very important","1993","no degree/no degree yet","inadequately","","","",""
"Very important","1993","no degree/no degree yet","general elemantary","","","",""
"Very important","1993","no degree/no degree yet","middle vocational","","","",""
"Very important","1993","no degree/no degree yet","vocational + Abi","","","",""
"Very important","1993","no degree/no degree yet","higher vocational","","","",""
"Very important","1993","no degree/no degree yet","higher education","","","",""
"Important","1993","lower secondary degree","in school","","","",""
"Important","1993","lower secondary degree","inadequately","","","",""
