"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1987","college entrance qualification","West Germany","2.63","1","202","0","1","1","7","20","1.99","3.27","0","25","1","1"
"1987","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1987","lower secondary degree","West Germany","2.66","1","550","0","0","1","8","30","2.23","3.09","0","41","1","1"
"1987","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1987","no degree/no degree yet","West Germany","3.16","1","49","0","0","1","14","20","1.63","4.69","0","20","1","1"
"1987","Other degree","East Germany","","","","","","","","","","","","","",""
"1987","Other degree","West Germany","2.42","1","105","0","0","1","6","23","1.38","3.46","0","23","1","1"
"1987","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1987","secondary school degree","West Germany","2.76","1","283","0","1","1","8","23","2.19","3.33","0","27","1","1"
"1988","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1988","college entrance qualification","West Germany","9.35","6","760","1","2","15","25","38","8.68","10.02","0","43","5","6"
"1988","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1988","lower secondary degree","West Germany","11.79","9","2637","1","3","18","27","41","11.4","12.18","0","54","7","8"
"1988","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1988","no degree/no degree yet","West Germany","9.62","9","403","1","3","15","19","25","8.93","10.31","0","31","9","12"
"1988","Other degree","East Germany","","","","","","","","","","","","","",""
"1988","Other degree","West Germany","9.97","9","750","1","3","15","19","26","9.47","10.47","0","44","9","10"
"1988","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1988","secondary school degree","West Germany","9.48","7","1131","1","2","15","23","38","8.97","9.99","0","55","5","7"
"1989","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1989","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1989","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1989","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1989","Other degree","East Germany","","","","","","","","","","","","","",""
"1989","Other degree","West Germany","","","","","","","","","","","","","",""
"1989","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1989","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1990","college entrance qualification","East Germany","10.4","8","447","0","2","16","24","37","9.54","11.26","0","46","7","10"
"1990","college entrance qualification","West Germany","8.97","5","768","1","2","13","24","40","8.3","9.64","0","46","4","5"
"1990","lower secondary degree","East Germany","17.95","17","1157","2","8","27","35","44","17.27","18.63","0","54","15","17"
"1990","lower secondary degree","West Germany","11.96","9","2463","1","3","19","28","41","11.55","12.37","0","53","6","8"
"1990","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","West Germany","9.77","9","359","1","2","17","21","26","8.98","10.56","0","29","10","12"
"1990","Other degree","East Germany","12.94","8.15","35","0","2","22","28","37","9.13","16.75","0","37","4","18"
"1990","Other degree","West Germany","10.19","10","697","1","3","16","20","28","9.62","10.76","0","47","10","11"
"1990","secondary school degree","East Germany","9.21","7","1764","1","2","14","21","36","8.82","9.6","0","45","7","8"
"1990","secondary school degree","West Germany","9.64","6","1090","1","2","15","23","38","9.12","10.16","0","42","5","6"
"1991","college entrance qualification","East Germany","8.69","4.23","389","0","1","15","23","33","7.76","9.62","0","43","3","6"
"1991","college entrance qualification","West Germany","8.57","4","855","1","2","13","23","39","7.96","9.18","0","47","3","5"
"1991","lower secondary degree","East Germany","16.33","15","828","1","5","26","35","43","15.49","17.17","0","55","13","16"
"1991","lower secondary degree","West Germany","11.73","9","2572","1","3","19","28","41","11.33","12.13","0","53","6","7"
"1991","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","West Germany","8.73","5.06","387","0","2","16","21","26","7.91","9.55","0","31","8","11"
"1991","Other degree","East Germany","","","","","","","","","","","","","",""
"1991","Other degree","West Germany","10.18","10","716","1","2","17","21","29","9.59","10.77","0","41","10","12"
"1991","secondary school degree","East Germany","7.94","4","1549","0","1","13","21","36","7.51","8.37","0","46","4","5"
"1991","secondary school degree","West Germany","9.48","6","1148","1","2","15","23","39","8.97","9.99","0","58","5","6"
"1992","college entrance qualification","East Germany","6.77","2","356","1","1","10","21","34","5.86","7.68","0","35","2","2"
"1992","college entrance qualification","West Germany","9.11","5","863","1","2","14","24","40","8.49","9.73","0","51","4","5"
"1992","lower secondary degree","East Germany","13.24","8","641","1","1","24","34","43","12.26","14.22","0","52","6","11"
"1992","lower secondary degree","West Germany","11.72","8.74","2472","1","3","19","27","41","11.32","12.12","0","54","6","7"
"1992","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","West Germany","9.51","5.54","341","1","2","18","23","28","8.6","10.42","0","33","7","12"
"1992","Other degree","East Germany","","","","","","","","","","","","","",""
"1992","Other degree","West Germany","10.6","10","677","1","3","18","22","30","9.98","11.22","0","32","10","12"
"1992","secondary school degree","East Germany","6.72","2","1385","1","1","10","20","34","6.28","7.16","0","40","2","3"
"1992","secondary school degree","West Germany","9.67","6","1171","1","2","15","23","40","9.16","10.18","0","45","4","5"
"1993","college entrance qualification","East Germany","6.43","2","354","1","1","8","23","35","5.54","7.32","0","41","2","3"
"1993","college entrance qualification","West Germany","8.93","5","868","1","2","14","24","36","8.34","9.52","0","43","4","5"
"1993","lower secondary degree","East Germany","10.24","3","520","1","1","18","30","40","9.23","11.25","0","45","3","4"
"1993","lower secondary degree","West Germany","11.73","9","2407","1","3","19","27","40","11.34","12.12","0","48","6","8"
"1993","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","West Germany","10.54","6","326","1","2","20","24","29","9.56","11.52","0","48","8","13"
"1993","Other degree","East Germany","","","","","","","","","","","","","",""
"1993","Other degree","West Germany","10.87","9.76","638","1","3","18","23","31","10.21","11.53","0","32","10","13"
"1993","secondary school degree","East Germany","5.91","3","1346","1","1","7","17","34","5.5","6.32","0","41","2","3"
"1993","secondary school degree","West Germany","9.78","6","1205","1","2","15","24","38","9.29","10.27","0","45","5","5"
"1994","college entrance qualification","East Germany","7.03","3","376","1","2","7","24","35","6.13","7.93","0","42","3","3"
"1994","college entrance qualification","West Germany","9.17","6","898","1","2","13","24","38","8.58","9.76","0","50","4","5"
"1994","lower secondary degree","East Germany","10.54","4","495","1","2","19","31","39","9.5","11.58","0","43","3","4"
"1994","lower secondary degree","West Germany","12.06","9","2215","1","4","19","28","41","11.65","12.47","0","49","7","8"
"1994","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","West Germany","10.31","7","289","1","2","18","24","30","9.27","11.35","0","47","8","13"
"1994","Other degree","East Germany","","","","","","","","","","","","","",""
"1994","Other degree","West Germany","11.3","9","558","1","3","18","24","32","10.57","12.03","0","38","10","14"
"1994","secondary school degree","East Germany","6.38","3","1298","1","2","8","19","33","5.96","6.8","0","43","3","3"
"1994","secondary school degree","West Germany","10.17","7","1189","1","3","15","24","37","9.67","10.67","0","46","5","6"
"1995","college entrance qualification","East Germany","7.07","4","383","1","2","6","22","38","6.17","7.97","0","51","3","4"
"1995","college entrance qualification","West Germany","8.89","5","963","1","2","14","24","35","8.33","9.45","0","45","4","5"
"1995","lower secondary degree","East Germany","9.59","4","473","1","2","14","31","41","8.55","10.63","0","44","4","4"
"1995","lower secondary degree","West Germany","12.06","9","2203","1","3","19","28","42","11.64","12.48","0","50","7","8"
"1995","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1995","no degree/no degree yet","West Germany","9.36","5","264","1","2","16","25","30","8.26","10.46","0","33","6","10"
"1995","Other degree","East Germany","","","","","","","","","","","","","",""
"1995","Other degree","West Germany","7.93","4","714","1","2","13","22","30","7.28","8.58","0","35","5","7"
"1995","secondary school degree","East Germany","6.08","4","1300","1","2","6","17","33","5.67","6.49","0","43","3","4"
"1995","secondary school degree","West Germany","10.1","6","1291","1","2","15","25","37","9.62","10.58","0","45","5","6"
"1996","college entrance qualification","East Germany","6.69","4","377","1","2","6","20","35","5.9","7.48","0","40","4","4"
"1996","college entrance qualification","West Germany","8.96","5","984","1","2","14","24","34","8.42","9.5","0","46","5","5"
"1996","lower secondary degree","East Germany","9.03","4","436","1","2","11","30","39","8","10.06","0","45","4","5"
"1996","lower secondary degree","West Germany","11.61","9","2167","1","3","18","27","41","11.19","12.03","0","51","6","7"
"1996","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","West Germany","9.6","5","243","1","2","17","26","30","8.38","10.82","0","40","6","10"
"1996","Other degree","East Germany","","","","","","","","","","","","","",""
"1996","Other degree","West Germany","8.67","5","628","1","2","14","23","33","7.97","9.37","0","36","6","7"
"1996","secondary school degree","East Germany","6.69","4","1269","1","2","7","18","34","6.28","7.1","0","45","4","5"
"1996","secondary school degree","West Germany","10.75","7","1285","1","3","17","25","39","10.26","11.24","0","48","5","6"
"1997","college entrance qualification","East Germany","7.29","5","379","1","2","7","21","36","6.48","8.1","0","40","4","5"
"1997","college entrance qualification","West Germany","9.08","6","1013","1","2","14","23","35","8.54","9.62","0","50","5","6"
"1997","lower secondary degree","East Germany","9.34","4","396","1","2","12","29","42","8.25","10.43","0","43","4","5"
"1997","lower secondary degree","West Germany","11.95","9","2061","1","3","18","27","41","11.52","12.38","0","49","7","8"
"1997","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1997","no degree/no degree yet","West Germany","10.15","7","217","1","2","18","26","31","8.89","11.41","0","32","7","11"
"1997","Other degree","East Germany","","","","","","","","","","","","","",""
"1997","Other degree","West Germany","8.53","6","559","1","2","12","24","30","7.79","9.27","0","39","6","7"
"1997","secondary school degree","East Germany","6.83","5","1237","1","2","7","18","34","6.4","7.26","0","46","5","5"
"1997","secondary school degree","West Germany","10.55","7","1271","1","3","17","26","38","10.06","11.04","0","48","6","7"
"1998","college entrance qualification","East Germany","7.48","6","375","1","3","8","19","36","6.71","8.25","0","41","5","6"
"1998","college entrance qualification","West Germany","9.38","6","1184","1","2","14","25","37","8.86","9.9","0","53","5","6"
"1998","lower secondary degree","East Germany","8.62","5","392","1","2","8","27","40","7.57","9.67","0","43","4","6"
"1998","lower secondary degree","West Germany","12.04","9","2207","1","3","19","28","41","11.62","12.46","0","50","7","8"
"1998","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1998","no degree/no degree yet","West Germany","10.12","7","209","1","2","18","26","32","8.84","11.4","0","33","7","11"
"1998","Other degree","East Germany","","","","","","","","","","","","","",""
"1998","Other degree","West Germany","9.54","6","560","1","2","16","25","33","8.77","10.31","0","36","6","8"
"1998","secondary school degree","East Germany","7.17","5","1296","1","2","8","18","34","6.76","7.58","0","43","5","6"
"1998","secondary school degree","West Germany","10.49","7","1441","1","2","17","26","38","10.02","10.96","0","49","6","7"
"1999","college entrance qualification","East Germany","7.35","6","409","1","2","8","17","35","6.62","8.08","0","42","4","6"
"1999","college entrance qualification","West Germany","9.3","6","1234","1","2","14","24","36","8.8","9.8","0","51","5","6"
"1999","lower secondary degree","East Germany","8.8","5","384","1","1","9","28","42","7.75","9.85","0","48","4","5"
"1999","lower secondary degree","West Germany","11.5","8","2226","1","3","18","28","41","11.08","11.92","0","57","7","8"
"1999","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1999","no degree/no degree yet","West Germany","8.87","4","225","0","1","12","26","32","7.6","10.14","0","33","5","9"
"1999","Other degree","East Germany","","","","","","","","","","","","","",""
"1999","Other degree","West Germany","9.49","6","514","1","2","14","26","34","8.69","10.29","0","37","7","8"
"1999","secondary school degree","East Germany","7.31","5","1305","1","2","9","19","34","6.89","7.73","0","47","5","6"
"1999","secondary school degree","West Germany","10.23","7","1482","1","2","16","26","38","9.76","10.7","0","50","6","7"
"2000","college entrance qualification","East Germany","7.54","6","714","1","2","9","17","36","6.98","8.1","0","49","5","7"
"2000","college entrance qualification","West Germany","9.21","6","2600","1","2","14","24","38","8.85","9.57","0","53","5","6"
"2000","lower secondary degree","East Germany","8.14","5","476","1","2","9","26","43","7.24","9.04","0","45","4","5"
"2000","lower secondary degree","West Germany","11.97","9","4010","1","3","19","28","42","11.65","12.29","0","58","8","9"
"2000","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2000","no degree/no degree yet","West Germany","8.68","4","187","0","1","13","24","36","7.29","10.07","0","36","3","8"
"2000","Other degree","East Germany","","","","","","","","","","","","","",""
"2000","Other degree","West Germany","7.88","5","819","1","2","11","21","32","7.3","8.46","0","38","5","7"
"2000","secondary school degree","East Germany","7.43","5","1968","1","2","9","18","36","7.09","7.77","0","45","5","6"
"2000","secondary school degree","West Germany","10.09","7","2922","1","2","15","25","38","9.75","10.43","0","54","6","7"
"2001","college entrance qualification","East Germany","8.12","6","673","1","2","10","19","38","7.5","8.74","0","50","5","7"
"2001","college entrance qualification","West Germany","9.26","6","2445","1","2","14","24","37","8.89","9.63","0","51","5","6"
"2001","lower secondary degree","East Germany","7.94","4","420","1","1","10","24","44","6.98","8.9","0","48","3","5"
"2001","lower secondary degree","West Germany","11.98","9","3526","1","3","19","28","42","11.63","12.33","0","59","8","9"
"2001","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2001","no degree/no degree yet","West Germany","8.21","2","179","1","1","13","25","37","6.78","9.64","0","37","2","5"
"2001","Other degree","East Germany","","","","","","","","","","","","","",""
"2001","Other degree","West Germany","8.1","5","742","1","2","11","22","31","7.47","8.73","0","39","6","7"
"2001","secondary school degree","East Germany","7.82","6","1831","1","2","10","19","37","7.45","8.19","0","45","6","6"
"2001","secondary school degree","West Germany","10.22","7","2703","1","2","15","25","38","9.86","10.58","0","54","7","8"
"2002","college entrance qualification","East Germany","7.92","5.69","781","1","2","11","18","39","7.34","8.5","0","50","6","8"
"2002","college entrance qualification","West Germany","9.43","6","3248","1","2","14","25","38","9.08","9.78","0","49","7","7"
"2002","lower secondary degree","East Germany","7.99","4.45","361","1","2","10","21","43","6.94","9.04","0","49","4","6"
"2002","lower secondary degree","West Germany","12.24","9","3319","1","3","19","29","42","11.88","12.6","0","52","8","10"
"2002","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2002","no degree/no degree yet","West Germany","8.58","3","163","1","1","12","26","37","7.08","10.08","0","38","2","3"
"2002","Other degree","East Germany","","","","","","","","","","","","","",""
"2002","Other degree","West Germany","7.7","5","708","1","2","11","21","33","7.03","8.37","0","40","6","7"
"2002","secondary school degree","East Germany","8.48","6","1745","1","2","11","21","35","8.09","8.87","0","46","6","7"
"2002","secondary school degree","West Germany","10.44","7","2924","1","2","16","26","38","10.08","10.8","0","58","7","8"
"2003","college entrance qualification","East Germany","8.35","6","767","1","2","12","18","35","7.74","8.96","0","48","6","8"
"2003","college entrance qualification","West Germany","9.53","6","3084","1","2","14","25","39","9.17","9.89","0","50","7","8"
"2003","lower secondary degree","East Germany","8.3","6","319","1","2","11","18","42","7.28","9.32","0","48","5","7"
"2003","lower secondary degree","West Germany","12.64","10","3062","1","3","20","29","42","12.26","13.02","0","57","9","10"
"2003","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","West Germany","9.08","4","138","1","1","13","27","38","7.34","10.82","0","41","3","5"
"2003","Other degree","East Germany","","","","","","","","","","","","","",""
"2003","Other degree","West Germany","8.03","5","642","1","2","11","22","33","7.32","8.74","0","37","6","8"
"2003","secondary school degree","East Germany","8.88","7","1669","1","2","12","21","37","8.47","9.29","0","47","7","8"
"2003","secondary school degree","West Germany","10.62","7","2782","1","3","16","26","39","10.24","11","0","57","7","9"
"2004","college entrance qualification","East Germany","7.98","5","764","1","2","13","17","34","7.39","8.57","0","41","6","8"
"2004","college entrance qualification","West Germany","9.77","6","3035","1","2","14","25","39","9.41","10.13","0","52","7","8"
"2004","lower secondary degree","East Germany","8.33","6","314","1","2","12","19","44","7.23","9.43","0","49","5","7"
"2004","lower secondary degree","West Germany","12.78","10","2891","1","3","20","29","42","12.39","13.17","0","56","9","10"
"2004","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","West Germany","9.31","4","118","1","1","14","28","38","7.43","11.19","0","39","2","6"
"2004","Other degree","East Germany","","","","","","","","","","","","","",""
"2004","Other degree","West Germany","8.61","6","599","1","3","12","21","33","7.89","9.33","0","38","7","9"
"2004","secondary school degree","East Germany","9.28","7","1618","1","3","13","21","37","8.86","9.7","0","48","7","8"
"2004","secondary school degree","West Germany","10.9","7","2686","1","3","17","26","40","10.51","11.29","0","56","8","9"
"2005","college entrance qualification","East Germany","8.45","6","741","1","2","13","18","35","7.84","9.06","0","40","7","9"
"2005","college entrance qualification","West Germany","9.51","6","2895","1","2","14","25","37","9.14","9.88","0","51","7","8"
"2005","lower secondary degree","East Germany","8.3","5","241","1","2","12","19","45","7.02","9.58","0","50","5","8"
"2005","lower secondary degree","West Germany","12.5","9","2672","1","3","20","29","42","12.1","12.9","0","57","9","10"
"2005","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","West Germany","8.14","3","113","1","2","10","24","38","6.21","10.07","0","41","2","6"
"2005","Other degree","East Germany","","","","","","","","","","","","","",""
"2005","Other degree","West Germany","8.84","6","565","1","3","12","22","35","8.08","9.6","0","42","7","9"
"2005","secondary school degree","East Germany","10.03","9","1544","1","3","14","23","38","9.59","10.47","0","49","7","9"
"2005","secondary school degree","West Germany","10.8","7","2578","1","3","16","25","39","10.41","11.19","0","56","8","9"
"2006","college entrance qualification","East Germany","8.74","6","762","1","2","14","19","36","8.11","9.37","0","40","7","9"
"2006","college entrance qualification","West Germany","9.64","6","3090","1","2","15","24","38","9.28","10","0","52","7","8"
"2006","lower secondary degree","East Germany","7.79","4.65","255","1","2","12","17","40","6.62","8.96","0","47","4","7"
"2006","lower secondary degree","West Germany","12.68","9","2788","1","3","20","30","43","12.27","13.09","0","58","9","11"
"2006","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","West Germany","9.46","3","104","1","2","13","30","45","7.11","11.81","0","45","2","7"
"2006","Other degree","East Germany","","","","","","","","","","","","","",""
"2006","Other degree","West Germany","9.28","6","578","1","3","13","24","36","8.5","10.06","0","46","7","10"
"2006","secondary school degree","East Germany","9.79","8","1632","1","2","14","23","37","9.36","10.22","0","48","7","9"
"2006","secondary school degree","West Germany","11.21","8","2715","1","3","17","27","39","10.82","11.6","0","60","8","9"
"2007","college entrance qualification","East Germany","8.63","5.09","781","1","2","14","19","34","8","9.26","0","43","6","9"
"2007","college entrance qualification","West Germany","9.56","6","2988","1","2","15","24","38","9.19","9.93","0","53","7","8"
"2007","lower secondary degree","East Germany","6.64","3","235","1","1","9","17","40","5.5","7.78","0","48","3","6"
"2007","lower secondary degree","West Germany","12.99","10","2613","1","4","20","30","43","12.57","13.41","0","59","9","11"
"2007","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","West Germany","8.62","3","86","1","1","11","29","44","5.93","11.31","0","45","2","7"
"2007","Other degree","East Germany","","","","","","","","","","","","","",""
"2007","Other degree","West Germany","9.11","7","512","1","2","13","21","36","8.32","9.9","0","40","7","9"
"2007","secondary school degree","East Germany","9.85","7","1549","1","2","15","22","37","9.4","10.3","0","47","7","9"
"2007","secondary school degree","West Germany","11.32","8","2561","1","3","17","27","39","10.91","11.73","0","58","8","9"
"2008","college entrance qualification","East Germany","8.63","6","741","1","2","15","19","36","7.96","9.3","0","43","7","9"
"2008","college entrance qualification","West Germany","9.45","6","2845","1","2","14","23","39","9.07","9.83","0","54","8","8"
"2008","lower secondary degree","East Germany","7.99","5","217","1","2","12","18","42","6.71","9.27","0","57","4","7"
"2008","lower secondary degree","West Germany","13.19","10","2440","1","3","20","31","44","12.74","13.64","0","58","10","11"
"2008","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","West Germany","7.58","2.18","92","1","1","11","23","40","5.23","9.93","0","43","2","4"
"2008","Other degree","East Germany","","","","","","","","","","","","","",""
"2008","Other degree","West Germany","8.68","7","476","1","2","13","18","35","7.86","9.5","0","41","7","9"
"2008","secondary school degree","East Germany","10.15","8","1514","1","2","16","24","38","9.67","10.63","0","48","8","9"
"2008","secondary school degree","West Germany","11.45","8","2426","1","3","18","28","39","11.03","11.87","0","59","8","9"
"2009","college entrance qualification","East Germany","7.92","4","701","1","1","14","19","34","7.22","8.62","0","44","7","9"
"2009","college entrance qualification","West Germany","9.6","6","2699","1","2","14","24","40","9.2","10","0","64","8","9"
"2009","lower secondary degree","East Germany","8.55","5","199","1","1","12","20","43","7.08","10.02","0","58","3","8"
"2009","lower secondary degree","West Germany","13.69","11","2190","1","3","21","31","45","13.21","14.17","0","59","10","12"
"2009","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","West Germany","6.62","3","84","1","2","6","20","37","4.41","8.83","0","44","2","3"
"2009","Other degree","East Germany","","","","","","","","","","","","","",""
"2009","Other degree","West Germany","8.77","6","408","1","2","14","19","36","7.9","9.64","0","39","7","9"
"2009","secondary school degree","East Germany","10.56","8","1437","1","2","16","25","38","10.07","11.05","0","45","8","9"
"2009","secondary school degree","West Germany","11.73","8","2274","1","3","19","28","40","11.28","12.18","0","60","9","10"
"2010","college entrance qualification","East Germany","9.21","6","903","1","2","15","21","36","8.62","9.8","0","45","6","8"
"2010","college entrance qualification","West Germany","9.59","6.6","3801","1","2","14","23","39","9.29","9.89","0","61","7","8"
"2010","lower secondary degree","East Germany","8.59","5","256","1","1","13","21","44","7.4","9.78","0","51","3","5"
"2010","lower secondary degree","West Germany","14.17","12","2747","1","4","22","31","43","13.76","14.58","0","60","9","10"
"2010","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","West Germany","8.35","4","148","0","1","9","32","38","6.96","9.74","0","41","2","3"
"2010","Other degree","East Germany","4.96","1","39","1","1","4","15","36","2.25","7.67","0","36","2","6"
"2010","Other degree","West Germany","8.56","7","764","1","2","12","20","34","8","9.12","0","41","4","6"
"2010","secondary school degree","East Germany","10.79","8","1773","1","2","17","25","38","10.37","11.21","0","43","7","8"
"2010","secondary school degree","West Germany","12.03","9","3219","1","3","19","29","40","11.67","12.39","0","61","8","9"
"2011","college entrance qualification","East Germany","9.46","6","1042","1","3","15","21","36","8.92","10","0","42","7","9"
"2011","college entrance qualification","West Germany","9.81","6","4575","1","2","14","24","38","9.53","10.09","0","58","8","9"
"2011","lower secondary degree","East Germany","8.91","5","296","0","1","13","23","43","7.79","10.03","0","52","3","5"
"2011","lower secondary degree","West Germany","13.76","11","3213","1","3","21","31","45","13.37","14.15","0","60","9","10"
"2011","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","West Germany","6.71","3","192","0","1","8","21","33","5.49","7.93","0","42","2","3"
"2011","Other degree","East Germany","5.04","1","52","1","1","6","13","33","2.72","7.36","0","34","1","5"
"2011","Other degree","West Germany","9.21","6","937","1","2","15","21","37","8.68","9.74","0","45","5","6"
"2011","secondary school degree","East Germany","11.17","9","2060","1","3","18","25","39","10.76","11.58","0","44","8","9"
"2011","secondary school degree","West Germany","11.78","8","3928","1","3","19","29","41","11.45","12.11","0","62","8","9"
"2012","college entrance qualification","East Germany","9.59","7","1063","1","2","15","22","37","9.05","10.13","0","43","6","8"
"2012","college entrance qualification","West Germany","9.78","6","4568","1","2","14","24","38","9.5","10.06","0","63","8","9"
"2012","lower secondary degree","East Germany","8.65","5","310","1","1","14","22","45","7.61","9.69","0","49","3","5"
"2012","lower secondary degree","West Germany","13.96","11","3135","1","3","22","32","43","13.56","14.36","0","55","9","10"
"2012","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2012","no degree/no degree yet","West Germany","7.28","3","225","0","1","10","23","34","6.14","8.42","0","45","2","3"
"2012","Other degree","East Germany","5.43","2","59","1","2","7","17","34","3.4","7.46","0","35","2","4"
"2012","Other degree","West Germany","8.5","6","988","1","2","13","21","34","8.02","8.98","0","43","4","6"
"2012","secondary school degree","East Germany","11.88","9","1986","1","3","19","27","40","11.45","12.31","0","45","8","9"
"2012","secondary school degree","West Germany","11.79","8","3865","1","3","19","29","41","11.46","12.12","0","63","7","9"
"2013","college entrance qualification","East Germany","9.88","6.16","1030","1","2","15","23","38","9.31","10.45","0","44","6","8"
"2013","college entrance qualification","West Germany","9.95","6","4855","1","2","15","25","38","9.68","10.22","0","64","7","8"
"2013","lower secondary degree","East Germany","8.57","5","307","1","1","14","22","46","7.51","9.63","0","47","2","5"
"2013","lower secondary degree","West Germany","13.91","11","3231","1","3","23","32","44","13.52","14.3","0","58","7","8"
"2013","no degree/no degree yet","East Germany","3.41","2","31","1","1","4","12","13","2.08","4.74","0","13","1","4"
"2013","no degree/no degree yet","West Germany","7","2","367","0","1","10","23","37","6.15","7.85","0","44","2","2"
