"transab_cat","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","1984","Other degree","Single parent ","","","",""
"High transfer dependency","1984","Other degree","Couple + C. LE 16 ","12","","",""
"High transfer dependency","1984","Other degree","Couple + C. GT 16 ","3","","",""
"High transfer dependency","1984","Other degree","Couple + C. LE and GT 16","4","","",""
"High transfer dependency","1984","no degree/no degree yet","1-pers.-HH","2","","",""
"High transfer dependency","1984","no degree/no degree yet","(Married) couple without C. ","1","","",""
"High transfer dependency","1984","no degree/no degree yet","Single parent ","1","","",""
"High transfer dependency","1984","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"High transfer dependency","1984","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"High transfer dependency","1984","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"Very high transfer dependency","1984","lower secondary degree","1-pers.-HH","7","","",""
"Very high transfer dependency","1984","lower secondary degree","(Married) couple without C. ","3","","",""
"Very high transfer dependency","1984","lower secondary degree","Single parent ","4","","",""
"Very high transfer dependency","1984","lower secondary degree","Couple + C. LE 16 ","","","",""
"Very high transfer dependency","1984","lower secondary degree","Couple + C. GT 16 ","7","","",""
"Very high transfer dependency","1984","lower secondary degree","Couple + C. LE and GT 16","3","","",""
"Very high transfer dependency","1984","secondary school degree","1-pers.-HH","1","","",""
"Very high transfer dependency","1984","secondary school degree","(Married) couple without C. ","","","",""
"Very high transfer dependency","1984","secondary school degree","Single parent ","1","","",""
"Very high transfer dependency","1984","secondary school degree","Couple + C. LE 16 ","","","",""
"Very high transfer dependency","1984","secondary school degree","Couple + C. GT 16 ","2","","",""
"Very high transfer dependency","1984","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very high transfer dependency","1984","college entrance qualification","1-pers.-HH","2","","",""
"Very high transfer dependency","1984","college entrance qualification","(Married) couple without C. ","4","","",""
"Very high transfer dependency","1984","college entrance qualification","Single parent ","","","",""
"Very high transfer dependency","1984","college entrance qualification","Couple + C. LE 16 ","","","",""
"Very high transfer dependency","1984","college entrance qualification","Couple + C. GT 16 ","2","","",""
"Very high transfer dependency","1984","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very high transfer dependency","1984","Other degree","1-pers.-HH","1","","",""
"Very high transfer dependency","1984","Other degree","(Married) couple without C. ","","","",""
"Very high transfer dependency","1984","Other degree","Single parent ","1","","",""
"Very high transfer dependency","1984","Other degree","Couple + C. LE 16 ","","","",""
"Very high transfer dependency","1984","Other degree","Couple + C. GT 16 ","3","","",""
"Very high transfer dependency","1984","Other degree","Couple + C. LE and GT 16","1","","",""
"Very high transfer dependency","1984","no degree/no degree yet","1-pers.-HH","","","",""
"Very high transfer dependency","1984","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Very high transfer dependency","1984","no degree/no degree yet","Single parent ","","","",""
"Very high transfer dependency","1984","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Very high transfer dependency","1984","no degree/no degree yet","Couple + C. GT 16 ","6","","",""
"Very high transfer dependency","1984","no degree/no degree yet","Couple + C. LE and GT 16","7","","",""
"Complete transfer dependency","1984","lower secondary degree","1-pers.-HH","31","0.037648762978354","0.0232465578908563","0.0520509680658517"
"Complete transfer dependency","1984","lower secondary degree","(Married) couple without C. ","7","","",""
"Complete transfer dependency","1984","lower secondary degree","Single parent ","16","","",""
"Complete transfer dependency","1984","lower secondary degree","Couple + C. LE 16 ","24","","",""
"Complete transfer dependency","1984","lower secondary degree","Couple + C. GT 16 ","","","",""
"Complete transfer dependency","1984","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"Complete transfer dependency","1984","secondary school degree","1-pers.-HH","3","","",""
"Complete transfer dependency","1984","secondary school degree","(Married) couple without C. ","","","",""
"Complete transfer dependency","1984","secondary school degree","Single parent ","4","","",""
"Complete transfer dependency","1984","secondary school degree","Couple + C. LE 16 ","5","","",""
"Complete transfer dependency","1984","secondary school degree","Couple + C. GT 16 ","1","","",""
"Complete transfer dependency","1984","secondary school degree","Couple + C. LE and GT 16","","","",""
"Complete transfer dependency","1984","college entrance qualification","1-pers.-HH","15","","",""
"Complete transfer dependency","1984","college entrance qualification","(Married) couple without C. ","3","","",""
"Complete transfer dependency","1984","college entrance qualification","Single parent ","","","",""
"Complete transfer dependency","1984","college entrance qualification","Couple + C. LE 16 ","3","","",""
"Complete transfer dependency","1984","college entrance qualification","Couple + C. GT 16 ","2","","",""
"Complete transfer dependency","1984","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Complete transfer dependency","1984","Other degree","1-pers.-HH","2","","",""
"Complete transfer dependency","1984","Other degree","(Married) couple without C. ","1","","",""
"Complete transfer dependency","1984","Other degree","Single parent ","2","","",""
"Complete transfer dependency","1984","Other degree","Couple + C. LE 16 ","9","","",""
"Complete transfer dependency","1984","Other degree","Couple + C. GT 16 ","","","",""
"Complete transfer dependency","1984","Other degree","Couple + C. LE and GT 16","","","",""
"Complete transfer dependency","1984","no degree/no degree yet","1-pers.-HH","7","","",""
"Complete transfer dependency","1984","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Complete transfer dependency","1984","no degree/no degree yet","Single parent ","4","","",""
"Complete transfer dependency","1984","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Complete transfer dependency","1984","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Complete transfer dependency","1984","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"No transfer dependency","1985","lower secondary degree","1-pers.-HH","476","0.824234888370657","0.793258846110073","0.855210930631241"
"No transfer dependency","1985","lower secondary degree","(Married) couple without C. ","1247","0.887512756460764","0.871113382566214","0.903912130355315"
"No transfer dependency","1985","lower secondary degree","Single parent ","97","0.360549089480979","0.30430785018265","0.416790328779309"
"No transfer dependency","1985","lower secondary degree","Couple + C. LE 16 ","26","","",""
"No transfer dependency","1985","lower secondary degree","Couple + C. GT 16 ","377","0.414943910937063","0.383463040706113","0.446424781168012"
"No transfer dependency","1985","lower secondary degree","Couple + C. LE and GT 16","13","","",""
"No transfer dependency","1985","secondary school degree","1-pers.-HH","203","0.911359392889568","0.874221434104429","0.948497351674706"
"No transfer dependency","1985","secondary school degree","(Married) couple without C. ","340","0.862828980051374","0.82894502915385","0.896712930948899"
"No transfer dependency","1985","secondary school degree","Single parent ","21","","",""
"No transfer dependency","1985","secondary school degree","Couple + C. LE 16 ","9","","",""
"No transfer dependency","1985","secondary school degree","Couple + C. GT 16 ","121","0.336291196287343","0.287146070302088","0.385436322272598"
"No transfer dependency","1985","secondary school degree","Couple + C. LE and GT 16","1","","",""
"No transfer dependency","1985","college entrance qualification","1-pers.-HH","162","0.819291831904436","0.765831733106929","0.872751930701943"
"No transfer dependency","1985","college entrance qualification","(Married) couple without C. ","233","0.808925536748945","0.764137932452969","0.853713141044921"
"No transfer dependency","1985","college entrance qualification","Single parent ","14","","",""
"No transfer dependency","1985","college entrance qualification","Couple + C. LE 16 ","15","","",""
"No transfer dependency","1985","college entrance qualification","Couple + C. GT 16 ","47","0.212151078375855","0.157117943193626","0.267184213558084"
"No transfer dependency","1985","college entrance qualification","Couple + C. LE and GT 16","2","","",""
"No transfer dependency","1985","Other degree","1-pers.-HH","56","0.567395824348989","0.465603316047938","0.66918833265004"
"No transfer dependency","1985","Other degree","(Married) couple without C. ","109","0.745886436528097","0.676901756579536","0.814871116476658"
"No transfer dependency","1985","Other degree","Single parent ","17","","",""
"No transfer dependency","1985","Other degree","Couple + C. LE 16 ","14","","",""
"No transfer dependency","1985","Other degree","Couple + C. GT 16 ","66","0.45037880473025","0.367066621484337","0.533690987976163"
"No transfer dependency","1985","Other degree","Couple + C. LE and GT 16","2","","",""
"No transfer dependency","1985","no degree/no degree yet","1-pers.-HH","37","0.717052303150581","0.603079569510479","0.831025036790684"
"No transfer dependency","1985","no degree/no degree yet","(Married) couple without C. ","64","0.710968748087341","0.62121910903376","0.800718387140923"
"No transfer dependency","1985","no degree/no degree yet","Single parent ","16","","",""
"No transfer dependency","1985","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"No transfer dependency","1985","no degree/no degree yet","Couple + C. GT 16 ","66","0.161817661884718","0.112007189876352","0.211628133893084"
"No transfer dependency","1985","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Very low transfer dependency","1985","lower secondary degree","1-pers.-HH","57","0.0994839308817009","0.0751251080743866","0.123842753689015"
"Very low transfer dependency","1985","lower secondary degree","(Married) couple without C. ","131","0.0801923426421382","0.0660961025256677","0.0942885827586087"
"Very low transfer dependency","1985","lower secondary degree","Single parent ","142","0.486581126302312","0.42803709560772","0.545125156996905"
"Very low transfer dependency","1985","lower secondary degree","Couple + C. LE 16 ","1015","0.911918114491517","0.895282766890398","0.928553462092637"
"Very low transfer dependency","1985","lower secondary degree","Couple + C. GT 16 ","535","0.558733507264312","0.52700817982831","0.590458834700314"
"Very low transfer dependency","1985","lower secondary degree","Couple + C. LE and GT 16","584","0.936230120191831","0.917195450726164","0.955264789657498"
"Very low transfer dependency","1985","secondary school degree","1-pers.-HH","14","","",""
"Very low transfer dependency","1985","secondary school degree","(Married) couple without C. ","47","0.112813536464538","0.0816541743529331","0.143972898576143"
"Very low transfer dependency","1985","secondary school degree","Single parent ","67","0.689041363325195","0.596925127611264","0.781157599039125"
"Very low transfer dependency","1985","secondary school degree","Couple + C. LE 16 ","381","0.942072281758158","0.919320998192262","0.964823565324055"
"Very low transfer dependency","1985","secondary school degree","Couple + C. GT 16 ","223","0.643387120605565","0.593559676806788","0.693214564404342"
"Very low transfer dependency","1985","secondary school degree","Couple + C. LE and GT 16","212","0.977217616990581","0.957501019575318","0.996934214405845"
"Very low transfer dependency","1985","college entrance qualification","1-pers.-HH","17","","",""
"Very low transfer dependency","1985","college entrance qualification","(Married) couple without C. ","44","0.135631252568474","0.0966252316156959","0.174637273521251"
"Very low transfer dependency","1985","college entrance qualification","Single parent ","29","","",""
"Very low transfer dependency","1985","college entrance qualification","Couple + C. LE 16 ","235","0.923900343569887","0.891482401512311","0.956318285627462"
"Very low transfer dependency","1985","college entrance qualification","Couple + C. GT 16 ","159","0.770855848918009","0.714281295465905","0.827430402370112"
"Very low transfer dependency","1985","college entrance qualification","Couple + C. LE and GT 16","73","0.965414833528061","0.924601257625421","1.0062284094307"
"Very low transfer dependency","1985","Other degree","1-pers.-HH","27","","",""
"Very low transfer dependency","1985","Other degree","(Married) couple without C. ","36","0.214286570166299","0.149268819509491","0.279304320823106"
"Very low transfer dependency","1985","Other degree","Single parent ","17","","",""
"Very low transfer dependency","1985","Other degree","Couple + C. LE 16 ","437","0.875270698280468","0.846163464641791","0.904377931919144"
"Very low transfer dependency","1985","Other degree","Couple + C. GT 16 ","60","0.465900760115819","0.382370180131235","0.549431340100403"
"Very low transfer dependency","1985","Other degree","Couple + C. LE and GT 16","172","0.906318121611881","0.864994389806338","0.947641853417424"
"Very low transfer dependency","1985","no degree/no degree yet","1-pers.-HH","17","","",""
"Very low transfer dependency","1985","no degree/no degree yet","(Married) couple without C. ","26","","",""
"Very low transfer dependency","1985","no degree/no degree yet","Single parent ","29","","",""
"Very low transfer dependency","1985","no degree/no degree yet","Couple + C. LE 16 ","249","0.86193761780605","0.821603688759168","0.902271546852932"
"Very low transfer dependency","1985","no degree/no degree yet","Couple + C. GT 16 ","132","0.775864049392743","0.719463021526885","0.832265077258601"
"Very low transfer dependency","1985","no degree/no degree yet","Couple + C. LE and GT 16","243","0.897267766690976","0.861642314350831","0.932893219031121"
"Low transfer dependency","1985","lower secondary degree","1-pers.-HH","12","","",""
"Low transfer dependency","1985","lower secondary degree","(Married) couple without C. ","25","","",""
"Low transfer dependency","1985","lower secondary degree","Single parent ","18","","",""
"Low transfer dependency","1985","lower secondary degree","Couple + C. LE 16 ","44","0.0385938688562407","0.0272874971430041","0.0499002405694774"
"Low transfer dependency","1985","lower secondary degree","Couple + C. GT 16 ","20","","",""
"Low transfer dependency","1985","lower secondary degree","Couple + C. LE and GT 16","25","","",""
"Low transfer dependency","1985","secondary school degree","1-pers.-HH","2","","",""
"Low transfer dependency","1985","secondary school degree","(Married) couple without C. ","4","","",""
"Low transfer dependency","1985","secondary school degree","Single parent ","2","","",""
"Low transfer dependency","1985","secondary school degree","Couple + C. LE 16 ","9","","",""
"Low transfer dependency","1985","secondary school degree","Couple + C. GT 16 ","3","","",""
"Low transfer dependency","1985","secondary school degree","Couple + C. LE and GT 16","6","","",""
"Low transfer dependency","1985","college entrance qualification","1-pers.-HH","4","","",""
"Low transfer dependency","1985","college entrance qualification","(Married) couple without C. ","11","","",""
"Low transfer dependency","1985","college entrance qualification","Single parent ","1","","",""
"Low transfer dependency","1985","college entrance qualification","Couple + C. LE 16 ","4","","",""
"Low transfer dependency","1985","college entrance qualification","Couple + C. GT 16 ","1","","",""
"Low transfer dependency","1985","college entrance qualification","Couple + C. LE and GT 16","2","","",""
"Low transfer dependency","1985","Other degree","1-pers.-HH","4","","",""
"Low transfer dependency","1985","Other degree","(Married) couple without C. ","5","","",""
"Low transfer dependency","1985","Other degree","Single parent ","4","","",""
"Low transfer dependency","1985","Other degree","Couple + C. LE 16 ","24","","",""
"Low transfer dependency","1985","Other degree","Couple + C. GT 16 ","5","","",""
"Low transfer dependency","1985","Other degree","Couple + C. LE and GT 16","14","","",""
"Low transfer dependency","1985","no degree/no degree yet","1-pers.-HH","2","","",""
"Low transfer dependency","1985","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Low transfer dependency","1985","no degree/no degree yet","Single parent ","5","","",""
"Low transfer dependency","1985","no degree/no degree yet","Couple + C. LE 16 ","17","","",""
"Low transfer dependency","1985","no degree/no degree yet","Couple + C. GT 16 ","6","","",""
"Low transfer dependency","1985","no degree/no degree yet","Couple + C. LE and GT 16","21","","",""
"High transfer dependency","1985","lower secondary degree","1-pers.-HH","11","","",""
"High transfer dependency","1985","lower secondary degree","(Married) couple without C. ","6","","",""
"High transfer dependency","1985","lower secondary degree","Single parent ","9","","",""
"High transfer dependency","1985","lower secondary degree","Couple + C. LE 16 ","8","","",""
"High transfer dependency","1985","lower secondary degree","Couple + C. GT 16 ","9","","",""
"High transfer dependency","1985","lower secondary degree","Couple + C. LE and GT 16","10","","",""
"High transfer dependency","1985","secondary school degree","1-pers.-HH","1","","",""
"High transfer dependency","1985","secondary school degree","(Married) couple without C. ","4","","",""
"High transfer dependency","1985","secondary school degree","Single parent ","2","","",""
"High transfer dependency","1985","secondary school degree","Couple + C. LE 16 ","1","","",""
"High transfer dependency","1985","secondary school degree","Couple + C. GT 16 ","4","","",""
"High transfer dependency","1985","secondary school degree","Couple + C. LE and GT 16","1","","",""
"High transfer dependency","1985","college entrance qualification","1-pers.-HH","9","","",""
"High transfer dependency","1985","college entrance qualification","(Married) couple without C. ","6","","",""
"High transfer dependency","1985","college entrance qualification","Single parent ","","","",""
"High transfer dependency","1985","college entrance qualification","Couple + C. LE 16 ","1","","",""
"High transfer dependency","1985","college entrance qualification","Couple + C. GT 16 ","4","","",""
"High transfer dependency","1985","college entrance qualification","Couple + C. LE and GT 16","","","",""
"High transfer dependency","1985","Other degree","1-pers.-HH","1","","",""
"High transfer dependency","1985","Other degree","(Married) couple without C. ","2","","",""
"High transfer dependency","1985","Other degree","Single parent ","1","","",""
"High transfer dependency","1985","Other degree","Couple + C. LE 16 ","10","","",""
"High transfer dependency","1985","Other degree","Couple + C. GT 16 ","6","","",""
"High transfer dependency","1985","Other degree","Couple + C. LE and GT 16","3","","",""
"High transfer dependency","1985","no degree/no degree yet","1-pers.-HH","","","",""
"High transfer dependency","1985","no degree/no degree yet","(Married) couple without C. ","","","",""
"High transfer dependency","1985","no degree/no degree yet","Single parent ","","","",""
"High transfer dependency","1985","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"High transfer dependency","1985","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"High transfer dependency","1985","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Very high transfer dependency","1985","lower secondary degree","1-pers.-HH","10","","",""
"Very high transfer dependency","1985","lower secondary degree","(Married) couple without C. ","7","","",""
"Very high transfer dependency","1985","lower secondary degree","Single parent ","6","","",""
"Very high transfer dependency","1985","lower secondary degree","Couple + C. LE 16 ","4","","",""
"Very high transfer dependency","1985","lower secondary degree","Couple + C. GT 16 ","","","",""
"Very high transfer dependency","1985","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Very high transfer dependency","1985","secondary school degree","1-pers.-HH","3","","",""
"Very high transfer dependency","1985","secondary school degree","(Married) couple without C. ","1","","",""
"Very high transfer dependency","1985","secondary school degree","Single parent ","","","",""
"Very high transfer dependency","1985","secondary school degree","Couple + C. LE 16 ","2","","",""
"Very high transfer dependency","1985","secondary school degree","Couple + C. GT 16 ","2","","",""
"Very high transfer dependency","1985","secondary school degree","Couple + C. LE and GT 16","","","",""
"Very high transfer dependency","1985","college entrance qualification","1-pers.-HH","5","","",""
"Very high transfer dependency","1985","college entrance qualification","(Married) couple without C. ","2","","",""
"Very high transfer dependency","1985","college entrance qualification","Single parent ","2","","",""
"Very high transfer dependency","1985","college entrance qualification","Couple + C. LE 16 ","2","","",""
"Very high transfer dependency","1985","college entrance qualification","Couple + C. GT 16 ","1","","",""
"Very high transfer dependency","1985","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Very high transfer dependency","1985","Other degree","1-pers.-HH","1","","",""
