"transab_cat","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","1984","(1c) basic vocational qualification","Female","863","0.454284957858805","0.430426231213398","0.478143684504213"
"Very low transfer dependency","1984","(2b) intermediate general qualification","Male","132","0.749654395615454","0.684723623549138","0.81458516768177"
"Very low transfer dependency","1984","(2b) intermediate general qualification","Female","180","0.595566280251139","0.538687037769457","0.65244552273282"
"Very low transfer dependency","1984","(2a) intermediate vocational","Male","286","0.469867560771117","0.429214922984547","0.510520198557687"
"Very low transfer dependency","1984","(2a) intermediate vocational","Female","354","0.411309887700023","0.376256653304771","0.446363122095274"
"Very low transfer dependency","1984","(2c_gen) general maturity certificate","Male","142","0.656581355326858","0.59467288412771","0.718489826526007"
"Very low transfer dependency","1984","(2c_gen) general maturity certificate","Female","103","0.58060847605801","0.50621133461279","0.655005617503229"
"Very low transfer dependency","1984","(2c_voc) vocational maturity certificate","Male","135","0.437281295632348","0.378330487221789","0.496232104042907"
"Very low transfer dependency","1984","(2c_voc) vocational maturity certificate","Female","67","0.342643889319315","0.270447430756731","0.414840347881899"
"Very low transfer dependency","1984","(3a) lower tertiary education","Male","81","0.428881450501261","0.356175517091081","0.501587383911442"
"Very low transfer dependency","1984","(3a) lower tertiary education","Female","32","0.401926325399729","0.288677837410589","0.51517481338887"
"Very low transfer dependency","1984","(3b) higher tertiary education","Male","179","0.526050074935116","0.472339621099248","0.579760528770984"
"Very low transfer dependency","1984","(3b) higher tertiary education","Female","85","0.454888778657015","0.38068599250257","0.52909156481146"
"Low transfer dependency","1984","(0) in school","Male","7","","",""
"Low transfer dependency","1984","(0) in school","Female","8","","",""
"Low transfer dependency","1984","(1a) inadequately completed","Male","38","0.0997280028840638","0.0728945990806297","0.126561406687498"
"Low transfer dependency","1984","(1a) inadequately completed","Female","56","0.115954225710173","0.0902714717151712","0.141636979705174"
"Low transfer dependency","1984","(1b) general elementary school","Male","49","0.0375771837477798","0.0254651193594194","0.0496892481361403"
"Low transfer dependency","1984","(1b) general elementary school","Female","86","0.0329664036448201","0.0250859502874751","0.0408468570021651"
"Low transfer dependency","1984","(1c) basic vocational qualification","Male","95","0.0319505762866086","0.0249923439611069","0.0389088086121103"
"Low transfer dependency","1984","(1c) basic vocational qualification","Female","56","0.0278226680884631","0.0199418327550695","0.0357035034218567"
"Low transfer dependency","1984","(2b) intermediate general qualification","Male","8","","",""
"Low transfer dependency","1984","(2b) intermediate general qualification","Female","7","","",""
"Low transfer dependency","1984","(2a) intermediate vocational","Male","16","","",""
"Low transfer dependency","1984","(2a) intermediate vocational","Female","16","","",""
"Low transfer dependency","1984","(2c_gen) general maturity certificate","Male","11","","",""
"Low transfer dependency","1984","(2c_gen) general maturity certificate","Female","9","","",""
"Low transfer dependency","1984","(2c_voc) vocational maturity certificate","Male","11","","",""
"Low transfer dependency","1984","(2c_voc) vocational maturity certificate","Female","8","","",""
"Low transfer dependency","1984","(3a) lower tertiary education","Male","4","","",""
"Low transfer dependency","1984","(3a) lower tertiary education","Female","2","","",""
"Low transfer dependency","1984","(3b) higher tertiary education","Male","8","","",""
"Low transfer dependency","1984","(3b) higher tertiary education","Female","4","","",""
"High transfer dependency","1984","(0) in school","Male","","","",""
"High transfer dependency","1984","(0) in school","Female","1","","",""
"High transfer dependency","1984","(1a) inadequately completed","Male","10","","",""
"High transfer dependency","1984","(1a) inadequately completed","Female","7","","",""
"High transfer dependency","1984","(1b) general elementary school","Male","13","","",""
"High transfer dependency","1984","(1b) general elementary school","Female","31","0.0134761480892212","0.00838716136288737","0.0185651348155551"
"High transfer dependency","1984","(1c) basic vocational qualification","Male","16","","",""
"High transfer dependency","1984","(1c) basic vocational qualification","Female","13","","",""
"High transfer dependency","1984","(2b) intermediate general qualification","Male","","","",""
"High transfer dependency","1984","(2b) intermediate general qualification","Female","2","","",""
"High transfer dependency","1984","(2a) intermediate vocational","Male","3","","",""
"High transfer dependency","1984","(2a) intermediate vocational","Female","5","","",""
"High transfer dependency","1984","(2c_gen) general maturity certificate","Male","9","","",""
"High transfer dependency","1984","(2c_gen) general maturity certificate","Female","6","","",""
"High transfer dependency","1984","(2c_voc) vocational maturity certificate","Male","5","","",""
"High transfer dependency","1984","(2c_voc) vocational maturity certificate","Female","6","","",""
"High transfer dependency","1984","(3a) lower tertiary education","Male","","","",""
"High transfer dependency","1984","(3a) lower tertiary education","Female","","","",""
"High transfer dependency","1984","(3b) higher tertiary education","Male","3","","",""
"High transfer dependency","1984","(3b) higher tertiary education","Female","1","","",""
"Very high transfer dependency","1984","(0) in school","Male","1","","",""
"Very high transfer dependency","1984","(0) in school","Female","1","","",""
"Very high transfer dependency","1984","(1a) inadequately completed","Male","8","","",""
"Very high transfer dependency","1984","(1a) inadequately completed","Female","4","","",""
"Very high transfer dependency","1984","(1b) general elementary school","Male","5","","",""
"Very high transfer dependency","1984","(1b) general elementary school","Female","9","","",""
"Very high transfer dependency","1984","(1c) basic vocational qualification","Male","4","","",""
"Very high transfer dependency","1984","(1c) basic vocational qualification","Female","9","","",""
"Very high transfer dependency","1984","(2b) intermediate general qualification","Male","","","",""
"Very high transfer dependency","1984","(2b) intermediate general qualification","Female","2","","",""
"Very high transfer dependency","1984","(2a) intermediate vocational","Male","","","",""
"Very high transfer dependency","1984","(2a) intermediate vocational","Female","2","","",""
"Very high transfer dependency","1984","(2c_gen) general maturity certificate","Male","3","","",""
"Very high transfer dependency","1984","(2c_gen) general maturity certificate","Female","3","","",""
"Very high transfer dependency","1984","(2c_voc) vocational maturity certificate","Male","3","","",""
"Very high transfer dependency","1984","(2c_voc) vocational maturity certificate","Female","","","",""
"Very high transfer dependency","1984","(3a) lower tertiary education","Male","","","",""
"Very high transfer dependency","1984","(3a) lower tertiary education","Female","","","",""
"Very high transfer dependency","1984","(3b) higher tertiary education","Male","1","","",""
"Very high transfer dependency","1984","(3b) higher tertiary education","Female","1","","",""
"Complete transfer dependency","1984","(0) in school","Male","","","",""
"Complete transfer dependency","1984","(0) in school","Female","","","",""
"Complete transfer dependency","1984","(1a) inadequately completed","Male","8","","",""
"Complete transfer dependency","1984","(1a) inadequately completed","Female","15","","",""
"Complete transfer dependency","1984","(1b) general elementary school","Male","20","","",""
"Complete transfer dependency","1984","(1b) general elementary school","Female","28","","",""
"Complete transfer dependency","1984","(1c) basic vocational qualification","Male","21","","",""
"Complete transfer dependency","1984","(1c) basic vocational qualification","Female","23","","",""
"Complete transfer dependency","1984","(2b) intermediate general qualification","Male","","","",""
"Complete transfer dependency","1984","(2b) intermediate general qualification","Female","4","","",""
"Complete transfer dependency","1984","(2a) intermediate vocational","Male","3","","",""
"Complete transfer dependency","1984","(2a) intermediate vocational","Female","8","","",""
"Complete transfer dependency","1984","(2c_gen) general maturity certificate","Male","2","","",""
"Complete transfer dependency","1984","(2c_gen) general maturity certificate","Female","8","","",""
"Complete transfer dependency","1984","(2c_voc) vocational maturity certificate","Male","5","","",""
"Complete transfer dependency","1984","(2c_voc) vocational maturity certificate","Female","4","","",""
"Complete transfer dependency","1984","(3a) lower tertiary education","Male","4","","",""
"Complete transfer dependency","1984","(3a) lower tertiary education","Female","1","","",""
"Complete transfer dependency","1984","(3b) higher tertiary education","Male","","","",""
"Complete transfer dependency","1984","(3b) higher tertiary education","Female","1","","",""
"No transfer dependency","1985","(0) in school","Male","6","","",""
"No transfer dependency","1985","(0) in school","Female","3","","",""
"No transfer dependency","1985","(1a) inadequately completed","Male","98","0.337072830117824","0.289915498595851","0.384230161639796"
"No transfer dependency","1985","(1a) inadequately completed","Female","101","0.273165116916546","0.233712069739662","0.312618164093431"
"No transfer dependency","1985","(1b) general elementary school","Male","248","0.415351294921238","0.38208613741193","0.448616452430546"
"No transfer dependency","1985","(1b) general elementary school","Female","777","0.57200371553092","0.548511027036003","0.595496404025837"
"No transfer dependency","1985","(1c) basic vocational qualification","Male","935","0.503462651088793","0.482550846456476","0.52437445572111"
"No transfer dependency","1985","(1c) basic vocational qualification","Female","619","0.495156981297848","0.470005600301686","0.520308362294009"
"No transfer dependency","1985","(2b) intermediate general qualification","Male","29","","",""
"No transfer dependency","1985","(2b) intermediate general qualification","Female","81","0.345407159057232","0.289810816258845","0.401003501855618"
"No transfer dependency","1985","(2a) intermediate vocational","Male","248","0.49492849866203","0.453144075675612","0.536712921648448"
"No transfer dependency","1985","(2a) intermediate vocational","Female","344","0.550787657326866","0.514605228149244","0.586970086504487"
"No transfer dependency","1985","(2c_gen) general maturity certificate","Male","50","0.278911786339787","0.2167589825069","0.341064590172674"
"No transfer dependency","1985","(2c_gen) general maturity certificate","Female","50","0.367216345709774","0.291328736605726","0.443103954813821"
"No transfer dependency","1985","(2c_voc) vocational maturity certificate","Male","107","0.549808845051789","0.486734393820911","0.612883296282667"
"No transfer dependency","1985","(2c_voc) vocational maturity certificate","Female","73","0.566673542839235","0.488409585835751","0.64493749984272"
"No transfer dependency","1985","(3a) lower tertiary education","Male","85","0.554807054044197","0.479430725521357","0.630183382567037"
"No transfer dependency","1985","(3a) lower tertiary education","Female","33","0.571138599065945","0.453507306119616","0.688769892012274"
"No transfer dependency","1985","(3b) higher tertiary education","Male","125","0.459583258147869","0.404635364759048","0.51453115153669"
"No transfer dependency","1985","(3b) higher tertiary education","Female","82","0.589958361589156","0.515138188681644","0.664778534496669"
"Very low transfer dependency","1985","(0) in school","Male","97","0.870497394549586","0.807465866910863","0.933528922188309"
"Very low transfer dependency","1985","(0) in school","Female","61","0.86254420370613","0.783009978924095","0.942078428488166"
"Very low transfer dependency","1985","(1a) inadequately completed","Male","249","0.543660278921983","0.493971036341046","0.593349521502919"
"Very low transfer dependency","1985","(1a) inadequately completed","Female","337","0.572616896864413","0.528815213180135","0.616418580548691"
"Very low transfer dependency","1985","(1b) general elementary school","Male","520","0.4990108893748","0.465258582711015","0.532763196038585"
"Very low transfer dependency","1985","(1b) general elementary school","Female","813","0.364334349747447","0.341484795765246","0.387183903729649"
"Very low transfer dependency","1985","(1c) basic vocational qualification","Male","1161","0.455052221688624","0.434224585360925","0.475879858016323"
"Very low transfer dependency","1985","(1c) basic vocational qualification","Female","810","0.448925336286069","0.423904346494431","0.473946326077707"
"Very low transfer dependency","1985","(2b) intermediate general qualification","Male","133","0.760216985063437","0.696224639594085","0.82420933053279"
"Very low transfer dependency","1985","(2b) intermediate general qualification","Female","178","0.601226266889176","0.543976044751073","0.65847648902728"
"Very low transfer dependency","1985","(2a) intermediate vocational","Male","289","0.484965452869737","0.443197775261921","0.526733130477553"
"Very low transfer dependency","1985","(2a) intermediate vocational","Female","357","0.417091151678072","0.381224107072193","0.452958196283952"
"Very low transfer dependency","1985","(2c_gen) general maturity certificate","Male","121","0.589691318993711","0.521520138717003","0.657862499270419"
"Very low transfer dependency","1985","(2c_gen) general maturity certificate","Female","87","0.528904858382789","0.450322450373486","0.607487266392092"
"Very low transfer dependency","1985","(2c_voc) vocational maturity certificate","Male","116","0.401178525741755","0.339039181953513","0.463317869529998"
"Very low transfer dependency","1985","(2c_voc) vocational maturity certificate","Female","64","0.331120188473197","0.256791819162721","0.405448557783674"
"Very low transfer dependency","1985","(3a) lower tertiary education","Male","77","0.414167874618867","0.339460297490431","0.488875451747303"
"Very low transfer dependency","1985","(3a) lower tertiary education","Female","32","0.39122621490817","0.275232200273626","0.507220229542713"
"Very low transfer dependency","1985","(3b) higher tertiary education","Male","186","0.535323881009643","0.480333334559031","0.590314427460255"
"Very low transfer dependency","1985","(3b) higher tertiary education","Female","82","0.395642083639272","0.321255879981657","0.470028287296888"
"Low transfer dependency","1985","(0) in school","Male","4","","",""
"Low transfer dependency","1985","(0) in school","Female","4","","",""
"Low transfer dependency","1985","(1a) inadequately completed","Male","23","","",""
"Low transfer dependency","1985","(1a) inadequately completed","Female","31","0.0727106216500546","0.0497196872401729","0.0957015560599364"
"Low transfer dependency","1985","(1b) general elementary school","Male","46","0.0437890412753448","0.0299758546193291","0.0576022279313606"
"Low transfer dependency","1985","(1b) general elementary school","Female","54","0.0290889788872366","0.021109633766358","0.0370683240081152"
"Low transfer dependency","1985","(1c) basic vocational qualification","Male","60","0.0231250689434961","0.0168388004890035","0.0294113373979886"
"Low transfer dependency","1985","(1c) basic vocational qualification","Female","48","0.0267513944042986","0.0186343613876405","0.0348684274209567"
"Low transfer dependency","1985","(2b) intermediate general qualification","Male","3","","",""
"Low transfer dependency","1985","(2b) intermediate general qualification","Female","12","","",""
"Low transfer dependency","1985","(2a) intermediate vocational","Male","7","","",""
"Low transfer dependency","1985","(2a) intermediate vocational","Female","12","","",""
"Low transfer dependency","1985","(2c_gen) general maturity certificate","Male","9","","",""
"Low transfer dependency","1985","(2c_gen) general maturity certificate","Female","4","","",""
"Low transfer dependency","1985","(2c_voc) vocational maturity certificate","Male","10","","",""
"Low transfer dependency","1985","(2c_voc) vocational maturity certificate","Female","9","","",""
"Low transfer dependency","1985","(3a) lower tertiary education","Male","2","","",""
"Low transfer dependency","1985","(3a) lower tertiary education","Female","2","","",""
"Low transfer dependency","1985","(3b) higher tertiary education","Male","5","","",""
"Low transfer dependency","1985","(3b) higher tertiary education","Female","1","","",""
"High transfer dependency","1985","(0) in school","Male","1","","",""
"High transfer dependency","1985","(0) in school","Female","1","","",""
"High transfer dependency","1985","(1a) inadequately completed","Male","5","","",""
"High transfer dependency","1985","(1a) inadequately completed","Female","6","","",""
"High transfer dependency","1985","(1b) general elementary school","Male","9","","",""
"High transfer dependency","1985","(1b) general elementary school","Female","26","","",""
"High transfer dependency","1985","(1c) basic vocational qualification","Male","19","","",""
"High transfer dependency","1985","(1c) basic vocational qualification","Female","18","","",""
"High transfer dependency","1985","(2b) intermediate general qualification","Male","5","","",""
"High transfer dependency","1985","(2b) intermediate general qualification","Female","4","","",""
"High transfer dependency","1985","(2a) intermediate vocational","Male","1","","",""
"High transfer dependency","1985","(2a) intermediate vocational","Female","3","","",""
"High transfer dependency","1985","(2c_gen) general maturity certificate","Male","12","","",""
"High transfer dependency","1985","(2c_gen) general maturity certificate","Female","8","","",""
"High transfer dependency","1985","(2c_voc) vocational maturity certificate","Male","5","","",""
"High transfer dependency","1985","(2c_voc) vocational maturity certificate","Female","6","","",""
"High transfer dependency","1985","(3a) lower tertiary education","Male","2","","",""
"High transfer dependency","1985","(3a) lower tertiary education","Female","1","","",""
"High transfer dependency","1985","(3b) higher tertiary education","Male","","","",""
"High transfer dependency","1985","(3b) higher tertiary education","Female","1","","",""
"Very high transfer dependency","1985","(0) in school","Male","1","","",""
"Very high transfer dependency","1985","(0) in school","Female","2","","",""
"Very high transfer dependency","1985","(1a) inadequately completed","Male","1","","",""
"Very high transfer dependency","1985","(1a) inadequately completed","Female","6","","",""
"Very high transfer dependency","1985","(1b) general elementary school","Male","5","","",""
"Very high transfer dependency","1985","(1b) general elementary school","Female","12","","",""
"Very high transfer dependency","1985","(1c) basic vocational qualification","Male","12","","",""
"Very high transfer dependency","1985","(1c) basic vocational qualification","Female","6","","",""
"Very high transfer dependency","1985","(2b) intermediate general qualification","Male","","","",""
"Very high transfer dependency","1985","(2b) intermediate general qualification","Female","2","","",""
"Very high transfer dependency","1985","(2a) intermediate vocational","Male","3","","",""
"Very high transfer dependency","1985","(2a) intermediate vocational","Female","5","","",""
"Very high transfer dependency","1985","(2c_gen) general maturity certificate","Male","8","","",""
"Very high transfer dependency","1985","(2c_gen) general maturity certificate","Female","3","","",""
"Very high transfer dependency","1985","(2c_voc) vocational maturity certificate","Male","","","",""
"Very high transfer dependency","1985","(2c_voc) vocational maturity certificate","Female","2","","",""
"Very high transfer dependency","1985","(3a) lower tertiary education","Male","1","","",""
"Very high transfer dependency","1985","(3a) lower tertiary education","Female","","","",""
"Very high transfer dependency","1985","(3b) higher tertiary education","Male","","","",""
"Very high transfer dependency","1985","(3b) higher tertiary education","Female","","","",""
"Complete transfer dependency","1985","(0) in school","Male","","","",""
"Complete transfer dependency","1985","(0) in school","Female","1","","",""
"Complete transfer dependency","1985","(1a) inadequately completed","Male","10","","",""
"Complete transfer dependency","1985","(1a) inadequately completed","Female","9","","",""
"Complete transfer dependency","1985","(1b) general elementary school","Male","15","","",""
"Complete transfer dependency","1985","(1b) general elementary school","Female","22","","",""
"Complete transfer dependency","1985","(1c) basic vocational qualification","Male","9","","",""
"Complete transfer dependency","1985","(1c) basic vocational qualification","Female","17","","",""
"Complete transfer dependency","1985","(2b) intermediate general qualification","Male","1","","",""
"Complete transfer dependency","1985","(2b) intermediate general qualification","Female","4","","",""
"Complete transfer dependency","1985","(2a) intermediate vocational","Male","2","","",""
"Complete transfer dependency","1985","(2a) intermediate vocational","Female","5","","",""
"Complete transfer dependency","1985","(2c_gen) general maturity certificate","Male","","","",""
"Complete transfer dependency","1985","(2c_gen) general maturity certificate","Female","3","","",""
"Complete transfer dependency","1985","(2c_voc) vocational maturity certificate","Male","1","","",""
"Complete transfer dependency","1985","(2c_voc) vocational maturity certificate","Female","","","",""
"Complete transfer dependency","1985","(3a) lower tertiary education","Male","","","",""
"Complete transfer dependency","1985","(3a) lower tertiary education","Female","","","",""
"Complete transfer dependency","1985","(3b) higher tertiary education","Male","","","",""
"Complete transfer dependency","1985","(3b) higher tertiary education","Female","","","",""
"No transfer dependency","1986","(0) in school","Male","5","","",""
"No transfer dependency","1986","(0) in school","Female","5","","",""
"No transfer dependency","1986","(1a) inadequately completed","Male","94","0.373818809687053","0.323631424740653","0.424006194633453"
"No transfer dependency","1986","(1a) inadequately completed","Female","98","0.270091154435536","0.22947196598232","0.310710342888752"
"No transfer dependency","1986","(1b) general elementary school","Male","245","0.393176171527855","0.359538146497684","0.426814196558026"
"No transfer dependency","1986","(1b) general elementary school","Female","733","0.602341409863788","0.578117089205498","0.626565730522077"
"No transfer dependency","1986","(1c) basic vocational qualification","Male","904","0.511500181505657","0.489903824145711","0.533096538865604"
"No transfer dependency","1986","(1c) basic vocational qualification","Female","593","0.493499467204773","0.467685818354055","0.519313116055492"
"No transfer dependency","1986","(2b) intermediate general qualification","Male","33","0.223610647089745","0.159049070930377","0.288172223249113"
"No transfer dependency","1986","(2b) intermediate general qualification","Female","84","0.39546202735526","0.337031993509783","0.453892061200737"
"No transfer dependency","1986","(2a) intermediate vocational","Male","252","0.517458626302931","0.475155663063613","0.559761589542249"
"No transfer dependency","1986","(2a) intermediate vocational","Female","333","0.53765634825974","0.501111184815225","0.574201511704255"
"No transfer dependency","1986","(2c_gen) general maturity certificate","Male","59","0.274954692528586","0.215272880276786","0.334636504780386"
"No transfer dependency","1986","(2c_gen) general maturity certificate","Female","56","0.39974454505303","0.3250024185861","0.47448667151996"
"No transfer dependency","1986","(2c_voc) vocational maturity certificate","Male","107","0.587634231215178","0.52359737408242","0.651671088347935"
"No transfer dependency","1986","(2c_voc) vocational maturity certificate","Female","75","0.568239252450789","0.491965032050317","0.644513472851262"
"No transfer dependency","1986","(3a) lower tertiary education","Male","81","0.530784549382064","0.455320737536811","0.606248361227317"
"No transfer dependency","1986","(3a) lower tertiary education","Female","32","0.558474226718827","0.441307811315661","0.675640642121992"
"No transfer dependency","1986","(3b) higher tertiary education","Male","121","0.444434121992098","0.389297231029117","0.499571012955078"
"No transfer dependency","1986","(3b) higher tertiary education","Female","78","0.534307951281656","0.457964568971915","0.610651333591396"
"Very low transfer dependency","1986","(0) in school","Male","102","0.927296549586831","0.878552492341274","0.976040606832389"
"Very low transfer dependency","1986","(0) in school","Female","63","0.825294024840003","0.73818866269623","0.912399386983775"
"Very low transfer dependency","1986","(1a) inadequately completed","Male","220","0.526626582758221","0.474834031482396","0.578419134034045"
"Very low transfer dependency","1986","(1a) inadequately completed","Female","304","0.571646846025601","0.526377247957181","0.616916444094022"
"Very low transfer dependency","1986","(1b) general elementary school","Male","507","0.530992731614668","0.496625887232498","0.565359575996837"
"Very low transfer dependency","1986","(1b) general elementary school","Female","734","0.336652398001522","0.313262059884463","0.360042736118581"
"Very low transfer dependency","1986","(1c) basic vocational qualification","Male","1057","0.439343359438355","0.417900834478548","0.460785884398162"
"Very low transfer dependency","1986","(1c) basic vocational qualification","Female","783","0.45918768447505","0.43345799748537","0.48491737146473"
"Very low transfer dependency","1986","(2b) intermediate general qualification","Male","120","0.733187922985575","0.664655120304293","0.801720725666857"
"Very low transfer dependency","1986","(2b) intermediate general qualification","Female","166","0.5486238234006","0.489156471591092","0.608091175210109"
"Very low transfer dependency","1986","(2a) intermediate vocational","Male","269","0.451944152799171","0.409811336487789","0.494076969110553"
"Very low transfer dependency","1986","(2a) intermediate vocational","Female","354","0.423652867592585","0.38743338736268","0.459872347822489"
"Very low transfer dependency","1986","(2c_gen) general maturity certificate","Male","131","0.602913214565138","0.537510017273159","0.668316411857118"
"Very low transfer dependency","1986","(2c_gen) general maturity certificate","Female","94","0.51341419762657","0.437150163830413","0.589678231422727"
"Very low transfer dependency","1986","(2c_voc) vocational maturity certificate","Male","104","0.349003297014232","0.28699649663774","0.411010097390724"
"Very low transfer dependency","1986","(2c_voc) vocational maturity certificate","Female","68","0.324050639353629","0.25198070841812","0.396120570289139"
"Very low transfer dependency","1986","(3a) lower tertiary education","Male","79","0.411546229154768","0.337131494307386","0.48596096400215"
"Very low transfer dependency","1986","(3a) lower tertiary education","Female","36","0.416087025447287","0.29978435274091","0.532389698153663"
"Very low transfer dependency","1986","(3b) higher tertiary education","Male","186","0.549002712660988","0.493789247501327","0.60421617782065"
"Very low transfer dependency","1986","(3b) higher tertiary education","Female","80","0.415617581602508","0.340191474552068","0.491043688652948"
"Low transfer dependency","1986","(0) in school","Male","1","","",""
"Low transfer dependency","1986","(0) in school","Female","2","","",""
"Low transfer dependency","1986","(1a) inadequately completed","Male","24","","",""
"Low transfer dependency","1986","(1a) inadequately completed","Female","34","0.0727867219513517","0.049020636747934","0.0965528071547695"
"Low transfer dependency","1986","(1b) general elementary school","Male","30","0.0334965475136444","0.0211055203292226","0.0458875746980662"
"Low transfer dependency","1986","(1b) general elementary school","Female","44","0.0254937600943571","0.017692148566744","0.0332953716219702"
"Low transfer dependency","1986","(1c) basic vocational qualification","Male","60","0.0284434550508846","0.0212613687165239","0.0356255413852452"
"Low transfer dependency","1986","(1c) basic vocational qualification","Female","34","0.0228218547743084","0.0151114275569368","0.03053228199168"
"Low transfer dependency","1986","(2b) intermediate general qualification","Male","5","","",""
"Low transfer dependency","1986","(2b) intermediate general qualification","Female","11","","",""
"Low transfer dependency","1986","(2a) intermediate vocational","Male","11","","",""
"Low transfer dependency","1986","(2a) intermediate vocational","Female","18","","",""
"Low transfer dependency","1986","(2c_gen) general maturity certificate","Male","12","","",""
"Low transfer dependency","1986","(2c_gen) general maturity certificate","Female","3","","",""
"Low transfer dependency","1986","(2c_voc) vocational maturity certificate","Male","10","","",""
"Low transfer dependency","1986","(2c_voc) vocational maturity certificate","Female","10","","",""
"Low transfer dependency","1986","(3a) lower tertiary education","Male","6","","",""
"Low transfer dependency","1986","(3a) lower tertiary education","Female","","","",""
"Low transfer dependency","1986","(3b) higher tertiary education","Male","2","","",""
"Low transfer dependency","1986","(3b) higher tertiary education","Female","2","","",""
"High transfer dependency","1986","(0) in school","Male","1","","",""
"High transfer dependency","1986","(0) in school","Female","1","","",""
"High transfer dependency","1986","(1a) inadequately completed","Male","8","","",""
"High transfer dependency","1986","(1a) inadequately completed","Female","11","","",""
"High transfer dependency","1986","(1b) general elementary school","Male","11","","",""
"High transfer dependency","1986","(1b) general elementary school","Female","26","","",""
"High transfer dependency","1986","(1c) basic vocational qualification","Male","20","","",""
"High transfer dependency","1986","(1c) basic vocational qualification","Female","12","","",""
"High transfer dependency","1986","(2b) intermediate general qualification","Male","1","","",""
"High transfer dependency","1986","(2b) intermediate general qualification","Female","5","","",""
"High transfer dependency","1986","(2a) intermediate vocational","Male","2","","",""
"High transfer dependency","1986","(2a) intermediate vocational","Female","4","","",""
"High transfer dependency","1986","(2c_gen) general maturity certificate","Male","5","","",""
"High transfer dependency","1986","(2c_gen) general maturity certificate","Female","3","","",""
"High transfer dependency","1986","(2c_voc) vocational maturity certificate","Male","3","","",""
"High transfer dependency","1986","(2c_voc) vocational maturity certificate","Female","5","","",""
"High transfer dependency","1986","(3a) lower tertiary education","Male","","","",""
"High transfer dependency","1986","(3a) lower tertiary education","Female","","","",""
"High transfer dependency","1986","(3b) higher tertiary education","Male","1","","",""
"High transfer dependency","1986","(3b) higher tertiary education","Female","2","","",""
"Very high transfer dependency","1986","(0) in school","Male","","","",""
"Very high transfer dependency","1986","(0) in school","Female","2","","",""
"Very high transfer dependency","1986","(1a) inadequately completed","Male","6","","",""
"Very high transfer dependency","1986","(1a) inadequately completed","Female","6","","",""
"Very high transfer dependency","1986","(1b) general elementary school","Male","4","","",""
"Very high transfer dependency","1986","(1b) general elementary school","Female","5","","",""
"Very high transfer dependency","1986","(1c) basic vocational qualification","Male","5","","",""
