"transab_cat","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"High transfer dependency","1987","35-65 y.","Not Working","42","0.0196159579752101","0.0127277434744241","0.0265041724759962","3"
"High transfer dependency","1987","66 and older","Full Time","","","","","3"
"High transfer dependency","1987","66 and older","Part Time","","","","","3"
"High transfer dependency","1987","66 and older","Not Working","4","","","","3"
"High transfer dependency","1987","35-65 y.","Full Time","1","","","","3"
"High transfer dependency","1987","16-34 y.","Part Time","21","","","","3"
"Low transfer dependency","1987","66 and older","Not Working","14","","","","2"
"Low transfer dependency","1987","66 and older","Part Time","","","","","2"
"Low transfer dependency","1987","66 and older","Full Time","","","","","2"
"Low transfer dependency","1987","35-65 y.","Not Working","73","0.0414514729274266","0.0315504328040475","0.0513525130508057","2"
"Low transfer dependency","1987","35-65 y.","Part Time","49","0.0548539969069651","0.0394007887162476","0.0703072050976826","2"
"Low transfer dependency","1987","35-65 y.","Full Time","36","0.0110967002394894","0.00714905337086313","0.0150443471081157","2"
"Low transfer dependency","1987","16-34 y.","Full Time","35","0.0174829891177375","0.011542732996298","0.0234232452391771","2"
"Low transfer dependency","1987","16-34 y.","Part Time","55","0.0590715726417181","0.0434771825288392","0.0746659627545971","2"
"Low transfer dependency","1987","16-34 y.","Not Working","80","0.072556014627693","0.0570922297856727","0.0880197994697134","2"
"No transfer dependency","1987","16-34 y.","Full Time","865","0.534253370207435","0.511644660194426","0.556862080220445","0"
"No transfer dependency","1987","16-34 y.","Part Time","158","0.215834601714208","0.188622304504008","0.243046898924408","0"
"No transfer dependency","1987","16-34 y.","Not Working","109","0.121845383481016","0.102345802548078","0.141344964413954","0"
"No transfer dependency","1987","35-65 y.","Full Time","1047","0.472336833265692","0.453523369866107","0.491150296665277","0"
"No transfer dependency","1987","35-65 y.","Part Time","269","0.381999392174683","0.349023932919671","0.414974851429696","0"
"No transfer dependency","1987","35-65 y.","Not Working","642","0.501427880359113","0.476592431236837","0.526263329481389","0"
"No transfer dependency","1987","66 and older","Full Time","17","","","","0"
"No transfer dependency","1987","66 and older","Part Time","22","","","","0"
"No transfer dependency","1987","66 and older","Not Working","895","0.879954276949959","0.860134382862872","0.899774171037046","0"
"Very high transfer dependency","1987","35-65 y.","Not Working","28","","","","4"
"Very high transfer dependency","1987","35-65 y.","Part Time","3","","","","4"
"Very high transfer dependency","1987","16-34 y.","Part Time","8","","","","4"
"Very high transfer dependency","1987","66 and older","Full Time","","","","","4"
"Very high transfer dependency","1987","35-65 y.","Full Time","","","","","4"
"Very high transfer dependency","1987","16-34 y.","Not Working","23","","","","4"
"Very high transfer dependency","1987","16-34 y.","Full Time","2","","","","4"
"Very high transfer dependency","1987","66 and older","Part Time","","","","","4"
"Very high transfer dependency","1987","66 and older","Not Working","","","","","4"
"Very low transfer dependency","1987","35-65 y.","Part Time","495","0.538251618034617","0.504417066155404","0.57208616991383","1"
"Very low transfer dependency","1987","35-65 y.","Full Time","1621","0.51647605648676","0.497643965447914","0.535308147525605","1"
"Very low transfer dependency","1987","16-34 y.","Full Time","959","0.441251409632198","0.418746433281467","0.463756385982928","1"
"Very low transfer dependency","1987","16-34 y.","Part Time","636","0.691690759034106","0.661145058416149","0.722236459652062","1"
"Very low transfer dependency","1987","16-34 y.","Not Working","819","0.722049319966507","0.695343707277104","0.748754932655909","1"
"Very low transfer dependency","1987","35-65 y.","Not Working","732","0.389381550775486","0.365161422947188","0.413601678603785","1"
"Very low transfer dependency","1987","66 and older","Full Time","1","","","","1"
"Very low transfer dependency","1987","66 and older","Part Time","4","","","","1"
"Very low transfer dependency","1987","66 and older","Not Working","118","0.0989897369319138","0.0807777267576354","0.117201747106192","1"
"Complete transfer dependency","1988","66 and older","Not Working","1","","","","5"
"Complete transfer dependency","1988","66 and older","Part Time","","","","","5"
"Complete transfer dependency","1988","66 and older","Full Time","","","","","5"
"Complete transfer dependency","1988","35-65 y.","Not Working","40","0.0310575508818378","0.0220914991145256","0.04002360264915","5"
"Complete transfer dependency","1988","35-65 y.","Part Time","","","","","5"
"Complete transfer dependency","1988","16-34 y.","Part Time","","","","","5"
"Complete transfer dependency","1988","35-65 y.","Full Time","","","","","5"
"Complete transfer dependency","1988","16-34 y.","Not Working","26","","","","5"
"Complete transfer dependency","1988","16-34 y.","Full Time","","","","","5"
"High transfer dependency","1988","66 and older","Full Time","","","","","3"
"High transfer dependency","1988","16-34 y.","Full Time","5","","","","3"
"High transfer dependency","1988","66 and older","Part Time","","","","","3"
"High transfer dependency","1988","66 and older","Not Working","5","","","","3"
"High transfer dependency","1988","35-65 y.","Not Working","25","","","","3"
"High transfer dependency","1988","35-65 y.","Part Time","16","","","","3"
"High transfer dependency","1988","35-65 y.","Full Time","","","","","3"
"High transfer dependency","1988","16-34 y.","Not Working","21","","","","3"
"High transfer dependency","1988","16-34 y.","Part Time","13","","","","3"
"Low transfer dependency","1988","66 and older","Not Working","5","","","","2"
"Low transfer dependency","1988","66 and older","Part Time","","","","","2"
"Low transfer dependency","1988","66 and older","Full Time","","","","","2"
"Low transfer dependency","1988","35-65 y.","Not Working","81","0.0435234431204466","0.0329779368213372","0.0540689494195561","2"
"Low transfer dependency","1988","35-65 y.","Part Time","48","0.0462418050978496","0.0324678427242384","0.0600157674714609","2"
"Low transfer dependency","1988","35-65 y.","Full Time","28","","","","2"
"Low transfer dependency","1988","16-34 y.","Not Working","58","0.0508539017219492","0.0372302347132195","0.0644775687306789","2"
"Low transfer dependency","1988","16-34 y.","Part Time","46","0.0596034605867626","0.0434580417282995","0.0757488794452258","2"
"Low transfer dependency","1988","16-34 y.","Full Time","37","0.0173632124571775","0.0113339834926196","0.0233924414217353","2"
"No transfer dependency","1988","16-34 y.","Full Time","831","0.553262502520683","0.530314650028317","0.576210355013049","0"
"No transfer dependency","1988","66 and older","Not Working","866","0.882573856422168","0.862650818894929","0.902496893949407","0"
"No transfer dependency","1988","66 and older","Part Time","27","","","","0"
"No transfer dependency","1988","16-34 y.","Part Time","158","0.228660601586565","0.200020371962005","0.257300831211124","0"
"No transfer dependency","1988","16-34 y.","Not Working","109","0.127845358439245","0.107138959471086","0.148551757407403","0"
"No transfer dependency","1988","35-65 y.","Full Time","1007","0.501664568253563","0.481926382722058","0.521402753785067","0"
"No transfer dependency","1988","35-65 y.","Part Time","283","0.395441523740483","0.363372727786703","0.427510319694264","0"
"No transfer dependency","1988","35-65 y.","Not Working","611","0.527664685230999","0.501861526657579","0.553467843804419","0"
"No transfer dependency","1988","66 and older","Full Time","15","","","","0"
"Very high transfer dependency","1988","35-65 y.","Not Working","29","","","","4"
"Very high transfer dependency","1988","35-65 y.","Part Time","7","","","","4"
"Very high transfer dependency","1988","16-34 y.","Part Time","7","","","","4"
"Very high transfer dependency","1988","16-34 y.","Full Time","2","","","","4"
"Very high transfer dependency","1988","66 and older","Full Time","","","","","4"
"Very high transfer dependency","1988","35-65 y.","Full Time","","","","","4"
"Very high transfer dependency","1988","16-34 y.","Not Working","28","","","","4"
"Very high transfer dependency","1988","66 and older","Part Time","","","","","4"
"Very high transfer dependency","1988","66 and older","Not Working","3","","","","4"
"Very low transfer dependency","1988","35-65 y.","Part Time","539","0.532538371625472","0.499814039002429","0.565262704248515","1"
"Very low transfer dependency","1988","35-65 y.","Full Time","1430","0.487464086046204","0.467731995820459","0.507196176271949","1"
"Very low transfer dependency","1988","16-34 y.","Not Working","757","0.739197100059325","0.711969981517619","0.766424218601031","1"
"Very low transfer dependency","1988","16-34 y.","Full Time","928","0.425187614038149","0.40236824725938","0.448006980816919","1"
"Very low transfer dependency","1988","16-34 y.","Part Time","602","0.687762288206341","0.65615989848667","0.719364677926012","1"
"Very low transfer dependency","1988","35-65 y.","Not Working","652","0.356842601407363","0.332081746726367","0.381603456088358","1"
"Very low transfer dependency","1988","66 and older","Full Time","1","","","","1"
"Very low transfer dependency","1988","66 and older","Part Time","5","","","","1"
"Very low transfer dependency","1988","66 and older","Not Working","123","0.10369314777836","0.0848262276016553","0.122560067955064","1"
"Complete transfer dependency","1989","66 and older","Not Working","1","","","","5"
"Complete transfer dependency","1989","66 and older","Part Time","","","","","5"
"Complete transfer dependency","1989","66 and older","Full Time","","","","","5"
"Complete transfer dependency","1989","35-65 y.","Not Working","48","0.0390228545772565","0.0288095261169042","0.0492361830376089","5"
"Complete transfer dependency","1989","35-65 y.","Part Time","","","","","5"
"Complete transfer dependency","1989","35-65 y.","Full Time","","","","","5"
"Complete transfer dependency","1989","16-34 y.","Part Time","","","","","5"
"Complete transfer dependency","1989","16-34 y.","Not Working","32","0.0404991948356318","0.0280033676269862","0.0529950220442774","5"
"Complete transfer dependency","1989","16-34 y.","Full Time","","","","","5"
"High transfer dependency","1989","16-34 y.","Full Time","7","","","","3"
"High transfer dependency","1989","35-65 y.","Full Time","3","","","","3"
"High transfer dependency","1989","35-65 y.","Part Time","17","","","","3"
"High transfer dependency","1989","35-65 y.","Not Working","26","","","","3"
"High transfer dependency","1989","66 and older","Full Time","","","","","3"
"High transfer dependency","1989","66 and older","Part Time","","","","","3"
"High transfer dependency","1989","66 and older","Not Working","4","","","","3"
"High transfer dependency","1989","16-34 y.","Not Working","28","","","","3"
"High transfer dependency","1989","16-34 y.","Part Time","17","","","","3"
"Low transfer dependency","1989","66 and older","Not Working","11","","","","2"
"Low transfer dependency","1989","66 and older","Full Time","","","","","2"
"Low transfer dependency","1989","66 and older","Part Time","","","","","2"
"Low transfer dependency","1989","35-65 y.","Not Working","74","0.0394745165590025","0.0292046663921778","0.0497443667258272","2"
"Low transfer dependency","1989","35-65 y.","Part Time","43","0.0450256336823801","0.0308930648211639","0.0591582025435962","2"
"Low transfer dependency","1989","35-65 y.","Full Time","30","0.00998773110343447","0.00601523248386567","0.0139602297230033","2"
"Low transfer dependency","1989","16-34 y.","Not Working","52","0.0430099416747165","0.0301494585235436","0.0558704248258894","2"
"Low transfer dependency","1989","16-34 y.","Full Time","32","0.0142390671540558","0.00881687385823645","0.0196612604498751","2"
"Low transfer dependency","1989","16-34 y.","Part Time","48","0.0538698499816267","0.0377769053367742","0.0699627946264791","2"
"No transfer dependency","1989","16-34 y.","Full Time","885","0.574393867990904","0.551765290110644","0.597022445871164","0"
"No transfer dependency","1989","66 and older","Not Working","837","0.877839363562855","0.857273744761832","0.898404982363877","0"
"No transfer dependency","1989","66 and older","Part Time","27","","","","0"
"No transfer dependency","1989","66 and older","Full Time","16","","","","0"
"No transfer dependency","1989","35-65 y.","Not Working","588","0.539893966050236","0.513607363847289","0.566180568253184","0"
"No transfer dependency","1989","35-65 y.","Part Time","275","0.397995712218556","0.364635075946828","0.431356348490284","0"
"No transfer dependency","1989","16-34 y.","Part Time","139","0.200374786819981","0.171841488983044","0.228908084656918","0"
"No transfer dependency","1989","16-34 y.","Not Working","99","0.123654237155541","0.102787171055671","0.14452130325541","0"
"No transfer dependency","1989","35-65 y.","Full Time","1003","0.503968536070768","0.483994475149988","0.523942596991548","0"
"Very high transfer dependency","1989","35-65 y.","Not Working","24","","","","4"
"Very high transfer dependency","1989","35-65 y.","Part Time","6","","","","4"
"Very high transfer dependency","1989","35-65 y.","Full Time","","","","","4"
"Very high transfer dependency","1989","16-34 y.","Full Time","1","","","","4"
"Very high transfer dependency","1989","16-34 y.","Part Time","3","","","","4"
"Very high transfer dependency","1989","66 and older","Full Time","","","","","4"
"Very high transfer dependency","1989","16-34 y.","Not Working","20","","","","4"
"Very high transfer dependency","1989","66 and older","Part Time","","","","","4"
"Very high transfer dependency","1989","66 and older","Not Working","2","","","","4"
"Very low transfer dependency","1989","35-65 y.","Part Time","486","0.52559116179774","0.491558513259074","0.559623810336407","1"
"Very low transfer dependency","1989","35-65 y.","Full Time","1371","0.483935578545634","0.463971200665184","0.503899956426084","1"
"Very low transfer dependency","1989","16-34 y.","Not Working","725","0.723210510376004","0.694849199072385","0.751571821679622","1"
"Very low transfer dependency","1989","16-34 y.","Full Time","909","0.408199080230219","0.385704792078063","0.430693368382375","1"
"Very low transfer dependency","1989","16-34 y.","Part Time","549","0.709976555541178","0.677630170623054","0.742322940459302","1"
"Very low transfer dependency","1989","66 and older","Not Working","119","0.1053204663404","0.0860426095081507","0.12459832317265","1"
"Very low transfer dependency","1989","66 and older","Part Time","3","","","","1"
"Very low transfer dependency","1989","35-65 y.","Not Working","621","0.352014307866673","0.326825122753426","0.377203492979921","1"
"Very low transfer dependency","1989","66 and older","Full Time","1","","","","1"
"Complete transfer dependency","1990","66 and older","Not Working","","","","","5"
"Complete transfer dependency","1990","66 and older","Part Time","","","","","5"
"Complete transfer dependency","1990","66 and older","Full Time","","","","","5"
"Complete transfer dependency","1990","35-65 y.","Not Working","35","0.0283367227775006","0.0194655474605986","0.0372078980944025","5"
"Complete transfer dependency","1990","35-65 y.","Part Time","","","","","5"
"Complete transfer dependency","1990","35-65 y.","Full Time","","","","","5"
"Complete transfer dependency","1990","16-34 y.","Full Time","","","","","5"
"Complete transfer dependency","1990","16-34 y.","Part Time","","","","","5"
"Complete transfer dependency","1990","16-34 y.","Not Working","18","","","","5"
"High transfer dependency","1990","16-34 y.","Full Time","6","","","","3"
"High transfer dependency","1990","35-65 y.","Full Time","3","","","","3"
"High transfer dependency","1990","35-65 y.","Part Time","19","","","","3"
