"plh0191","year","migback","n","percent","lower_confidence","upper_confidence"
"True entirely","2004","no migration background","","","",""
"True entirely","2004","direct migration background","","","",""
"True entirely","2004","indirect migration background","","","",""
"Tends to agree","2004","no migration background","","","",""
"Tends to agree","2004","direct migration background","","","",""
"Tends to agree","2004","indirect migration background","","","",""
"Rather not true","2004","no migration background","","","",""
"Rather not true","2004","direct migration background","","","",""
"Rather not true","2004","indirect migration background","","","",""
"Totally disagree","2004","no migration background","","","",""
"Totally disagree","2004","direct migration background","","","",""
"Totally disagree","2004","indirect migration background","","","",""
"True entirely","2005","no migration background","","","",""
"True entirely","2005","direct migration background","","","",""
"True entirely","2005","indirect migration background","","","",""
"Tends to agree","2005","no migration background","","","",""
"Tends to agree","2005","direct migration background","","","",""
"Tends to agree","2005","indirect migration background","","","",""
"Rather not true","2005","no migration background","","","",""
"Rather not true","2005","direct migration background","","","",""
"Rather not true","2005","indirect migration background","","","",""
"Totally disagree","2005","no migration background","","","",""
"Totally disagree","2005","direct migration background","","","",""
"Totally disagree","2005","indirect migration background","","","",""
"True entirely","2006","no migration background","","","",""
"True entirely","2006","direct migration background","","","",""
"True entirely","2006","indirect migration background","","","",""
"Tends to agree","2006","no migration background","","","",""
"Tends to agree","2006","direct migration background","","","",""
"Tends to agree","2006","indirect migration background","","","",""
"Rather not true","2006","no migration background","","","",""
"Rather not true","2006","direct migration background","","","",""
"Rather not true","2006","indirect migration background","","","",""
"Totally disagree","2006","no migration background","","","",""
"Totally disagree","2006","direct migration background","","","",""
"Totally disagree","2006","indirect migration background","","","",""
"True entirely","2007","no migration background","","","",""
"True entirely","2007","direct migration background","","","",""
"True entirely","2007","indirect migration background","","","",""
"Tends to agree","2007","no migration background","","","",""
"Tends to agree","2007","direct migration background","","","",""
"Tends to agree","2007","indirect migration background","","","",""
"Rather not true","2007","no migration background","","","",""
"Rather not true","2007","direct migration background","","","",""
"Rather not true","2007","indirect migration background","","","",""
"Totally disagree","2007","no migration background","","","",""
"Totally disagree","2007","direct migration background","","","",""
"Totally disagree","2007","indirect migration background","","","",""
"True entirely","2008","no migration background","713","0.0471083180288904","0.0438887752334319","0.0503278608243488"
"True entirely","2008","direct migration background","119","0.0578236878074487","0.0473118878550839","0.0683354877598135"
"True entirely","2008","indirect migration background","30","0.059763756277924","0.0429768315426181","0.0765506810132298"
"Tends to agree","2008","no migration background","2177","0.140491675033889","0.135211188077772","0.145772161990007"
"Tends to agree","2008","direct migration background","376","0.199260355621979","0.181271057476105","0.217249653767853"
"Tends to agree","2008","indirect migration background","88","0.148320493931318","0.12315112154873","0.173489866313905"
"Rather not true","2008","no migration background","6252","0.378518074300148","0.371147841642586","0.385888306957711"
"Rather not true","2008","direct migration background","682","0.382989575714513","0.361096951065544","0.404882200363483"
"Rather not true","2008","indirect migration background","267","0.349023783979511","0.315268343595763","0.382779224363259"
"Totally disagree","2008","no migration background","7494","0.433881932637072","0.426350754402244","0.4414131108719"
"Totally disagree","2008","direct migration background","717","0.359926380856059","0.338310153108008","0.38154260860411"
"Totally disagree","2008","indirect migration background","381","0.442891965811247","0.407715490732332","0.478068440890163"
"True entirely","2009","no migration background","","","",""
"True entirely","2009","direct migration background","","","",""
"True entirely","2009","indirect migration background","","","",""
"Tends to agree","2009","no migration background","","","",""
"Tends to agree","2009","direct migration background","","","",""
"Tends to agree","2009","indirect migration background","","","",""
"Rather not true","2009","no migration background","","","",""
"Rather not true","2009","direct migration background","","","",""
"Rather not true","2009","indirect migration background","","","",""
"Totally disagree","2009","no migration background","","","",""
"Totally disagree","2009","direct migration background","","","",""
"Totally disagree","2009","indirect migration background","","","",""
"True entirely","2010","no migration background","","","",""
"True entirely","2010","direct migration background","","","",""
"True entirely","2010","indirect migration background","","","",""
"Tends to agree","2010","no migration background","","","",""
"Tends to agree","2010","direct migration background","","","",""
"Tends to agree","2010","indirect migration background","","","",""
"Rather not true","2010","no migration background","","","",""
"Rather not true","2010","direct migration background","","","",""
"Rather not true","2010","indirect migration background","","","",""
"Totally disagree","2010","no migration background","","","",""
"Totally disagree","2010","direct migration background","","","",""
"Totally disagree","2010","indirect migration background","","","",""
"True entirely","2011","no migration background","","","",""
"True entirely","2011","direct migration background","","","",""
"True entirely","2011","indirect migration background","","","",""
"Tends to agree","2011","no migration background","","","",""
"Tends to agree","2011","direct migration background","","","",""
"Tends to agree","2011","indirect migration background","","","",""
"Rather not true","2011","no migration background","","","",""
"Rather not true","2011","direct migration background","","","",""
"Rather not true","2011","indirect migration background","","","",""
"Totally disagree","2011","no migration background","","","",""
"Totally disagree","2011","direct migration background","","","",""
"Totally disagree","2011","indirect migration background","","","",""
"True entirely","2012","no migration background","","","",""
"True entirely","2012","direct migration background","","","",""
"True entirely","2012","indirect migration background","","","",""
"Tends to agree","2012","no migration background","","","",""
"Tends to agree","2012","direct migration background","","","",""
"Tends to agree","2012","indirect migration background","","","",""
"Rather not true","2012","no migration background","","","",""
"Rather not true","2012","direct migration background","","","",""
"Rather not true","2012","indirect migration background","","","",""
"Totally disagree","2012","no migration background","","","",""
"Totally disagree","2012","direct migration background","","","",""
"Totally disagree","2012","indirect migration background","","","",""
"True entirely","2013","no migration background","701","0.047527778935748","0.0442771104922673","0.0507784473792288"
"True entirely","2013","direct migration background","104","0.067250505535272","0.0552383722262623","0.0792626388442817"
"True entirely","2013","indirect migration background","21","","",""
"Tends to agree","2013","no migration background","1505","0.0961465661181208","0.0916426670277803","0.100650465208461"
"Tends to agree","2013","direct migration background","235","0.145666411303438","0.12874707563837","0.162585746968506"
"Tends to agree","2013","indirect migration background","47","0.0583321873884979","0.0411049243553146","0.0755594504216812"
"Rather not true","2013","no migration background","5352","0.329149307500838","0.321970006442402","0.336328608559273"
"Rather not true","2013","direct migration background","536","0.31686316541177","0.294549054614315","0.339177276209225"
"Rather not true","2013","indirect migration background","228","0.309378850538188","0.275402358417187","0.343355342659189"
"Totally disagree","2013","no migration background","8899","0.527176347445293","0.51954852963141","0.534804165259176"
"Totally disagree","2013","direct migration background","795","0.47021991774952","0.446281900298431","0.494157935200609"
"Totally disagree","2013","indirect migration background","415","0.603888710523122","0.567938589547538","0.639838831498707"
"True entirely","2014","no migration background","","","",""
"True entirely","2014","direct migration background","","","",""
"True entirely","2014","indirect migration background","","","",""
"Tends to agree","2014","no migration background","","","",""
"Tends to agree","2014","direct migration background","","","",""
"Tends to agree","2014","indirect migration background","","","",""
"Rather not true","2014","no migration background","","","",""
"Rather not true","2014","direct migration background","","","",""
"Rather not true","2014","indirect migration background","","","",""
"Totally disagree","2014","no migration background","","","",""
"Totally disagree","2014","direct migration background","","","",""
"Totally disagree","2014","indirect migration background","","","",""
"True entirely","2015","no migration background","","","",""
"True entirely","2015","direct migration background","","","",""
"True entirely","2015","indirect migration background","","","",""
"Tends to agree","2015","no migration background","","","",""
"Tends to agree","2015","direct migration background","","","",""
"Tends to agree","2015","indirect migration background","","","",""
"Rather not true","2015","no migration background","","","",""
"Rather not true","2015","direct migration background","","","",""
"Rather not true","2015","indirect migration background","","","",""
"Totally disagree","2015","no migration background","","","",""
"Totally disagree","2015","direct migration background","","","",""
"Totally disagree","2015","indirect migration background","","","",""
"True entirely","2016","no migration background","","","",""
"True entirely","2016","direct migration background","","","",""
"True entirely","2016","indirect migration background","","","",""
"Tends to agree","2016","no migration background","","","",""
"Tends to agree","2016","direct migration background","","","",""
"Tends to agree","2016","indirect migration background","","","",""
"Rather not true","2016","no migration background","","","",""
"Rather not true","2016","direct migration background","","","",""
"Rather not true","2016","indirect migration background","","","",""
"Totally disagree","2016","no migration background","","","",""
"Totally disagree","2016","direct migration background","","","",""
"Totally disagree","2016","indirect migration background","","","",""
"True entirely","2017","no migration background","","","",""
"True entirely","2017","direct migration background","","","",""
"True entirely","2017","indirect migration background","","","",""
"Tends to agree","2017","no migration background","","","",""
"Tends to agree","2017","direct migration background","","","",""
"Tends to agree","2017","indirect migration background","","","",""
"Rather not true","2017","no migration background","","","",""
"Rather not true","2017","direct migration background","","","",""
"Rather not true","2017","indirect migration background","","","",""
"Totally disagree","2017","no migration background","","","",""
"Totally disagree","2017","direct migration background","","","",""
"Totally disagree","2017","indirect migration background","","","",""
"True entirely","2018","no migration background","832","0.0443207912426923","0.0414343155156989","0.0472072669696857"
"True entirely","2018","direct migration background","232","0.0529346712644688","0.0462633059526922","0.0596060365762453"
"True entirely","2018","indirect migration background","61","0.0413484829198504","0.0318563259686527","0.0508406398710481"
"Tends to agree","2018","no migration background","1935","0.106776209628653","0.102444837683822","0.111107581573483"
"Tends to agree","2018","direct migration background","645","0.167610712366518","0.156481388758722","0.178740035974315"
"Tends to agree","2018","indirect migration background","190","0.0981032255301661","0.0839216396609059","0.112284811399426"
"Rather not true","2018","no migration background","6933","0.36032552047428","0.353592109664877","0.367058931283684"
"Rather not true","2018","direct migration background","1519","0.338503643993314","0.324404263019376","0.352603024967251"
"Rather not true","2018","indirect migration background","555","0.3347776961279","0.312278531272225","0.357276860983575"
"Totally disagree","2018","no migration background","9829","0.488577478654375","0.481566724551846","0.495588232756903"
"Totally disagree","2018","direct migration background","1931","0.440950972375699","0.426157342665677","0.455744602085722"
"Totally disagree","2018","indirect migration background","884","0.525770595422084","0.501964009120487","0.549577181723681"
