"plh0191","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"Totally disagree","1998","Not Employed","Urban Area","","","",""
"Totally disagree","1998","Not Employed","Rural Area","","","",""
"Totally disagree","1998","Employed","Urban Area","","","",""
"Totally disagree","1998","Employed","Rural Area","","","",""
"True entirely","1999","Not Employed","Urban Area","","","",""
"True entirely","1999","Not Employed","Rural Area","","","",""
"True entirely","1999","Employed","Urban Area","","","",""
"True entirely","1999","Employed","Rural Area","","","",""
"Tends to agree","1999","Not Employed","Urban Area","","","",""
"Tends to agree","1999","Not Employed","Rural Area","","","",""
"Tends to agree","1999","Employed","Urban Area","","","",""
"Tends to agree","1999","Employed","Rural Area","","","",""
"Rather not true","1999","Not Employed","Urban Area","","","",""
"Rather not true","1999","Not Employed","Rural Area","","","",""
"Rather not true","1999","Employed","Urban Area","","","",""
"Rather not true","1999","Employed","Rural Area","","","",""
"Totally disagree","1999","Not Employed","Urban Area","","","",""
"Totally disagree","1999","Not Employed","Rural Area","","","",""
"Totally disagree","1999","Employed","Urban Area","","","",""
"Totally disagree","1999","Employed","Rural Area","","","",""
"True entirely","2000","Not Employed","Urban Area","","","",""
"True entirely","2000","Not Employed","Rural Area","","","",""
"True entirely","2000","Employed","Urban Area","","","",""
"True entirely","2000","Employed","Rural Area","","","",""
"Tends to agree","2000","Not Employed","Urban Area","","","",""
"Tends to agree","2000","Not Employed","Rural Area","","","",""
"Tends to agree","2000","Employed","Urban Area","","","",""
"Tends to agree","2000","Employed","Rural Area","","","",""
"Rather not true","2000","Not Employed","Urban Area","","","",""
"Rather not true","2000","Not Employed","Rural Area","","","",""
"Rather not true","2000","Employed","Urban Area","","","",""
"Rather not true","2000","Employed","Rural Area","","","",""
"Totally disagree","2000","Not Employed","Urban Area","","","",""
"Totally disagree","2000","Not Employed","Rural Area","","","",""
"Totally disagree","2000","Employed","Urban Area","","","",""
"Totally disagree","2000","Employed","Rural Area","","","",""
"True entirely","2001","Not Employed","Urban Area","","","",""
"True entirely","2001","Not Employed","Rural Area","","","",""
"True entirely","2001","Employed","Urban Area","","","",""
"True entirely","2001","Employed","Rural Area","","","",""
"Tends to agree","2001","Not Employed","Urban Area","","","",""
"Tends to agree","2001","Not Employed","Rural Area","","","",""
"Tends to agree","2001","Employed","Urban Area","","","",""
"Tends to agree","2001","Employed","Rural Area","","","",""
"Rather not true","2001","Not Employed","Urban Area","","","",""
"Rather not true","2001","Not Employed","Rural Area","","","",""
"Rather not true","2001","Employed","Urban Area","","","",""
"Rather not true","2001","Employed","Rural Area","","","",""
"Totally disagree","2001","Not Employed","Urban Area","","","",""
"Totally disagree","2001","Not Employed","Rural Area","","","",""
"Totally disagree","2001","Employed","Urban Area","","","",""
"Totally disagree","2001","Employed","Rural Area","","","",""
"True entirely","2002","Not Employed","Urban Area","","","",""
"True entirely","2002","Not Employed","Rural Area","","","",""
"True entirely","2002","Employed","Urban Area","","","",""
"True entirely","2002","Employed","Rural Area","","","",""
"Tends to agree","2002","Not Employed","Urban Area","","","",""
"Tends to agree","2002","Not Employed","Rural Area","","","",""
"Tends to agree","2002","Employed","Urban Area","","","",""
"Tends to agree","2002","Employed","Rural Area","","","",""
"Rather not true","2002","Not Employed","Urban Area","","","",""
"Rather not true","2002","Not Employed","Rural Area","","","",""
"Rather not true","2002","Employed","Urban Area","","","",""
"Rather not true","2002","Employed","Rural Area","","","",""
"Totally disagree","2002","Not Employed","Urban Area","","","",""
"Totally disagree","2002","Not Employed","Rural Area","","","",""
"Totally disagree","2002","Employed","Urban Area","","","",""
"Totally disagree","2002","Employed","Rural Area","","","",""
"True entirely","2003","Not Employed","Urban Area","","","",""
"True entirely","2003","Not Employed","Rural Area","","","",""
"True entirely","2003","Employed","Urban Area","","","",""
"True entirely","2003","Employed","Rural Area","","","",""
"Tends to agree","2003","Not Employed","Urban Area","","","",""
"Tends to agree","2003","Not Employed","Rural Area","","","",""
"Tends to agree","2003","Employed","Urban Area","","","",""
"Tends to agree","2003","Employed","Rural Area","","","",""
"Rather not true","2003","Not Employed","Urban Area","","","",""
"Rather not true","2003","Not Employed","Rural Area","","","",""
"Rather not true","2003","Employed","Urban Area","","","",""
"Rather not true","2003","Employed","Rural Area","","","",""
"Totally disagree","2003","Not Employed","Urban Area","","","",""
"Totally disagree","2003","Not Employed","Rural Area","","","",""
"Totally disagree","2003","Employed","Urban Area","","","",""
"Totally disagree","2003","Employed","Rural Area","","","",""
"True entirely","2004","Not Employed","Urban Area","","","",""
"True entirely","2004","Not Employed","Rural Area","","","",""
"True entirely","2004","Employed","Urban Area","","","",""
"True entirely","2004","Employed","Rural Area","","","",""
"Tends to agree","2004","Not Employed","Urban Area","","","",""
"Tends to agree","2004","Not Employed","Rural Area","","","",""
"Tends to agree","2004","Employed","Urban Area","","","",""
"Tends to agree","2004","Employed","Rural Area","","","",""
"Rather not true","2004","Not Employed","Urban Area","","","",""
"Rather not true","2004","Not Employed","Rural Area","","","",""
"Rather not true","2004","Employed","Urban Area","","","",""
"Rather not true","2004","Employed","Rural Area","","","",""
"Totally disagree","2004","Not Employed","Urban Area","","","",""
"Totally disagree","2004","Not Employed","Rural Area","","","",""
"Totally disagree","2004","Employed","Urban Area","","","",""
"Totally disagree","2004","Employed","Rural Area","","","",""
"True entirely","2005","Not Employed","Urban Area","","","",""
"True entirely","2005","Not Employed","Rural Area","","","",""
"True entirely","2005","Employed","Urban Area","","","",""
"True entirely","2005","Employed","Rural Area","","","",""
"Tends to agree","2005","Not Employed","Urban Area","","","",""
"Tends to agree","2005","Not Employed","Rural Area","","","",""
"Tends to agree","2005","Employed","Urban Area","","","",""
"Tends to agree","2005","Employed","Rural Area","","","",""
"Rather not true","2005","Not Employed","Urban Area","","","",""
"Rather not true","2005","Not Employed","Rural Area","","","",""
"Rather not true","2005","Employed","Urban Area","","","",""
"Rather not true","2005","Employed","Rural Area","","","",""
"Totally disagree","2005","Not Employed","Urban Area","","","",""
"Totally disagree","2005","Not Employed","Rural Area","","","",""
"Totally disagree","2005","Employed","Urban Area","","","",""
"Totally disagree","2005","Employed","Rural Area","","","",""
"True entirely","2006","Not Employed","Urban Area","","","",""
"True entirely","2006","Not Employed","Rural Area","","","",""
"True entirely","2006","Employed","Urban Area","","","",""
"True entirely","2006","Employed","Rural Area","","","",""
"Tends to agree","2006","Not Employed","Urban Area","","","",""
"Tends to agree","2006","Not Employed","Rural Area","","","",""
"Tends to agree","2006","Employed","Urban Area","","","",""
"Tends to agree","2006","Employed","Rural Area","","","",""
"Rather not true","2006","Not Employed","Urban Area","","","",""
"Rather not true","2006","Not Employed","Rural Area","","","",""
"Rather not true","2006","Employed","Urban Area","","","",""
"Rather not true","2006","Employed","Rural Area","","","",""
"Totally disagree","2006","Not Employed","Urban Area","","","",""
"Totally disagree","2006","Not Employed","Rural Area","","","",""
"Totally disagree","2006","Employed","Urban Area","","","",""
"Totally disagree","2006","Employed","Rural Area","","","",""
"True entirely","2007","Not Employed","Urban Area","","","",""
"True entirely","2007","Not Employed","Rural Area","","","",""
"True entirely","2007","Employed","Urban Area","","","",""
"True entirely","2007","Employed","Rural Area","","","",""
"Tends to agree","2007","Not Employed","Urban Area","","","",""
"Tends to agree","2007","Not Employed","Rural Area","","","",""
"Tends to agree","2007","Employed","Urban Area","","","",""
"Tends to agree","2007","Employed","Rural Area","","","",""
"Rather not true","2007","Not Employed","Urban Area","","","",""
"Rather not true","2007","Not Employed","Rural Area","","","",""
"Rather not true","2007","Employed","Urban Area","","","",""
"Rather not true","2007","Employed","Rural Area","","","",""
"Totally disagree","2007","Not Employed","Urban Area","","","",""
"Totally disagree","2007","Not Employed","Rural Area","","","",""
"Totally disagree","2007","Employed","Urban Area","","","",""
"Totally disagree","2007","Employed","Rural Area","","","",""
"True entirely","2008","Not Employed","Urban Area","327","0.0765430576330505","0.0690645541097717","0.0840215611563292"
"True entirely","2008","Not Employed","Rural Area","171","0.0630733589809293","0.0536565473650643","0.0724901705967944"
"True entirely","2008","Employed","Urban Area","232","0.0329874597987304","0.0290510051651183","0.0369239144323425"
"True entirely","2008","Employed","Rural Area","132","0.0365546179367222","0.030719179619643","0.0423900562538014"
"Tends to agree","2008","Not Employed","Urban Area","857","0.195683941834977","0.184524449513163","0.20684343415679"
"Tends to agree","2008","Not Employed","Rural Area","573","0.23317531918374","0.216795185585864","0.249555452781616"
"Tends to agree","2008","Employed","Urban Area","768","0.106425192144205","0.0996284242325585","0.113221960055851"
"Tends to agree","2008","Employed","Rural Area","443","0.11845336247457","0.108405234636328","0.128501490312812"
"Rather not true","2008","Not Employed","Urban Area","1636","0.341282084835384","0.327945029378129","0.354619140292639"
"Rather not true","2008","Not Employed","Rural Area","985","0.378073120909811","0.359289224996538","0.396857016823084"
"Rather not true","2008","Employed","Urban Area","2851","0.372834241129806","0.362176532916999","0.383491949342614"
"Rather not true","2008","Employed","Rural Area","1729","0.438984963777585","0.423553721796031","0.45441620575914"
"Totally disagree","2008","Not Employed","Urban Area","2035","0.386490915696589","0.37279365826891","0.400188173124268"
"Totally disagree","2008","Not Employed","Rural Area","831","0.325678200925519","0.307524881344766","0.343831520506273"
"Totally disagree","2008","Employed","Urban Area","4057","0.487753106927259","0.476736332696785","0.498769881157733"
"Totally disagree","2008","Employed","Rural Area","1669","0.406007055811123","0.390736802475749","0.421277309146496"
"True entirely","2009","Not Employed","Urban Area","","","",""
"True entirely","2009","Not Employed","Rural Area","","","",""
"True entirely","2009","Employed","Urban Area","","","",""
"True entirely","2009","Employed","Rural Area","","","",""
"Tends to agree","2009","Not Employed","Urban Area","","","",""
"Tends to agree","2009","Not Employed","Rural Area","","","",""
"Tends to agree","2009","Employed","Urban Area","","","",""
"Tends to agree","2009","Employed","Rural Area","","","",""
"Rather not true","2009","Not Employed","Urban Area","","","",""
"Rather not true","2009","Not Employed","Rural Area","","","",""
"Rather not true","2009","Employed","Urban Area","","","",""
"Rather not true","2009","Employed","Rural Area","","","",""
"Totally disagree","2009","Not Employed","Urban Area","","","",""
"Totally disagree","2009","Not Employed","Rural Area","","","",""
"Totally disagree","2009","Employed","Urban Area","","","",""
"Totally disagree","2009","Employed","Rural Area","","","",""
"True entirely","2010","Not Employed","Urban Area","","","",""
"True entirely","2010","Not Employed","Rural Area","","","",""
"True entirely","2010","Employed","Urban Area","","","",""
"True entirely","2010","Employed","Rural Area","","","",""
"Tends to agree","2010","Not Employed","Urban Area","","","",""
"Tends to agree","2010","Not Employed","Rural Area","","","",""
"Tends to agree","2010","Employed","Urban Area","","","",""
"Tends to agree","2010","Employed","Rural Area","","","",""
"Rather not true","2010","Not Employed","Urban Area","","","",""
"Rather not true","2010","Not Employed","Rural Area","","","",""
"Rather not true","2010","Employed","Urban Area","","","",""
"Rather not true","2010","Employed","Rural Area","","","",""
"Totally disagree","2010","Not Employed","Urban Area","","","",""
"Totally disagree","2010","Not Employed","Rural Area","","","",""
"Totally disagree","2010","Employed","Urban Area","","","",""
"Totally disagree","2010","Employed","Rural Area","","","",""
"True entirely","2011","Not Employed","Urban Area","","","",""
"True entirely","2011","Not Employed","Rural Area","","","",""
"True entirely","2011","Employed","Urban Area","","","",""
"True entirely","2011","Employed","Rural Area","","","",""
"Tends to agree","2011","Not Employed","Urban Area","","","",""
"Tends to agree","2011","Not Employed","Rural Area","","","",""
"Tends to agree","2011","Employed","Urban Area","","","",""
"Tends to agree","2011","Employed","Rural Area","","","",""
"Rather not true","2011","Not Employed","Urban Area","","","",""
"Rather not true","2011","Not Employed","Rural Area","","","",""
"Rather not true","2011","Employed","Urban Area","","","",""
"Rather not true","2011","Employed","Rural Area","","","",""
"Totally disagree","2011","Not Employed","Urban Area","","","",""
"Totally disagree","2011","Not Employed","Rural Area","","","",""
"Totally disagree","2011","Employed","Urban Area","","","",""
"Totally disagree","2011","Employed","Rural Area","","","",""
"True entirely","2012","Not Employed","Urban Area","","","",""
"True entirely","2012","Not Employed","Rural Area","","","",""
"True entirely","2012","Employed","Urban Area","","","",""
"True entirely","2012","Employed","Rural Area","","","",""
"Tends to agree","2012","Not Employed","Urban Area","","","",""
"Tends to agree","2012","Not Employed","Rural Area","","","",""
"Tends to agree","2012","Employed","Urban Area","","","",""
"Tends to agree","2012","Employed","Rural Area","","","",""
"Rather not true","2012","Not Employed","Urban Area","","","",""
"Rather not true","2012","Not Employed","Rural Area","","","",""
"Rather not true","2012","Employed","Urban Area","","","",""
"Rather not true","2012","Employed","Rural Area","","","",""
"Totally disagree","2012","Not Employed","Urban Area","","","",""
"Totally disagree","2012","Not Employed","Rural Area","","","",""
"Totally disagree","2012","Employed","Urban Area","","","",""
"Totally disagree","2012","Employed","Rural Area","","","",""
"True entirely","2013","Not Employed","Urban Area","286","0.0654935719796467","0.0584064606410452","0.0725806833182482"
"True entirely","2013","Not Employed","Rural Area","173","0.0721077430280024","0.0621746625599846","0.0820408234960201"
"True entirely","2013","Employed","Urban Area","226","0.0319224847771406","0.0279497933118956","0.0358951762423856"
"True entirely","2013","Employed","Rural Area","141","0.0455166120258294","0.0390813724574366","0.0519518515942221"
"Tends to agree","2013","Not Employed","Urban Area","600","0.136038320475242","0.126217299440149","0.145859341510335"
"Tends to agree","2013","Not Employed","Rural Area","424","0.187001457118228","0.172028361220704","0.201974553015752"
"Tends to agree","2013","Employed","Urban Area","463","0.0619413131363643","0.0564939461397255","0.0673886801330032"
"Tends to agree","2013","Employed","Rural Area","300","0.0707446766824818","0.0628286002314024","0.0786607531335612"
"Rather not true","2013","Not Employed","Urban Area","1470","0.317074968694299","0.303744474035909","0.33040546335269"
"Rather not true","2013","Not Employed","Rural Area","950","0.354471202064237","0.336101905869595","0.37284049825888"
"Rather not true","2013","Employed","Urban Area","2343","0.315332144001503","0.30483175187196","0.325832536131047"
"Rather not true","2013","Employed","Rural Area","1353","0.348678458343627","0.333965302076781","0.363391614610472"
"Totally disagree","2013","Not Employed","Urban Area","2325","0.481393138850812","0.467079572761296","0.495706704940328"
"Totally disagree","2013","Not Employed","Rural Area","1058","0.386419597789532","0.367720978506816","0.405118217072248"
"Totally disagree","2013","Employed","Urban Area","4490","0.590804058084992","0.579692657105191","0.601915459064793"
"Totally disagree","2013","Employed","Rural Area","2236","0.535060252948062","0.519661156087345","0.550459349808779"
"True entirely","2014","Not Employed","Urban Area","","","",""
"True entirely","2014","Not Employed","Rural Area","","","",""
"True entirely","2014","Employed","Urban Area","","","",""
"True entirely","2014","Employed","Rural Area","","","",""
"Tends to agree","2014","Not Employed","Urban Area","","","",""
"Tends to agree","2014","Not Employed","Rural Area","","","",""
"Tends to agree","2014","Employed","Urban Area","","","",""
"Tends to agree","2014","Employed","Rural Area","","","",""
"Rather not true","2014","Not Employed","Urban Area","","","",""
"Rather not true","2014","Not Employed","Rural Area","","","",""
"Rather not true","2014","Employed","Urban Area","","","",""
"Rather not true","2014","Employed","Rural Area","","","",""
"Totally disagree","2014","Not Employed","Urban Area","","","",""
"Totally disagree","2014","Not Employed","Rural Area","","","",""
"Totally disagree","2014","Employed","Urban Area","","","",""
"Totally disagree","2014","Employed","Rural Area","","","",""
"True entirely","2015","Not Employed","Urban Area","","","",""
"True entirely","2015","Not Employed","Rural Area","","","",""
"True entirely","2015","Employed","Urban Area","","","",""
"True entirely","2015","Employed","Rural Area","","","",""
"Tends to agree","2015","Not Employed","Urban Area","","","",""
"Tends to agree","2015","Not Employed","Rural Area","","","",""
"Tends to agree","2015","Employed","Urban Area","","","",""
"Tends to agree","2015","Employed","Rural Area","","","",""
"Rather not true","2015","Not Employed","Urban Area","","","",""
"Rather not true","2015","Not Employed","Rural Area","","","",""
"Rather not true","2015","Employed","Urban Area","","","",""
"Rather not true","2015","Employed","Rural Area","","","",""
"Totally disagree","2015","Not Employed","Urban Area","","","",""
"Totally disagree","2015","Not Employed","Rural Area","","","",""
"Totally disagree","2015","Employed","Urban Area","","","",""
"Totally disagree","2015","Employed","Rural Area","","","",""
"True entirely","2016","Not Employed","Urban Area","","","",""
"True entirely","2016","Not Employed","Rural Area","","","",""
"True entirely","2016","Employed","Urban Area","","","",""
"True entirely","2016","Employed","Rural Area","","","",""
"Tends to agree","2016","Not Employed","Urban Area","","","",""
"Tends to agree","2016","Not Employed","Rural Area","","","",""
"Tends to agree","2016","Employed","Urban Area","","","",""
"Tends to agree","2016","Employed","Rural Area","","","",""
"Rather not true","2016","Not Employed","Urban Area","","","",""
"Rather not true","2016","Not Employed","Rural Area","","","",""
"Rather not true","2016","Employed","Urban Area","","","",""
"Rather not true","2016","Employed","Rural Area","","","",""
"Totally disagree","2016","Not Employed","Urban Area","","","",""
"Totally disagree","2016","Not Employed","Rural Area","","","",""
"Totally disagree","2016","Employed","Urban Area","","","",""
"Totally disagree","2016","Employed","Rural Area","","","",""
"True entirely","2017","Not Employed","Urban Area","","","",""
"True entirely","2017","Not Employed","Rural Area","","","",""
"True entirely","2017","Employed","Urban Area","","","",""
"True entirely","2017","Employed","Rural Area","","","",""
"Tends to agree","2017","Not Employed","Urban Area","","","",""
"Tends to agree","2017","Not Employed","Rural Area","","","",""
"Tends to agree","2017","Employed","Urban Area","","","",""
"Tends to agree","2017","Employed","Rural Area","","","",""
"Rather not true","2017","Not Employed","Urban Area","","","",""
"Rather not true","2017","Not Employed","Rural Area","","","",""
"Rather not true","2017","Employed","Urban Area","","","",""
"Rather not true","2017","Employed","Rural Area","","","",""
"Totally disagree","2017","Not Employed","Urban Area","","","",""
"Totally disagree","2017","Not Employed","Rural Area","","","",""
"Totally disagree","2017","Employed","Urban Area","","","",""
"Totally disagree","2017","Employed","Rural Area","","","",""
"True entirely","2018","Not Employed","Urban Area","326","0.0588753249998155","0.0525164485112877","0.0652342014883434"
"True entirely","2018","Not Employed","Rural Area","165","0.0634006852168697","0.0544901421888202","0.0723112282449192"
"True entirely","2018","Employed","Urban Area","407","0.0364649240904106","0.0330094834401692","0.0399203647406521"
"True entirely","2018","Employed","Rural Area","227","0.0402618434143637","0.0353309176370599","0.0451927691916674"
"Tends to agree","2018","Not Employed","Urban Area","760","0.153581913628408","0.143842054950928","0.163321772305888"
"Tends to agree","2018","Not Employed","Rural Area","479","0.163696490482899","0.150166985031699","0.1772259959341"
"Tends to agree","2018","Employed","Urban Area","1024","0.0975621386257792","0.092092214196424","0.103032063055134"
"Tends to agree","2018","Employed","Rural Area","507","0.0856264715150938","0.0786075384124794","0.0926454046177081"
