"plh0191","year","regtyp","n","percent","lower_confidence","upper_confidence"
"True entirely","1996","Rural Area","211","0.0523000347593082","0.0457352323901719","0.0588648371284446"
"Tends to agree","1996","Urban Area","1094","0.131968482876976","0.124826049086684","0.139110916667268"
"Tends to agree","1996","Rural Area","725","0.166055769812561","0.155082634755034","0.177028904870088"
"Rather not true","1996","Urban Area","3199","0.363197235834983","0.353048379579932","0.373346092090033"
"Rather not true","1996","Rural Area","1887","0.417866727285042","0.403323347597383","0.4324101069727"
"Totally disagree","1996","Urban Area","3943","0.455426367055122","0.444916898516969","0.465935835593274"
"Totally disagree","1996","Rural Area","1595","0.363777468143089","0.34959154325374","0.377963393032438"
"True entirely","1997","Urban Area","434","0.0646659446078863","0.0594287111133896","0.0699031781023829"
"True entirely","1997","Rural Area","212","0.0638366215329103","0.0565736487121867","0.0710995943536339"
"Tends to agree","1997","Urban Area","1201","0.140404538062415","0.133006469026328","0.147802607098503"
"Tends to agree","1997","Rural Area","669","0.154108643005547","0.143381737877994","0.1648355481331"
"Rather not true","1997","Urban Area","3046","0.342194735702742","0.332091369732031","0.352298101673452"
"Rather not true","1997","Rural Area","1787","0.394089617029306","0.37957166552307","0.408607568535543"
"Totally disagree","1997","Urban Area","3790","0.452734781626957","0.442134885629165","0.463334677624748"
"Totally disagree","1997","Rural Area","1684","0.387965118432236","0.373487801727414","0.402442435137058"
"True entirely","1998","Urban Area","","","",""
"True entirely","1998","Rural Area","","","",""
"Tends to agree","1998","Urban Area","","","",""
"Tends to agree","1998","Rural Area","","","",""
"Rather not true","1998","Urban Area","","","",""
"Rather not true","1998","Rural Area","","","",""
"Totally disagree","1998","Urban Area","","","",""
"Totally disagree","1998","Rural Area","","","",""
"True entirely","1999","Urban Area","","","",""
"True entirely","1999","Rural Area","","","",""
"Tends to agree","1999","Urban Area","","","",""
"Tends to agree","1999","Rural Area","","","",""
"Rather not true","1999","Urban Area","","","",""
"Rather not true","1999","Rural Area","","","",""
"Totally disagree","1999","Urban Area","","","",""
"Totally disagree","1999","Rural Area","","","",""
"True entirely","2000","Urban Area","","","",""
"True entirely","2000","Rural Area","","","",""
"Tends to agree","2000","Urban Area","","","",""
"Tends to agree","2000","Rural Area","","","",""
"Rather not true","2000","Urban Area","","","",""
"Rather not true","2000","Rural Area","","","",""
"Totally disagree","2000","Urban Area","","","",""
"Totally disagree","2000","Rural Area","","","",""
"True entirely","2001","Urban Area","","","",""
"True entirely","2001","Rural Area","","","",""
"Tends to agree","2001","Urban Area","","","",""
"Tends to agree","2001","Rural Area","","","",""
"Rather not true","2001","Urban Area","","","",""
"Rather not true","2001","Rural Area","","","",""
"Totally disagree","2001","Urban Area","","","",""
"Totally disagree","2001","Rural Area","","","",""
"True entirely","2002","Urban Area","","","",""
"True entirely","2002","Rural Area","","","",""
"Tends to agree","2002","Urban Area","","","",""
"Tends to agree","2002","Rural Area","","","",""
"Rather not true","2002","Urban Area","","","",""
"Rather not true","2002","Rural Area","","","",""
"Totally disagree","2002","Urban Area","","","",""
"Totally disagree","2002","Rural Area","","","",""
"True entirely","2003","Urban Area","","","",""
"True entirely","2003","Rural Area","","","",""
"Tends to agree","2003","Urban Area","","","",""
"Tends to agree","2003","Rural Area","","","",""
"Rather not true","2003","Urban Area","","","",""
"Rather not true","2003","Rural Area","","","",""
"Totally disagree","2003","Urban Area","","","",""
"Totally disagree","2003","Rural Area","","","",""
"True entirely","2004","Urban Area","","","",""
"True entirely","2004","Rural Area","","","",""
"Tends to agree","2004","Urban Area","","","",""
"Tends to agree","2004","Rural Area","","","",""
"Rather not true","2004","Urban Area","","","",""
"Rather not true","2004","Rural Area","","","",""
"Totally disagree","2004","Urban Area","","","",""
"Totally disagree","2004","Rural Area","","","",""
"True entirely","2005","Urban Area","","","",""
"True entirely","2005","Rural Area","","","",""
"Tends to agree","2005","Urban Area","","","",""
"Tends to agree","2005","Rural Area","","","",""
"Rather not true","2005","Urban Area","","","",""
"Rather not true","2005","Rural Area","","","",""
"Totally disagree","2005","Urban Area","","","",""
"Totally disagree","2005","Rural Area","","","",""
"True entirely","2006","Urban Area","","","",""
"True entirely","2006","Rural Area","","","",""
"Tends to agree","2006","Urban Area","","","",""
"Tends to agree","2006","Rural Area","","","",""
"Rather not true","2006","Urban Area","","","",""
"Rather not true","2006","Rural Area","","","",""
"Totally disagree","2006","Urban Area","","","",""
"Totally disagree","2006","Rural Area","","","",""
"True entirely","2007","Urban Area","","","",""
"True entirely","2007","Rural Area","","","",""
"Tends to agree","2007","Urban Area","","","",""
"Tends to agree","2007","Rural Area","","","",""
"Rather not true","2007","Urban Area","","","",""
"Rather not true","2007","Rural Area","","","",""
"Totally disagree","2007","Urban Area","","","",""
"Totally disagree","2007","Rural Area","","","",""
"True entirely","2008","Urban Area","559","0.0500292368424833","0.0462470867014671","0.0538113869834996"
"True entirely","2008","Rural Area","303","0.0469657846514382","0.0418355550820835","0.0520960142207928"
"Tends to agree","2008","Urban Area","1625","0.141349008761771","0.135304981315355","0.147393036208188"
"Tends to agree","2008","Rural Area","1016","0.163492808922896","0.154525215103295","0.172460402742497"
"Rather not true","2008","Urban Area","4487","0.360488989553544","0.352159052459023","0.368818926648065"
"Rather not true","2008","Rural Area","2714","0.415071183333038","0.403122926145556","0.427019440520519"
"Totally disagree","2008","Urban Area","6092","0.448132764842201","0.439505117980837","0.456760411703566"
"Totally disagree","2008","Rural Area","2500","0.374470223092628","0.362734106896308","0.386206339288947"
"True entirely","2009","Urban Area","","","",""
"True entirely","2009","Rural Area","","","",""
"Tends to agree","2009","Urban Area","","","",""
"Tends to agree","2009","Rural Area","","","",""
"Rather not true","2009","Urban Area","","","",""
"Rather not true","2009","Rural Area","","","",""
"Totally disagree","2009","Urban Area","","","",""
"Totally disagree","2009","Rural Area","","","",""
"True entirely","2010","Urban Area","","","",""
"True entirely","2010","Rural Area","","","",""
"Tends to agree","2010","Urban Area","","","",""
"Tends to agree","2010","Rural Area","","","",""
"Rather not true","2010","Urban Area","","","",""
"Rather not true","2010","Rural Area","","","",""
"Totally disagree","2010","Urban Area","","","",""
"Totally disagree","2010","Rural Area","","","",""
"True entirely","2011","Urban Area","","","",""
"True entirely","2011","Rural Area","","","",""
"Tends to agree","2011","Urban Area","","","",""
"Tends to agree","2011","Rural Area","","","",""
"Rather not true","2011","Urban Area","","","",""
"Rather not true","2011","Rural Area","","","",""
"Totally disagree","2011","Urban Area","","","",""
"Totally disagree","2011","Rural Area","","","",""
"True entirely","2012","Urban Area","","","",""
"True entirely","2012","Rural Area","","","",""
"Tends to agree","2012","Urban Area","","","",""
"Tends to agree","2012","Rural Area","","","",""
"Rather not true","2012","Urban Area","","","",""
"Rather not true","2012","Rural Area","","","",""
"Totally disagree","2012","Urban Area","","","",""
"Totally disagree","2012","Rural Area","","","",""
"True entirely","2013","Urban Area","512","0.0453004714543634","0.0416106997135882","0.0489902431951386"
"True entirely","2013","Rural Area","314","0.0559122892520486","0.050384042279693","0.0614405362244042"
"Tends to agree","2013","Urban Area","1063","0.0914687684440253","0.0863540570636293","0.0965834798244213"
"Tends to agree","2013","Rural Area","724","0.1161947165725","0.108483922326384","0.123905510818615"
"Rather not true","2013","Urban Area","3813","0.316026654887621","0.30777775123349","0.324275558541753"
"Rather not true","2013","Rural Area","2303","0.350943104174929","0.339459257955423","0.362426950394434"
"Totally disagree","2013","Urban Area","6815","0.54720410521399","0.538372478607434","0.556035731820546"
"Totally disagree","2013","Rural Area","3294","0.476949890000523","0.464931794444172","0.488967985556873"
"True entirely","2014","Urban Area","","","",""
"True entirely","2014","Rural Area","","","",""
"Tends to agree","2014","Urban Area","","","",""
"Tends to agree","2014","Rural Area","","","",""
"Rather not true","2014","Urban Area","","","",""
"Rather not true","2014","Rural Area","","","",""
"Totally disagree","2014","Urban Area","","","",""
"Totally disagree","2014","Rural Area","","","",""
"True entirely","2015","Urban Area","","","",""
"True entirely","2015","Rural Area","","","",""
"Tends to agree","2015","Urban Area","","","",""
"Tends to agree","2015","Rural Area","","","",""
"Rather not true","2015","Urban Area","","","",""
"Rather not true","2015","Rural Area","","","",""
"Totally disagree","2015","Urban Area","","","",""
"Totally disagree","2015","Rural Area","","","",""
"True entirely","2016","Urban Area","","","",""
"True entirely","2016","Rural Area","","","",""
"Tends to agree","2016","Urban Area","","","",""
"Tends to agree","2016","Rural Area","","","",""
"Rather not true","2016","Urban Area","","","",""
"Rather not true","2016","Rural Area","","","",""
"Totally disagree","2016","Urban Area","","","",""
"Totally disagree","2016","Rural Area","","","",""
"True entirely","2017","Urban Area","","","",""
"True entirely","2017","Rural Area","","","",""
"Tends to agree","2017","Urban Area","","","",""
"Tends to agree","2017","Rural Area","","","",""
"Rather not true","2017","Urban Area","","","",""
"Rather not true","2017","Rural Area","","","",""
"Totally disagree","2017","Urban Area","","","",""
"Totally disagree","2017","Rural Area","","","",""
"True entirely","2018","Urban Area","733","0.0442066030634542","0.0410766441761959","0.0473365619507125"
"True entirely","2018","Rural Area","392","0.0481850465976921","0.0437551795315756","0.0526149136638087"
"Tends to agree","2018","Urban Area","1784","0.116914184846","0.112021490275624","0.121806879416375"
"Tends to agree","2018","Rural Area","986","0.112359210693994","0.105826683056454","0.118891738331534"
"Rather not true","2018","Urban Area","5635","0.341542341192812","0.334321309512153","0.348763372873472"
"Rather not true","2018","Rural Area","3372","0.386196092510258","0.376124989164208","0.396267195856309"
"Totally disagree","2018","Urban Area","8416","0.497336870897734","0.489723501675905","0.504950240119562"
"Totally disagree","2018","Rural Area","4228","0.453259650198055","0.442962373489231","0.46355692690688"
