"plh0191","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Tends to agree","1991","(2b) intermediate general qualification","30","0.186471881269752","0.127399726095272","0.245544036444233"
"Tends to agree","1991","(2a) intermediate vocational","295","0.233012535215065","0.21033524104404","0.255689829386089"
"Tends to agree","1991","(2c_gen) general maturity certificate","2","","",""
"Tends to agree","1991","(2c_voc) vocational maturity certificate","16","","",""
"Tends to agree","1991","(3a) lower tertiary education","128","0.216628284477526","0.184460634095545","0.248795934859508"
"Tends to agree","1991","(3b) higher tertiary education","50","0.185043497410036","0.142824244953987","0.227262749866085"
"Rather not true","1991","(0) in school","","","",""
"Rather not true","1991","(1a) inadequately completed","22","","",""
"Rather not true","1991","(1b) general elementary school","92","0.323743903192371","0.270076193570796","0.377411612813947"
"Rather not true","1991","(1c) basic vocational qualification","458","0.374968497195913","0.347702313006459","0.402234681385367"
"Rather not true","1991","(2b) intermediate general qualification","75","0.44632514687115","0.370930079557252","0.521720214185049"
"Rather not true","1991","(2a) intermediate vocational","542","0.390299411515032","0.36413176204746","0.416467060982605"
"Rather not true","1991","(2c_gen) general maturity certificate","20","","",""
"Rather not true","1991","(2c_voc) vocational maturity certificate","34","0.404042704728967","0.295835606586758","0.512249802871176"
"Rather not true","1991","(3a) lower tertiary education","256","0.397228029609848","0.359018271904292","0.435437787315404"
"Rather not true","1991","(3b) higher tertiary education","154","0.466677925203905","0.412439156770288","0.520916693637521"
"Totally disagree","1991","(0) in school","","","",""
"Totally disagree","1991","(1a) inadequately completed","12","","",""
"Totally disagree","1991","(1b) general elementary school","46","0.157495154662609","0.11571438197091","0.199275927354309"
"Totally disagree","1991","(1c) basic vocational qualification","272","0.222243089061728","0.198827122388895","0.245659055734562"
"Totally disagree","1991","(2b) intermediate general qualification","54","0.327504758613265","0.256327170021637","0.398682347204894"
"Totally disagree","1991","(2a) intermediate vocational","432","0.328365276960902","0.30317385736423","0.353556696557574"
"Totally disagree","1991","(2c_gen) general maturity certificate","19","","",""
"Totally disagree","1991","(2c_voc) vocational maturity certificate","25","","",""
"Totally disagree","1991","(3a) lower tertiary education","209","0.326677552763014","0.290054966582822","0.363300138943207"
"Totally disagree","1991","(3b) higher tertiary education","114","0.328601390077714","0.277535450439548","0.379667329715879"
"True entirely","1992","(0) in school","3","","",""
"True entirely","1992","(1a) inadequately completed","11","","",""
"True entirely","1992","(1b) general elementary school","133","0.090646094695055","0.0761119897483038","0.105180199641806"
"True entirely","1992","(1c) basic vocational qualification","260","0.0685935893393303","0.0605707875205261","0.0766163911581346"
"True entirely","1992","(2b) intermediate general qualification","11","","",""
"True entirely","1992","(2a) intermediate vocational","99","0.0409979692258781","0.0332408196407254","0.0487551188110307"
"True entirely","1992","(2c_gen) general maturity certificate","10","","",""
"True entirely","1992","(2c_voc) vocational maturity certificate","11","","",""
"True entirely","1992","(3a) lower tertiary education","29","","",""
"True entirely","1992","(3b) higher tertiary education","11","","",""
"Tends to agree","1992","(0) in school","2","","",""
"Tends to agree","1992","(1a) inadequately completed","23","","",""
"Tends to agree","1992","(1b) general elementary school","298","0.204186603117225","0.183780197275505","0.224593008958945"
"Tends to agree","1992","(1c) basic vocational qualification","670","0.168075700370855","0.156206838978062","0.179944561763648"
"Tends to agree","1992","(2b) intermediate general qualification","57","0.0967615326385026","0.0699773901692061","0.123545675107799"
"Tends to agree","1992","(2a) intermediate vocational","324","0.108380800782649","0.0962195816574268","0.120542019907872"
"Tends to agree","1992","(2c_gen) general maturity certificate","14","","",""
"Tends to agree","1992","(2c_voc) vocational maturity certificate","32","0.0706787476817838","0.0462553959058024","0.0951020994577651"
"Tends to agree","1992","(3a) lower tertiary education","114","0.118984527949833","0.0973581629286987","0.140610892970968"
"Tends to agree","1992","(3b) higher tertiary education","63","0.0729393215642608","0.0543538274895364","0.0915248156389852"
"Rather not true","1992","(0) in school","29","","",""
"Rather not true","1992","(1a) inadequately completed","50","0.319928031849464","0.241244328754505","0.398611734944424"
"Rather not true","1992","(1b) general elementary school","479","0.308804471684985","0.2854166634207","0.332192279949271"
"Rather not true","1992","(1c) basic vocational qualification","1173","0.296574347646082","0.282076932306437","0.311071762985728"
"Rather not true","1992","(2b) intermediate general qualification","159","0.314878713617534","0.272798247064563","0.356959180170505"
"Rather not true","1992","(2a) intermediate vocational","831","0.319659312300133","0.301415393399344","0.337903231200923"
"Rather not true","1992","(2c_gen) general maturity certificate","81","0.276053972737153","0.2236916177396","0.328416327734707"
"Rather not true","1992","(2c_voc) vocational maturity certificate","127","0.317344224418271","0.272989070450867","0.361699378385676"
"Rather not true","1992","(3a) lower tertiary education","308","0.319335350005725","0.288194059066509","0.350476640944941"
"Rather not true","1992","(3b) higher tertiary education","244","0.26990189821334","0.238174624898061","0.301629171528619"
"Totally disagree","1992","(0) in school","67","0.678753199948736","0.587685838362444","0.769820561535027"
"Totally disagree","1992","(1a) inadequately completed","51","0.420089406973278","0.336830138085332","0.503348675861224"
"Totally disagree","1992","(1b) general elementary school","589","0.396362830502735","0.371601058402871","0.421124602602598"
"Totally disagree","1992","(1c) basic vocational qualification","1710","0.466756362643733","0.450921195461439","0.482591529826026"
"Totally disagree","1992","(2b) intermediate general qualification","241","0.562698957172465","0.517756845335203","0.607641069009727"
"Totally disagree","1992","(2a) intermediate vocational","1256","0.530961917691339","0.511438899019264","0.550484936363414"
"Totally disagree","1992","(2c_gen) general maturity certificate","175","0.610866384499029","0.553759092924418","0.66797367607364"
"Totally disagree","1992","(2c_voc) vocational maturity certificate","253","0.576675569139921","0.529590810300999","0.623760327978844"
"Totally disagree","1992","(3a) lower tertiary education","410","0.530014478865643","0.496677010116971","0.563351947614315"
"Totally disagree","1992","(3b) higher tertiary education","434","0.639829801392906","0.60551944015325","0.674140162632562"
"True entirely","1993","(0) in school","5","","",""
"True entirely","1993","(1a) inadequately completed","72","0.0995098987087833","0.0774132634909642","0.121606533926602"
"True entirely","1993","(1b) general elementary school","214","0.109011801176487","0.0959322454705308","0.122091356882442"
"True entirely","1993","(1c) basic vocational qualification","313","0.0792447946023925","0.0710235316939696","0.0874660575108155"
"True entirely","1993","(2b) intermediate general qualification","32","0.06437605604148","0.0432617282733735","0.0854903838095865"
"True entirely","1993","(2a) intermediate vocational","142","0.0713639462834675","0.0614227794794907","0.0813051130874443"
"True entirely","1993","(2c_gen) general maturity certificate","20","","",""
"True entirely","1993","(2c_voc) vocational maturity certificate","32","0.06891035087921","0.0469696200000912","0.0908510817583288"
"True entirely","1993","(3a) lower tertiary education","50","0.0679019297743712","0.0509293159190706","0.0848745436296719"
"True entirely","1993","(3b) higher tertiary education","46","0.0652414061224364","0.0480099896554285","0.0824728225894443"
"Tends to agree","1993","(0) in school","10","","",""
"Tends to agree","1993","(1a) inadequately completed","182","0.254738781825231","0.22257587242432","0.286901691226142"
"Tends to agree","1993","(1b) general elementary school","487","0.235154266427153","0.217355757786037","0.252952775068269"
"Tends to agree","1993","(1c) basic vocational qualification","763","0.184000889169999","0.172207574761166","0.195794203578832"
"Tends to agree","1993","(2b) intermediate general qualification","79","0.147135848420208","0.116659453609315","0.177612243231102"
"Tends to agree","1993","(2a) intermediate vocational","349","0.121801887308552","0.109172030689249","0.134431743927856"
"Tends to agree","1993","(2c_gen) general maturity certificate","34","0.0588811954652175","0.0358696599370911","0.081892730993344"
"Tends to agree","1993","(2c_voc) vocational maturity certificate","42","0.0873027645654183","0.0628521107749467","0.11175341835589"
"Tends to agree","1993","(3a) lower tertiary education","115","0.133164902513349","0.110243562733233","0.156086242293465"
"Tends to agree","1993","(3b) higher tertiary education","71","0.0849052420200335","0.0654556777911865","0.10435480624888"
"Rather not true","1993","(0) in school","44","0.314036356146426","0.233631251729154","0.394441460563699"
"Rather not true","1993","(1a) inadequately completed","226","0.320034961342618","0.285600322185038","0.354469600500199"
"Rather not true","1993","(1b) general elementary school","727","0.328966527440103","0.309248284840427","0.348684770039779"
"Rather not true","1993","(1c) basic vocational qualification","1430","0.348629764191329","0.334126115914924","0.363133412467734"
"Rather not true","1993","(2b) intermediate general qualification","165","0.297704136704763","0.258365717688844","0.337042555720681"
"Rather not true","1993","(2a) intermediate vocational","961","0.348267579458026","0.329869760190828","0.366665398725225"
"Rather not true","1993","(2c_gen) general maturity certificate","140","0.343199193799386","0.296787754958037","0.389610632640735"
"Rather not true","1993","(2c_voc) vocational maturity certificate","166","0.315240208264025","0.274996032323288","0.355484384204761"
"Rather not true","1993","(3a) lower tertiary education","319","0.325111330503566","0.29350973652535","0.356712924481782"
"Rather not true","1993","(3b) higher tertiary education","286","0.338309558050392","0.305295861583462","0.371323254517321"
"Totally disagree","1993","(0) in school","69","0.58367071553266","0.498273140556605","0.669068290508715"
"Totally disagree","1993","(1a) inadequately completed","225","0.325716358123367","0.291122848123392","0.360309868123342"
"Totally disagree","1993","(1b) general elementary school","753","0.326867404956258","0.307181455023578","0.346553354888938"
"Totally disagree","1993","(1c) basic vocational qualification","1641","0.388124552036279","0.373292605715425","0.402956498357133"
"Totally disagree","1993","(2b) intermediate general qualification","243","0.490783958833549","0.447774831575428","0.53379308609167"
"Totally disagree","1993","(2a) intermediate vocational","1124","0.458566586949954","0.439324645360636","0.477808528539272"
"Totally disagree","1993","(2c_gen) general maturity certificate","208","0.557570110422775","0.509018120271879","0.606122100573671"
"Totally disagree","1993","(2c_voc) vocational maturity certificate","272","0.528546676291347","0.485307826313117","0.571785526269577"
"Totally disagree","1993","(3a) lower tertiary education","360","0.473821837208714","0.440135730969332","0.507507943448096"
"Totally disagree","1993","(3b) higher tertiary education","386","0.511543793807139","0.476664810635382","0.546422776978896"
"True entirely","1994","(0) in school","","","",""
"True entirely","1994","(1a) inadequately completed","","","",""
"True entirely","1994","(1b) general elementary school","","","",""
"True entirely","1994","(1c) basic vocational qualification","","","",""
"True entirely","1994","(2b) intermediate general qualification","","","",""
"True entirely","1994","(2a) intermediate vocational","","","",""
"True entirely","1994","(2c_gen) general maturity certificate","","","",""
"True entirely","1994","(2c_voc) vocational maturity certificate","","","",""
"True entirely","1994","(3a) lower tertiary education","","","",""
"True entirely","1994","(3b) higher tertiary education","","","",""
"Tends to agree","1994","(0) in school","","","",""
"Tends to agree","1994","(1a) inadequately completed","","","",""
"Tends to agree","1994","(1b) general elementary school","","","",""
"Tends to agree","1994","(1c) basic vocational qualification","","","",""
"Tends to agree","1994","(2b) intermediate general qualification","","","",""
"Tends to agree","1994","(2a) intermediate vocational","","","",""
"Tends to agree","1994","(2c_gen) general maturity certificate","","","",""
"Tends to agree","1994","(2c_voc) vocational maturity certificate","","","",""
"Tends to agree","1994","(3a) lower tertiary education","","","",""
"Tends to agree","1994","(3b) higher tertiary education","","","",""
"Rather not true","1994","(0) in school","","","",""
"Rather not true","1994","(1a) inadequately completed","","","",""
"Rather not true","1994","(1b) general elementary school","","","",""
"Rather not true","1994","(1c) basic vocational qualification","","","",""
"Rather not true","1994","(2b) intermediate general qualification","","","",""
"Rather not true","1994","(2a) intermediate vocational","","","",""
"Rather not true","1994","(2c_gen) general maturity certificate","","","",""
"Rather not true","1994","(2c_voc) vocational maturity certificate","","","",""
"Rather not true","1994","(3a) lower tertiary education","","","",""
"Rather not true","1994","(3b) higher tertiary education","","","",""
"Totally disagree","1994","(0) in school","","","",""
"Totally disagree","1994","(1a) inadequately completed","","","",""
"Totally disagree","1994","(1b) general elementary school","","","",""
"Totally disagree","1994","(1c) basic vocational qualification","","","",""
"Totally disagree","1994","(2b) intermediate general qualification","","","",""
"Totally disagree","1994","(2a) intermediate vocational","","","",""
"Totally disagree","1994","(2c_gen) general maturity certificate","","","",""
"Totally disagree","1994","(2c_voc) vocational maturity certificate","","","",""
"Totally disagree","1994","(3a) lower tertiary education","","","",""
"Totally disagree","1994","(3b) higher tertiary education","","","",""
"True entirely","1995","(0) in school","10","","",""
"True entirely","1995","(1a) inadequately completed","48","0.0804268691278865","0.058880896794074","0.101972841461699"
"True entirely","1995","(1b) general elementary school","170","0.112887173780841","0.099151460793416","0.126622886768266"
"True entirely","1995","(1c) basic vocational qualification","252","0.0729415530538164","0.0649535430425513","0.0809295630650815"
"True entirely","1995","(2b) intermediate general qualification","19","","",""
"True entirely","1995","(2a) intermediate vocational","102","0.0439059870106595","0.0360830478474796","0.0517289261738394"
"True entirely","1995","(2c_gen) general maturity certificate","12","","",""
"True entirely","1995","(2c_voc) vocational maturity certificate","17","","",""
"True entirely","1995","(3a) lower tertiary education","29","","",""
"True entirely","1995","(3b) higher tertiary education","29","","",""
"Tends to agree","1995","(0) in school","23","","",""
"Tends to agree","1995","(1a) inadequately completed","146","0.192497803158953","0.161261680109089","0.223733926208817"
"Tends to agree","1995","(1b) general elementary school","402","0.196532920629295","0.179284824033857","0.213781017224732"
"Tends to agree","1995","(1c) basic vocational qualification","660","0.163829285077692","0.152459800301222","0.175198769854161"
"Tends to agree","1995","(2b) intermediate general qualification","51","0.105710825039103","0.0780021194160899","0.133419530662116"
"Tends to agree","1995","(2a) intermediate vocational","285","0.109929426331872","0.0979860536670758","0.121872798996668"
"Tends to agree","1995","(2c_gen) general maturity certificate","35","0.0598976220117097","0.0383756522547338","0.0814195917686855"
"Tends to agree","1995","(2c_voc) vocational maturity certificate","47","0.0776209462727852","0.0562819590109476","0.0989599335346228"
"Tends to agree","1995","(3a) lower tertiary education","90","0.104848227404217","0.0844086657626063","0.125287789045828"
"Tends to agree","1995","(3b) higher tertiary education","68","0.0639102414659964","0.0478679523982963","0.0799525305336965"
"Rather not true","1995","(0) in school","89","0.328549892447833","0.271458720837516","0.38564106405815"
"Rather not true","1995","(1a) inadequately completed","222","0.367378171966095","0.32918364455823","0.40557269937396"
"Rather not true","1995","(1b) general elementary school","688","0.33619439902946","0.315689616323887","0.356699181735033"
"Rather not true","1995","(1c) basic vocational qualification","1411","0.336947761223626","0.322428226479715","0.351467295967537"
"Rather not true","1995","(2b) intermediate general qualification","185","0.357538537803545","0.314346619659146","0.400730455947944"
"Rather not true","1995","(2a) intermediate vocational","952","0.350565279698991","0.332346890175881","0.368783669222101"
"Rather not true","1995","(2c_gen) general maturity certificate","168","0.344278366402677","0.301185610075287","0.387371122730067"
"Rather not true","1995","(2c_voc) vocational maturity certificate","197","0.298992806005906","0.262482016125711","0.335503595886101"
"Rather not true","1995","(3a) lower tertiary education","327","0.36678074756899","0.33462763550399","0.398933859633991"
"Rather not true","1995","(3b) higher tertiary education","281","0.307529091648606","0.27726231090272","0.337795872394493"
"Totally disagree","1995","(0) in school","138","0.533316282928016","0.472675449292579","0.593957116563453"
"Totally disagree","1995","(1a) inadequately completed","196","0.359697155747066","0.321675274832109","0.397719036662022"
"Totally disagree","1995","(1b) general elementary school","779","0.354385506560404","0.333623750221646","0.375147262899163"
"Totally disagree","1995","(1c) basic vocational qualification","1748","0.426281400644866","0.411090091680371","0.441472709609361"
"Totally disagree","1995","(2b) intermediate general qualification","218","0.490670293658494","0.445618518617183","0.535722068699805"
"Totally disagree","1995","(2a) intermediate vocational","1296","0.495599306958478","0.476509085621301","0.514689528295654"
"Totally disagree","1995","(2c_gen) general maturity certificate","252","0.567939869155132","0.523012299552432","0.612867438757833"
"Totally disagree","1995","(2c_voc) vocational maturity certificate","343","0.588580307688855","0.549336149008404","0.627824466369307"
"Totally disagree","1995","(3a) lower tertiary education","417","0.493400392430075","0.460044323474295","0.526756461385856"
"Totally disagree","1995","(3b) higher tertiary education","515","0.598989746842868","0.566845015953103","0.631134477732634"
"True entirely","1996","(0) in school","7","","",""
"True entirely","1996","(1a) inadequately completed","47","0.08578485875463","0.0622734113934457","0.109296306115814"
"True entirely","1996","(1b) general elementary school","136","0.0939937630231957","0.0810381703994027","0.106949355646989"
"True entirely","1996","(1c) basic vocational qualification","229","0.0555432385638198","0.0484418710252182","0.0626446061024215"
"True entirely","1996","(2b) intermediate general qualification","14","","",""
"True entirely","1996","(2a) intermediate vocational","82","0.031801326152642","0.0251141908569908","0.0384884614482931"
"True entirely","1996","(2c_gen) general maturity certificate","11","","",""
"True entirely","1996","(2c_voc) vocational maturity certificate","21","","",""
"True entirely","1996","(3a) lower tertiary education","23","","",""
"True entirely","1996","(3b) higher tertiary education","18","","",""
"Tends to agree","1996","(0) in school","32","0.100098203087716","0.0651922403161888","0.135004165859243"
"Tends to agree","1996","(1a) inadequately completed","126","0.258694607599063","0.221928969530449","0.295460245667676"
"Tends to agree","1996","(1b) general elementary school","406","0.214906572289206","0.196670651756478","0.233142492821933"
"Tends to agree","1996","(1c) basic vocational qualification","659","0.168609624783452","0.157001046659691","0.180218202907213"
"Tends to agree","1996","(2b) intermediate general qualification","52","0.102505061391113","0.0750837752203135","0.129926347561913"
"Tends to agree","1996","(2a) intermediate vocational","271","0.104341198705131","0.0926909696891143","0.115991427721147"
"Tends to agree","1996","(2c_gen) general maturity certificate","36","0.0643337921104781","0.0414091902991931","0.0872583939217631"
"Tends to agree","1996","(2c_voc) vocational maturity certificate","47","0.088662102177506","0.0659740003645884","0.111350203990424"
"Tends to agree","1996","(3a) lower tertiary education","85","0.0904366173163272","0.0714004949661773","0.109472739666477"
"Tends to agree","1996","(3b) higher tertiary education","64","0.0722397010011353","0.055241024814745","0.0892383771875257"
"Rather not true","1996","(0) in school","102","0.355845494972313","0.300163513531078","0.411527476413547"
"Rather not true","1996","(1a) inadequately completed","210","0.344294415267278","0.304403934524241","0.384184896010315"
"Rather not true","1996","(1b) general elementary school","728","0.363860582155011","0.342501340464685","0.385219823845336"
"Rather not true","1996","(1c) basic vocational qualification","1516","0.382407344540743","0.367339555715399","0.397475133366088"
"Rather not true","1996","(2b) intermediate general qualification","203","0.429800333726673","0.385044874712471","0.474555792740874"
"Rather not true","1996","(2a) intermediate vocational","1102","0.403658431346276","0.384960661546144","0.422356201146407"
"Rather not true","1996","(2c_gen) general maturity certificate","154","0.331930609926981","0.287930253805969","0.375930966047993"
"Rather not true","1996","(2c_voc) vocational maturity certificate","227","0.366774057142301","0.328308848782973","0.405239265501629"
"Rather not true","1996","(3a) lower tertiary education","359","0.370973545349739","0.338911164081437","0.403035926618041"
"Rather not true","1996","(3b) higher tertiary education","347","0.370841997539868","0.339125621574994","0.402558373504742"
"Totally disagree","1996","(0) in school","143","0.523777845164312","0.465692405470947","0.581863284857677"
"Totally disagree","1996","(1a) inadequately completed","162","0.311226118379029","0.272355075448968","0.35009716130909"
"Totally disagree","1996","(1b) general elementary school","679","0.327239082532588","0.306408321742439","0.348069843322737"
"Totally disagree","1996","(1c) basic vocational qualification","1592","0.393439792111985","0.378293321373736","0.408586262850233"
"Totally disagree","1996","(2b) intermediate general qualification","201","0.430501729516039","0.385737324436695","0.475266134595383"
"Totally disagree","1996","(2a) intermediate vocational","1190","0.460199043795952","0.441204672046222","0.479193415545681"
"Totally disagree","1996","(2c_gen) general maturity certificate","239","0.574448222002375","0.528250197777381","0.620646246227369"
"Totally disagree","1996","(2c_voc) vocational maturity certificate","308","0.505892987672146","0.465987807734598","0.545798167609694"
"Totally disagree","1996","(3a) lower tertiary education","405","0.513093696741144","0.479918700169034","0.546268693313254"
"Totally disagree","1996","(3b) higher tertiary education","462","0.53249318469578","0.499731951654006","0.565254417737554"
"True entirely","1997","(0) in school","10","","",""
"True entirely","1997","(1a) inadequately completed","44","0.127969495498018","0.099229712831514","0.156709278164523"
"True entirely","1997","(1b) general elementary school","142","0.105751754029443","0.0918471847862368","0.11965632327265"
"True entirely","1997","(1c) basic vocational qualification","226","0.0741466994653556","0.0659099127174766","0.0823834862132346"
"True entirely","1997","(2b) intermediate general qualification","18","","",""
"True entirely","1997","(2a) intermediate vocational","109","0.0544496928874243","0.045736360838868","0.0631630249359806"
"True entirely","1997","(2c_gen) general maturity certificate","10","","",""
"True entirely","1997","(2c_voc) vocational maturity certificate","17","","",""
"True entirely","1997","(3a) lower tertiary education","31","0.0362092497344535","0.0238525648059696","0.0485659346629373"
"True entirely","1997","(3b) higher tertiary education","25","","",""
"Tends to agree","1997","(0) in school","37","0.0865709981336451","0.0551661756084969","0.117975820658793"
"Tends to agree","1997","(1a) inadequately completed","128","0.245490778537433","0.208464140573469","0.282517416501398"
"Tends to agree","1997","(1b) general elementary school","403","0.227531499684852","0.208575536566911","0.246487462802792"
"Tends to agree","1997","(1c) basic vocational qualification","632","0.164809534469342","0.153146145727663","0.17647292321102"
"Tends to agree","1997","(2b) intermediate general qualification","58","0.10317741794761","0.0757349802441902","0.130619855651029"
"Tends to agree","1997","(2a) intermediate vocational","293","0.10712398237342","0.0952476276419639","0.119000337104875"
"Tends to agree","1997","(2c_gen) general maturity certificate","36","0.0913797114553172","0.0641445490477996","0.118614873862835"
"Tends to agree","1997","(2c_voc) vocational maturity certificate","50","0.0707763256252985","0.0501356036748412","0.0914170475757559"
"Tends to agree","1997","(3a) lower tertiary education","99","0.108241445602728","0.0876909988770807","0.128791892328376"
"Tends to agree","1997","(3b) higher tertiary education","69","0.0815779858970539","0.0636453469231973","0.0995106248709106"
"Rather not true","1997","(0) in school","115","0.351453395399636","0.298134984227237","0.404771806572034"
"Rather not true","1997","(1a) inadequately completed","198","0.35246301653132","0.311361913436027","0.393564119626613"
"Rather not true","1997","(1b) general elementary school","695","0.339931245907807","0.31851344725735","0.361349044558264"
"Rather not true","1997","(1c) basic vocational qualification","1418","0.354308763740901","0.339272351843358","0.369345175638443"
"Rather not true","1997","(2b) intermediate general qualification","184","0.370791200361438","0.327216019835928","0.414366380886948"
"Rather not true","1997","(2a) intermediate vocational","1031","0.374608854441285","0.356021862508938","0.393195846373632"
"Rather not true","1997","(2c_gen) general maturity certificate","179","0.366947863183464","0.321392891157813","0.412502835209114"
"Rather not true","1997","(2c_voc) vocational maturity certificate","214","0.357031556761228","0.318468728763495","0.395594384758962"
"Rather not true","1997","(3a) lower tertiary education","351","0.390098298246838","0.357834329856382","0.422362266637294"
"Rather not true","1997","(3b) higher tertiary education","317","0.331734829304752","0.300888284674429","0.362581373935074"
"Totally disagree","1997","(0) in school","146","0.529430243207553","0.473687400587237","0.585173085827869"
"Totally disagree","1997","(1a) inadequately completed","149","0.274076709433228","0.235701934344519","0.312451484521937"
"Totally disagree","1997","(1b) general elementary school","639","0.326785500377898","0.305577837028412","0.347993163727384"
"Totally disagree","1997","(1c) basic vocational qualification","1611","0.406735002324402","0.391292383288343","0.422177621360462"
"Totally disagree","1997","(2b) intermediate general qualification","212","0.495409828829875","0.450304402258995","0.540515255400756"
"Totally disagree","1997","(2a) intermediate vocational","1172","0.463817470297871","0.444667235271559","0.482967705324183"
"Totally disagree","1997","(2c_gen) general maturity certificate","205","0.507919667705983","0.460666668182384","0.555172667229581"
"Totally disagree","1997","(2c_voc) vocational maturity certificate","312","0.538957861608776","0.498837165424047","0.579078557793506"
"Totally disagree","1997","(3a) lower tertiary education","397","0.46545100641598","0.432457264113602","0.498444748718358"
"Totally disagree","1997","(3b) higher tertiary education","484","0.559541574687196","0.527017480159161","0.592065669215232"
"True entirely","1998","(0) in school","","","",""
"True entirely","1998","(1a) inadequately completed","","","",""
"True entirely","1998","(1b) general elementary school","","","",""
"True entirely","1998","(1c) basic vocational qualification","","","",""
"True entirely","1998","(2b) intermediate general qualification","","","",""
"True entirely","1998","(2a) intermediate vocational","","","",""
"True entirely","1998","(2c_gen) general maturity certificate","","","",""
"True entirely","1998","(2c_voc) vocational maturity certificate","","","",""
"True entirely","1998","(3a) lower tertiary education","","","",""
"True entirely","1998","(3b) higher tertiary education","","","",""
