"plh0191","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"Tends to agree","1993","Not Working","East Germany","321","0.27506961635472","0.250284878693276","0.299854354016165"
"Rather not true","1993","Full Time","West Germany","1388","0.330259879120562","0.316194625299498","0.344325132941626"
"Rather not true","1993","Full Time","East Germany","860","0.443144996921201","0.420999973077252","0.46529002076515"
"Rather not true","1993","Part Time","West Germany","595","0.327747684212537","0.306093318992952","0.349402049432121"
"Rather not true","1993","Part Time","East Germany","261","0.39121024881433","0.353430605403287","0.428989892225373"
"Rather not true","1993","Not Working","West Germany","1011","0.32309540530845","0.306735471010872","0.339455339606028"
"Rather not true","1993","Not Working","East Germany","432","0.313761220285825","0.2880067794442","0.33951566112745"
"Totally disagree","1993","Full Time","West Germany","2154","0.500363352760371","0.485410075134419","0.515316630386323"
"Totally disagree","1993","Full Time","East Germany","642","0.326109366551942","0.305211184389507","0.347007548714377"
"Totally disagree","1993","Part Time","West Germany","861","0.480630603544612","0.45758153518806","0.503679671901164"
"Totally disagree","1993","Part Time","East Germany","191","0.295052657235079","0.259746765891865","0.330358548578293"
"Totally disagree","1993","Not Working","West Germany","1246","0.392517852061164","0.375435451555241","0.409600252567088"
"Totally disagree","1993","Not Working","East Germany","312","0.228430855847734","0.205129581489696","0.251732130205771"
"True entirely","1994","Full Time","West Germany","","","",""
"True entirely","1994","Full Time","East Germany","","","",""
"True entirely","1994","Part Time","West Germany","","","",""
"True entirely","1994","Part Time","East Germany","","","",""
"True entirely","1994","Not Working","West Germany","","","",""
"True entirely","1994","Not Working","East Germany","","","",""
"Tends to agree","1994","Full Time","West Germany","","","",""
"Tends to agree","1994","Full Time","East Germany","","","",""
"Tends to agree","1994","Part Time","West Germany","","","",""
"Tends to agree","1994","Part Time","East Germany","","","",""
"Tends to agree","1994","Not Working","West Germany","","","",""
"Tends to agree","1994","Not Working","East Germany","","","",""
"Rather not true","1994","Full Time","West Germany","","","",""
"Rather not true","1994","Full Time","East Germany","","","",""
"Rather not true","1994","Part Time","West Germany","","","",""
"Rather not true","1994","Part Time","East Germany","","","",""
"Rather not true","1994","Not Working","West Germany","","","",""
"Rather not true","1994","Not Working","East Germany","","","",""
"Totally disagree","1994","Full Time","West Germany","","","",""
"Totally disagree","1994","Full Time","East Germany","","","",""
"Totally disagree","1994","Part Time","West Germany","","","",""
"Totally disagree","1994","Part Time","East Germany","","","",""
"Totally disagree","1994","Not Working","West Germany","","","",""
"Totally disagree","1994","Not Working","East Germany","","","",""
"True entirely","1995","Full Time","West Germany","130","0.0335376360023229","0.0280288483850251","0.0390464236196208"
"True entirely","1995","Full Time","East Germany","54","0.0317498269251512","0.0236205805221513","0.0398790733281511"
"True entirely","1995","Part Time","West Germany","88","0.0409142566901162","0.0322326692533326","0.0495958441268998"
"True entirely","1995","Part Time","East Germany","27","","",""
"True entirely","1995","Not Working","West Germany","254","0.0864122042659732","0.0770757158410653","0.095748692690881"
"True entirely","1995","Not Working","East Germany","156","0.160650995618433","0.140643443662195","0.180658547574672"
"Tends to agree","1995","Full Time","West Germany","366","0.0754843963426976","0.067401201482268","0.0835675912031272"
"Tends to agree","1995","Full Time","East Germany","242","0.142924891524391","0.126697482180951","0.159152300867831"
"Tends to agree","1995","Part Time","West Germany","219","0.110465100640214","0.0967269860273331","0.124203215253094"
"Tends to agree","1995","Part Time","East Germany","135","0.222623872407279","0.18919735937867","0.256050385435889"
"Tends to agree","1995","Not Working","West Germany","568","0.167860699485658","0.155441505588612","0.180279893382704"
"Tends to agree","1995","Not Working","East Germany","320","0.255084815703448","0.231334101703235","0.278835529703662"
"Rather not true","1995","Full Time","West Germany","1377","0.339561051972347","0.325070911149093","0.354051192795602"
"Rather not true","1995","Full Time","East Germany","802","0.446529029226293","0.423479710816077","0.469578347636508"
"Rather not true","1995","Part Time","West Germany","653","0.336017722165065","0.315316669565899","0.356718774764232"
"Rather not true","1995","Part Time","East Germany","234","0.385867729483416","0.346753048071701","0.42498241089513"
"Rather not true","1995","Not Working","West Germany","1119","0.314873364671652","0.299439515030465","0.330307214312839"
"Rather not true","1995","Not Working","East Germany","457","0.32292275991528","0.297445695315384","0.348399824515175"
"Totally disagree","1995","Full Time","West Germany","2230","0.551416915682632","0.536198872180392","0.566634959184873"
"Totally disagree","1995","Full Time","East Germany","689","0.378796252324165","0.356305411851432","0.401287092796898"
"Totally disagree","1995","Part Time","West Germany","1040","0.512602920504605","0.490696819157952","0.534509021851258"
"Totally disagree","1995","Part Time","East Germany","199","0.336351767180735","0.298389212000528","0.374314322360943"
"Totally disagree","1995","Not Working","West Germany","1538","0.430853731576717","0.414398736663818","0.447308726489615"
"Totally disagree","1995","Not Working","East Germany","361","0.261341428762839","0.237402376425845","0.285280481099833"
"True entirely","1996","Full Time","West Germany","123","0.0281994631794999","0.0230350198569151","0.0333639065020847"
"True entirely","1996","Full Time","East Germany","61","0.0375366365528226","0.0287313933323722","0.0463418797732731"
"True entirely","1996","Part Time","West Germany","80","0.041598532047964","0.0330115099502073","0.0501855541457207"
"True entirely","1996","Part Time","East Germany","22","","",""
"True entirely","1996","Not Working","West Germany","185","0.0633957116027919","0.0551256606863013","0.0716657625192825"
"True entirely","1996","Not Working","East Germany","130","0.116124158337347","0.0986278235163778","0.133620493158316"
"Tends to agree","1996","Full Time","West Germany","340","0.0862030199680652","0.0774471233037535","0.0949589166323768"
"Tends to agree","1996","Full Time","East Germany","240","0.134946395103309","0.119118479370862","0.150774310835755"
"Tends to agree","1996","Part Time","West Germany","205","0.0933234659375444","0.0808136344249781","0.105833297450111"
"Tends to agree","1996","Part Time","East Germany","111","0.212242716705489","0.179740804491699","0.24474462891928"
"Tends to agree","1996","Not Working","West Germany","586","0.180878278490979","0.167814536297149","0.19394202068481"
"Tends to agree","1996","Not Working","East Germany","337","0.281105693516942","0.256555354002156","0.305656033031728"
"Rather not true","1996","Full Time","West Germany","1449","0.37828130616074","0.363152002811756","0.393410609509723"
"Rather not true","1996","Full Time","East Germany","885","0.490841866314963","0.467682924166191","0.514000808463735"
"Rather not true","1996","Part Time","West Germany","796","0.396860242602623","0.375819666929381","0.417900818275866"
"Rather not true","1996","Part Time","East Germany","269","0.444037962673516","0.404544162819412","0.483531762527619"
"Rather not true","1996","Not Working","West Germany","1193","0.346548876214459","0.33039826458313","0.362699487845787"
"Rather not true","1996","Not Working","East Germany","494","0.351297764794359","0.325227193391214","0.377368336197505"
"Totally disagree","1996","Full Time","West Germany","2035","0.507316210691695","0.491719319792016","0.522913101591375"
"Totally disagree","1996","Full Time","East Germany","604","0.336675102028906","0.3147828607886","0.358567343269211"
"Totally disagree","1996","Part Time","West Germany","996","0.468217759411868","0.44675820506353","0.489677313760207"
"Totally disagree","1996","Part Time","East Germany","206","0.304902513016343","0.268309374255941","0.341495651776746"
"Totally disagree","1996","Not Working","West Germany","1371","0.40917713369177","0.392489894257642","0.425864373125897"
"Totally disagree","1996","Not Working","East Germany","327","0.251472383351352","0.227778337611462","0.275166429091242"
"True entirely","1997","Full Time","West Germany","130","0.0396465244311905","0.0335036120090461","0.0457894368533348"
"True entirely","1997","Full Time","East Germany","56","0.0348488445236988","0.0261614795046007","0.0435362095427969"
"True entirely","1997","Part Time","West Germany","77","0.0494420257455189","0.0397951949964599","0.0590888564945778"
"True entirely","1997","Part Time","East Germany","30","0.0591672869252421","0.0403357195907336","0.0779988542597505"
"True entirely","1997","Not Working","West Germany","226","0.0898364709716064","0.0801793403484984","0.0994936015947144"
"True entirely","1997","Not Working","East Germany","127","0.112624493190539","0.0956025045902867","0.129646481790791"
"Tends to agree","1997","Full Time","West Germany","382","0.0919308848900213","0.0828349701784439","0.101026799601599"
"Tends to agree","1997","Full Time","East Germany","225","0.135083773682057","0.118892357890268","0.151275189473845"
"Tends to agree","1997","Part Time","West Germany","233","0.117621336932055","0.103285674012327","0.131956999851783"
"Tends to agree","1997","Part Time","East Germany","111","0.187620268211471","0.156459450125749","0.218781086297193"
"Tends to agree","1997","Not Working","West Germany","622","0.184775942643576","0.17166834032551","0.197883544961642"
"Tends to agree","1997","Not Working","East Germany","297","0.223647773490095","0.201211442267153","0.246084104713036"
"Rather not true","1997","Full Time","West Germany","1389","0.357139115773245","0.34205452902153","0.372223702524959"
"Rather not true","1997","Full Time","East Germany","783","0.446182159028869","0.42263514826707","0.469729169790669"
"Rather not true","1997","Part Time","West Germany","720","0.359897519032735","0.33853947843393","0.38125555963154"
"Rather not true","1997","Part Time","East Germany","270","0.448557395601064","0.40886122585685","0.488253565345277"
"Rather not true","1997","Not Working","West Germany","1150","0.322764537756832","0.306974804204822","0.338554271308841"
"Rather not true","1997","Not Working","East Germany","521","0.381559535233411","0.355403599814917","0.407715470651905"
"Totally disagree","1997","Full Time","West Germany","1975","0.511283474905543","0.495546704921128","0.527020244889959"
"Totally disagree","1997","Full Time","East Germany","648","0.383885222765375","0.360848127361363","0.406922318169387"
"Totally disagree","1997","Part Time","West Germany","910","0.473039118289691","0.450822142444549","0.495256094134833"
"Totally disagree","1997","Part Time","East Germany","192","0.304655049262223","0.267918887577168","0.341391210947279"
"Totally disagree","1997","Not Working","West Germany","1370","0.402623048627986","0.386060178474257","0.419185918781715"
"Totally disagree","1997","Not Working","East Germany","380","0.282168198085955","0.257935290186924","0.306401105984985"
"True entirely","1998","Full Time","West Germany","","","",""
"True entirely","1998","Full Time","East Germany","","","",""
"True entirely","1998","Part Time","West Germany","","","",""
"True entirely","1998","Part Time","East Germany","","","",""
"True entirely","1998","Not Working","West Germany","","","",""
"True entirely","1998","Not Working","East Germany","","","",""
"Tends to agree","1998","Full Time","West Germany","","","",""
"Tends to agree","1998","Full Time","East Germany","","","",""
"Tends to agree","1998","Part Time","West Germany","","","",""
"Tends to agree","1998","Part Time","East Germany","","","",""
"Tends to agree","1998","Not Working","West Germany","","","",""
"Tends to agree","1998","Not Working","East Germany","","","",""
"Rather not true","1998","Full Time","West Germany","","","",""
"Rather not true","1998","Full Time","East Germany","","","",""
"Rather not true","1998","Part Time","West Germany","","","",""
"Rather not true","1998","Part Time","East Germany","","","",""
"Rather not true","1998","Not Working","West Germany","","","",""
"Rather not true","1998","Not Working","East Germany","","","",""
"Totally disagree","1998","Full Time","West Germany","","","",""
"Totally disagree","1998","Full Time","East Germany","","","",""
"Totally disagree","1998","Part Time","West Germany","","","",""
"Totally disagree","1998","Part Time","East Germany","","","",""
"Totally disagree","1998","Not Working","West Germany","","","",""
"Totally disagree","1998","Not Working","East Germany","","","",""
"True entirely","1999","Full Time","West Germany","","","",""
"True entirely","1999","Full Time","East Germany","","","",""
"True entirely","1999","Part Time","West Germany","","","",""
"True entirely","1999","Part Time","East Germany","","","",""
"True entirely","1999","Not Working","West Germany","","","",""
"True entirely","1999","Not Working","East Germany","","","",""
"Tends to agree","1999","Full Time","West Germany","","","",""
"Tends to agree","1999","Full Time","East Germany","","","",""
"Tends to agree","1999","Part Time","West Germany","","","",""
"Tends to agree","1999","Part Time","East Germany","","","",""
"Tends to agree","1999","Not Working","West Germany","","","",""
"Tends to agree","1999","Not Working","East Germany","","","",""
"Rather not true","1999","Full Time","West Germany","","","",""
"Rather not true","1999","Full Time","East Germany","","","",""
"Rather not true","1999","Part Time","West Germany","","","",""
"Rather not true","1999","Part Time","East Germany","","","",""
"Rather not true","1999","Not Working","West Germany","","","",""
"Rather not true","1999","Not Working","East Germany","","","",""
"Totally disagree","1999","Full Time","West Germany","","","",""
"Totally disagree","1999","Full Time","East Germany","","","",""
"Totally disagree","1999","Part Time","West Germany","","","",""
"Totally disagree","1999","Part Time","East Germany","","","",""
"Totally disagree","1999","Not Working","West Germany","","","",""
"Totally disagree","1999","Not Working","East Germany","","","",""
"True entirely","2000","Full Time","West Germany","","","",""
"True entirely","2000","Full Time","East Germany","","","",""
"True entirely","2000","Part Time","West Germany","","","",""
"True entirely","2000","Part Time","East Germany","","","",""
"True entirely","2000","Not Working","West Germany","","","",""
"True entirely","2000","Not Working","East Germany","","","",""
"Tends to agree","2000","Full Time","West Germany","","","",""
"Tends to agree","2000","Full Time","East Germany","","","",""
"Tends to agree","2000","Part Time","West Germany","","","",""
"Tends to agree","2000","Part Time","East Germany","","","",""
"Tends to agree","2000","Not Working","West Germany","","","",""
"Tends to agree","2000","Not Working","East Germany","","","",""
"Rather not true","2000","Full Time","West Germany","","","",""
"Rather not true","2000","Full Time","East Germany","","","",""
"Rather not true","2000","Part Time","West Germany","","","",""
"Rather not true","2000","Part Time","East Germany","","","",""
"Rather not true","2000","Not Working","West Germany","","","",""
"Rather not true","2000","Not Working","East Germany","","","",""
"Totally disagree","2000","Full Time","West Germany","","","",""
"Totally disagree","2000","Full Time","East Germany","","","",""
"Totally disagree","2000","Part Time","West Germany","","","",""
"Totally disagree","2000","Part Time","East Germany","","","",""
"Totally disagree","2000","Not Working","West Germany","","","",""
"Totally disagree","2000","Not Working","East Germany","","","",""
"True entirely","2001","Full Time","West Germany","","","",""
"True entirely","2001","Full Time","East Germany","","","",""
"True entirely","2001","Part Time","West Germany","","","",""
"True entirely","2001","Part Time","East Germany","","","",""
"True entirely","2001","Not Working","West Germany","","","",""
"True entirely","2001","Not Working","East Germany","","","",""
"Tends to agree","2001","Full Time","West Germany","","","",""
"Tends to agree","2001","Full Time","East Germany","","","",""
"Tends to agree","2001","Part Time","West Germany","","","",""
"Tends to agree","2001","Part Time","East Germany","","","",""
"Tends to agree","2001","Not Working","West Germany","","","",""
"Tends to agree","2001","Not Working","East Germany","","","",""
"Rather not true","2001","Full Time","West Germany","","","",""
"Rather not true","2001","Full Time","East Germany","","","",""
"Rather not true","2001","Part Time","West Germany","","","",""
"Rather not true","2001","Part Time","East Germany","","","",""
"Rather not true","2001","Not Working","West Germany","","","",""
"Rather not true","2001","Not Working","East Germany","","","",""
"Totally disagree","2001","Full Time","West Germany","","","",""
"Totally disagree","2001","Full Time","East Germany","","","",""
"Totally disagree","2001","Part Time","West Germany","","","",""
"Totally disagree","2001","Part Time","East Germany","","","",""
"Totally disagree","2001","Not Working","West Germany","","","",""
"Totally disagree","2001","Not Working","East Germany","","","",""
"True entirely","2002","Full Time","West Germany","","","",""
"True entirely","2002","Full Time","East Germany","","","",""
"True entirely","2002","Part Time","West Germany","","","",""
"True entirely","2002","Part Time","East Germany","","","",""
"True entirely","2002","Not Working","West Germany","","","",""
"True entirely","2002","Not Working","East Germany","","","",""
"Tends to agree","2002","Full Time","West Germany","","","",""
"Tends to agree","2002","Full Time","East Germany","","","",""
"Tends to agree","2002","Part Time","West Germany","","","",""
"Tends to agree","2002","Part Time","East Germany","","","",""
"Tends to agree","2002","Not Working","West Germany","","","",""
"Tends to agree","2002","Not Working","East Germany","","","",""
"Rather not true","2002","Full Time","West Germany","","","",""
"Rather not true","2002","Full Time","East Germany","","","",""
"Rather not true","2002","Part Time","West Germany","","","",""
"Rather not true","2002","Part Time","East Germany","","","",""
"Rather not true","2002","Not Working","West Germany","","","",""
"Rather not true","2002","Not Working","East Germany","","","",""
"Totally disagree","2002","Full Time","West Germany","","","",""
"Totally disagree","2002","Full Time","East Germany","","","",""
"Totally disagree","2002","Part Time","West Germany","","","",""
"Totally disagree","2002","Part Time","East Germany","","","",""
"Totally disagree","2002","Not Working","West Germany","","","",""
"Totally disagree","2002","Not Working","East Germany","","","",""
"True entirely","2003","Full Time","West Germany","","","",""
"True entirely","2003","Full Time","East Germany","","","",""
"True entirely","2003","Part Time","West Germany","","","",""
"True entirely","2003","Part Time","East Germany","","","",""
"True entirely","2003","Not Working","West Germany","","","",""
"True entirely","2003","Not Working","East Germany","","","",""
"Tends to agree","2003","Full Time","West Germany","","","",""
"Tends to agree","2003","Full Time","East Germany","","","",""
"Tends to agree","2003","Part Time","West Germany","","","",""
"Tends to agree","2003","Part Time","East Germany","","","",""
"Tends to agree","2003","Not Working","West Germany","","","",""
"Tends to agree","2003","Not Working","East Germany","","","",""
"Rather not true","2003","Full Time","West Germany","","","",""
"Rather not true","2003","Full Time","East Germany","","","",""
"Rather not true","2003","Part Time","West Germany","","","",""
"Rather not true","2003","Part Time","East Germany","","","",""
"Rather not true","2003","Not Working","West Germany","","","",""
"Rather not true","2003","Not Working","East Germany","","","",""
"Totally disagree","2003","Full Time","West Germany","","","",""
"Totally disagree","2003","Full Time","East Germany","","","",""
"Totally disagree","2003","Part Time","West Germany","","","",""
"Totally disagree","2003","Part Time","East Germany","","","",""
"Totally disagree","2003","Not Working","West Germany","","","",""
"Totally disagree","2003","Not Working","East Germany","","","",""
"True entirely","2004","Full Time","West Germany","","","",""
"True entirely","2004","Full Time","East Germany","","","",""
"True entirely","2004","Part Time","West Germany","","","",""
"True entirely","2004","Part Time","East Germany","","","",""
"True entirely","2004","Not Working","West Germany","","","",""
"True entirely","2004","Not Working","East Germany","","","",""
"Tends to agree","2004","Full Time","West Germany","","","",""
"Tends to agree","2004","Full Time","East Germany","","","",""
"Tends to agree","2004","Part Time","West Germany","","","",""
"Tends to agree","2004","Part Time","East Germany","","","",""
"Tends to agree","2004","Not Working","West Germany","","","",""
"Tends to agree","2004","Not Working","East Germany","","","",""
"Rather not true","2004","Full Time","West Germany","","","",""
"Rather not true","2004","Full Time","East Germany","","","",""
"Rather not true","2004","Part Time","West Germany","","","",""
"Rather not true","2004","Part Time","East Germany","","","",""
"Rather not true","2004","Not Working","West Germany","","","",""
"Rather not true","2004","Not Working","East Germany","","","",""
"Totally disagree","2004","Full Time","West Germany","","","",""
"Totally disagree","2004","Full Time","East Germany","","","",""
"Totally disagree","2004","Part Time","West Germany","","","",""
"Totally disagree","2004","Part Time","East Germany","","","",""
"Totally disagree","2004","Not Working","West Germany","","","",""
"Totally disagree","2004","Not Working","East Germany","","","",""
"True entirely","2005","Full Time","West Germany","","","",""
"True entirely","2005","Full Time","East Germany","","","",""
"True entirely","2005","Part Time","West Germany","","","",""
"True entirely","2005","Part Time","East Germany","","","",""
"True entirely","2005","Not Working","West Germany","","","",""
"True entirely","2005","Not Working","East Germany","","","",""
"Tends to agree","2005","Full Time","West Germany","","","",""
"Tends to agree","2005","Full Time","East Germany","","","",""
"Tends to agree","2005","Part Time","West Germany","","","",""
"Tends to agree","2005","Part Time","East Germany","","","",""
"Tends to agree","2005","Not Working","West Germany","","","",""
"Tends to agree","2005","Not Working","East Germany","","","",""
"Rather not true","2005","Full Time","West Germany","","","",""
"Rather not true","2005","Full Time","East Germany","","","",""
"Rather not true","2005","Part Time","West Germany","","","",""
"Rather not true","2005","Part Time","East Germany","","","",""
"Rather not true","2005","Not Working","West Germany","","","",""
"Rather not true","2005","Not Working","East Germany","","","",""
"Totally disagree","2005","Full Time","West Germany","","","",""
"Totally disagree","2005","Full Time","East Germany","","","",""
"Totally disagree","2005","Part Time","West Germany","","","",""
"Totally disagree","2005","Part Time","East Germany","","","",""
"Totally disagree","2005","Not Working","West Germany","","","",""
"Totally disagree","2005","Not Working","East Germany","","","",""
"True entirely","2006","Full Time","West Germany","","","",""
"True entirely","2006","Full Time","East Germany","","","",""
"True entirely","2006","Part Time","West Germany","","","",""
"True entirely","2006","Part Time","East Germany","","","",""
"True entirely","2006","Not Working","West Germany","","","",""
"True entirely","2006","Not Working","East Germany","","","",""
"Tends to agree","2006","Full Time","West Germany","","","",""
"Tends to agree","2006","Full Time","East Germany","","","",""
"Tends to agree","2006","Part Time","West Germany","","","",""
"Tends to agree","2006","Part Time","East Germany","","","",""
"Tends to agree","2006","Not Working","West Germany","","","",""
"Tends to agree","2006","Not Working","East Germany","","","",""
"Rather not true","2006","Full Time","West Germany","","","",""
"Rather not true","2006","Full Time","East Germany","","","",""
"Rather not true","2006","Part Time","West Germany","","","",""
"Rather not true","2006","Part Time","East Germany","","","",""
"Rather not true","2006","Not Working","West Germany","","","",""
"Rather not true","2006","Not Working","East Germany","","","",""
"Totally disagree","2006","Full Time","West Germany","","","",""
"Totally disagree","2006","Full Time","East Germany","","","",""
"Totally disagree","2006","Part Time","West Germany","","","",""
"Totally disagree","2006","Part Time","East Germany","","","",""
"Totally disagree","2006","Not Working","West Germany","","","",""
"Totally disagree","2006","Not Working","East Germany","","","",""
"True entirely","2007","Full Time","West Germany","","","",""
"True entirely","2007","Full Time","East Germany","","","",""
"True entirely","2007","Part Time","West Germany","","","",""
"True entirely","2007","Part Time","East Germany","","","",""
"True entirely","2007","Not Working","West Germany","","","",""
"True entirely","2007","Not Working","East Germany","","","",""
"Tends to agree","2007","Full Time","West Germany","","","",""
"Tends to agree","2007","Full Time","East Germany","","","",""
"Tends to agree","2007","Part Time","West Germany","","","",""
"Tends to agree","2007","Part Time","East Germany","","","",""
"Tends to agree","2007","Not Working","West Germany","","","",""
"Tends to agree","2007","Not Working","East Germany","","","",""
"Rather not true","2007","Full Time","West Germany","","","",""
"Rather not true","2007","Full Time","East Germany","","","",""
"Rather not true","2007","Part Time","West Germany","","","",""
"Rather not true","2007","Part Time","East Germany","","","",""
"Rather not true","2007","Not Working","West Germany","","","",""
"Rather not true","2007","Not Working","East Germany","","","",""
"Totally disagree","2007","Full Time","West Germany","","","",""
"Totally disagree","2007","Full Time","East Germany","","","",""
"Totally disagree","2007","Part Time","West Germany","","","",""
"Totally disagree","2007","Part Time","East Germany","","","",""
"Totally disagree","2007","Not Working","West Germany","","","",""
"Totally disagree","2007","Not Working","East Germany","","","",""
"True entirely","2008","Full Time","West Germany","151","0.0300797637482443","0.0256093336418161","0.0345501938546725"
"True entirely","2008","Full Time","East Germany","38","0.0277104065081815","0.0202588945252161","0.035161918491147"
"True entirely","2008","Part Time","West Germany","141","0.0433459645914167","0.0365725131359129","0.0501194160469205"
"True entirely","2008","Part Time","East Germany","34","0.0338155162266157","0.0222419730594781","0.0453890593937534"
"True entirely","2008","Not Working","West Germany","331","0.0674643177012545","0.0608014862324141","0.0741271491700948"
"True entirely","2008","Not Working","East Germany","167","0.0910402592284791","0.0783405480041498","0.103739970452808"
"Tends to agree","2008","Full Time","West Germany","517","0.0989455747708434","0.091130776201679","0.106760373340008"
"Tends to agree","2008","Full Time","East Germany","205","0.103493478097574","0.0896655104457113","0.117321445749437"
"Tends to agree","2008","Part Time","West Germany","362","0.124174060546098","0.113204668055205","0.135143453036991"
"Tends to agree","2008","Part Time","East Germany","127","0.150722931358994","0.127814641981368","0.17363122073662"
"Tends to agree","2008","Not Working","West Germany","964","0.193667230211073","0.183170011194705","0.204164449227441"
"Tends to agree","2008","Not Working","East Germany","466","0.261537549632155","0.242136018158122","0.280939081106188"
"Rather not true","2008","Full Time","West Germany","2085","0.389634218754717","0.376870779290303","0.402397658219131"
"Rather not true","2008","Full Time","East Germany","853","0.472091241728007","0.449428234236538","0.494754249219476"
"Rather not true","2008","Part Time","West Germany","1240","0.367580897953251","0.351543378744757","0.383618417161746"
"Rather not true","2008","Part Time","East Germany","402","0.412197027827796","0.380679901504628","0.443714154150964"
"Rather not true","2008","Not Working","West Germany","1823","0.346647590653398","0.334005850065159","0.359289331241638"
"Rather not true","2008","Not Working","East Germany","798","0.377318841579246","0.355919919987277","0.398717763171214"
"Totally disagree","2008","Full Time","West Germany","2855","0.481340442726195","0.468263342340757","0.494417543111633"
"Totally disagree","2008","Full Time","East Germany","768","0.396704873666237","0.374496139104308","0.418913608228166"
"Totally disagree","2008","Part Time","West Germany","1729","0.464899076909234","0.448308731626136","0.481489422192333"
"Totally disagree","2008","Part Time","East Germany","374","0.403264524586594","0.371854792403632","0.434674256769557"
"Totally disagree","2008","Not Working","West Germany","2326","0.392220861434274","0.379251240830813","0.405190482037736"
"Totally disagree","2008","Not Working","East Germany","540","0.27010334956012","0.250501346657868","0.289705352462372"
"True entirely","2009","Full Time","West Germany","","","",""
"True entirely","2009","Full Time","East Germany","","","",""
"True entirely","2009","Part Time","West Germany","","","",""
"True entirely","2009","Part Time","East Germany","","","",""
"True entirely","2009","Not Working","West Germany","","","",""
"True entirely","2009","Not Working","East Germany","","","",""
"Tends to agree","2009","Full Time","West Germany","","","",""
"Tends to agree","2009","Full Time","East Germany","","","",""
"Tends to agree","2009","Part Time","West Germany","","","",""
"Tends to agree","2009","Part Time","East Germany","","","",""
"Tends to agree","2009","Not Working","West Germany","","","",""
"Tends to agree","2009","Not Working","East Germany","","","",""
"Rather not true","2009","Full Time","West Germany","","","",""
"Rather not true","2009","Full Time","East Germany","","","",""
"Rather not true","2009","Part Time","West Germany","","","",""
