"plh0191","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"True entirely","1996","Part Time","Male","36","0.0426787051043918","0.0293389371417627","0.0560184730670208"
"True entirely","1996","Part Time","Female","66","0.0403905167788828","0.0313031679738053","0.0494778655839604"
"True entirely","1996","Not Working","Male","100","0.0611868547617029","0.0493125124173047","0.0730611971061012"
"True entirely","1996","Not Working","Female","215","0.0803111729222944","0.0706787001505715","0.0899436456940172"
"Tends to agree","1996","Full Time","Male","400","0.0981531025128613","0.0887244247173586","0.107581780308364"
"Tends to agree","1996","Full Time","Female","180","0.0919178892623344","0.0789679799047362","0.104867798619933"
"Tends to agree","1996","Part Time","Male","109","0.115445312101265","0.0943559087175806","0.13653471548495"
"Tends to agree","1996","Part Time","Female","207","0.108614109099331","0.09425173523318","0.122976482965483"
"Tends to agree","1996","Not Working","Male","294","0.1938728563703","0.17428661072815","0.21345910201245"
"Tends to agree","1996","Not Working","Female","629","0.204174496768165","0.189887563254542","0.218461430281787"
"Rather not true","1996","Full Time","Male","1546","0.396968644060461","0.381463335237015","0.412473952883908"
"Rather not true","1996","Full Time","Female","788","0.41077656893598","0.388724619757144","0.432828518114817"
"Rather not true","1996","Part Time","Male","352","0.429652275838669","0.396982796490323","0.462321755187016"
"Rather not true","1996","Part Time","Female","713","0.390143975156413","0.367628747669377","0.412659202643449"
"Rather not true","1996","Not Working","Male","598","0.362366122464585","0.33855113232517","0.386181112603999"
"Rather not true","1996","Not Working","Female","1089","0.339821615995173","0.323034136275485","0.35660909571486"
"Totally disagree","1996","Full Time","Male","1773","0.478541760435178","0.46271098968497","0.494372531185386"
"Totally disagree","1996","Full Time","Female","866","0.459016650191367","0.436680397403206","0.481352902979528"
"Totally disagree","1996","Part Time","Male","385","0.412223706955674","0.379738449469683","0.444708964441665"
"Totally disagree","1996","Part Time","Female","817","0.460851398965373","0.43784307816241","0.483859719768336"
"Totally disagree","1996","Not Working","Male","573","0.382574166403412","0.358495017145143","0.406653315661682"
"Totally disagree","1996","Not Working","Female","1125","0.375692714314368","0.358527669619803","0.392857759008933"
"True entirely","1997","Full Time","Male","127","0.0411866679634948","0.0347774683391581","0.0475958675878315"
"True entirely","1997","Full Time","Female","59","0.0333690500329203","0.0252828262954679","0.0414552737703726"
"True entirely","1997","Part Time","Male","35","0.0569838989518677","0.0416067222926226","0.0723610756111128"
"True entirely","1997","Part Time","Female","72","0.0476806800225748","0.0374606452526207","0.0579007147925288"
"True entirely","1997","Not Working","Male","90","0.0657223847627869","0.0536854607389112","0.0777593087866626"
"True entirely","1997","Not Working","Female","263","0.109341176368629","0.098293259187097","0.120389093550161"
"Tends to agree","1997","Full Time","Male","405","0.103099283957128","0.0932917810150346","0.112906786899221"
"Tends to agree","1997","Full Time","Female","202","0.0949026025390695","0.081706970305825","0.108098234772314"
"Tends to agree","1997","Part Time","Male","135","0.160681946303624","0.136321356811668","0.185042535795581"
"Tends to agree","1997","Part Time","Female","209","0.111213655067146","0.0961348266511343","0.126292483483157"
"Tends to agree","1997","Not Working","Male","325","0.200494247659646","0.181045902857004","0.219942592462288"
"Tends to agree","1997","Not Working","Female","594","0.18828712098448","0.174446856884633","0.202127385084327"
"Rather not true","1997","Full Time","Male","1402","0.365507672810276","0.349975941332233","0.381039404288319"
"Rather not true","1997","Full Time","Female","770","0.39464728894304","0.372640722286601","0.41665385559948"
"Rather not true","1997","Part Time","Male","341","0.371882774281209","0.339822712703625","0.403942835858793"
"Rather not true","1997","Part Time","Female","649","0.375555172193474","0.352329207282708","0.398781137104241"
"Rather not true","1997","Not Working","Male","601","0.340312860464394","0.317296901195945","0.363328819732843"
"Rather not true","1997","Not Working","Female","1070","0.331334479581168","0.314670810504122","0.347998148658214"
"Totally disagree","1997","Full Time","Male","1759","0.490206375269101","0.474083402712451","0.506329347825752"
"Totally disagree","1997","Full Time","Female","864","0.47708105848497","0.454592751680836","0.499569365289104"
"Totally disagree","1997","Part Time","Male","362","0.410451380463299","0.377820285819799","0.4430824751068"
"Totally disagree","1997","Part Time","Female","740","0.465550492716805","0.441626889476352","0.489474095957259"
"Totally disagree","1997","Not Working","Male","612","0.393470507113173","0.369740222608686","0.41720079161766"
"Totally disagree","1997","Not Working","Female","1138","0.371037223065724","0.353934941035064","0.388139505096383"
"True entirely","1998","Full Time","Male","","","",""
"True entirely","1998","Full Time","Female","","","",""
"True entirely","1998","Part Time","Male","","","",""
"True entirely","1998","Part Time","Female","","","",""
"True entirely","1998","Not Working","Male","","","",""
"True entirely","1998","Not Working","Female","","","",""
"Tends to agree","1998","Full Time","Male","","","",""
"Tends to agree","1998","Full Time","Female","","","",""
"Tends to agree","1998","Part Time","Male","","","",""
"Tends to agree","1998","Part Time","Female","","","",""
"Tends to agree","1998","Not Working","Male","","","",""
"Tends to agree","1998","Not Working","Female","","","",""
"Rather not true","1998","Full Time","Male","","","",""
"Rather not true","1998","Full Time","Female","","","",""
"Rather not true","1998","Part Time","Male","","","",""
"Rather not true","1998","Part Time","Female","","","",""
"Rather not true","1998","Not Working","Male","","","",""
"Rather not true","1998","Not Working","Female","","","",""
"Totally disagree","1998","Full Time","Male","","","",""
"Totally disagree","1998","Full Time","Female","","","",""
"Totally disagree","1998","Part Time","Male","","","",""
"Totally disagree","1998","Part Time","Female","","","",""
"Totally disagree","1998","Not Working","Male","","","",""
"Totally disagree","1998","Not Working","Female","","","",""
"True entirely","1999","Full Time","Male","","","",""
"True entirely","1999","Full Time","Female","","","",""
"True entirely","1999","Part Time","Male","","","",""
"True entirely","1999","Part Time","Female","","","",""
"True entirely","1999","Not Working","Male","","","",""
"True entirely","1999","Not Working","Female","","","",""
"Tends to agree","1999","Full Time","Male","","","",""
"Tends to agree","1999","Full Time","Female","","","",""
"Tends to agree","1999","Part Time","Male","","","",""
"Tends to agree","1999","Part Time","Female","","","",""
"Tends to agree","1999","Not Working","Male","","","",""
"Tends to agree","1999","Not Working","Female","","","",""
"Rather not true","1999","Full Time","Male","","","",""
"Rather not true","1999","Full Time","Female","","","",""
"Rather not true","1999","Part Time","Male","","","",""
"Rather not true","1999","Part Time","Female","","","",""
"Rather not true","1999","Not Working","Male","","","",""
"Rather not true","1999","Not Working","Female","","","",""
"Totally disagree","1999","Full Time","Male","","","",""
"Totally disagree","1999","Full Time","Female","","","",""
"Totally disagree","1999","Part Time","Male","","","",""
"Totally disagree","1999","Part Time","Female","","","",""
"Totally disagree","1999","Not Working","Male","","","",""
"Totally disagree","1999","Not Working","Female","","","",""
"True entirely","2000","Full Time","Male","","","",""
"True entirely","2000","Full Time","Female","","","",""
"True entirely","2000","Part Time","Male","","","",""
"True entirely","2000","Part Time","Female","","","",""
"True entirely","2000","Not Working","Male","","","",""
"True entirely","2000","Not Working","Female","","","",""
"Tends to agree","2000","Full Time","Male","","","",""
"Tends to agree","2000","Full Time","Female","","","",""
"Tends to agree","2000","Part Time","Male","","","",""
"Tends to agree","2000","Part Time","Female","","","",""
"Tends to agree","2000","Not Working","Male","","","",""
"Tends to agree","2000","Not Working","Female","","","",""
"Rather not true","2000","Full Time","Male","","","",""
"Rather not true","2000","Full Time","Female","","","",""
"Rather not true","2000","Part Time","Male","","","",""
"Rather not true","2000","Part Time","Female","","","",""
"Rather not true","2000","Not Working","Male","","","",""
"Rather not true","2000","Not Working","Female","","","",""
"Totally disagree","2000","Full Time","Male","","","",""
"Totally disagree","2000","Full Time","Female","","","",""
"Totally disagree","2000","Part Time","Male","","","",""
"Totally disagree","2000","Part Time","Female","","","",""
"Totally disagree","2000","Not Working","Male","","","",""
"Totally disagree","2000","Not Working","Female","","","",""
"True entirely","2001","Full Time","Male","","","",""
"True entirely","2001","Full Time","Female","","","",""
"True entirely","2001","Part Time","Male","","","",""
"True entirely","2001","Part Time","Female","","","",""
"True entirely","2001","Not Working","Male","","","",""
"True entirely","2001","Not Working","Female","","","",""
"Tends to agree","2001","Full Time","Male","","","",""
"Tends to agree","2001","Full Time","Female","","","",""
"Tends to agree","2001","Part Time","Male","","","",""
"Tends to agree","2001","Part Time","Female","","","",""
"Tends to agree","2001","Not Working","Male","","","",""
"Tends to agree","2001","Not Working","Female","","","",""
"Rather not true","2001","Full Time","Male","","","",""
"Rather not true","2001","Full Time","Female","","","",""
"Rather not true","2001","Part Time","Male","","","",""
"Rather not true","2001","Part Time","Female","","","",""
"Rather not true","2001","Not Working","Male","","","",""
"Rather not true","2001","Not Working","Female","","","",""
"Totally disagree","2001","Full Time","Male","","","",""
"Totally disagree","2001","Full Time","Female","","","",""
"Totally disagree","2001","Part Time","Male","","","",""
"Totally disagree","2001","Part Time","Female","","","",""
"Totally disagree","2001","Not Working","Male","","","",""
"Totally disagree","2001","Not Working","Female","","","",""
"True entirely","2002","Full Time","Male","","","",""
"True entirely","2002","Full Time","Female","","","",""
"True entirely","2002","Part Time","Male","","","",""
"True entirely","2002","Part Time","Female","","","",""
"True entirely","2002","Not Working","Male","","","",""
"True entirely","2002","Not Working","Female","","","",""
"Tends to agree","2002","Full Time","Male","","","",""
"Tends to agree","2002","Full Time","Female","","","",""
"Tends to agree","2002","Part Time","Male","","","",""
"Tends to agree","2002","Part Time","Female","","","",""
"Tends to agree","2002","Not Working","Male","","","",""
"Tends to agree","2002","Not Working","Female","","","",""
"Rather not true","2002","Full Time","Male","","","",""
"Rather not true","2002","Full Time","Female","","","",""
"Rather not true","2002","Part Time","Male","","","",""
"Rather not true","2002","Part Time","Female","","","",""
"Rather not true","2002","Not Working","Male","","","",""
"Rather not true","2002","Not Working","Female","","","",""
"Totally disagree","2002","Full Time","Male","","","",""
"Totally disagree","2002","Full Time","Female","","","",""
"Totally disagree","2002","Part Time","Male","","","",""
"Totally disagree","2002","Part Time","Female","","","",""
"Totally disagree","2002","Not Working","Male","","","",""
"Totally disagree","2002","Not Working","Female","","","",""
"True entirely","2003","Full Time","Male","","","",""
"True entirely","2003","Full Time","Female","","","",""
"True entirely","2003","Part Time","Male","","","",""
"True entirely","2003","Part Time","Female","","","",""
"True entirely","2003","Not Working","Male","","","",""
"True entirely","2003","Not Working","Female","","","",""
"Tends to agree","2003","Full Time","Male","","","",""
"Tends to agree","2003","Full Time","Female","","","",""
"Tends to agree","2003","Part Time","Male","","","",""
"Tends to agree","2003","Part Time","Female","","","",""
"Tends to agree","2003","Not Working","Male","","","",""
"Tends to agree","2003","Not Working","Female","","","",""
"Rather not true","2003","Full Time","Male","","","",""
"Rather not true","2003","Full Time","Female","","","",""
"Rather not true","2003","Part Time","Male","","","",""
"Rather not true","2003","Part Time","Female","","","",""
"Rather not true","2003","Not Working","Male","","","",""
"Rather not true","2003","Not Working","Female","","","",""
"Totally disagree","2003","Full Time","Male","","","",""
"Totally disagree","2003","Full Time","Female","","","",""
"Totally disagree","2003","Part Time","Male","","","",""
"Totally disagree","2003","Part Time","Female","","","",""
"Totally disagree","2003","Not Working","Male","","","",""
"Totally disagree","2003","Not Working","Female","","","",""
"True entirely","2004","Full Time","Male","","","",""
"True entirely","2004","Full Time","Female","","","",""
"True entirely","2004","Part Time","Male","","","",""
"True entirely","2004","Part Time","Female","","","",""
"True entirely","2004","Not Working","Male","","","",""
"True entirely","2004","Not Working","Female","","","",""
"Tends to agree","2004","Full Time","Male","","","",""
"Tends to agree","2004","Full Time","Female","","","",""
"Tends to agree","2004","Part Time","Male","","","",""
"Tends to agree","2004","Part Time","Female","","","",""
"Tends to agree","2004","Not Working","Male","","","",""
"Tends to agree","2004","Not Working","Female","","","",""
"Rather not true","2004","Full Time","Male","","","",""
"Rather not true","2004","Full Time","Female","","","",""
"Rather not true","2004","Part Time","Male","","","",""
"Rather not true","2004","Part Time","Female","","","",""
"Rather not true","2004","Not Working","Male","","","",""
"Rather not true","2004","Not Working","Female","","","",""
"Totally disagree","2004","Full Time","Male","","","",""
"Totally disagree","2004","Full Time","Female","","","",""
"Totally disagree","2004","Part Time","Male","","","",""
"Totally disagree","2004","Part Time","Female","","","",""
"Totally disagree","2004","Not Working","Male","","","",""
"Totally disagree","2004","Not Working","Female","","","",""
"True entirely","2005","Full Time","Male","","","",""
"True entirely","2005","Full Time","Female","","","",""
"True entirely","2005","Part Time","Male","","","",""
"True entirely","2005","Part Time","Female","","","",""
"True entirely","2005","Not Working","Male","","","",""
"True entirely","2005","Not Working","Female","","","",""
"Tends to agree","2005","Full Time","Male","","","",""
"Tends to agree","2005","Full Time","Female","","","",""
"Tends to agree","2005","Part Time","Male","","","",""
"Tends to agree","2005","Part Time","Female","","","",""
"Tends to agree","2005","Not Working","Male","","","",""
"Tends to agree","2005","Not Working","Female","","","",""
"Rather not true","2005","Full Time","Male","","","",""
"Rather not true","2005","Full Time","Female","","","",""
"Rather not true","2005","Part Time","Male","","","",""
"Rather not true","2005","Part Time","Female","","","",""
"Rather not true","2005","Not Working","Male","","","",""
"Rather not true","2005","Not Working","Female","","","",""
"Totally disagree","2005","Full Time","Male","","","",""
"Totally disagree","2005","Full Time","Female","","","",""
"Totally disagree","2005","Part Time","Male","","","",""
"Totally disagree","2005","Part Time","Female","","","",""
"Totally disagree","2005","Not Working","Male","","","",""
"Totally disagree","2005","Not Working","Female","","","",""
"True entirely","2006","Full Time","Male","","","",""
"True entirely","2006","Full Time","Female","","","",""
"True entirely","2006","Part Time","Male","","","",""
"True entirely","2006","Part Time","Female","","","",""
"True entirely","2006","Not Working","Male","","","",""
"True entirely","2006","Not Working","Female","","","",""
"Tends to agree","2006","Full Time","Male","","","",""
"Tends to agree","2006","Full Time","Female","","","",""
"Tends to agree","2006","Part Time","Male","","","",""
"Tends to agree","2006","Part Time","Female","","","",""
"Tends to agree","2006","Not Working","Male","","","",""
"Tends to agree","2006","Not Working","Female","","","",""
"Rather not true","2006","Full Time","Male","","","",""
"Rather not true","2006","Full Time","Female","","","",""
"Rather not true","2006","Part Time","Male","","","",""
"Rather not true","2006","Part Time","Female","","","",""
"Rather not true","2006","Not Working","Male","","","",""
"Rather not true","2006","Not Working","Female","","","",""
"Totally disagree","2006","Full Time","Male","","","",""
"Totally disagree","2006","Full Time","Female","","","",""
"Totally disagree","2006","Part Time","Male","","","",""
"Totally disagree","2006","Part Time","Female","","","",""
"Totally disagree","2006","Not Working","Male","","","",""
"Totally disagree","2006","Not Working","Female","","","",""
"True entirely","2007","Full Time","Male","","","",""
"True entirely","2007","Full Time","Female","","","",""
"True entirely","2007","Part Time","Male","","","",""
"True entirely","2007","Part Time","Female","","","",""
"True entirely","2007","Not Working","Male","","","",""
"True entirely","2007","Not Working","Female","","","",""
"Tends to agree","2007","Full Time","Male","","","",""
"Tends to agree","2007","Full Time","Female","","","",""
"Tends to agree","2007","Part Time","Male","","","",""
"Tends to agree","2007","Part Time","Female","","","",""
"Tends to agree","2007","Not Working","Male","","","",""
"Tends to agree","2007","Not Working","Female","","","",""
"Rather not true","2007","Full Time","Male","","","",""
"Rather not true","2007","Full Time","Female","","","",""
"Rather not true","2007","Part Time","Male","","","",""
"Rather not true","2007","Part Time","Female","","","",""
"Rather not true","2007","Not Working","Male","","","",""
"Rather not true","2007","Not Working","Female","","","",""
"Totally disagree","2007","Full Time","Male","","","",""
"Totally disagree","2007","Full Time","Female","","","",""
"Totally disagree","2007","Part Time","Male","","","",""
"Totally disagree","2007","Part Time","Female","","","",""
"Totally disagree","2007","Not Working","Male","","","",""
"Totally disagree","2007","Not Working","Female","","","",""
"True entirely","2008","Full Time","Male","125","0.0282860176929157","0.0236679876046464","0.032904047781185"
"True entirely","2008","Full Time","Female","64","0.0324976723623297","0.0255759558956873","0.039419388828972"
"True entirely","2008","Part Time","Male","56","0.0474563713339654","0.0354568440054318","0.059455898662499"
"True entirely","2008","Part Time","Female","119","0.0392870273422279","0.0325589490927769","0.046015105591679"
"True entirely","2008","Not Working","Male","188","0.0657186071063056","0.0569189415532974","0.0745182726593137"
"True entirely","2008","Not Working","Female","310","0.0766249889786814","0.068737634859806","0.0845123430975568"
"Tends to agree","2008","Full Time","Male","494","0.103378394884057","0.0948979014942503","0.111858888273865"
"Tends to agree","2008","Full Time","Female","228","0.0922313528522813","0.0809362927272482","0.103526412977314"
"Tends to agree","2008","Part Time","Male","147","0.124911708477536","0.106252124880409","0.143571292074663"
"Tends to agree","2008","Part Time","Female","342","0.129889402740979","0.118246970724872","0.141531834757087"
"Tends to agree","2008","Not Working","Male","584","0.215035561661417","0.200445293422118","0.229625829900716"
"Tends to agree","2008","Not Working","Female","846","0.202583291192005","0.1906653415608","0.21450124082321"
"Rather not true","2008","Full Time","Male","1938","0.405618006651137","0.391940936857073","0.419295076445202"
"Rather not true","2008","Full Time","Female","1000","0.402759646816829","0.383614477317847","0.42190481631581"
"Rather not true","2008","Part Time","Male","434","0.371005424904058","0.343741522590865","0.398269327217251"
"Rather not true","2008","Part Time","Female","1208","0.376183308840523","0.359406943388031","0.392959674293014"
"Rather not true","2008","Not Working","Male","1095","0.351656230666529","0.334699388779151","0.368613072553906"
"Rather not true","2008","Not Working","Female","1526","0.353750751793302","0.339573051877902","0.367928451708702"
"Totally disagree","2008","Full Time","Male","2394","0.46271758077189","0.448828901685333","0.476606259858446"
"Totally disagree","2008","Full Time","Female","1229","0.47251132796856","0.453023010341625","0.491999645595496"
"Totally disagree","2008","Part Time","Male","569","0.456626495284441","0.428513687717486","0.484739302851396"
"Totally disagree","2008","Part Time","Female","1534","0.45464026107627","0.43739597954957","0.471884542602971"
"Totally disagree","2008","Not Working","Male","1179","0.367589600565749","0.350467215837153","0.384711985294344"
"Totally disagree","2008","Not Working","Female","1687","0.367040968036011","0.352748667490899","0.381333268581124"
"True entirely","2009","Full Time","Male","","","",""
"True entirely","2009","Full Time","Female","","","",""
"True entirely","2009","Part Time","Male","","","",""
"True entirely","2009","Part Time","Female","","","",""
"True entirely","2009","Not Working","Male","","","",""
"True entirely","2009","Not Working","Female","","","",""
"Tends to agree","2009","Full Time","Male","","","",""
"Tends to agree","2009","Full Time","Female","","","",""
"Tends to agree","2009","Part Time","Male","","","",""
"Tends to agree","2009","Part Time","Female","","","",""
"Tends to agree","2009","Not Working","Male","","","",""
"Tends to agree","2009","Not Working","Female","","","",""
"Rather not true","2009","Full Time","Male","","","",""
"Rather not true","2009","Full Time","Female","","","",""
"Rather not true","2009","Part Time","Male","","","",""
"Rather not true","2009","Part Time","Female","","","",""
"Rather not true","2009","Not Working","Male","","","",""
"Rather not true","2009","Not Working","Female","","","",""
"Totally disagree","2009","Full Time","Male","","","",""
"Totally disagree","2009","Full Time","Female","","","",""
"Totally disagree","2009","Part Time","Male","","","",""
"Totally disagree","2009","Part Time","Female","","","",""
"Totally disagree","2009","Not Working","Male","","","",""
"Totally disagree","2009","Not Working","Female","","","",""
"True entirely","2010","Full Time","Male","","","",""
"True entirely","2010","Full Time","Female","","","",""
"True entirely","2010","Part Time","Male","","","",""
"True entirely","2010","Part Time","Female","","","",""
"True entirely","2010","Not Working","Male","","","",""
"True entirely","2010","Not Working","Female","","","",""
"Tends to agree","2010","Full Time","Male","","","",""
"Tends to agree","2010","Full Time","Female","","","",""
"Tends to agree","2010","Part Time","Male","","","",""
"Tends to agree","2010","Part Time","Female","","","",""
"Tends to agree","2010","Not Working","Male","","","",""
"Tends to agree","2010","Not Working","Female","","","",""
"Rather not true","2010","Full Time","Male","","","",""
"Rather not true","2010","Full Time","Female","","","",""
"Rather not true","2010","Part Time","Male","","","",""
"Rather not true","2010","Part Time","Female","","","",""
"Rather not true","2010","Not Working","Male","","","",""
"Rather not true","2010","Not Working","Female","","","",""
"Totally disagree","2010","Full Time","Male","","","",""
"Totally disagree","2010","Full Time","Female","","","",""
"Totally disagree","2010","Part Time","Male","","","",""
"Totally disagree","2010","Part Time","Female","","","",""
"Totally disagree","2010","Not Working","Male","","","",""
"Totally disagree","2010","Not Working","Female","","","",""
"True entirely","2011","Full Time","Male","","","",""
"True entirely","2011","Full Time","Female","","","",""
