"plh0191","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1991","Mecklenburg-Western Pomerania","Female","84","0.355553708600667","0.294611261522176","0.416496155679158","3"
"Rather not true","1991","Mecklenburg-Western Pomerania","Male","86","0.360884459931098","0.299085967878805","0.42268295198339","3"
"Rather not true","1991","Saxony","Male","231","0.402937469713382","0.36295101431086","0.442923925115905","3"
"Rather not true","1991","Saxony","Female","262","0.402826185050657","0.364916355701661","0.440736014399653","3"
"Rather not true","1991","Thuringia","Male","142","0.440663639155704","0.38701727705926","0.494310001252148","3"
"Rather not true","1991","Saxony-Anhalt","Male","136","0.343429770262064","0.295045210690345","0.391814329833782","3"
"Rather not true","1991","Saxony-Anhalt","Female","146","0.324195932652491","0.279431031751288","0.368960833553695","3"
"Rather not true","1991","Thuringia","Female","156","0.383867484542045","0.333838405735986","0.433896563348103","3"
"Tends to agree","1991","Lower Saxony","Female","","","","","2"
"Tends to agree","1991","Lower Saxony","Male","1","","","","2"
"Tends to agree","1991","Hamburg","Male","","","","","2"
"Tends to agree","1991","Hamburg","Female","","","","","2"
"Tends to agree","1991","Bremen","Female","","","","","2"
"Tends to agree","1991","North Rhine-Westphalia","Male","","","","","2"
"Tends to agree","1991","Schleswig-Holstein","Male","","","","","2"
"Tends to agree","1991","Bremen","Male","","","","","2"
"Tends to agree","1991","Hesse","Male","","","","","2"
"Tends to agree","1991","Schleswig-Holstein","Female","","","","","2"
"Tends to agree","1991","North Rhine-Westphalia","Female","","","","","2"
"Tends to agree","1991","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Tends to agree","1991","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Tends to agree","1991","Baden-Württemberg","Male","","","","","2"
"Tends to agree","1991","Hesse","Female","","","","","2"
"Tends to agree","1991","Bavaria","Male","","","","","2"
"Tends to agree","1991","Baden-Württemberg","Female","","","","","2"
"Tends to agree","1991","Bavaria","Female","","","","","2"
"Tends to agree","1991","Berlin","Male","22","","","","2"
"Tends to agree","1991","Berlin","Female","21","","","","2"
"Tends to agree","1991","Brandenburg","Male","57","0.193070993542121","0.150224481820615","0.235917505263627","2"
"Tends to agree","1991","Brandenburg","Female","79","0.245485251045369","0.200589286398086","0.290381215692653","2"
"Tends to agree","1991","Mecklenburg-Western Pomerania","Male","57","0.271629864335592","0.214393910819315","0.32886581785187","2"
"Tends to agree","1991","Mecklenburg-Western Pomerania","Female","60","0.246308521656978","0.191454251728974","0.301162791584982","2"
"Tends to agree","1991","Saxony","Male","129","0.224435471205157","0.190422945020621","0.258447997389692","2"
"Tends to agree","1991","Saxony","Female","159","0.252369998772281","0.218795864136022","0.28594413340854","2"
"Tends to agree","1991","Saxony-Anhalt","Male","89","0.246230684587241","0.202333411524521","0.290127957649961","2"
"Tends to agree","1991","Saxony-Anhalt","Female","122","0.293557002722453","0.250004989992297","0.337109015452609","2"
"Tends to agree","1991","Thuringia","Female","92","0.28389544086871","0.237512080729817","0.330278801007604","2"
"Tends to agree","1991","Thuringia","Male","71","0.207622749212007","0.163794551717779","0.251450946706235","2"
"Totally disagree","1991","Schleswig-Holstein","Male","2","","","","4"
"Totally disagree","1991","Schleswig-Holstein","Female","","","","","4"
"Totally disagree","1991","Hamburg","Male","","","","","4"
"Totally disagree","1991","Hamburg","Female","","","","","4"
"Totally disagree","1991","Bremen","Male","","","","","4"
"Totally disagree","1991","Lower Saxony","Male","","","","","4"
"Totally disagree","1991","Lower Saxony","Female","","","","","4"
"Totally disagree","1991","Bremen","Female","","","","","4"
"Totally disagree","1991","North Rhine-Westphalia","Male","2","","","","4"
"Totally disagree","1991","Bavaria","Female","2","","","","4"
"Totally disagree","1991","Berlin","Male","48","0.348212783773551","0.266941634718027","0.429483932829075","4"
"Totally disagree","1991","Berlin","Female","51","0.358434681526455","0.278714892135572","0.438154470917339","4"
"Totally disagree","1991","Brandenburg","Male","96","0.276243204275661","0.227705255416676","0.324781153134647","4"
"Totally disagree","1991","Hesse","Male","3","","","","4"
"Totally disagree","1991","Hesse","Female","2","","","","4"
"Totally disagree","1991","Brandenburg","Female","85","0.21731060392286","0.174288076240332","0.260333131605387","4"
"Totally disagree","1991","North Rhine-Westphalia","Female","4","","","","4"
"Totally disagree","1991","Rhineland-Palatinate,Saarland","Male","1","","","","4"
"Totally disagree","1991","Rhineland-Palatinate,Saarland","Female","1","","","","4"
"Totally disagree","1991","Baden-Württemberg","Male","2","","","","4"
"Totally disagree","1991","Baden-Württemberg","Female","1","","","","4"
"Totally disagree","1991","Mecklenburg-Western Pomerania","Male","72","0.291102734294189","0.232648107571056","0.349557361017323","4"
"Totally disagree","1991","Saxony","Male","179","0.292643020354843","0.255551675635812","0.329734365073875","4"
"Totally disagree","1991","Mecklenburg-Western Pomerania","Female","77","0.332542567780468","0.272562171926527","0.392522963634409","4"
"Totally disagree","1991","Bavaria","Male","4","","","","4"
"Totally disagree","1991","Saxony","Female","166","0.242939016495271","0.209791066780243","0.2760869662103","4"
"Totally disagree","1991","Saxony-Anhalt","Male","117","0.310971608746988","0.263805922484806","0.358137295009171","4"
"Totally disagree","1991","Saxony-Anhalt","Female","102","0.224535204211941","0.184628422047735","0.264441986376147","4"
"Totally disagree","1991","Thuringia","Male","92","0.282421323586736","0.233776834491842","0.33106581268163","4"
"Totally disagree","1991","Thuringia","Female","82","0.245407376454919","0.201138870745444","0.289675882164394","4"
"True entirely","1991","Schleswig-Holstein","Male","","","","","1"
"True entirely","1991","Schleswig-Holstein","Female","","","","","1"
"True entirely","1991","Hamburg","Male","","","","","1"
"True entirely","1991","Hamburg","Female","","","","","1"
"True entirely","1991","Lower Saxony","Male","","","","","1"
"True entirely","1991","Lower Saxony","Female","","","","","1"
"True entirely","1991","Bremen","Male","","","","","1"
"True entirely","1991","Bremen","Female","","","","","1"
"True entirely","1991","North Rhine-Westphalia","Male","","","","","1"
"True entirely","1991","North Rhine-Westphalia","Female","","","","","1"
"True entirely","1991","Hesse","Male","","","","","1"
"True entirely","1991","Hesse","Female","","","","","1"
"True entirely","1991","Rhineland-Palatinate,Saarland","Male","","","","","1"
"True entirely","1991","Rhineland-Palatinate,Saarland","Female","","","","","1"
"True entirely","1991","Baden-Württemberg","Male","","","","","1"
"True entirely","1991","Baden-Württemberg","Female","1","","","","1"
"True entirely","1991","Bavaria","Male","","","","","1"
"True entirely","1991","Bavaria","Female","","","","","1"
"True entirely","1991","Berlin","Male","6","","","","1"
"True entirely","1991","Berlin","Female","7","","","","1"
"True entirely","1991","Brandenburg","Male","29","","","","1"
"True entirely","1991","Brandenburg","Female","40","0.111526861265057","0.0786891689384996","0.144364553591614","1"
"True entirely","1991","Mecklenburg-Western Pomerania","Male","17","","","","1"
"True entirely","1991","Mecklenburg-Western Pomerania","Female","16","","","","1"
"True entirely","1991","Saxony","Male","39","0.0799840387266177","0.0578692131876444","0.102098864265591","1"
"True entirely","1991","Saxony","Female","56","0.101864799681791","0.0784858211995415","0.125243778164041","1"
"True entirely","1991","Saxony-Anhalt","Male","28","","","","1"
"True entirely","1991","Saxony-Anhalt","Female","50","0.157711860413115","0.122855184708085","0.192568536118144","1"
"True entirely","1991","Thuringia","Male","24","","","","1"
"True entirely","1991","Thuringia","Female","33","0.0868296981343257","0.0578626118110027","0.115796784457649","1"
"Rather not true","1992","Schleswig-Holstein","Male","28","","","","3"
"Rather not true","1992","Schleswig-Holstein","Female","41","0.331259971206925","0.25003933714886","0.41248060526499","3"
"Rather not true","1992","Hamburg","Male","10","","","","3"
"Rather not true","1992","Lower Saxony","Male","116","0.288539211545422","0.244629120051155","0.33244930303969","3"
"Rather not true","1992","Lower Saxony","Female","125","0.298835090178648","0.255468818178827","0.342201362178468","3"
"Rather not true","1992","Hamburg","Female","13","","","","3"
"Rather not true","1992","Bremen","Female","7","","","","3"
"Rather not true","1992","Bremen","Male","6","","","","3"
"Rather not true","1992","North Rhine-Westphalia","Male","246","0.267785895324617","0.238579320151524","0.29699247049771","3"
"Rather not true","1992","North Rhine-Westphalia","Female","280","0.272399679815043","0.244916463121769","0.299882896508318","3"
"Rather not true","1992","Hesse","Male","77","0.243237485201995","0.195707138691422","0.290767831712569","3"
"Rather not true","1992","Hesse","Female","98","0.297966006877773","0.249279269409126","0.34665274434642","3"
"Rather not true","1992","Rhineland-Palatinate,Saarland","Male","76","0.29280130676707","0.237167502345911","0.348435111188229","3"
"Rather not true","1992","Baden-Württemberg","Male","156","0.301805632512636","0.262274882710919","0.341336382314353","3"
"Rather not true","1992","Baden-Württemberg","Female","178","0.301603626221926","0.264633025702847","0.338574226741005","3"
"Rather not true","1992","Rhineland-Palatinate,Saarland","Female","95","0.322821356278703","0.268822494864501","0.376820217692904","3"
"Rather not true","1992","Bavaria","Female","175","0.265673739045707","0.232128582705608","0.299218895385805","3"
"Rather not true","1992","Berlin","Male","77","0.335282776982817","0.274665807704324","0.39589974626131","3"
"Rather not true","1992","Bavaria","Male","193","0.307329177353707","0.271749895663065","0.342908459044349","3"
"Rather not true","1992","Berlin","Female","93","0.324295063209674","0.268040729212791","0.380549397206556","3"
"Rather not true","1992","Brandenburg","Male","123","0.367793837300712","0.31479502740216","0.420792647199265","3"
"Rather not true","1992","Mecklenburg-Western Pomerania","Male","87","0.41032223939152","0.343474561424283","0.477169917358757","3"
"Rather not true","1992","Mecklenburg-Western Pomerania","Female","65","0.285170001513653","0.224105087836372","0.346234915190934","3"
"Rather not true","1992","Brandenburg","Female","126","0.351458848546378","0.301153281158063","0.401764415934694","3"
"Rather not true","1992","Saxony","Male","199","0.376408296426179","0.335354723710147","0.417461869142212","3"
"Rather not true","1992","Saxony","Female","235","0.370727677157803","0.332800467879351","0.408654886436255","3"
"Rather not true","1992","Saxony-Anhalt","Female","165","0.390135712554105","0.342688628307757","0.437582796800453","3"
"Rather not true","1992","Thuringia","Male","139","0.428916211545086","0.375191333587615","0.482641089502558","3"
"Rather not true","1992","Saxony-Anhalt","Male","141","0.375080529139868","0.325682548438454","0.424478509841282","3"
"Rather not true","1992","Thuringia","Female","141","0.37450264592516","0.324296814142155","0.424708477708165","3"
"Tends to agree","1992","Lower Saxony","Male","41","0.126313262936809","0.0941182365390324","0.158508289334585","2"
"Tends to agree","1992","Hamburg","Female","10","","","","2"
"Tends to agree","1992","Lower Saxony","Female","40","0.109030437264154","0.0795026082464006","0.138558266281906","2"
"Tends to agree","1992","Schleswig-Holstein","Male","11","","","","2"
"Tends to agree","1992","Schleswig-Holstein","Female","15","","","","2"
"Tends to agree","1992","Bremen","Male","5","","","","2"
"Tends to agree","1992","Bremen","Female","6","","","","2"
"Tends to agree","1992","Hamburg","Male","4","","","","2"
"Tends to agree","1992","North Rhine-Westphalia","Female","108","0.114407508275066","0.0947575310478029","0.13405748550233","2"
"Tends to agree","1992","North Rhine-Westphalia","Male","50","0.0610955990466164","0.0452982799646058","0.0768929181286271","2"
"Tends to agree","1992","Hesse","Male","24","","","","2"
"Tends to agree","1992","Rhineland-Palatinate,Saarland","Male","33","0.156180448229333","0.111797141696857","0.20056375476181","2"
"Tends to agree","1992","Rhineland-Palatinate,Saarland","Female","40","0.147244796982596","0.106320237351876","0.188169356613317","2"
"Tends to agree","1992","Hesse","Female","35","0.113533155618013","0.0797623948054808","0.147303916430544","2"
"Tends to agree","1992","Baden-Württemberg","Male","58","0.130894536061568","0.10184894554787","0.159940126575267","2"
"Tends to agree","1992","Baden-Württemberg","Female","82","0.149615546253764","0.120882395268858","0.178348697238669","2"
"Tends to agree","1992","Bavaria","Male","64","0.10268777079233","0.0792798419608213","0.126095699623839","2"
"Tends to agree","1992","Berlin","Male","16","","","","2"
"Tends to agree","1992","Bavaria","Female","72","0.128693218936465","0.103261579634416","0.154124858238513","2"
"Tends to agree","1992","Berlin","Female","30","0.130293218344552","0.0898398576502846","0.17074657903882","2"
"Tends to agree","1992","Brandenburg","Male","63","0.21637229325406","0.171114825930212","0.261629760577907","2"
"Tends to agree","1992","Brandenburg","Female","84","0.263929030013962","0.217486756976827","0.310371303051097","2"
"Tends to agree","1992","Mecklenburg-Western Pomerania","Male","44","0.237100321228741","0.179301868729399","0.294898773728082","2"
"Tends to agree","1992","Mecklenburg-Western Pomerania","Female","62","0.306842277181223","0.244467059341576","0.36921749502087","2"
"Tends to agree","1992","Saxony","Male","103","0.205725431914897","0.171472281635928","0.239978582193866","2"
"Tends to agree","1992","Saxony","Female","156","0.260733240540032","0.226258352985867","0.295208128094196","2"
"Tends to agree","1992","Saxony-Anhalt","Male","93","0.29302023069818","0.246580766101827","0.339459695294532","2"
"Tends to agree","1992","Saxony-Anhalt","Female","97","0.248450407277311","0.206418049453755","0.290482765100867","2"
"Tends to agree","1992","Thuringia","Female","94","0.261982907139016","0.216370428634607","0.307595385643425","2"
"Tends to agree","1992","Thuringia","Male","72","0.248366466206064","0.201464738184306","0.295268194227821","2"
"Totally disagree","1992","Schleswig-Holstein","Male","68","0.566047606685441","0.474666504390495","0.657428708980387","4"
"Totally disagree","1992","Schleswig-Holstein","Female","69","0.517908799825218","0.431681560254861","0.604136039395576","4"
"Totally disagree","1992","Hamburg","Male","31","0.633569695861688","0.498660069109788","0.768479322613588","4"
"Totally disagree","1992","Hamburg","Female","35","0.509132982658348","0.387601455642522","0.630664509674174","4"
"Totally disagree","1992","Bremen","Male","27","","","","4"
"Totally disagree","1992","Lower Saxony","Female","242","0.533373103408973","0.486109519926275","0.580636686891671","4"
"Totally disagree","1992","Lower Saxony","Male","245","0.567062330316822","0.519043174177734","0.615081486455909","4"
"Totally disagree","1992","Bremen","Female","31","0.634642142101352","0.496977363138538","0.772306921064165","4"
"Totally disagree","1992","North Rhine-Westphalia","Male","544","0.618396278266237","0.586355174115189","0.650437382417284","4"
"Totally disagree","1992","Berlin","Female","131","0.487148916556408","0.427082215319792","0.547215617793024","4"
"Totally disagree","1992","Bavaria","Female","385","0.553613446996269","0.515858849610735","0.591368044381804","4"
"Totally disagree","1992","Berlin","Male","132","0.555218213646647","0.491410162542836","0.619026264750457","4"
"Totally disagree","1992","Brandenburg","Male","115","0.365568347391991","0.31263720772587","0.418499487058112","4"
"Totally disagree","1992","Brandenburg","Female","113","0.319165249216691","0.27004747272511","0.368283025708271","4"
"Totally disagree","1992","Hesse","Female","192","0.538216265870815","0.48514664721139","0.591285884530239","4"
"Totally disagree","1992","North Rhine-Westphalia","Female","576","0.560921012498306","0.530284451980931","0.591557573015681","4"
"Totally disagree","1992","Hesse","Male","204","0.64922936533832","0.596362128259213","0.702096602417426","4"
"Totally disagree","1992","Rhineland-Palatinate,Saarland","Male","141","0.519085115787627","0.458000066769075","0.580170164806179","4"
"Totally disagree","1992","Rhineland-Palatinate,Saarland","Female","138","0.466362518307667","0.408747350712053","0.523977685903282","4"
"Totally disagree","1992","Baden-Württemberg","Male","288","0.540812164625527","0.497897905008906","0.583726424242147","4"
"Totally disagree","1992","Baden-Württemberg","Female","290","0.463503044712648","0.423333476439217","0.50367261298608","4"
"Totally disagree","1992","Bavaria","Male","370","0.556686522561478","0.518378242571741","0.594994802551214","4"
"Totally disagree","1992","Mecklenburg-Western Pomerania","Male","63","0.274882568761759","0.214209746579197","0.335555390944321","4"
"Totally disagree","1992","Mecklenburg-Western Pomerania","Female","70","0.324740207780515","0.261405478116743","0.388074937444288","4"
"Totally disagree","1992","Saxony","Male","186","0.325493742514472","0.285789628121619","0.365197856907325","4"
"Totally disagree","1992","Saxony","Female","179","0.264734546623224","0.230090273209924","0.299378820036524","4"
"Totally disagree","1992","Saxony-Anhalt","Male","113","0.245579051198898","0.201661568770325","0.28949653362747","4"
"Totally disagree","1992","Saxony-Anhalt","Female","110","0.23903337566211","0.197547797099769","0.280518954224451","4"
"Totally disagree","1992","Thuringia","Male","100","0.272901942105087","0.22454719720531","0.321256687004864","4"
"Totally disagree","1992","Thuringia","Female","89","0.228393802645251","0.184847228507121","0.271940376783381","4"
"True entirely","1992","Schleswig-Holstein","Male","6","","","","1"
"True entirely","1992","Schleswig-Holstein","Female","4","","","","1"
"True entirely","1992","Hamburg","Male","4","","","","1"
"True entirely","1992","Hamburg","Female","7","","","","1"
"True entirely","1992","Lower Saxony","Male","7","","","","1"
"True entirely","1992","Lower Saxony","Female","21","","","","1"
"True entirely","1992","Bremen","Male","2","","","","1"
"True entirely","1992","Bremen","Female","3","","","","1"
"True entirely","1992","North Rhine-Westphalia","Male","43","0.05272222736253","0.0379820303724723","0.0674624243525876","1"
"True entirely","1992","North Rhine-Westphalia","Female","44","0.0522717994115845","0.0385315868259048","0.0660120119972642","1"
"True entirely","1992","Hesse","Male","8","","","","1"
"True entirely","1992","Hesse","Female","14","","","","1"
"True entirely","1992","Rhineland-Palatinate,Saarland","Male","7","","","","1"
"True entirely","1992","Rhineland-Palatinate,Saarland","Female","15","","","","1"
"True entirely","1992","Baden-Württemberg","Male","16","","","","1"
"True entirely","1992","Baden-Württemberg","Female","42","0.0852777828116617","0.0627794777297602","0.107776087893563","1"
"True entirely","1992","Bavaria","Male","19","","","","1"
"True entirely","1992","Bavaria","Female","34","0.0520195950215591","0.035154292332272","0.0688848977108461","1"
"True entirely","1992","Berlin","Male","8","","","","1"
"True entirely","1992","Berlin","Female","12","","","","1"
"True entirely","1992","Brandenburg","Male","17","","","","1"
"True entirely","1992","Brandenburg","Female","23","","","","1"
"True entirely","1992","Mecklenburg-Western Pomerania","Male","14","","","","1"
"True entirely","1992","Mecklenburg-Western Pomerania","Female","13","","","","1"
"True entirely","1992","Saxony","Male","47","0.0923725291444522","0.0678369432350519","0.116908115053853","1"
