"plh0191","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"Rather not true","1991","direct migration background","Rural Area","34","0.353352301588668","0.255675370139697","0.451029233037639"
"Rather not true","1991","indirect migration background","Urban Area","1","","",""
"Rather not true","1991","indirect migration background","Rural Area","1","","",""
"Totally disagree","1991","no migration background","Urban Area","432","0.314172098582985","0.289364865334918","0.338979331831052"
"Totally disagree","1991","no migration background","Rural Area","692","0.257187065102256","0.240318167186695","0.274055963017817"
"Totally disagree","1991","direct migration background","Urban Area","13","","",""
"Totally disagree","1991","direct migration background","Rural Area","25","","",""
"Totally disagree","1991","indirect migration background","Urban Area","","","",""
"Totally disagree","1991","indirect migration background","Rural Area","","","",""
"True entirely","1992","no migration background","Urban Area","286","0.0521201090284844","0.0466100956378295","0.0576301224191393"
"True entirely","1992","no migration background","Rural Area","245","0.0636692561866549","0.056069388609799","0.0712691237635108"
"True entirely","1992","direct migration background","Urban Area","28","","",""
"True entirely","1992","direct migration background","Rural Area","19","","",""
"True entirely","1992","indirect migration background","Urban Area","4","","",""
"True entirely","1992","indirect migration background","Rural Area","","","",""
"Tends to agree","1992","no migration background","Urban Area","751","0.119601032252639","0.111556874703526","0.127645189801752"
"Tends to agree","1992","no migration background","Rural Area","752","0.184614907185726","0.17253840228438","0.196691412087072"
"Tends to agree","1992","direct migration background","Urban Area","43","0.119416655740766","0.0877956925846773","0.151037618896854"
"Tends to agree","1992","direct migration background","Rural Area","38","0.20417664156964","0.143402881389052","0.264950401750228"
"Tends to agree","1992","indirect migration background","Urban Area","5","","",""
"Tends to agree","1992","indirect migration background","Rural Area","2","","",""
"Rather not true","1992","no migration background","Urban Area","1872","0.289448370215287","0.278206030205977","0.300690710224597"
"Rather not true","1992","no migration background","Rural Area","1407","0.335031790891084","0.320340162117527","0.349723419664642"
"Rather not true","1992","direct migration background","Urban Area","114","0.258631967992705","0.215933190758473","0.301330745226937"
"Rather not true","1992","direct migration background","Rural Area","53","0.316545903565795","0.2464201141839","0.386671692947689"
"Rather not true","1992","indirect migration background","Urban Area","18","","",""
"Rather not true","1992","indirect migration background","Rural Area","5","","",""
"Totally disagree","1992","no migration background","Urban Area","3342","0.53883048850359","0.526473014197718","0.551187962809461"
"Totally disagree","1992","no migration background","Rural Area","1561","0.416684045736535","0.401338516930237","0.432029574542832"
"Totally disagree","1992","direct migration background","Urban Area","219","0.547671681472956","0.49913786537353","0.596205497572381"
"Totally disagree","1992","direct migration background","Rural Area","59","0.358091582395979","0.28580822268757","0.430374942104388"
"Totally disagree","1992","indirect migration background","Urban Area","38","0.58487345830606","0.465085649662122","0.704661266949998"
"Totally disagree","1992","indirect migration background","Rural Area","8","","",""
"True entirely","1993","no migration background","Urban Area","420","0.0778522459916485","0.0711951622510418","0.0845093297322551"
"True entirely","1993","no migration background","Rural Area","288","0.079747189443855","0.0712526926909593","0.0882416861967507"
"True entirely","1993","direct migration background","Urban Area","179","0.0926344941870123","0.0801209232355921","0.105148065138432"
"True entirely","1993","direct migration background","Rural Area","30","0.0660058029475719","0.0415200935177044","0.0904915123774393"
"True entirely","1993","indirect migration background","Urban Area","24","","",""
"True entirely","1993","indirect migration background","Rural Area","3","","",""
"Tends to agree","1993","no migration background","Urban Area","855","0.140352152906245","0.131722009351796","0.148982296460694"
"Tends to agree","1993","no migration background","Rural Area","725","0.187343375078083","0.175108512506929","0.199578237649236"
"Tends to agree","1993","direct migration background","Urban Area","434","0.20321186062919","0.185843864363137","0.220579856895243"
"Tends to agree","1993","direct migration background","Rural Area","85","0.226513821377592","0.185235390931835","0.267792251823348"
"Tends to agree","1993","indirect migration background","Urban Area","55","0.169308996011269","0.132603113046535","0.206014878976003"
"Tends to agree","1993","indirect migration background","Rural Area","9","","",""
"Rather not true","1993","no migration background","Urban Area","2074","0.324593851446069","0.31296060737221","0.336227095519927"
"Rather not true","1993","no migration background","Rural Area","1541","0.381788779811333","0.366555044429112","0.397022515193554"
"Rather not true","1993","direct migration background","Urban Area","613","0.278308996382677","0.258965141345809","0.297652851419545"
"Rather not true","1993","direct migration background","Rural Area","155","0.40753845962855","0.359080633790474","0.455996285466627"
"Rather not true","1993","indirect migration background","Urban Area","136","0.331851787767403","0.285764156149851","0.377939419384956"
"Rather not true","1993","indirect migration background","Rural Area","28","","",""
"Totally disagree","1993","no migration background","Urban Area","2874","0.457201749656038","0.444824579772094","0.469578919539983"
"Totally disagree","1993","no migration background","Rural Area","1353","0.35112065566673","0.336153593945932","0.366087717387528"
"Totally disagree","1993","direct migration background","Urban Area","836","0.425844648801121","0.404502208951997","0.447187088650244"
"Totally disagree","1993","direct migration background","Rural Area","125","0.299941916046286","0.254752663136108","0.345131168956464"
"Totally disagree","1993","indirect migration background","Urban Area","186","0.414353492688906","0.366138824147988","0.462568161229824"
"Totally disagree","1993","indirect migration background","Rural Area","32","0.46430332215592","0.349106044779226","0.579500599532613"
"True entirely","1994","no migration background","Urban Area","","","",""
"True entirely","1994","no migration background","Rural Area","","","",""
"True entirely","1994","direct migration background","Urban Area","","","",""
"True entirely","1994","direct migration background","Rural Area","","","",""
"True entirely","1994","indirect migration background","Urban Area","","","",""
"True entirely","1994","indirect migration background","Rural Area","","","",""
"Tends to agree","1994","no migration background","Urban Area","","","",""
"Tends to agree","1994","no migration background","Rural Area","","","",""
"Tends to agree","1994","direct migration background","Urban Area","","","",""
"Tends to agree","1994","direct migration background","Rural Area","","","",""
"Tends to agree","1994","indirect migration background","Urban Area","","","",""
"Tends to agree","1994","indirect migration background","Rural Area","","","",""
"Rather not true","1994","no migration background","Urban Area","","","",""
"Rather not true","1994","no migration background","Rural Area","","","",""
"Rather not true","1994","direct migration background","Urban Area","","","",""
"Rather not true","1994","direct migration background","Rural Area","","","",""
"Rather not true","1994","indirect migration background","Urban Area","","","",""
"Rather not true","1994","indirect migration background","Rural Area","","","",""
"Totally disagree","1994","no migration background","Urban Area","","","",""
"Totally disagree","1994","no migration background","Rural Area","","","",""
"Totally disagree","1994","direct migration background","Urban Area","","","",""
"Totally disagree","1994","direct migration background","Rural Area","","","",""
"Totally disagree","1994","indirect migration background","Urban Area","","","",""
"Totally disagree","1994","indirect migration background","Rural Area","","","",""
"True entirely","1995","no migration background","Urban Area","280","0.0583853108030244","0.0524809638843582","0.0642896577216907"
"True entirely","1995","no migration background","Rural Area","229","0.0701357504521074","0.0621342272927431","0.0781372736114718"
"True entirely","1995","direct migration background","Urban Area","153","0.0722251906918201","0.0616894917163621","0.082760889667278"
"True entirely","1995","direct migration background","Rural Area","29","","",""
"True entirely","1995","indirect migration background","Urban Area","17","","",""
"True entirely","1995","indirect migration background","Rural Area","1","","",""
"Tends to agree","1995","no migration background","Urban Area","680","0.117732889347244","0.10961706941573","0.125848709278758"
"Tends to agree","1995","no migration background","Rural Area","607","0.155070639721577","0.14372920082999","0.166412078613163"
"Tends to agree","1995","direct migration background","Urban Area","437","0.177939555596966","0.16237323957","0.193505871623932"
"Tends to agree","1995","direct migration background","Rural Area","73","0.174112252000939","0.139496576862476","0.208727927139401"
"Tends to agree","1995","indirect migration background","Urban Area","44","0.110491815441354","0.0809631260372338","0.140020504845475"
"Tends to agree","1995","indirect migration background","Rural Area","9","","",""
"Rather not true","1995","no migration background","Urban Area","1979","0.322501206691988","0.310730476863963","0.334271936520014"
"Rather not true","1995","no migration background","Rural Area","1573","0.386550413481773","0.37129283272939","0.401807994234157"
"Rather not true","1995","direct migration background","Urban Area","758","0.30872312307951","0.289920938525602","0.327525307633418"
"Rather not true","1995","direct migration background","Rural Area","162","0.339822358453934","0.296585512140446","0.383059204767423"
"Rather not true","1995","indirect migration background","Urban Area","145","0.359130054444524","0.313942902326929","0.404317206562119"
"Rather not true","1995","indirect migration background","Rural Area","25","","",""
"Totally disagree","1995","no migration background","Urban Area","3119","0.501380593157744","0.488789837227399","0.513971349088088"
"Totally disagree","1995","no migration background","Rural Area","1504","0.388243196344543","0.372973355939133","0.403513036749952"
"Totally disagree","1995","direct migration background","Urban Area","971","0.441112130631705","0.42090360828485","0.461320652978559"
"Totally disagree","1995","direct migration background","Rural Area","197","0.403100439203141","0.358323449451033","0.44787742895525"
"Totally disagree","1995","indirect migration background","Urban Area","227","0.495671731324848","0.448578566827924","0.542764895821772"
"Totally disagree","1995","indirect migration background","Rural Area","39","0.541239114661335","0.427706664708533","0.654771564614138"
"True entirely","1996","no migration background","Urban Area","240","0.0448338087010857","0.0396058974363136","0.0500617199658578"
"True entirely","1996","no migration background","Rural Area","191","0.0508719629652946","0.0439632310291273","0.0577806949014619"
"True entirely","1996","direct migration background","Urban Area","134","0.076609834186114","0.0653646967691723","0.0878549716030556"
"True entirely","1996","direct migration background","Rural Area","16","","",""
"True entirely","1996","indirect migration background","Urban Area","16","","",""
"True entirely","1996","indirect migration background","Rural Area","4","","",""
"Tends to agree","1996","no migration background","Urban Area","669","0.123113314243158","0.114812701194245","0.131413927292071"
"Tends to agree","1996","no migration background","Rural Area","626","0.16241512401702","0.150818693227949","0.174011554806091"
"Tends to agree","1996","direct migration background","Urban Area","379","0.17870063323203","0.162503294187468","0.194897972276592"
"Tends to agree","1996","direct migration background","Rural Area","90","0.217835029161671","0.179483637689523","0.256186420633818"
"Tends to agree","1996","indirect migration background","Urban Area","46","0.113508446753523","0.0844570683401506","0.142559825166896"
"Tends to agree","1996","indirect migration background","Rural Area","9","","",""
"Rather not true","1996","no migration background","Urban Area","2247","0.363840038271618","0.351685895605173","0.375994180938062"
"Rather not true","1996","no migration background","Rural Area","1667","0.419212092317367","0.403698142710178","0.434726041924556"
"Rather not true","1996","direct migration background","Urban Area","788","0.357546211058312","0.337282596278607","0.377809825838016"
"Rather not true","1996","direct migration background","Rural Area","179","0.394214349273706","0.348810383176722","0.439618315370691"
"Rather not true","1996","indirect migration background","Urban Area","164","0.380230967441274","0.335772546807391","0.424689388075156"
"Rather not true","1996","indirect migration background","Rural Area","41","0.48895296221102","0.383913511226364","0.593992413195676"
"Totally disagree","1996","no migration background","Urban Area","2863","0.468212838784139","0.455606862013203","0.480818815555075"
"Totally disagree","1996","no migration background","Rural Area","1402","0.367500820700318","0.35234233450073","0.382659306899907"
"Totally disagree","1996","direct migration background","Urban Area","848","0.387143321523544","0.366549107076828","0.407737535970261"
"Totally disagree","1996","direct migration background","Rural Area","160","0.330617598064575","0.286908865427754","0.374326330701395"
"Totally disagree","1996","indirect migration background","Urban Area","232","0.487667329086915","0.441889709238618","0.533444948935211"
"Totally disagree","1996","indirect migration background","Rural Area","33","0.310722835825026","0.213476780008211","0.407968891641841"
"True entirely","1997","no migration background","Urban Area","299","0.0632821576466042","0.057087470819194","0.0694768444740145"
"True entirely","1997","no migration background","Rural Area","195","0.0654864185299699","0.0576701587020243","0.0733026783579154"
"True entirely","1997","direct migration background","Urban Area","116","0.0734911345519111","0.0622009334295094","0.0847813356743127"
"True entirely","1997","direct migration background","Rural Area","17","","",""
"True entirely","1997","indirect migration background","Urban Area","19","","",""
"True entirely","1997","indirect migration background","Rural Area","","","",""
"Tends to agree","1997","no migration background","Urban Area","707","0.128178538894407","0.119673119048362","0.136683958740451"
"Tends to agree","1997","no migration background","Rural Area","590","0.15083759096318","0.139529722880365","0.162145459045995"
"Tends to agree","1997","direct migration background","Urban Area","424","0.204245061569669","0.18680191354293","0.221688209596408"
"Tends to agree","1997","direct migration background","Rural Area","65","0.189689374602641","0.15219460277812","0.227184146427161"
"Tends to agree","1997","indirect migration background","Urban Area","70","0.118540176109425","0.0897720703294092","0.147308281889442"
"Tends to agree","1997","indirect migration background","Rural Area","14","","",""
"Rather not true","1997","no migration background","Urban Area","2082","0.337415966820141","0.325385634671367","0.349446298968916"
"Rather not true","1997","no migration background","Rural Area","1590","0.392888544698932","0.377457353361594","0.40831973603627"
"Rather not true","1997","direct migration background","Urban Area","787","0.357465187869586","0.336729205210501","0.37820117052867"
"Rather not true","1997","direct migration background","Rural Area","163","0.413929704740897","0.366825291579375","0.46103411790242"
"Rather not true","1997","indirect migration background","Urban Area","177","0.391033744488638","0.34760463202691","0.434462856950365"
"Rather not true","1997","indirect migration background","Rural Area","34","0.343550741472721","0.241995001685002","0.44510648126044"
"Totally disagree","1997","no migration background","Urban Area","2846","0.471123336638847","0.45842289477916","0.483823778498534"
"Totally disagree","1997","no migration background","Rural Area","1473","0.390787445807918","0.375370963699985","0.406203927915851"
"Totally disagree","1997","direct migration background","Urban Area","725","0.364798616008835","0.343970896436165","0.385626335581504"
"Totally disagree","1997","direct migration background","Rural Area","175","0.341657169955713","0.296300123095525","0.3870142168159"
"Totally disagree","1997","indirect migration background","Urban Area","219","0.437714017659614","0.393561946846052","0.481866088473175"
"Totally disagree","1997","indirect migration background","Rural Area","36","0.504423446588404","0.397502829628524","0.611344063548284"
"True entirely","1998","no migration background","Urban Area","","","",""
"True entirely","1998","no migration background","Rural Area","","","",""
"True entirely","1998","direct migration background","Urban Area","","","",""
"True entirely","1998","direct migration background","Rural Area","","","",""
"True entirely","1998","indirect migration background","Urban Area","","","",""
"True entirely","1998","indirect migration background","Rural Area","","","",""
"Tends to agree","1998","no migration background","Urban Area","","","",""
"Tends to agree","1998","no migration background","Rural Area","","","",""
"Tends to agree","1998","direct migration background","Urban Area","","","",""
"Tends to agree","1998","direct migration background","Rural Area","","","",""
"Tends to agree","1998","indirect migration background","Urban Area","","","",""
"Tends to agree","1998","indirect migration background","Rural Area","","","",""
"Rather not true","1998","no migration background","Urban Area","","","",""
"Rather not true","1998","no migration background","Rural Area","","","",""
"Rather not true","1998","direct migration background","Urban Area","","","",""
"Rather not true","1998","direct migration background","Rural Area","","","",""
"Rather not true","1998","indirect migration background","Urban Area","","","",""
"Rather not true","1998","indirect migration background","Rural Area","","","",""
"Totally disagree","1998","no migration background","Urban Area","","","",""
"Totally disagree","1998","no migration background","Rural Area","","","",""
"Totally disagree","1998","direct migration background","Urban Area","","","",""
"Totally disagree","1998","direct migration background","Rural Area","","","",""
"Totally disagree","1998","indirect migration background","Urban Area","","","",""
"Totally disagree","1998","indirect migration background","Rural Area","","","",""
"True entirely","1999","no migration background","Urban Area","","","",""
"True entirely","1999","no migration background","Rural Area","","","",""
"True entirely","1999","direct migration background","Urban Area","","","",""
"True entirely","1999","direct migration background","Rural Area","","","",""
"True entirely","1999","indirect migration background","Urban Area","","","",""
"True entirely","1999","indirect migration background","Rural Area","","","",""
"Tends to agree","1999","no migration background","Urban Area","","","",""
"Tends to agree","1999","no migration background","Rural Area","","","",""
"Tends to agree","1999","direct migration background","Urban Area","","","",""
"Tends to agree","1999","direct migration background","Rural Area","","","",""
"Tends to agree","1999","indirect migration background","Urban Area","","","",""
"Tends to agree","1999","indirect migration background","Rural Area","","","",""
"Rather not true","1999","no migration background","Urban Area","","","",""
"Rather not true","1999","no migration background","Rural Area","","","",""
"Rather not true","1999","direct migration background","Urban Area","","","",""
"Rather not true","1999","direct migration background","Rural Area","","","",""
"Rather not true","1999","indirect migration background","Urban Area","","","",""
"Rather not true","1999","indirect migration background","Rural Area","","","",""
"Totally disagree","1999","no migration background","Urban Area","","","",""
"Totally disagree","1999","no migration background","Rural Area","","","",""
"Totally disagree","1999","direct migration background","Urban Area","","","",""
"Totally disagree","1999","direct migration background","Rural Area","","","",""
"Totally disagree","1999","indirect migration background","Urban Area","","","",""
"Totally disagree","1999","indirect migration background","Rural Area","","","",""
"True entirely","2000","no migration background","Urban Area","","","",""
"True entirely","2000","no migration background","Rural Area","","","",""
"True entirely","2000","direct migration background","Urban Area","","","",""
"True entirely","2000","direct migration background","Rural Area","","","",""
"True entirely","2000","indirect migration background","Urban Area","","","",""
"True entirely","2000","indirect migration background","Rural Area","","","",""
"Tends to agree","2000","no migration background","Urban Area","","","",""
"Tends to agree","2000","no migration background","Rural Area","","","",""
"Tends to agree","2000","direct migration background","Urban Area","","","",""
"Tends to agree","2000","direct migration background","Rural Area","","","",""
"Tends to agree","2000","indirect migration background","Urban Area","","","",""
"Tends to agree","2000","indirect migration background","Rural Area","","","",""
"Rather not true","2000","no migration background","Urban Area","","","",""
"Rather not true","2000","no migration background","Rural Area","","","",""
"Rather not true","2000","direct migration background","Urban Area","","","",""
"Rather not true","2000","direct migration background","Rural Area","","","",""
"Rather not true","2000","indirect migration background","Urban Area","","","",""
"Rather not true","2000","indirect migration background","Rural Area","","","",""
"Totally disagree","2000","no migration background","Urban Area","","","",""
"Totally disagree","2000","no migration background","Rural Area","","","",""
"Totally disagree","2000","direct migration background","Urban Area","","","",""
"Totally disagree","2000","direct migration background","Rural Area","","","",""
"Totally disagree","2000","indirect migration background","Urban Area","","","",""
"Totally disagree","2000","indirect migration background","Rural Area","","","",""
"True entirely","2001","no migration background","Urban Area","","","",""
"True entirely","2001","no migration background","Rural Area","","","",""
"True entirely","2001","direct migration background","Urban Area","","","",""
"True entirely","2001","direct migration background","Rural Area","","","",""
"True entirely","2001","indirect migration background","Urban Area","","","",""
"True entirely","2001","indirect migration background","Rural Area","","","",""
"Tends to agree","2001","no migration background","Urban Area","","","",""
"Tends to agree","2001","no migration background","Rural Area","","","",""
"Tends to agree","2001","direct migration background","Urban Area","","","",""
"Tends to agree","2001","direct migration background","Rural Area","","","",""
"Tends to agree","2001","indirect migration background","Urban Area","","","",""
"Tends to agree","2001","indirect migration background","Rural Area","","","",""
"Rather not true","2001","no migration background","Urban Area","","","",""
"Rather not true","2001","no migration background","Rural Area","","","",""
"Rather not true","2001","direct migration background","Urban Area","","","",""
"Rather not true","2001","direct migration background","Rural Area","","","",""
"Rather not true","2001","indirect migration background","Urban Area","","","",""
"Rather not true","2001","indirect migration background","Rural Area","","","",""
"Totally disagree","2001","no migration background","Urban Area","","","",""
"Totally disagree","2001","no migration background","Rural Area","","","",""
"Totally disagree","2001","direct migration background","Urban Area","","","",""
"Totally disagree","2001","direct migration background","Rural Area","","","",""
"Totally disagree","2001","indirect migration background","Urban Area","","","",""
"Totally disagree","2001","indirect migration background","Rural Area","","","",""
"True entirely","2002","no migration background","Urban Area","","","",""
"True entirely","2002","no migration background","Rural Area","","","",""
"True entirely","2002","direct migration background","Urban Area","","","",""
"True entirely","2002","direct migration background","Rural Area","","","",""
"True entirely","2002","indirect migration background","Urban Area","","","",""
"True entirely","2002","indirect migration background","Rural Area","","","",""
"Tends to agree","2002","no migration background","Urban Area","","","",""
"Tends to agree","2002","no migration background","Rural Area","","","",""
"Tends to agree","2002","direct migration background","Urban Area","","","",""
"Tends to agree","2002","direct migration background","Rural Area","","","",""
"Tends to agree","2002","indirect migration background","Urban Area","","","",""
"Tends to agree","2002","indirect migration background","Rural Area","","","",""
"Rather not true","2002","no migration background","Urban Area","","","",""
"Rather not true","2002","no migration background","Rural Area","","","",""
"Rather not true","2002","direct migration background","Urban Area","","","",""
"Rather not true","2002","direct migration background","Rural Area","","","",""
"Rather not true","2002","indirect migration background","Urban Area","","","",""
"Rather not true","2002","indirect migration background","Rural Area","","","",""
"Totally disagree","2002","no migration background","Urban Area","","","",""
"Totally disagree","2002","no migration background","Rural Area","","","",""
"Totally disagree","2002","direct migration background","Urban Area","","","",""
"Totally disagree","2002","direct migration background","Rural Area","","","",""
"Totally disagree","2002","indirect migration background","Urban Area","","","",""
"Totally disagree","2002","indirect migration background","Rural Area","","","",""
"True entirely","2003","no migration background","Urban Area","","","",""
"True entirely","2003","no migration background","Rural Area","","","",""
"True entirely","2003","direct migration background","Urban Area","","","",""
"True entirely","2003","direct migration background","Rural Area","","","",""
"True entirely","2003","indirect migration background","Urban Area","","","",""
"True entirely","2003","indirect migration background","Rural Area","","","",""
"Tends to agree","2003","no migration background","Urban Area","","","",""
"Tends to agree","2003","no migration background","Rural Area","","","",""
"Tends to agree","2003","direct migration background","Urban Area","","","",""
"Tends to agree","2003","direct migration background","Rural Area","","","",""
"Tends to agree","2003","indirect migration background","Urban Area","","","",""
"Tends to agree","2003","indirect migration background","Rural Area","","","",""
"Rather not true","2003","no migration background","Urban Area","","","",""
"Rather not true","2003","no migration background","Rural Area","","","",""
"Rather not true","2003","direct migration background","Urban Area","","","",""
"Rather not true","2003","direct migration background","Rural Area","","","",""
"Rather not true","2003","indirect migration background","Urban Area","","","",""
"Rather not true","2003","indirect migration background","Rural Area","","","",""
"Totally disagree","2003","no migration background","Urban Area","","","",""
"Totally disagree","2003","no migration background","Rural Area","","","",""
"Totally disagree","2003","direct migration background","Urban Area","","","",""
"Totally disagree","2003","direct migration background","Rural Area","","","",""
"Totally disagree","2003","indirect migration background","Urban Area","","","",""
"Totally disagree","2003","indirect migration background","Rural Area","","","",""
"True entirely","2004","no migration background","Urban Area","","","",""
"True entirely","2004","no migration background","Rural Area","","","",""
"True entirely","2004","direct migration background","Urban Area","","","",""
"True entirely","2004","direct migration background","Rural Area","","","",""
"True entirely","2004","indirect migration background","Urban Area","","","",""
"True entirely","2004","indirect migration background","Rural Area","","","",""
"Tends to agree","2004","no migration background","Urban Area","","","",""
"Tends to agree","2004","no migration background","Rural Area","","","",""
"Tends to agree","2004","direct migration background","Urban Area","","","",""
"Tends to agree","2004","direct migration background","Rural Area","","","",""
"Tends to agree","2004","indirect migration background","Urban Area","","","",""
"Tends to agree","2004","indirect migration background","Rural Area","","","",""
"Rather not true","2004","no migration background","Urban Area","","","",""
"Rather not true","2004","no migration background","Rural Area","","","",""
"Rather not true","2004","direct migration background","Urban Area","","","",""
"Rather not true","2004","direct migration background","Rural Area","","","",""
"Rather not true","2004","indirect migration background","Urban Area","","","",""
"Rather not true","2004","indirect migration background","Rural Area","","","",""
"Totally disagree","2004","no migration background","Urban Area","","","",""
"Totally disagree","2004","no migration background","Rural Area","","","",""
"Totally disagree","2004","direct migration background","Urban Area","","","",""
"Totally disagree","2004","direct migration background","Rural Area","","","",""
"Totally disagree","2004","indirect migration background","Urban Area","","","",""
"Totally disagree","2004","indirect migration background","Rural Area","","","",""
"True entirely","2005","no migration background","Urban Area","","","",""
"True entirely","2005","no migration background","Rural Area","","","",""
"True entirely","2005","direct migration background","Urban Area","","","",""
"True entirely","2005","direct migration background","Rural Area","","","",""
"True entirely","2005","indirect migration background","Urban Area","","","",""
"True entirely","2005","indirect migration background","Rural Area","","","",""
"Tends to agree","2005","no migration background","Urban Area","","","",""
"Tends to agree","2005","no migration background","Rural Area","","","",""
"Tends to agree","2005","direct migration background","Urban Area","","","",""
"Tends to agree","2005","direct migration background","Rural Area","","","",""
"Tends to agree","2005","indirect migration background","Urban Area","","","",""
"Tends to agree","2005","indirect migration background","Rural Area","","","",""
"Rather not true","2005","no migration background","Urban Area","","","",""
"Rather not true","2005","no migration background","Rural Area","","","",""
"Rather not true","2005","direct migration background","Urban Area","","","",""
"Rather not true","2005","direct migration background","Rural Area","","","",""
"Rather not true","2005","indirect migration background","Urban Area","","","",""
"Rather not true","2005","indirect migration background","Rural Area","","","",""
"Totally disagree","2005","no migration background","Urban Area","","","",""
"Totally disagree","2005","no migration background","Rural Area","","","",""
"Totally disagree","2005","direct migration background","Urban Area","","","",""
"Totally disagree","2005","direct migration background","Rural Area","","","",""
"Totally disagree","2005","indirect migration background","Urban Area","","","",""
"Totally disagree","2005","indirect migration background","Rural Area","","","",""
"True entirely","2006","no migration background","Urban Area","","","",""
"True entirely","2006","no migration background","Rural Area","","","",""
"True entirely","2006","direct migration background","Urban Area","","","",""
"True entirely","2006","direct migration background","Rural Area","","","",""
"True entirely","2006","indirect migration background","Urban Area","","","",""
"True entirely","2006","indirect migration background","Rural Area","","","",""
"Tends to agree","2006","no migration background","Urban Area","","","",""
"Tends to agree","2006","no migration background","Rural Area","","","",""
"Tends to agree","2006","direct migration background","Urban Area","","","",""
"Tends to agree","2006","direct migration background","Rural Area","","","",""
"Tends to agree","2006","indirect migration background","Urban Area","","","",""
"Tends to agree","2006","indirect migration background","Rural Area","","","",""
"Rather not true","2006","no migration background","Urban Area","","","",""
"Rather not true","2006","no migration background","Rural Area","","","",""
"Rather not true","2006","direct migration background","Urban Area","","","",""
"Rather not true","2006","direct migration background","Rural Area","","","",""
"Rather not true","2006","indirect migration background","Urban Area","","","",""
"Rather not true","2006","indirect migration background","Rural Area","","","",""
"Totally disagree","2006","no migration background","Urban Area","","","",""
"Totally disagree","2006","no migration background","Rural Area","","","",""
"Totally disagree","2006","direct migration background","Urban Area","","","",""
"Totally disagree","2006","direct migration background","Rural Area","","","",""
"Totally disagree","2006","indirect migration background","Urban Area","","","",""
"Totally disagree","2006","indirect migration background","Rural Area","","","",""
"True entirely","2007","no migration background","Urban Area","","","",""
"True entirely","2007","no migration background","Rural Area","","","",""
"True entirely","2007","direct migration background","Urban Area","","","",""
"True entirely","2007","direct migration background","Rural Area","","","",""
"True entirely","2007","indirect migration background","Urban Area","","","",""
"True entirely","2007","indirect migration background","Rural Area","","","",""
"Tends to agree","2007","no migration background","Urban Area","","","",""
"Tends to agree","2007","no migration background","Rural Area","","","",""
