"plh0191","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Rather not true","1991","16-34 y.","lower secondary degree","47","0.294704715106773","0.221500853849908","0.367908576363638"
"Rather not true","1991","16-34 y.","secondary school degree","473","0.409314813458336","0.380620204400429","0.438009422516243"
"Rather not true","1991","16-34 y.","college entrance qualification","90","0.459187938655206","0.389244141517511","0.529131735792901"
"Rather not true","1991","16-34 y.","Other degree","2","","",""
"Rather not true","1991","16-34 y.","no degree/no degree yet","14","","",""
"Rather not true","1991","35-65 y.","lower secondary degree","431","0.391563410019805","0.362679665825718","0.420447154213892"
"Rather not true","1991","35-65 y.","secondary school degree","307","0.369207009794965","0.335296314792287","0.403117704797643"
"Rather not true","1991","35-65 y.","college entrance qualification","150","0.50356767883153","0.446989832465974","0.560145525197087"
"Rather not true","1991","35-65 y.","Other degree","6","","",""
"Rather not true","1991","35-65 y.","no degree/no degree yet","2","","",""
"Rather not true","1991","66 and older","lower secondary degree","108","0.339187953921979","0.288030452178895","0.390345455665064"
"Rather not true","1991","66 and older","secondary school degree","15","","",""
"Rather not true","1991","66 and older","college entrance qualification","","","",""
"Rather not true","1991","66 and older","Other degree","2","","",""
"Rather not true","1991","66 and older","no degree/no degree yet","","","",""
"Totally disagree","1991","16-34 y.","lower secondary degree","42","0.323480680634916","0.248366967266707","0.398594394003125"
"Totally disagree","1991","16-34 y.","secondary school degree","391","0.349237797356842","0.32141727233354","0.377058322380143"
"Totally disagree","1991","16-34 y.","college entrance qualification","79","0.408340495851174","0.339351800214865","0.477329191487483"
"Totally disagree","1991","16-34 y.","Other degree","2","","",""
"Totally disagree","1991","16-34 y.","no degree/no degree yet","10","","",""
"Totally disagree","1991","35-65 y.","lower secondary degree","235","0.215099901035565","0.190785024177389","0.239414777893741"
"Totally disagree","1991","35-65 y.","secondary school degree","234","0.311105818300942","0.278575477167027","0.343636159434857"
"Totally disagree","1991","35-65 y.","college entrance qualification","101","0.31973649733733","0.26696223693858","0.37251075773608"
"Totally disagree","1991","35-65 y.","Other degree","9","","",""
"Totally disagree","1991","35-65 y.","no degree/no degree yet","1","","",""
"Totally disagree","1991","66 and older","lower secondary degree","61","0.177516101292636","0.136227257647611","0.218804944937661"
"Totally disagree","1991","66 and older","secondary school degree","10","","",""
"Totally disagree","1991","66 and older","college entrance qualification","4","","",""
"Totally disagree","1991","66 and older","Other degree","3","","",""
"Totally disagree","1991","66 and older","no degree/no degree yet","","","",""
"True entirely","1992","16-34 y.","lower secondary degree","43","0.0364135567564667","0.0250127494819418","0.0478143640309917"
"True entirely","1992","16-34 y.","secondary school degree","52","0.0272331282848823","0.0197369135669989","0.0347293430027656"
"True entirely","1992","16-34 y.","college entrance qualification","12","","",""
"True entirely","1992","16-34 y.","Other degree","1","","",""
"True entirely","1992","16-34 y.","no degree/no degree yet","8","","",""
"True entirely","1992","35-65 y.","lower secondary degree","235","0.0718070096299485","0.0629243442269933","0.0806896750329036"
"True entirely","1992","35-65 y.","secondary school degree","54","0.0337623585533008","0.0244657947371083","0.0430589223694932"
"True entirely","1992","35-65 y.","college entrance qualification","18","","",""
"True entirely","1992","35-65 y.","Other degree","2","","",""
"True entirely","1992","35-65 y.","no degree/no degree yet","3","","",""
"True entirely","1992","66 and older","lower secondary degree","119","0.107669048463805","0.0891486480713864","0.126189448856224"
"True entirely","1992","66 and older","secondary school degree","21","","",""
"True entirely","1992","66 and older","college entrance qualification","4","","",""
"True entirely","1992","66 and older","Other degree","2","","",""
"True entirely","1992","66 and older","no degree/no degree yet","3","","",""
"Tends to agree","1992","16-34 y.","lower secondary degree","120","0.121418762264981","0.101539851883814","0.141297672646149"
"Tends to agree","1992","16-34 y.","secondary school degree","217","0.103143061936184","0.0891352448570931","0.117150879015274"
"Tends to agree","1992","16-34 y.","college entrance qualification","35","0.0450359780466831","0.0301242838590174","0.0599476722343487"
"Tends to agree","1992","16-34 y.","Other degree","11","","",""
"Tends to agree","1992","16-34 y.","no degree/no degree yet","12","","",""
"Tends to agree","1992","35-65 y.","lower secondary degree","563","0.152524859114713","0.14015472122792","0.164894997001506"
"Tends to agree","1992","35-65 y.","secondary school degree","206","0.117495531318278","0.100921306661212","0.134069755975343"
"Tends to agree","1992","35-65 y.","college entrance qualification","73","0.0759460189262016","0.0578910596145498","0.0940009782378533"
"Tends to agree","1992","35-65 y.","Other degree","15","","",""
"Tends to agree","1992","35-65 y.","no degree/no degree yet","10","","",""
"Tends to agree","1992","66 and older","lower secondary degree","287","0.269108939794053","0.242609765422664","0.295608114165443"
"Tends to agree","1992","66 and older","secondary school degree","30","0.12629056524316","0.0816810755126126","0.170900054973708"
"Tends to agree","1992","66 and older","college entrance qualification","12","","",""
"Tends to agree","1992","66 and older","Other degree","2","","",""
"Tends to agree","1992","66 and older","no degree/no degree yet","1","","",""
"Rather not true","1992","16-34 y.","lower secondary degree","335","0.312480103807067","0.284269490151201","0.340690717462934"
"Rather not true","1992","16-34 y.","secondary school degree","644","0.339564477927071","0.317753998909731","0.361374956944411"
"Rather not true","1992","16-34 y.","college entrance qualification","213","0.281790326196987","0.249442704958014","0.31413794743596"
"Rather not true","1992","16-34 y.","Other degree","7","","",""
"Rather not true","1992","16-34 y.","no degree/no degree yet","64","0.321833352261522","0.25469427671462","0.388972427808424"
"Rather not true","1992","35-65 y.","lower secondary degree","1047","0.308582821750066","0.292690157953614","0.324475485546518"
"Rather not true","1992","35-65 y.","secondary school degree","478","0.310192682929935","0.286383539961808","0.334001825898062"
"Rather not true","1992","35-65 y.","college entrance qualification","272","0.2935858306319","0.262547912531902","0.324623748731897"
"Rather not true","1992","35-65 y.","Other degree","11","","",""
"Rather not true","1992","35-65 y.","no degree/no degree yet","8","","",""
"Rather not true","1992","66 and older","lower secondary degree","308","0.284010953336336","0.25706691489763","0.310954991775042"
"Rather not true","1992","66 and older","secondary school degree","52","0.262324812016945","0.203248882662544","0.321400741371347"
"Rather not true","1992","66 and older","college entrance qualification","25","","",""
"Rather not true","1992","66 and older","Other degree","6","","",""
"Rather not true","1992","66 and older","no degree/no degree yet","1","","",""
"Totally disagree","1992","16-34 y.","lower secondary degree","539","0.529687577171484","0.499309391530811","0.560065762812158"
"Totally disagree","1992","16-34 y.","secondary school degree","898","0.530059331851863","0.507072843809942","0.553045819893784"
"Totally disagree","1992","16-34 y.","college entrance qualification","483","0.654506615193765","0.62031413748285","0.68869909290468"
"Totally disagree","1992","16-34 y.","Other degree","18","","",""
"Totally disagree","1992","16-34 y.","no degree/no degree yet","102","0.598384757958951","0.527933788516861","0.668835727401041"
"Totally disagree","1992","35-65 y.","lower secondary degree","1400","0.467085309505273","0.449919365530438","0.484251253480108"
"Totally disagree","1992","35-65 y.","secondary school degree","712","0.538549427198487","0.512890442440633","0.564208411956341"
"Totally disagree","1992","35-65 y.","college entrance qualification","464","0.602266309833236","0.568909400003033","0.635623219663439"
"Totally disagree","1992","35-65 y.","Other degree","18","","",""
"Totally disagree","1992","35-65 y.","no degree/no degree yet","10","","",""
"Totally disagree","1992","66 and older","lower secondary degree","362","0.339211058405805","0.31092266132358","0.367499455488031"
"Totally disagree","1992","66 and older","secondary school degree","110","0.513931005991297","0.446809814288181","0.581052197694412"
"Totally disagree","1992","66 and older","college entrance qualification","59","0.587249124029941","0.490754463711358","0.683743784348524"
"Totally disagree","1992","66 and older","Other degree","2","","",""
"Totally disagree","1992","66 and older","no degree/no degree yet","4","","",""
"True entirely","1993","16-34 y.","lower secondary degree","64","0.0435515598359379","0.0329211721568117","0.0541819475150642"
"True entirely","1993","16-34 y.","secondary school degree","87","0.0544571770775899","0.0441778820143177","0.0647364721408621"
"True entirely","1993","16-34 y.","college entrance qualification","36","0.0446161207358494","0.030527905612707","0.0587043358589919"
"True entirely","1993","16-34 y.","Other degree","21","","",""
"True entirely","1993","16-34 y.","no degree/no degree yet","17","","",""
"True entirely","1993","35-65 y.","lower secondary degree","252","0.0784248043322697","0.0690365483079529","0.0878130603565864"
"True entirely","1993","35-65 y.","secondary school degree","89","0.0664430567622149","0.0537330058656271","0.0791531076588026"
"True entirely","1993","35-65 y.","college entrance qualification","53","0.0716003679582966","0.0542370989911735","0.0889636369254196"
"True entirely","1993","35-65 y.","Other degree","58","0.0823777193436155","0.0621257006634328","0.102629738023798"
"True entirely","1993","35-65 y.","no degree/no degree yet","54","0.103922906241085","0.0760058206667865","0.131839991815384"
"True entirely","1993","66 and older","lower secondary degree","153","0.143974994782719","0.123114701763479","0.164835287801959"
"True entirely","1993","66 and older","secondary school degree","23","","",""
"True entirely","1993","66 and older","college entrance qualification","7","","",""
"True entirely","1993","66 and older","Other degree","4","","",""
"True entirely","1993","66 and older","no degree/no degree yet","6","","",""
"Tends to agree","1993","16-34 y.","lower secondary degree","205","0.142637001713924","0.124422599052327","0.16085140437552"
"Tends to agree","1993","16-34 y.","secondary school degree","228","0.108797868049782","0.0946922061555338","0.12290352994403"
"Tends to agree","1993","16-34 y.","college entrance qualification","39","0.0474008958562887","0.0329008466514139","0.0619009450611636"
"Tends to agree","1993","16-34 y.","Other degree","52","0.264743704537736","0.207349590129844","0.322137818945627"
"Tends to agree","1993","16-34 y.","no degree/no degree yet","51","0.118268045394437","0.0835841415100785","0.152951949278795"
"Tends to agree","1993","35-65 y.","lower secondary degree","601","0.186689453945664","0.173081873555","0.200297034336328"
"Tends to agree","1993","35-65 y.","secondary school degree","224","0.136642949530323","0.119114604440039","0.154171294620608"
"Tends to agree","1993","35-65 y.","college entrance qualification","76","0.0857359378616074","0.0668810626791524","0.104590813044062"
"Tends to agree","1993","35-65 y.","Other degree","149","0.24579631430196","0.214081405231295","0.277511223372624"
"Tends to agree","1993","35-65 y.","no degree/no degree yet","127","0.298614325346471","0.256746971486363","0.34048167920658"
"Tends to agree","1993","66 and older","lower secondary degree","294","0.257145497284919","0.231175315749069","0.283115678820769"
"Tends to agree","1993","66 and older","secondary school degree","41","0.163334096214791","0.114596240665684","0.212071951763898"
"Tends to agree","1993","66 and older","college entrance qualification","18","","",""
"Tends to agree","1993","66 and older","Other degree","13","","",""
"Tends to agree","1993","66 and older","no degree/no degree yet","14","","",""
"Rather not true","1993","16-34 y.","lower secondary degree","481","0.362078446131735","0.337046106713945","0.387110785549525"
"Rather not true","1993","16-34 y.","secondary school degree","697","0.365951409625846","0.344130736094212","0.38777208315748"
"Rather not true","1993","16-34 y.","college entrance qualification","274","0.327257705936153","0.295239984375416","0.359275427496891"
"Rather not true","1993","16-34 y.","Other degree","85","0.373108837815483","0.310194590648329","0.436023084982638"
"Rather not true","1993","16-34 y.","no degree/no degree yet","116","0.332355293040583","0.2817611808731","0.382949405208067"
"Rather not true","1993","35-65 y.","lower secondary degree","1113","0.346178645983301","0.329564711177727","0.362792580788875"
"Rather not true","1993","35-65 y.","secondary school degree","562","0.343760058106529","0.319521257955007","0.36799885825805"
"Rather not true","1993","35-65 y.","college entrance qualification","307","0.3330350954265","0.301295391009784","0.364774799843216"
"Rather not true","1993","35-65 y.","Other degree","227","0.300800619475786","0.267019709614622","0.33458152933695"
"Rather not true","1993","35-65 y.","no degree/no degree yet","139","0.281943313041561","0.240780787510761","0.323105838572362"
"Rather not true","1993","66 and older","lower secondary degree","353","0.327379191531632","0.299495881437335","0.355262501625928"
"Rather not true","1993","66 and older","secondary school degree","56","0.243274369260768","0.186706560787849","0.299842177733687"
"Rather not true","1993","66 and older","college entrance qualification","27","","",""
"Rather not true","1993","66 and older","Other degree","8","","",""
"Rather not true","1993","66 and older","no degree/no degree yet","4","","",""
"Totally disagree","1993","16-34 y.","lower secondary degree","666","0.451732992318404","0.425811892414054","0.477654092222754"
"Totally disagree","1993","16-34 y.","secondary school degree","860","0.470793545246782","0.44818237785637","0.493404712637195"
"Totally disagree","1993","16-34 y.","college entrance qualification","476","0.580725277471708","0.547054292421779","0.614396262521638"
"Totally disagree","1993","16-34 y.","Other degree","69","0.264234019811216","0.206875309213603","0.32159273040883"
"Totally disagree","1993","16-34 y.","no degree/no degree yet","149","0.498343962942576","0.444641575129272","0.55204635075588"
"Totally disagree","1993","35-65 y.","lower secondary degree","1184","0.388707095738765","0.371684384750395","0.405729806727135"
"Totally disagree","1993","35-65 y.","secondary school degree","600","0.453153935600933","0.427749619708239","0.478558251493628"
"Totally disagree","1993","35-65 y.","college entrance qualification","411","0.509628598753596","0.475962263144953","0.543294934362239"
"Totally disagree","1993","35-65 y.","Other degree","274","0.371025346878639","0.335441751747291","0.406608942009986"
"Totally disagree","1993","35-65 y.","no degree/no degree yet","139","0.315519455370882","0.273005121941346","0.358033788800418"
"Totally disagree","1993","66 and older","lower secondary degree","288","0.27150031640073","0.245074190660918","0.297926442140542"
"Totally disagree","1993","66 and older","secondary school degree","101","0.462094940653383","0.396363920062264","0.527825961244502"
"Totally disagree","1993","66 and older","college entrance qualification","48","0.49161205482786","0.393627646412164","0.589596463243557"
"Totally disagree","1993","66 and older","Other degree","5","","",""
"Totally disagree","1993","66 and older","no degree/no degree yet","3","","",""
"True entirely","1994","16-34 y.","lower secondary degree","","","",""
"True entirely","1994","16-34 y.","secondary school degree","","","",""
"True entirely","1994","16-34 y.","college entrance qualification","","","",""
"True entirely","1994","16-34 y.","Other degree","","","",""
"True entirely","1994","16-34 y.","no degree/no degree yet","","","",""
"True entirely","1994","35-65 y.","lower secondary degree","","","",""
"True entirely","1994","35-65 y.","secondary school degree","","","",""
"True entirely","1994","35-65 y.","college entrance qualification","","","",""
"True entirely","1994","35-65 y.","Other degree","","","",""
"True entirely","1994","35-65 y.","no degree/no degree yet","","","",""
"True entirely","1994","66 and older","lower secondary degree","","","",""
"True entirely","1994","66 and older","secondary school degree","","","",""
"True entirely","1994","66 and older","college entrance qualification","","","",""
"True entirely","1994","66 and older","Other degree","","","",""
"True entirely","1994","66 and older","no degree/no degree yet","","","",""
"Tends to agree","1994","16-34 y.","lower secondary degree","","","",""
"Tends to agree","1994","16-34 y.","secondary school degree","","","",""
"Tends to agree","1994","16-34 y.","college entrance qualification","","","",""
"Tends to agree","1994","16-34 y.","Other degree","","","",""
"Tends to agree","1994","16-34 y.","no degree/no degree yet","","","",""
"Tends to agree","1994","35-65 y.","lower secondary degree","","","",""
"Tends to agree","1994","35-65 y.","secondary school degree","","","",""
"Tends to agree","1994","35-65 y.","college entrance qualification","","","",""
"Tends to agree","1994","35-65 y.","Other degree","","","",""
"Tends to agree","1994","35-65 y.","no degree/no degree yet","","","",""
"Tends to agree","1994","66 and older","lower secondary degree","","","",""
"Tends to agree","1994","66 and older","secondary school degree","","","",""
"Tends to agree","1994","66 and older","college entrance qualification","","","",""
"Tends to agree","1994","66 and older","Other degree","","","",""
"Tends to agree","1994","66 and older","no degree/no degree yet","","","",""
"Rather not true","1994","16-34 y.","lower secondary degree","","","",""
"Rather not true","1994","16-34 y.","secondary school degree","","","",""
"Rather not true","1994","16-34 y.","college entrance qualification","","","",""
"Rather not true","1994","16-34 y.","Other degree","","","",""
"Rather not true","1994","16-34 y.","no degree/no degree yet","","","",""
"Rather not true","1994","35-65 y.","lower secondary degree","","","",""
"Rather not true","1994","35-65 y.","secondary school degree","","","",""
"Rather not true","1994","35-65 y.","college entrance qualification","","","",""
"Rather not true","1994","35-65 y.","Other degree","","","",""
"Rather not true","1994","35-65 y.","no degree/no degree yet","","","",""
"Rather not true","1994","66 and older","lower secondary degree","","","",""
"Rather not true","1994","66 and older","secondary school degree","","","",""
"Rather not true","1994","66 and older","college entrance qualification","","","",""
"Rather not true","1994","66 and older","Other degree","","","",""
"Rather not true","1994","66 and older","no degree/no degree yet","","","",""
"Totally disagree","1994","16-34 y.","lower secondary degree","","","",""
"Totally disagree","1994","16-34 y.","secondary school degree","","","",""
"Totally disagree","1994","16-34 y.","college entrance qualification","","","",""
"Totally disagree","1994","16-34 y.","Other degree","","","",""
"Totally disagree","1994","16-34 y.","no degree/no degree yet","","","",""
"Totally disagree","1994","35-65 y.","lower secondary degree","","","",""
"Totally disagree","1994","35-65 y.","secondary school degree","","","",""
"Totally disagree","1994","35-65 y.","college entrance qualification","","","",""
"Totally disagree","1994","35-65 y.","Other degree","","","",""
"Totally disagree","1994","35-65 y.","no degree/no degree yet","","","",""
"Totally disagree","1994","66 and older","lower secondary degree","","","",""
"Totally disagree","1994","66 and older","secondary school degree","","","",""
"Totally disagree","1994","66 and older","college entrance qualification","","","",""
"Totally disagree","1994","66 and older","Other degree","","","",""
"Totally disagree","1994","66 and older","no degree/no degree yet","","","",""
"True entirely","1995","16-34 y.","lower secondary degree","42","0.0318380086490969","0.0223161119593708","0.041359905338823"
"True entirely","1995","16-34 y.","secondary school degree","50","0.0304268726633854","0.0223750107106644","0.0384787346161065"
"True entirely","1995","16-34 y.","college entrance qualification","14","","",""
"True entirely","1995","16-34 y.","Other degree","19","","",""
"True entirely","1995","16-34 y.","no degree/no degree yet","17","","",""
"True entirely","1995","35-65 y.","lower secondary degree","185","0.0710418169495337","0.0618059259033058","0.0802777079957616"
"True entirely","1995","35-65 y.","secondary school degree","68","0.0440528977973305","0.0340102072574672","0.0540955883371937"
"True entirely","1995","35-65 y.","college entrance qualification","22","","",""
"True entirely","1995","35-65 y.","Other degree","48","0.0628441854650911","0.0462033350929087","0.0794850358372734"
"True entirely","1995","35-65 y.","no degree/no degree yet","36","0.0887514915711269","0.0616184730627938","0.11588451007946"
"True entirely","1995","66 and older","lower secondary degree","148","0.14421642231397","0.123474613512454","0.164958231115485"
"True entirely","1995","66 and older","secondary school degree","23","","",""
"True entirely","1995","66 and older","college entrance qualification","7","","",""
"True entirely","1995","66 and older","Other degree","4","","",""
"True entirely","1995","66 and older","no degree/no degree yet","5","","",""
"Tends to agree","1995","16-34 y.","lower secondary degree","158","0.11736063933208","0.0999052563802487","0.134816022283911"
"Tends to agree","1995","16-34 y.","secondary school degree","161","0.0903976298633681","0.0769550789369527","0.103840180789784"
"Tends to agree","1995","16-34 y.","college entrance qualification","37","0.0469634118341242","0.0330954084550172","0.0608314152132313"
"Tends to agree","1995","16-34 y.","Other degree","55","0.151897082493271","0.111483646930328","0.192310518056214"
"Tends to agree","1995","16-34 y.","no degree/no degree yet","52","0.11842903054444","0.0865645186404542","0.150293542448425"
"Tends to agree","1995","35-65 y.","lower secondary degree","501","0.157342332317792","0.144251355050109","0.170433309585475"
"Tends to agree","1995","35-65 y.","secondary school degree","186","0.101706385156737","0.0869143076126851","0.116498462700789"
"Tends to agree","1995","35-65 y.","college entrance qualification","57","0.0506938764606255","0.0363777437886857","0.0650100091325652"
"Tends to agree","1995","35-65 y.","Other degree","148","0.218445977935534","0.190113237015335","0.246778718855732"
"Tends to agree","1995","35-65 y.","no degree/no degree yet","101","0.194581476799793","0.156810917151846","0.23235203644774"
"Tends to agree","1995","66 and older","lower secondary degree","256","0.226291252492058","0.201586532813786","0.250995972170329"
"Tends to agree","1995","66 and older","secondary school degree","45","0.204241078497095","0.151209578721104","0.257272578273086"
"Tends to agree","1995","66 and older","college entrance qualification","15","","",""
"Tends to agree","1995","66 and older","Other degree","17","","",""
"Tends to agree","1995","66 and older","no degree/no degree yet","14","","",""
"Rather not true","1995","16-34 y.","lower secondary degree","467","0.373455764901593","0.347221315389155","0.39969021441403"
"Rather not true","1995","16-34 y.","secondary school degree","669","0.38143727052078","0.358666338108403","0.404208202933157"
"Rather not true","1995","16-34 y.","college entrance qualification","275","0.291695172387366","0.261899440800444","0.321490903974287"
"Rather not true","1995","16-34 y.","Other degree","96","0.315750236885947","0.263413583682479","0.368086890089416"
"Rather not true","1995","16-34 y.","no degree/no degree yet","140","0.326987926644587","0.280725668294221","0.373250184994954"
"Rather not true","1995","35-65 y.","lower secondary degree","1080","0.360715678873646","0.343451209889966","0.377980147857326"
"Rather not true","1995","35-65 y.","secondary school degree","593","0.355298287115118","0.331876400298645","0.37872017393159"
"Rather not true","1995","35-65 y.","college entrance qualification","314","0.338337940994134","0.30746071408771","0.369215167900558"
"Rather not true","1995","35-65 y.","Other degree","284","0.31996545033974","0.287979880322082","0.351951020357397"
"Rather not true","1995","35-65 y.","no degree/no degree yet","151","0.373902823708518","0.327740027159062","0.420065620257974"
"Rather not true","1995","66 and older","lower secondary degree","327","0.282328927093309","0.255752432138333","0.308905422048284"
"Rather not true","1995","66 and older","secondary school degree","55","0.258902851980979","0.201282276423609","0.316523427538348"
"Rather not true","1995","66 and older","college entrance qualification","35","0.312896346519482","0.228152036931678","0.397640656107286"
"Rather not true","1995","66 and older","Other degree","11","","",""
"Rather not true","1995","66 and older","no degree/no degree yet","11","","",""
"Totally disagree","1995","16-34 y.","lower secondary degree","639","0.477345587117231","0.450256132017168","0.504435042217293"
"Totally disagree","1995","16-34 y.","secondary school degree","868","0.497738226952466","0.474299018692947","0.521177435211985"
"Totally disagree","1995","16-34 y.","college entrance qualification","568","0.642773501493476","0.61136261834096","0.674184384645992"
