"plh0191","year","age_gr","n","percent","lower_confidence","upper_confidence","value"
"True entirely","1995","16-34 y.","154","0.0316694614855874","0.0267762082358174","0.0365627147353575","1"
"True entirely","1995","35-65 y.","367","0.0573851968511596","0.0518597273712623","0.062910666331057","1"
"True entirely","1995","66 and older","188","0.130079664219468","0.113234969149063","0.146924359289873","1"
"Rather not true","1996","16-34 y.","1832","0.388754127673993","0.374903120681989","0.402605134665996","3"
"Rather not true","1996","35-65 y.","2740","0.394180133203809","0.382509392705409","0.405850873702209","3"
"Rather not true","1996","66 and older","514","0.325778689644381","0.302462111984039","0.349095267304722","3"
"Tends to agree","1996","16-34 y.","475","0.0975779402269795","0.0891462130275313","0.106009667426428","2"
"Tends to agree","1996","35-65 y.","974","0.136633297781051","0.128430628273552","0.14483596728855","2"
"Tends to agree","1996","66 and older","370","0.22616875441274","0.205355419795135","0.246982089030345","2"
"Totally disagree","1996","16-34 y.","2319","0.485923592683055","0.471722109577385","0.500125075788725","4"
"Totally disagree","1996","35-65 y.","2693","0.420653004189799","0.408863089351803","0.432442919027794","4"
"Totally disagree","1996","66 and older","527","0.358237403733686","0.334382652181082","0.38209215528629","4"
"True entirely","1996","16-34 y.","132","0.0277443394159726","0.0230776026263657","0.0324110762055796","1"
"True entirely","1996","35-65 y.","328","0.0485335648253414","0.0434014410385202","0.0536656886121626","1"
"True entirely","1996","66 and older","141","0.0898151522091931","0.0755904940521103","0.104039810366276","1"
"Rather not true","1997","16-34 y.","1799","0.378193218424239","0.364196213172595","0.392190223675883","3"
"Rather not true","1997","35-65 y.","2545","0.366766323572685","0.355168678332154","0.378363968813216","3"
"Rather not true","1997","66 and older","489","0.301988419639088","0.279350005204713","0.324626834073463","3"
"Tends to agree","1997","16-34 y.","515","0.104110602987182","0.0952955442764833","0.112925661697881","2"
"Tends to agree","1997","35-65 y.","996","0.14461958564333","0.13615537817723","0.153083793109429","2"
"Tends to agree","1997","66 and older","359","0.205515162010911","0.185590806228802","0.225439517793019","2"
"Totally disagree","1997","16-34 y.","2142","0.474640618277911","0.460227391279585","0.489053845276237","4"
"Totally disagree","1997","35-65 y.","2767","0.435031484230727","0.423100794267645","0.446962174193809","4"
"Totally disagree","1997","66 and older","566","0.366276478830278","0.342520442756101","0.390032514904455","4"
"True entirely","1997","16-34 y.","155","0.0430555603106681","0.0371967624507049","0.0489143581706312","1"
"True entirely","1997","35-65 y.","325","0.0535826065532586","0.0481632669479057","0.0590019461586114","1"
"True entirely","1997","66 and older","166","0.126219939519724","0.109844815556051","0.142595063483397","1"
"Rather not true","1998","16-34 y.","","","","","3"
"Rather not true","1998","35-65 y.","","","","","3"
"Rather not true","1998","66 and older","","","","","3"
"Tends to agree","1998","16-34 y.","","","","","2"
"Tends to agree","1998","35-65 y.","","","","","2"
"Tends to agree","1998","66 and older","","","","","2"
"Totally disagree","1998","16-34 y.","","","","","4"
"Totally disagree","1998","35-65 y.","","","","","4"
"Totally disagree","1998","66 and older","","","","","4"
"True entirely","1998","16-34 y.","","","","","1"
"True entirely","1998","35-65 y.","","","","","1"
"True entirely","1998","66 and older","","","","","1"
"Rather not true","1999","16-34 y.","","","","","3"
"Rather not true","1999","35-65 y.","","","","","3"
"Rather not true","1999","66 and older","","","","","3"
"Tends to agree","1999","16-34 y.","","","","","2"
"Tends to agree","1999","35-65 y.","","","","","2"
"Tends to agree","1999","66 and older","","","","","2"
"Totally disagree","1999","16-34 y.","","","","","4"
"Totally disagree","1999","35-65 y.","","","","","4"
"Totally disagree","1999","66 and older","","","","","4"
"True entirely","1999","16-34 y.","","","","","1"
"True entirely","1999","35-65 y.","","","","","1"
"True entirely","1999","66 and older","","","","","1"
"Rather not true","2000","16-34 y.","","","","","3"
"Rather not true","2000","35-65 y.","","","","","3"
"Rather not true","2000","66 and older","","","","","3"
"Tends to agree","2000","16-34 y.","","","","","2"
"Tends to agree","2000","35-65 y.","","","","","2"
"Tends to agree","2000","66 and older","","","","","2"
"Totally disagree","2000","16-34 y.","","","","","4"
"Totally disagree","2000","35-65 y.","","","","","4"
"Totally disagree","2000","66 and older","","","","","4"
"True entirely","2000","16-34 y.","","","","","1"
"True entirely","2000","35-65 y.","","","","","1"
"True entirely","2000","66 and older","","","","","1"
"Rather not true","2001","16-34 y.","","","","","3"
"Rather not true","2001","35-65 y.","","","","","3"
"Rather not true","2001","66 and older","","","","","3"
"Tends to agree","2001","16-34 y.","","","","","2"
"Tends to agree","2001","35-65 y.","","","","","2"
"Tends to agree","2001","66 and older","","","","","2"
"Totally disagree","2001","16-34 y.","","","","","4"
"Totally disagree","2001","35-65 y.","","","","","4"
"Totally disagree","2001","66 and older","","","","","4"
"True entirely","2001","16-34 y.","","","","","1"
"True entirely","2001","35-65 y.","","","","","1"
"True entirely","2001","66 and older","","","","","1"
"Rather not true","2002","16-34 y.","","","","","3"
"Rather not true","2002","35-65 y.","","","","","3"
"Rather not true","2002","66 and older","","","","","3"
"Tends to agree","2002","16-34 y.","","","","","2"
"Tends to agree","2002","35-65 y.","","","","","2"
"Tends to agree","2002","66 and older","","","","","2"
"Totally disagree","2002","16-34 y.","","","","","4"
"Totally disagree","2002","35-65 y.","","","","","4"
"Totally disagree","2002","66 and older","","","","","4"
"True entirely","2002","16-34 y.","","","","","1"
"True entirely","2002","35-65 y.","","","","","1"
"True entirely","2002","66 and older","","","","","1"
"Rather not true","2003","16-34 y.","","","","","3"
"Rather not true","2003","35-65 y.","","","","","3"
"Rather not true","2003","66 and older","","","","","3"
"Tends to agree","2003","16-34 y.","","","","","2"
"Tends to agree","2003","35-65 y.","","","","","2"
"Tends to agree","2003","66 and older","","","","","2"
"Totally disagree","2003","16-34 y.","","","","","4"
"Totally disagree","2003","35-65 y.","","","","","4"
"Totally disagree","2003","66 and older","","","","","4"
"True entirely","2003","16-34 y.","","","","","1"
"True entirely","2003","35-65 y.","","","","","1"
"True entirely","2003","66 and older","","","","","1"
"Rather not true","2004","16-34 y.","","","","","3"
"Rather not true","2004","35-65 y.","","","","","3"
"Rather not true","2004","66 and older","","","","","3"
"Tends to agree","2004","16-34 y.","","","","","2"
"Tends to agree","2004","35-65 y.","","","","","2"
"Tends to agree","2004","66 and older","","","","","2"
"Totally disagree","2004","16-34 y.","","","","","4"
"Totally disagree","2004","35-65 y.","","","","","4"
"Totally disagree","2004","66 and older","","","","","4"
"True entirely","2004","16-34 y.","","","","","1"
"True entirely","2004","35-65 y.","","","","","1"
"True entirely","2004","66 and older","","","","","1"
"Rather not true","2005","16-34 y.","","","","","3"
"Rather not true","2005","35-65 y.","","","","","3"
"Rather not true","2005","66 and older","","","","","3"
"Tends to agree","2005","16-34 y.","","","","","2"
"Tends to agree","2005","35-65 y.","","","","","2"
"Tends to agree","2005","66 and older","","","","","2"
"Totally disagree","2005","16-34 y.","","","","","4"
"Totally disagree","2005","35-65 y.","","","","","4"
"Totally disagree","2005","66 and older","","","","","4"
"True entirely","2005","16-34 y.","","","","","1"
"True entirely","2005","35-65 y.","","","","","1"
"True entirely","2005","66 and older","","","","","1"
"Rather not true","2006","16-34 y.","","","","","3"
"Rather not true","2006","35-65 y.","","","","","3"
"Rather not true","2006","66 and older","","","","","3"
"Tends to agree","2006","16-34 y.","","","","","2"
"Tends to agree","2006","35-65 y.","","","","","2"
"Tends to agree","2006","66 and older","","","","","2"
"Totally disagree","2006","16-34 y.","","","","","4"
"Totally disagree","2006","35-65 y.","","","","","4"
"Totally disagree","2006","66 and older","","","","","4"
"True entirely","2006","16-34 y.","","","","","1"
"True entirely","2006","35-65 y.","","","","","1"
"True entirely","2006","66 and older","","","","","1"
"Rather not true","2007","16-34 y.","","","","","3"
"Rather not true","2007","35-65 y.","","","","","3"
"Rather not true","2007","66 and older","","","","","3"
"Tends to agree","2007","16-34 y.","","","","","2"
"Tends to agree","2007","35-65 y.","","","","","2"
"Tends to agree","2007","66 and older","","","","","2"
"Totally disagree","2007","16-34 y.","","","","","4"
"Totally disagree","2007","35-65 y.","","","","","4"
"Totally disagree","2007","66 and older","","","","","4"
"True entirely","2007","16-34 y.","","","","","1"
"True entirely","2007","35-65 y.","","","","","1"
"True entirely","2007","66 and older","","","","","1"
"Rather not true","2008","16-34 y.","1632","0.382987294526692","0.368538135857614","0.397436453195769","3"
"Rather not true","2008","35-65 y.","4027","0.383574156582404","0.374337824217504","0.392810488947304","3"
"Rather not true","2008","66 and older","1542","0.359193302604036","0.344855222380612","0.373531382827461","3"
"Tends to agree","2008","16-34 y.","440","0.109321061842103","0.100046020900387","0.118596102783819","2"
"Tends to agree","2008","35-65 y.","1304","0.132937545134596","0.12648867721982","0.139386413049371","2"
"Tends to agree","2008","66 and older","897","0.222201237732647","0.209776986335802","0.234625489129492","2"
"Totally disagree","2008","16-34 y.","2178","0.479761217429927","0.464911531973323","0.49461090288653","4"
"Totally disagree","2008","35-65 y.","4879","0.437600104565154","0.428176961426139","0.447023247704169","4"
"Totally disagree","2008","66 and older","1535","0.341180638498901","0.327011653664416","0.355349623333386","4"
"True entirely","2008","16-34 y.","98","0.027930426201279","0.0230327419903298","0.0328281104122282","1"
"True entirely","2008","35-65 y.","437","0.0458881937178459","0.0419136746903835","0.0498627127453083","1"
"True entirely","2008","66 and older","327","0.0774248211644157","0.0694374409487837","0.0854122013800477","1"
"Rather not true","2009","16-34 y.","","","","","3"
"Rather not true","2009","35-65 y.","","","","","3"
"Rather not true","2009","66 and older","","","","","3"
"Tends to agree","2009","16-34 y.","","","","","2"
"Tends to agree","2009","35-65 y.","","","","","2"
"Tends to agree","2009","66 and older","","","","","2"
"Totally disagree","2009","16-34 y.","","","","","4"
"Totally disagree","2009","35-65 y.","","","","","4"
"Totally disagree","2009","66 and older","","","","","4"
"True entirely","2009","16-34 y.","","","","","1"
"True entirely","2009","35-65 y.","","","","","1"
"True entirely","2009","66 and older","","","","","1"
"Rather not true","2010","16-34 y.","","","","","3"
"Rather not true","2010","35-65 y.","","","","","3"
"Rather not true","2010","66 and older","","","","","3"
"Tends to agree","2010","16-34 y.","","","","","2"
"Tends to agree","2010","35-65 y.","","","","","2"
"Tends to agree","2010","66 and older","","","","","2"
"Totally disagree","2010","16-34 y.","","","","","4"
"Totally disagree","2010","35-65 y.","","","","","4"
"Totally disagree","2010","66 and older","","","","","4"
"True entirely","2010","16-34 y.","","","","","1"
"True entirely","2010","35-65 y.","","","","","1"
"True entirely","2010","66 and older","","","","","1"
"Rather not true","2011","16-34 y.","","","","","3"
"Rather not true","2011","35-65 y.","","","","","3"
"Rather not true","2011","66 and older","","","","","3"
"Tends to agree","2011","16-34 y.","","","","","2"
"Tends to agree","2011","35-65 y.","","","","","2"
"Tends to agree","2011","66 and older","","","","","2"
"Totally disagree","2011","16-34 y.","","","","","4"
"Totally disagree","2011","35-65 y.","","","","","4"
"Totally disagree","2011","66 and older","","","","","4"
"True entirely","2011","16-34 y.","","","","","1"
"True entirely","2011","35-65 y.","","","","","1"
"True entirely","2011","66 and older","","","","","1"
"Rather not true","2012","16-34 y.","","","","","3"
"Rather not true","2012","35-65 y.","","","","","3"
"Rather not true","2012","66 and older","","","","","3"
"Tends to agree","2012","16-34 y.","","","","","2"
"Tends to agree","2012","35-65 y.","","","","","2"
"Tends to agree","2012","66 and older","","","","","2"
"Totally disagree","2012","16-34 y.","","","","","4"
"Totally disagree","2012","35-65 y.","","","","","4"
"Totally disagree","2012","66 and older","","","","","4"
"True entirely","2012","16-34 y.","","","","","1"
"True entirely","2012","35-65 y.","","","","","1"
"True entirely","2012","66 and older","","","","","1"
"Rather not true","2013","16-34 y.","1126","0.302321897076934","0.287495597404445","0.317148196749423","3"
"Rather not true","2013","35-65 y.","3378","0.33506040017895","0.325904329438793","0.344216470919106","3"
"Rather not true","2013","66 and older","1612","0.331673629918372","0.318548531870304","0.34479872796644","3"
"Tends to agree","2013","16-34 y.","240","0.0574218537587457","0.0499113734265547","0.0649323340909368","2"
"Tends to agree","2013","35-65 y.","859","0.0898338400641822","0.0842871127785199","0.0953805673498444","2"
"Tends to agree","2013","66 and older","688","0.147131002707135","0.137255799366441","0.157006206047828","2"
"Totally disagree","2013","16-34 y.","2223","0.616271579990063","0.600572706907068","0.631970453073057","4"
"Totally disagree","2013","35-65 y.","5589","0.530950961231412","0.521270571998368","0.540631350464456","4"
"Totally disagree","2013","66 and older","2297","0.446442268172851","0.432583746691817","0.460300789653884","4"
"True entirely","2013","16-34 y.","97","0.023984669174257","0.01904536682346","0.0289239715250541","1"
"True entirely","2013","35-65 y.","383","0.0441547985254566","0.0401696985149711","0.0481398985359421","1"
"True entirely","2013","66 and older","346","0.0747530992016423","0.0674215423475402","0.0820846560557444","1"
"Rather not true","2014","16-34 y.","","","","","3"
"Rather not true","2014","35-65 y.","","","","","3"
"Rather not true","2014","66 and older","","","","","3"
"Tends to agree","2014","16-34 y.","","","","","2"
"Tends to agree","2014","35-65 y.","","","","","2"
"Tends to agree","2014","66 and older","","","","","2"
"Totally disagree","2014","16-34 y.","","","","","4"
"Totally disagree","2014","35-65 y.","","","","","4"
"Totally disagree","2014","66 and older","","","","","4"
"True entirely","2014","16-34 y.","","","","","1"
"True entirely","2014","35-65 y.","","","","","1"
"True entirely","2014","66 and older","","","","","1"
"Rather not true","2015","16-34 y.","","","","","3"
"Rather not true","2015","35-65 y.","","","","","3"
"Rather not true","2015","66 and older","","","","","3"
"Tends to agree","2015","16-34 y.","","","","","2"
"Tends to agree","2015","35-65 y.","","","","","2"
"Tends to agree","2015","66 and older","","","","","2"
"Totally disagree","2015","16-34 y.","","","","","4"
"Totally disagree","2015","35-65 y.","","","","","4"
"Totally disagree","2015","66 and older","","","","","4"
"True entirely","2015","16-34 y.","","","","","1"
"True entirely","2015","35-65 y.","","","","","1"
"True entirely","2015","66 and older","","","","","1"
"Rather not true","2016","16-34 y.","","","","","3"
"Rather not true","2016","35-65 y.","","","","","3"
"Rather not true","2016","66 and older","","","","","3"
"Tends to agree","2016","16-34 y.","","","","","2"
"Tends to agree","2016","35-65 y.","","","","","2"
"Tends to agree","2016","66 and older","","","","","2"
"Totally disagree","2016","16-34 y.","","","","","4"
"Totally disagree","2016","35-65 y.","","","","","4"
"Totally disagree","2016","66 and older","","","","","4"
"True entirely","2016","16-34 y.","","","","","1"
"True entirely","2016","35-65 y.","","","","","1"
"True entirely","2016","66 and older","","","","","1"
"Rather not true","2017","16-34 y.","","","","","3"
"Rather not true","2017","35-65 y.","","","","","3"
"Rather not true","2017","66 and older","","","","","3"
"Tends to agree","2017","16-34 y.","","","","","2"
"Tends to agree","2017","35-65 y.","","","","","2"
"Tends to agree","2017","66 and older","","","","","2"
"Totally disagree","2017","16-34 y.","","","","","4"
"Totally disagree","2017","35-65 y.","","","","","4"
"Totally disagree","2017","66 and older","","","","","4"
"True entirely","2017","16-34 y.","","","","","1"
"True entirely","2017","35-65 y.","","","","","1"
"True entirely","2017","66 and older","","","","","1"
"Rather not true","2018","16-34 y.","2041","0.347933423117171","0.335810292362367","0.360056553871974","3"
"Rather not true","2018","35-65 y.","5240","0.364792604553398","0.356982772304114","0.372602436802681","3"
"Rather not true","2018","66 and older","1726","0.343333494189404","0.330201210496693","0.356465777882114","3"
"Tends to agree","2018","16-34 y.","592","0.103271364310402","0.0955260112208942","0.111016717399911","2"
"Tends to agree","2018","35-65 y.","1423","0.100313846860379","0.0954398316422646","0.105187862078493","2"
"Tends to agree","2018","66 and older","755","0.157930963498338","0.147845003800481","0.168016923196196","2"
"Totally disagree","2018","16-34 y.","3115","0.524475659748995","0.511764950365737","0.537186369132253","4"
"Totally disagree","2018","35-65 y.","7296","0.488532296520197","0.480422374697602","0.496642218342793","4"
"Totally disagree","2018","66 and older","2233","0.435875047121882","0.422160597117313","0.44958949712645","4"
"True entirely","2018","16-34 y.","182","0.0243195528234314","0.020398954609431","0.0282401510374319","1"
"True entirely","2018","35-65 y.","635","0.0463612520660268","0.0429498693664214","0.0497726347656321","1"
"True entirely","2018","66 and older","308","0.0628604951903762","0.0561477407784791","0.0695732496022733","1"
