"plh0191","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Totally disagree","1991","direct migration background","East Germany","37","0.267550243543595","0.194481754053168","0.340618733034022"
"Totally disagree","1991","indirect migration background","West Germany","","","",""
"Totally disagree","1991","indirect migration background","East Germany","","","",""
"True entirely","1992","no migration background","West Germany","268","0.0473091861819843","0.0421524730672338","0.0524658992967347"
"True entirely","1992","no migration background","East Germany","268","0.0859344293122481","0.0770490694069847","0.0948197892175114"
"True entirely","1992","direct migration background","West Germany","30","0.0775362218504523","0.0521993389036405","0.102873104797264"
"True entirely","1992","direct migration background","East Germany","17","","",""
"True entirely","1992","indirect migration background","West Germany","4","","",""
"True entirely","1992","indirect migration background","East Germany","","","",""
"Tends to agree","1992","no migration background","West Germany","667","0.113359518831732","0.105658875332607","0.121060162330857"
"Tends to agree","1992","no migration background","East Germany","857","0.238535514560594","0.225023997925299","0.25204703119589"
"Tends to agree","1992","direct migration background","West Germany","43","0.116874733547083","0.0864380254998267","0.147311441594339"
"Tends to agree","1992","direct migration background","East Germany","38","0.274799143562726","0.202387483371585","0.347210803753867"
"Tends to agree","1992","indirect migration background","West Germany","5","","",""
"Tends to agree","1992","indirect migration background","East Germany","2","","",""
"Rather not true","1992","no migration background","West Germany","1846","0.284368937378862","0.273411476909716","0.295326397848008"
"Rather not true","1992","no migration background","East Germany","1475","0.375631014705902","0.360277629990157","0.390984399421647"
"Rather not true","1992","direct migration background","West Germany","114","0.257732649036249","0.216295381969235","0.299169916103263"
"Rather not true","1992","direct migration background","East Germany","53","0.359236530532895","0.281413026365445","0.437060034700344"
"Rather not true","1992","indirect migration background","West Germany","19","","",""
"Rather not true","1992","indirect migration background","East Germany","4","","",""
"Totally disagree","1992","no migration background","West Germany","3730","0.554962357607421","0.5428910482566","0.567033666958243"
"Totally disagree","1992","no migration background","East Germany","1222","0.299899041421256","0.285372219102064","0.314425863740447"
"Totally disagree","1992","direct migration background","West Germany","241","0.547856395566216","0.500704650489913","0.595008140642519"
"Totally disagree","1992","direct migration background","East Germany","38","0.230767361795426","0.162425358172489","0.299109365418362"
"Totally disagree","1992","indirect migration background","West Germany","42","0.617168503398216","0.503299694275582","0.731037312520851"
"Totally disagree","1992","indirect migration background","East Germany","4","","",""
"True entirely","1993","no migration background","West Germany","409","0.0715994726627002","0.0653118271365338","0.0778871181888665"
"True entirely","1993","no migration background","East Germany","299","0.102959692186865","0.0931287419986828","0.112790642375047"
"True entirely","1993","direct migration background","West Germany","189","0.0795797606810244","0.0685693145838272","0.0905902067782215"
"True entirely","1993","direct migration background","East Germany","20","","",""
"True entirely","1993","indirect migration background","West Germany","27","","",""
"True entirely","1993","indirect migration background","East Germany","","","",""
"Tends to agree","1993","no migration background","West Germany","815","0.136068425848782","0.127706933392942","0.144429918304622"
"Tends to agree","1993","no migration background","East Germany","765","0.225067169529664","0.211557522457801","0.238576816601526"
"Tends to agree","1993","direct migration background","West Germany","480","0.200945742636416","0.18464384880615","0.217247636466682"
"Tends to agree","1993","direct migration background","East Germany","39","0.288991167071041","0.21280810591843","0.365174228223653"
"Tends to agree","1993","indirect migration background","West Germany","64","0.162223315075543","0.128497494962297","0.195949135188789"
"Tends to agree","1993","indirect migration background","East Germany","","","",""
"Rather not true","1993","no migration background","West Germany","2124","0.331594220722884","0.320112974698544","0.343075466747224"
"Rather not true","1993","no migration background","East Germany","1491","0.384128006295025","0.368394007501467","0.399862005088583"
"Rather not true","1993","direct migration background","West Germany","714","0.297402203926196","0.278805498851036","0.315998909001355"
"Rather not true","1993","direct migration background","East Germany","54","0.362660873269152","0.281860330371037","0.443461416167267"
"Rather not true","1993","indirect migration background","West Germany","156","0.329170066712145","0.286180988534084","0.372159144890206"
"Rather not true","1993","indirect migration background","East Germany","8","","",""
"Totally disagree","1993","no migration background","West Germany","3111","0.460737880765634","0.448581833893697","0.47289392763757"
"Totally disagree","1993","no migration background","East Germany","1116","0.287845131988446","0.27319901270165","0.302491251275242"
"Totally disagree","1993","direct migration background","West Germany","938","0.422072292756364","0.401979481689061","0.442165103823667"
"Totally disagree","1993","direct migration background","East Germany","23","","",""
"Totally disagree","1993","indirect migration background","West Germany","212","0.42345568894326","0.378253227986741","0.468658149899779"
"Totally disagree","1993","indirect migration background","East Germany","6","","",""
"True entirely","1994","no migration background","West Germany","","","",""
"True entirely","1994","no migration background","East Germany","","","",""
"True entirely","1994","direct migration background","West Germany","","","",""
"True entirely","1994","direct migration background","East Germany","","","",""
"True entirely","1994","indirect migration background","West Germany","","","",""
"True entirely","1994","indirect migration background","East Germany","","","",""
"Tends to agree","1994","no migration background","West Germany","","","",""
"Tends to agree","1994","no migration background","East Germany","","","",""
"Tends to agree","1994","direct migration background","West Germany","","","",""
"Tends to agree","1994","direct migration background","East Germany","","","",""
"Tends to agree","1994","indirect migration background","West Germany","","","",""
"Tends to agree","1994","indirect migration background","East Germany","","","",""
"Rather not true","1994","no migration background","West Germany","","","",""
"Rather not true","1994","no migration background","East Germany","","","",""
"Rather not true","1994","direct migration background","West Germany","","","",""
"Rather not true","1994","direct migration background","East Germany","","","",""
"Rather not true","1994","indirect migration background","West Germany","","","",""
"Rather not true","1994","indirect migration background","East Germany","","","",""
"Totally disagree","1994","no migration background","West Germany","","","",""
"Totally disagree","1994","no migration background","East Germany","","","",""
"Totally disagree","1994","direct migration background","West Germany","","","",""
"Totally disagree","1994","direct migration background","East Germany","","","",""
"Totally disagree","1994","indirect migration background","West Germany","","","",""
"Totally disagree","1994","indirect migration background","East Germany","","","",""
"True entirely","1995","no migration background","West Germany","285","0.0546173065097992","0.0490722811932541","0.0601623318263443"
"True entirely","1995","no migration background","East Germany","224","0.0896242216131222","0.0801879636505767","0.0990604795756676"
"True entirely","1995","direct migration background","West Germany","169","0.0711241816432035","0.0613194977306076","0.0809288655557994"
"True entirely","1995","direct migration background","East Germany","13","","",""
"True entirely","1995","indirect migration background","West Germany","18","","",""
"True entirely","1995","indirect migration background","East Germany","","","",""
"Tends to agree","1995","no migration background","West Germany","630","0.110592730717035","0.102939440219639","0.118246021214431"
"Tends to agree","1995","no migration background","East Germany","657","0.199666360658638","0.18646055973563","0.212872161581646"
"Tends to agree","1995","direct migration background","West Germany","474","0.171222925124618","0.156853283126896","0.18559256712234"
"Tends to agree","1995","direct migration background","East Germany","36","0.260537358664936","0.187830196331974","0.333244520997898"
"Tends to agree","1995","indirect migration background","West Germany","49","0.116434539333954","0.0880639978497959","0.144805080818112"
"Tends to agree","1995","indirect migration background","East Germany","4","","",""
"Rather not true","1995","no migration background","West Germany","2120","0.332412569584282","0.320917082857236","0.343908056311329"
"Rather not true","1995","no migration background","East Germany","1432","0.383588871854877","0.36752519369692","0.399652550012834"
"Rather not true","1995","direct migration background","West Germany","867","0.308954654247324","0.291328938100371","0.326580370394276"
"Rather not true","1995","direct migration background","East Germany","53","0.391229079130624","0.310389026694174","0.472069131567074"
"Rather not true","1995","indirect migration background","West Germany","162","0.334674888016915","0.292936481347501","0.376413294686329"
"Rather not true","1995","indirect migration background","East Germany","8","","",""
"Totally disagree","1995","no migration background","West Germany","3416","0.502377393188883","0.490176274127561","0.514578512250205"
"Totally disagree","1995","no migration background","East Germany","1207","0.327120545873363","0.31162170197199","0.342619389774736"
"Totally disagree","1995","direct migration background","West Germany","1130","0.448698238984855","0.429726025627748","0.467670452341961"
"Totally disagree","1995","direct migration background","East Germany","38","0.23113817405631","0.161307849334802","0.300968498777819"
"Totally disagree","1995","indirect migration background","West Germany","262","0.513407614902677","0.469197550049726","0.557617679755628"
"Totally disagree","1995","indirect migration background","East Germany","4","","",""
"True entirely","1996","no migration background","West Germany","233","0.0408308588122151","0.0359752289344512","0.045686488689979"
"True entirely","1996","no migration background","East Germany","198","0.0684822493206328","0.0601444179755191","0.0768200806657464"
"True entirely","1996","direct migration background","West Germany","137","0.0696212345689986","0.0595495974011442","0.079692871736853"
"True entirely","1996","direct migration background","East Germany","13","","",""
"True entirely","1996","indirect migration background","West Germany","18","","",""
"True entirely","1996","indirect migration background","East Germany","2","","",""
"Tends to agree","1996","no migration background","West Germany","650","0.117079055769007","0.109190377687866","0.124967733850148"
"Tends to agree","1996","no migration background","East Germany","645","0.204067131389645","0.190762793076785","0.217371469702504"
"Tends to agree","1996","direct migration background","West Germany","431","0.177633894052765","0.162508913101989","0.192758875003541"
"Tends to agree","1996","direct migration background","East Germany","38","0.295875322165336","0.220536697215657","0.371213947115016"
"Tends to agree","1996","indirect migration background","West Germany","50","0.10173853275219","0.0758794831379804","0.127597582366399"
"Tends to agree","1996","indirect migration background","East Germany","5","","",""
"Rather not true","1996","no migration background","West Germany","2336","0.369425157447768","0.357582878894423","0.381267436001114"
"Rather not true","1996","no migration background","East Germany","1578","0.426351348647121","0.410025516036373","0.442677181257869"
"Rather not true","1996","direct migration background","West Germany","904","0.362270784388427","0.343249750063524","0.381291818713331"
"Rather not true","1996","direct migration background","East Germany","63","0.389971279018997","0.309464956745268","0.470477601292726"
"Rather not true","1996","indirect migration background","West Germany","198","0.39882145979016","0.356936371669526","0.440706547910793"
"Rather not true","1996","indirect migration background","East Germany","7","","",""
"Totally disagree","1996","no migration background","West Germany","3162","0.47266492797101","0.460415276389344","0.484914579552675"
"Totally disagree","1996","no migration background","East Germany","1104","0.301099270642602","0.285955600930743","0.31624294035446"
"Totally disagree","1996","direct migration background","West Germany","981","0.390474086989809","0.371168122065745","0.409780051913873"
"Totally disagree","1996","direct migration background","East Germany","27","","",""
"Totally disagree","1996","indirect migration background","West Germany","259","0.46521781801403","0.422551509066425","0.507884126961635"
"Totally disagree","1996","indirect migration background","East Germany","6","","",""
"True entirely","1997","no migration background","West Germany","293","0.062031811813302","0.0560740582914221","0.067989565335182"
"True entirely","1997","no migration background","East Germany","201","0.0710649861260287","0.0625358527890837","0.0795941194629737"
"True entirely","1997","direct migration background","West Germany","122","0.0681185121924316","0.0579102202583803","0.0783268041264829"
"True entirely","1997","direct migration background","East Germany","11","","",""
"True entirely","1997","indirect migration background","West Germany","18","","",""
"True entirely","1997","indirect migration background","East Germany","1","","",""
"Tends to agree","1997","no migration background","West Germany","699","0.123585037947295","0.115456375607159","0.131713700287431"
"Tends to agree","1997","no migration background","East Germany","598","0.178711305599113","0.165993612639505","0.191428998558721"
"Tends to agree","1997","direct migration background","West Germany","460","0.199413267207565","0.18322421657957","0.215602317835559"
"Tends to agree","1997","direct migration background","East Germany","29","","",""
"Tends to agree","1997","indirect migration background","West Germany","78","0.116324247816153","0.0894562055109912","0.143192290121315"
"Tends to agree","1997","indirect migration background","East Germany","6","","",""
"Rather not true","1997","no migration background","West Germany","2163","0.33828384303401","0.326598062072212","0.349969623995808"
"Rather not true","1997","no migration background","East Germany","1509","0.417174447350797","0.400805809457296","0.433543085244299"
"Rather not true","1997","direct migration background","West Germany","894","0.3617543127976","0.342285432923998","0.381223192671201"
"Rather not true","1997","direct migration background","East Germany","56","0.447107186149932","0.362289304207191","0.531925068092674"
"Rather not true","1997","indirect migration background","West Germany","202","0.384847270145555","0.344072632448089","0.425621907843021"
"Rather not true","1997","indirect migration background","East Germany","9","","",""
"Totally disagree","1997","no migration background","West Germany","3142","0.476099307205393","0.463763871173486","0.488434743237301"
"Totally disagree","1997","no migration background","East Germany","1178","0.333049260924061","0.317403902541284","0.348694619306837"
"Totally disagree","1997","direct migration background","West Germany","864","0.370713907802404","0.351144230298722","0.390283585306086"
"Totally disagree","1997","direct migration background","East Germany","36","0.223756198378452","0.15265977793581","0.294852618821095"
"Totally disagree","1997","indirect migration background","West Germany","249","0.456650133581513","0.414906908013389","0.498393359149637"
"Totally disagree","1997","indirect migration background","East Germany","6","","",""
"True entirely","1998","no migration background","West Germany","","","",""
"True entirely","1998","no migration background","East Germany","","","",""
"True entirely","1998","direct migration background","West Germany","","","",""
"True entirely","1998","direct migration background","East Germany","","","",""
"True entirely","1998","indirect migration background","West Germany","","","",""
"True entirely","1998","indirect migration background","East Germany","","","",""
"Tends to agree","1998","no migration background","West Germany","","","",""
"Tends to agree","1998","no migration background","East Germany","","","",""
"Tends to agree","1998","direct migration background","West Germany","","","",""
"Tends to agree","1998","direct migration background","East Germany","","","",""
"Tends to agree","1998","indirect migration background","West Germany","","","",""
"Tends to agree","1998","indirect migration background","East Germany","","","",""
"Rather not true","1998","no migration background","West Germany","","","",""
"Rather not true","1998","no migration background","East Germany","","","",""
"Rather not true","1998","direct migration background","West Germany","","","",""
"Rather not true","1998","direct migration background","East Germany","","","",""
"Rather not true","1998","indirect migration background","West Germany","","","",""
"Rather not true","1998","indirect migration background","East Germany","","","",""
"Totally disagree","1998","no migration background","West Germany","","","",""
"Totally disagree","1998","no migration background","East Germany","","","",""
"Totally disagree","1998","direct migration background","West Germany","","","",""
"Totally disagree","1998","direct migration background","East Germany","","","",""
"Totally disagree","1998","indirect migration background","West Germany","","","",""
"Totally disagree","1998","indirect migration background","East Germany","","","",""
"True entirely","1999","no migration background","West Germany","","","",""
"True entirely","1999","no migration background","East Germany","","","",""
"True entirely","1999","direct migration background","West Germany","","","",""
"True entirely","1999","direct migration background","East Germany","","","",""
"True entirely","1999","indirect migration background","West Germany","","","",""
"True entirely","1999","indirect migration background","East Germany","","","",""
"Tends to agree","1999","no migration background","West Germany","","","",""
"Tends to agree","1999","no migration background","East Germany","","","",""
"Tends to agree","1999","direct migration background","West Germany","","","",""
"Tends to agree","1999","direct migration background","East Germany","","","",""
"Tends to agree","1999","indirect migration background","West Germany","","","",""
"Tends to agree","1999","indirect migration background","East Germany","","","",""
"Rather not true","1999","no migration background","West Germany","","","",""
"Rather not true","1999","no migration background","East Germany","","","",""
"Rather not true","1999","direct migration background","West Germany","","","",""
"Rather not true","1999","direct migration background","East Germany","","","",""
"Rather not true","1999","indirect migration background","West Germany","","","",""
"Rather not true","1999","indirect migration background","East Germany","","","",""
"Totally disagree","1999","no migration background","West Germany","","","",""
"Totally disagree","1999","no migration background","East Germany","","","",""
"Totally disagree","1999","direct migration background","West Germany","","","",""
"Totally disagree","1999","direct migration background","East Germany","","","",""
"Totally disagree","1999","indirect migration background","West Germany","","","",""
"Totally disagree","1999","indirect migration background","East Germany","","","",""
"True entirely","2000","no migration background","West Germany","","","",""
"True entirely","2000","no migration background","East Germany","","","",""
"True entirely","2000","direct migration background","West Germany","","","",""
"True entirely","2000","direct migration background","East Germany","","","",""
"True entirely","2000","indirect migration background","West Germany","","","",""
"True entirely","2000","indirect migration background","East Germany","","","",""
"Tends to agree","2000","no migration background","West Germany","","","",""
"Tends to agree","2000","no migration background","East Germany","","","",""
"Tends to agree","2000","direct migration background","West Germany","","","",""
"Tends to agree","2000","direct migration background","East Germany","","","",""
"Tends to agree","2000","indirect migration background","West Germany","","","",""
"Tends to agree","2000","indirect migration background","East Germany","","","",""
"Rather not true","2000","no migration background","West Germany","","","",""
"Rather not true","2000","no migration background","East Germany","","","",""
"Rather not true","2000","direct migration background","West Germany","","","",""
"Rather not true","2000","direct migration background","East Germany","","","",""
"Rather not true","2000","indirect migration background","West Germany","","","",""
"Rather not true","2000","indirect migration background","East Germany","","","",""
"Totally disagree","2000","no migration background","West Germany","","","",""
"Totally disagree","2000","no migration background","East Germany","","","",""
"Totally disagree","2000","direct migration background","West Germany","","","",""
"Totally disagree","2000","direct migration background","East Germany","","","",""
"Totally disagree","2000","indirect migration background","West Germany","","","",""
"Totally disagree","2000","indirect migration background","East Germany","","","",""
"True entirely","2001","no migration background","West Germany","","","",""
"True entirely","2001","no migration background","East Germany","","","",""
"True entirely","2001","direct migration background","West Germany","","","",""
"True entirely","2001","direct migration background","East Germany","","","",""
"True entirely","2001","indirect migration background","West Germany","","","",""
"True entirely","2001","indirect migration background","East Germany","","","",""
"Tends to agree","2001","no migration background","West Germany","","","",""
"Tends to agree","2001","no migration background","East Germany","","","",""
"Tends to agree","2001","direct migration background","West Germany","","","",""
"Tends to agree","2001","direct migration background","East Germany","","","",""
"Tends to agree","2001","indirect migration background","West Germany","","","",""
"Tends to agree","2001","indirect migration background","East Germany","","","",""
"Rather not true","2001","no migration background","West Germany","","","",""
"Rather not true","2001","no migration background","East Germany","","","",""
"Rather not true","2001","direct migration background","West Germany","","","",""
"Rather not true","2001","direct migration background","East Germany","","","",""
"Rather not true","2001","indirect migration background","West Germany","","","",""
"Rather not true","2001","indirect migration background","East Germany","","","",""
"Totally disagree","2001","no migration background","West Germany","","","",""
"Totally disagree","2001","no migration background","East Germany","","","",""
"Totally disagree","2001","direct migration background","West Germany","","","",""
"Totally disagree","2001","direct migration background","East Germany","","","",""
"Totally disagree","2001","indirect migration background","West Germany","","","",""
"Totally disagree","2001","indirect migration background","East Germany","","","",""
"True entirely","2002","no migration background","West Germany","","","",""
"True entirely","2002","no migration background","East Germany","","","",""
"True entirely","2002","direct migration background","West Germany","","","",""
"True entirely","2002","direct migration background","East Germany","","","",""
"True entirely","2002","indirect migration background","West Germany","","","",""
"True entirely","2002","indirect migration background","East Germany","","","",""
"Tends to agree","2002","no migration background","West Germany","","","",""
"Tends to agree","2002","no migration background","East Germany","","","",""
"Tends to agree","2002","direct migration background","West Germany","","","",""
"Tends to agree","2002","direct migration background","East Germany","","","",""
"Tends to agree","2002","indirect migration background","West Germany","","","",""
"Tends to agree","2002","indirect migration background","East Germany","","","",""
"Rather not true","2002","no migration background","West Germany","","","",""
"Rather not true","2002","no migration background","East Germany","","","",""
"Rather not true","2002","direct migration background","West Germany","","","",""
"Rather not true","2002","direct migration background","East Germany","","","",""
"Rather not true","2002","indirect migration background","West Germany","","","",""
"Rather not true","2002","indirect migration background","East Germany","","","",""
"Totally disagree","2002","no migration background","West Germany","","","",""
"Totally disagree","2002","no migration background","East Germany","","","",""
"Totally disagree","2002","direct migration background","West Germany","","","",""
"Totally disagree","2002","direct migration background","East Germany","","","",""
"Totally disagree","2002","indirect migration background","West Germany","","","",""
"Totally disagree","2002","indirect migration background","East Germany","","","",""
"True entirely","2003","no migration background","West Germany","","","",""
"True entirely","2003","no migration background","East Germany","","","",""
"True entirely","2003","direct migration background","West Germany","","","",""
"True entirely","2003","direct migration background","East Germany","","","",""
"True entirely","2003","indirect migration background","West Germany","","","",""
"True entirely","2003","indirect migration background","East Germany","","","",""
"Tends to agree","2003","no migration background","West Germany","","","",""
"Tends to agree","2003","no migration background","East Germany","","","",""
"Tends to agree","2003","direct migration background","West Germany","","","",""
"Tends to agree","2003","direct migration background","East Germany","","","",""
"Tends to agree","2003","indirect migration background","West Germany","","","",""
"Tends to agree","2003","indirect migration background","East Germany","","","",""
"Rather not true","2003","no migration background","West Germany","","","",""
"Rather not true","2003","no migration background","East Germany","","","",""
"Rather not true","2003","direct migration background","West Germany","","","",""
"Rather not true","2003","direct migration background","East Germany","","","",""
"Rather not true","2003","indirect migration background","West Germany","","","",""
"Rather not true","2003","indirect migration background","East Germany","","","",""
"Totally disagree","2003","no migration background","West Germany","","","",""
"Totally disagree","2003","no migration background","East Germany","","","",""
"Totally disagree","2003","direct migration background","West Germany","","","",""
"Totally disagree","2003","direct migration background","East Germany","","","",""
"Totally disagree","2003","indirect migration background","West Germany","","","",""
"Totally disagree","2003","indirect migration background","East Germany","","","",""
"True entirely","2004","no migration background","West Germany","","","",""
"True entirely","2004","no migration background","East Germany","","","",""
"True entirely","2004","direct migration background","West Germany","","","",""
"True entirely","2004","direct migration background","East Germany","","","",""
"True entirely","2004","indirect migration background","West Germany","","","",""
"True entirely","2004","indirect migration background","East Germany","","","",""
"Tends to agree","2004","no migration background","West Germany","","","",""
"Tends to agree","2004","no migration background","East Germany","","","",""
"Tends to agree","2004","direct migration background","West Germany","","","",""
"Tends to agree","2004","direct migration background","East Germany","","","",""
"Tends to agree","2004","indirect migration background","West Germany","","","",""
"Tends to agree","2004","indirect migration background","East Germany","","","",""
"Rather not true","2004","no migration background","West Germany","","","",""
"Rather not true","2004","no migration background","East Germany","","","",""
"Rather not true","2004","direct migration background","West Germany","","","",""
"Rather not true","2004","direct migration background","East Germany","","","",""
"Rather not true","2004","indirect migration background","West Germany","","","",""
"Rather not true","2004","indirect migration background","East Germany","","","",""
"Totally disagree","2004","no migration background","West Germany","","","",""
"Totally disagree","2004","no migration background","East Germany","","","",""
"Totally disagree","2004","direct migration background","West Germany","","","",""
"Totally disagree","2004","direct migration background","East Germany","","","",""
"Totally disagree","2004","indirect migration background","West Germany","","","",""
"Totally disagree","2004","indirect migration background","East Germany","","","",""
"True entirely","2005","no migration background","West Germany","","","",""
"True entirely","2005","no migration background","East Germany","","","",""
"True entirely","2005","direct migration background","West Germany","","","",""
"True entirely","2005","direct migration background","East Germany","","","",""
"True entirely","2005","indirect migration background","West Germany","","","",""
"True entirely","2005","indirect migration background","East Germany","","","",""
"Tends to agree","2005","no migration background","West Germany","","","",""
"Tends to agree","2005","no migration background","East Germany","","","",""
"Tends to agree","2005","direct migration background","West Germany","","","",""
"Tends to agree","2005","direct migration background","East Germany","","","",""
"Tends to agree","2005","indirect migration background","West Germany","","","",""
"Tends to agree","2005","indirect migration background","East Germany","","","",""
"Rather not true","2005","no migration background","West Germany","","","",""
"Rather not true","2005","no migration background","East Germany","","","",""
"Rather not true","2005","direct migration background","West Germany","","","",""
"Rather not true","2005","direct migration background","East Germany","","","",""
"Rather not true","2005","indirect migration background","West Germany","","","",""
"Rather not true","2005","indirect migration background","East Germany","","","",""
"Totally disagree","2005","no migration background","West Germany","","","",""
"Totally disagree","2005","no migration background","East Germany","","","",""
"Totally disagree","2005","direct migration background","West Germany","","","",""
"Totally disagree","2005","direct migration background","East Germany","","","",""
"Totally disagree","2005","indirect migration background","West Germany","","","",""
"Totally disagree","2005","indirect migration background","East Germany","","","",""
"True entirely","2006","no migration background","West Germany","","","",""
"True entirely","2006","no migration background","East Germany","","","",""
"True entirely","2006","direct migration background","West Germany","","","",""
"True entirely","2006","direct migration background","East Germany","","","",""
"True entirely","2006","indirect migration background","West Germany","","","",""
"True entirely","2006","indirect migration background","East Germany","","","",""
"Tends to agree","2006","no migration background","West Germany","","","",""
"Tends to agree","2006","no migration background","East Germany","","","",""
"Tends to agree","2006","direct migration background","West Germany","","","",""
"Tends to agree","2006","direct migration background","East Germany","","","",""
"Tends to agree","2006","indirect migration background","West Germany","","","",""
"Tends to agree","2006","indirect migration background","East Germany","","","",""
"Rather not true","2006","no migration background","West Germany","","","",""
"Rather not true","2006","no migration background","East Germany","","","",""
"Rather not true","2006","direct migration background","West Germany","","","",""
"Rather not true","2006","direct migration background","East Germany","","","",""
"Rather not true","2006","indirect migration background","West Germany","","","",""
"Rather not true","2006","indirect migration background","East Germany","","","",""
"Totally disagree","2006","no migration background","West Germany","","","",""
"Totally disagree","2006","no migration background","East Germany","","","",""
"Totally disagree","2006","direct migration background","West Germany","","","",""
"Totally disagree","2006","direct migration background","East Germany","","","",""
"Totally disagree","2006","indirect migration background","West Germany","","","",""
"Totally disagree","2006","indirect migration background","East Germany","","","",""
"True entirely","2007","no migration background","West Germany","","","",""
"True entirely","2007","no migration background","East Germany","","","",""
"True entirely","2007","direct migration background","West Germany","","","",""
"True entirely","2007","direct migration background","East Germany","","","",""
"True entirely","2007","indirect migration background","West Germany","","","",""
"True entirely","2007","indirect migration background","East Germany","","","",""
"Tends to agree","2007","no migration background","West Germany","","","",""
"Tends to agree","2007","no migration background","East Germany","","","",""
"Tends to agree","2007","direct migration background","West Germany","","","",""
"Tends to agree","2007","direct migration background","East Germany","","","",""
"Tends to agree","2007","indirect migration background","West Germany","","","",""
"Tends to agree","2007","indirect migration background","East Germany","","","",""
"Rather not true","2007","no migration background","West Germany","","","",""
"Rather not true","2007","no migration background","East Germany","","","",""
"Rather not true","2007","direct migration background","West Germany","","","",""
"Rather not true","2007","direct migration background","East Germany","","","",""
"Rather not true","2007","indirect migration background","West Germany","","","",""
"Rather not true","2007","indirect migration background","East Germany","","","",""
"Totally disagree","2007","no migration background","West Germany","","","",""
"Totally disagree","2007","no migration background","East Germany","","","",""
"Totally disagree","2007","direct migration background","West Germany","","","",""
"Totally disagree","2007","direct migration background","East Germany","","","",""
"Totally disagree","2007","indirect migration background","West Germany","","","",""
"Totally disagree","2007","indirect migration background","East Germany","","","",""
"True entirely","2008","no migration background","West Germany","486","0.0451293816847628","0.041413218341322","0.0488455450282036"
"True entirely","2008","no migration background","East Germany","227","0.0542327678417864","0.0477226127586784","0.0607429229248944"
"True entirely","2008","direct migration background","West Germany","110","0.054740346831993","0.0442724656941106","0.0652082279698753"
"True entirely","2008","direct migration background","East Germany","9","","",""
"True entirely","2008","indirect migration background","West Germany","27","","",""
"True entirely","2008","indirect migration background","East Germany","3","","",""
"Tends to agree","2008","no migration background","West Germany","1405","0.12956474916423","0.123552949455834","0.135576548872625"
