"plh0191","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Totally disagree","1991","(Married) couple without C. ","Female","113","0.263408572962378","0.222620107492441","0.304197038432315"
"Totally disagree","1991","Single parent ","Male","20","","",""
"Totally disagree","1991","Single parent ","Female","37","0.294872678944169","0.214289095838402","0.375456262049937"
"Totally disagree","1991","Couple + C. LE 16 ","Male","251","0.373381318517601","0.336782691556983","0.409979945478219"
"Totally disagree","1991","Couple + C. LE 16 ","Female","216","0.314835982927887","0.280004080600042","0.349667885255732"
"Totally disagree","1991","Couple + C. GT 16 ","Male","122","0.282510314494525","0.240442811129925","0.324577817859125"
"Totally disagree","1991","Couple + C. GT 16 ","Female","93","0.244794411091492","0.20133463191398","0.288254190269005"
"Totally disagree","1991","Couple + C. LE and GT 16","Male","48","0.259960750452483","0.193437858128137","0.32648364277683"
"Totally disagree","1991","Couple + C. LE and GT 16","Female","30","0.208284707592252","0.144764563572457","0.271804851612047"
"True entirely","1992","1-pers.-HH","Male","22","","",""
"True entirely","1992","1-pers.-HH","Female","78","0.104277975582393","0.0831395206414313","0.125416430523354"
"True entirely","1992","(Married) couple without C. ","Male","93","0.062328745698283","0.0499069011755952","0.0747505902209708"
"True entirely","1992","(Married) couple without C. ","Female","92","0.0596050671427385","0.0476118990191479","0.0715982352663292"
"True entirely","1992","Single parent ","Male","8","","",""
"True entirely","1992","Single parent ","Female","15","","",""
"True entirely","1992","Couple + C. LE 16 ","Male","39","0.0285996742983772","0.0196351196401764","0.0375642289565779"
"True entirely","1992","Couple + C. LE 16 ","Female","54","0.0477263470794378","0.0365351463346158","0.0589175478242599"
"True entirely","1992","Couple + C. GT 16 ","Male","55","0.0437833982907667","0.0321774989173944","0.055389297664139"
"True entirely","1992","Couple + C. GT 16 ","Female","52","0.0533711548462571","0.0393626071782419","0.0673797025142722"
"True entirely","1992","Couple + C. LE and GT 16","Male","8","","",""
"True entirely","1992","Couple + C. LE and GT 16","Female","13","","",""
"Tends to agree","1992","1-pers.-HH","Male","61","0.15273614656838","0.117657917282113","0.187814375854648"
"Tends to agree","1992","1-pers.-HH","Female","152","0.190201133882642","0.163056408561044","0.217345859204239"
"Tends to agree","1992","(Married) couple without C. ","Male","217","0.141230465890964","0.123335984982106","0.159124946799821"
"Tends to agree","1992","(Married) couple without C. ","Female","244","0.149637965577678","0.131567887897764","0.167708043257592"
"Tends to agree","1992","Single parent ","Male","22","","",""
"Tends to agree","1992","Single parent ","Female","64","0.170864243671467","0.132197658812238","0.209530828530697"
"Tends to agree","1992","Couple + C. LE 16 ","Male","120","0.0771359552319632","0.062786138730988","0.0914857717329385"
"Tends to agree","1992","Couple + C. LE 16 ","Female","182","0.106528828876039","0.0903334708794229","0.122724186872655"
"Tends to agree","1992","Couple + C. GT 16 ","Male","164","0.126619203359637","0.107756777951641","0.145481628767632"
"Tends to agree","1992","Couple + C. GT 16 ","Female","159","0.138568438955246","0.117036036071499","0.160100841838993"
"Tends to agree","1992","Couple + C. LE and GT 16","Male","41","0.0868592828087231","0.0583929749175848","0.115325590699861"
"Tends to agree","1992","Couple + C. LE and GT 16","Female","53","0.121639815469769","0.0871482631606446","0.156131367778893"
"Rather not true","1992","1-pers.-HH","Male","128","0.310001049378485","0.264902434287648","0.355099664469323"
"Rather not true","1992","1-pers.-HH","Female","238","0.278590929288751","0.2475835826965","0.309598275881002"
"Rather not true","1992","(Married) couple without C. ","Male","410","0.27071910731508","0.247888184461324","0.293550030168836"
"Rather not true","1992","(Married) couple without C. ","Female","439","0.282459505012848","0.259654062919922","0.305264947105774"
"Rather not true","1992","Single parent ","Male","56","0.313069722517605","0.243965926760541","0.382173518274669"
"Rather not true","1992","Single parent ","Female","126","0.360955813858253","0.311616868285365","0.41029475943114"
"Rather not true","1992","Couple + C. LE 16 ","Male","454","0.324550672006684","0.299368876268985","0.349732467744382"
"Rather not true","1992","Couple + C. LE 16 ","Female","429","0.282979041779679","0.259332928542662","0.306625155016695"
"Rather not true","1992","Couple + C. GT 16 ","Male","397","0.319032957235815","0.292595069799289","0.345470844672342"
"Rather not true","1992","Couple + C. GT 16 ","Female","344","0.338232315435545","0.308746694873049","0.36771793599804"
"Rather not true","1992","Couple + C. LE and GT 16","Male","131","0.333869956970128","0.286202459772246","0.38153745416801"
"Rather not true","1992","Couple + C. LE and GT 16","Female","133","0.359861928785771","0.309216141846003","0.41050771572554"
"Totally disagree","1992","1-pers.-HH","Male","193","0.49083830627168","0.442090565373065","0.539586047170295"
"Totally disagree","1992","1-pers.-HH","Female","335","0.426929961246214","0.39271843203753","0.461141490454899"
"Totally disagree","1992","(Married) couple without C. ","Male","735","0.525721681095673","0.500064367979487","0.551378994211859"
"Totally disagree","1992","(Married) couple without C. ","Female","722","0.508297462266736","0.482972582833891","0.533622341699581"
"Totally disagree","1992","Single parent ","Male","87","0.506861183643657","0.432361547718376","0.581360819568938"
"Totally disagree","1992","Single parent ","Female","159","0.408877222939821","0.358372417169614","0.459382028710028"
"Totally disagree","1992","Couple + C. LE 16 ","Male","715","0.569713698462976","0.543084619553568","0.596342777372384"
"Totally disagree","1992","Couple + C. LE 16 ","Female","729","0.562765782264844","0.536725983906896","0.588805580622793"
"Totally disagree","1992","Couple + C. GT 16 ","Male","578","0.510564441113782","0.482210138548969","0.538918743678594"
"Totally disagree","1992","Couple + C. GT 16 ","Female","434","0.469828090762952","0.438723263666024","0.500932917859881"
"Totally disagree","1992","Couple + C. LE and GT 16","Male","196","0.556937380931706","0.506727417180024","0.607147344683388"
"Totally disagree","1992","Couple + C. LE and GT 16","Female","146","0.468107308568007","0.415454291002259","0.520760326133755"
"True entirely","1993","1-pers.-HH","Male","46","0.0891653734261772","0.0646946329017377","0.113636113950617"
"True entirely","1993","1-pers.-HH","Female","97","0.126519431349846","0.104530401299394","0.148508461400299"
"True entirely","1993","(Married) couple without C. ","Male","108","0.0710588613829272","0.0586432428610892","0.0834744799047652"
"True entirely","1993","(Married) couple without C. ","Female","133","0.0788123615333468","0.065862259578144","0.0917624634885496"
"True entirely","1993","Single parent ","Male","10","","",""
"True entirely","1993","Single parent ","Female","26","","",""
"True entirely","1993","Couple + C. LE 16 ","Male","66","0.0457059605411061","0.0352786022259293","0.0561333188562829"
"True entirely","1993","Couple + C. LE 16 ","Female","89","0.0625973337175249","0.0505844136850997","0.0746102537499501"
"True entirely","1993","Couple + C. GT 16 ","Male","90","0.0669089768549507","0.0539449385807087","0.0798730151291928"
"True entirely","1993","Couple + C. GT 16 ","Female","97","0.0848930616942723","0.0687769562889283","0.101009167099616"
"True entirely","1993","Couple + C. LE and GT 16","Male","41","0.0683650008610153","0.0484030163164873","0.0883269854055432"
"True entirely","1993","Couple + C. LE and GT 16","Female","40","0.0797423494055498","0.0573059424203367","0.102178756390763"
"Tends to agree","1993","1-pers.-HH","Male","76","0.159324089175781","0.127898440346449","0.190749738005114"
"Tends to agree","1993","1-pers.-HH","Female","187","0.20112138592512","0.17460768474869","0.22763508710155"
"Tends to agree","1993","(Married) couple without C. ","Male","274","0.167449682991922","0.149406525082571","0.185492840901273"
"Tends to agree","1993","(Married) couple without C. ","Female","308","0.180937352405315","0.162435098245767","0.199439606564862"
"Tends to agree","1993","Single parent ","Male","25","","",""
"Tends to agree","1993","Single parent ","Female","75","0.186048707799664","0.148653671151205","0.223443744448124"
"Tends to agree","1993","Couple + C. LE 16 ","Male","192","0.115011341754537","0.0990824353963177","0.130940248112757"
"Tends to agree","1993","Couple + C. LE 16 ","Female","220","0.131024805245064","0.114291257491238","0.14775835299889"
"Tends to agree","1993","Couple + C. GT 16 ","Male","245","0.152763861169982","0.134097973238722","0.171429749101242"
"Tends to agree","1993","Couple + C. GT 16 ","Female","199","0.160419834426598","0.139199696928226","0.181639971924969"
"Tends to agree","1993","Couple + C. LE and GT 16","Male","85","0.141763519444774","0.114173650713833","0.169353388175714"
"Tends to agree","1993","Couple + C. LE and GT 16","Female","91","0.138531675331605","0.109919671306879","0.167143679356331"
"Rather not true","1993","1-pers.-HH","Male","189","0.360423579241105","0.319196549261831","0.40165060922038"
"Rather not true","1993","1-pers.-HH","Female","262","0.291647139432295","0.261582602457378","0.321711676407212"
"Rather not true","1993","(Married) couple without C. ","Male","549","0.324030821533877","0.301414511554898","0.346647131512856"
"Rather not true","1993","(Married) couple without C. ","Female","579","0.348454992954512","0.325554358059759","0.371355627849265"
"Rather not true","1993","Single parent ","Male","56","0.303573929930568","0.237495248931867","0.36965261092927"
"Rather not true","1993","Single parent ","Female","150","0.374817677458945","0.328300344893366","0.421335010024523"
"Rather not true","1993","Couple + C. LE 16 ","Male","558","0.358763891407816","0.334816394843533","0.382711387972099"
"Rather not true","1993","Couple + C. LE 16 ","Female","575","0.348800440378065","0.325165574744956","0.372435306011174"
"Rather not true","1993","Couple + C. GT 16 ","Male","493","0.333908315891794","0.309439287329561","0.358377344454028"
"Rather not true","1993","Couple + C. GT 16 ","Female","433","0.364151904984707","0.336328770366223","0.391975039603192"
"Rather not true","1993","Couple + C. LE and GT 16","Male","204","0.313365635841173","0.27667524335311","0.350056028329237"
"Rather not true","1993","Couple + C. LE and GT 16","Female","190","0.356926105443045","0.317245921742062","0.396606289144028"
"Totally disagree","1993","1-pers.-HH","Male","210","0.391086958156936","0.349184110875911","0.432989805437961"
"Totally disagree","1993","1-pers.-HH","Female","332","0.380712043292739","0.348594267806619","0.412829818778859"
"Totally disagree","1993","(Married) couple without C. ","Male","714","0.437460634091274","0.413488257664591","0.461433010517956"
"Totally disagree","1993","(Married) couple without C. ","Female","643","0.391795293106827","0.368333756001485","0.415256830212168"
"Totally disagree","1993","Single parent ","Male","95","0.516574169932866","0.444757892818538","0.588390447047194"
"Totally disagree","1993","Single parent ","Female","165","0.380314719839922","0.333663974894263","0.426965464785581"
"Totally disagree","1993","Couple + C. LE 16 ","Male","725","0.480518806296541","0.455573612554065","0.505464000039016"
"Totally disagree","1993","Couple + C. LE 16 ","Female","678","0.457577420659346","0.432871061588749","0.482283779729943"
"Totally disagree","1993","Couple + C. GT 16 ","Male","599","0.446418846083273","0.420626074444722","0.472211617721824"
"Totally disagree","1993","Couple + C. GT 16 ","Female","420","0.390535198894423","0.362325887663569","0.418744510125277"
"Totally disagree","1993","Couple + C. LE and GT 16","Male","284","0.476505843853038","0.437000673397971","0.516011014308104"
"Totally disagree","1993","Couple + C. LE and GT 16","Female","239","0.4247998698198","0.38385912372883","0.46574061591077"
"True entirely","1994","1-pers.-HH","Male","","","",""
"True entirely","1994","1-pers.-HH","Female","","","",""
"True entirely","1994","(Married) couple without C. ","Male","","","",""
"True entirely","1994","(Married) couple without C. ","Female","","","",""
"True entirely","1994","Single parent ","Male","","","",""
"True entirely","1994","Single parent ","Female","","","",""
"True entirely","1994","Couple + C. LE 16 ","Male","","","",""
"True entirely","1994","Couple + C. LE 16 ","Female","","","",""
"True entirely","1994","Couple + C. GT 16 ","Male","","","",""
"True entirely","1994","Couple + C. GT 16 ","Female","","","",""
"True entirely","1994","Couple + C. LE and GT 16","Male","","","",""
"True entirely","1994","Couple + C. LE and GT 16","Female","","","",""
"Tends to agree","1994","1-pers.-HH","Male","","","",""
"Tends to agree","1994","1-pers.-HH","Female","","","",""
"Tends to agree","1994","(Married) couple without C. ","Male","","","",""
"Tends to agree","1994","(Married) couple without C. ","Female","","","",""
"Tends to agree","1994","Single parent ","Male","","","",""
"Tends to agree","1994","Single parent ","Female","","","",""
"Tends to agree","1994","Couple + C. LE 16 ","Male","","","",""
"Tends to agree","1994","Couple + C. LE 16 ","Female","","","",""
"Tends to agree","1994","Couple + C. GT 16 ","Male","","","",""
"Tends to agree","1994","Couple + C. GT 16 ","Female","","","",""
"Tends to agree","1994","Couple + C. LE and GT 16","Male","","","",""
"Tends to agree","1994","Couple + C. LE and GT 16","Female","","","",""
"Rather not true","1994","1-pers.-HH","Male","","","",""
"Rather not true","1994","1-pers.-HH","Female","","","",""
"Rather not true","1994","(Married) couple without C. ","Male","","","",""
"Rather not true","1994","(Married) couple without C. ","Female","","","",""
"Rather not true","1994","Single parent ","Male","","","",""
"Rather not true","1994","Single parent ","Female","","","",""
"Rather not true","1994","Couple + C. LE 16 ","Male","","","",""
"Rather not true","1994","Couple + C. LE 16 ","Female","","","",""
"Rather not true","1994","Couple + C. GT 16 ","Male","","","",""
"Rather not true","1994","Couple + C. GT 16 ","Female","","","",""
"Rather not true","1994","Couple + C. LE and GT 16","Male","","","",""
"Rather not true","1994","Couple + C. LE and GT 16","Female","","","",""
"Totally disagree","1994","1-pers.-HH","Male","","","",""
"Totally disagree","1994","1-pers.-HH","Female","","","",""
"Totally disagree","1994","(Married) couple without C. ","Male","","","",""
"Totally disagree","1994","(Married) couple without C. ","Female","","","",""
"Totally disagree","1994","Single parent ","Male","","","",""
"Totally disagree","1994","Single parent ","Female","","","",""
"Totally disagree","1994","Couple + C. LE 16 ","Male","","","",""
"Totally disagree","1994","Couple + C. LE 16 ","Female","","","",""
"Totally disagree","1994","Couple + C. GT 16 ","Male","","","",""
"Totally disagree","1994","Couple + C. GT 16 ","Female","","","",""
"Totally disagree","1994","Couple + C. LE and GT 16","Male","","","",""
"Totally disagree","1994","Couple + C. LE and GT 16","Female","","","",""
"True entirely","1995","1-pers.-HH","Male","33","0.0618052139797076","0.0412851212170626","0.0823253067423526"
"True entirely","1995","1-pers.-HH","Female","80","0.1067395688967","0.0867212887103617","0.126757849083038"
"True entirely","1995","(Married) couple without C. ","Male","99","0.0631725959261943","0.0517420329224194","0.0746031589299692"
"True entirely","1995","(Married) couple without C. ","Female","125","0.0826638529533671","0.0697914172560123","0.0955362886507219"
"True entirely","1995","Single parent ","Male","10","","",""
"True entirely","1995","Single parent ","Female","19","","",""
"True entirely","1995","Couple + C. LE 16 ","Male","42","0.0331409206822207","0.0242295170191023","0.0420523243453391"
"True entirely","1995","Couple + C. LE 16 ","Female","74","0.0519356021770722","0.0410355628695381","0.0628356414846062"
"True entirely","1995","Couple + C. GT 16 ","Male","56","0.0425577402649587","0.0318177535711938","0.0532977269587236"
"True entirely","1995","Couple + C. GT 16 ","Female","55","0.0489560824332874","0.0363695895398472","0.0615425753267276"
"True entirely","1995","Couple + C. LE and GT 16","Male","25","","",""
"True entirely","1995","Couple + C. LE and GT 16","Female","20","","",""
"Tends to agree","1995","1-pers.-HH","Male","70","0.136447298661058","0.107195865462153","0.165698731859963"
"Tends to agree","1995","1-pers.-HH","Female","162","0.17784138637385","0.153051803654992","0.202630969092708"
"Tends to agree","1995","(Married) couple without C. ","Male","259","0.144744888431578","0.128212982552498","0.161276794310658"
"Tends to agree","1995","(Married) couple without C. ","Female","281","0.157100230542889","0.140089810638534","0.174110650447243"
"Tends to agree","1995","Single parent ","Male","22","","",""
"Tends to agree","1995","Single parent ","Female","73","0.173316318049711","0.136985977133071","0.209646658966351"
"Tends to agree","1995","Couple + C. LE 16 ","Male","144","0.0733736838056195","0.060392786358941","0.086354581252298"
"Tends to agree","1995","Couple + C. LE 16 ","Female","164","0.0868344507076304","0.0730020567550967","0.100666844660164"
"Tends to agree","1995","Couple + C. GT 16 ","Male","175","0.125211387020036","0.107602510783923","0.142820263256149"
"Tends to agree","1995","Couple + C. GT 16 ","Female","172","0.138491508524479","0.118343019911894","0.158639997137064"
"Tends to agree","1995","Couple + C. LE and GT 16","Male","79","0.125689542851872","0.0999666291107542","0.151412456592989"
"Tends to agree","1995","Couple + C. LE and GT 16","Female","95","0.167665503980872","0.13779918758951","0.197531820372235"
"Rather not true","1995","1-pers.-HH","Male","173","0.321218442573246","0.281427382619086","0.361009502527407"
"Rather not true","1995","1-pers.-HH","Female","299","0.317849328442741","0.287661922303889","0.348036734581593"
"Rather not true","1995","(Married) couple without C. ","Male","584","0.328116146019517","0.306054679924004","0.35017761211503"
"Rather not true","1995","(Married) couple without C. ","Female","582","0.318778728494452","0.296995240384856","0.340562216604049"
"Rather not true","1995","Single parent ","Male","69","0.363295218482883","0.295088005523031","0.431502431442735"
"Rather not true","1995","Single parent ","Female","157","0.382312965631448","0.335671324876491","0.428954606386404"
"Rather not true","1995","Couple + C. LE 16 ","Male","554","0.359330803633474","0.33544464083234","0.383216966434608"
"Rather not true","1995","Couple + C. LE 16 ","Female","530","0.343675188878756","0.320345440194495","0.367004937563018"
"Rather not true","1995","Couple + C. GT 16 ","Male","504","0.352557719957055","0.327137821579194","0.377977618334917"
"Rather not true","1995","Couple + C. GT 16 ","Female","405","0.359857448717768","0.33186088583782","0.387854011597716"
"Rather not true","1995","Couple + C. LE and GT 16","Male","232","0.352399919232398","0.315331070434519","0.389468768030277"
"Rather not true","1995","Couple + C. LE and GT 16","Female","230","0.34302515893276","0.305071975331457","0.380978342534063"
"Totally disagree","1995","1-pers.-HH","Male","253","0.480529044785988","0.437953451197568","0.523104638374408"
"Totally disagree","1995","1-pers.-HH","Female","373","0.39756971628671","0.36584227575334","0.42929715682008"
"Totally disagree","1995","(Married) couple without C. ","Male","798","0.463966369622711","0.440534187355015","0.487398551890407"
"Totally disagree","1995","(Married) couple without C. ","Female","770","0.441457188009292","0.418245261572665","0.464669114445919"
"Totally disagree","1995","Single parent ","Male","90","0.523550092929316","0.452719781521668","0.594380404336964"
"Totally disagree","1995","Single parent ","Female","168","0.398909800402497","0.351910949457676","0.445908651347319"
"Totally disagree","1995","Couple + C. LE 16 ","Male","810","0.534154591878686","0.509321166113629","0.558988017643742"
"Totally disagree","1995","Couple + C. LE 16 ","Female","824","0.517554758236541","0.493008871500757","0.542100644972325"
"Totally disagree","1995","Couple + C. GT 16 ","Male","622","0.47967315275795","0.45309229506082","0.50625401045508"
"Totally disagree","1995","Couple + C. GT 16 ","Female","497","0.452694960324465","0.423660171377166","0.481729749271764"
"Totally disagree","1995","Couple + C. LE and GT 16","Male","302","0.485728819826936","0.446946768093623","0.524510871560249"
"Totally disagree","1995","Couple + C. LE and GT 16","Female","256","0.454528894514734","0.414720241900951","0.494337547128517"
"True entirely","1996","1-pers.-HH","Male","24","","",""
"True entirely","1996","1-pers.-HH","Female","80","0.0928356292365726","0.0742144318265746","0.11145682664657"
"True entirely","1996","(Married) couple without C. ","Male","81","0.0433302615157679","0.0338237361283245","0.0528367869032114"
"True entirely","1996","(Married) couple without C. ","Female","97","0.057102219021438","0.0463499104259845","0.0678545276168914"
"True entirely","1996","Single parent ","Male","5","","",""
"True entirely","1996","Single parent ","Female","13","","",""
"True entirely","1996","Couple + C. LE 16 ","Male","44","0.0237876664732975","0.0160108805088587","0.0315644524377363"
"True entirely","1996","Couple + C. LE 16 ","Female","52","0.0315952426576001","0.0228103300785209","0.0403801552366793"
"True entirely","1996","Couple + C. GT 16 ","Male","53","0.0422740458532788","0.0312424028377984","0.0533056888687592"
"True entirely","1996","Couple + C. GT 16 ","Female","62","0.060167690140753","0.0459920689502636","0.0743433113312425"
"True entirely","1996","Couple + C. LE and GT 16","Male","25","","",""
"True entirely","1996","Couple + C. LE and GT 16","Female","29","","",""
"Tends to agree","1996","1-pers.-HH","Male","80","0.158457100844431","0.127742692136546","0.189171509552317"
"Tends to agree","1996","1-pers.-HH","Female","178","0.192495241001446","0.167197029859564","0.217793452143328"
"Tends to agree","1996","(Married) couple without C. ","Male","262","0.15464901554972","0.137766496430088","0.171531534669352"
"Tends to agree","1996","(Married) couple without C. ","Female","302","0.170436965360725","0.153012899137252","0.187861031584199"
"Tends to agree","1996","Single parent ","Male","30","0.0971070665674648","0.0584169198616364","0.135797213273293"
"Tends to agree","1996","Single parent ","Female","61","0.137779065828022","0.105087550400299","0.170470581255745"
"Tends to agree","1996","Couple + C. LE 16 ","Male","148","0.0889868126400636","0.0744564237338755","0.103517201546252"
"Tends to agree","1996","Couple + C. LE 16 ","Female","148","0.0887027376709797","0.0744237741504189","0.102981701191541"
"Tends to agree","1996","Couple + C. GT 16 ","Male","149","0.112092966966474","0.0947965719808827","0.129389361952066"
