"plh0191","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"True entirely","1990","35-65 y.","higher vocational","18","","","","1"
"True entirely","1990","35-65 y.","higher education","29","","","","1"
"True entirely","1990","66 and older","in school","","","","","1"
"True entirely","1990","66 and older","inadequately","","","","","1"
"True entirely","1990","66 and older","general elemantary","29","","","","1"
"True entirely","1990","66 and older","middle vocational","36","0.194244591681349","0.140609252619923","0.247879930742775","1"
"True entirely","1990","66 and older","vocational + Abi","","","","","1"
"True entirely","1990","66 and older","higher vocational","5","","","","1"
"True entirely","1990","66 and older","higher education","4","","","","1"
"Rather not true","1991","35-65 y.","vocational + Abi","12","","","","3"
"Rather not true","1991","35-65 y.","higher vocational","71","0.418391049140548","0.343574686761712","0.493207411519384","3"
"Rather not true","1991","16-34 y.","general elemantary","74","0.422450594598002","0.348631893192068","0.496269296003937","3"
"Rather not true","1991","16-34 y.","inadequately","14","","","","3"
"Rather not true","1991","16-34 y.","middle vocational","368","0.380770741372891","0.349745812222891","0.411795670522891","3"
"Rather not true","1991","16-34 y.","vocational + Abi","20","","","","3"
"Rather not true","1991","35-65 y.","middle vocational","492","0.393188410804359","0.365790493745327","0.420586327863392","3"
"Rather not true","1991","35-65 y.","higher education","271","0.424463057304698","0.385898356791531","0.463027757817865","3"
"Rather not true","1991","16-34 y.","higher vocational","23","","","","3"
"Rather not true","1991","16-34 y.","in school","6","","","","3"
"Rather not true","1991","16-34 y.","higher education","128","0.462736085749731","0.403805295584133","0.521666875915328","3"
"Rather not true","1991","35-65 y.","in school","","","","","3"
"Rather not true","1991","35-65 y.","inadequately","1","","","","3"
"Rather not true","1991","35-65 y.","general elemantary","50","0.292759162284419","0.223329503364385","0.362188821204454","3"
"Rather not true","1991","66 and older","in school","","","","","3"
"Rather not true","1991","66 and older","inadequately","","","","","3"
"Rather not true","1991","66 and older","general elemantary","43","0.365616445084822","0.280157604859466","0.451075285310179","3"
"Rather not true","1991","66 and older","middle vocational","67","0.353601683585033","0.288156388403805","0.41904697876626","3"
"Rather not true","1991","66 and older","vocational + Abi","","","","","3"
"Rather not true","1991","66 and older","higher vocational","5","","","","3"
"Rather not true","1991","66 and older","higher education","11","","","","3"
"Tends to agree","1991","16-34 y.","middle vocational","202","0.218883569521254","0.192464486044593","0.245302652997915","2"
"Tends to agree","1991","16-34 y.","higher vocational","5","","","","2"
"Tends to agree","1991","16-34 y.","general elemantary","32","0.18460905464369","0.126627038974577","0.242591070312803","2"
"Tends to agree","1991","16-34 y.","higher education","41","0.165553263464157","0.121624404026754","0.209482122901561","2"
"Tends to agree","1991","16-34 y.","vocational + Abi","8","","","","2"
"Tends to agree","1991","16-34 y.","inadequately","7","","","","2"
"Tends to agree","1991","16-34 y.","in school","5","","","","2"
"Tends to agree","1991","35-65 y.","in school","","","","","2"
"Tends to agree","1991","35-65 y.","inadequately","4","","","","2"
"Tends to agree","1991","35-65 y.","general elemantary","52","0.330476445463587","0.25870374208659","0.402249148840584","2"
"Tends to agree","1991","35-65 y.","middle vocational","311","0.26164252521727","0.236989071810735","0.286295978623805","2"
"Tends to agree","1991","35-65 y.","vocational + Abi","6","","","","2"
"Tends to agree","1991","35-65 y.","higher vocational","41","0.250143817104963","0.184457678829893","0.315829955380032","2"
"Tends to agree","1991","35-65 y.","higher education","122","0.21240962476501","0.180496398795293","0.244322850734726","2"
"Tends to agree","1991","66 and older","in school","","","","","2"
"Tends to agree","1991","66 and older","inadequately","1","","","","2"
"Tends to agree","1991","66 and older","general elemantary","36","0.290095762101766","0.209569275279875","0.370622248923657","2"
"Tends to agree","1991","66 and older","middle vocational","59","0.272557666758411","0.211604026520262","0.333511306996561","2"
"Tends to agree","1991","66 and older","vocational + Abi","","","","","2"
"Tends to agree","1991","66 and older","higher vocational","9","","","","2"
"Tends to agree","1991","66 and older","higher education","15","","","","2"
"Totally disagree","1991","66 and older","higher education","18","","","","4"
"Totally disagree","1991","35-65 y.","vocational + Abi","4","","","","4"
"Totally disagree","1991","35-65 y.","middle vocational","303","0.247976044023575","0.223753990444651","0.2721980976025","4"
"Totally disagree","1991","66 and older","higher vocational","4","","","","4"
"Totally disagree","1991","35-65 y.","higher vocational","44","0.267416801715553","0.200287415300701","0.334546188130406","4"
"Totally disagree","1991","16-34 y.","general elemantary","56","0.336533528585371","0.265916810900032","0.407150246270711","4"
"Totally disagree","1991","16-34 y.","higher vocational","17","","","","4"
"Totally disagree","1991","16-34 y.","higher education","101","0.354459393392036","0.297923172900475","0.410995613883598","4"
"Totally disagree","1991","35-65 y.","general elemantary","25","","","","4"
"Totally disagree","1991","16-34 y.","inadequately","10","","","","4"
"Totally disagree","1991","16-34 y.","middle vocational","321","0.351473365830825","0.320968901864317","0.381977829797332","4"
"Totally disagree","1991","66 and older","general elemantary","19","","","","4"
"Totally disagree","1991","16-34 y.","vocational + Abi","20","","","","4"
"Totally disagree","1991","66 and older","vocational + Abi","","","","","4"
"Totally disagree","1991","35-65 y.","in school","","","","","4"
"Totally disagree","1991","35-65 y.","higher education","204","0.313586459891826","0.277386758886374","0.349786160897278","4"
"Totally disagree","1991","66 and older","in school","","","","","4"
"Totally disagree","1991","66 and older","inadequately","","","","","4"
"Totally disagree","1991","66 and older","middle vocational","38","0.18002751177107","0.127433022694942","0.232622000847198","4"
"Totally disagree","1991","35-65 y.","inadequately","1","","","","4"
"Totally disagree","1991","16-34 y.","in school","1","","","","4"
"True entirely","1991","16-34 y.","in school","","","","","1"
"True entirely","1991","16-34 y.","inadequately","1","","","","1"
"True entirely","1991","16-34 y.","general elemantary","10","","","","1"
"True entirely","1991","16-34 y.","middle vocational","50","0.0488723232750303","0.0350969244497108","0.0626477221003499","1"
"True entirely","1991","16-34 y.","vocational + Abi","1","","","","1"
"True entirely","1991","16-34 y.","higher vocational","1","","","","1"
"True entirely","1991","16-34 y.","higher education","5","","","","1"
"True entirely","1991","35-65 y.","in school","","","","","1"
"True entirely","1991","35-65 y.","inadequately","","","","","1"
"True entirely","1991","35-65 y.","general elemantary","38","0.214122389963561","0.151530996849726","0.276713783077397","1"
"True entirely","1991","35-65 y.","middle vocational","115","0.0971930199547955","0.0805778322695092","0.113808207640082","1"
"True entirely","1991","35-65 y.","vocational + Abi","2","","","","1"
"True entirely","1991","35-65 y.","higher vocational","11","","","","1"
"True entirely","1991","35-65 y.","higher education","34","0.0495408580384663","0.0326098857203137","0.0664718303566189","1"
"True entirely","1991","66 and older","in school","","","","","1"
"True entirely","1991","66 and older","inadequately","","","","","1"
"True entirely","1991","66 and older","general elemantary","24","","","","1"
"True entirely","1991","66 and older","middle vocational","41","0.193813137885486","0.139702752733902","0.24792352303707","1"
"True entirely","1991","66 and older","vocational + Abi","1","","","","1"
"True entirely","1991","66 and older","higher vocational","5","","","","1"
"True entirely","1991","66 and older","higher education","5","","","","1"
"Rather not true","1992","16-34 y.","vocational + Abi","60","0.322861541066663","0.255484935892105","0.390238146241222","3"
"Rather not true","1992","16-34 y.","general elemantary","228","0.341691760563647","0.30500473725592","0.378378783871374","3"
"Rather not true","1992","35-65 y.","vocational + Abi","25","","","","3"
"Rather not true","1992","16-34 y.","middle vocational","710","0.311351933935248","0.291985200584392","0.330718667286103","3"
"Rather not true","1992","35-65 y.","higher vocational","157","0.338350462542739","0.294827589291949","0.381873335793529","3"
"Rather not true","1992","35-65 y.","higher education","373","0.29624312177402","0.268986365258043","0.323499878289997","3"
"Rather not true","1992","16-34 y.","inadequately","16","","","","3"
"Rather not true","1992","16-34 y.","higher vocational","60","0.332003388596793","0.267379751768213","0.396627025425372","3"
"Rather not true","1992","35-65 y.","middle vocational","990","0.301438508425371","0.285367656444887","0.317509360405854","3"
"Rather not true","1992","16-34 y.","in school","54","0.329658020486332","0.251789108758152","0.407526932214512","3"
"Rather not true","1992","16-34 y.","higher education","151","0.302194103715821","0.258638457248244","0.345749750183398","3"
"Rather not true","1992","35-65 y.","in school","","","","","3"
"Rather not true","1992","35-65 y.","inadequately","4","","","","3"
"Rather not true","1992","35-65 y.","general elemantary","268","0.316087855512736","0.28451385198193","0.347661859043543","3"
"Rather not true","1992","66 and older","general elemantary","139","0.283825087404025","0.243194559725601","0.324455615082449","3"
"Rather not true","1992","66 and older","higher vocational","22","","","","3"
"Rather not true","1992","66 and older","in school","","","","","3"
"Rather not true","1992","66 and older","inadequately","2","","","","3"
"Rather not true","1992","66 and older","middle vocational","197","0.286419656256575","0.253118883544298","0.319720428968853","3"
"Rather not true","1992","66 and older","vocational + Abi","4","","","","3"
"Rather not true","1992","66 and older","higher education","28","","","","3"
"Tends to agree","1992","16-34 y.","higher vocational","14","","","","2"
"Tends to agree","1992","16-34 y.","general elemantary","81","0.123522966980917","0.0980708034711292","0.148975130490705","2"
"Tends to agree","1992","16-34 y.","middle vocational","251","0.107055456698121","0.0941239666110497","0.119986946785193","2"
"Tends to agree","1992","16-34 y.","vocational + Abi","9","","","","2"
"Tends to agree","1992","16-34 y.","higher education","27","","","","2"
"Tends to agree","1992","16-34 y.","inadequately","10","","","","2"
"Tends to agree","1992","16-34 y.","in school","7","","","","2"
"Tends to agree","1992","35-65 y.","in school","","","","","2"
"Tends to agree","1992","35-65 y.","inadequately","11","","","","2"
"Tends to agree","1992","35-65 y.","general elemantary","151","0.164878476715965","0.13967952862516","0.19007742480677","2"
"Tends to agree","1992","35-65 y.","middle vocational","510","0.13660288857642","0.124575469280251","0.148630307872588","2"
"Tends to agree","1992","35-65 y.","vocational + Abi","10","","","","2"
"Tends to agree","1992","35-65 y.","higher vocational","55","0.107403247556461","0.0789221630458939","0.135884332067029","2"
"Tends to agree","1992","35-65 y.","higher education","131","0.109666777552558","0.0910136121445191","0.128319942960596","2"
"Tends to agree","1992","66 and older","in school","","","","","2"
"Tends to agree","1992","66 and older","inadequately","1","","","","2"
"Tends to agree","1992","66 and older","general elemantary","116","0.248261548830732","0.209329645770784","0.287193451890681","2"
"Tends to agree","1992","66 and older","middle vocational","181","0.244962510450707","0.213283943124012","0.276641077777402","2"
"Tends to agree","1992","66 and older","vocational + Abi","5","","","","2"
"Tends to agree","1992","66 and older","higher vocational","13","","","","2"
"Tends to agree","1992","66 and older","higher education","19","","","","2"
"Totally disagree","1992","16-34 y.","middle vocational","1157","0.549442460957054","0.528632648657385","0.570252273256723","4"
"Totally disagree","1992","16-34 y.","general elemantary","314","0.504183356726175","0.465507906322822","0.542858807129529","4"
"Totally disagree","1992","16-34 y.","inadequately","31","0.509200348489679","0.384763582616131","0.633637114363228","4"
"Totally disagree","1992","35-65 y.","vocational + Abi","46","0.548364193821355","0.442568654767394","0.654159732875317","4"
"Totally disagree","1992","35-65 y.","higher vocational","222","0.514537828514803","0.468564439861546","0.56051121716806","4"
"Totally disagree","1992","35-65 y.","middle vocational","1435","0.496638852629767","0.479128398654821","0.514149306604713","4"
"Totally disagree","1992","66 and older","higher education","57","0.599556384281368","0.507145757422818","0.691967011139918","4"
"Totally disagree","1992","66 and older","higher vocational","49","0.545420033166131","0.44422078040043","0.646619285931832","4"
"Totally disagree","1992","16-34 y.","in school","76","0.618533077639485","0.538070492673767","0.698995662605203","4"
"Totally disagree","1992","16-34 y.","vocational + Abi","114","0.609247521673105","0.538938673530928","0.679556369815281","4"
"Totally disagree","1992","16-34 y.","higher vocational","125","0.594460956884331","0.527084059028972","0.661837854739689","4"
"Totally disagree","1992","16-34 y.","higher education","243","0.643048179285694","0.59760583677858","0.688490521792809","4"
"Totally disagree","1992","35-65 y.","in school","","","","","4"
"Totally disagree","1992","35-65 y.","inadequately","8","","","","4"
"Totally disagree","1992","35-65 y.","general elemantary","355","0.455395439743715","0.421576455001414","0.489214424486017","4"
"Totally disagree","1992","35-65 y.","higher education","544","0.566638679684614","0.537057404477415","0.596219954891812","4"
"Totally disagree","1992","66 and older","in school","","","","","4"
"Totally disagree","1992","66 and older","inadequately","2","","","","4"
"Totally disagree","1992","66 and older","general elemantary","153","0.333959449713947","0.291456925396288","0.376461974031606","4"
"Totally disagree","1992","66 and older","middle vocational","263","0.371435608648676","0.335843959026626","0.407027258270726","4"
"Totally disagree","1992","66 and older","vocational + Abi","13","","","","4"
"True entirely","1992","16-34 y.","general elemantary","19","","","","1"
"True entirely","1992","16-34 y.","middle vocational","78","0.0321501484095769","0.0247723394058707","0.0395279574132832","1"
"True entirely","1992","16-34 y.","vocational + Abi","2","","","","1"
"True entirely","1992","16-34 y.","higher vocational","5","","","","1"
"True entirely","1992","16-34 y.","higher education","6","","","","1"
"True entirely","1992","35-65 y.","in school","","","","","1"
"True entirely","1992","35-65 y.","inadequately","3","","","","1"
"True entirely","1992","16-34 y.","in school","3","","","","1"
"True entirely","1992","16-34 y.","inadequately","5","","","","1"
"True entirely","1992","35-65 y.","general elemantary","59","0.0636382280275834","0.0470612078174091","0.0802152482377577","1"
"True entirely","1992","35-65 y.","middle vocational","197","0.065319750368442","0.0566662661609698","0.0739732345759142","1"
"True entirely","1992","35-65 y.","vocational + Abi","4","","","","1"
"True entirely","1992","35-65 y.","higher vocational","20","","","","1"
"True entirely","1992","35-65 y.","higher education","30","0.0274514209888091","0.0176975551558839","0.0372052868217344","1"
"True entirely","1992","66 and older","in school","","","","","1"
"True entirely","1992","66 and older","inadequately","3","","","","1"
"True entirely","1992","66 and older","general elemantary","65","0.133953914051295","0.103259049148761","0.164648778953829","1"
"True entirely","1992","66 and older","middle vocational","67","0.0971822246440415","0.0753637225817211","0.119000726706362","1"
"True entirely","1992","66 and older","vocational + Abi","1","","","","1"
"True entirely","1992","66 and older","higher vocational","9","","","","1"
"True entirely","1992","66 and older","higher education","4","","","","1"
"Rather not true","1993","35-65 y.","vocational + Abi","45","0.313555349182986","0.234410802662534","0.392699895703438","3"
"Rather not true","1993","35-65 y.","higher vocational","165","0.36707317483018","0.322289352218856","0.411856997441505","3"
"Rather not true","1993","35-65 y.","higher education","423","0.344688132463479","0.316678480690733","0.372697784236226","3"
"Rather not true","1993","16-34 y.","inadequately","56","0.365378511700969","0.290294332873255","0.440462690528683","3"
"Rather not true","1993","16-34 y.","general elemantary","351","0.361129368802374","0.331724176440963","0.390534561163784","3"
"Rather not true","1993","35-65 y.","middle vocational","1212","0.343116414426315","0.327146846941155","0.359085981911475","3"
"Rather not true","1993","16-34 y.","middle vocational","916","0.364744784250536","0.345984373567631","0.38350519493344","3"
"Rather not true","1993","16-34 y.","vocational + Abi","80","0.357681376794346","0.295190402940102","0.42017235064859","3"
"Rather not true","1993","16-34 y.","in school","70","0.340346901314555","0.272068879392365","0.408624923236745","3"
"Rather not true","1993","16-34 y.","higher vocational","62","0.318008135778751","0.254258182201384","0.381758089356119","3"
"Rather not true","1993","16-34 y.","higher education","153","0.331742903837536","0.286278437937851","0.377207369737221","3"
"Rather not true","1993","35-65 y.","in school","","","","","3"
"Rather not true","1993","35-65 y.","inadequately","125","0.296422454864425","0.252378673288535","0.340466236440316","3"
"Rather not true","1993","35-65 y.","general elemantary","383","0.32218278021881","0.295336812589214","0.349028747848406","3"
"Rather not true","1993","66 and older","general elemantary","150","0.291917800075133","0.251621442770823","0.332214157379443","3"
"Rather not true","1993","66 and older","in school","","","","","3"
"Rather not true","1993","66 and older","inadequately","4","","","","3"
"Rather not true","1993","66 and older","middle vocational","235","0.332784229368013","0.298507900537046","0.367060558198981","3"
"Rather not true","1993","66 and older","vocational + Abi","8","","","","3"
"Rather not true","1993","66 and older","higher vocational","23","","","","3"
"Rather not true","1993","66 and older","higher education","29","","","","3"
"Tends to agree","1993","16-34 y.","inadequately","36","0.21038282389328","0.146830273891157","0.273935373895402","2"
"Tends to agree","1993","16-34 y.","general elemantary","164","0.161223131796615","0.138710666445859","0.18373559714737","2"
"Tends to agree","1993","16-34 y.","higher education","21","","","","2"
"Tends to agree","1993","16-34 y.","middle vocational","313","0.110791620058616","0.0985587346857375","0.123024505431494","2"
"Tends to agree","1993","16-34 y.","higher vocational","16","","","","2"
"Tends to agree","1993","16-34 y.","in school","16","","","","2"
"Tends to agree","1993","16-34 y.","vocational + Abi","13","","","","2"
"Tends to agree","1993","35-65 y.","vocational + Abi","14","","","","2"
"Tends to agree","1993","35-65 y.","higher vocational","57","0.127632417633308","0.0966298015201915","0.158635033746425","2"
"Tends to agree","1993","66 and older","in school","","","","","2"
"Tends to agree","1993","66 and older","inadequately","15","","","","2"
"Tends to agree","1993","35-65 y.","higher education","139","0.114418872335356","0.0956588420314776","0.133178902639235","2"
"Tends to agree","1993","35-65 y.","in school","","","","","2"
"Tends to agree","1993","35-65 y.","inadequately","118","0.305322203848663","0.260905741177652","0.349738666519674","2"
"Tends to agree","1993","35-65 y.","general elemantary","262","0.223618162495149","0.19968154269787","0.247554782292428","2"
"Tends to agree","1993","35-65 y.","middle vocational","592","0.167425301010039","0.154866437213959","0.179984164806119","2"
"Tends to agree","1993","66 and older","general elemantary","134","0.262810731854165","0.223798148338637","0.301823315369693","2"
"Tends to agree","1993","66 and older","middle vocational","184","0.227948405687528","0.197432854258715","0.258463957116341","2"
"Tends to agree","1993","66 and older","vocational + Abi","6","","","","2"
"Tends to agree","1993","66 and older","higher vocational","16","","","","2"
"Tends to agree","1993","66 and older","higher education","26","","","","2"
"Totally disagree","1993","16-34 y.","inadequately","54","0.33708938357928","0.263380544324215","0.410798222834346","4"
"Totally disagree","1993","35-65 y.","vocational + Abi","65","0.55659699638635","0.471848720840738","0.641345271931963","4"
"Totally disagree","1993","16-34 y.","general elemantary","448","0.423269968409848","0.393023047582595","0.4535168892371","4"
"Totally disagree","1993","66 and older","higher education","48","0.443767005133309","0.352962990796111","0.534571019470506","4"
"Totally disagree","1993","16-34 y.","in school","93","0.551484807754724","0.479818078836905","0.623151536672543","4"
"Totally disagree","1993","16-34 y.","middle vocational","1190","0.479551877278655","0.460081238613256","0.499022515944054","4"
"Totally disagree","1993","35-65 y.","middle vocational","1348","0.41624699575333","0.399665705484328","0.432828286022333","4"
"Totally disagree","1993","35-65 y.","higher vocational","193","0.438768859654424","0.392662921410499","0.484874797898349","4"
"Totally disagree","1993","66 and older","higher vocational","35","0.398859294392712","0.295966161365512","0.501752427419913","4"
"Totally disagree","1993","16-34 y.","vocational + Abi","121","0.53787809181632","0.472877983826399","0.602878199806242","4"
"Totally disagree","1993","16-34 y.","higher vocational","117","0.515092762045169","0.446679040213853","0.583506483876485","4"
"Totally disagree","1993","16-34 y.","higher education","222","0.573132262581535","0.525371244332251","0.620893280830819","4"
"Totally disagree","1993","35-65 y.","in school","","","","","4"
"Totally disagree","1993","35-65 y.","inadequately","117","0.275045597914177","0.231979972348409","0.318111223479944","4"
"Totally disagree","1993","35-65 y.","general elemantary","415","0.365381808194448","0.337718678054302","0.393044938334594","4"
"Totally disagree","1993","35-65 y.","higher education","476","0.473140678880986","0.443715913691763","0.502565444070208","4"
"Totally disagree","1993","66 and older","in school","","","","","4"
"Totally disagree","1993","66 and older","inadequately","1","","","","4"
"Totally disagree","1993","66 and older","general elemantary","128","0.286849569300828","0.246761851091127","0.326937287510529","4"
"Totally disagree","1993","66 and older","middle vocational","223","0.317257335840184","0.283403012454903","0.351111659225465","4"
"Totally disagree","1993","66 and older","vocational + Abi","11","","","","4"
"True entirely","1993","16-34 y.","general elemantary","62","0.0543775309911639","0.0404954430236235","0.0682596189587044","1"
"True entirely","1993","16-34 y.","middle vocational","110","0.0449117184121939","0.0368398277450832","0.0529836090793045","1"
"True entirely","1993","16-34 y.","vocational + Abi","12","","","","1"
"True entirely","1993","16-34 y.","higher vocational","10","","","","1"
"True entirely","1993","16-34 y.","higher education","16","","","","1"
"True entirely","1993","35-65 y.","in school","","","","","1"
"True entirely","1993","35-65 y.","inadequately","53","0.123209743372735","0.0915108975733049","0.154908589172165","1"
"True entirely","1993","35-65 y.","vocational + Abi","8","","","","1"
"True entirely","1993","35-65 y.","higher vocational","30","0.0665255478820874","0.043372214044687","0.0896788817194879","1"
"True entirely","1993","35-65 y.","higher education","68","0.067752316320179","0.0529408430973978","0.0825637895429601","1"
"True entirely","1993","66 and older","in school","","","","","1"
"True entirely","1993","66 and older","inadequately","6","","","","1"
"True entirely","1993","66 and older","general elemantary","77","0.158421898769874","0.126058920498337","0.190784877041411","1"
"True entirely","1993","66 and older","middle vocational","84","0.122010029104274","0.0982020614643374","0.145817996744211","1"
"True entirely","1993","16-34 y.","in school","6","","","","1"
"True entirely","1993","16-34 y.","inadequately","12","","","","1"
"True entirely","1993","35-65 y.","general elemantary","104","0.0888172490915934","0.0724745793419039","0.105159918841283","1"
"True entirely","1993","35-65 y.","middle vocational","243","0.0732112888103164","0.0644492011164265","0.0819733765042063","1"
"True entirely","1993","66 and older","vocational + Abi","1","","","","1"
"True entirely","1993","66 and older","higher vocational","13","","","","1"
"True entirely","1993","66 and older","higher education","12","","","","1"
"Rather not true","1994","16-34 y.","inadequately","","","","","3"
"Rather not true","1994","16-34 y.","vocational + Abi","","","","","3"
"Rather not true","1994","35-65 y.","middle vocational","","","","","3"
"Rather not true","1994","35-65 y.","vocational + Abi","","","","","3"
"Rather not true","1994","35-65 y.","higher education","","","","","3"
"Rather not true","1994","16-34 y.","general elemantary","","","","","3"
"Rather not true","1994","16-34 y.","middle vocational","","","","","3"
"Rather not true","1994","35-65 y.","higher vocational","","","","","3"
"Rather not true","1994","16-34 y.","in school","","","","","3"
"Rather not true","1994","16-34 y.","higher vocational","","","","","3"
"Rather not true","1994","16-34 y.","higher education","","","","","3"
"Rather not true","1994","35-65 y.","in school","","","","","3"
"Rather not true","1994","35-65 y.","inadequately","","","","","3"
"Rather not true","1994","35-65 y.","general elemantary","","","","","3"
"Rather not true","1994","66 and older","in school","","","","","3"
"Rather not true","1994","66 and older","inadequately","","","","","3"
"Rather not true","1994","66 and older","general elemantary","","","","","3"
"Rather not true","1994","66 and older","middle vocational","","","","","3"
"Rather not true","1994","66 and older","vocational + Abi","","","","","3"
"Rather not true","1994","66 and older","higher vocational","","","","","3"
"Rather not true","1994","66 and older","higher education","","","","","3"
