"plh0191","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1990","Couple + C. LE and GT 16","general elemantary","23","","","","3"
"Rather not true","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","3"
"Rather not true","1990","Couple + C. LE and GT 16","higher vocational","7","","","","3"
"Rather not true","1990","Couple + C. LE and GT 16","higher education","30","0.447751567062806","0.330421491871571","0.565081642254041","3"
"Rather not true","1990","Single parent ","middle vocational","42","0.35939216535939","0.272075021403284","0.446709309315495","3"
"Rather not true","1990","Single parent ","higher vocational","1","","","","3"
"Rather not true","1990","Couple + C. LE and GT 16","inadequately","","","","","3"
"Rather not true","1990","Couple + C. LE and GT 16","middle vocational","53","0.34436771083615","0.267292798056993","0.421442623615308","3"
"Tends to agree","1990","Couple + C. GT 16 ","in school","3","","","","2"
"Tends to agree","1990","(Married) couple without C. ","middle vocational","118","0.220362712589846","0.185563838261468","0.255161586918225","2"
"Tends to agree","1990","(Married) couple without C. ","general elemantary","25","","","","2"
"Tends to agree","1990","1-pers.-HH","general elemantary","24","","","","2"
"Tends to agree","1990","1-pers.-HH","vocational + Abi","","","","","2"
"Tends to agree","1990","1-pers.-HH","inadequately","1","","","","2"
"Tends to agree","1990","1-pers.-HH","middle vocational","34","0.162749693479463","0.109700429083512","0.215798957875413","2"
"Tends to agree","1990","Couple + C. LE 16 ","higher education","70","0.149792376949215","0.117073578651222","0.182511175247208","2"
"Tends to agree","1990","Couple + C. GT 16 ","inadequately","2","","","","2"
"Tends to agree","1990","Couple + C. GT 16 ","general elemantary","30","0.217615808778735","0.145568448648211","0.28966316890926","2"
"Tends to agree","1990","Couple + C. LE and GT 16","middle vocational","22","","","","2"
"Tends to agree","1990","(Married) couple without C. ","in school","","","","","2"
"Tends to agree","1990","(Married) couple without C. ","inadequately","2","","","","2"
"Tends to agree","1990","1-pers.-HH","in school","","","","","2"
"Tends to agree","1990","Couple + C. LE 16 ","higher vocational","12","","","","2"
"Tends to agree","1990","Couple + C. GT 16 ","middle vocational","107","0.239645789316277","0.201013134946546","0.278278443686009","2"
"Tends to agree","1990","Couple + C. GT 16 ","higher education","30","0.212504332168876","0.143752129342336","0.281256534995417","2"
"Tends to agree","1990","1-pers.-HH","higher vocational","1","","","","2"
"Tends to agree","1990","1-pers.-HH","higher education","8","","","","2"
"Tends to agree","1990","Couple + C. GT 16 ","vocational + Abi","4","","","","2"
"Tends to agree","1990","Couple + C. GT 16 ","higher vocational","10","","","","2"
"Tends to agree","1990","(Married) couple without C. ","vocational + Abi","1","","","","2"
"Tends to agree","1990","(Married) couple without C. ","higher vocational","14","","","","2"
"Tends to agree","1990","(Married) couple without C. ","higher education","40","0.200674539756733","0.146246288049544","0.255102791463921","2"
"Tends to agree","1990","Couple + C. LE and GT 16","in school","2","","","","2"
"Tends to agree","1990","Couple + C. LE and GT 16","inadequately","","","","","2"
"Tends to agree","1990","Couple + C. LE and GT 16","general elemantary","14","","","","2"
"Tends to agree","1990","Single parent ","vocational + Abi","","","","","2"
"Tends to agree","1990","Single parent ","higher vocational","","","","","2"
"Tends to agree","1990","Single parent ","higher education","10","","","","2"
"Tends to agree","1990","Couple + C. LE 16 ","in school","","","","","2"
"Tends to agree","1990","Couple + C. LE 16 ","inadequately","","","","","2"
"Tends to agree","1990","Couple + C. LE 16 ","general elemantary","12","","","","2"
"Tends to agree","1990","Couple + C. LE 16 ","middle vocational","168","0.187436580470036","0.161414199565315","0.213458961374757","2"
"Tends to agree","1990","Couple + C. LE 16 ","vocational + Abi","7","","","","2"
"Tends to agree","1990","Single parent ","in school","1","","","","2"
"Tends to agree","1990","Single parent ","inadequately","","","","","2"
"Tends to agree","1990","Single parent ","general elemantary","5","","","","2"
"Tends to agree","1990","Single parent ","middle vocational","22","","","","2"
"Tends to agree","1990","Couple + C. LE and GT 16","vocational + Abi","1","","","","2"
"Tends to agree","1990","Couple + C. LE and GT 16","higher vocational","6","","","","2"
"Tends to agree","1990","Couple + C. LE and GT 16","higher education","9","","","","2"
"Totally disagree","1990","Couple + C. GT 16 ","inadequately","","","","","4"
"Totally disagree","1990","1-pers.-HH","general elemantary","19","","","","4"
"Totally disagree","1990","Couple + C. GT 16 ","in school","2","","","","4"
"Totally disagree","1990","Couple + C. GT 16 ","general elemantary","42","0.346371174083619","0.263290638460364","0.429451709706874","4"
"Totally disagree","1990","1-pers.-HH","middle vocational","78","0.412723435453011","0.341970816672306","0.483476054233716","4"
"Totally disagree","1990","1-pers.-HH","inadequately","","","","","4"
"Totally disagree","1990","Couple + C. LE 16 ","higher vocational","46","0.545013205355084","0.440374737181604","0.649651673528565","4"
"Totally disagree","1990","Couple + C. LE and GT 16","in school","5","","","","4"
"Totally disagree","1990","Couple + C. GT 16 ","higher education","46","0.332422328974545","0.253249779188196","0.411594878760893","4"
"Totally disagree","1990","Couple + C. LE 16 ","higher education","175","0.389447931781781","0.344740878548232","0.43415498501533","4"
"Totally disagree","1990","Couple + C. GT 16 ","middle vocational","173","0.349086475354271","0.305945512977626","0.392227437730916","4"
"Totally disagree","1990","1-pers.-HH","higher vocational","6","","","","4"
"Totally disagree","1990","1-pers.-HH","higher education","18","","","","4"
"Totally disagree","1990","(Married) couple without C. ","in school","","","","","4"
"Totally disagree","1990","(Married) couple without C. ","vocational + Abi","1","","","","4"
"Totally disagree","1990","(Married) couple without C. ","higher vocational","28","","","","4"
"Totally disagree","1990","(Married) couple without C. ","higher education","84","0.394504988487652","0.328085128178453","0.460924848796852","4"
"Totally disagree","1990","Single parent ","in school","1","","","","4"
"Totally disagree","1990","Couple + C. GT 16 ","higher vocational","16","","","","4"
"Totally disagree","1990","1-pers.-HH","in school","","","","","4"
"Totally disagree","1990","1-pers.-HH","vocational + Abi","3","","","","4"
"Totally disagree","1990","Couple + C. GT 16 ","vocational + Abi","11","","","","4"
"Totally disagree","1990","(Married) couple without C. ","inadequately","","","","","4"
"Totally disagree","1990","(Married) couple without C. ","general elemantary","30","0.260966328979727","0.179994635891877","0.341938022067578","4"
"Totally disagree","1990","(Married) couple without C. ","middle vocational","174","0.31216233137999","0.273259333854672","0.351065328905309","4"
"Totally disagree","1990","Single parent ","vocational + Abi","3","","","","4"
"Totally disagree","1990","Single parent ","higher vocational","","","","","4"
"Totally disagree","1990","Single parent ","higher education","13","","","","4"
"Totally disagree","1990","Couple + C. LE 16 ","in school","","","","","4"
"Totally disagree","1990","Couple + C. LE 16 ","inadequately","1","","","","4"
"Totally disagree","1990","Couple + C. LE 16 ","general elemantary","7","","","","4"
"Totally disagree","1990","Couple + C. LE and GT 16","inadequately","","","","","4"
"Totally disagree","1990","Couple + C. LE and GT 16","general elemantary","23","","","","4"
"Totally disagree","1990","Single parent ","inadequately","1","","","","4"
"Totally disagree","1990","Single parent ","general elemantary","8","","","","4"
"Totally disagree","1990","Single parent ","middle vocational","47","0.376200593585305","0.28804470786877","0.46435647930184","4"
"Totally disagree","1990","Couple + C. LE 16 ","middle vocational","325","0.383713498935009","0.351288043383183","0.416138954486834","4"
"Totally disagree","1990","Couple + C. LE 16 ","vocational + Abi","9","","","","4"
"Totally disagree","1990","Couple + C. LE and GT 16","middle vocational","54","0.3853316697455","0.306389431815374","0.464273907675626","4"
"Totally disagree","1990","Couple + C. LE and GT 16","vocational + Abi","","","","","4"
"Totally disagree","1990","Couple + C. LE and GT 16","higher vocational","8","","","","4"
"Totally disagree","1990","Couple + C. LE and GT 16","higher education","28","","","","4"
"True entirely","1990","1-pers.-HH","in school","","","","","1"
"True entirely","1990","1-pers.-HH","inadequately","","","","","1"
"True entirely","1990","1-pers.-HH","general elemantary","19","","","","1"
"True entirely","1990","1-pers.-HH","middle vocational","23","","","","1"
"True entirely","1990","1-pers.-HH","vocational + Abi","","","","","1"
"True entirely","1990","1-pers.-HH","higher vocational","1","","","","1"
"True entirely","1990","1-pers.-HH","higher education","2","","","","1"
"True entirely","1990","(Married) couple without C. ","in school","","","","","1"
"True entirely","1990","(Married) couple without C. ","inadequately","","","","","1"
"True entirely","1990","(Married) couple without C. ","general elemantary","17","","","","1"
"True entirely","1990","(Married) couple without C. ","middle vocational","58","0.107564053327245","0.0815521610339682","0.133575945620522","1"
"True entirely","1990","(Married) couple without C. ","vocational + Abi","","","","","1"
"True entirely","1990","(Married) couple without C. ","higher vocational","12","","","","1"
"True entirely","1990","(Married) couple without C. ","higher education","16","","","","1"
"True entirely","1990","Single parent ","in school","","","","","1"
"True entirely","1990","Single parent ","inadequately","","","","","1"
"True entirely","1990","Single parent ","general elemantary","3","","","","1"
"True entirely","1990","Single parent ","middle vocational","5","","","","1"
"True entirely","1990","Single parent ","vocational + Abi","","","","","1"
"True entirely","1990","Single parent ","higher vocational","","","","","1"
"True entirely","1990","Single parent ","higher education","4","","","","1"
"True entirely","1990","Couple + C. LE 16 ","in school","","","","","1"
"True entirely","1990","Couple + C. LE 16 ","inadequately","","","","","1"
"True entirely","1990","Couple + C. LE 16 ","general elemantary","3","","","","1"
"True entirely","1990","Couple + C. LE 16 ","middle vocational","47","0.0554921758066008","0.0402267164780019","0.0707576351351997","1"
"True entirely","1990","Couple + C. LE 16 ","vocational + Abi","1","","","","1"
"True entirely","1990","Couple + C. LE 16 ","higher vocational","3","","","","1"
"True entirely","1990","Couple + C. LE 16 ","higher education","20","","","","1"
"True entirely","1990","Couple + C. GT 16 ","in school","1","","","","1"
"True entirely","1990","Couple + C. GT 16 ","inadequately","","","","","1"
"True entirely","1990","Couple + C. GT 16 ","general elemantary","11","","","","1"
"True entirely","1990","Couple + C. GT 16 ","middle vocational","37","0.0789857028049326","0.0545756286344419","0.103395776975423","1"
"True entirely","1990","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"True entirely","1990","Couple + C. GT 16 ","higher vocational","7","","","","1"
"True entirely","1990","Couple + C. GT 16 ","higher education","5","","","","1"
"True entirely","1990","Couple + C. LE and GT 16","in school","1","","","","1"
"True entirely","1990","Couple + C. LE and GT 16","inadequately","","","","","1"
"True entirely","1990","Couple + C. LE and GT 16","general elemantary","2","","","","1"
"True entirely","1990","Couple + C. LE and GT 16","middle vocational","17","","","","1"
"True entirely","1990","Couple + C. LE and GT 16","vocational + Abi","1","","","","1"
"True entirely","1990","Couple + C. LE and GT 16","higher vocational","2","","","","1"
"True entirely","1990","Couple + C. LE and GT 16","higher education","2","","","","1"
"Rather not true","1991","1-pers.-HH","in school","","","","","3"
"Rather not true","1991","1-pers.-HH","inadequately","","","","","3"
"Rather not true","1991","1-pers.-HH","general elemantary","30","0.332018853401321","0.231903172975444","0.432134533827198","3"
"Rather not true","1991","1-pers.-HH","middle vocational","60","0.361897158968126","0.289231138616151","0.4345631793201","3"
"Rather not true","1991","1-pers.-HH","vocational + Abi","3","","","","3"
"Rather not true","1991","1-pers.-HH","higher vocational","2","","","","3"
"Rather not true","1991","1-pers.-HH","higher education","9","","","","3"
"Rather not true","1991","(Married) couple without C. ","in school","","","","","3"
"Rather not true","1991","(Married) couple without C. ","inadequately","","","","","3"
"Rather not true","1991","(Married) couple without C. ","general elemantary","31","0.333412366121527","0.240547813288453","0.426276918954602","3"
"Rather not true","1991","(Married) couple without C. ","middle vocational","195","0.365778005014334","0.324499240548809","0.40705676947986","3"
"Rather not true","1991","(Married) couple without C. ","vocational + Abi","2","","","","3"
"Rather not true","1991","(Married) couple without C. ","higher vocational","24","","","","3"
"Rather not true","1991","(Married) couple without C. ","higher education","74","0.383480799143122","0.31592437276093","0.451037225525314","3"
"Rather not true","1991","Single parent ","in school","","","","","3"
"Rather not true","1991","Single parent ","inadequately","3","","","","3"
"Rather not true","1991","Single parent ","general elemantary","6","","","","3"
"Rather not true","1991","Single parent ","vocational + Abi","","","","","3"
"Rather not true","1991","Single parent ","higher education","17","","","","3"
"Rather not true","1991","Couple + C. LE 16 ","in school","","","","","3"
"Rather not true","1991","Couple + C. LE 16 ","inadequately","","","","","3"
"Rather not true","1991","Couple + C. LE 16 ","general elemantary","5","","","","3"
"Rather not true","1991","Couple + C. LE 16 ","middle vocational","320","0.405294633121441","0.371145931558533","0.439443334684348","3"
"Rather not true","1991","Couple + C. LE 16 ","vocational + Abi","10","","","","3"
"Rather not true","1991","Couple + C. LE 16 ","higher vocational","35","0.399506642923681","0.292841704293444","0.506171581553918","3"
"Rather not true","1991","Couple + C. LE 16 ","higher education","192","0.458941467672954","0.411454035913426","0.506428899432482","3"
"Rather not true","1991","Couple + C. GT 16 ","in school","3","","","","3"
"Rather not true","1991","Couple + C. GT 16 ","inadequately","7","","","","3"
"Rather not true","1991","Couple + C. GT 16 ","general elemantary","45","0.421634293334366","0.32892909817698","0.514339488491753","3"
"Rather not true","1991","Couple + C. GT 16 ","middle vocational","184","0.385310859336801","0.341452648037652","0.429169070635949","3"
"Rather not true","1991","Couple + C. GT 16 ","vocational + Abi","9","","","","3"
"Rather not true","1991","Couple + C. GT 16 ","higher vocational","24","","","","3"
"Rather not true","1991","Couple + C. GT 16 ","higher education","66","0.459931298578413","0.377077642387911","0.542784954768916","3"
"Rather not true","1991","Couple + C. LE and GT 16","in school","3","","","","3"
"Rather not true","1991","Couple + C. LE and GT 16","inadequately","5","","","","3"
"Rather not true","1991","Couple + C. LE and GT 16","general elemantary","33","0.515287690184399","0.39903960042283","0.631535779945967","3"
"Rather not true","1991","Couple + C. LE and GT 16","middle vocational","68","0.510820144593931","0.427718622027395","0.593921667160467","3"
"Rather not true","1991","Couple + C. LE and GT 16","vocational + Abi","3","","","","3"
"Rather not true","1991","Couple + C. LE and GT 16","higher vocational","10","","","","3"
"Rather not true","1991","Couple + C. LE and GT 16","higher education","31","0.478669937671419","0.360801369829929","0.59653850551291","3"
"Rather not true","1991","Single parent ","middle vocational","37","0.322750256427391","0.230654797509027","0.414845715345756","3"
"Rather not true","1991","Single parent ","higher vocational","","","","","3"
"Tends to agree","1991","(Married) couple without C. ","inadequately","3","","","","2"
"Tends to agree","1991","Couple + C. GT 16 ","in school","4","","","","2"
"Tends to agree","1991","1-pers.-HH","middle vocational","39","0.25103866446307","0.18547043491387","0.316606894012271","2"
"Tends to agree","1991","1-pers.-HH","inadequately","","","","","2"
"Tends to agree","1991","1-pers.-HH","general elemantary","25","","","","2"
"Tends to agree","1991","Couple + C. LE 16 ","higher education","53","0.123971861780893","0.0925668835252865","0.1553768400365","2"
"Tends to agree","1991","Couple + C. GT 16 ","inadequately","4","","","","2"
"Tends to agree","1991","Couple + C. GT 16 ","general elemantary","25","","","","2"
"Tends to agree","1991","1-pers.-HH","in school","","","","","2"
"Tends to agree","1991","1-pers.-HH","vocational + Abi","1","","","","2"
"Tends to agree","1991","(Married) couple without C. ","in school","","","","","2"
"Tends to agree","1991","(Married) couple without C. ","general elemantary","27","","","","2"
"Tends to agree","1991","(Married) couple without C. ","middle vocational","134","0.259071454555816","0.221522729809045","0.296620179302588","2"
"Tends to agree","1991","Couple + C. LE 16 ","higher vocational","19","","","","2"
"Tends to agree","1991","Couple + C. GT 16 ","middle vocational","131","0.280808251846172","0.240309205062333","0.321307298630011","2"
"Tends to agree","1991","Couple + C. GT 16 ","vocational + Abi","2","","","","2"
"Tends to agree","1991","Couple + C. GT 16 ","higher vocational","8","","","","2"
"Tends to agree","1991","Couple + C. GT 16 ","higher education","28","","","","2"
"Tends to agree","1991","Couple + C. LE and GT 16","inadequately","2","","","","2"
"Tends to agree","1991","Couple + C. LE and GT 16","general elemantary","17","","","","2"
"Tends to agree","1991","Couple + C. LE and GT 16","middle vocational","31","0.211177663960189","0.143326971960327","0.27902835596005","2"
"Tends to agree","1991","1-pers.-HH","higher vocational","1","","","","2"
"Tends to agree","1991","1-pers.-HH","higher education","9","","","","2"
"Tends to agree","1991","Couple + C. LE and GT 16","in school","1","","","","2"
"Tends to agree","1991","(Married) couple without C. ","vocational + Abi","","","","","2"
"Tends to agree","1991","(Married) couple without C. ","higher vocational","18","","","","2"
"Tends to agree","1991","(Married) couple without C. ","higher education","54","0.271440053291363","0.209653898989771","0.333226207592956","2"
"Tends to agree","1991","Single parent ","vocational + Abi","1","","","","2"
"Tends to agree","1991","Single parent ","higher vocational","1","","","","2"
"Tends to agree","1991","Single parent ","higher education","8","","","","2"
"Tends to agree","1991","Couple + C. LE 16 ","in school","","","","","2"
"Tends to agree","1991","Couple + C. LE 16 ","inadequately","","","","","2"
"Tends to agree","1991","Couple + C. LE 16 ","general elemantary","5","","","","2"
"Tends to agree","1991","Couple + C. LE 16 ","middle vocational","173","0.217649745052897","0.188947389803324","0.246352100302471","2"
"Tends to agree","1991","Couple + C. LE 16 ","vocational + Abi","6","","","","2"
"Tends to agree","1991","Single parent ","in school","","","","","2"
"Tends to agree","1991","Single parent ","inadequately","1","","","","2"
"Tends to agree","1991","Single parent ","general elemantary","5","","","","2"
"Tends to agree","1991","Single parent ","middle vocational","23","","","","2"
"Tends to agree","1991","Couple + C. LE and GT 16","vocational + Abi","2","","","","2"
"Tends to agree","1991","Couple + C. LE and GT 16","higher vocational","4","","","","2"
"Tends to agree","1991","Couple + C. LE and GT 16","higher education","12","","","","2"
"Totally disagree","1991","Couple + C. GT 16 ","in school","","","","","4"
"Totally disagree","1991","1-pers.-HH","inadequately","","","","","4"
"Totally disagree","1991","Couple + C. GT 16 ","inadequately","4","","","","4"
"Totally disagree","1991","Couple + C. LE 16 ","higher education","169","0.397649970655906","0.351010581622254","0.444289359689558","4"
"Totally disagree","1991","(Married) couple without C. ","general elemantary","21","","","","4"
"Totally disagree","1991","(Married) couple without C. ","middle vocational","136","0.265109181244415","0.227280513926017","0.302937848562812","4"
"Totally disagree","1991","1-pers.-HH","in school","","","","","4"
"Totally disagree","1991","1-pers.-HH","general elemantary","17","","","","4"
"Totally disagree","1991","(Married) couple without C. ","vocational + Abi","2","","","","4"
"Totally disagree","1991","Couple + C. GT 16 ","middle vocational","121","0.260920325333734","0.221345673221191","0.300494977446277","4"
"Totally disagree","1991","Couple + C. GT 16 ","general elemantary","29","","","","4"
"Totally disagree","1991","1-pers.-HH","middle vocational","42","0.242159390795321","0.177380569028385","0.306938212562256","4"
"Totally disagree","1991","Couple + C. LE 16 ","higher vocational","25","","","","4"
"Totally disagree","1991","Couple + C. GT 16 ","higher education","38","0.276562441479773","0.202202709247759","0.350922173711787","4"
"Totally disagree","1991","Couple + C. LE and GT 16","in school","1","","","","4"
"Totally disagree","1991","1-pers.-HH","vocational + Abi","1","","","","4"
"Totally disagree","1991","1-pers.-HH","higher vocational","2","","","","4"
"Totally disagree","1991","1-pers.-HH","higher education","10","","","","4"
"Totally disagree","1991","(Married) couple without C. ","in school","","","","","4"
"Totally disagree","1991","Couple + C. GT 16 ","higher vocational","13","","","","4"
"Totally disagree","1991","Couple + C. GT 16 ","vocational + Abi","7","","","","4"
"Totally disagree","1991","(Married) couple without C. ","inadequately","","","","","4"
"Totally disagree","1991","(Married) couple without C. ","higher vocational","12","","","","4"
"Totally disagree","1991","(Married) couple without C. ","higher education","58","0.285391505219733","0.222646933235259","0.348136077204208","4"
"Totally disagree","1991","Single parent ","in school","","","","","4"
"Totally disagree","1991","Couple + C. LE and GT 16","inadequately","4","","","","4"
"Totally disagree","1991","Couple + C. LE and GT 16","general elemantary","16","","","","4"
"Totally disagree","1991","Single parent ","vocational + Abi","2","","","","4"
"Totally disagree","1991","Single parent ","higher vocational","","","","","4"
"Totally disagree","1991","Single parent ","higher education","16","","","","4"
"Totally disagree","1991","Couple + C. LE 16 ","in school","","","","","4"
"Totally disagree","1991","Couple + C. LE 16 ","inadequately","2","","","","4"
"Totally disagree","1991","Couple + C. LE 16 ","general elemantary","5","","","","4"
"Totally disagree","1991","Couple + C. LE 16 ","middle vocational","255","0.318591462453899","0.286182980263906","0.350999944643892","4"
"Totally disagree","1991","Couple + C. LE 16 ","vocational + Abi","10","","","","4"
"Totally disagree","1991","Single parent ","inadequately","1","","","","4"
"Totally disagree","1991","Single parent ","general elemantary","8","","","","4"
"Totally disagree","1991","Single parent ","middle vocational","30","0.327539706904497","0.235092074238184","0.419987339570811","4"
"Totally disagree","1991","Couple + C. LE and GT 16","middle vocational","29","","","","4"
"Totally disagree","1991","Couple + C. LE and GT 16","vocational + Abi","","","","","4"
"Totally disagree","1991","Couple + C. LE and GT 16","higher vocational","8","","","","4"
"Totally disagree","1991","Couple + C. LE and GT 16","higher education","20","","","","4"
"True entirely","1991","1-pers.-HH","in school","","","","","1"
"True entirely","1991","1-pers.-HH","inadequately","","","","","1"
"True entirely","1991","1-pers.-HH","general elemantary","13","","","","1"
"True entirely","1991","1-pers.-HH","middle vocational","27","","","","1"
"True entirely","1991","1-pers.-HH","vocational + Abi","1","","","","1"
"True entirely","1991","1-pers.-HH","higher vocational","3","","","","1"
"True entirely","1991","1-pers.-HH","higher education","5","","","","1"
"True entirely","1991","(Married) couple without C. ","in school","","","","","1"
"True entirely","1991","(Married) couple without C. ","inadequately","","","","","1"
"True entirely","1991","(Married) couple without C. ","general elemantary","20","","","","1"
"True entirely","1991","(Married) couple without C. ","middle vocational","58","0.110041359185435","0.083221275315447","0.136861443055423","1"
"True entirely","1991","(Married) couple without C. ","vocational + Abi","","","","","1"
"True entirely","1991","(Married) couple without C. ","higher vocational","7","","","","1"
"True entirely","1991","(Married) couple without C. ","higher education","13","","","","1"
"True entirely","1991","Single parent ","in school","","","","","1"
"True entirely","1991","Single parent ","inadequately","","","","","1"
"True entirely","1991","Single parent ","general elemantary","2","","","","1"
"True entirely","1991","Single parent ","middle vocational","9","","","","1"
"True entirely","1991","Single parent ","vocational + Abi","","","","","1"
"True entirely","1991","Single parent ","higher vocational","","","","","1"
"True entirely","1991","Single parent ","higher education","2","","","","1"
"True entirely","1991","Couple + C. LE 16 ","in school","","","","","1"
"True entirely","1991","Couple + C. LE 16 ","inadequately","","","","","1"
"True entirely","1991","Couple + C. LE 16 ","general elemantary","10","","","","1"
"True entirely","1991","Couple + C. LE 16 ","middle vocational","46","0.0584641593717633","0.0421448745271654","0.0747834442163612","1"
"True entirely","1991","Couple + C. LE 16 ","vocational + Abi","1","","","","1"
"True entirely","1991","Couple + C. LE 16 ","higher vocational","2","","","","1"
"True entirely","1991","Couple + C. LE 16 ","higher education","9","","","","1"
"True entirely","1991","Couple + C. GT 16 ","in school","","","","","1"
"True entirely","1991","Couple + C. GT 16 ","inadequately","1","","","","1"
"True entirely","1991","Couple + C. GT 16 ","general elemantary","10","","","","1"
"True entirely","1991","Couple + C. GT 16 ","middle vocational","37","0.0729605634832935","0.0495230942403958","0.0963980327261913","1"
"True entirely","1991","Couple + C. GT 16 ","vocational + Abi","1","","","","1"
"True entirely","1991","Couple + C. GT 16 ","higher vocational","3","","","","1"
"True entirely","1991","Couple + C. GT 16 ","higher education","7","","","","1"
"True entirely","1991","Couple + C. LE and GT 16","in school","","","","","1"
"True entirely","1991","Couple + C. LE and GT 16","inadequately","","","","","1"
"True entirely","1991","Couple + C. LE and GT 16","general elemantary","5","","","","1"
"True entirely","1991","Couple + C. LE and GT 16","middle vocational","11","","","","1"
"True entirely","1991","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"True entirely","1991","Couple + C. LE and GT 16","higher vocational","2","","","","1"
"True entirely","1991","Couple + C. LE and GT 16","higher education","6","","","","1"
"Rather not true","1992","1-pers.-HH","in school","","","","","3"
"Rather not true","1992","1-pers.-HH","inadequately","2","","","","3"
"Rather not true","1992","1-pers.-HH","general elemantary","94","0.272870993742292","0.223680947004876","0.322061040479708","3"
"Rather not true","1992","1-pers.-HH","middle vocational","198","0.306986489920259","0.270738545703751","0.343234434136767","3"
"Rather not true","1992","1-pers.-HH","vocational + Abi","11","","","","3"
"Rather not true","1992","1-pers.-HH","higher vocational","22","","","","3"
"Rather not true","1992","1-pers.-HH","higher education","37","0.237403513226595","0.167665263530089","0.307141762923101","3"
"Rather not true","1992","(Married) couple without C. ","in school","","","","","3"
"Rather not true","1992","(Married) couple without C. ","inadequately","5","","","","3"
"Rather not true","1992","(Married) couple without C. ","general elemantary","147","0.27853779994369","0.240445154339683","0.316630445547697","3"
"Rather not true","1992","(Married) couple without C. ","middle vocational","492","0.278773717283179","0.257313048828872","0.300234385737486","3"
"Rather not true","1992","(Married) couple without C. ","vocational + Abi","20","","","","3"
"Rather not true","1992","(Married) couple without C. ","higher vocational","71","0.314620509253728","0.254345160122953","0.374895858384502","3"
"Rather not true","1992","(Married) couple without C. ","higher education","109","0.248060231382726","0.205306388495961","0.290814074269491","3"
"Rather not true","1992","Single parent ","in school","5","","","","3"
"Rather not true","1992","Single parent ","inadequately","3","","","","3"
"Rather not true","1992","Single parent ","middle vocational","89","0.344202289594612","0.288049211242777","0.400355367946447","3"
"Rather not true","1992","Single parent ","higher vocational","5","","","","3"
"Rather not true","1992","Single parent ","higher education","28","","","","3"
"Rather not true","1992","Couple + C. LE 16 ","in school","","","","","3"
"Rather not true","1992","Couple + C. LE 16 ","inadequately","5","","","","3"
