"plh0191","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","Berlin","in school","","","",""
"True entirely","1990","Berlin","inadequately","","","",""
"True entirely","1990","Berlin","general elemantary","2","","",""
"True entirely","1990","Berlin","middle vocational","8","","",""
"True entirely","1990","Berlin","vocational + Abi","1","","",""
"True entirely","1990","Berlin","higher vocational","","","",""
"True entirely","1990","Berlin","higher education","6","","",""
"True entirely","1990","Brandenburg","in school","1","","",""
"True entirely","1990","Brandenburg","inadequately","","","",""
"True entirely","1990","Brandenburg","general elemantary","10","","",""
"True entirely","1990","Brandenburg","middle vocational","31","0.0910732134558715","0.0626999477712848","0.119446479140458"
"True entirely","1990","Brandenburg","vocational + Abi","","","",""
"True entirely","1990","Brandenburg","higher vocational","3","","",""
"True entirely","1990","Brandenburg","higher education","11","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","in school","","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","inadequately","","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","general elemantary","11","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","middle vocational","22","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","higher vocational","3","","",""
"True entirely","1990","Mecklenburg-Western Pomerania","higher education","8","","",""
"True entirely","1990","Saxony","in school","","","",""
"True entirely","1990","Saxony","inadequately","","","",""
"True entirely","1990","Saxony","general elemantary","17","","",""
"True entirely","1990","Saxony","middle vocational","69","0.0985957865686668","0.0775799194417489","0.119611653695585"
"True entirely","1990","Saxony","vocational + Abi","1","","",""
"True entirely","1990","Saxony","higher vocational","10","","",""
"True entirely","1990","Saxony","higher education","10","","",""
"True entirely","1990","Saxony-Anhalt","in school","","","",""
"True entirely","1990","Saxony-Anhalt","inadequately","","","",""
"True entirely","1990","Saxony-Anhalt","general elemantary","13","","",""
"True entirely","1990","Saxony-Anhalt","middle vocational","44","0.106441112528832","0.0779150905509752","0.134967134506689"
"True entirely","1990","Saxony-Anhalt","vocational + Abi","","","",""
"True entirely","1990","Saxony-Anhalt","higher vocational","7","","",""
"True entirely","1990","Saxony-Anhalt","higher education","12","","",""
"True entirely","1990","Thuringia","in school","1","","",""
"True entirely","1990","Thuringia","inadequately","","","",""
"True entirely","1990","Thuringia","general elemantary","12","","",""
"True entirely","1990","Thuringia","middle vocational","36","0.0893136442538837","0.0639319538911617","0.114695334616606"
"True entirely","1990","Thuringia","vocational + Abi","","","",""
"True entirely","1990","Thuringia","higher vocational","2","","",""
"True entirely","1990","Thuringia","higher education","5","","",""
"Tends to agree","1990","Schleswig-Holstein","in school","","","",""
"Tends to agree","1990","Schleswig-Holstein","inadequately","","","",""
"Tends to agree","1990","Schleswig-Holstein","general elemantary","","","",""
"Tends to agree","1990","Schleswig-Holstein","middle vocational","","","",""
"Tends to agree","1990","Schleswig-Holstein","vocational + Abi","","","",""
"Tends to agree","1990","Schleswig-Holstein","higher vocational","","","",""
"Tends to agree","1990","Schleswig-Holstein","higher education","","","",""
"Tends to agree","1990","Hamburg","in school","","","",""
"Tends to agree","1990","Hamburg","inadequately","","","",""
"Tends to agree","1990","Hamburg","general elemantary","","","",""
"Tends to agree","1990","Hamburg","middle vocational","","","",""
"Tends to agree","1990","Hamburg","vocational + Abi","","","",""
"Tends to agree","1990","Hamburg","higher vocational","","","",""
"Tends to agree","1990","Hamburg","higher education","","","",""
"Tends to agree","1990","Lower Saxony","in school","","","",""
"Tends to agree","1990","Lower Saxony","inadequately","","","",""
"Tends to agree","1990","Lower Saxony","general elemantary","","","",""
"Tends to agree","1990","Lower Saxony","middle vocational","","","",""
"Tends to agree","1990","Lower Saxony","vocational + Abi","","","",""
"Tends to agree","1990","Lower Saxony","higher vocational","","","",""
"Tends to agree","1990","Lower Saxony","higher education","","","",""
"Tends to agree","1990","Bremen","in school","","","",""
"Tends to agree","1990","Bremen","inadequately","","","",""
"Tends to agree","1990","Bremen","general elemantary","","","",""
"Tends to agree","1990","Bremen","middle vocational","","","",""
"Tends to agree","1990","Bremen","vocational + Abi","","","",""
"Tends to agree","1990","Bremen","higher vocational","","","",""
"Tends to agree","1990","Bremen","higher education","","","",""
"Tends to agree","1990","North Rhine-Westphalia","in school","","","",""
"Tends to agree","1990","North Rhine-Westphalia","inadequately","","","",""
"Tends to agree","1990","North Rhine-Westphalia","general elemantary","","","",""
"Tends to agree","1990","North Rhine-Westphalia","middle vocational","","","",""
"Tends to agree","1990","North Rhine-Westphalia","vocational + Abi","","","",""
"Tends to agree","1990","North Rhine-Westphalia","higher vocational","","","",""
"Tends to agree","1990","North Rhine-Westphalia","higher education","","","",""
"Tends to agree","1990","Hesse","in school","","","",""
"Tends to agree","1990","Hesse","inadequately","","","",""
"Tends to agree","1990","Hesse","general elemantary","","","",""
"Tends to agree","1990","Hesse","middle vocational","","","",""
"Tends to agree","1990","Hesse","vocational + Abi","","","",""
"Tends to agree","1990","Hesse","higher vocational","","","",""
"Tends to agree","1990","Hesse","higher education","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","in school","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Tends to agree","1990","Rhineland-Palatinate,Saarland","higher education","","","",""
"Tends to agree","1990","Baden-Württemberg","in school","","","",""
"Tends to agree","1990","Baden-Württemberg","inadequately","","","",""
"Tends to agree","1990","Baden-Württemberg","general elemantary","","","",""
"Tends to agree","1990","Baden-Württemberg","middle vocational","","","",""
"Tends to agree","1990","Baden-Württemberg","vocational + Abi","","","",""
"Tends to agree","1990","Baden-Württemberg","higher vocational","","","",""
"Tends to agree","1990","Baden-Württemberg","higher education","","","",""
"Tends to agree","1990","Bavaria","in school","","","",""
"Tends to agree","1990","Bavaria","inadequately","","","",""
"Tends to agree","1990","Bavaria","general elemantary","","","",""
"Tends to agree","1990","Bavaria","middle vocational","","","",""
"Tends to agree","1990","Bavaria","vocational + Abi","","","",""
"Tends to agree","1990","Bavaria","higher vocational","","","",""
"Tends to agree","1990","Bavaria","higher education","","","",""
"Tends to agree","1990","Berlin","in school","","","",""
"Tends to agree","1990","Berlin","inadequately","","","",""
"Tends to agree","1990","Berlin","general elemantary","6","","",""
"Tends to agree","1990","Berlin","middle vocational","23","","",""
"Tends to agree","1990","Berlin","vocational + Abi","","","",""
"Tends to agree","1990","Berlin","higher vocational","1","","",""
"Tends to agree","1990","Berlin","higher education","20","","",""
"Tends to agree","1990","Brandenburg","in school","1","","",""
"Tends to agree","1990","Brandenburg","inadequately","1","","",""
"Tends to agree","1990","Brandenburg","general elemantary","20","","",""
"Tends to agree","1990","Brandenburg","middle vocational","99","0.252642649623583","0.209791050639105","0.295494248608062"
"Tends to agree","1990","Brandenburg","vocational + Abi","5","","",""
"Tends to agree","1990","Brandenburg","higher vocational","9","","",""
"Tends to agree","1990","Brandenburg","higher education","34","0.203149380198603","0.143708125870153","0.262590634527053"
"Tends to agree","1990","Mecklenburg-Western Pomerania","in school","1","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","inadequately","","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","general elemantary","16","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","middle vocational","74","0.282671419014252","0.230208205314273","0.33513463271423"
"Tends to agree","1990","Mecklenburg-Western Pomerania","vocational + Abi","1","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","higher vocational","7","","",""
"Tends to agree","1990","Mecklenburg-Western Pomerania","higher education","19","","",""
"Tends to agree","1990","Saxony","in school","1","","",""
"Tends to agree","1990","Saxony","inadequately","4","","",""
"Tends to agree","1990","Saxony","general elemantary","38","0.235344029875804","0.170019661612074","0.300668398139534"
"Tends to agree","1990","Saxony","middle vocational","158","0.196216020637618","0.168220068083073","0.224211973192163"
"Tends to agree","1990","Saxony","vocational + Abi","3","","",""
"Tends to agree","1990","Saxony","higher vocational","10","","",""
"Tends to agree","1990","Saxony","higher education","50","0.166573139367153","0.123466578556629","0.209679700177676"
"Tends to agree","1990","Saxony-Anhalt","in school","1","","",""
"Tends to agree","1990","Saxony-Anhalt","inadequately","","","",""
"Tends to agree","1990","Saxony-Anhalt","general elemantary","28","","",""
"Tends to agree","1990","Saxony-Anhalt","middle vocational","88","0.200553089297875","0.16351620772069","0.23758997087506"
"Tends to agree","1990","Saxony-Anhalt","vocational + Abi","4","","",""
"Tends to agree","1990","Saxony-Anhalt","higher vocational","11","","",""
"Tends to agree","1990","Saxony-Anhalt","higher education","36","0.205532114226186","0.145662413823945","0.265401814628426"
"Tends to agree","1990","Thuringia","in school","2","","",""
"Tends to agree","1990","Thuringia","inadequately","","","",""
"Tends to agree","1990","Thuringia","general elemantary","16","","",""
"Tends to agree","1990","Thuringia","middle vocational","86","0.174609630870257","0.140823301043421","0.208395960697093"
"Tends to agree","1990","Thuringia","vocational + Abi","1","","",""
"Tends to agree","1990","Thuringia","higher vocational","7","","",""
"Tends to agree","1990","Thuringia","higher education","20","","",""
"Rather not true","1990","Schleswig-Holstein","in school","","","",""
"Rather not true","1990","Schleswig-Holstein","inadequately","","","",""
"Rather not true","1990","Schleswig-Holstein","general elemantary","","","",""
"Rather not true","1990","Schleswig-Holstein","middle vocational","","","",""
"Rather not true","1990","Schleswig-Holstein","vocational + Abi","","","",""
"Rather not true","1990","Schleswig-Holstein","higher vocational","","","",""
"Rather not true","1990","Schleswig-Holstein","higher education","","","",""
"Rather not true","1990","Hamburg","in school","","","",""
"Rather not true","1990","Hamburg","inadequately","","","",""
"Rather not true","1990","Hamburg","general elemantary","","","",""
"Rather not true","1990","Hamburg","middle vocational","","","",""
"Rather not true","1990","Hamburg","vocational + Abi","","","",""
"Rather not true","1990","Hamburg","higher vocational","","","",""
"Rather not true","1990","Hamburg","higher education","","","",""
"Rather not true","1990","Lower Saxony","in school","","","",""
"Rather not true","1990","Lower Saxony","inadequately","","","",""
"Rather not true","1990","Lower Saxony","general elemantary","","","",""
"Rather not true","1990","Lower Saxony","middle vocational","","","",""
"Rather not true","1990","Lower Saxony","vocational + Abi","","","",""
"Rather not true","1990","Lower Saxony","higher vocational","","","",""
"Rather not true","1990","Lower Saxony","higher education","","","",""
"Rather not true","1990","Bremen","in school","","","",""
"Rather not true","1990","Bremen","inadequately","","","",""
"Rather not true","1990","Bremen","general elemantary","","","",""
"Rather not true","1990","Bremen","middle vocational","","","",""
"Rather not true","1990","Bremen","vocational + Abi","","","",""
"Rather not true","1990","Bremen","higher vocational","","","",""
"Rather not true","1990","Bremen","higher education","","","",""
"Rather not true","1990","North Rhine-Westphalia","in school","","","",""
"Rather not true","1990","North Rhine-Westphalia","inadequately","","","",""
"Rather not true","1990","North Rhine-Westphalia","general elemantary","","","",""
"Rather not true","1990","North Rhine-Westphalia","middle vocational","","","",""
"Rather not true","1990","North Rhine-Westphalia","vocational + Abi","","","",""
"Rather not true","1990","North Rhine-Westphalia","higher vocational","","","",""
"Rather not true","1990","North Rhine-Westphalia","higher education","","","",""
"Rather not true","1990","Hesse","in school","","","",""
"Rather not true","1990","Hesse","inadequately","","","",""
"Rather not true","1990","Hesse","general elemantary","","","",""
"Rather not true","1990","Hesse","middle vocational","","","",""
"Rather not true","1990","Hesse","vocational + Abi","","","",""
"Rather not true","1990","Hesse","higher vocational","","","",""
"Rather not true","1990","Hesse","higher education","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","in school","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Rather not true","1990","Rhineland-Palatinate,Saarland","higher education","","","",""
"Rather not true","1990","Baden-Württemberg","in school","","","",""
"Rather not true","1990","Baden-Württemberg","inadequately","","","",""
"Rather not true","1990","Baden-Württemberg","general elemantary","","","",""
"Rather not true","1990","Baden-Württemberg","middle vocational","","","",""
"Rather not true","1990","Baden-Württemberg","vocational + Abi","","","",""
"Rather not true","1990","Baden-Württemberg","higher vocational","","","",""
"Rather not true","1990","Baden-Württemberg","higher education","","","",""
"Rather not true","1990","Bavaria","in school","","","",""
"Rather not true","1990","Bavaria","inadequately","","","",""
"Rather not true","1990","Bavaria","general elemantary","","","",""
"Rather not true","1990","Bavaria","middle vocational","","","",""
"Rather not true","1990","Bavaria","vocational + Abi","","","",""
"Rather not true","1990","Bavaria","higher vocational","","","",""
"Rather not true","1990","Bavaria","higher education","","","",""
"Rather not true","1990","Berlin","in school","1","","",""
"Rather not true","1990","Berlin","inadequately","","","",""
"Rather not true","1990","Berlin","general elemantary","8","","",""
"Rather not true","1990","Berlin","middle vocational","53","0.367199586959716","0.286481236825788","0.447917937093644"
"Rather not true","1990","Berlin","vocational + Abi","4","","",""
"Rather not true","1990","Berlin","higher vocational","5","","",""
"Rather not true","1990","Berlin","higher education","35","0.334750729184667","0.247742197708531","0.421759260660803"
"Rather not true","1990","Brandenburg","in school","3","","",""
"Rather not true","1990","Brandenburg","inadequately","","","",""
"Rather not true","1990","Brandenburg","general elemantary","26","","",""
"Rather not true","1990","Brandenburg","middle vocational","126","0.314790992242044","0.268990280894222","0.360591703589865"
"Rather not true","1990","Brandenburg","vocational + Abi","4","","",""
"Rather not true","1990","Brandenburg","higher vocational","13","","",""
"Rather not true","1990","Brandenburg","higher education","71","0.384554390310362","0.312681438264981","0.456427342355744"
"Rather not true","1990","Mecklenburg-Western Pomerania","in school","5","","",""
"Rather not true","1990","Mecklenburg-Western Pomerania","inadequately","2","","",""
"Rather not true","1990","Mecklenburg-Western Pomerania","general elemantary","24","","",""
"Rather not true","1990","Mecklenburg-Western Pomerania","middle vocational","101","0.335291918969961","0.280289486589586","0.390294351350336"
"Rather not true","1990","Mecklenburg-Western Pomerania","vocational + Abi","1","","",""
"Rather not true","1990","Mecklenburg-Western Pomerania","higher vocational","10","","",""
"Rather not true","1990","Mecklenburg-Western Pomerania","higher education","37","0.36253849100236","0.273106963992219","0.451970018012502"
"Rather not true","1990","Saxony","in school","1","","",""
"Rather not true","1990","Saxony","inadequately","2","","",""
"Rather not true","1990","Saxony","general elemantary","60","0.337537227535786","0.264720331539919","0.410354123531652"
"Rather not true","1990","Saxony","middle vocational","264","0.344641015902814","0.311138188987568","0.37814384281806"
"Rather not true","1990","Saxony","vocational + Abi","13","","",""
"Rather not true","1990","Saxony","higher vocational","27","","",""
"Rather not true","1990","Saxony","higher education","123","0.420513539953586","0.363402669284204","0.477624410622968"
"Rather not true","1990","Saxony-Anhalt","in school","3","","",""
"Rather not true","1990","Saxony-Anhalt","inadequately","","","",""
"Rather not true","1990","Saxony-Anhalt","general elemantary","40","0.340789294917968","0.253782982370069","0.427795607465867"
"Rather not true","1990","Saxony-Anhalt","middle vocational","148","0.327337786487554","0.283934610755806","0.370740962219302"
"Rather not true","1990","Saxony-Anhalt","vocational + Abi","3","","",""
"Rather not true","1990","Saxony-Anhalt","higher vocational","15","","",""
"Rather not true","1990","Saxony-Anhalt","higher education","68","0.377075720580144","0.305269679906575","0.448881761253713"
"Rather not true","1990","Thuringia","in school","1","","",""
"Rather not true","1990","Thuringia","inadequately","","","",""
"Rather not true","1990","Thuringia","general elemantary","27","","",""
"Rather not true","1990","Thuringia","middle vocational","187","0.380606409017714","0.337394980489484","0.423817837545944"
"Rather not true","1990","Thuringia","vocational + Abi","7","","",""
"Rather not true","1990","Thuringia","higher vocational","10","","",""
"Rather not true","1990","Thuringia","higher education","60","0.459455532899145","0.374760151783657","0.544150914014633"
"Totally disagree","1990","Schleswig-Holstein","in school","","","",""
"Totally disagree","1990","Schleswig-Holstein","inadequately","","","",""
"Totally disagree","1990","Schleswig-Holstein","general elemantary","","","",""
"Totally disagree","1990","Schleswig-Holstein","middle vocational","","","",""
"Totally disagree","1990","Schleswig-Holstein","vocational + Abi","","","",""
"Totally disagree","1990","Schleswig-Holstein","higher vocational","","","",""
"Totally disagree","1990","Schleswig-Holstein","higher education","","","",""
"Totally disagree","1990","Hamburg","in school","","","",""
"Totally disagree","1990","Hamburg","inadequately","","","",""
"Totally disagree","1990","Hamburg","general elemantary","","","",""
"Totally disagree","1990","Hamburg","middle vocational","","","",""
"Totally disagree","1990","Hamburg","vocational + Abi","","","",""
"Totally disagree","1990","Hamburg","higher vocational","","","",""
"Totally disagree","1990","Hamburg","higher education","","","",""
"Totally disagree","1990","Lower Saxony","in school","","","",""
"Totally disagree","1990","Lower Saxony","inadequately","","","",""
"Totally disagree","1990","Lower Saxony","general elemantary","","","",""
"Totally disagree","1990","Lower Saxony","middle vocational","","","",""
"Totally disagree","1990","Lower Saxony","vocational + Abi","","","",""
"Totally disagree","1990","Lower Saxony","higher vocational","","","",""
"Totally disagree","1990","Lower Saxony","higher education","","","",""
"Totally disagree","1990","Bremen","in school","","","",""
"Totally disagree","1990","Bremen","inadequately","","","",""
"Totally disagree","1990","Bremen","general elemantary","","","",""
"Totally disagree","1990","Bremen","middle vocational","","","",""
"Totally disagree","1990","Bremen","vocational + Abi","","","",""
"Totally disagree","1990","Bremen","higher vocational","","","",""
"Totally disagree","1990","Bremen","higher education","","","",""
"Totally disagree","1990","North Rhine-Westphalia","in school","","","",""
"Totally disagree","1990","North Rhine-Westphalia","inadequately","","","",""
"Totally disagree","1990","North Rhine-Westphalia","general elemantary","","","",""
"Totally disagree","1990","North Rhine-Westphalia","middle vocational","","","",""
"Totally disagree","1990","North Rhine-Westphalia","vocational + Abi","","","",""
"Totally disagree","1990","North Rhine-Westphalia","higher vocational","","","",""
"Totally disagree","1990","North Rhine-Westphalia","higher education","","","",""
"Totally disagree","1990","Hesse","in school","","","",""
"Totally disagree","1990","Hesse","inadequately","","","",""
"Totally disagree","1990","Hesse","general elemantary","","","",""
"Totally disagree","1990","Hesse","middle vocational","","","",""
"Totally disagree","1990","Hesse","vocational + Abi","","","",""
"Totally disagree","1990","Hesse","higher vocational","","","",""
"Totally disagree","1990","Hesse","higher education","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","in school","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","higher education","","","",""
"Totally disagree","1990","Baden-Württemberg","in school","","","",""
"Totally disagree","1990","Baden-Württemberg","inadequately","","","",""
"Totally disagree","1990","Baden-Württemberg","general elemantary","","","",""
"Totally disagree","1990","Baden-Württemberg","middle vocational","","","",""
"Totally disagree","1990","Baden-Württemberg","vocational + Abi","","","",""
"Totally disagree","1990","Baden-Württemberg","higher vocational","","","",""
"Totally disagree","1990","Baden-Württemberg","higher education","","","",""
"Totally disagree","1990","Bavaria","in school","","","",""
"Totally disagree","1990","Bavaria","inadequately","","","",""
"Totally disagree","1990","Bavaria","general elemantary","","","",""
"Totally disagree","1990","Bavaria","middle vocational","","","",""
"Totally disagree","1990","Bavaria","vocational + Abi","","","",""
"Totally disagree","1990","Bavaria","higher vocational","","","",""
"Totally disagree","1990","Bavaria","higher education","","","",""
"Totally disagree","1990","Berlin","in school","","","",""
"Totally disagree","1990","Berlin","inadequately","","","",""
"Totally disagree","1990","Berlin","general elemantary","6","","",""
"Totally disagree","1990","Berlin","middle vocational","53","0.405422090652032","0.323208068313965","0.487636112990098"
"Totally disagree","1990","Berlin","vocational + Abi","3","","",""
"Totally disagree","1990","Berlin","higher vocational","9","","",""
"Totally disagree","1990","Berlin","higher education","52","0.427445936792103","0.336232731715011","0.518659141869196"
"Totally disagree","1990","Brandenburg","in school","2","","",""
"Totally disagree","1990","Brandenburg","inadequately","","","",""
"Totally disagree","1990","Brandenburg","general elemantary","28","","",""
"Totally disagree","1990","Brandenburg","middle vocational","139","0.341493144678501","0.294728171631376","0.388258117725627"
"Totally disagree","1990","Brandenburg","vocational + Abi","7","","",""
"Totally disagree","1990","Brandenburg","higher vocational","26","","",""
"Totally disagree","1990","Brandenburg","higher education","60","0.348766779067075","0.278357874782159","0.419175683351991"
"Totally disagree","1990","Mecklenburg-Western Pomerania","in school","2","","",""
"Totally disagree","1990","Mecklenburg-Western Pomerania","inadequately","","","",""
"Totally disagree","1990","Mecklenburg-Western Pomerania","general elemantary","13","","",""
"Totally disagree","1990","Mecklenburg-Western Pomerania","middle vocational","86","0.307256045368835","0.253504437008108","0.361007653729562"
"Totally disagree","1990","Mecklenburg-Western Pomerania","vocational + Abi","1","","",""
"Totally disagree","1990","Mecklenburg-Western Pomerania","higher vocational","12","","",""
"Totally disagree","1990","Mecklenburg-Western Pomerania","higher education","47","0.407900006997059","0.316475845475093","0.499324168519024"
"Totally disagree","1990","Saxony","in school","1","","",""
"Totally disagree","1990","Saxony","inadequately","1","","",""
"Totally disagree","1990","Saxony","general elemantary","47","0.291773556895403","0.221773302615259","0.361773811175547"
"Totally disagree","1990","Saxony","middle vocational","282","0.360547176890901","0.326698347937283","0.394396005844519"
"Totally disagree","1990","Saxony","vocational + Abi","13","","",""
"Totally disagree","1990","Saxony","higher vocational","26","","",""
"Totally disagree","1990","Saxony","higher education","104","0.374009168356754","0.318029250976565","0.429989085736944"
"Totally disagree","1990","Saxony-Anhalt","in school","3","","",""
"Totally disagree","1990","Saxony-Anhalt","inadequately","1","","",""
"Totally disagree","1990","Saxony-Anhalt","general elemantary","33","0.260512196260191","0.179941854969045","0.341082537551338"
"Totally disagree","1990","Saxony-Anhalt","middle vocational","169","0.365668011685739","0.321120165442915","0.410215857928563"
"Totally disagree","1990","Saxony-Anhalt","vocational + Abi","4","","",""
"Totally disagree","1990","Saxony-Anhalt","higher vocational","18","","",""
"Totally disagree","1990","Saxony-Anhalt","higher education","59","0.338489428291309","0.268381034738996","0.408597821843622"
"Totally disagree","1990","Thuringia","in school","1","","",""
"Totally disagree","1990","Thuringia","inadequately","","","",""
"Totally disagree","1990","Thuringia","general elemantary","15","","",""
"Totally disagree","1990","Thuringia","middle vocational","176","0.355470315858145","0.312871222734364","0.398069408981926"
"Totally disagree","1990","Thuringia","vocational + Abi","4","","",""
"Totally disagree","1990","Thuringia","higher vocational","17","","",""
"Totally disagree","1990","Thuringia","higher education","48","0.346403102263434","0.265536695127571","0.427269509399298"
"True entirely","1991","Schleswig-Holstein","in school","","","",""
"True entirely","1991","Schleswig-Holstein","inadequately","","","",""
"True entirely","1991","Schleswig-Holstein","general elemantary","","","",""
"True entirely","1991","Schleswig-Holstein","middle vocational","","","",""
"True entirely","1991","Schleswig-Holstein","vocational + Abi","","","",""
"True entirely","1991","Schleswig-Holstein","higher vocational","","","",""
"True entirely","1991","Schleswig-Holstein","higher education","","","",""
"True entirely","1991","Hamburg","in school","","","",""
"True entirely","1991","Hamburg","inadequately","","","",""
"True entirely","1991","Hamburg","general elemantary","","","",""
"True entirely","1991","Hamburg","middle vocational","","","",""
"True entirely","1991","Hamburg","vocational + Abi","","","",""
"True entirely","1991","Hamburg","higher vocational","","","",""
"True entirely","1991","Hamburg","higher education","","","",""
"True entirely","1991","Lower Saxony","in school","","","",""
"True entirely","1991","Lower Saxony","inadequately","","","",""
"True entirely","1991","Lower Saxony","general elemantary","","","",""
"True entirely","1991","Lower Saxony","middle vocational","","","",""
"True entirely","1991","Lower Saxony","vocational + Abi","","","",""
"True entirely","1991","Lower Saxony","higher vocational","","","",""
"True entirely","1991","Lower Saxony","higher education","","","",""
