"plh0191","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Tends to agree","1990","Couple + C. GT 16 ","Urban Area","47","0.195011568348663","0.145995752303791","0.244027384393535","2"
"Tends to agree","1990","Couple + C. GT 16 ","Rural Area","133","0.236053251645099","0.200881774003763","0.271224729286435","2"
"Tends to agree","1990","Couple + C. LE and GT 16","Rural Area","33","0.159980849916941","0.111866540940861","0.208095158893022","2"
"Tends to agree","1990","Couple + C. LE and GT 16","Urban Area","20","","","","2"
"Totally disagree","1990","1-pers.-HH","Rural Area","69","0.380938070386945","0.309396956931106","0.452479183842785","4"
"Totally disagree","1990","1-pers.-HH","Urban Area","53","0.310191533719319","0.236895309017292","0.383487758421347","4"
"Totally disagree","1990","(Married) couple without C. ","Urban Area","112","0.353377585495623","0.301247107530958","0.405508063460288","4"
"Totally disagree","1990","(Married) couple without C. ","Rural Area","201","0.314872336159434","0.277953389092609","0.351791283226258","4"
"Totally disagree","1990","Single parent ","Rural Area","37","0.383676822020371","0.284845717480342","0.4825079265604","4"
"Totally disagree","1990","Couple + C. LE 16 ","Urban Area","189","0.347543093755996","0.307078748039185","0.388007439472808","4"
"Totally disagree","1990","Single parent ","Urban Area","34","0.333036952670149","0.236731411557989","0.429342493782309","4"
"Totally disagree","1990","Couple + C. LE 16 ","Rural Area","358","0.411014968400979","0.378941581449588","0.443088355352369","4"
"Totally disagree","1990","Couple + C. GT 16 ","Urban Area","95","0.363391171088938","0.30388873524545","0.422893606932426","4"
"Totally disagree","1990","Couple + C. GT 16 ","Rural Area","193","0.334492679891058","0.295415446845043","0.373569912937073","4"
"Totally disagree","1990","Couple + C. LE and GT 16","Urban Area","28","","","","4"
"Totally disagree","1990","Couple + C. LE and GT 16","Rural Area","89","0.398462533370031","0.334205488823739","0.462719577916324","4"
"True entirely","1990","1-pers.-HH","Urban Area","19","","","","1"
"True entirely","1990","1-pers.-HH","Rural Area","25","","","","1"
"True entirely","1990","(Married) couple without C. ","Urban Area","41","0.124383546434768","0.088393264036217","0.16037382883332","1"
"True entirely","1990","(Married) couple without C. ","Rural Area","60","0.102368150450532","0.0782730990781968","0.126463201822867","1"
"True entirely","1990","Single parent ","Urban Area","7","","","","1"
"True entirely","1990","Single parent ","Rural Area","5","","","","1"
"True entirely","1990","Couple + C. LE 16 ","Urban Area","33","0.0653597893004028","0.0443573456864338","0.0863622329143718","1"
"True entirely","1990","Couple + C. LE 16 ","Rural Area","40","0.0405791409529479","0.0277168041223041","0.0534414777835917","1"
"True entirely","1990","Couple + C. GT 16 ","Urban Area","27","","","","1"
"True entirely","1990","Couple + C. GT 16 ","Rural Area","35","0.0634084514096083","0.0432246591217787","0.0835922436974379","1"
"True entirely","1990","Couple + C. LE and GT 16","Urban Area","6","","","","1"
"True entirely","1990","Couple + C. LE and GT 16","Rural Area","17","","","","1"
"Rather not true","1991","Couple + C. GT 16 ","Rural Area","233","0.403423755128317","0.363114416768538","0.443733093488097","3"
"Rather not true","1991","Couple + C. LE and GT 16","Urban Area","50","0.569574379673014","0.467280154709706","0.671868604636322","3"
"Rather not true","1991","1-pers.-HH","Urban Area","38","0.314684698231573","0.232947400501094","0.396421995962052","3"
"Rather not true","1991","1-pers.-HH","Rural Area","62","0.362941565885257","0.290445785716049","0.435437346054465","3"
"Rather not true","1991","(Married) couple without C. ","Urban Area","93","0.29731509092832","0.244978784341788","0.349651397514853","3"
"Rather not true","1991","(Married) couple without C. ","Rural Area","227","0.394943854013167","0.355364855457217","0.434522852569117","3"
"Rather not true","1991","Single parent ","Urban Area","22","","","","3"
"Rather not true","1991","Single parent ","Rural Area","38","0.435116173798643","0.331533065652516","0.53869928194477","3"
"Rather not true","1991","Couple + C. LE 16 ","Urban Area","194","0.389237163185478","0.345754315643693","0.432720010727262","3"
"Rather not true","1991","Couple + C. LE 16 ","Rural Area","356","0.434461927945536","0.400760029534501","0.46816382635657","3"
"Rather not true","1991","Couple + C. GT 16 ","Urban Area","102","0.434603968171637","0.371360553395459","0.497847382947815","3"
"Rather not true","1991","Couple + C. LE and GT 16","Rural Area","101","0.478713501532671","0.413440601507054","0.543986401558287","3"
"Tends to agree","1991","1-pers.-HH","Urban Area","34","0.284817952858617","0.205379782875158","0.364256122842077","2"
"Tends to agree","1991","(Married) couple without C. ","Rural Area","158","0.267684062515427","0.231836487411218","0.303531637619636","2"
"Tends to agree","1991","Single parent ","Rural Area","21","","","","2"
"Tends to agree","1991","Couple + C. LE 16 ","Urban Area","83","0.173885199646644","0.140084473045084","0.207685926248204","2"
"Tends to agree","1991","Couple + C. LE 16 ","Rural Area","169","0.206543816498098","0.179019588135632","0.234068044860563","2"
"Tends to agree","1991","1-pers.-HH","Rural Area","39","0.252684992810945","0.187169152558827","0.318200833063063","2"
"Tends to agree","1991","(Married) couple without C. ","Urban Area","76","0.266983943020814","0.216329960486499","0.317637925555129","2"
"Tends to agree","1991","Single parent ","Urban Area","18","","","","2"
"Tends to agree","1991","Couple + C. GT 16 ","Rural Area","141","0.251388539729979","0.215744006569136","0.287033072890822","2"
"Tends to agree","1991","Couple + C. GT 16 ","Urban Area","56","0.253268242816138","0.197784625338774","0.308751860293501","2"
"Tends to agree","1991","Couple + C. LE and GT 16","Urban Area","17","","","","2"
"Tends to agree","1991","Couple + C. LE and GT 16","Rural Area","50","0.208658345266547","0.15556296631024","0.261753724222855","2"
"Totally disagree","1991","(Married) couple without C. ","Rural Area","141","0.238843697314454","0.204321923743893","0.273365470885014","4"
"Totally disagree","1991","1-pers.-HH","Urban Area","31","0.227214146157348","0.153460327090983","0.300967965223712","4"
"Totally disagree","1991","(Married) couple without C. ","Urban Area","85","0.309384626309347","0.256457079315459","0.362312173303235","4"
"Totally disagree","1991","1-pers.-HH","Rural Area","39","0.225338716338086","0.162347706281268","0.288329726394903","4"
"Totally disagree","1991","Single parent ","Urban Area","32","0.4048908723373","0.297326017262609","0.512455727411992","4"
"Totally disagree","1991","Single parent ","Rural Area","24","","","","4"
"Totally disagree","1991","Couple + C. LE 16 ","Urban Area","188","0.39596043148358","0.352345708904653","0.439575154062507","4"
"Totally disagree","1991","Couple + C. LE 16 ","Rural Area","261","0.306229825724372","0.274891258616826","0.337568392831919","4"
"Totally disagree","1991","Couple + C. GT 16 ","Urban Area","62","0.252288030632054","0.196875551684808","0.3077005095793","4"
"Totally disagree","1991","Couple + C. GT 16 ","Rural Area","152","0.273592669180977","0.236962890450178","0.310222447911776","4"
"Totally disagree","1991","Couple + C. LE and GT 16","Urban Area","16","","","","4"
"Totally disagree","1991","Couple + C. LE and GT 16","Rural Area","59","0.254661384210132","0.197734791421137","0.311587976999127","4"
"True entirely","1991","1-pers.-HH","Urban Area","21","","","","1"
"True entirely","1991","1-pers.-HH","Rural Area","29","","","","1"
"True entirely","1991","(Married) couple without C. ","Urban Area","39","0.126316339741519","0.0882780349543115","0.164354644528726","1"
"True entirely","1991","(Married) couple without C. ","Rural Area","60","0.0985283861569521","0.0743984598465399","0.122658312467364","1"
"True entirely","1991","Single parent ","Urban Area","8","","","","1"
"True entirely","1991","Single parent ","Rural Area","5","","","","1"
"True entirely","1991","Couple + C. LE 16 ","Urban Area","18","","","","1"
"True entirely","1991","Couple + C. LE 16 ","Rural Area","45","0.0527644298319945","0.0375643033083976","0.0679645563555913","1"
"True entirely","1991","Couple + C. GT 16 ","Urban Area","16","","","","1"
"True entirely","1991","Couple + C. GT 16 ","Rural Area","43","0.071595035960727","0.050411320198216","0.092778751723238","1"
"True entirely","1991","Couple + C. LE and GT 16","Urban Area","7","","","","1"
"True entirely","1991","Couple + C. LE and GT 16","Rural Area","15","","","","1"
"Rather not true","1992","Couple + C. GT 16 ","Rural Area","343","0.347748975677972","0.317351847188535","0.37814610416741","3"
"Rather not true","1992","Couple + C. LE and GT 16","Urban Area","129","0.330788654618777","0.284093401068679","0.377483908168874","3"
"Rather not true","1992","1-pers.-HH","Rural Area","109","0.316267364491132","0.266019167064514","0.36651556191775","3"
"Rather not true","1992","(Married) couple without C. ","Urban Area","547","0.266812145285032","0.247340318639338","0.286283971930726","3"
"Rather not true","1992","Single parent ","Urban Area","106","0.314669399164656","0.266225615528552","0.36311318280076","3"
"Rather not true","1992","1-pers.-HH","Urban Area","254","0.27955703863177","0.249735950809527","0.309378126454012","3"
"Rather not true","1992","(Married) couple without C. ","Rural Area","295","0.299535208800842","0.270376988228007","0.328693429373676","3"
"Rather not true","1992","Single parent ","Rural Area","75","0.411787981448394","0.340286312739244","0.483289650157544","3"
"Rather not true","1992","Couple + C. LE 16 ","Urban Area","475","0.287784897189876","0.265447417002155","0.310122377377598","3"
"Rather not true","1992","Couple + C. LE 16 ","Rural Area","390","0.33459536769384","0.306660560001335","0.362530175386346","3"
"Rather not true","1992","Couple + C. GT 16 ","Urban Area","394","0.315752742652668","0.28973420077248","0.341771284532855","3"
"Rather not true","1992","Couple + C. LE and GT 16","Rural Area","128","0.364035948806484","0.310985022713819","0.417086874899148","3"
"Tends to agree","1992","1-pers.-HH","Urban Area","140","0.16024585327133","0.135870105731791","0.184621600810869","2"
"Tends to agree","1992","1-pers.-HH","Rural Area","72","0.229581178382227","0.184136637048967","0.275025719715487","2"
"Tends to agree","1992","(Married) couple without C. ","Urban Area","238","0.118601458618116","0.104367442777974","0.132835474458257","2"
"Tends to agree","1992","(Married) couple without C. ","Rural Area","216","0.207529501589036","0.181714307437103","0.233344695740969","2"
"Tends to agree","1992","Single parent ","Rural Area","36","0.207842242263032","0.148892060786691","0.266792423739373","2"
"Tends to agree","1992","Couple + C. LE 16 ","Urban Area","148","0.0803087908855341","0.0668997673553373","0.0937178144157309","2"
"Tends to agree","1992","Couple + C. LE 16 ","Rural Area","147","0.111960677504401","0.0932929406090332","0.130628414399768","2"
"Tends to agree","1992","Single parent ","Urban Area","50","0.140101202729948","0.103893135676389","0.176309269783507","2"
"Tends to agree","1992","Couple + C. GT 16 ","Rural Area","191","0.18190151899652","0.157280093093777","0.206522944899263","2"
"Tends to agree","1992","Couple + C. GT 16 ","Urban Area","131","0.10335925938866","0.0863185847555371","0.120399934021783","2"
"Tends to agree","1992","Couple + C. LE and GT 16","Rural Area","55","0.162184553394152","0.121541766892304","0.202827339896","2"
"Tends to agree","1992","Couple + C. LE and GT 16","Urban Area","36","0.0679012678665203","0.0429331567786052","0.0928693789544354","2"
"Totally disagree","1992","(Married) couple without C. ","Rural Area","352","0.407101402275162","0.375827258160665","0.438375546389659","4"
"Totally disagree","1992","1-pers.-HH","Urban Area","414","0.477589196848982","0.444398086088571","0.510780307609394","4"
"Totally disagree","1992","(Married) couple without C. ","Urban Area","1098","0.563631141367404","0.54179777858696","0.585464504147848","4"
"Totally disagree","1992","1-pers.-HH","Rural Area","111","0.364595935990871","0.31258663128611","0.416605240695632","4"
"Totally disagree","1992","Single parent ","Urban Area","178","0.484834360759132","0.432699180653139","0.536969540865124","4"
"Totally disagree","1992","Single parent ","Rural Area","67","0.34448460529996","0.275446517481881","0.413522693118039","4"
"Totally disagree","1992","Couple + C. LE 16 ","Urban Area","903","0.595530357458657","0.571315076653853","0.619745638263461","4"
"Totally disagree","1992","Couple + C. LE 16 ","Rural Area","518","0.510496206656963","0.480901291147851","0.540091122166075","4"
"Totally disagree","1992","Couple + C. GT 16 ","Urban Area","644","0.537976213159775","0.510068994165698","0.565883432153851","4"
"Totally disagree","1992","Couple + C. GT 16 ","Rural Area","359","0.413241492942761","0.381812974904507","0.444670010981014","4"
"Totally disagree","1992","Couple + C. LE and GT 16","Urban Area","212","0.566663702125665","0.517483419615157","0.615843984636172","4"
"Totally disagree","1992","Couple + C. LE and GT 16","Rural Area","125","0.43676614581786","0.38208049193464","0.491451799701081","4"
"True entirely","1992","1-pers.-HH","Urban Area","62","0.0826079112479184","0.0643152546926254","0.100900567803211","1"
"True entirely","1992","1-pers.-HH","Rural Area","37","0.0895555211357701","0.0587006982310395","0.120410344040501","1"
"True entirely","1992","(Married) couple without C. ","Urban Area","99","0.0509552547294481","0.041273945348299","0.0606365641105972","1"
"True entirely","1992","(Married) couple without C. ","Rural Area","85","0.0858338873349603","0.0680024696782589","0.103665304991662","1"
"True entirely","1992","Single parent ","Urban Area","19","","","","1"
"True entirely","1992","Single parent ","Rural Area","4","","","","1"
"True entirely","1992","Couple + C. LE 16 ","Urban Area","52","0.0363759544659331","0.0271384299367916","0.0456134789950745","1"
"True entirely","1992","Couple + C. LE 16 ","Rural Area","41","0.0429477481447957","0.0309449960158833","0.0549505002737081","1"
"True entirely","1992","Couple + C. GT 16 ","Urban Area","57","0.0429117847988977","0.0315677609886835","0.054255808609112","1"
"True entirely","1992","Couple + C. GT 16 ","Rural Area","50","0.0571080123827467","0.0422974435191119","0.0719185812463815","1"
"True entirely","1992","Couple + C. LE and GT 16","Urban Area","13","","","","1"
"True entirely","1992","Couple + C. LE and GT 16","Rural Area","8","","","","1"
"Rather not true","1993","Couple + C. GT 16 ","Rural Area","372","0.396420208797107","0.364656285344826","0.428184132249387","3"
"Rather not true","1993","Couple + C. LE and GT 16","Urban Area","239","0.309707771012933","0.277465391260505","0.34195015076536","3"
"Rather not true","1993","Couple + C. LE and GT 16","Rural Area","155","0.385633712123789","0.33695000247376","0.434317421773818","3"
"Rather not true","1993","1-pers.-HH","Rural Area","128","0.336575503971538","0.289251039514067","0.38389996842901","3"
"Rather not true","1993","(Married) couple without C. ","Urban Area","720","0.308792455958497","0.28988279948401","0.327702112432983","3"
"Rather not true","1993","Single parent ","Urban Area","127","0.323472582470034","0.278191416471688","0.36875374846838","3"
"Rather not true","1993","1-pers.-HH","Urban Area","323","0.309391315888548","0.280968224306905","0.337814407470191","3"
"Rather not true","1993","(Married) couple without C. ","Rural Area","408","0.401750498969506","0.371590282461112","0.4319107154779","3"
"Rather not true","1993","Single parent ","Rural Area","79","0.418907520763415","0.349119773000622","0.488695268526207","3"
"Rather not true","1993","Couple + C. LE 16 ","Urban Area","679","0.338124359396099","0.317276504477143","0.358972214315055","3"
"Rather not true","1993","Couple + C. LE 16 ","Rural Area","454","0.387142994458458","0.358679572591876","0.415606416325039","3"
"Rather not true","1993","Couple + C. GT 16 ","Urban Area","554","0.322764291917463","0.30030719375335","0.345221390081575","3"
"Tends to agree","1993","1-pers.-HH","Rural Area","96","0.243131337146159","0.200169837235882","0.286092837056436","2"
"Tends to agree","1993","(Married) couple without C. ","Urban Area","376","0.164766912836195","0.149582957727788","0.179950867944603","2"
"Tends to agree","1993","(Married) couple without C. ","Rural Area","206","0.196361025532394","0.171922600650795","0.220799450413993","2"
"Tends to agree","1993","Single parent ","Urban Area","62","0.153875580929109","0.118948834604458","0.188802327253761","2"
"Tends to agree","1993","1-pers.-HH","Urban Area","167","0.165766825612836","0.142900637309579","0.188633013916092","2"
"Tends to agree","1993","Single parent ","Rural Area","38","0.201506503918486","0.144768023233147","0.258244984603824","2"
"Tends to agree","1993","Couple + C. LE 16 ","Urban Area","241","0.115649314909161","0.101555818865793","0.129742810952528","2"
"Tends to agree","1993","Couple + C. LE 16 ","Rural Area","171","0.138374653290461","0.118197525908455","0.158551780672468","2"
"Tends to agree","1993","Couple + C. GT 16 ","Urban Area","268","0.14227827866584","0.125498606269093","0.159057951062588","2"
"Tends to agree","1993","Couple + C. GT 16 ","Rural Area","176","0.184242008964579","0.159067332309109","0.20941668562005","2"
"Tends to agree","1993","Couple + C. LE and GT 16","Urban Area","122","0.144918168433499","0.120371090409172","0.169465246457826","2"
"Tends to agree","1993","Couple + C. LE and GT 16","Rural Area","54","0.129877945854624","0.096254650723852","0.163501240985396","2"
"Totally disagree","1993","1-pers.-HH","Urban Area","427","0.41371547359117","0.38343195488429","0.44399899229805","4"
"Totally disagree","1993","1-pers.-HH","Rural Area","115","0.301938418869952","0.255959922911659","0.347916914828245","4"
"Totally disagree","1993","(Married) couple without C. ","Rural Area","312","0.3114310063685","0.282942497008107","0.339919515728893","4"
"Totally disagree","1993","(Married) couple without C. ","Urban Area","1045","0.458061094666948","0.437668009552657","0.47845417978124","4"
"Totally disagree","1993","Single parent ","Urban Area","199","0.471637133479569","0.423317202854908","0.51995706410423","4"
"Totally disagree","1993","Single parent ","Rural Area","61","0.311547403786437","0.246039068083381","0.377055739489492","4"
"Totally disagree","1993","Couple + C. LE 16 ","Urban Area","956","0.489402281199881","0.467372642365612","0.511431920034149","4"
"Totally disagree","1993","Couple + C. LE 16 ","Rural Area","447","0.426276575251034","0.397378504176858","0.45517464632521","4"
"Totally disagree","1993","Couple + C. GT 16 ","Urban Area","713","0.455152872608905","0.431233105391337","0.479072639826473","4"
"Totally disagree","1993","Couple + C. GT 16 ","Rural Area","306","0.355127919922811","0.324052421822781","0.386203418022841","4"
"Totally disagree","1993","Couple + C. LE and GT 16","Urban Area","368","0.457905044399689","0.42316263430674","0.492647454492639","4"
"Totally disagree","1993","Couple + C. LE and GT 16","Rural Area","155","0.442635613331608","0.39295633673491","0.492314889928307","4"
"True entirely","1993","Couple + C. GT 16 ","Rural Area","57","0.0642098623155033","0.0482922103855678","0.0801275142454388","1"
"True entirely","1993","Couple + C. LE and GT 16","Urban Area","61","0.0874690161538789","0.0677681429510829","0.107169889356675","1"
"True entirely","1993","Couple + C. LE and GT 16","Rural Area","20","","","","1"
"True entirely","1993","1-pers.-HH","Urban Area","99","0.111126384907446","0.0918009250141723","0.13045184480072","1"
"True entirely","1993","1-pers.-HH","Rural Area","44","0.118354740012351","0.0860036833453423","0.150705796679359","1"
"True entirely","1993","(Married) couple without C. ","Urban Area","152","0.0683795365383597","0.0580488627074838","0.0787102103692357","1"
"True entirely","1993","(Married) couple without C. ","Rural Area","89","0.0904574691295995","0.0728113668508394","0.10810357140836","1"
"True entirely","1993","Single parent ","Urban Area","22","","","","1"
"True entirely","1993","Single parent ","Rural Area","14","","","","1"
"True entirely","1993","Couple + C. LE 16 ","Urban Area","102","0.0568240444948595","0.0466217612035781","0.0670263277861409","1"
"True entirely","1993","Couple + C. LE 16 ","Rural Area","53","0.0482057770000464","0.035688988735133","0.0607225652649599","1"
"True entirely","1993","Couple + C. GT 16 ","Urban Area","130","0.0798045568077918","0.0667880378180036","0.09282107579758","1"
"Rather not true","1994","Couple + C. GT 16 ","Rural Area","","","","","3"
"Rather not true","1994","Couple + C. LE and GT 16","Urban Area","","","","","3"
"Rather not true","1994","Couple + C. LE and GT 16","Rural Area","","","","","3"
"Rather not true","1994","(Married) couple without C. ","Rural Area","","","","","3"
"Rather not true","1994","1-pers.-HH","Rural Area","","","","","3"
"Rather not true","1994","(Married) couple without C. ","Urban Area","","","","","3"
"Rather not true","1994","Single parent ","Urban Area","","","","","3"
"Rather not true","1994","Single parent ","Rural Area","","","","","3"
"Rather not true","1994","Couple + C. LE 16 ","Urban Area","","","","","3"
"Rather not true","1994","Couple + C. LE 16 ","Rural Area","","","","","3"
"Rather not true","1994","1-pers.-HH","Urban Area","","","","","3"
"Rather not true","1994","Couple + C. GT 16 ","Urban Area","","","","","3"
"Tends to agree","1994","1-pers.-HH","Rural Area","","","","","2"
"Tends to agree","1994","(Married) couple without C. ","Urban Area","","","","","2"
"Tends to agree","1994","(Married) couple without C. ","Rural Area","","","","","2"
"Tends to agree","1994","Single parent ","Urban Area","","","","","2"
"Tends to agree","1994","1-pers.-HH","Urban Area","","","","","2"
"Tends to agree","1994","Single parent ","Rural Area","","","","","2"
"Tends to agree","1994","Couple + C. LE 16 ","Urban Area","","","","","2"
"Tends to agree","1994","Couple + C. LE 16 ","Rural Area","","","","","2"
"Tends to agree","1994","Couple + C. GT 16 ","Urban Area","","","","","2"
"Tends to agree","1994","Couple + C. GT 16 ","Rural Area","","","","","2"
"Tends to agree","1994","Couple + C. LE and GT 16","Urban Area","","","","","2"
"Tends to agree","1994","Couple + C. LE and GT 16","Rural Area","","","","","2"
"Totally disagree","1994","(Married) couple without C. ","Rural Area","","","","","4"
"Totally disagree","1994","1-pers.-HH","Urban Area","","","","","4"
"Totally disagree","1994","1-pers.-HH","Rural Area","","","","","4"
"Totally disagree","1994","(Married) couple without C. ","Urban Area","","","","","4"
"Totally disagree","1994","Single parent ","Urban Area","","","","","4"
"Totally disagree","1994","Single parent ","Rural Area","","","","","4"
"Totally disagree","1994","Couple + C. LE 16 ","Urban Area","","","","","4"
"Totally disagree","1994","Couple + C. LE 16 ","Rural Area","","","","","4"
"Totally disagree","1994","Couple + C. GT 16 ","Urban Area","","","","","4"
"Totally disagree","1994","Couple + C. GT 16 ","Rural Area","","","","","4"
"Totally disagree","1994","Couple + C. LE and GT 16","Urban Area","","","","","4"
"Totally disagree","1994","Couple + C. LE and GT 16","Rural Area","","","","","4"
"True entirely","1994","Couple + C. GT 16 ","Rural Area","","","","","1"
"True entirely","1994","Couple + C. LE and GT 16","Urban Area","","","","","1"
"True entirely","1994","Couple + C. LE and GT 16","Rural Area","","","","","1"
"True entirely","1994","1-pers.-HH","Rural Area","","","","","1"
"True entirely","1994","(Married) couple without C. ","Urban Area","","","","","1"
"True entirely","1994","(Married) couple without C. ","Rural Area","","","","","1"
"True entirely","1994","Single parent ","Urban Area","","","","","1"
"True entirely","1994","Single parent ","Rural Area","","","","","1"
"True entirely","1994","Couple + C. LE 16 ","Urban Area","","","","","1"
"True entirely","1994","1-pers.-HH","Urban Area","","","","","1"
"True entirely","1994","Couple + C. LE 16 ","Rural Area","","","","","1"
"True entirely","1994","Couple + C. GT 16 ","Urban Area","","","","","1"
"Rather not true","1995","Couple + C. GT 16 ","Rural Area","396","0.422152158868969","0.390026915856701","0.454277401881237","3"
"Rather not true","1995","Couple + C. LE and GT 16","Urban Area","275","0.332279920740697","0.299454589556765","0.365105251924629","3"
"Rather not true","1995","Couple + C. LE and GT 16","Rural Area","187","0.380287085401194","0.335333933696939","0.425240237105449","3"
"Rather not true","1995","(Married) couple without C. ","Rural Area","421","0.379628115014507","0.350818325848006","0.408437904181008","3"
"Rather not true","1995","1-pers.-HH","Rural Area","134","0.329077847024338","0.28291506811616","0.375240625932515","3"
"Rather not true","1995","(Married) couple without C. ","Urban Area","745","0.300690094117195","0.282374785108189","0.319005403126202","3"
"Rather not true","1995","Single parent ","Urban Area","148","0.382473483144494","0.335715850593703","0.429231115695284","3"
"Rather not true","1995","Single parent ","Rural Area","78","0.36128035778316","0.293508912461182","0.429051803105137","3"
"Rather not true","1995","Couple + C. LE 16 ","Urban Area","660","0.329920272973602","0.309516957334656","0.350323588612548","3"
"Rather not true","1995","Couple + C. LE 16 ","Rural Area","424","0.396910766557933","0.368024293359143","0.425797239756723","3"
"Rather not true","1995","1-pers.-HH","Urban Area","338","0.315506342750748","0.287330383721608","0.343682301779887","3"
"Rather not true","1995","Couple + C. GT 16 ","Urban Area","513","0.321879717745086","0.298828452686834","0.344930982803337","3"
"Tends to agree","1995","1-pers.-HH","Rural Area","87","0.218816380874622","0.178197960095876","0.259434801653367","2"
"Tends to agree","1995","(Married) couple without C. ","Urban Area","343","0.140219893173461","0.12635174855478","0.154088037792142","2"
"Tends to agree","1995","(Married) couple without C. ","Rural Area","197","0.176406776660306","0.153778636685412","0.199034916635199","2"
"Tends to agree","1995","Single parent ","Urban Area","67","0.14482222423379","0.110963557535016","0.178680890932563","2"
"Tends to agree","1995","1-pers.-HH","Urban Area","145","0.1436451294245","0.12238028134613","0.16490997750287","2"
"Tends to agree","1995","Single parent ","Rural Area","28","","","","2"
"Tends to agree","1995","Couple + C. LE 16 ","Urban Area","185","0.0735863054696227","0.0622561990270198","0.0849164119122255","2"
"Tends to agree","1995","Couple + C. LE 16 ","Rural Area","123","0.0933952956397038","0.0762150733596176","0.11057551791979","2"
"Tends to agree","1995","Couple + C. GT 16 ","Urban Area","213","0.129487443573033","0.112922271943256","0.14605261520281","2"
"Tends to agree","1995","Couple + C. GT 16 ","Rural Area","134","0.133994076806109","0.111837207376265","0.156150946235953","2"
"Tends to agree","1995","Couple + C. LE and GT 16","Urban Area","113","0.149425700019382","0.124581293489421","0.174270106549344","2"
"Tends to agree","1995","Couple + C. LE and GT 16","Rural Area","61","0.13565132764379","0.103943565405182","0.167359089882397","2"
"Totally disagree","1995","(Married) couple without C. ","Rural Area","376","0.338772046892266","0.310674770179855","0.366869323604677","4"
"Totally disagree","1995","1-pers.-HH","Rural Area","143","0.366021354814417","0.318695650954236","0.413347058674598","4"
"Totally disagree","1995","(Married) couple without C. ","Urban Area","1192","0.49981428575637","0.479843745028559","0.519784826484181","4"
"Totally disagree","1995","1-pers.-HH","Urban Area","483","0.448302960729456","0.418150269810404","0.478455651648509","4"
"Totally disagree","1995","Single parent ","Urban Area","185","0.442039857704073","0.394258735440992","0.489820979967154","4"
"Totally disagree","1995","Single parent ","Rural Area","73","0.432488851636171","0.362594176009051","0.502383527263291","4"
"Totally disagree","1995","Couple + C. LE 16 ","Urban Area","1111","0.552282130152445","0.530703905148093","0.573860355156797","4"
"Totally disagree","1995","Couple + C. LE 16 ","Rural Area","523","0.471082932224374","0.441611599917893","0.500554264530855","4"
"Totally disagree","1995","Couple + C. GT 16 ","Urban Area","770","0.49929995476248","0.474630237605139","0.523969671919821","4"
"Totally disagree","1995","Couple + C. GT 16 ","Rural Area","349","0.406310270724731","0.374364465829611","0.438256075619851","4"
"Totally disagree","1995","Couple + C. LE and GT 16","Urban Area","376","0.487778120681258","0.452944383568521","0.522611857793995","4"
"Totally disagree","1995","Couple + C. LE and GT 16","Rural Area","182","0.438310292834313","0.392364245943041","0.484256339725584","4"
"True entirely","1995","Couple + C. GT 16 ","Rural Area","29","","","","1"
