"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2010","indirect migration background","Urban Area","21.21","5","124","2","3","10","120","120","18.73","23.69","1","120","4","5"
"2010","no migration background","Rural Area","11.98","6","1030","2","3","13","25","90","10.99","12.97","1","240","6","7"
"2010","no migration background","Urban Area","13.52","7","1672","2","3","14","28","120","12.56","14.48","1","250","5","6"
"2011","direct migration background","Rural Area","11","6","111","3","4","15","30","45","9","13","1","60","4","7"
"2011","direct migration background","Urban Area","10.45","6","374","2","3","12","25","80","9.21","11.69","1","90","5","6"
"2011","indirect migration background","Rural Area","5.53","3","30","1","1","4","8","42","0.74","10.32","1","42","3","7"
"2011","indirect migration background","Urban Area","8.65","4","109","2","3","7","12","90","4.56","12.74","1","200","4","6"
"2011","no migration background","Rural Area","11.91","6","1288","2","3","13","25","90","10.89","12.93","1","250","6","7"
"2011","no migration background","Urban Area","11.76","7","1989","2","3","13","28","84","11.02","12.5","1","200","5","6"
"2012","direct migration background","Rural Area","10.99","6","109","2","3","14","30","90","8.79","13.19","1","90","5","8"
"2012","direct migration background","Urban Area","12.32","6","288","2","3","12","30","90","10.08","14.56","1","180","5","6"
"2012","indirect migration background","Rural Area","11.87","4","33","1","4","9","30","90","1.1","22.64","1","150","4","9"
"2012","indirect migration background","Urban Area","10.12","4","125","1","3","10","20","180","4.75","15.49","1","280","4","6"
"2012","no migration background","Rural Area","12.44","6","1268","2","3","14","30","90","11.46","13.42","1","210","5","6"
"2012","no migration background","Urban Area","12.24","6","1913","2","3","14","29","98","11.4","13.08","1","300","5","6"
"2013","direct migration background","Rural Area","10.44","7","82","3","3","14","20","70","7.85","13.03","1","70","3","6"
"2013","direct migration background","Urban Area","16.11","7","261","2","3","14","30","120","13.31","18.91","1","270","5","6"
"2013","indirect migration background","Rural Area","8.8","8","32","3","5","10","14","15","1.42","16.18","1","120","4","7"
"2013","indirect migration background","Urban Area","11.17","5","99","1","2","11","27","90","7.44","14.9","1","120","3","7"
"2013","no migration background","Rural Area","11.39","6","1180","2","4","12","24","100","10.41","12.37","1","250","5","6"
"2013","no migration background","Urban Area","11.72","6","1808","2","3","13","27","90","10.93","12.51","1","230","5","6"
"2014","direct migration background","Rural Area","15.14","5","73","2","3","10","20","196","8.86","21.42","1","196","4","7"
"2014","direct migration background","Urban Area","9.08","5","232","2","3","11","21","42","7.79","10.37","1","62","5","7"
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","10.51","3","92","1","1","12","42","90","7.86","13.16","1","90","3","5"
"2014","no migration background","Rural Area","12.07","6","1051","1","3","14","28","90","10.99","13.15","1","210","6","7"
"2014","no migration background","Urban Area","11.05","6","1544","2","3","13","25","78","10.29","11.81","1","185","5","6"
"2015","direct migration background","Rural Area","8.72","5","165","1","3","9","24","50","7.28","10.16","1","60","3","5"
"2015","direct migration background","Urban Area","11.51","5","415","2","3","12","23","90","10.28","12.74","1","90","5","5"
"2015","indirect migration background","Rural Area","20.54","4.08","33","2","3","8","100","300","1.55","39.53","1","300","3","6"
"2015","indirect migration background","Urban Area","9.47","4","160","1","2","7","21","110","5.5","13.44","1","240","3","5"
"2015","no migration background","Rural Area","10.18","6","1060","1","3","10","21","64","9.23","11.13","1","180","5","7"
"2015","no migration background","Urban Area","10.67","6","1504","1","3","12","22","82","9.84","11.5","1","260","5","6"
"2016","direct migration background","Rural Area","7.17","4","185","2","3","6","13","75","4.85","9.49","1","150","4","5"
"2016","direct migration background","Urban Area","8.78","5","459","2","3","10","21","60","7.7","9.86","1","90","4","5"
"2016","indirect migration background","Rural Area","5.61","4.72","46","1","2","8","10","21","4.38","6.84","1","21","2","5"
"2016","indirect migration background","Urban Area","6.98","3.14","148","1","2","8","20","40","5.71","8.25","1","60","3","4"
"2016","no migration background","Rural Area","11.13","6","948","2","3","12","23","84","9.87","12.39","1","300","5","6"
"2016","no migration background","Urban Area","10.97","5","1417","2","3","12","24","90","10.01","11.93","1","209","5","6"
"2017","direct migration background","Rural Area","9.75","5","169","1","3","7","28","90","7.97","11.53","1","90","4","5"
"2017","direct migration background","Urban Area","10.28","5","443","1","3","12","21","75","8.62","11.94","1","210","4","5"
"2017","indirect migration background","Rural Area","5.25","3.9","43","2","3","7","9","20","1.11","9.39","1","90","3","7"
"2017","indirect migration background","Urban Area","7.32","3","164","1","1","7","14","60","4.18","10.46","1","240","3","5"
"2017","no migration background","Rural Area","10.47","6","1097","2","3","12","25","56","9.55","11.39","1","200","5","7"
"2017","no migration background","Urban Area","11.72","6","1666","2","3","12","28","91","10.9","12.54","1","205","5","6"
"2018","direct migration background","Rural Area","6.65","3","156","1","1","7","14","49","3.54","9.76","1","180","4","5"
"2018","direct migration background","Urban Area","8.04","4","418","1","2","7","15","60","6.62","9.46","1","180","4","5"
"2018","indirect migration background","Rural Area","4.19","3","44","1","2","5","7","20","0.97","7.41","1","60","3","5"
"2018","indirect migration background","Urban Area","9.94","3","157","1","1","7","20","100","6.14","13.74","1","200","3","4"
"2018","no migration background","Rural Area","11.46","6","1065","2","3","14","24","90","10.46","12.46","1","200","5","6"
"2018","no migration background","Urban Area","10.95","5","1594","1","3","11","25","92","10.06","11.84","1","280","5","5"
"2019","direct migration background","Rural Area","7.31","4","143","1","2","10","14","63","5.6","9.02","1","66","4","5"
"2019","direct migration background","Urban Area","8.58","4","343","1","2","9","20","60","7.49","9.67","1","92","3","4"
"2019","indirect migration background","Rural Area","6.57","5","45","2","3","6","14","21","3.51","9.63","1","65","3","6"
"2019","indirect migration background","Urban Area","8.79","4","147","1","2","6","14","70","4.08","13.5","1","240","3","5"
"2019","no migration background","Rural Area","11.14","6","1033","2","3","13","21","90","9.95","12.33","1","270","5","6"
"2019","no migration background","Urban Area","10.52","5","1514","1","3","11","21","95","9.73","11.31","1","200","5","5"
