"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2006","(1b) general elementary school","Male","","","","","","","","","","",""
"2006","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2006","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2006","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2006","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2006","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2006","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2006","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2006","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2006","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2006","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2006","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2006","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2006","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2007","(0) in school","Female","","","","","","","","","","",""
"2007","(0) in school","Male","","","","","","","","","","",""
"2007","(1a) inadequately completed","Female","","","","","","","","","","",""
"2007","(1a) inadequately completed","Male","","","","","","","","","","",""
"2007","(1b) general elementary school","Female","","","","","","","","","","",""
"2007","(1b) general elementary school","Male","","","","","","","","","","",""
"2007","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2007","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2007","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2007","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2007","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2007","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2007","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2007","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2007","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2007","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2007","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2007","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2008","(0) in school","Female","","","","","","","","","","",""
"2008","(0) in school","Male","","","","","","","","","","",""
"2008","(1a) inadequately completed","Female","","","","","","","","","","",""
"2008","(1a) inadequately completed","Male","","","","","","","","","","",""
"2008","(1b) general elementary school","Female","","","","","","","","","","",""
"2008","(1b) general elementary school","Male","","","","","","","","","","",""
"2008","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2008","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2008","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2008","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2008","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2008","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2008","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2008","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2008","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2008","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2008","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2008","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2009","(0) in school","Female","4.81","5","144","3","3","6","7","4.58","5.04","4","5"
"2009","(0) in school","Male","4.75","5","167","3","4","6","6","4.55","4.95","5","5"
"2009","(1a) inadequately completed","Female","3.83","4","90","1","3","5","6","3.48","4.18","3","4"
"2009","(1a) inadequately completed","Male","3.7","4","78","1","2","5","6","3.32","4.08","3","4"
"2009","(1b) general elementary school","Female","3.85","4","981","2","3","5","6","3.75","3.95","4","4"
"2009","(1b) general elementary school","Male","4.23","4","397","2","3","5","6","4.08","4.38","4","4"
"2009","(1c) basic vocational qualification","Female","4.19","4","2198","2","3","5","6","4.13","4.25","4","4"
"2009","(1c) basic vocational qualification","Male","4.4","4","2589","2","4","5","6","4.34","4.46","4","4"
"2009","(2a) intermediate vocational","Female","4.49","5","2517","3","4","5","6","4.44","4.54","4","5"
"2009","(2a) intermediate vocational","Male","4.68","5","1845","3","4","6","6","4.62","4.74","5","5"
"2009","(2b) intermediate general qualification","Female","4.49","4","262","2","3","6","6","4.3","4.68","4","5"
"2009","(2b) intermediate general qualification","Male","4.82","5","171","3","4","6","6","4.63","5.01","4","5"
"2009","(2c_gen) general maturity certificate","Female","4.62","5","367","3","4","6","6","4.48","4.76","5","5"
"2009","(2c_gen) general maturity certificate","Male","4.73","5","325","3","4","6","6","4.59","4.87","5","5"
"2009","(2c_voc) vocational maturity certificate","Female","4.48","5","752","3","4","5","6","4.38","4.58","5","5"
"2009","(2c_voc) vocational maturity certificate","Male","4.82","5","568","3","4","6","6","4.71","4.93","5","5"
"2009","(3a) lower tertiary education","Female","4.62","5","730","3","4","6","7","4.52","4.72","5","5"
"2009","(3a) lower tertiary education","Male","4.66","5","853","3","4","6","6","4.57","4.75","5","5"
"2009","(3b) higher tertiary education","Female","4.65","5","1120","3","4","6","7","4.57","4.73","5","5"
"2009","(3b) higher tertiary education","Male","4.92","5","1325","3","4","6","7","4.85","4.99","5","5"
"2010","(0) in school","Female","","","","","","","","","","",""
"2010","(0) in school","Male","","","","","","","","","","",""
"2010","(1a) inadequately completed","Female","","","","","","","","","","",""
"2010","(1a) inadequately completed","Male","","","","","","","","","","",""
"2010","(1b) general elementary school","Female","","","","","","","","","","",""
"2010","(1b) general elementary school","Male","","","","","","","","","","",""
"2010","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2010","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2010","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2010","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2010","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2010","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2010","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2010","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2010","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2010","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2010","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2010","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2010","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2010","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2011","(0) in school","Female","","","","","","","","","","",""
"2011","(0) in school","Male","","","","","","","","","","",""
"2011","(1a) inadequately completed","Female","","","","","","","","","","",""
"2011","(1a) inadequately completed","Male","","","","","","","","","","",""
"2011","(1b) general elementary school","Female","","","","","","","","","","",""
"2011","(1b) general elementary school","Male","","","","","","","","","","",""
"2011","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2011","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2011","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2011","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2011","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2011","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2011","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2011","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2011","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2011","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2011","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2011","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2012","(0) in school","Female","5.15","5","100","4","4","6","6","4.93","5.37","5","5"
"2012","(0) in school","Male","4.92","5","91","3","4","6","6","4.72","5.12","5","5"
"2012","(1a) inadequately completed","Female","4.43","4","89","2","3","6","7","4.07","4.79","4","5"
"2012","(1a) inadequately completed","Male","4.57","4.62","68","3","3","6","7","4.2","4.94","4","5"
"2012","(1b) general elementary school","Female","4.9","5","339","3","4","6","7","4.74","5.06","4","5"
"2012","(1b) general elementary school","Male","4.91","5","236","3","4","6","7","4.71","5.11","5","5"
"2012","(1c) basic vocational qualification","Female","4.82","5","524","3","4","6","7","4.7","4.94","5","5"
"2012","(1c) basic vocational qualification","Male","4.98","5","606","3","4","6","7","4.87","5.09","5","5"
"2012","(2a) intermediate vocational","Female","4.85","5","1371","3","4","6","6","4.78","4.92","5","5"
"2012","(2a) intermediate vocational","Male","5.12","5","696","4","4","6","7","5.03","5.21","5","5"
"2012","(2b) intermediate general qualification","Female","4.58","5","159","2","4","6","7","4.34","4.82","5","5"
"2012","(2b) intermediate general qualification","Male","4.95","5","72","3","4","6","7","4.63","5.27","5","5"
"2012","(2c_gen) general maturity certificate","Female","4.99","5","162","4","4","6","6","4.77","5.21","5","5"
"2012","(2c_gen) general maturity certificate","Male","5.17","5","85","4","4","6","7","4.92","5.42","5","6"
"2012","(2c_voc) vocational maturity certificate","Female","4.82","5","597","3","4","6","7","4.71","4.93","5","5"
"2012","(2c_voc) vocational maturity certificate","Male","4.97","5","277","4","4","6","6","4.83","5.11","5","5"
"2012","(3a) lower tertiary education","Female","4.82","5","237","3","4","6","7","4.65","4.99","5","5"
"2012","(3a) lower tertiary education","Male","5.22","5","216","4","4","6","7","5.05","5.39","5","5"
"2012","(3b) higher tertiary education","Female","4.83","5","573","3","4","6","7","4.72","4.94","5","5"
"2012","(3b) higher tertiary education","Male","5.12","5","470","4","4","6","7","5","5.24","5","5"
"2013","(0) in school","Female","5.07","5","138","4","5","6","6","4.88","5.26","5","5"
"2013","(0) in school","Male","4.71","5","122","3","4","6","6","4.49","4.93","5","5"
"2013","(1a) inadequately completed","Female","3.91","4","115","1","3","5","6","3.59","4.23","4","5"
"2013","(1a) inadequately completed","Male","4.14","4","106","2","3","5","6","3.86","4.42","4","4"
"2013","(1b) general elementary school","Female","4.08","4","981","2","3","5","6","3.98","4.18","4","4"
"2013","(1b) general elementary school","Male","4.19","4","416","2","3","5","6","4.04","4.34","4","5"
"2013","(1c) basic vocational qualification","Female","4.43","4","2242","3","4","5","6","4.37","4.49","4","5"
"2013","(1c) basic vocational qualification","Male","4.61","5","2542","3","4","6","7","4.55","4.67","5","5"
"2013","(2a) intermediate vocational","Female","4.63","5","2664","3","4","6","7","4.58","4.68","5","5"
"2013","(2a) intermediate vocational","Male","4.84","5","1893","3","4","6","6","4.78","4.9","5","5"
"2013","(2b) intermediate general qualification","Female","4.44","4","293","2","4","6","6","4.28","4.6","4","5"
"2013","(2b) intermediate general qualification","Male","4.85","5","176","3","4","6","7","4.65","5.05","5","5"
"2013","(2c_gen) general maturity certificate","Female","4.88","5","417","3","4","6","7","4.75","5.01","5","5"
"2013","(2c_gen) general maturity certificate","Male","5.12","5","349","4","4","6","6","4.99","5.25","5","5"
"2013","(2c_voc) vocational maturity certificate","Female","4.69","5","824","3","4","6","6","4.59","4.79","5","5"
"2013","(2c_voc) vocational maturity certificate","Male","5.03","5","633","3","4","6","7","4.93","5.13","5","5"
"2013","(3a) lower tertiary education","Female","4.77","5","781","3","4","6","6","4.68","4.86","5","5"
"2013","(3a) lower tertiary education","Male","4.85","5","896","3","4","6","6","4.77","4.93","5","5"
"2013","(3b) higher tertiary education","Female","4.78","5","1331","3","4","6","7","4.71","4.85","5","5"
"2013","(3b) higher tertiary education","Male","5","5","1449","3","4","6","6","4.94","5.06","5","5"
"2014","(0) in school","Female","","","","","","","","","","",""
"2014","(0) in school","Male","","","","","","","","","","",""
"2014","(1a) inadequately completed","Female","","","","","","","","","","",""
"2014","(1a) inadequately completed","Male","","","","","","","","","","",""
"2014","(1b) general elementary school","Female","","","","","","","","","","",""
"2014","(1b) general elementary school","Male","","","","","","","","","","",""
"2014","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2014","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2014","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2014","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2014","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2014","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2014","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2014","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2014","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2014","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2015","(0) in school","Female","","","","","","","","","","",""
"2015","(0) in school","Male","","","","","","","","","","",""
"2015","(1a) inadequately completed","Female","","","","","","","","","","",""
"2015","(1a) inadequately completed","Male","","","","","","","","","","",""
"2015","(1b) general elementary school","Female","","","","","","","","","","",""
"2015","(1b) general elementary school","Male","","","","","","","","","","",""
"2015","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2015","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2015","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2015","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2015","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2015","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2015","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2015","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2015","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2015","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2015","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2015","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2015","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2015","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2016","(0) in school","Female","","","","","","","","","","",""
"2016","(0) in school","Male","","","","","","","","","","",""
"2016","(1a) inadequately completed","Female","","","","","","","","","","",""
"2016","(1a) inadequately completed","Male","","","","","","","","","","",""
"2016","(1b) general elementary school","Female","","","","","","","","","","",""
"2016","(1b) general elementary school","Male","","","","","","","","","","",""
"2016","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2016","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2016","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2016","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2016","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2016","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2016","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2016","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2016","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2016","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2016","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2016","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2017","(0) in school","Female","5.05","5","218","4","4","6","6","4.88","5.22","5","5"
"2017","(0) in school","Male","4.97","5","197","4","4","6","6","4.8","5.14","5","5"
"2017","(1a) inadequately completed","Female","4.53","4","645","2","3","6","7","4.39","4.67","5","5"
"2017","(1a) inadequately completed","Male","4.78","5","772","2","4","6","7","4.66","4.9","5","5"
"2017","(1b) general elementary school","Female","4.15","4","1390","2","3","5","6","4.06","4.24","4","5"
"2017","(1b) general elementary school","Male","4.7","5","1113","2","4","6","7","4.6","4.8","5","5"
"2017","(1c) basic vocational qualification","Female","4.46","4","2411","3","4","6","6","4.4","4.52","4","5"
"2017","(1c) basic vocational qualification","Male","4.66","5","2841","3","4","6","6","4.61","4.71","5","5"
"2017","(2a) intermediate vocational","Female","4.69","5","3636","3","4","6","6","4.65","4.73","5","5"
"2017","(2a) intermediate vocational","Male","4.95","5","2497","3","4","6","6","4.9","5","5","5"
"2017","(2b) intermediate general qualification","Female","4.47","4","500","3","4","6","6","4.35","4.59","5","5"
"2017","(2b) intermediate general qualification","Male","4.88","5","325","3","4","6","6","4.74","5.02","5","5"
"2017","(2c_gen) general maturity certificate","Female","4.86","5","944","3","4","6","7","4.77","4.95","5","5"
"2017","(2c_gen) general maturity certificate","Male","4.78","5","930","3","4","6","7","4.69","4.87","5","5"
"2017","(2c_voc) vocational maturity certificate","Female","4.68","5","1609","3","4","6","6","4.61","4.75","5","5"
"2017","(2c_voc) vocational maturity certificate","Male","4.92","5","1123","3","4","6","6","4.84","5","5","5"
"2017","(3a) lower tertiary education","Female","4.82","5","994","3","4","6","6","4.74","4.9","5","5"
"2017","(3a) lower tertiary education","Male","4.9","5","1055","3","4","6","6","4.82","4.98","5","5"
"2017","(3b) higher tertiary education","Female","4.81","5","2427","3","4","6","6","4.76","4.86","5","5"
"2017","(3b) higher tertiary education","Male","4.92","5","2531","3","4","6","6","4.87","4.97","5","5"
"2018","(0) in school","Female","","","","","","","","","","",""
"2018","(0) in school","Male","","","","","","","","","","",""
"2018","(1a) inadequately completed","Female","","","","","","","","","","",""
"2018","(1a) inadequately completed","Male","","","","","","","","","","",""
"2018","(1b) general elementary school","Female","","","","","","","","","","",""
"2018","(1b) general elementary school","Male","","","","","","","","","","",""
"2018","(1c) basic vocational qualification","Female","","","","","","","","","","",""
"2018","(1c) basic vocational qualification","Male","","","","","","","","","","",""
"2018","(2a) intermediate vocational","Female","","","","","","","","","","",""
"2018","(2a) intermediate vocational","Male","","","","","","","","","","",""
"2018","(2b) intermediate general qualification","Female","","","","","","","","","","",""
"2018","(2b) intermediate general qualification","Male","","","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Female","","","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Male","","","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","",""
"2018","(3a) lower tertiary education","Female","","","","","","","","","","",""
"2018","(3a) lower tertiary education","Male","","","","","","","","","","",""
"2018","(3b) higher tertiary education","Female","","","","","","","","","","",""
"2018","(3b) higher tertiary education","Male","","","","","","","","","","",""
"2019","(0) in school","Female","5.09","5","161","4","4","6","6","4.9","5.28","5","5"
"2019","(0) in school","Male","4.89","5","169","3","4","6","7","4.69","5.09","5","5"
"2019","(1a) inadequately completed","Female","4.5","4","242","3","4","5","7","4.3","4.7","4","5"
"2019","(1a) inadequately completed","Male","4.27","4","196","2","3","6","7","4.04","4.5","4","5"
"2019","(1b) general elementary school","Female","4.1","4","972","2","3","5","6","4","4.2","4","4"
"2019","(1b) general elementary school","Male","4.33","4","686","2","3","5","6","4.21","4.45","4","5"
"2019","(1c) basic vocational qualification","Female","4.33","4","2019","2","3","5","6","4.26","4.4","4","4"
"2019","(1c) basic vocational qualification","Male","4.52","5","2450","3","4","6","6","4.46","4.58","5","5"
"2019","(2a) intermediate vocational","Female","4.6","5","3431","3","4","6","6","4.55","4.65","5","5"
"2019","(2a) intermediate vocational","Male","4.79","5","2472","3","4","6","6","4.74","4.84","5","5"
"2019","(2b) intermediate general qualification","Female","4.44","4","460","3","4","5","7","4.31","4.57","5","5"
"2019","(2b) intermediate general qualification","Male","4.8","5","330","3","4","6","6","4.65","4.95","5","5"
"2019","(2c_gen) general maturity certificate","Female","4.81","5","774","3","4","6","6","4.72","4.9","5","5"
"2019","(2c_gen) general maturity certificate","Male","4.83","5","692","3","4","6","6","4.73","4.93","5","5"
"2019","(2c_voc) vocational maturity certificate","Female","4.62","5","1539","3","4","6","6","4.55","4.69","5","5"
"2019","(2c_voc) vocational maturity certificate","Male","4.74","5","1116","3","4","6","6","4.66","4.82","5","5"
"2019","(3a) lower tertiary education","Female","4.7","5","1009","3","4","6","7","4.62","4.78","5","5"
"2019","(3a) lower tertiary education","Male","4.82","5","1182","3","4","6","6","4.75","4.89","5","5"
"2019","(3b) higher tertiary education","Female","4.77","5","2328","3","4","6","7","4.71","4.83","5","5"
"2019","(3b) higher tertiary education","Male","4.89","5","2468","3","4","6","6","4.84","4.94","5","5"
