"plb0195_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Acclaimed","1984","North Rhine-Westphalia","general elemantary","37","0.241149488812889","0.182590651012488","0.29970832661329","1"
"Acclaimed","1984","North Rhine-Westphalia","middle vocational","153","0.2704542819292","0.235117505177967","0.305791058680433","1"
"Acclaimed","1984","North Rhine-Westphalia","vocational + Abi","10","","","","1"
"Acclaimed","1984","North Rhine-Westphalia","higher vocational","30","0.395944555470663","0.289441719869299","0.502447391072027","1"
"Acclaimed","1984","North Rhine-Westphalia","higher education","14","","","","1"
"Acclaimed","1984","Hesse","in school","","","","","1"
"Acclaimed","1984","Hesse","inadequately","3","","","","1"
"Acclaimed","1984","Hesse","general elemantary","15","","","","1"
"Acclaimed","1984","Hesse","middle vocational","77","0.383033315287607","0.32114294950528","0.444923681069934","1"
"Acclaimed","1984","Hesse","vocational + Abi","5","","","","1"
"Acclaimed","1984","Hesse","higher vocational","10","","","","1"
"Acclaimed","1984","Hesse","higher education","5","","","","1"
"Acclaimed","1984","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Acclaimed","1984","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Acclaimed","1984","Rhineland-Palatinate,Saarland","general elemantary","14","","","","1"
"Acclaimed","1984","Rhineland-Palatinate,Saarland","middle vocational","44","0.267310553446915","0.198737084422314","0.335884022471517","1"
"Acclaimed","1984","Rhineland-Palatinate,Saarland","vocational + Abi","2","","","","1"
"Acclaimed","1984","Rhineland-Palatinate,Saarland","higher vocational","4","","","","1"
"Acclaimed","1984","Rhineland-Palatinate,Saarland","higher education","6","","","","1"
"Acclaimed","1984","Baden-Württemberg","in school","","","","","1"
"Acclaimed","1984","Baden-Württemberg","inadequately","","","","","1"
"Acclaimed","1984","Baden-Württemberg","general elemantary","31","0.231657219337133","0.168970737881467","0.294343700792799","1"
"Acclaimed","1984","Baden-Württemberg","middle vocational","96","0.264557991550142","0.221913608168399","0.307202374931886","1"
"Acclaimed","1984","Baden-Württemberg","vocational + Abi","6","","","","1"
"Acclaimed","1984","Baden-Württemberg","higher vocational","11","","","","1"
"Acclaimed","1984","Baden-Württemberg","higher education","7","","","","1"
"Acclaimed","1984","Bavaria","in school","","","","","1"
"Acclaimed","1984","Bavaria","inadequately","6","","","","1"
"Acclaimed","1984","Bavaria","general elemantary","45","0.323292374990462","0.247936780708627","0.398647969272296","1"
"Acclaimed","1984","Bavaria","middle vocational","143","0.345313482226375","0.300477190747353","0.390149773705398","1"
"Acclaimed","1984","Bavaria","vocational + Abi","6","","","","1"
"Acclaimed","1984","Bavaria","higher vocational","18","","","","1"
"Acclaimed","1984","Bavaria","higher education","11","","","","1"
"Acclaimed","1984","Berlin","in school","","","","","1"
"Acclaimed","1984","Berlin","inadequately","","","","","1"
"Acclaimed","1984","Berlin","general elemantary","3","","","","1"
"Acclaimed","1984","Berlin","middle vocational","35","0.465981215446519","0.356669787033516","0.575292643859522","1"
"Acclaimed","1984","Berlin","vocational + Abi","","","","","1"
"Acclaimed","1984","Berlin","higher vocational","9","","","","1"
"Acclaimed","1984","Berlin","higher education","7","","","","1"
"Acclaimed","1984","Brandenburg","in school","","","","","1"
"Acclaimed","1984","Brandenburg","inadequately","","","","","1"
"Acclaimed","1984","Brandenburg","general elemantary","","","","","1"
"Acclaimed","1984","Brandenburg","middle vocational","","","","","1"
"Acclaimed","1984","Brandenburg","vocational + Abi","","","","","1"
"Acclaimed","1984","Brandenburg","higher vocational","","","","","1"
"Acclaimed","1984","Brandenburg","higher education","","","","","1"
"Acclaimed","1984","Mecklenburg-Western Pomerania","in school","","","","","1"
"Acclaimed","1984","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Acclaimed","1984","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Acclaimed","1984","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Acclaimed","1984","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Acclaimed","1984","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Acclaimed","1984","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Acclaimed","1984","Saxony","in school","","","","","1"
"Acclaimed","1984","Saxony","inadequately","","","","","1"
"Acclaimed","1984","Saxony","general elemantary","","","","","1"
"Acclaimed","1984","Saxony","middle vocational","","","","","1"
"Acclaimed","1984","Saxony","vocational + Abi","","","","","1"
"Acclaimed","1984","Saxony","higher vocational","","","","","1"
"Acclaimed","1984","Saxony","higher education","","","","","1"
"Acclaimed","1984","Saxony-Anhalt","in school","","","","","1"
"Acclaimed","1984","Saxony-Anhalt","inadequately","","","","","1"
"Acclaimed","1984","Saxony-Anhalt","general elemantary","","","","","1"
"Acclaimed","1984","Saxony-Anhalt","middle vocational","","","","","1"
"Acclaimed","1984","Saxony-Anhalt","vocational + Abi","","","","","1"
"Acclaimed","1984","Saxony-Anhalt","higher vocational","","","","","1"
"Acclaimed","1984","Saxony-Anhalt","higher education","","","","","1"
"Acclaimed","1984","Thuringia","in school","","","","","1"
"Acclaimed","1984","Thuringia","inadequately","","","","","1"
"Acclaimed","1984","Thuringia","general elemantary","","","","","1"
"Acclaimed","1984","Thuringia","middle vocational","","","","","1"
"Acclaimed","1984","Thuringia","vocational + Abi","","","","","1"
"Acclaimed","1984","Thuringia","higher vocational","","","","","1"
"Acclaimed","1984","Thuringia","higher education","","","","","1"
"Not paid","1984","Mecklenburg-Western Pomerania","middle vocational","","","","","4"
"Not paid","1984","Mecklenburg-Western Pomerania","vocational + Abi","","","","","4"
"Not paid","1984","Saxony","in school","","","","","4"
"Not paid","1984","Saxony","inadequately","","","","","4"
"Not paid","1984","Saxony-Anhalt","in school","","","","","4"
"Not paid","1984","Mecklenburg-Western Pomerania","higher vocational","","","","","4"
"Not paid","1984","Mecklenburg-Western Pomerania","higher education","","","","","4"
"Not paid","1984","Saxony","general elemantary","","","","","4"
"Not paid","1984","Saxony","middle vocational","","","","","4"
"Not paid","1984","Saxony","vocational + Abi","","","","","4"
"Not paid","1984","Saxony","higher vocational","","","","","4"
"Not paid","1984","Saxony","higher education","","","","","4"
"Not paid","1984","Schleswig-Holstein","in school","","","","","4"
"Not paid","1984","Schleswig-Holstein","inadequately","1","","","","4"
"Not paid","1984","Schleswig-Holstein","general elemantary","","","","","4"
"Not paid","1984","Schleswig-Holstein","middle vocational","19","","","","4"
"Not paid","1984","Schleswig-Holstein","vocational + Abi","","","","","4"
"Not paid","1984","Saxony-Anhalt","inadequately","","","","","4"
"Not paid","1984","Saxony-Anhalt","general elemantary","","","","","4"
"Not paid","1984","Saxony-Anhalt","middle vocational","","","","","4"
"Not paid","1984","Saxony-Anhalt","vocational + Abi","","","","","4"
"Not paid","1984","Saxony-Anhalt","higher vocational","","","","","4"
"Not paid","1984","Saxony-Anhalt","higher education","","","","","4"
"Not paid","1984","Thuringia","in school","","","","","4"
"Not paid","1984","Thuringia","inadequately","","","","","4"
"Not paid","1984","Thuringia","general elemantary","","","","","4"
"Not paid","1984","Thuringia","middle vocational","","","","","4"
"Not paid","1984","Thuringia","vocational + Abi","","","","","4"
"Not paid","1984","Thuringia","higher vocational","","","","","4"
"Not paid","1984","Thuringia","higher education","","","","","4"
"Not paid","1984","Schleswig-Holstein","higher vocational","3","","","","4"
"Not paid","1984","Schleswig-Holstein","higher education","8","","","","4"
"Not paid","1984","Hamburg","in school","","","","","4"
"Not paid","1984","Hamburg","inadequately","","","","","4"
"Not paid","1984","Hamburg","general elemantary","2","","","","4"
"Not paid","1984","Hamburg","middle vocational","8","","","","4"
"Not paid","1984","Hamburg","vocational + Abi","1","","","","4"
"Not paid","1984","Hamburg","higher vocational","1","","","","4"
"Not paid","1984","Hamburg","higher education","4","","","","4"
"Not paid","1984","Lower Saxony","in school","","","","","4"
"Not paid","1984","Lower Saxony","inadequately","1","","","","4"
"Not paid","1984","Lower Saxony","general elemantary","22","","","","4"
"Not paid","1984","Lower Saxony","middle vocational","42","0.163765067237516","0.118255152746047","0.209274981728984","4"
"Not paid","1984","Lower Saxony","vocational + Abi","3","","","","4"
"Not paid","1984","Lower Saxony","higher vocational","14","","","","4"
"Not paid","1984","Lower Saxony","higher education","26","","","","4"
"Not paid","1984","Bremen","in school","","","","","4"
"Not paid","1984","Bremen","inadequately","","","","","4"
"Not paid","1984","Bremen","general elemantary","1","","","","4"
"Not paid","1984","Bremen","middle vocational","2","","","","4"
"Not paid","1984","Bremen","vocational + Abi","2","","","","4"
"Not paid","1984","Bremen","higher vocational","","","","","4"
"Not paid","1984","Bremen","higher education","1","","","","4"
"Not paid","1984","North Rhine-Westphalia","in school","","","","","4"
"Not paid","1984","North Rhine-Westphalia","inadequately","3","","","","4"
"Not paid","1984","North Rhine-Westphalia","general elemantary","23","","","","4"
"Not paid","1984","North Rhine-Westphalia","middle vocational","104","0.186577044934445","0.155585654404143","0.217568435464748","4"
"Not paid","1984","North Rhine-Westphalia","vocational + Abi","12","","","","4"
"Not paid","1984","North Rhine-Westphalia","higher vocational","22","","","","4"
"Not paid","1984","North Rhine-Westphalia","higher education","76","0.627149742987815","0.543049146076283","0.711250339899346","4"
"Not paid","1984","Hesse","in school","","","","","4"
"Not paid","1984","Hesse","inadequately","4","","","","4"
"Not paid","1984","Hesse","general elemantary","14","","","","4"
"Not paid","1984","Hesse","middle vocational","41","0.167375485388523","0.119848043501309","0.214902927275736","4"
"Not paid","1984","Hesse","vocational + Abi","7","","","","4"
"Not paid","1984","Hesse","higher vocational","12","","","","4"
"Not paid","1984","Hesse","higher education","27","","","","4"
"Not paid","1984","Rhineland-Palatinate,Saarland","in school","1","","","","4"
"Not paid","1984","Rhineland-Palatinate,Saarland","inadequately","","","","","4"
"Not paid","1984","Rhineland-Palatinate,Saarland","general elemantary","10","","","","4"
"Not paid","1984","Rhineland-Palatinate,Saarland","middle vocational","34","0.213314609682737","0.149840160252874","0.276789059112601","4"
"Not paid","1984","Rhineland-Palatinate,Saarland","vocational + Abi","2","","","","4"
"Not paid","1984","Rhineland-Palatinate,Saarland","higher vocational","4","","","","4"
"Not paid","1984","Rhineland-Palatinate,Saarland","higher education","9","","","","4"
"Not paid","1984","Baden-Württemberg","in school","","","","","4"
"Not paid","1984","Baden-Württemberg","inadequately","3","","","","4"
"Not paid","1984","Baden-Württemberg","general elemantary","29","","","","4"
"Not paid","1984","Baden-Württemberg","middle vocational","78","0.206124185876158","0.167015975538399","0.245232396213917","4"
"Not paid","1984","Baden-Württemberg","vocational + Abi","5","","","","4"
"Not paid","1984","Baden-Württemberg","higher vocational","20","","","","4"
"Not paid","1984","Baden-Württemberg","higher education","41","0.623876329783186","0.511985001430551","0.735767658135822","4"
"Not paid","1984","Bavaria","in school","","","","","4"
"Not paid","1984","Bavaria","inadequately","2","","","","4"
"Not paid","1984","Bavaria","general elemantary","23","","","","4"
"Not paid","1984","Bavaria","middle vocational","88","0.221532045818551","0.182371848953005","0.260692242684096","4"
"Not paid","1984","Bavaria","vocational + Abi","7","","","","4"
"Not paid","1984","Bavaria","higher vocational","28","","","","4"
"Not paid","1984","Bavaria","higher education","35","0.504119630694029","0.390964898260706","0.617274363127353","4"
"Not paid","1984","Berlin","in school","","","","","4"
"Not paid","1984","Berlin","inadequately","","","","","4"
"Not paid","1984","Berlin","general elemantary","2","","","","4"
"Not paid","1984","Berlin","middle vocational","6","","","","4"
"Not paid","1984","Berlin","vocational + Abi","1","","","","4"
"Not paid","1984","Berlin","higher vocational","4","","","","4"
"Not paid","1984","Berlin","higher education","12","","","","4"
"Not paid","1984","Brandenburg","in school","","","","","4"
"Not paid","1984","Brandenburg","inadequately","","","","","4"
"Not paid","1984","Brandenburg","general elemantary","","","","","4"
"Not paid","1984","Brandenburg","middle vocational","","","","","4"
"Not paid","1984","Brandenburg","vocational + Abi","","","","","4"
"Not paid","1984","Brandenburg","higher vocational","","","","","4"
"Not paid","1984","Brandenburg","higher education","","","","","4"
"Not paid","1984","Mecklenburg-Western Pomerania","in school","","","","","4"
"Not paid","1984","Mecklenburg-Western Pomerania","inadequately","","","","","4"
"Not paid","1984","Mecklenburg-Western Pomerania","general elemantary","","","","","4"
"Paid","1984","Schleswig-Holstein","in school","","","","","3"
"Paid","1984","Schleswig-Holstein","inadequately","2","","","","3"
"Paid","1984","Schleswig-Holstein","general elemantary","10","","","","3"
"Paid","1984","Schleswig-Holstein","middle vocational","39","0.384278355589716","0.286975038303253","0.481581672876179","3"
"Paid","1984","Schleswig-Holstein","vocational + Abi","3","","","","3"
"Paid","1984","Schleswig-Holstein","higher vocational","5","","","","3"
"Paid","1984","Bremen","middle vocational","16","","","","3"
"Paid","1984","Mecklenburg-Western Pomerania","middle vocational","","","","","3"
"Paid","1984","Saxony","in school","","","","","3"
"Paid","1984","Saxony","inadequately","","","","","3"
"Paid","1984","Saxony","general elemantary","","","","","3"
"Paid","1984","Saxony","middle vocational","","","","","3"
"Paid","1984","Saxony","vocational + Abi","","","","","3"
"Paid","1984","Saxony","higher vocational","","","","","3"
"Paid","1984","Saxony","higher education","","","","","3"
"Paid","1984","Saxony-Anhalt","in school","","","","","3"
"Paid","1984","Thuringia","inadequately","","","","","3"
"Paid","1984","Thuringia","general elemantary","","","","","3"
"Paid","1984","Thuringia","middle vocational","","","","","3"
"Paid","1984","Thuringia","vocational + Abi","","","","","3"
"Paid","1984","Thuringia","higher vocational","","","","","3"
"Paid","1984","Thuringia","higher education","","","","","3"
"Paid","1984","Lower Saxony","vocational + Abi","3","","","","3"
"Paid","1984","Lower Saxony","higher vocational","11","","","","3"
"Paid","1984","Lower Saxony","higher education","4","","","","3"
"Paid","1984","Bremen","in school","","","","","3"
"Paid","1984","Bremen","inadequately","","","","","3"
"Paid","1984","Bremen","general elemantary","6","","","","3"
"Paid","1984","Bremen","vocational + Abi","","","","","3"
"Paid","1984","Bremen","higher vocational","","","","","3"
"Paid","1984","Bremen","higher education","","","","","3"
"Paid","1984","North Rhine-Westphalia","in school","","","","","3"
"Paid","1984","North Rhine-Westphalia","inadequately","63","0.774434017026501","0.682847380347382","0.866020653705621","3"
"Paid","1984","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Paid","1984","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"Paid","1984","Mecklenburg-Western Pomerania","higher education","","","","","3"
"Paid","1984","Schleswig-Holstein","higher education","2","","","","3"
"Paid","1984","Hamburg","in school","","","","","3"
"Paid","1984","Hamburg","inadequately","5","","","","3"
"Paid","1984","Hamburg","general elemantary","8","","","","3"
"Paid","1984","Hamburg","middle vocational","28","","","","3"
"Paid","1984","Hamburg","vocational + Abi","2","","","","3"
"Paid","1984","Hamburg","higher vocational","3","","","","3"
"Paid","1984","Hamburg","higher education","1","","","","3"
"Paid","1984","Lower Saxony","in school","","","","","3"
"Paid","1984","Lower Saxony","inadequately","6","","","","3"
"Paid","1984","Lower Saxony","general elemantary","36","0.398022614990956","0.293962909954242","0.502082320027671","3"
"Paid","1984","Lower Saxony","middle vocational","99","0.379562844407303","0.319883783848116","0.43924190496649","3"
"Paid","1984","Saxony-Anhalt","inadequately","","","","","3"
"Paid","1984","Saxony-Anhalt","general elemantary","","","","","3"
"Paid","1984","Saxony-Anhalt","middle vocational","","","","","3"
"Paid","1984","Saxony-Anhalt","vocational + Abi","","","","","3"
"Paid","1984","Saxony-Anhalt","higher vocational","","","","","3"
"Paid","1984","Saxony-Anhalt","higher education","","","","","3"
"Paid","1984","Thuringia","in school","","","","","3"
"Paid","1984","Rhineland-Palatinate,Saarland","in school","","","","","3"
"Paid","1984","Rhineland-Palatinate,Saarland","inadequately","14","","","","3"
"Paid","1984","Rhineland-Palatinate,Saarland","general elemantary","25","","","","3"
"Paid","1984","Rhineland-Palatinate,Saarland","middle vocational","63","0.394453262997483","0.318724700966357","0.470181825028608","3"
"Paid","1984","Rhineland-Palatinate,Saarland","vocational + Abi","1","","","","3"
"Paid","1984","Rhineland-Palatinate,Saarland","higher vocational","8","","","","3"
"Paid","1984","Rhineland-Palatinate,Saarland","higher education","1","","","","3"
"Paid","1984","Baden-Württemberg","in school","","","","","3"
"Paid","1984","Baden-Württemberg","inadequately","66","0.94100380127682","0.886197988789361","0.995809613764279","3"
"Paid","1984","Baden-Württemberg","general elemantary","102","0.487440498414406","0.413171696881781","0.561709299947031","3"
"Paid","1984","Baden-Württemberg","middle vocational","198","0.435433947555052","0.387499723381021","0.483368171729083","3"
"Paid","1984","Baden-Württemberg","vocational + Abi","12","","","","3"
"Paid","1984","Baden-Württemberg","higher vocational","15","","","","3"
"Paid","1984","Brandenburg","vocational + Abi","","","","","3"
"Paid","1984","Brandenburg","higher vocational","","","","","3"
"Paid","1984","Brandenburg","higher education","","","","","3"
"Paid","1984","Mecklenburg-Western Pomerania","in school","","","","","3"
"Paid","1984","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Paid","1984","Mecklenburg-Western Pomerania","general elemantary","","","","","3"
"Paid","1984","North Rhine-Westphalia","general elemantary","134","0.518685623846424","0.450288524704021","0.587082722988827","3"
"Paid","1984","North Rhine-Westphalia","middle vocational","280","0.422459229627965","0.383164213553321","0.461754245702609","3"
"Paid","1984","North Rhine-Westphalia","vocational + Abi","14","","","","3"
"Paid","1984","North Rhine-Westphalia","higher vocational","17","","","","3"
"Paid","1984","North Rhine-Westphalia","higher education","20","","","","3"
"Paid","1984","Hesse","in school","","","","","3"
"Paid","1984","Hesse","inadequately","25","","","","3"
"Paid","1984","Hesse","general elemantary","44","0.488592479295173","0.379055681239393","0.598129277350953","3"
"Paid","1984","Hesse","middle vocational","96","0.340346915636162","0.280022569069376","0.400671262202949","3"
"Paid","1984","Hesse","vocational + Abi","5","","","","3"
"Paid","1984","Hesse","higher vocational","9","","","","3"
"Paid","1984","Hesse","higher education","10","","","","3"
"Paid","1984","Baden-Württemberg","higher education","14","","","","3"
"Paid","1984","Bavaria","in school","","","","","3"
"Paid","1984","Bavaria","inadequately","28","","","","3"
"Paid","1984","Bavaria","general elemantary","64","0.336955076402783","0.260804233942649","0.413105918862917","3"
"Paid","1984","Bavaria","middle vocational","146","0.310127877523482","0.266510362546915","0.353745392500049","3"
"Paid","1984","Bavaria","vocational + Abi","6","","","","3"
"Paid","1984","Bavaria","higher vocational","11","","","","3"
"Paid","1984","Bavaria","higher education","16","","","","3"
"Paid","1984","Berlin","in school","","","","","3"
"Paid","1984","Berlin","inadequately","5","","","","3"
"Paid","1984","Berlin","general elemantary","21","","","","3"
"Paid","1984","Berlin","middle vocational","34","0.385216638549126","0.27857749002497","0.491855787073282","3"
"Paid","1984","Berlin","vocational + Abi","2","","","","3"
"Paid","1984","Berlin","higher vocational","3","","","","3"
"Paid","1984","Berlin","higher education","1","","","","3"
"Paid","1984","Brandenburg","in school","","","","","3"
"Paid","1984","Brandenburg","inadequately","","","","","3"
"Paid","1984","Brandenburg","general elemantary","","","","","3"
"Paid","1984","Brandenburg","middle vocational","","","","","3"
"Partly, partly","1984","Schleswig-Holstein","in school","","","","","2"
"Partly, partly","1984","Schleswig-Holstein","inadequately","","","","","2"
"Partly, partly","1984","Lower Saxony","higher education","6","","","","2"
"Partly, partly","1984","Bremen","in school","","","","","2"
"Partly, partly","1984","Bremen","inadequately","","","","","2"
"Partly, partly","1984","Bremen","general elemantary","","","","","2"
"Partly, partly","1984","Bremen","middle vocational","1","","","","2"
"Partly, partly","1984","Bremen","higher vocational","","","","","2"
"Partly, partly","1984","Bremen","higher education","","","","","2"
"Partly, partly","1984","North Rhine-Westphalia","in school","","","","","2"
"Partly, partly","1984","North Rhine-Westphalia","inadequately","9","","","","2"
"Partly, partly","1984","North Rhine-Westphalia","general elemantary","11","","","","2"
"Partly, partly","1984","North Rhine-Westphalia","middle vocational","70","0.120509443508389","0.0946106295304061","0.146408257486372","2"
"Partly, partly","1984","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"Partly, partly","1984","Rhineland-Palatinate,Saarland","general elemantary","2","","","","2"
"Partly, partly","1984","Rhineland-Palatinate,Saarland","middle vocational","19","","","","2"
"Partly, partly","1984","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"Partly, partly","1984","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"Partly, partly","1984","Rhineland-Palatinate,Saarland","higher education","2","","","","2"
"Partly, partly","1984","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"Partly, partly","1984","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"Partly, partly","1984","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"Partly, partly","1984","Mecklenburg-Western Pomerania","higher education","","","","","2"
"Partly, partly","1984","Saxony","general elemantary","","","","","2"
"Partly, partly","1984","Saxony","middle vocational","","","","","2"
"Partly, partly","1984","Saxony","in school","","","","","2"
"Partly, partly","1984","Saxony","inadequately","","","","","2"
"Partly, partly","1984","Thuringia","inadequately","","","","","2"
"Partly, partly","1984","Thuringia","general elemantary","","","","","2"
"Partly, partly","1984","Thuringia","middle vocational","","","","","2"
"Partly, partly","1984","Thuringia","vocational + Abi","","","","","2"
"Partly, partly","1984","Thuringia","higher vocational","","","","","2"
"Partly, partly","1984","Thuringia","higher education","","","","","2"
"Partly, partly","1984","Schleswig-Holstein","general elemantary","2","","","","2"
"Partly, partly","1984","Schleswig-Holstein","middle vocational","10","","","","2"
"Partly, partly","1984","Schleswig-Holstein","vocational + Abi","","","","","2"
"Partly, partly","1984","Schleswig-Holstein","higher vocational","3","","","","2"
"Partly, partly","1984","Schleswig-Holstein","higher education","","","","","2"
"Partly, partly","1984","Hamburg","in school","","","","","2"
"Partly, partly","1984","Hamburg","inadequately","1","","","","2"
"Partly, partly","1984","Lower Saxony","in school","","","","","2"
"Partly, partly","1984","Lower Saxony","inadequately","2","","","","2"
"Partly, partly","1984","Lower Saxony","general elemantary","4","","","","2"
"Partly, partly","1984","Lower Saxony","middle vocational","32","0.125906954750374","0.0851093256771628","0.166704583823586","2"
"Partly, partly","1984","Lower Saxony","vocational + Abi","1","","","","2"
"Partly, partly","1984","Lower Saxony","higher vocational","5","","","","2"
"Partly, partly","1984","Bremen","vocational + Abi","","","","","2"
"Partly, partly","1984","North Rhine-Westphalia","vocational + Abi","5","","","","2"
"Partly, partly","1984","North Rhine-Westphalia","higher vocational","12","","","","2"
"Partly, partly","1984","North Rhine-Westphalia","higher education","17","","","","2"
"Partly, partly","1984","Hesse","in school","","","","","2"
"Partly, partly","1984","Hesse","inadequately","5","","","","2"
"Partly, partly","1984","Hesse","general elemantary","7","","","","2"
"Partly, partly","1984","Hesse","middle vocational","23","","","","2"
"Partly, partly","1984","Hesse","vocational + Abi","2","","","","2"
"Partly, partly","1984","Hesse","higher vocational","3","","","","2"
"Partly, partly","1984","Hesse","higher education","8","","","","2"
"Partly, partly","1984","Rhineland-Palatinate,Saarland","in school","","","","","2"
"Partly, partly","1984","Saxony","vocational + Abi","","","","","2"
"Partly, partly","1984","Saxony","higher vocational","","","","","2"
"Partly, partly","1984","Saxony","higher education","","","","","2"
"Partly, partly","1984","Saxony-Anhalt","in school","","","","","2"
"Partly, partly","1984","Saxony-Anhalt","inadequately","","","","","2"
"Partly, partly","1984","Saxony-Anhalt","general elemantary","","","","","2"
"Partly, partly","1984","Saxony-Anhalt","middle vocational","","","","","2"
"Partly, partly","1984","Saxony-Anhalt","vocational + Abi","","","","","2"
"Partly, partly","1984","Saxony-Anhalt","higher vocational","","","","","2"
"Partly, partly","1984","Saxony-Anhalt","higher education","","","","","2"
"Partly, partly","1984","Thuringia","in school","","","","","2"
"Partly, partly","1984","Hamburg","general elemantary","3","","","","2"
"Partly, partly","1984","Hamburg","middle vocational","3","","","","2"
"Partly, partly","1984","Hamburg","vocational + Abi","1","","","","2"
"Partly, partly","1984","Hamburg","higher vocational","1","","","","2"
"Partly, partly","1984","Hamburg","higher education","2","","","","2"
"Partly, partly","1984","Baden-Württemberg","in school","","","","","2"
"Partly, partly","1984","Baden-Württemberg","inadequately","2","","","","2"
"Partly, partly","1984","Baden-Württemberg","general elemantary","12","","","","2"
"Partly, partly","1984","Baden-Württemberg","middle vocational","39","0.0938838750186476","0.0656861148159558","0.122081635221339","2"
"Partly, partly","1984","Baden-Württemberg","vocational + Abi","1","","","","2"
"Partly, partly","1984","Baden-Württemberg","higher vocational","13","","","","2"
"Partly, partly","1984","Brandenburg","vocational + Abi","","","","","2"
"Partly, partly","1984","Brandenburg","higher vocational","","","","","2"
"Partly, partly","1984","Brandenburg","higher education","","","","","2"
"Partly, partly","1984","Mecklenburg-Western Pomerania","in school","","","","","2"
"Partly, partly","1984","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Partly, partly","1984","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"Partly, partly","1984","Baden-Württemberg","higher education","10","","","","2"
"Partly, partly","1984","Bavaria","in school","","","","","2"
"Partly, partly","1984","Bavaria","inadequately","","","","","2"
"Partly, partly","1984","Bavaria","general elemantary","16","","","","2"
"Partly, partly","1984","Bavaria","middle vocational","55","0.123026594431592","0.0920524777193708","0.154000711143813","2"
"Partly, partly","1984","Bavaria","vocational + Abi","2","","","","2"
"Partly, partly","1984","Bavaria","higher vocational","13","","","","2"
"Partly, partly","1984","Bavaria","higher education","13","","","","2"
"Partly, partly","1984","Berlin","in school","","","","","2"
"Partly, partly","1984","Berlin","inadequately","","","","","2"
"Partly, partly","1984","Berlin","general elemantary","4","","","","2"
"Partly, partly","1984","Berlin","middle vocational","5","","","","2"
"Partly, partly","1984","Berlin","vocational + Abi","1","","","","2"
"Partly, partly","1984","Berlin","higher vocational","2","","","","2"
"Partly, partly","1984","Berlin","higher education","2","","","","2"
"Partly, partly","1984","Brandenburg","in school","","","","","2"
