"plb0195_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Paid","1987","no degree/no degree yet","indirect migration background","","","",""
"Not paid","1987","lower secondary degree","no migration background","","","",""
"Not paid","1987","lower secondary degree","direct migration background","","","",""
"Not paid","1987","lower secondary degree","indirect migration background","","","",""
"Not paid","1987","secondary school degree","no migration background","","","",""
"Not paid","1987","secondary school degree","direct migration background","","","",""
"Not paid","1987","secondary school degree","indirect migration background","","","",""
"Not paid","1987","college entrance qualification","no migration background","","","",""
"Not paid","1987","college entrance qualification","direct migration background","","","",""
"Not paid","1987","college entrance qualification","indirect migration background","","","",""
"Not paid","1987","Other degree","no migration background","","","",""
"Not paid","1987","Other degree","direct migration background","","","",""
"Not paid","1987","Other degree","indirect migration background","","","",""
"Not paid","1987","no degree/no degree yet","no migration background","","","",""
"Not paid","1987","no degree/no degree yet","direct migration background","","","",""
"Not paid","1987","no degree/no degree yet","indirect migration background","","","",""
"Acclaimed","1988","lower secondary degree","no migration background","422","0.319593682569465","0.294746196581451","0.344441168557478"
"Acclaimed","1988","lower secondary degree","direct migration background","46","0.266445441165173","0.208289784893606","0.32460109743674"
"Acclaimed","1988","lower secondary degree","indirect migration background","18","","",""
"Acclaimed","1988","secondary school degree","no migration background","287","0.428167795642613","0.390157705341544","0.466177885943683"
"Acclaimed","1988","secondary school degree","direct migration background","18","","",""
"Acclaimed","1988","secondary school degree","indirect migration background","3","","",""
"Acclaimed","1988","college entrance qualification","no migration background","126","0.266864699530757","0.226833435818761","0.306895963242754"
"Acclaimed","1988","college entrance qualification","direct migration background","12","","",""
"Acclaimed","1988","college entrance qualification","indirect migration background","","","",""
"Acclaimed","1988","Other degree","no migration background","6","","",""
"Acclaimed","1988","Other degree","direct migration background","42","0.108231006216139","0.0774373154353215","0.139024696996957"
"Acclaimed","1988","Other degree","indirect migration background","","","",""
"Acclaimed","1988","no degree/no degree yet","no migration background","2","","",""
"Acclaimed","1988","no degree/no degree yet","direct migration background","18","","",""
"Acclaimed","1988","no degree/no degree yet","indirect migration background","","","",""
"Partly, partly","1988","lower secondary degree","no migration background","187","0.141100867705052","0.122551243446937","0.159650491963168"
"Partly, partly","1988","lower secondary degree","direct migration background","18","","",""
"Partly, partly","1988","lower secondary degree","indirect migration background","2","","",""
"Partly, partly","1988","secondary school degree","no migration background","79","0.114518562865795","0.0900569396737202","0.138980186057869"
"Partly, partly","1988","secondary school degree","direct migration background","6","","",""
"Partly, partly","1988","secondary school degree","indirect migration background","2","","",""
"Partly, partly","1988","college entrance qualification","no migration background","61","0.129792919066655","0.099377172837494","0.160208665295816"
"Partly, partly","1988","college entrance qualification","direct migration background","9","","",""
"Partly, partly","1988","college entrance qualification","indirect migration background","2","","",""
"Partly, partly","1988","Other degree","no migration background","1","","",""
"Partly, partly","1988","Other degree","direct migration background","38","0.0944357822752245","0.0654498261688875","0.123421738381561"
"Partly, partly","1988","Other degree","indirect migration background","","","",""
"Partly, partly","1988","no degree/no degree yet","no migration background","1","","",""
"Partly, partly","1988","no degree/no degree yet","direct migration background","12","","",""
"Partly, partly","1988","no degree/no degree yet","indirect migration background","","","",""
"Paid","1988","lower secondary degree","no migration background","584","0.426752642782585","0.400397927244888","0.453107358320282"
"Paid","1988","lower secondary degree","direct migration background","133","0.551135061115154","0.485707841393499","0.616562280836809"
"Paid","1988","lower secondary degree","indirect migration background","14","","",""
"Paid","1988","secondary school degree","no migration background","145","0.223625070214782","0.191617434677993","0.25563270575157"
"Paid","1988","secondary school degree","direct migration background","16","","",""
"Paid","1988","secondary school degree","indirect migration background","4","","",""
"Paid","1988","college entrance qualification","no migration background","63","0.135734881806246","0.10473708002417","0.166732683588322"
"Paid","1988","college entrance qualification","direct migration background","9","","",""
"Paid","1988","college entrance qualification","indirect migration background","","","",""
"Paid","1988","Other degree","no migration background","6","","",""
"Paid","1988","Other degree","direct migration background","292","0.752000576670881","0.709195612820133","0.794805540521628"
"Paid","1988","Other degree","indirect migration background","2","","",""
"Paid","1988","no degree/no degree yet","no migration background","12","","",""
"Paid","1988","no degree/no degree yet","direct migration background","134","0.784393919324425","0.722208142800297","0.846579695848553"
"Paid","1988","no degree/no degree yet","indirect migration background","","","",""
"Not paid","1988","lower secondary degree","no migration background","160","0.112552806942898","0.0957125537074865","0.129393060178309"
"Not paid","1988","lower secondary degree","direct migration background","25","","",""
"Not paid","1988","lower secondary degree","indirect migration background","1","","",""
"Not paid","1988","secondary school degree","no migration background","140","0.23368857127681","0.201181414577508","0.266195727976112"
"Not paid","1988","secondary school degree","direct migration background","6","","",""
"Not paid","1988","secondary school degree","indirect migration background","1","","",""
"Not paid","1988","college entrance qualification","no migration background","219","0.467607499596341","0.422451197672916","0.512763801519766"
"Not paid","1988","college entrance qualification","direct migration background","9","","",""
"Not paid","1988","college entrance qualification","indirect migration background","1","","",""
"Not paid","1988","Other degree","no migration background","1","","",""
"Not paid","1988","Other degree","direct migration background","19","","",""
"Not paid","1988","Other degree","indirect migration background","1","","",""
"Not paid","1988","no degree/no degree yet","no migration background","","","",""
"Not paid","1988","no degree/no degree yet","direct migration background","4","","",""
"Not paid","1988","no degree/no degree yet","indirect migration background","","","",""
"Acclaimed","1989","lower secondary degree","no migration background","422","0.308104238975514","0.284055869483994","0.332152608467034"
"Acclaimed","1989","lower secondary degree","direct migration background","42","0.204188639231101","0.152429030426234","0.255948248035967"
"Acclaimed","1989","lower secondary degree","indirect migration background","14","","",""
"Acclaimed","1989","secondary school degree","no migration background","300","0.418436995170203","0.382125979517953","0.454748010822454"
"Acclaimed","1989","secondary school degree","direct migration background","22","","",""
"Acclaimed","1989","secondary school degree","indirect migration background","6","","",""
"Acclaimed","1989","college entrance qualification","no migration background","128","0.263391501477488","0.223738308664488","0.303044694290488"
"Acclaimed","1989","college entrance qualification","direct migration background","16","","",""
"Acclaimed","1989","college entrance qualification","indirect migration background","2","","",""
"Acclaimed","1989","Other degree","no migration background","5","","",""
"Acclaimed","1989","Other degree","direct migration background","47","0.138777949938887","0.104982917422383","0.172572982455392"
"Acclaimed","1989","Other degree","indirect migration background","","","",""
"Acclaimed","1989","no degree/no degree yet","no migration background","2","","",""
"Acclaimed","1989","no degree/no degree yet","direct migration background","25","","",""
"Acclaimed","1989","no degree/no degree yet","indirect migration background","","","",""
"Partly, partly","1989","lower secondary degree","no migration background","209","0.139846062604276","0.121781407396284","0.157910717812267"
"Partly, partly","1989","lower secondary degree","direct migration background","38","0.222525826245437","0.169118193651087","0.275933458839787"
"Partly, partly","1989","lower secondary degree","indirect migration background","4","","",""
"Partly, partly","1989","secondary school degree","no migration background","107","0.144247288521986","0.118385834159424","0.170108742884548"
"Partly, partly","1989","secondary school degree","direct migration background","6","","",""
"Partly, partly","1989","secondary school degree","indirect migration background","3","","",""
"Partly, partly","1989","college entrance qualification","no migration background","67","0.154975174484251","0.122397151812888","0.187553197155614"
"Partly, partly","1989","college entrance qualification","direct migration background","11","","",""
"Partly, partly","1989","college entrance qualification","indirect migration background","4","","",""
"Partly, partly","1989","Other degree","no migration background","3","","",""
"Partly, partly","1989","Other degree","direct migration background","42","0.101147589523813","0.0716723714514021","0.130622807596224"
"Partly, partly","1989","Other degree","indirect migration background","1","","",""
"Partly, partly","1989","no degree/no degree yet","no migration background","3","","",""
"Partly, partly","1989","no degree/no degree yet","direct migration background","20","","",""
"Partly, partly","1989","no degree/no degree yet","indirect migration background","","","",""
"Paid","1989","lower secondary degree","no migration background","637","0.445944188767157","0.420054103786143","0.471834273748171"
"Paid","1989","lower secondary degree","direct migration background","141","0.534086565780847","0.470035173547891","0.598137958013802"
"Paid","1989","lower secondary degree","indirect migration background","24","","",""
"Paid","1989","secondary school degree","no migration background","148","0.204029779686418","0.174366431903064","0.233693127469772"
"Paid","1989","secondary school degree","direct migration background","18","","",""
"Paid","1989","secondary school degree","indirect migration background","3","","",""
"Paid","1989","college entrance qualification","no migration background","73","0.15059843239238","0.1184006712041","0.182796193580659"
"Paid","1989","college entrance qualification","direct migration background","8","","",""
"Paid","1989","college entrance qualification","indirect migration background","1","","",""
"Paid","1989","Other degree","no migration background","5","","",""
"Paid","1989","Other degree","direct migration background","289","0.71128198712687","0.666983090442941","0.755580883810799"
"Paid","1989","Other degree","indirect migration background","","","",""
"Paid","1989","no degree/no degree yet","no migration background","13","","",""
"Paid","1989","no degree/no degree yet","direct migration background","123","0.703400126482487","0.6353370240276","0.771463228937375"
"Paid","1989","no degree/no degree yet","indirect migration background","2","","",""
"Not paid","1989","lower secondary degree","no migration background","148","0.106105509653053","0.0900646158941816","0.122146403411925"
"Not paid","1989","lower secondary degree","direct migration background","12","","",""
"Not paid","1989","lower secondary degree","indirect migration background","1","","",""
"Not paid","1989","secondary school degree","no migration background","154","0.233285936621393","0.202155445847603","0.264416427395183"
"Not paid","1989","secondary school degree","direct migration background","5","","",""
"Not paid","1989","secondary school degree","indirect migration background","2","","",""
"Not paid","1989","college entrance qualification","no migration background","206","0.431034891645882","0.386453055553113","0.47561672773865"
"Not paid","1989","college entrance qualification","direct migration background","5","","",""
"Not paid","1989","college entrance qualification","indirect migration background","","","",""
"Not paid","1989","Other degree","no migration background","2","","",""
"Not paid","1989","Other degree","direct migration background","24","","",""
"Not paid","1989","Other degree","indirect migration background","2","","",""
"Not paid","1989","no degree/no degree yet","no migration background","","","",""
"Not paid","1989","no degree/no degree yet","direct migration background","5","","",""
"Not paid","1989","no degree/no degree yet","indirect migration background","","","",""
"Acclaimed","1990","lower secondary degree","no migration background","438","0.323948971037206","0.299113697520756","0.348784244553655"
"Acclaimed","1990","lower secondary degree","direct migration background","41","0.2271613524031","0.173929540219891","0.280393164586309"
"Acclaimed","1990","lower secondary degree","indirect migration background","14","","",""
"Acclaimed","1990","secondary school degree","no migration background","307","0.4374836552577","0.400575966900094","0.474391343615307"
"Acclaimed","1990","secondary school degree","direct migration background","21","","",""
"Acclaimed","1990","secondary school degree","indirect migration background","6","","",""
"Acclaimed","1990","college entrance qualification","no migration background","147","0.29347517847546","0.252949842744726","0.334000514206195"
"Acclaimed","1990","college entrance qualification","direct migration background","9","","",""
"Acclaimed","1990","college entrance qualification","indirect migration background","3","","",""
"Acclaimed","1990","Other degree","no migration background","6","","",""
"Acclaimed","1990","Other degree","direct migration background","42","0.123128256340347","0.0908061436496553","0.155450369031039"
"Acclaimed","1990","Other degree","indirect migration background","","","",""
"Acclaimed","1990","no degree/no degree yet","no migration background","5","","",""
"Acclaimed","1990","no degree/no degree yet","direct migration background","18","","",""
"Acclaimed","1990","no degree/no degree yet","indirect migration background","","","",""
"Partly, partly","1990","lower secondary degree","no migration background","201","0.136143852283795","0.117944302796841","0.154343401770749"
"Partly, partly","1990","lower secondary degree","direct migration background","36","0.155188297165654","0.109187108171805","0.201189486159504"
"Partly, partly","1990","lower secondary degree","indirect migration background","9","","",""
"Partly, partly","1990","secondary school degree","no migration background","106","0.143031890172061","0.116984325487456","0.169079454856665"
"Partly, partly","1990","secondary school degree","direct migration background","6","","",""
"Partly, partly","1990","secondary school degree","indirect migration background","4","","",""
"Partly, partly","1990","college entrance qualification","no migration background","84","0.189343736041206","0.154476215596464","0.224211256485949"
"Partly, partly","1990","college entrance qualification","direct migration background","10","","",""
"Partly, partly","1990","college entrance qualification","indirect migration background","2","","",""
"Partly, partly","1990","Other degree","no migration background","3","","",""
"Partly, partly","1990","Other degree","direct migration background","43","0.114163571119742","0.082881652751296","0.145445489488187"
"Partly, partly","1990","Other degree","indirect migration background","2","","",""
"Partly, partly","1990","no degree/no degree yet","no migration background","3","","",""
"Partly, partly","1990","no degree/no degree yet","direct migration background","26","","",""
"Partly, partly","1990","no degree/no degree yet","indirect migration background","","","",""
"Paid","1990","lower secondary degree","no migration background","597","0.43809255881245","0.411762232835383","0.464422884789517"
"Paid","1990","lower secondary degree","direct migration background","145","0.540615775160108","0.477302904043587","0.603928646276629"
"Paid","1990","lower secondary degree","indirect migration background","26","","",""
"Paid","1990","secondary school degree","no migration background","149","0.219312120532054","0.188527174877994","0.250097066186114"
"Paid","1990","secondary school degree","direct migration background","19","","",""
"Paid","1990","secondary school degree","indirect migration background","2","","",""
"Paid","1990","college entrance qualification","no migration background","70","0.129813806470601","0.0999019231336387","0.159725689807563"
"Paid","1990","college entrance qualification","direct migration background","9","","",""
"Paid","1990","college entrance qualification","indirect migration background","3","","",""
"Paid","1990","Other degree","no migration background","7","","",""
