"plb0195_h","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"Not paid","1988","indirect migration background","Urban Area","4","","",""
"Not paid","1988","indirect migration background","Rural Area","","","",""
"Acclaimed","1989","no migration background","Urban Area","668","0.32748500042452","0.307282964731062","0.347687036117978"
"Acclaimed","1989","no migration background","Rural Area","201","0.329753241532982","0.291850881867712","0.367655601198252"
"Acclaimed","1989","direct migration background","Urban Area","128","0.213182413278829","0.18474882655667","0.241616000000988"
"Acclaimed","1989","direct migration background","Rural Area","25","","",""
"Acclaimed","1989","indirect migration background","Urban Area","23","","",""
"Acclaimed","1989","indirect migration background","Rural Area","2","","",""
"Partly, partly","1989","no migration background","Urban Area","302","0.141970039132261","0.126945608689037","0.156994469575485"
"Partly, partly","1989","no migration background","Rural Area","89","0.150725251408311","0.121880190205774","0.179570312610848"
"Partly, partly","1989","direct migration background","Urban Area","106","0.173181001196644","0.14691014198277","0.199451860410517"
"Partly, partly","1989","direct migration background","Rural Area","17","","",""
"Partly, partly","1989","indirect migration background","Urban Area","12","","",""
"Partly, partly","1989","indirect migration background","Rural Area","1","","",""
"Paid","1989","no migration background","Urban Area","694","0.330143356325619","0.30989962076516","0.350387091886079"
"Paid","1989","no migration background","Rural Area","196","0.334288844678158","0.296256052530711","0.372321636825605"
"Paid","1989","direct migration background","Urban Area","518","0.551479039862218","0.516950770796752","0.586007308927685"
"Paid","1989","direct migration background","Rural Area","78","0.5393438291821","0.452654122351601","0.6260335360126"
"Paid","1989","indirect migration background","Urban Area","24","","",""
"Paid","1989","indirect migration background","Rural Area","7","","",""
"Not paid","1989","no migration background","Urban Area","409","0.200401604117599","0.183169631579822","0.217633576655377"
"Not paid","1989","no migration background","Rural Area","105","0.185232662380549","0.153912071952175","0.216553252808924"
"Not paid","1989","direct migration background","Urban Area","45","0.0621575456623088","0.0453953539509646","0.0789197373736531"
"Not paid","1989","direct migration background","Rural Area","7","","",""
"Not paid","1989","indirect migration background","Urban Area","6","","",""
"Not paid","1989","indirect migration background","Rural Area","","","",""
"Acclaimed","1990","no migration background","Urban Area","687","0.338584678374353","0.317911988958792","0.359257367789914"
"Acclaimed","1990","no migration background","Rural Area","230","0.376308778196825","0.337832200640535","0.414785355753114"
"Acclaimed","1990","direct migration background","Urban Area","108","0.188949762404088","0.16129946662107","0.216600058187106"
"Acclaimed","1990","direct migration background","Rural Area","26","","",""
"Acclaimed","1990","indirect migration background","Urban Area","23","","",""
"Acclaimed","1990","indirect migration background","Rural Area","3","","",""
"Partly, partly","1990","no migration background","Urban Area","300","0.14227671038838","0.12701628244894","0.157537138327821"
"Partly, partly","1990","no migration background","Rural Area","99","0.161617978156921","0.132382832778106","0.190853123535736"
"Partly, partly","1990","direct migration background","Urban Area","111","0.148631504988692","0.123505875362309","0.173757134615074"
"Partly, partly","1990","direct migration background","Rural Area","11","","",""
"Partly, partly","1990","indirect migration background","Urban Area","17","","",""
"Partly, partly","1990","indirect migration background","Rural Area","1","","",""
"Paid","1990","no migration background","Urban Area","665","0.329964338693499","0.30942394964278","0.350504727744219"
"Paid","1990","no migration background","Rural Area","193","0.311599769750575","0.274815807163487","0.348383732337663"
"Paid","1990","direct migration background","Urban Area","506","0.576106631557886","0.541202046717927","0.611011216397845"
"Paid","1990","direct migration background","Rural Area","91","0.563392252526226","0.479729459145465","0.647055045906988"
"Paid","1990","indirect migration background","Urban Area","33","0.24606108591321","0.153952949390768","0.338169222435652"
"Paid","1990","indirect migration background","Rural Area","4","","",""
"Not paid","1990","no migration background","Urban Area","361","0.189174272543767","0.17206541539871","0.206283129688823"
"Not paid","1990","no migration background","Rural Area","87","0.150473473895679","0.122077426626844","0.178869521164515"
"Not paid","1990","direct migration background","Urban Area","45","0.0863121010493345","0.0664768587851432","0.106147343313526"
"Not paid","1990","direct migration background","Rural Area","7","","",""
"Not paid","1990","indirect migration background","Urban Area","11","","",""
"Not paid","1990","indirect migration background","Rural Area","2","","",""
"Acclaimed","1991","no migration background","Urban Area","996","0.348455791153791","0.330692441706529","0.366219140601052"
"Acclaimed","1991","no migration background","Rural Area","758","0.395346911110311","0.372659080089334","0.418034742131287"
"Acclaimed","1991","direct migration background","Urban Area","165","0.218020602116966","0.190456688443808","0.245584515790124"
"Acclaimed","1991","direct migration background","Rural Area","46","0.361446632550893","0.287919630570545","0.434973634531241"
"Acclaimed","1991","indirect migration background","Urban Area","37","0.351353506465203","0.260898546534549","0.441808466395857"
"Acclaimed","1991","indirect migration background","Rural Area","3","","",""
"Partly, partly","1991","no migration background","Urban Area","424","0.149481397554744","0.136188656187507","0.162774138921981"
"Partly, partly","1991","no migration background","Rural Area","249","0.138256628331774","0.122239574966173","0.154273681697376"
"Partly, partly","1991","direct migration background","Urban Area","103","0.126485861854717","0.10429621351769","0.148675510191743"
"Partly, partly","1991","direct migration background","Rural Area","20","","",""
"Partly, partly","1991","indirect migration background","Urban Area","18","","",""
"Partly, partly","1991","indirect migration background","Rural Area","2","","",""
"Paid","1991","no migration background","Urban Area","856","0.318064459475268","0.300702117493808","0.335426801456728"
"Paid","1991","no migration background","Rural Area","545","0.330298218317084","0.308473707970031","0.352122728664137"
"Paid","1991","direct migration background","Urban Area","550","0.573584741813182","0.540569869550277","0.606599614076086"
"Paid","1991","direct migration background","Rural Area","87","0.429023858977165","0.353275039303628","0.504772678650702"
"Paid","1991","indirect migration background","Urban Area","43","0.316808440372115","0.228657729266471","0.404959151477759"
"Paid","1991","indirect migration background","Rural Area","7","","",""
"Not paid","1991","no migration background","Urban Area","488","0.183998351816197","0.169552885828891","0.198443817803504"
"Not paid","1991","no migration background","Rural Area","232","0.136098242240831","0.120186816257094","0.152009668224567"
"Not paid","1991","direct migration background","Urban Area","44","0.0819087942151357","0.063602407258362","0.100215181171909"
"Not paid","1991","direct migration background","Rural Area","11","","",""
"Not paid","1991","indirect migration background","Urban Area","9","","",""
"Not paid","1991","indirect migration background","Rural Area","3","","",""
"Acclaimed","1992","no migration background","Urban Area","935","0.356971767212509","0.338747596133979","0.375195938291039"
"Acclaimed","1992","no migration background","Rural Area","663","0.379856476489498","0.356402255444933","0.403310697534063"
"Acclaimed","1992","direct migration background","Urban Area","158","0.225795586595535","0.196603137733439","0.254988035457632"
"Acclaimed","1992","direct migration background","Rural Area","40","0.291762462147232","0.218027095947276","0.365497828347188"
"Acclaimed","1992","indirect migration background","Urban Area","27","","",""
"Acclaimed","1992","indirect migration background","Rural Area","9","","",""
"Partly, partly","1992","no migration background","Urban Area","469","0.166284825267593","0.152121964338001","0.180447686197184"
"Partly, partly","1992","no migration background","Rural Area","272","0.168221729390496","0.150145411430659","0.186298047350334"
"Partly, partly","1992","direct migration background","Urban Area","116","0.169248622283027","0.14306781170992","0.195429432856135"
"Partly, partly","1992","direct migration background","Rural Area","17","","",""
"Partly, partly","1992","indirect migration background","Urban Area","14","","",""
"Partly, partly","1992","indirect migration background","Rural Area","","","",""
"Paid","1992","no migration background","Urban Area","795","0.306377147425002","0.28884214989326","0.323912144956745"
"Paid","1992","no migration background","Rural Area","481","0.310332109711614","0.287975883259441","0.332688336163786"
"Paid","1992","direct migration background","Urban Area","467","0.508970617626056","0.474065823703167","0.543875411548944"
"Paid","1992","direct migration background","Rural Area","77","0.378346191226022","0.299679543132455","0.457012839319588"
"Paid","1992","indirect migration background","Urban Area","43","0.354769736900551","0.260044499902346","0.449494973898757"
"Paid","1992","indirect migration background","Rural Area","9","","",""
"Not paid","1992","no migration background","Urban Area","456","0.170366260094896","0.156065773140872","0.184666747048921"
"Not paid","1992","no migration background","Rural Area","229","0.141589684408392","0.124742458062972","0.158436910753812"
"Not paid","1992","direct migration background","Urban Area","47","0.0959851734953817","0.0754179893712913","0.116552357619472"
"Not paid","1992","direct migration background","Rural Area","12","","",""
"Not paid","1992","indirect migration background","Urban Area","14","","",""
"Not paid","1992","indirect migration background","Rural Area","2","","",""
"Acclaimed","1993","no migration background","Urban Area","936","0.348974608024562","0.330792593284994","0.36715662276413"
"Acclaimed","1993","no migration background","Rural Area","628","0.372307657666898","0.348911175299716","0.395704140034079"
"Acclaimed","1993","direct migration background","Urban Area","149","0.241318553754322","0.209733718121649","0.272903389386996"
"Acclaimed","1993","direct migration background","Rural Area","40","0.424163382421572","0.340485261751807","0.507841503091336"
"Acclaimed","1993","indirect migration background","Urban Area","41","0.317807640907844","0.238072817658089","0.397542464157599"
"Acclaimed","1993","indirect migration background","Rural Area","10","","",""
"Partly, partly","1993","no migration background","Urban Area","466","0.167554082313573","0.153307796656582","0.181800367970564"
"Partly, partly","1993","no migration background","Rural Area","278","0.163303037445295","0.145413158801264","0.181192916089326"
"Partly, partly","1993","direct migration background","Urban Area","106","0.144234441240982","0.118300685107906","0.170168197374059"
"Partly, partly","1993","direct migration background","Rural Area","22","","",""
"Partly, partly","1993","indirect migration background","Urban Area","25","","",""
"Partly, partly","1993","indirect migration background","Rural Area","5","","",""
"Paid","1993","no migration background","Urban Area","762","0.297662515469186","0.280221124184838","0.315103906753535"
"Paid","1993","no migration background","Rural Area","484","0.306823445260945","0.284503538774807","0.329143351747084"
"Paid","1993","direct migration background","Urban Area","398","0.484863711114835","0.447972369818926","0.521755052410743"
"Paid","1993","direct migration background","Rural Area","60","0.307908940304381","0.229748236577","0.386069644031761"
"Paid","1993","indirect migration background","Urban Area","53","0.396966478187475","0.313182671654849","0.480750284720101"
"Paid","1993","indirect migration background","Rural Area","9","","",""
"Not paid","1993","no migration background","Urban Area","476","0.185808794192678","0.170971918308504","0.200645670076852"
"Not paid","1993","no migration background","Rural Area","250","0.157565859626862","0.139932900211468","0.175198819042256"
"Not paid","1993","direct migration background","Urban Area","52","0.129583293889861","0.104792430678008","0.154374157101713"
"Not paid","1993","direct migration background","Rural Area","12","","",""
"Not paid","1993","indirect migration background","Urban Area","12","","",""
"Not paid","1993","indirect migration background","Rural Area","2","","",""
"Acclaimed","1994","no migration background","Urban Area","1019","0.389420722268606","0.370802494430343","0.408038950106868"
"Acclaimed","1994","no migration background","Rural Area","641","0.377369931567857","0.35376573213651","0.400974130999205"
"Acclaimed","1994","direct migration background","Urban Area","179","0.272188351687807","0.238257744603427","0.306118958772187"
"Acclaimed","1994","direct migration background","Rural Area","31","0.367333830946193","0.277652019548233","0.457015642344153"
"Acclaimed","1994","indirect migration background","Urban Area","48","0.309174623067061","0.23570423083882","0.382645015295302"
"Acclaimed","1994","indirect migration background","Rural Area","9","","",""
"Partly, partly","1994","no migration background","Urban Area","462","0.166735334506012","0.152503427844145","0.180967241167878"
"Partly, partly","1994","no migration background","Rural Area","310","0.191908615513262","0.172732172324132","0.211085058702392"
"Partly, partly","1994","direct migration background","Urban Area","91","0.14360895025123","0.116874320434911","0.170343580067549"
"Partly, partly","1994","direct migration background","Rural Area","12","","",""
"Partly, partly","1994","indirect migration background","Urban Area","28","","",""
"Partly, partly","1994","indirect migration background","Rural Area","3","","",""
"Paid","1994","no migration background","Urban Area","683","0.261129068225302","0.244357654156574","0.277900482294031"
"Paid","1994","no migration background","Rural Area","422","0.283166447141547","0.261227254466598","0.305105639816495"
"Paid","1994","direct migration background","Urban Area","351","0.477220658294228","0.439143354602433","0.515297961986023"
"Paid","1994","direct migration background","Rural Area","54","0.340142323897565","0.252008609167971","0.42827603862716"
"Paid","1994","indirect migration background","Urban Area","55","0.400628706572958","0.322727300066344","0.478530113079571"
"Paid","1994","indirect migration background","Rural Area","8","","",""
"Not paid","1994","no migration background","Urban Area","471","0.182714875000081","0.167960136015254","0.197469613984907"
"Not paid","1994","no migration background","Rural Area","247","0.147555005777334","0.130284671650627","0.164825339904041"
"Not paid","1994","direct migration background","Urban Area","40","0.106982039766735","0.0834189143383728","0.130545165195097"
"Not paid","1994","direct migration background","Rural Area","14","","",""
"Not paid","1994","indirect migration background","Urban Area","21","","",""
"Not paid","1994","indirect migration background","Rural Area","4","","",""
"Acclaimed","1995","no migration background","Urban Area","1052","0.394010503415231","0.375489955210603","0.412531051619859"
"Acclaimed","1995","no migration background","Rural Area","689","0.381641138835984","0.358663212683963","0.404619064988005"
"Acclaimed","1995","direct migration background","Urban Area","196","0.260666380179101","0.230415600789582","0.290917159568619"
"Acclaimed","1995","direct migration background","Rural Area","40","0.306549055016126","0.233252399236281","0.37984571079597"
"Acclaimed","1995","indirect migration background","Urban Area","63","0.339985286447323","0.268140257297959","0.411830315596686"
"Acclaimed","1995","indirect migration background","Rural Area","10","","",""
"Partly, partly","1995","no migration background","Urban Area","498","0.18224466259778","0.167612568268814","0.196876756926745"
"Partly, partly","1995","no migration background","Rural Area","329","0.188515126512598","0.170014933486066","0.207015319539131"
"Partly, partly","1995","direct migration background","Urban Area","115","0.125022121256294","0.102230994395098","0.147813248117491"
"Partly, partly","1995","direct migration background","Rural Area","23","","",""
"Partly, partly","1995","indirect migration background","Urban Area","26","","",""
"Partly, partly","1995","indirect migration background","Rural Area","3","","",""
"Paid","1995","no migration background","Urban Area","668","0.244818863004501","0.228521572965199","0.261116153043804"
"Paid","1995","no migration background","Rural Area","441","0.276128482862883","0.254981457264457","0.297275508461308"
"Paid","1995","direct migration background","Urban Area","435","0.482507410809466","0.448074170649365","0.516940650969568"
"Paid","1995","direct migration background","Rural Area","74","0.415705400602061","0.33735611038534","0.494054690818782"
"Paid","1995","indirect migration background","Urban Area","52","0.291929024558776","0.222973845619651","0.360884203497901"
"Paid","1995","indirect migration background","Rural Area","10","","",""
"Not paid","1995","no migration background","Urban Area","456","0.178925970982488","0.164398325320594","0.193453616644381"
"Not paid","1995","no migration background","Rural Area","258","0.153715251788535","0.136655226096538","0.170775277480532"
"Not paid","1995","direct migration background","Urban Area","63","0.131804087755139","0.108493826641005","0.155114348869272"
"Not paid","1995","direct migration background","Rural Area","15","","",""
"Not paid","1995","indirect migration background","Urban Area","26","","",""
"Not paid","1995","indirect migration background","Rural Area","1","","",""
"Acclaimed","1996","no migration background","Urban Area","1139","0.42805373241468","0.409125494052057","0.446981970777303"
"Acclaimed","1996","no migration background","Rural Area","715","0.41893559591916","0.395222528636427","0.442648663201893"
"Acclaimed","1996","direct migration background","Urban Area","238","0.336470992447613","0.302171468034686","0.370770516860539"
"Acclaimed","1996","direct migration background","Rural Area","43","0.377060111455711","0.298446087032746","0.455674135878677"
"Acclaimed","1996","indirect migration background","Urban Area","67","0.40549987088001","0.332336050270302","0.478663691489718"
"Acclaimed","1996","indirect migration background","Rural Area","10","","",""
"Partly, partly","1996","no migration background","Urban Area","436","0.172216858473308","0.157773121963565","0.186660594983052"
"Partly, partly","1996","no migration background","Rural Area","281","0.176141784961494","0.157833005170829","0.194450564752159"
"Partly, partly","1996","direct migration background","Urban Area","105","0.135008047911529","0.110201279674574","0.159814816148483"
"Partly, partly","1996","direct migration background","Rural Area","16","","",""
"Partly, partly","1996","indirect migration background","Urban Area","36","0.21198081832654","0.151077393381044","0.272884243272035"
"Partly, partly","1996","indirect migration background","Rural Area","6","","",""
"Paid","1996","no migration background","Urban Area","587","0.218774533986626","0.202959504108048","0.234589563865205"
"Paid","1996","no migration background","Rural Area","425","0.264188366804379","0.24299782132353","0.285378912285228"
"Paid","1996","direct migration background","Urban Area","334","0.407616708541163","0.371946001642192","0.443287415440133"
"Paid","1996","direct migration background","Rural Area","72","0.401026247774321","0.321527194238355","0.480525301310287"
"Paid","1996","indirect migration background","Urban Area","49","0.273433748369656","0.207015302671486","0.339852194067826"
"Paid","1996","indirect migration background","Rural Area","5","","",""
"Not paid","1996","no migration background","Urban Area","463","0.180954875125385","0.166227596749244","0.195682153501526"
"Not paid","1996","no migration background","Rural Area","242","0.140734252314967","0.124020820975676","0.157447683654257"
"Not paid","1996","direct migration background","Urban Area","52","0.120904251099696","0.0972383414330401","0.144570160766352"
"Not paid","1996","direct migration background","Rural Area","15","","",""
"Not paid","1996","indirect migration background","Urban Area","21","","",""
"Not paid","1996","indirect migration background","Rural Area","2","","",""
"Acclaimed","1997","no migration background","Urban Area","970","0.43505893039682","0.414569542655243","0.455548318138398"
"Acclaimed","1997","no migration background","Rural Area","651","0.444529437544546","0.419153184010846","0.469905691078247"
"Acclaimed","1997","direct migration background","Urban Area","203","0.338841764445713","0.300121053912923","0.377562474978504"
"Acclaimed","1997","direct migration background","Rural Area","52","0.568617806732417","0.475211210119947","0.662024403344887"
"Acclaimed","1997","indirect migration background","Urban Area","76","0.523238023543901","0.447486685326549","0.598989361761254"
"Acclaimed","1997","indirect migration background","Rural Area","17","","",""
"Partly, partly","1997","no migration background","Urban Area","476","0.208670440365933","0.191876116499008","0.225464764232859"
"Partly, partly","1997","no migration background","Rural Area","323","0.212291003545938","0.191407882037937","0.233174125053938"
"Partly, partly","1997","direct migration background","Urban Area","115","0.191542670783621","0.15935026261792","0.223735078949322"
"Partly, partly","1997","direct migration background","Rural Area","19","","",""
"Partly, partly","1997","indirect migration background","Urban Area","35","0.16885949634021","0.112040988546984","0.225678004133436"
"Partly, partly","1997","indirect migration background","Rural Area","6","","",""
"Paid","1997","no migration background","Urban Area","361","0.147702469836287","0.133038793806691","0.162366145865882"
"Paid","1997","no migration background","Rural Area","259","0.175799499307782","0.156360586510776","0.195238412104789"
"Paid","1997","direct migration background","Urban Area","196","0.283021618905911","0.246170134982532","0.319873102829291"
"Paid","1997","direct migration background","Rural Area","22","","",""
"Paid","1997","indirect migration background","Urban Area","34","0.205019071960283","0.143788919328262","0.266249224592303"
"Paid","1997","indirect migration background","Rural Area","5","","",""
"Not paid","1997","no migration background","Urban Area","442","0.20856815940096","0.191776866904386","0.225359451897534"
"Not paid","1997","no migration background","Rural Area","240","0.167380059601734","0.148315710571577","0.186444408631891"
"Not paid","1997","direct migration background","Urban Area","60","0.186593945864754","0.154723024451869","0.21846486727764"
"Not paid","1997","direct migration background","Rural Area","15","","",""
"Not paid","1997","indirect migration background","Urban Area","22","","",""
"Not paid","1997","indirect migration background","Rural Area","3","","",""
"Acclaimed","1998","no migration background","Urban Area","1118","0.443882120965271","0.424533600941628","0.463230640988913"
"Acclaimed","1998","no migration background","Rural Area","776","0.463954593959105","0.440128954699054","0.487780233219155"
"Acclaimed","1998","direct migration background","Urban Area","194","0.356222058213338","0.315062105272665","0.397382011154011"
"Acclaimed","1998","direct migration background","Rural Area","52","0.451272940334755","0.357422989748844","0.545122890920667"
"Acclaimed","1998","indirect migration background","Urban Area","71","0.50459284402641","0.428072335353084","0.581113352699737"
"Acclaimed","1998","indirect migration background","Rural Area","9","","",""
"Partly, partly","1998","no migration background","Urban Area","533","0.203842791467254","0.188154429861882","0.219531153072627"
"Partly, partly","1998","no migration background","Rural Area","379","0.22387761213638","0.203962788179887","0.243792436092872"
"Partly, partly","1998","direct migration background","Urban Area","112","0.220576179967401","0.184938242466731","0.256214117468071"
"Partly, partly","1998","direct migration background","Rural Area","15","","",""
"Partly, partly","1998","indirect migration background","Urban Area","42","0.219013402993839","0.155716377177296","0.282310428810383"
"Partly, partly","1998","indirect migration background","Rural Area","2","","",""
"Paid","1998","no migration background","Urban Area","385","0.154757072633162","0.140672407632486","0.168841737633839"
"Paid","1998","no migration background","Rural Area","262","0.151695627320076","0.134557300633695","0.168833954006458"
"Paid","1998","direct migration background","Urban Area","160","0.25793564672554","0.220332612758596","0.295538680692484"
"Paid","1998","direct migration background","Rural Area","29","","",""
"Paid","1998","indirect migration background","Urban Area","31","0.145621012921167","0.091637210661003","0.19960481518133"
"Paid","1998","indirect migration background","Rural Area","8","","",""
"Not paid","1998","no migration background","Urban Area","497","0.197518014934313","0.18201373867651","0.213022291192115"
"Not paid","1998","no migration background","Rural Area","266","0.160472166584439","0.142936453109032","0.178007880059847"
"Not paid","1998","direct migration background","Urban Area","54","0.165266115093721","0.133342479107071","0.197189751080372"
"Not paid","1998","direct migration background","Rural Area","12","","",""
"Not paid","1998","indirect migration background","Urban Area","20","","",""
"Not paid","1998","indirect migration background","Rural Area","3","","",""
"Acclaimed","1999","no migration background","Urban Area","1141","0.453114369774631","0.433701774882283","0.47252696466698"
"Acclaimed","1999","no migration background","Rural Area","754","0.453969370179544","0.430069140774337","0.477869599584751"
"Acclaimed","1999","direct migration background","Urban Area","182","0.421324663957115","0.377105934263057","0.465543393651172"
"Acclaimed","1999","direct migration background","Rural Area","40","0.509599187876595","0.405740449747948","0.613457926005242"
"Acclaimed","1999","indirect migration background","Urban Area","73","0.523146927741536","0.449146675720617","0.597147179762455"
"Acclaimed","1999","indirect migration background","Rural Area","17","","",""
"Partly, partly","1999","no migration background","Urban Area","530","0.210238595992122","0.194348168001721","0.226129023982522"
"Partly, partly","1999","no migration background","Rural Area","384","0.242639607736196","0.222061168478606","0.263218046993787"
"Partly, partly","1999","direct migration background","Urban Area","94","0.16230323016911","0.12928244951393","0.19532401082429"
"Partly, partly","1999","direct migration background","Rural Area","18","","",""
"Partly, partly","1999","indirect migration background","Urban Area","39","0.143875899970197","0.0918773234730499","0.195874476467344"
