"plb0195_h","year","education","n","percent","lower_confidence","upper_confidence"
"Not paid","1985","college entrance qualification","270","0.507504478605044","0.464780046254","0.550228910956088"
"Not paid","1985","Other degree","34","0.0885658128344825","0.0608267821061135","0.116304843562851"
"Not paid","1985","no degree/no degree yet","14","","",""
"Acclaimed","1986","lower secondary degree","464","0.290602738005022","0.26876092664814","0.312444549361903"
"Acclaimed","1986","secondary school degree","289","0.416875056710321","0.380480427668453","0.453269685752188"
"Acclaimed","1986","college entrance qualification","126","0.252196228288645","0.213467106879857","0.290925349697434"
"Acclaimed","1986","Other degree","57","0.143936833794777","0.1110630333955","0.176810634194053"
"Acclaimed","1986","no degree/no degree yet","22","","",""
"Partly, partly","1986","lower secondary degree","190","0.12102558716521","0.105335665959309","0.136715508371111"
"Partly, partly","1986","secondary school degree","93","0.128959591533795","0.104219602181058","0.153699580886531"
"Partly, partly","1986","college entrance qualification","54","0.11151081916932","0.0834397405447149","0.139581897793925"
"Partly, partly","1986","Other degree","43","0.10173129212248","0.0734211889879411","0.13004139525702"
"Partly, partly","1986","no degree/no degree yet","14","","",""
"Paid","1986","lower secondary degree","788","0.46292751821643","0.438941011924196","0.486914024508664"
"Paid","1986","secondary school degree","156","0.21086149061791","0.180750240436518","0.240972740799302"
"Paid","1986","college entrance qualification","71","0.153963080318701","0.121776304213902","0.1861498564235"
"Paid","1986","Other degree","306","0.665952582502049","0.621781631597784","0.710123533406315"
"Paid","1986","no degree/no degree yet","154","0.685112288690459","0.620416765285988","0.749807812094929"
"Not paid","1986","lower secondary degree","218","0.125444156613338","0.109510588620811","0.141377724605865"
"Not paid","1986","secondary school degree","167","0.243303861137975","0.211630890948431","0.274976831327518"
"Not paid","1986","college entrance qualification","232","0.482329872223334","0.437767001722697","0.52689274272397"
"Not paid","1986","Other degree","32","0.0883792915806933","0.0617969407884297","0.114961642372957"
"Not paid","1986","no degree/no degree yet","8","","",""
"Acclaimed","1987","lower secondary degree","","","",""
"Acclaimed","1987","secondary school degree","","","",""
"Acclaimed","1987","college entrance qualification","","","",""
"Acclaimed","1987","Other degree","","","",""
"Acclaimed","1987","no degree/no degree yet","","","",""
"Partly, partly","1987","lower secondary degree","","","",""
"Partly, partly","1987","secondary school degree","","","",""
"Partly, partly","1987","college entrance qualification","","","",""
"Partly, partly","1987","Other degree","","","",""
"Partly, partly","1987","no degree/no degree yet","","","",""
"Paid","1987","lower secondary degree","","","",""
"Paid","1987","secondary school degree","","","",""
"Paid","1987","college entrance qualification","","","",""
"Paid","1987","Other degree","","","",""
"Paid","1987","no degree/no degree yet","","","",""
"Not paid","1987","lower secondary degree","","","",""
"Not paid","1987","secondary school degree","","","",""
"Not paid","1987","college entrance qualification","","","",""
"Not paid","1987","Other degree","","","",""
"Not paid","1987","no degree/no degree yet","","","",""
"Acclaimed","1988","lower secondary degree","486","0.316959171377093","0.294231227590087","0.339687115164099"
"Acclaimed","1988","secondary school degree","308","0.42885511752799","0.39237410971806","0.465336125337919"
"Acclaimed","1988","college entrance qualification","138","0.268476626131499","0.230052412749279","0.306900839513719"
"Acclaimed","1988","Other degree","48","0.145579998538162","0.111358063070777","0.179801934005547"
"Acclaimed","1988","no degree/no degree yet","20","","",""
"Partly, partly","1988","lower secondary degree","207","0.135273594897355","0.118567265921912","0.151979923872798"
"Partly, partly","1988","secondary school degree","87","0.115588247064811","0.0920202608464521","0.139156233283171"
"Partly, partly","1988","college entrance qualification","72","0.133920637613152","0.104392215525967","0.163449059700337"
"Partly, partly","1988","Other degree","39","0.0884083486412477","0.0608619506233025","0.115954746659193"
"Partly, partly","1988","no degree/no degree yet","13","","",""
"Paid","1988","lower secondary degree","731","0.435545314686762","0.411325748090511","0.459764881283013"
"Paid","1988","secondary school degree","165","0.226533143600194","0.195678174608837","0.257388112591551"
"Paid","1988","college entrance qualification","72","0.140010176783937","0.109924201184997","0.170096152382877"
"Paid","1988","Other degree","300","0.717476589204788","0.673789903590616","0.76116327481896"
"Paid","1988","no degree/no degree yet","146","0.786556167914746","0.727191338883919","0.845920996945574"
"Not paid","1988","lower secondary degree","186","0.112221919038789","0.0968039841379316","0.127639853939647"
"Not paid","1988","secondary school degree","147","0.229023491807005","0.198049372085673","0.259997611528338"
"Not paid","1988","college entrance qualification","229","0.457592559471411","0.414396917066053","0.500788201876769"
"Not paid","1988","Other degree","21","","",""
"Not paid","1988","no degree/no degree yet","4","","",""
"Acclaimed","1989","lower secondary degree","478","0.300670911434581","0.278821768023971","0.322520054845191"
"Acclaimed","1989","secondary school degree","328","0.418425468238234","0.383672703855791","0.453178232620676"
"Acclaimed","1989","college entrance qualification","146","0.268141024568399","0.230102421169131","0.306179627967668"
"Acclaimed","1989","Other degree","52","0.156075714914881","0.121366654725166","0.190784775104596"
"Acclaimed","1989","no degree/no degree yet","27","","",""
"Partly, partly","1989","lower secondary degree","251","0.146003788367455","0.129178677058815","0.162828899676096"
"Partly, partly","1989","secondary school degree","116","0.145645461476182","0.120794387963098","0.170496534989265"
"Partly, partly","1989","college entrance qualification","82","0.167193478508311","0.135152117526754","0.199234839489867"
"Partly, partly","1989","Other degree","46","0.116222814058809","0.0855721045343542","0.146873523583264"
"Partly, partly","1989","no degree/no degree yet","23","","",""
"Paid","1989","lower secondary degree","802","0.452490067457669","0.428773685395682","0.476206449519657"
"Paid","1989","secondary school degree","169","0.209014951345442","0.180369845944927","0.237660056745957"
"Paid","1989","college entrance qualification","82","0.152863855847758","0.121963872859018","0.183763838836498"
"Paid","1989","Other degree","294","0.660570736791324","0.615285384375384","0.705856089207265"
"Paid","1989","no degree/no degree yet","138","0.702155436951836","0.637637435432746","0.766673438470925"
"Not paid","1989","lower secondary degree","161","0.100835232740295","0.086487816276333","0.115182649204256"
"Not paid","1989","secondary school degree","161","0.226914118940143","0.197407310232556","0.25642092764773"
"Not paid","1989","college entrance qualification","211","0.411801641075532","0.369541088619995","0.454062193531069"
"Not paid","1989","Other degree","28","","",""
"Not paid","1989","no degree/no degree yet","5","","",""
"Acclaimed","1990","lower secondary degree","493","0.316600681827819","0.294197427027835","0.339003936627803"
"Acclaimed","1990","secondary school degree","334","0.437875183930514","0.40262614273942","0.473124225121609"
"Acclaimed","1990","college entrance qualification","159","0.288966709992962","0.250557084386786","0.327376335599138"
"Acclaimed","1990","Other degree","48","0.151836813485888","0.117475533820562","0.186198093151213"
"Acclaimed","1990","no degree/no degree yet","23","","",""
"Partly, partly","1990","lower secondary degree","246","0.138296209786215","0.121669662749919","0.154922756822512"
"Partly, partly","1990","secondary school degree","116","0.141872727864151","0.117082468273254","0.166662987455048"
"Partly, partly","1990","college entrance qualification","96","0.193434136074592","0.159963984598787","0.226904287550397"
"Partly, partly","1990","Other degree","48","0.115471226505119","0.0848703439964936","0.146072109013744"
"Partly, partly","1990","no degree/no degree yet","29","","",""
"Paid","1990","lower secondary degree","768","0.445424604888092","0.421486744752077","0.469362465024107"
"Paid","1990","secondary school degree","170","0.223967675910552","0.194347451809547","0.253587900011558"
"Paid","1990","college entrance qualification","82","0.138324984736328","0.109070445266952","0.167579524205705"
"Paid","1990","Other degree","302","0.6854744405385","0.641014929282139","0.729933951794862"
"Paid","1990","no degree/no degree yet","123","0.679934329960284","0.611014406087467","0.748854253833101"
"Not paid","1990","lower secondary degree","149","0.0996785034978732","0.0852501262412392","0.114106880754507"
"Not paid","1990","secondary school degree","141","0.196284412294782","0.168064876573587","0.224503948015977"
"Not paid","1990","college entrance qualification","198","0.379274169196117","0.33815941084434","0.420388927547894"
"Not paid","1990","Other degree","21","","",""
"Not paid","1990","no degree/no degree yet","1","","",""
"Acclaimed","1991","lower secondary degree","709","0.31456284133916","0.295363599171075","0.333762083507245"
"Acclaimed","1991","secondary school degree","874","0.433550531771479","0.411255893245598","0.455845170297359"
"Acclaimed","1991","college entrance qualification","298","0.336897509980129","0.305178997969293","0.368616021990964"
"Acclaimed","1991","Other degree","76","0.205900415333654","0.16798869706953","0.243812133597778"
"Acclaimed","1991","no degree/no degree yet","33","0.179197880775211","0.128170427549044","0.230225334001377"
"Partly, partly","1991","lower secondary degree","353","0.154491600185386","0.139547906603981","0.169435293766791"
"Partly, partly","1991","secondary school degree","271","0.144854676102057","0.129020837663104","0.16068851454101"
"Partly, partly","1991","college entrance qualification","112","0.131968007983661","0.109254941511677","0.154681074455645"
"Partly, partly","1991","Other degree","47","0.118162755837235","0.0878976709237266","0.148427840750743"
"Partly, partly","1991","no degree/no degree yet","23","","",""
"Paid","1991","lower secondary degree","993","0.435331449828026","0.414831472706784","0.455831426949268"
"Paid","1991","secondary school degree","484","0.260624031136069","0.240875268888928","0.28037279338321"
"Paid","1991","college entrance qualification","138","0.171493595150404","0.146197967320216","0.196789222980592"
"Paid","1991","Other degree","302","0.642736748719593","0.597808642650085","0.687664854789101"
"Paid","1991","no degree/no degree yet","152","0.715702900223493","0.655686377787629","0.775719422659358"
"Not paid","1991","lower secondary degree","192","0.0956141086474274","0.0834554844744826","0.107772732820372"
"Not paid","1991","secondary school degree","269","0.160970760990395","0.144437366303308","0.177504155677483"
"Not paid","1991","college entrance qualification","305","0.359640886885806","0.327436139073017","0.391845634698595"
"Not paid","1991","Other degree","12","","",""
"Not paid","1991","no degree/no degree yet","9","","",""
"Acclaimed","1992","lower secondary degree","652","0.322400930563307","0.30222220941069","0.342579651715923"
"Acclaimed","1992","secondary school degree","771","0.418980853318464","0.396288346244866","0.441673360392063"
"Acclaimed","1992","college entrance qualification","293","0.335846190807926","0.304021260824597","0.367671120791256"
"Acclaimed","1992","Other degree","68","0.200808433841298","0.161500694838692","0.240116172843905"
"Acclaimed","1992","no degree/no degree yet","26","","",""
"Partly, partly","1992","lower secondary degree","350","0.168808297412444","0.152636563401197","0.184980031423691"
"Partly, partly","1992","secondary school degree","330","0.175891876178208","0.158381109662844","0.193402642693572"
"Partly, partly","1992","college entrance qualification","128","0.169681462084911","0.144388337951885","0.194974586217937"
"Partly, partly","1992","Other degree","48","0.104973691375656","0.0748977119905553","0.135049670760756"
"Partly, partly","1992","no degree/no degree yet","26","","",""
"Paid","1992","lower secondary degree","887","0.421068833986431","0.399753158054983","0.44238450991788"
"Paid","1992","secondary school degree","456","0.254288426130366","0.234260365029309","0.274316487231424"
"Paid","1992","college entrance qualification","111","0.13526575006349","0.112219611838443","0.158311888288538"
"Paid","1992","Other degree","260","0.627683907647993","0.580250093859679","0.675117721436308"
"Paid","1992","no degree/no degree yet","128","0.710341943303729","0.6446217121884","0.776062174419059"
"Not paid","1992","lower secondary degree","172","0.0877219380378178","0.0755088125408064","0.0999350635348292"
"Not paid","1992","secondary school degree","259","0.150838844372961","0.134378389712089","0.167299299033834"
"Not paid","1992","college entrance qualification","314","0.359206597043672","0.326877462579251","0.391535731508093"
"Not paid","1992","Other degree","23","","",""
"Not paid","1992","no degree/no degree yet","3","","",""
"Acclaimed","1993","lower secondary degree","598","0.317091653382813","0.296293150987574","0.337890155778052"
"Acclaimed","1993","secondary school degree","791","0.415403457181131","0.393020295727793","0.437786618634469"
"Acclaimed","1993","college entrance qualification","286","0.333659619147032","0.302237177491601","0.365082060802463"
"Acclaimed","1993","Other degree","59","0.172402418829604","0.13231092992522","0.212493907733988"
"Acclaimed","1993","no degree/no degree yet","28","","",""
"Partly, partly","1993","lower secondary degree","326","0.162219526318609","0.145742640568369","0.17869641206885"
"Partly, partly","1993","secondary school degree","326","0.170057789090905","0.152993804759295","0.187121773422515"
"Partly, partly","1993","college entrance qualification","146","0.163552039247397","0.138903710237443","0.188200368257351"
"Partly, partly","1993","Other degree","50","0.125876959550282","0.0906698551948791","0.161084063905684"
"Partly, partly","1993","no degree/no degree yet","35","0.202531165036411","0.142644817010477","0.262417513062345"
"Paid","1993","lower secondary degree","818","0.417332322923688","0.395292407501388","0.439372238345987"
"Paid","1993","secondary school degree","471","0.248141733269344","0.22852276575746","0.267760700781228"
"Paid","1993","college entrance qualification","113","0.142960047076996","0.119633636659579","0.166286457494413"
"Paid","1993","Other degree","215","0.636307498443174","0.585248581821409","0.687366415064939"
"Paid","1993","no degree/no degree yet","105","0.599262339930528","0.52623867740947","0.672286002451586"
"Not paid","1993","lower secondary degree","181","0.103356497374889","0.0897502850640723","0.116962709685707"
"Not paid","1993","secondary school degree","274","0.16639702045862","0.149480514948141","0.183313525969099"
"Not paid","1993","college entrance qualification","320","0.359828294528575","0.327844062301099","0.391812526756052"
"Not paid","1993","Other degree","17","","",""
"Not paid","1993","no degree/no degree yet","5","","",""
"Acclaimed","1994","lower secondary degree","634","0.349112197232172","0.327366776218029","0.370857618246316"
"Acclaimed","1994","secondary school degree","809","0.432304379534806","0.409772639662056","0.454836119407557"
"Acclaimed","1994","college entrance qualification","318","0.354037037457977","0.322811217355254","0.3852628575607"
"Acclaimed","1994","Other degree","84","0.275118163519866","0.226416917743589","0.323819409296144"
"Acclaimed","1994","no degree/no degree yet","28","","",""
"Partly, partly","1994","lower secondary degree","333","0.177383844363088","0.15995823831629","0.194809450409887"
"Partly, partly","1994","secondary school degree","353","0.18944794430355","0.171625078238069","0.207270810369031"
"Partly, partly","1994","college entrance qualification","144","0.145635708126575","0.122603203036425","0.168668213216725"
"Partly, partly","1994","Other degree","38","0.105237964036789","0.0717732727375229","0.138702655336054"
"Partly, partly","1994","no degree/no degree yet","17","","",""
"Paid","1994","lower secondary degree","712","0.380715768600077","0.358565566858886","0.402865970341268"
"Paid","1994","secondary school degree","423","0.228265488433359","0.20917591482964","0.247355062037078"
"Paid","1994","college entrance qualification","113","0.13102701529289","0.108994237366305","0.153059793219475"
"Paid","1994","Other degree","188","0.548906439854192","0.494640252933835","0.603172626774549"
"Paid","1994","no degree/no degree yet","88","0.626128263013581","0.545983150114121","0.706273375913042"
"Not paid","1994","lower secondary degree","167","0.0927881898046622","0.0795529156580157","0.106023463951309"
"Not paid","1994","secondary school degree","272","0.149982187728284","0.133742562800527","0.166221812656042"
"Not paid","1994","college entrance qualification","326","0.369300239122557","0.337787451460442","0.400813026784673"
"Not paid","1994","Other degree","13","","",""
"Not paid","1994","no degree/no degree yet","7","","",""
"Acclaimed","1995","lower secondary degree","640","0.353592864892146","0.331906800186519","0.375278929597773"
"Acclaimed","1995","secondary school degree","874","0.436683265359508","0.414787285746794","0.458579244972222"
"Acclaimed","1995","college entrance qualification","359","0.358856918118579","0.328577486697837","0.38913634953932"
"Acclaimed","1995","Other degree","89","0.241878205864183","0.201775018076084","0.281981393652282"
"Acclaimed","1995","no degree/no degree yet","31","0.222661858880123","0.154234177773243","0.291089539987002"
"Partly, partly","1995","lower secondary degree","332","0.17753019079291","0.160197259141313","0.194863122444507"
"Partly, partly","1995","secondary school degree","381","0.191660649323853","0.174283916765463","0.209037381882242"
"Partly, partly","1995","college entrance qualification","177","0.167020688346478","0.14347497696308","0.190566399729877"
"Partly, partly","1995","Other degree","54","0.119036335973861","0.0887093109917205","0.149363360956001"
"Partly, partly","1995","no degree/no degree yet","20","","",""
"Paid","1995","lower secondary degree","723","0.375052634021958","0.353092056201501","0.397013211842416"
"Paid","1995","secondary school degree","452","0.223313768966663","0.20492785038313","0.241699687550196"
"Paid","1995","college entrance qualification","95","0.113857346485539","0.0938060746949928","0.133908618276086"
"Paid","1995","Other degree","267","0.56644857928242","0.520038577129871","0.61285858143497"
"Paid","1995","no degree/no degree yet","86","0.625401649134788","0.545791880742408","0.705011417527167"
"Not paid","1995","lower secondary degree","172","0.0938243102929852","0.08059796593059","0.10705065465538"
"Not paid","1995","secondary school degree","264","0.148342316349976","0.132650621952635","0.164034010747317"
"Not paid","1995","college entrance qualification","333","0.360265047049404","0.329959601150735","0.390570492948072"
"Not paid","1995","Other degree","28","","",""
"Not paid","1995","no degree/no degree yet","5","","",""
"Acclaimed","1996","lower secondary degree","679","0.3935153196915","0.370749939150823","0.416280700232177"
"Acclaimed","1996","secondary school degree","916","0.474479715704827","0.452253641816264","0.496705789593391"
"Acclaimed","1996","college entrance qualification","386","0.374255195570572","0.34378545561654","0.404724935524604"
"Acclaimed","1996","Other degree","116","0.320746846396325","0.274061615823984","0.367432076968666"
"Acclaimed","1996","no degree/no degree yet","45","0.349053455445595","0.268645347950021","0.429461562941168"
"Partly, partly","1996","lower secondary degree","311","0.173292683573326","0.155654649439156","0.190930717707496"
"Partly, partly","1996","secondary school degree","343","0.176231328137096","0.159272205551828","0.193190450722365"
"Partly, partly","1996","college entrance qualification","143","0.166085809793456","0.14265360530591","0.189518014281002"
"Partly, partly","1996","Other degree","46","0.122858774911912","0.0900250367447539","0.15569251307907"
"Partly, partly","1996","no degree/no degree yet","15","","",""
"Paid","1996","lower secondary degree","647","0.358586144712266","0.336237556390716","0.380934733033815"
"Paid","1996","secondary school degree","398","0.193270478059532","0.175695049568989","0.210845906550074"
"Paid","1996","college entrance qualification","104","0.100561948078961","0.0816259295470265","0.119497966610896"
"Paid","1996","Other degree","204","0.485128107766776","0.435140737551586","0.535115477981966"
"Paid","1996","no degree/no degree yet","71","0.549487058394779","0.4655577631162","0.633416353673358"
"Not paid","1996","lower secondary degree","132","0.074605852022909","0.0623615510524558","0.0868501529933621"
"Not paid","1996","secondary school degree","282","0.156018478098545","0.139866947881731","0.172170008315358"
"Not paid","1996","college entrance qualification","336","0.359097046557011","0.328891391705391","0.389302701408631"
"Not paid","1996","Other degree","18","","",""
"Not paid","1996","no degree/no degree yet","4","","",""
"Acclaimed","1997","lower secondary degree","582","0.42566248472132","0.40020413906883","0.45112083037381"
"Acclaimed","1997","secondary school degree","793","0.458404026067152","0.434760050445887","0.482048001688417"
"Acclaimed","1997","college entrance qualification","376","0.405176294302541","0.373792871162407","0.436559717442675"
"Acclaimed","1997","Other degree","95","0.339197545115078","0.2832418985708","0.395153191659356"
"Acclaimed","1997","no degree/no degree yet","43","0.482291530158724","0.379625954298525","0.584957106018923"
"Partly, partly","1997","lower secondary degree","323","0.213259893994091","0.192169526961853","0.23435026102633"
"Partly, partly","1997","secondary school degree","392","0.217979907300548","0.198388042947975","0.237571771653122"
"Partly, partly","1997","college entrance qualification","180","0.193800890944567","0.168532173113565","0.219069608775568"
"Partly, partly","1997","Other degree","48","0.186950891853685","0.140871800806314","0.233029982901057"
"Partly, partly","1997","no degree/no degree yet","11","","",""
"Paid","1997","lower secondary degree","393","0.254591771021809","0.232161569741303","0.277021972302315"
"Paid","1997","secondary school degree","246","0.131218214154725","0.115196425719459","0.14724000258999"
"Paid","1997","college entrance qualification","64","0.0567916370043184","0.0419961188480072","0.0715871551606297"
"Paid","1997","Other degree","114","0.385301294944545","0.327782056476467","0.442820533412622"
"Paid","1997","no degree/no degree yet","32","0.385949059740759","0.285927277486033","0.485970841995486"
"Not paid","1997","lower secondary degree","151","0.10648585026278","0.0906036536890245","0.122368046836535"
"Not paid","1997","secondary school degree","275","0.192397852477575","0.173692865065917","0.211102839889233"
"Not paid","1997","college entrance qualification","320","0.344231177748574","0.313858390504567","0.37460396499258"
"Not paid","1997","Other degree","18","","",""
"Not paid","1997","no degree/no degree yet","5","","",""
"Acclaimed","1998","lower secondary degree","644","0.452440083432632","0.427475464932629","0.477404701932635"
"Acclaimed","1998","secondary school degree","914","0.478050555302399","0.455367957245321","0.500733153359477"
"Acclaimed","1998","college entrance qualification","419","0.392819192512811","0.363446673092021","0.422191711933601"
"Acclaimed","1998","Other degree","92","0.369685936295266","0.310438035964387","0.428933836626145"
"Acclaimed","1998","no degree/no degree yet","32","0.356337366590088","0.249367227532624","0.463307505647553"
"Partly, partly","1998","lower secondary degree","350","0.203104391083859","0.182925887986316","0.223282894181401"
"Partly, partly","1998","secondary school degree","415","0.226798744073649","0.207783221646313","0.245814266500985"
"Partly, partly","1998","college entrance qualification","205","0.203472251769784","0.179259793614982","0.227684709924586"
"Partly, partly","1998","Other degree","53","0.22902977588088","0.177454355378259","0.280605196383501"
"Partly, partly","1998","no degree/no degree yet","13","","",""
"Paid","1998","lower secondary degree","375","0.235721646481461","0.214432704170327","0.257010588792596"
"Paid","1998","secondary school degree","249","0.131339103153064","0.116001276582441","0.146676929723687"
"Paid","1998","college entrance qualification","84","0.072636669807513","0.0570271783446627","0.0882461612703632"
"Paid","1998","Other degree","91","0.322990263101416","0.265595776776184","0.380384749426648"
"Paid","1998","no degree/no degree yet","25","","",""
"Not paid","1998","lower secondary degree","158","0.108733879002048","0.0931198596826554","0.124347898321441"
"Not paid","1998","secondary school degree","285","0.163811597470888","0.147005531799812","0.180617663141964"
"Not paid","1998","college entrance qualification","354","0.331071885909892","0.302768609769936","0.359375162049848"
"Not paid","1998","Other degree","19","","",""
"Not paid","1998","no degree/no degree yet","7","","",""
"Acclaimed","1999","lower secondary degree","646","0.459116555573447","0.433915052388847","0.484318058758048"
"Acclaimed","1999","secondary school degree","926","0.478521299358729","0.455976510575944","0.501066088141515"
"Acclaimed","1999","college entrance qualification","455","0.420921868219097","0.391877901623852","0.449965834814342"
"Acclaimed","1999","Other degree","74","0.325360498866778","0.265459721899593","0.385261275833964"
"Acclaimed","1999","no degree/no degree yet","34","0.457691110704759","0.35114979678049","0.564232424629028"
"Partly, partly","1999","lower secondary degree","334","0.207393637366989","0.186889589072333","0.227897685661645"
"Partly, partly","1999","secondary school degree","431","0.235208924405619","0.216067442793899","0.254350406017338"
"Partly, partly","1999","college entrance qualification","221","0.202013700255205","0.178393981012161","0.225633419498249"
"Partly, partly","1999","Other degree","50","0.228049579701066","0.174405289659731","0.281693869742401"
"Partly, partly","1999","no degree/no degree yet","7","","",""
"Paid","1999","lower secondary degree","367","0.220663870219654","0.199691807617993","0.241635932821314"
"Paid","1999","secondary school degree","236","0.11806780094727","0.103504474539689","0.132631127354851"
"Paid","1999","college entrance qualification","81","0.0633008012216673","0.048975911755673","0.0776256906876617"
"Paid","1999","Other degree","94","0.331317069666465","0.27113790097248","0.39149623836045"
"Paid","1999","no degree/no degree yet","38","0.424138217567119","0.318451288209269","0.529825146924968"
"Not paid","1999","lower secondary degree","155","0.11282593683991","0.0968258618865403","0.128826011793279"
"Not paid","1999","secondary school degree","293","0.168201975288382","0.151320836711729","0.185083113865035"
"Not paid","1999","college entrance qualification","353","0.31376363030403","0.286466011301975","0.341061249306086"
"Not paid","1999","Other degree","17","","",""
"Not paid","1999","no degree/no degree yet","5","","",""
"Acclaimed","2000","lower secondary degree","1169","0.463860172256548","0.44446251335137","0.483257831161726"
"Acclaimed","2000","secondary school degree","1638","0.525327487271463","0.507889156202537","0.542765818340388"
"Acclaimed","2000","college entrance qualification","905","0.430593707728956","0.409648868098831","0.45153854735908"
"Acclaimed","2000","Other degree","155","0.415949479746301","0.36531540254021","0.466583556952392"
"Acclaimed","2000","no degree/no degree yet","31","0.377917294229602","0.269618112404206","0.486216476054998"
"Partly, partly","2000","lower secondary degree","548","0.214371630974526","0.19840883453893","0.230334427410123"
"Partly, partly","2000","secondary school degree","711","0.228854437970493","0.21418408155047","0.243524794390515"
"Partly, partly","2000","college entrance qualification","365","0.167447997627517","0.151654521332073","0.18324147392296"
"Partly, partly","2000","Other degree","65","0.191047355590697","0.150661483629059","0.231433227552334"
"Partly, partly","2000","no degree/no degree yet","12","","",""
"Paid","2000","lower secondary degree","594","0.230158219792291","0.213785126967736","0.246531312616846"
"Paid","2000","secondary school degree","400","0.124141528239752","0.112626412025157","0.135656644454348"
"Paid","2000","college entrance qualification","171","0.0801244542504897","0.0686408253970024","0.091608083103977"
"Paid","2000","Other degree","111","0.28661146759663","0.24015916541041","0.33306376978285"
"Paid","2000","no degree/no degree yet","28","","",""
"Not paid","2000","lower secondary degree","228","0.0916099769766347","0.0803891644753684","0.102830789477901"
"Not paid","2000","secondary school degree","401","0.121676546518292","0.110260295973028","0.133092797063557"
"Not paid","2000","college entrance qualification","706","0.321833840393038","0.302072519067065","0.341595161719011"
"Not paid","2000","Other degree","33","0.106391697066372","0.0747160959694862","0.138067298163257"
"Not paid","2000","no degree/no degree yet","6","","",""
"Acclaimed","2001","lower secondary degree","971","0.440399847247951","0.419928215175078","0.460871479320824"
"Acclaimed","2001","secondary school degree","1543","0.522654463495805","0.504705954758236","0.540602972233373"
"Acclaimed","2001","college entrance qualification","858","0.409218556443596","0.388088166781339","0.430348946105853"
"Acclaimed","2001","Other degree","124","0.368037782927826","0.317512840330273","0.418562725525378"
"Acclaimed","2001","no degree/no degree yet","21","","",""
"Partly, partly","2001","lower secondary degree","550","0.239936667304228","0.222326512346271","0.257546822262185"
"Partly, partly","2001","secondary school degree","651","0.210336643548025","0.195691856247515","0.224981430848535"
"Partly, partly","2001","college entrance qualification","407","0.205253094261169","0.18789605271972","0.222610135802617"
"Partly, partly","2001","Other degree","86","0.247049015599727","0.20186456714539","0.292233464054064"
