"ple0053","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"No","1985","Full Time","secondary school degree","807","0.908585679348279","0.889630335368771","0.927541023327787"
"No","1985","Full Time","college entrance qualification","526","0.936734964648116","0.916608375730708","0.956861553565524"
"No","1985","Full Time","Other degree","704","0.89284170817792","0.871272476701111","0.914410939654728"
"No","1985","Full Time","no degree/no degree yet","399","0.893312307055494","0.864820588830306","0.921804025280682"
"No","1985","Part Time","lower secondary degree","807","0.882911796076775","0.862180457849671","0.90364313430388"
"No","1985","Part Time","secondary school degree","309","0.883915321914556","0.850451962267949","0.917378681561163"
"No","1985","Part Time","college entrance qualification","238","0.875246457196059","0.836332998701715","0.914159915690402"
"No","1985","Part Time","Other degree","145","0.827381577840799","0.770404360747799","0.8843587949338"
"No","1985","Part Time","no degree/no degree yet","101","0.926629192807675","0.87876504808531","0.97449333753004"
"No","1985","Not Working","lower secondary degree","1979","0.851637460095952","0.837160801872612","0.866114118319292"
"No","1985","Not Working","secondary school degree","561","0.865439330951526","0.839042125044795","0.891836536858258"
"No","1985","Not Working","college entrance qualification","344","0.874316890992788","0.841584866155338","0.907048915830238"
"No","1985","Not Working","Other degree","223","0.813475318390415","0.766752094183122","0.860198542597709"
"No","1985","Not Working","no degree/no degree yet","469","0.88464581484827","0.857602053943172","0.911689575753367"
"Yes","1986","Full Time","lower secondary degree","192","0.0855476323869189","0.0737796295151594","0.0973156352586784"
"Yes","1986","Full Time","secondary school degree","79","0.0946024774706995","0.0752659866713797","0.113938968270019"
"Yes","1986","Full Time","college entrance qualification","39","0.0656842742117401","0.0455924578749907","0.0857760905484895"
"Yes","1986","Full Time","Other degree","86","0.104585198061826","0.0827712417231817","0.126399154400471"
"Yes","1986","Full Time","no degree/no degree yet","46","0.097152015698459","0.0683081274911499","0.125995903905768"
"Yes","1986","Part Time","lower secondary degree","123","0.147578287243198","0.124184193608979","0.170972380877417"
"Yes","1986","Part Time","secondary school degree","46","0.129990067439594","0.0950567136714154","0.164923421207772"
"Yes","1986","Part Time","college entrance qualification","30","0.103058821931334","0.0677608113288445","0.138356832533824"
"Yes","1986","Part Time","Other degree","28","","",""
"Yes","1986","Part Time","no degree/no degree yet","24","","",""
"Yes","1986","Not Working","lower secondary degree","321","0.154634024178051","0.139239810023154","0.170028238332949"
"Yes","1986","Not Working","secondary school degree","97","0.177399072738212","0.14685822237829","0.207939923098133"
"Yes","1986","Not Working","college entrance qualification","50","0.138378616991534","0.103976486757953","0.172780747225116"
"Yes","1986","Not Working","Other degree","52","0.138650911724963","0.0958129251183484","0.181488898331578"
"Yes","1986","Not Working","no degree/no degree yet","68","0.126749882566908","0.0980443010393499","0.155455464094466"
"No","1986","Full Time","lower secondary degree","1978","0.914452367613081","0.902684364741322","0.926220370484841"
"No","1986","Full Time","secondary school degree","801","0.905397522529301","0.886061031729981","0.92473401332862"
"No","1986","Full Time","college entrance qualification","545","0.93431572578826","0.91422390945151","0.954407542125009"
"No","1986","Full Time","Other degree","670","0.895414801938174","0.873600845599529","0.917228758276818"
"No","1986","Full Time","no degree/no degree yet","359","0.902847984301541","0.874004096094232","0.93169187250885"
"No","1986","Part Time","lower secondary degree","760","0.852421712756802","0.829027619122583","0.875815806391021"
"No","1986","Part Time","secondary school degree","310","0.870009932560406","0.835076578792228","0.904943286328585"
"No","1986","Part Time","college entrance qualification","255","0.896941178068665","0.861643167466176","0.932239188671155"
"No","1986","Part Time","Other degree","134","0.792761943576389","0.730345828177019","0.855178058975759"
"No","1986","Part Time","no degree/no degree yet","90","0.853221477712436","0.788259713552934","0.918183241871938"
"No","1986","Not Working","lower secondary degree","1798","0.845365975821949","0.829971761667051","0.860760189976846"
"No","1986","Not Working","secondary school degree","504","0.822600927261788","0.792060076901867","0.85314177762171"
"No","1986","Not Working","college entrance qualification","337","0.861621383008466","0.827219252774884","0.896023513242047"
"No","1986","Not Working","Other degree","198","0.861349088275037","0.818511101668422","0.904187074881652"
"No","1986","Not Working","no degree/no degree yet","448","0.873250117433092","0.844544535905534","0.90195569896065"
"Yes","1987","Full Time","lower secondary degree","201","0.0941569963164252","0.0818890563650139","0.106424936267837"
"Yes","1987","Full Time","secondary school degree","75","0.083950884990867","0.0658232868821263","0.102078483099608"
"Yes","1987","Full Time","college entrance qualification","42","0.0763655133719935","0.0549898573441453","0.0977411693998416"
"Yes","1987","Full Time","Other degree","68","0.112868652460025","0.0900851955449154","0.135652109375135"
"Yes","1987","Full Time","no degree/no degree yet","44","0.114058180603134","0.0829063253421687","0.145210035864099"
"Yes","1987","Part Time","lower secondary degree","122","0.138997201416304","0.115943251415411","0.162051151417198"
"Yes","1987","Part Time","secondary school degree","53","0.133182494558238","0.0977380522401158","0.16862693687636"
"Yes","1987","Part Time","college entrance qualification","31","0.106805109716258","0.070432259289053","0.143177960143463"
"Yes","1987","Part Time","Other degree","26","","",""
"Yes","1987","Part Time","no degree/no degree yet","15","","",""
"Yes","1987","Not Working","lower secondary degree","332","0.167339540803064","0.151216269011193","0.183462812594934"
"Yes","1987","Not Working","secondary school degree","72","0.141788279446327","0.113201353043683","0.170375205848971"
"Yes","1987","Not Working","college entrance qualification","49","0.152885018273137","0.115710060261779","0.190059976284494"
"Yes","1987","Not Working","Other degree","37","0.154797485137268","0.110660711974619","0.198934258299918"
"Yes","1987","Not Working","no degree/no degree yet","54","0.0998479117370029","0.0731115711186226","0.126584252355383"
"No","1987","Full Time","lower secondary degree","1976","0.905843003683575","0.893575063732164","0.918110943634986"
"No","1987","Full Time","secondary school degree","824","0.916049115009133","0.897921516900392","0.934176713117874"
"No","1987","Full Time","college entrance qualification","551","0.923634486628007","0.902258830600158","0.945010142655855"
"No","1987","Full Time","Other degree","673","0.887131347539975","0.864347890624865","0.909914804455085"
"No","1987","Full Time","no degree/no degree yet","356","0.885941819396866","0.854789964135901","0.917093674657831"
"No","1987","Part Time","lower secondary degree","743","0.861002798583696","0.837948848582802","0.884056748584589"
"No","1987","Part Time","secondary school degree","300","0.866817505441762","0.83137306312364","0.902261947759884"
"No","1987","Part Time","college entrance qualification","246","0.893194890283742","0.856822039856537","0.929567740710947"
"No","1987","Part Time","Other degree","129","0.857881703442071","0.802912310435085","0.912851096449057"
"No","1987","Part Time","no degree/no degree yet","109","0.899181354151003","0.846186790001599","0.952175918300408"
"No","1987","Not Working","lower secondary degree","1727","0.832660459196936","0.816537187405066","0.848783730988807"
"No","1987","Not Working","secondary school degree","500","0.858211720553673","0.829624794151029","0.886798646956317"
"No","1987","Not Working","college entrance qualification","311","0.847114981726863","0.809940023715506","0.884289939738221"
"No","1987","Not Working","Other degree","221","0.845202514862732","0.801065741700082","0.889339288025381"
"No","1987","Not Working","no degree/no degree yet","429","0.900152088262997","0.873415747644617","0.926888428881377"
"Yes","1988","Full Time","lower secondary degree","203","0.100603069456104","0.0876760697235641","0.113530069188644"
"Yes","1988","Full Time","secondary school degree","69","0.0730092611346352","0.055702535741146","0.0903159865281244"
"Yes","1988","Full Time","college entrance qualification","35","0.0583677561379062","0.0389853766283697","0.0777501356474427"
"Yes","1988","Full Time","Other degree","60","0.117325463319971","0.0926241109367862","0.142026815703155"
"Yes","1988","Full Time","no degree/no degree yet","38","0.0887173052803102","0.0584048947970403","0.11902971576358"
"Yes","1988","Part Time","lower secondary degree","121","0.147790322377086","0.124208101986809","0.171372542767364"
"Yes","1988","Part Time","secondary school degree","51","0.126775348888759","0.092873168539706","0.160677529237812"
"Yes","1988","Part Time","college entrance qualification","33","0.1258960657024","0.0869006719650677","0.164891459439731"
"Yes","1988","Part Time","Other degree","24","","",""
"Yes","1988","Part Time","no degree/no degree yet","19","","",""
"Yes","1988","Not Working","lower secondary degree","319","0.171901688896887","0.155047271485304","0.188756106308469"
"Yes","1988","Not Working","secondary school degree","73","0.14214787513843","0.112305621264692","0.171990129012168"
"Yes","1988","Not Working","college entrance qualification","44","0.130123336473246","0.0943091840880746","0.165937488858417"
"Yes","1988","Not Working","Other degree","43","0.137832171925521","0.0951005582832673","0.180563785567775"
"Yes","1988","Not Working","no degree/no degree yet","57","0.128045040186457","0.097510064273801","0.158580016099113"
"No","1988","Full Time","lower secondary degree","1877","0.899396930543896","0.886469930811356","0.912323930276436"
"No","1988","Full Time","secondary school degree","799","0.926990738865365","0.909684013471876","0.944297464258854"
"No","1988","Full Time","college entrance qualification","527","0.941632243862094","0.922249864352557","0.96101462337163"
"No","1988","Full Time","Other degree","592","0.882674536680029","0.857973184296845","0.907375889063214"
"No","1988","Full Time","no degree/no degree yet","300","0.91128269471969","0.88097028423642","0.94159510520296"
"No","1988","Part Time","lower secondary degree","749","0.852209677622914","0.828627457232636","0.875791898013191"
"No","1988","Part Time","secondary school degree","319","0.873224651111241","0.839322470762188","0.907126831460294"
"No","1988","Part Time","college entrance qualification","245","0.8741039342976","0.835108540560269","0.913099328034932"
"No","1988","Part Time","Other degree","147","0.817295747207811","0.759377690256904","0.875213804158718"
"No","1988","Part Time","no degree/no degree yet","90","0.865722903859099","0.801716229011345","0.929729578706854"
"No","1988","Not Working","lower secondary degree","1606","0.828098311103113","0.811243893691531","0.844952728514696"
"No","1988","Not Working","secondary school degree","453","0.85785212486157","0.828009870987832","0.887694378735308"
"No","1988","Not Working","college entrance qualification","295","0.869876663526754","0.834062511141583","0.905690815911925"
"No","1988","Not Working","Other degree","207","0.862167828074479","0.819436214432225","0.904899441716733"
"No","1988","Not Working","no degree/no degree yet","403","0.871954959813543","0.841419983900887","0.902489935726199"
"Yes","1989","Full Time","lower secondary degree","183","0.089562709117712","0.0771469045186636","0.10197851371676"
"Yes","1989","Full Time","secondary school degree","73","0.0783231103617738","0.0605105361550773","0.0961356845684702"
"Yes","1989","Full Time","college entrance qualification","32","0.0503962171048666","0.0329211025042597","0.0678713317054736"
"Yes","1989","Full Time","Other degree","52","0.0741899062141976","0.0538854449552755","0.0944943674731197"
"Yes","1989","Full Time","no degree/no degree yet","33","0.101611823887156","0.0677592640108518","0.135464383763459"
"Yes","1989","Part Time","lower secondary degree","127","0.152742105027357","0.127767068716841","0.177717141337872"
"Yes","1989","Part Time","secondary school degree","58","0.163502123777987","0.12424983168384","0.202754415872135"
"Yes","1989","Part Time","college entrance qualification","39","0.168680847639295","0.123679651958263","0.213682043320327"
"Yes","1989","Part Time","Other degree","13","","",""
"Yes","1989","Part Time","no degree/no degree yet","27","","",""
"Yes","1989","Not Working","lower secondary degree","302","0.168552250329208","0.15141458659008","0.185689914068335"
"Yes","1989","Not Working","secondary school degree","73","0.164209180100319","0.131639206142531","0.196779154058106"
"Yes","1989","Not Working","college entrance qualification","31","0.110471899303303","0.0768027827724399","0.144141015834165"
"Yes","1989","Not Working","Other degree","36","0.154467821204794","0.109579589436721","0.199356052972868"
"Yes","1989","Not Working","no degree/no degree yet","47","0.0799931906376692","0.0549005162436543","0.105085865031684"
"No","1989","Full Time","lower secondary degree","1849","0.910437290882288","0.89802148628324","0.922853095481336"
"No","1989","Full Time","secondary school degree","801","0.921676889638226","0.90386431543153","0.939489463844923"
"No","1989","Full Time","college entrance qualification","570","0.949603782895133","0.932128668294526","0.96707889749574"
"No","1989","Full Time","Other degree","588","0.925810093785802","0.90550563252688","0.946114555044724"
"No","1989","Full Time","no degree/no degree yet","273","0.898388176112844","0.864535616236541","0.932240735989148"
"No","1989","Part Time","lower secondary degree","670","0.847257894972643","0.822282858662128","0.872232931283159"
"No","1989","Part Time","secondary school degree","283","0.836497876222013","0.797245584127866","0.87575016831616"
"No","1989","Part Time","college entrance qualification","227","0.831319152360705","0.786317956679673","0.876320348041737"
"No","1989","Part Time","Other degree","126","0.893683860982755","0.842441132455131","0.94492658951038"
"No","1989","Part Time","no degree/no degree yet","100","0.861573410961269","0.801511086850598","0.921635735071941"
"No","1989","Not Working","lower secondary degree","1531","0.831447749670792","0.814310085931665","0.84858541340992"
"No","1989","Not Working","secondary school degree","424","0.835790819899681","0.803220845941894","0.868360793857469"
"No","1989","Not Working","college entrance qualification","302","0.889528100696698","0.855858984165835","0.92319721722756"
"No","1989","Not Working","Other degree","213","0.845532178795206","0.800643947027132","0.890420410563279"
"No","1989","Not Working","no degree/no degree yet","402","0.920006809362331","0.894914134968316","0.945099483756346"
"Yes","1990","Full Time","lower secondary degree","","","",""
"Yes","1990","Full Time","secondary school degree","","","",""
"Yes","1990","Full Time","college entrance qualification","","","",""
"Yes","1990","Full Time","Other degree","","","",""
"Yes","1990","Full Time","no degree/no degree yet","","","",""
"Yes","1990","Part Time","lower secondary degree","","","",""
"Yes","1990","Part Time","secondary school degree","","","",""
"Yes","1990","Part Time","college entrance qualification","","","",""
"Yes","1990","Part Time","Other degree","","","",""
"Yes","1990","Part Time","no degree/no degree yet","","","",""
"Yes","1990","Not Working","lower secondary degree","","","",""
"Yes","1990","Not Working","secondary school degree","","","",""
"Yes","1990","Not Working","college entrance qualification","","","",""
"Yes","1990","Not Working","Other degree","","","",""
"Yes","1990","Not Working","no degree/no degree yet","","","",""
"No","1990","Full Time","lower secondary degree","","","",""
"No","1990","Full Time","secondary school degree","","","",""
"No","1990","Full Time","college entrance qualification","","","",""
"No","1990","Full Time","Other degree","","","",""
"No","1990","Full Time","no degree/no degree yet","","","",""
"No","1990","Part Time","lower secondary degree","","","",""
"No","1990","Part Time","secondary school degree","","","",""
"No","1990","Part Time","college entrance qualification","","","",""
"No","1990","Part Time","Other degree","","","",""
"No","1990","Part Time","no degree/no degree yet","","","",""
"No","1990","Not Working","lower secondary degree","","","",""
"No","1990","Not Working","secondary school degree","","","",""
"No","1990","Not Working","college entrance qualification","","","",""
"No","1990","Not Working","Other degree","","","",""
"No","1990","Not Working","no degree/no degree yet","","","",""
"Yes","1991","Full Time","lower secondary degree","167","0.0875668525324255","0.0750911493745305","0.10004255569032"
"Yes","1991","Full Time","secondary school degree","59","0.0691045195802676","0.0521827265042528","0.0860263126562824"
"Yes","1991","Full Time","college entrance qualification","47","0.0796212769246916","0.0581213343969631","0.10112121945242"
"Yes","1991","Full Time","Other degree","65","0.112948579286431","0.087726250196658","0.138170908376205"
"Yes","1991","Full Time","no degree/no degree yet","28","","",""
"Yes","1991","Part Time","lower secondary degree","102","0.131656017888362","0.1075060331903","0.155806002586423"
"Yes","1991","Part Time","secondary school degree","67","0.192531346259127","0.151914390915108","0.233148301603146"
"Yes","1991","Part Time","college entrance qualification","46","0.159752142800215","0.118362479248978","0.201141806351452"
"Yes","1991","Part Time","Other degree","18","","",""
"Yes","1991","Part Time","no degree/no degree yet","20","","",""
"Yes","1991","Not Working","lower secondary degree","321","0.189811205060528","0.171326835882955","0.2082955742381"
"Yes","1991","Not Working","secondary school degree","80","0.172751658523862","0.138791189468254","0.20671212757947"
"Yes","1991","Not Working","college entrance qualification","53","0.168479579018145","0.128218153918654","0.208741004117635"
"Yes","1991","Not Working","Other degree","36","0.190542005782374","0.141264842116174","0.239819169448574"
"Yes","1991","Not Working","no degree/no degree yet","36","0.102028749219861","0.0726942327063273","0.131363265733396"
"No","1991","Full Time","lower secondary degree","1805","0.912433147467575","0.89995744430968","0.92490885062547"
"No","1991","Full Time","secondary school degree","804","0.930895480419732","0.913973687343718","0.947817273495747"
"No","1991","Full Time","college entrance qualification","562","0.920378723075308","0.89887878054758","0.941878665603037"
"No","1991","Full Time","Other degree","540","0.887051420713568","0.861829091623795","0.912273749803342"
"No","1991","Full Time","no degree/no degree yet","256","0.900782279174483","0.866013178210045","0.93555138013892"
"No","1991","Part Time","lower secondary degree","651","0.868343982111638","0.844193997413576","0.8924939668097"
"No","1991","Part Time","secondary school degree","295","0.807468653740873","0.766851698396854","0.848085609084892"
"No","1991","Part Time","college entrance qualification","255","0.840247857199785","0.798858193648548","0.881637520751022"
"No","1991","Part Time","Other degree","128","0.868840892191599","0.814083719424524","0.923598064958674"
"No","1991","Part Time","no degree/no degree yet","109","0.8011779914097","0.732304837732905","0.870051145086494"
"No","1991","Not Working","lower secondary degree","1408","0.810188794939472","0.7917044257619","0.828673164117045"
"No","1991","Not Working","secondary school degree","396","0.827248341476138","0.79328787242053","0.861208810531746"
"No","1991","Not Working","college entrance qualification","279","0.831520420981855","0.791258995882365","0.871781846081346"
"No","1991","Not Working","Other degree","208","0.809457994217626","0.760180830551426","0.858735157883826"
"No","1991","Not Working","no degree/no degree yet","373","0.897971250780139","0.868636734266604","0.927305767293673"
"Yes","1992","Full Time","lower secondary degree","203","0.0837992780755495","0.0729528590718887","0.0946456970792103"
"Yes","1992","Full Time","secondary school degree","155","0.071472884264134","0.0604757193615502","0.0824700491667178"
"Yes","1992","Full Time","college entrance qualification","54","0.0515598601492439","0.037423259405178","0.0656964608933097"
"Yes","1992","Full Time","Other degree","52","0.0962260155250633","0.072530520957659","0.119921510092468"
"Yes","1992","Full Time","no degree/no degree yet","27","","",""
"Yes","1992","Part Time","lower secondary degree","153","0.142779406155475","0.121351625289831","0.16420718702112"
"Yes","1992","Part Time","secondary school degree","115","0.156087389445606","0.130334944411217","0.181839834479994"
"Yes","1992","Part Time","college entrance qualification","51","0.125554294749122","0.0930014635654348","0.15810712593281"
"Yes","1992","Part Time","Other degree","21","","",""
"Yes","1992","Part Time","no degree/no degree yet","12","","",""
"Yes","1992","Not Working","lower secondary degree","380","0.174805855351862","0.159337830176995","0.190273880526729"
"Yes","1992","Not Working","secondary school degree","102","0.150049566730137","0.124231804659224","0.17586732880105"
"Yes","1992","Not Working","college entrance qualification","70","0.203993249711586","0.164650759852835","0.243335739570336"
"Yes","1992","Not Working","Other degree","31","0.135860221672331","0.0947612819184554","0.176959161426206"
"Yes","1992","Not Working","no degree/no degree yet","44","0.107688098206318","0.0790791417585786","0.136297054654057"
"No","1992","Full Time","lower secondary degree","2304","0.91620072192445","0.90535430292079","0.927047140928111"
"No","1992","Full Time","secondary school degree","1953","0.928527115735866","0.917529950833282","0.93952428063845"
"No","1992","Full Time","college entrance qualification","886","0.948440139850756","0.93430353910669","0.962576740594822"
"No","1992","Full Time","Other degree","543","0.903773984474937","0.880078489907532","0.927469479042341"
"No","1992","Full Time","no degree/no degree yet","256","0.888384426813811","0.851696958912795","0.925071894714828"
"No","1992","Part Time","lower secondary degree","871","0.857220593844525","0.83579281297888","0.878648374710169"
"No","1992","Part Time","secondary school degree","648","0.843912610554394","0.818160165520005","0.869665055588783"
"No","1992","Part Time","college entrance qualification","347","0.874445705250878","0.84189287406719","0.906998536434565"
"No","1992","Part Time","Other degree","129","0.850994215127919","0.794008325823937","0.907980104431901"
"No","1992","Part Time","no degree/no degree yet","113","0.905024028134582","0.853627946230314","0.956420110038851"
"No","1992","Not Working","lower secondary degree","1936","0.825194144648138","0.809726119473271","0.840662169823005"
"No","1992","Not Working","secondary school degree","633","0.849950433269863","0.82413267119895","0.875768195340776"
"No","1992","Not Working","college entrance qualification","333","0.796006750288414","0.756664260429664","0.835349240147165"
"No","1992","Not Working","Other degree","236","0.864139778327669","0.823040838573794","0.905238718081544"
"No","1992","Not Working","no degree/no degree yet","407","0.892311901793682","0.863702945345943","0.920920858241421"
"Yes","1993","Full Time","lower secondary degree","","","",""
"Yes","1993","Full Time","secondary school degree","","","",""
"Yes","1993","Full Time","college entrance qualification","","","",""
"Yes","1993","Full Time","Other degree","","","",""
"Yes","1993","Full Time","no degree/no degree yet","","","",""
"Yes","1993","Part Time","lower secondary degree","","","",""
"Yes","1993","Part Time","secondary school degree","","","",""
"Yes","1993","Part Time","college entrance qualification","","","",""
"Yes","1993","Part Time","Other degree","","","",""
"Yes","1993","Part Time","no degree/no degree yet","","","",""
"Yes","1993","Not Working","lower secondary degree","","","",""
"Yes","1993","Not Working","secondary school degree","","","",""
"Yes","1993","Not Working","college entrance qualification","","","",""
"Yes","1993","Not Working","Other degree","","","",""
"Yes","1993","Not Working","no degree/no degree yet","","","",""
"No","1993","Full Time","lower secondary degree","","","",""
"No","1993","Full Time","secondary school degree","","","",""
"No","1993","Full Time","college entrance qualification","","","",""
"No","1993","Full Time","Other degree","","","",""
"No","1993","Full Time","no degree/no degree yet","","","",""
"No","1993","Part Time","lower secondary degree","","","",""
"No","1993","Part Time","secondary school degree","","","",""
"No","1993","Part Time","college entrance qualification","","","",""
"No","1993","Part Time","Other degree","","","",""
"No","1993","Part Time","no degree/no degree yet","","","",""
"No","1993","Not Working","lower secondary degree","","","",""
"No","1993","Not Working","secondary school degree","","","",""
"No","1993","Not Working","college entrance qualification","","","",""
"No","1993","Not Working","Other degree","","","",""
"No","1993","Not Working","no degree/no degree yet","","","",""
"Yes","1994","Full Time","lower secondary degree","194","0.0969767452106218","0.0843709301523755","0.109582560268868"
"Yes","1994","Full Time","secondary school degree","150","0.0776356385796174","0.0660034556435243","0.0892678215157105"
"Yes","1994","Full Time","college entrance qualification","71","0.0733640254222974","0.0568534773062681","0.0898745735383268"
"Yes","1994","Full Time","Other degree","33","0.0571564289189356","0.0364107372848308","0.0779021205530403"
"Yes","1994","Full Time","no degree/no degree yet","27","","",""
"Yes","1994","Part Time","lower secondary degree","135","0.14668518081168","0.123959284819253","0.169411076804106"
"Yes","1994","Part Time","secondary school degree","94","0.122707594326258","0.0983146853827476","0.147100503269769"
"Yes","1994","Part Time","college entrance qualification","38","0.111092989207637","0.0797031408028504","0.142482837612425"
"Yes","1994","Part Time","Other degree","18","","",""
"Yes","1994","Part Time","no degree/no degree yet","13","","",""
"Yes","1994","Not Working","lower secondary degree","431","0.198983156122339","0.183187422776253","0.214778889468425"
"Yes","1994","Not Working","secondary school degree","129","0.2042570784802","0.176143929418151","0.23237022754225"
"Yes","1994","Not Working","college entrance qualification","55","0.127250230910454","0.0973439049643389","0.15715655685657"
"Yes","1994","Not Working","Other degree","34","0.123378153008665","0.0837822336379833","0.162974072379346"
"Yes","1994","Not Working","no degree/no degree yet","51","0.0970233209847302","0.0708956338882082","0.123151008081252"
"No","1994","Full Time","lower secondary degree","1923","0.903023254789378","0.890417439731132","0.915629069847625"
"No","1994","Full Time","secondary school degree","1883","0.922364361420382","0.910732178484289","0.933996544356476"
"No","1994","Full Time","college entrance qualification","887","0.926635974577703","0.910125426461673","0.943146522693732"
"No","1994","Full Time","Other degree","448","0.942843571081064","0.92209787944696","0.963589262715169"
"No","1994","Full Time","no degree/no degree yet","205","0.861764419523185","0.817351604770093","0.906177234276277"
"No","1994","Part Time","lower secondary degree","796","0.85331481918832","0.830588923195894","0.876040715180747"
"No","1994","Part Time","secondary school degree","601","0.877292405673742","0.852899496730231","0.901685314617253"
"No","1994","Part Time","college entrance qualification","347","0.888907010792362","0.857517162387575","0.92029685919715"
"No","1994","Part Time","Other degree","138","0.867810418025087","0.8146612052631","0.920959630787074"
"No","1994","Part Time","no degree/no degree yet","92","0.902988775158668","0.846377151448086","0.95960039886925"
"No","1994","Not Working","lower secondary degree","2023","0.801016843877661","0.785221110531576","0.816812577223747"
"No","1994","Not Working","secondary school degree","661","0.7957429215198","0.76762977245775","0.823856070581849"
"No","1994","Not Working","college entrance qualification","422","0.872749769089546","0.84284344314343","0.902656095035661"
"No","1994","Not Working","Other degree","231","0.876621846991335","0.837025927620654","0.916217766362017"
"No","1994","Not Working","no degree/no degree yet","442","0.90297667901527","0.876848991918748","0.929104366111792"
"Yes","1995","Full Time","lower secondary degree","177","0.0910805487733531","0.0784486115185232","0.103712486028183"
"Yes","1995","Full Time","secondary school degree","136","0.061981338335505","0.0513740579324049","0.072588618738605"
"Yes","1995","Full Time","college entrance qualification","64","0.0829614900326619","0.0658145370306261","0.100108443034698"
"Yes","1995","Full Time","Other degree","61","0.118145455282324","0.091339734947968","0.144951175616681"
