"ple0053","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"No","2001","Other degree","West Germany","1176","0.885359580861766","0.868166471662913","0.902552690060619"
"No","2001","Other degree","East Germany","39","0.725452332846002","0.605302415620419","0.845602250071585"
"No","2001","no degree/no degree yet","West Germany","644","0.930041095364162","0.911077169069601","0.949005021658723"
"No","2001","no degree/no degree yet","East Germany","167","0.935424306662783","0.899113941093512","0.971734672232054"
"Yes","2002","lower secondary degree","West Germany","939","0.142698207281875","0.13434805747148","0.15104835709227"
"Yes","2002","lower secondary degree","East Germany","281","0.178625513132316","0.159990436619457","0.197260589645176"
"Yes","2002","secondary school degree","West Germany","484","0.12075555278463","0.110978788560588","0.130532317008672"
"Yes","2002","secondary school degree","East Germany","242","0.101950389481774","0.0899345516577399","0.113966227305808"
"Yes","2002","college entrance qualification","West Germany","442","0.102971681848652","0.0940720700354072","0.111871293661896"
"Yes","2002","college entrance qualification","East Germany","107","0.109551699833652","0.0912763551208232","0.127827044546481"
"Yes","2002","Other degree","West Germany","133","0.0994734402894213","0.0830771749275881","0.115869705651255"
"Yes","2002","Other degree","East Germany","9","","",""
"Yes","2002","no degree/no degree yet","West Germany","66","0.108032820654244","0.085651888705747","0.13041375260274"
"Yes","2002","no degree/no degree yet","East Germany","9","","",""
"No","2002","lower secondary degree","West Germany","5801","0.857301792718125","0.84895164290773","0.86565194252852"
"No","2002","lower secondary degree","East Germany","1342","0.821374486867683","0.802739410354824","0.840009563380543"
"No","2002","secondary school degree","West Germany","3783","0.87924444721537","0.869467682991328","0.889021211439412"
"No","2002","secondary school degree","East Germany","2194","0.898049610518226","0.886033772694192","0.91006544834226"
"No","2002","college entrance qualification","West Germany","4038","0.897028318151348","0.888128706338104","0.905927929964593"
"No","2002","college entrance qualification","East Germany","1015","0.890448300166348","0.872172955453519","0.908723644879177"
"No","2002","Other degree","West Germany","1147","0.900526559710579","0.884130294348745","0.916922825072412"
"No","2002","Other degree","East Germany","38","0.796649061285656","0.681580740024012","0.911717382547301"
"No","2002","no degree/no degree yet","West Germany","673","0.891967179345756","0.86958624739726","0.914348111294253"
"No","2002","no degree/no degree yet","East Germany","165","0.947403191866411","0.914235092682799","0.980571291050024"
"Yes","2003","lower secondary degree","West Germany","877","0.145362080786901","0.136704484892815","0.154019676680987"
"Yes","2003","lower secondary degree","East Germany","242","0.163440557794492","0.145038325323847","0.181842790265137"
"Yes","2003","secondary school degree","West Germany","453","0.107685470414516","0.0981516024422707","0.11721933838676"
"Yes","2003","secondary school degree","East Germany","271","0.114595330257716","0.101835632644218","0.127355027871213"
"Yes","2003","college entrance qualification","West Germany","424","0.103506494762618","0.0944111907815799","0.112601798743657"
"Yes","2003","college entrance qualification","East Germany","114","0.118218962049916","0.0993438784392625","0.13709404566057"
"Yes","2003","Other degree","West Germany","149","0.120894136798855","0.102410503408371","0.139377770189339"
"Yes","2003","Other degree","East Germany","8","","",""
"Yes","2003","no degree/no degree yet","West Germany","59","0.110396727757553","0.0873454394328094","0.133448016082296"
"Yes","2003","no degree/no degree yet","East Germany","14","","",""
"No","2003","lower secondary degree","West Germany","5490","0.854637919213099","0.845980323319013","0.863295515107185"
"No","2003","lower secondary degree","East Germany","1309","0.836559442205508","0.818157209734863","0.854961674676153"
"No","2003","secondary school degree","West Germany","3608","0.892314529585484","0.88278066161324","0.901848397557729"
"No","2003","secondary school degree","East Germany","2123","0.885404669742284","0.872644972128787","0.898164367355782"
"No","2003","college entrance qualification","West Germany","3885","0.896493505237382","0.887398201256343","0.90558880921842"
"No","2003","college entrance qualification","East Germany","1010","0.881781037950084","0.86290595433943","0.900656121560738"
"No","2003","Other degree","West Germany","1046","0.879105863201145","0.860622229810661","0.897589496591629"
"No","2003","Other degree","East Germany","38","0.879749648284921","0.785757429052219","0.973741867517623"
"No","2003","no degree/no degree yet","West Germany","651","0.889603272242447","0.866551983917704","0.912654560567191"
"No","2003","no degree/no degree yet","East Germany","169","0.908513958030984","0.866743833739666","0.950284082322302"
"Yes","2004","lower secondary degree","West Germany","878","0.149639810663211","0.140681444159944","0.158598177166478"
"Yes","2004","lower secondary degree","East Germany","235","0.175480754940006","0.15612132071328","0.194840189166731"
"Yes","2004","secondary school degree","West Germany","466","0.119397670063583","0.109311165746338","0.129484174380828"
"Yes","2004","secondary school degree","East Germany","252","0.114937749428095","0.101967696763979","0.127907802092211"
"Yes","2004","college entrance qualification","West Germany","411","0.106100133854608","0.0968325790926612","0.115367688616555"
"Yes","2004","college entrance qualification","East Germany","116","0.101814559131321","0.0842138765065647","0.119415241756077"
"Yes","2004","Other degree","West Germany","146","0.12944223340886","0.109955795348054","0.148928671469666"
"Yes","2004","Other degree","East Germany","5","","",""
"Yes","2004","no degree/no degree yet","West Germany","54","0.0936056542063584","0.0723590695772465","0.11485223883547"
"Yes","2004","no degree/no degree yet","East Germany","17","","",""
"No","2004","lower secondary degree","West Germany","5213","0.850360189336789","0.841401822833522","0.859318555840056"
"No","2004","lower secondary degree","East Germany","1248","0.824519245059994","0.805159810833269","0.84387867928672"
"No","2004","secondary school degree","West Germany","3504","0.880602329936417","0.870515825619172","0.890688834253662"
"No","2004","secondary school degree","East Germany","2071","0.885062250571905","0.872092197907789","0.898032303236021"
"No","2004","college entrance qualification","West Germany","3831","0.893899866145392","0.884632311383445","0.903167420907339"
"No","2004","college entrance qualification","East Germany","1018","0.898185440868679","0.880584758243923","0.915786123493435"
"No","2004","Other degree","West Germany","994","0.87055776659114","0.851071328530334","0.890044204651946"
"No","2004","Other degree","East Germany","47","0.955338901126081","0.89919664609183","1.01148115616033"
"No","2004","no degree/no degree yet","West Germany","668","0.906394345793642","0.88514776116453","0.927640930422754"
"No","2004","no degree/no degree yet","East Germany","168","0.904040756886573","0.861598385740949","0.946483128032196"
"Yes","2005","lower secondary degree","West Germany","732","0.132199738310473","0.123416773047515","0.140982703573431"
"Yes","2005","lower secondary degree","East Germany","216","0.156709922065403","0.137626623427504","0.175793220703302"
"Yes","2005","secondary school degree","West Germany","397","0.112463095493564","0.10241666761209","0.122509523375039"
"Yes","2005","secondary school degree","East Germany","256","0.133492107887628","0.119328454752695","0.14765576102256"
"Yes","2005","college entrance qualification","West Germany","372","0.0957839617679763","0.0867426095636136","0.104825313972339"
"Yes","2005","college entrance qualification","East Germany","122","0.119227230129068","0.100291088340072","0.138163371918064"
"Yes","2005","Other degree","West Germany","123","0.127736702850642","0.107829150630645","0.147644255070639"
"Yes","2005","Other degree","East Germany","9","","",""
"Yes","2005","no degree/no degree yet","West Germany","50","0.0782849191687135","0.0589047612963729","0.0976650770410541"
"Yes","2005","no degree/no degree yet","East Germany","10","","",""
"No","2005","lower secondary degree","West Germany","4981","0.867800261689527","0.859017296426569","0.876583226952485"
"No","2005","lower secondary degree","East Germany","1178","0.843290077934597","0.824206779296698","0.862373376572496"
"No","2005","secondary school degree","West Germany","3402","0.887536904506436","0.877490476624962","0.897583332387911"
"No","2005","secondary school degree","East Germany","1959","0.866507892112372","0.85234423897744","0.880671545247305"
"No","2005","college entrance qualification","West Germany","3698","0.904216038232024","0.895174686027661","0.913257390436386"
"No","2005","college entrance qualification","East Germany","1003","0.880772769870932","0.861836628081936","0.899708911659928"
"No","2005","Other degree","West Germany","957","0.872263297149358","0.852355744929361","0.892170849369355"
"No","2005","Other degree","East Germany","40","0.75078932973646","0.629675869130901","0.871902790342019"
"No","2005","no degree/no degree yet","West Germany","688","0.921715080831287","0.902334922958946","0.941095238703627"
"No","2005","no degree/no degree yet","East Germany","156","0.928654985792495","0.889498558529227","0.967811413055763"
"Yes","2006","lower secondary degree","West Germany","852","0.145231246141614","0.136428388146405","0.154034104136824"
"Yes","2006","lower secondary degree","East Germany","256","0.204513476407946","0.183957345114747","0.225069607701146"
"Yes","2006","secondary school degree","West Germany","442","0.112795645439665","0.103139597286661","0.122451693592669"
"Yes","2006","secondary school degree","East Germany","237","0.107987651450193","0.0954499667740011","0.120525336126386"
"Yes","2006","college entrance qualification","West Germany","428","0.100065933905714","0.0912271450924724","0.108904722718955"
"Yes","2006","college entrance qualification","East Germany","141","0.116241367911389","0.0980537819240246","0.134428953898753"
"Yes","2006","Other degree","West Germany","119","0.113759023367749","0.095254170804272","0.132263875931227"
"Yes","2006","Other degree","East Germany","14","","",""
"Yes","2006","no degree/no degree yet","West Germany","49","0.131055992215819","0.103031043200654","0.159080941230984"
"Yes","2006","no degree/no degree yet","East Germany","9","","",""
"No","2006","lower secondary degree","West Germany","5302","0.854768753858386","0.845965895863176","0.863571611853595"
"No","2006","lower secondary degree","East Germany","1223","0.795486523592054","0.774930392298854","0.816042654885253"
"No","2006","secondary school degree","West Germany","3681","0.887204354560335","0.877548306407331","0.896860402713339"
"No","2006","secondary school degree","East Germany","2117","0.892012348549807","0.879474663873614","0.904550033225999"
"No","2006","college entrance qualification","West Germany","4000","0.899934066094286","0.891095277281045","0.908772854907528"
"No","2006","college entrance qualification","East Germany","1052","0.883758632088611","0.865571046101247","0.901946218075975"
"No","2006","Other degree","West Germany","1012","0.886240976632251","0.867736124068773","0.904745829195728"
"No","2006","Other degree","East Germany","56","0.813287363803488","0.722000573199302","0.904574154407674"
"No","2006","no degree/no degree yet","West Germany","508","0.868944007784181","0.840919058769016","0.896968956799346"
"No","2006","no degree/no degree yet","East Germany","90","0.890782638305059","0.829341082206513","0.952224194403605"
"Yes","2007","lower secondary degree","West Germany","776","0.148225692131763","0.138906880911884","0.157544503351641"
"Yes","2007","lower secondary degree","East Germany","235","0.17809328986054","0.157767189305172","0.198419390415908"
"Yes","2007","secondary school degree","West Germany","417","0.112223398789637","0.102258204010795","0.12218859356848"
"Yes","2007","secondary school degree","East Germany","242","0.108099619465252","0.0951393494038661","0.121059889526638"
"Yes","2007","college entrance qualification","West Germany","423","0.0985522591211692","0.0896059672592468","0.107498550983092"
"Yes","2007","college entrance qualification","East Germany","138","0.122326459805488","0.103599333632045","0.141053585978931"
"Yes","2007","Other degree","West Germany","128","0.128869383886573","0.108266986874808","0.149471780898338"
"Yes","2007","Other degree","East Germany","9","","",""
"Yes","2007","no degree/no degree yet","West Germany","47","0.114058118387476","0.084881739678614","0.143234497096338"
"Yes","2007","no degree/no degree yet","East Germany","5","","",""
"No","2007","lower secondary degree","West Germany","4809","0.851774307868237","0.842455496648359","0.861093119088116"
"No","2007","lower secondary degree","East Germany","1126","0.82190671013946","0.801580609584092","0.842232810694828"
"No","2007","secondary school degree","West Germany","3437","0.887776601210363","0.87781140643152","0.897741795989205"
"No","2007","secondary school degree","East Germany","1963","0.891900380534748","0.878940110473362","0.904860650596134"
"No","2007","college entrance qualification","West Germany","3841","0.901447740878831","0.892501449016908","0.910394032740753"
"No","2007","college entrance qualification","East Germany","1038","0.877673540194512","0.858946414021069","0.896400666367955"
"No","2007","Other degree","West Germany","888","0.871130616113427","0.850528219101662","0.891733013125192"
"No","2007","Other degree","East Germany","49","0.898211491278337","0.820394797737751","0.976028184818923"
"No","2007","no degree/no degree yet","West Germany","409","0.885941881612524","0.856765502903662","0.915118260321386"
"No","2007","no degree/no degree yet","East Germany","97","0.970667986163957","0.93792228464378","1.00341368768413"
"Yes","2008","lower secondary degree","West Germany","726","0.137306773168013","0.127951373254352","0.146662173081674"
"Yes","2008","lower secondary degree","East Germany","237","0.181711724523208","0.160611872858154","0.202811576188261"
"Yes","2008","secondary school degree","West Germany","369","0.105193891050358","0.0952393580796041","0.115148424021112"
"Yes","2008","secondary school degree","East Germany","232","0.106459746522848","0.0932747047497161","0.11964478829598"
"Yes","2008","college entrance qualification","West Germany","390","0.100711304962397","0.0914082894929477","0.110014320431846"
"Yes","2008","college entrance qualification","East Germany","116","0.118854763994003","0.0998596150581056","0.137849912929901"
"Yes","2008","Other degree","West Germany","111","0.108578243231522","0.0881961120007808","0.128960374462263"
"Yes","2008","Other degree","East Germany","8","","",""
"Yes","2008","no degree/no degree yet","West Germany","27","","",""
"Yes","2008","no degree/no degree yet","East Germany","12","","",""
"No","2008","lower secondary degree","West Germany","4473","0.862693226831987","0.853337826918326","0.872048626745648"
"No","2008","lower secondary degree","East Germany","1046","0.818288275476792","0.797188423811738","0.839388127141846"
"No","2008","secondary school degree","West Germany","3280","0.894806108949642","0.884851575978888","0.904760641920396"
"No","2008","secondary school degree","East Germany","1870","0.893540253477152","0.88035521170402","0.906725295250284"
"No","2008","college entrance qualification","West Germany","3630","0.899288695037603","0.889985679568154","0.908591710507052"
"No","2008","college entrance qualification","East Germany","999","0.881145236005997","0.8621500870701","0.900140384941895"
"No","2008","Other degree","West Germany","784","0.891421756768478","0.871039625537737","0.911803887999219"
"No","2008","Other degree","East Germany","45","0.848926447482678","0.75251260112813","0.945340293837227"
"No","2008","no degree/no degree yet","West Germany","420","0.938618180350127","0.916366711233595","0.960869649466658"
"No","2008","no degree/no degree yet","East Germany","89","0.884984557703793","0.822764081967356","0.94720503344023"
"Yes","2009","lower secondary degree","West Germany","745","0.151349348076095","0.141160644301977","0.161538051850213"
"Yes","2009","lower secondary degree","East Germany","222","0.183616302552062","0.161755940610154","0.20547666449397"
"Yes","2009","secondary school degree","West Germany","395","0.11582968548959","0.105088584376633","0.126570786602547"
"Yes","2009","secondary school degree","East Germany","256","0.130082902566174","0.11536942675854","0.144796378373809"
"Yes","2009","college entrance qualification","West Germany","396","0.111014130001928","0.101049373564925","0.120978886438931"
"Yes","2009","college entrance qualification","East Germany","115","0.104732361558298","0.0865122885367443","0.122952434579852"
"Yes","2009","Other degree","West Germany","90","0.116821562472653","0.0940599456803073","0.139583179264999"
"Yes","2009","Other degree","East Germany","9","","",""
"Yes","2009","no degree/no degree yet","West Germany","34","0.0905381479131085","0.0628635632485372","0.11821273257768"
"Yes","2009","no degree/no degree yet","East Germany","6","","",""
"No","2009","lower secondary degree","West Germany","4008","0.848650651923905","0.838461948149787","0.858839355698023"
"No","2009","lower secondary degree","East Germany","983","0.816383697447938","0.79452333550603","0.838244059389846"
"No","2009","secondary school degree","West Germany","3015","0.88417031451041","0.873429213397453","0.894911415623367"
"No","2009","secondary school degree","East Germany","1752","0.869917097433826","0.855203621626191","0.88463057324146"
"No","2009","college entrance qualification","West Germany","3422","0.888985869998072","0.879021113561069","0.898950626435075"
"No","2009","college entrance qualification","East Germany","970","0.895267638441702","0.877047565420148","0.913487711463256"
"No","2009","Other degree","West Germany","675","0.883178437527347","0.860416820735001","0.905940054319693"
"No","2009","Other degree","East Germany","37","0.847737852644841","0.743914287438603","0.95156141785108"
"No","2009","no degree/no degree yet","West Germany","379","0.909461852086891","0.88178726742232","0.937136436751463"
"No","2009","no degree/no degree yet","East Germany","69","0.924385660757709","0.864551922121796","0.984219399393623"
"Yes","2010","lower secondary degree","West Germany","892","0.163019672590754","0.153387152198239","0.172652192983269"
"Yes","2010","lower secondary degree","East Germany","231","0.180083100034519","0.158573900219026","0.201592299850011"
"Yes","2010","secondary school degree","West Germany","681","0.122224047330819","0.113044538806608","0.13140355585503"
"Yes","2010","secondary school degree","East Germany","318","0.116949731449895","0.104522958402587","0.129376504497202"
"Yes","2010","college entrance qualification","West Germany","604","0.0885280659568981","0.0809656495658712","0.096090482347925"
"Yes","2010","college entrance qualification","East Germany","195","0.129343437576936","0.111689198792666","0.146997676361206"
"Yes","2010","Other degree","West Germany","207","0.105147513972395","0.0895409833253361","0.120754044619455"
"Yes","2010","Other degree","East Germany","15","","",""
"Yes","2010","no degree/no degree yet","West Germany","84","0.102290462258813","0.079712718796616","0.12486820572101"
"Yes","2010","no degree/no degree yet","East Germany","9","","",""
"No","2010","lower secondary degree","West Germany","4757","0.836980327409246","0.827347807016731","0.846612847801761"
"No","2010","lower secondary degree","East Germany","995","0.819916899965481","0.798407700149989","0.841426099780974"
"No","2010","secondary school degree","West Germany","4210","0.877775952669181","0.86859644414497","0.886955461193392"
"No","2010","secondary school degree","East Germany","2251","0.883050268550105","0.870623495502798","0.895477041597413"
"No","2010","college entrance qualification","West Germany","4816","0.911471934043102","0.903909517652075","0.919034350434129"
"No","2010","college entrance qualification","East Germany","1193","0.870656562423064","0.853002323638794","0.888310801207334"
"No","2010","Other degree","West Germany","1277","0.894852486027605","0.879245955380545","0.910459016674664"
"No","2010","Other degree","East Germany","86","0.89310223329036","0.832843179511374","0.953361287069346"
"No","2010","no degree/no degree yet","West Germany","608","0.897709537741187","0.87513179427899","0.920287281203384"
"No","2010","no degree/no degree yet","East Germany","77","0.91316568826476","0.853651660818146","0.972679715711373"
"Yes","2011","lower secondary degree","West Germany","1052","0.160887411910777","0.152116901511622","0.169657922309933"
"Yes","2011","lower secondary degree","East Germany","278","0.200883233593792","0.180131539884382","0.221634927303202"
"Yes","2011","secondary school degree","West Germany","785","0.133095538261953","0.124310451591741","0.141880624932165"
"Yes","2011","secondary school degree","East Germany","399","0.115179134795806","0.103661108389723","0.126697161201889"
"Yes","2011","college entrance qualification","West Germany","725","0.106728329277736","0.0991677971186355","0.114288861436836"
"Yes","2011","college entrance qualification","East Germany","213","0.139394998096149","0.122207553155357","0.156582443036941"
"Yes","2011","Other degree","West Germany","254","0.127599718949859","0.111972281283533","0.143227156616185"
"Yes","2011","Other degree","East Germany","24","","",""
"Yes","2011","no degree/no degree yet","West Germany","107","0.135218340186943","0.11155195424773","0.158884726126157"
"Yes","2011","no degree/no degree yet","East Germany","11","","",""
"No","2011","lower secondary degree","West Germany","5690","0.839112588089223","0.830342077690067","0.847883098488378"
"No","2011","lower secondary degree","East Germany","1154","0.799116766406208","0.778365072696798","0.819868460115618"
"No","2011","secondary school degree","West Germany","4958","0.866904461738047","0.858119375067835","0.875689548408259"
"No","2011","secondary school degree","East Germany","2552","0.884820865204194","0.87330283879811","0.896338891610277"
"No","2011","college entrance qualification","West Germany","5682","0.893271670722264","0.885711138563164","0.900832202881365"
"No","2011","college entrance qualification","East Germany","1347","0.860605001903851","0.843417556963059","0.877792446844643"
"No","2011","Other degree","West Germany","1497","0.872400281050141","0.856772843383815","0.888027718716466"
"No","2011","Other degree","East Germany","109","0.825828664773494","0.761373816887897","0.890283512659092"
"No","2011","no degree/no degree yet","West Germany","695","0.864781659813057","0.841115273873843","0.88844804575227"
"No","2011","no degree/no degree yet","East Germany","93","0.935191201315002","0.887876226517319","0.982506176112685"
"Yes","2012","lower secondary degree","West Germany","1060","0.171966402125945","0.162799201475964","0.181133602775925"
"Yes","2012","lower secondary degree","East Germany","290","0.20298562043196","0.182087301334493","0.223883939529426"
"Yes","2012","secondary school degree","West Germany","746","0.143896889569768","0.134714846815896","0.153078932323639"
"Yes","2012","secondary school degree","East Germany","376","0.143355971681805","0.130483485102526","0.156228458261084"
"Yes","2012","college entrance qualification","West Germany","631","0.0919113826743632","0.0847735232449305","0.0990492421037959"
"Yes","2012","college entrance qualification","East Germany","177","0.118081938113591","0.101995896006955","0.134167980220228"
"Yes","2012","Other degree","West Germany","245","0.130848564520348","0.114911215824804","0.146785913215892"
"Yes","2012","Other degree","East Germany","19","","",""
"Yes","2012","no degree/no degree yet","West Germany","105","0.13712861691248","0.11320235124566","0.1610548825793"
"Yes","2012","no degree/no degree yet","East Germany","17","","",""
"No","2012","lower secondary degree","West Germany","5449","0.828033597874056","0.818866397224075","0.837200798524036"
"No","2012","lower secondary degree","East Germany","1133","0.79701437956804","0.776116060470574","0.817912698665507"
"No","2012","secondary school degree","West Germany","4867","0.856103110430232","0.846921067676361","0.865285153184104"
"No","2012","secondary school degree","East Germany","2471","0.856644028318195","0.843771541738916","0.869516514897474"
"No","2012","college entrance qualification","West Germany","5662","0.908088617325637","0.900950757896204","0.91522647675507"
"No","2012","college entrance qualification","East Germany","1369","0.881918061886409","0.865832019779772","0.898004103993045"
"No","2012","Other degree","West Germany","1475","0.869151435479652","0.853214086784108","0.885088784175196"
"No","2012","Other degree","East Germany","121","0.872779738475382","0.817582856820424","0.927976620130341"
"No","2012","no degree/no degree yet","West Germany","689","0.86287138308752","0.8389451174207","0.88679764875434"
"No","2012","no degree/no degree yet","East Germany","92","0.803606062838042","0.729026388488926","0.878185737187159"
"Yes","2013","lower secondary degree","West Germany","1022","0.19089475253079","0.180855518529572","0.200933986532007"
"Yes","2013","lower secondary degree","East Germany","265","0.202855955475965","0.180920469833029","0.2247914411189"
"Yes","2013","secondary school degree","West Germany","655","0.130866348596603","0.121749675595386","0.13998302159782"
"Yes","2013","secondary school degree","East Germany","336","0.127711936876385","0.115068369830974","0.140355503921796"
"Yes","2013","college entrance qualification","West Germany","647","0.110596285026756","0.102678253358287","0.118514316695226"
"Yes","2013","college entrance qualification","East Germany","161","0.113413474736131","0.0969495432439953","0.129877406228268"
"Yes","2013","Other degree","West Germany","176","0.119734854010457","0.103327399057192","0.136142308963722"
"Yes","2013","Other degree","East Germany","21","","",""
"Yes","2013","no degree/no degree yet","West Germany","99","0.156496182595058","0.129976039748341","0.183016325441776"
"Yes","2013","no degree/no degree yet","East Germany","12","","",""
"No","2013","lower secondary degree","West Germany","4865","0.80910524746921","0.799066013467993","0.819144481470428"
"No","2013","lower secondary degree","East Germany","1026","0.797144044524035","0.7752085588811","0.819079530166971"
"No","2013","secondary school degree","West Germany","4602","0.869133651403397","0.86001697840218","0.878250324404614"
"No","2013","secondary school degree","East Germany","2341","0.872288063123615","0.859644496078204","0.884931630169026"
"No","2013","college entrance qualification","West Germany","5380","0.889403714973244","0.881485683304774","0.897321746641713"
"No","2013","college entrance qualification","East Germany","1264","0.886586525263868","0.870122593771732","0.903050456756005"
"No","2013","Other degree","West Germany","1328","0.880265145989543","0.863857691036278","0.896672600942808"
"No","2013","Other degree","East Germany","107","0.808598093585663","0.740445467908419","0.876750719262907"
"No","2013","no degree/no degree yet","West Germany","622","0.843503817404942","0.816983674558224","0.870023960251659"
"No","2013","no degree/no degree yet","East Germany","99","0.868037655007876","0.805075309770575","0.931000000245178"
"Yes","2014","lower secondary degree","West Germany","910","0.170082829957928","0.160335363121259","0.179830296794597"
"Yes","2014","lower secondary degree","East Germany","256","0.202316232690705","0.179671579043001","0.224960886338408"
"Yes","2014","secondary school degree","West Germany","620","0.132854340403189","0.123524392447659","0.142184288358719"
"Yes","2014","secondary school degree","East Germany","324","0.126740429897842","0.11362588806811","0.139854971727573"
"Yes","2014","college entrance qualification","West Germany","615","0.108995048139493","0.101163770423022","0.116826325855965"
"Yes","2014","college entrance qualification","East Germany","146","0.113522945672493","0.096669271111105","0.130376620233882"
"Yes","2014","Other degree","West Germany","418","0.14331219316434","0.13080921997549","0.155815166353189"
"Yes","2014","Other degree","East Germany","41","0.133482231761825","0.0945405461093106","0.172423917414339"
"Yes","2014","no degree/no degree yet","West Germany","130","0.13916965761886","0.116442752352501","0.161896562885219"
"Yes","2014","no degree/no degree yet","East Germany","12","","",""
"No","2014","lower secondary degree","West Germany","4797","0.829917170042072","0.820169703205403","0.839664636878741"
"No","2014","lower secondary degree","East Germany","953","0.797683767309295","0.775039113661592","0.820328420956999"
"No","2014","secondary school degree","West Germany","4464","0.867145659596811","0.857815711641281","0.876475607552341"
"No","2014","secondary school degree","East Germany","2148","0.873259570102158","0.860145028272427","0.88637411193189"
"No","2014","college entrance qualification","West Germany","5468","0.891004951860507","0.883173674144035","0.898836229576978"
"No","2014","college entrance qualification","East Germany","1215","0.886477054327507","0.869623379766118","0.903330728888895"
"No","2014","Other degree","West Germany","2599","0.85668780683566","0.844184833646811","0.86919078002451"
"No","2014","Other degree","East Germany","252","0.866517768238175","0.827576082585661","0.905459453890689"
"No","2014","no degree/no degree yet","West Germany","761","0.86083034238114","0.838103437114781","0.883557247647499"
"No","2014","no degree/no degree yet","East Germany","102","0.894066642253333","0.837573337581897","0.950559946924768"
"Yes","2015","lower secondary degree","West Germany","881","0.180707438904033","0.170264362488821","0.191150515319246"
"Yes","2015","lower secondary degree","East Germany","215","0.20525601801235","0.181623323766362","0.228888712258338"
"Yes","2015","secondary school degree","West Germany","582","0.125772085594097","0.116378728267821","0.135165442920374"
"Yes","2015","secondary school degree","East Germany","315","0.131605327547596","0.117919703743457","0.145290951351734"
"Yes","2015","college entrance qualification","West Germany","630","0.11896353060522","0.110641069104123","0.127285992106317"
"Yes","2015","college entrance qualification","East Germany","152","0.100467886221217","0.0841386990279087","0.116797073414525"
"Yes","2015","Other degree","West Germany","334","0.136505183878534","0.123108605008497","0.149901762748571"
"Yes","2015","Other degree","East Germany","35","0.212084283834858","0.162106654183914","0.262061913485803"
"Yes","2015","no degree/no degree yet","West Germany","87","0.112176746968046","0.0889636227590051","0.135389871177087"
"Yes","2015","no degree/no degree yet","East Germany","21","","",""
"No","2015","lower secondary degree","West Germany","4334","0.819292561095967","0.808849484680754","0.829735637511179"
"No","2015","lower secondary degree","East Germany","907","0.79474398198765","0.771111287741662","0.818376676233638"
"No","2015","secondary school degree","West Germany","4205","0.874227914405903","0.864834557079626","0.883621271732179"
"No","2015","secondary school degree","East Germany","2029","0.868394672452404","0.854709048648266","0.882080296256543"
"No","2015","college entrance qualification","West Germany","5183","0.88103646939478","0.872714007893683","0.889358930895877"
"No","2015","college entrance qualification","East Germany","1150","0.899532113778783","0.883202926585476","0.915861300972091"
"No","2015","Other degree","West Germany","2189","0.863494816121466","0.850098237251429","0.876891394991503"
"No","2015","Other degree","East Germany","222","0.787915716165142","0.737938086514197","0.837893345816086"
"No","2015","no degree/no degree yet","West Germany","623","0.887823253031954","0.864610128822913","0.911036377240995"
"No","2015","no degree/no degree yet","East Germany","91","0.769105570399007","0.69106170236745","0.847149438430564"
"Yes","2016","lower secondary degree","West Germany","833","0.175113382169974","0.164412657661476","0.185814106678472"
"Yes","2016","lower secondary degree","East Germany","177","0.194493881391536","0.170059282260906","0.218928480522165"
"Yes","2016","secondary school degree","West Germany","548","0.125314323471498","0.115548494789342","0.135080152153654"
"Yes","2016","secondary school degree","East Germany","276","0.124822479867531","0.111055021783378","0.138589937951683"
"Yes","2016","college entrance qualification","West Germany","550","0.105535263742718","0.0974264795124936","0.113644047972943"
"Yes","2016","college entrance qualification","East Germany","159","0.113100245558116","0.0957361684647825","0.130464322651449"
"Yes","2016","Other degree","West Germany","402","0.138976135308674","0.126489021754367","0.151463248862981"
"Yes","2016","Other degree","East Germany","42","0.0870640302346831","0.055267175531003","0.118860884938363"
"Yes","2016","no degree/no degree yet","West Germany","96","0.120839069293958","0.0970477604622683","0.144630378125649"
"Yes","2016","no degree/no degree yet","East Germany","13","","",""
"No","2016","lower secondary degree","West Germany","4013","0.824886617830026","0.814185893321528","0.835587342338524"
"No","2016","lower secondary degree","East Germany","831","0.805506118608464","0.781071519477835","0.829940717739094"
"No","2016","secondary school degree","West Germany","3867","0.874685676528502","0.864919847846346","0.884451505210658"
"No","2016","secondary school degree","East Germany","1938","0.875177520132469","0.861410062048317","0.888944978216622"
"No","2016","college entrance qualification","West Germany","4965","0.894464736257282","0.886355952027057","0.902573520487506"
"No","2016","college entrance qualification","East Germany","1119","0.886899754441884","0.869535677348551","0.904263831535217"
"No","2016","Other degree","West Germany","2546","0.861023864691326","0.848536751137019","0.873510978245633"
"No","2016","Other degree","East Germany","260","0.912935969765317","0.881139115061637","0.944732824468997"
"No","2016","no degree/no degree yet","West Germany","625","0.879160930706042","0.855369621874352","0.902952239537732"
"No","2016","no degree/no degree yet","East Germany","83","0.797382627821028","0.716977416330972","0.877787839311084"
"Yes","2017","lower secondary degree","West Germany","887","0.180464521473979","0.169863021713548","0.191066021234409"
"Yes","2017","lower secondary degree","East Germany","189","0.198098436897566","0.173734212650575","0.222462661144558"
"Yes","2017","secondary school degree","West Germany","654","0.12953072779527","0.120259461887217","0.138801993703323"
"Yes","2017","secondary school degree","East Germany","345","0.147643171973491","0.133839162038468","0.161447181908513"
"Yes","2017","college entrance qualification","West Germany","687","0.111000025414266","0.103335598772032","0.1186644520565"
