"ple0053","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Yes","1987","lower secondary degree","no migration background","572","0.135089940850922","0.124985408260838","0.145194473441006"
"Yes","1987","lower secondary degree","direct migration background","73","0.138660269450251","0.11132476042805","0.165995778472451"
"Yes","1987","lower secondary degree","indirect migration background","10","","",""
"Yes","1987","secondary school degree","no migration background","180","0.112992045007063","0.0976513818798278","0.128332708134298"
"Yes","1987","secondary school degree","direct migration background","18","","",""
"Yes","1987","secondary school degree","indirect migration background","2","","",""
"Yes","1987","college entrance qualification","no migration background","111","0.110604961751827","0.0920702257513817","0.129139697752271"
"Yes","1987","college entrance qualification","direct migration background","9","","",""
"Yes","1987","college entrance qualification","indirect migration background","2","","",""
"Yes","1987","Other degree","no migration background","7","","",""
"Yes","1987","Other degree","direct migration background","124","0.121718131724284","0.102405163369382","0.141031100079186"
"Yes","1987","Other degree","indirect migration background","","","",""
"Yes","1987","no degree/no degree yet","no migration background","20","","",""
"Yes","1987","no degree/no degree yet","direct migration background","93","0.115376237682502","0.092898390343181","0.137854085021822"
"Yes","1987","no degree/no degree yet","indirect migration background","","","",""
"No","1987","lower secondary degree","no migration background","3824","0.864910059149078","0.854805526558994","0.875014591739162"
"No","1987","lower secondary degree","direct migration background","541","0.861339730549749","0.834004221527549","0.88867523957195"
"No","1987","lower secondary degree","indirect migration background","81","0.92184192158264","0.866692297231117","0.976991545934163"
"No","1987","secondary school degree","no migration background","1456","0.887007954992937","0.871667291865702","0.902348618120172"
"No","1987","secondary school degree","direct migration background","136","0.901958091288552","0.854991743595864","0.94892443898124"
"No","1987","secondary school degree","indirect migration background","32","0.830732789710293","0.704687759355487","0.956777820065099"
"No","1987","college entrance qualification","no migration background","989","0.889395038248173","0.870860302247729","0.907929774248618"
"No","1987","college entrance qualification","direct migration background","105","0.940728599181845","0.8973824586467","0.98407473971699"
"No","1987","college entrance qualification","indirect migration background","14","","",""
"No","1987","Other degree","no migration background","40","0.841793833459502","0.737462745611932","0.946124921307071"
"No","1987","Other degree","direct migration background","977","0.878281868275716","0.858968899920814","0.897594836630618"
"No","1987","Other degree","indirect migration background","6","","",""
"No","1987","no degree/no degree yet","no migration background","192","0.904630646406875","0.865092142847341","0.944169149966409"
"No","1987","no degree/no degree yet","direct migration background","683","0.884623762317498","0.862145914978178","0.907101609656819"
"No","1987","no degree/no degree yet","indirect migration background","19","","",""
"Yes","1988","lower secondary degree","no migration background","574","0.143788906997387","0.133118819979133","0.154458994015641"
"Yes","1988","lower secondary degree","direct migration background","59","0.104782657584755","0.0805768553245556","0.128988459844954"
"Yes","1988","lower secondary degree","indirect migration background","10","","",""
"Yes","1988","secondary school degree","no migration background","170","0.104824236086644","0.0896572739134198","0.119991198259869"
"Yes","1988","secondary school degree","direct migration background","18","","",""
"Yes","1988","secondary school degree","indirect migration background","5","","",""
"Yes","1988","college entrance qualification","no migration background","100","0.0931826807541873","0.075583398642967","0.110781962865408"
"Yes","1988","college entrance qualification","direct migration background","11","","",""
"Yes","1988","college entrance qualification","indirect migration background","1","","",""
"Yes","1988","Other degree","no migration background","8","","",""
"Yes","1988","Other degree","direct migration background","117","0.118446564794376","0.0986160695170376","0.138277060071715"
"Yes","1988","Other degree","indirect migration background","2","","",""
"Yes","1988","no degree/no degree yet","no migration background","22","","",""
"Yes","1988","no degree/no degree yet","direct migration background","90","0.111930715379221","0.0885413496830567","0.135320081075385"
"Yes","1988","no degree/no degree yet","indirect migration background","2","","",""
"No","1988","lower secondary degree","no migration background","3580","0.856211093002613","0.845541005984359","0.866881180020867"
"No","1988","lower secondary degree","direct migration background","556","0.895217342415245","0.871011540155046","0.919423144675444"
"No","1988","lower secondary degree","indirect migration background","96","0.910577354471683","0.856255155970601","0.964899552972765"
"No","1988","secondary school degree","no migration background","1397","0.895175763913356","0.880008801740131","0.91034272608658"
"No","1988","secondary school degree","direct migration background","134","0.87846621517962","0.826521981888039","0.9304104484712"
"No","1988","secondary school degree","indirect migration background","40","0.83093025616816","0.721419426831693","0.940441085504627"
"No","1988","college entrance qualification","no migration background","948","0.906817319245813","0.889218037134592","0.924416601357033"
"No","1988","college entrance qualification","direct migration background","99","0.87307442589271","0.810865607806512","0.935283243978909"
"No","1988","college entrance qualification","indirect migration background","20","","",""
"No","1988","Other degree","no migration background","34","0.792621153472008","0.670007593376843","0.915234713567172"
"No","1988","Other degree","direct migration background","903","0.881553435205624","0.861722939928286","0.901383930482962"
"No","1988","Other degree","indirect migration background","9","","",""
"No","1988","no degree/no degree yet","no migration background","159","0.872555846491712","0.823974966367746","0.921136726615679"
"No","1988","no degree/no degree yet","direct migration background","608","0.888069284620779","0.864679918924615","0.911458650316943"
"No","1988","no degree/no degree yet","indirect migration background","26","","",""
"Yes","1989","lower secondary degree","no migration background","523","0.136161047477263","0.125456272657849","0.146865822296677"
"Yes","1989","lower secondary degree","direct migration background","74","0.124870120622252","0.0983751757203487","0.151365065524156"
"Yes","1989","lower secondary degree","indirect migration background","15","","",""
"Yes","1989","secondary school degree","no migration background","184","0.123147790248154","0.106578940070412","0.139716640425896"
"Yes","1989","secondary school degree","direct migration background","16","","",""
"Yes","1989","secondary school degree","indirect migration background","4","","",""
"Yes","1989","college entrance qualification","no migration background","94","0.0948368830484952","0.0771739567036326","0.112499809393358"
"Yes","1989","college entrance qualification","direct migration background","7","","",""
"Yes","1989","college entrance qualification","indirect migration background","1","","",""
"Yes","1989","Other degree","no migration background","7","","",""
"Yes","1989","Other degree","direct migration background","94","0.0831233815309053","0.0658214051939226","0.100425357867888"
"Yes","1989","Other degree","indirect migration background","","","",""
"Yes","1989","no degree/no degree yet","no migration background","15","","",""
"Yes","1989","no degree/no degree yet","direct migration background","91","0.118445426267867","0.09386735492833","0.143023497607404"
"Yes","1989","no degree/no degree yet","indirect migration background","1","","",""
"No","1989","lower secondary degree","no migration background","3420","0.863838952522737","0.853134177703323","0.874543727342151"
"No","1989","lower secondary degree","direct migration background","524","0.875129879377748","0.848634934475844","0.901624824279651"
"No","1989","lower secondary degree","indirect migration background","106","0.844681700733614","0.780144033727277","0.909219367739951"
"No","1989","secondary school degree","no migration background","1327","0.876852209751846","0.860283359574104","0.893421059929588"
"No","1989","secondary school degree","direct migration background","134","0.881248454838973","0.829479275510773","0.933017634167174"
"No","1989","secondary school degree","indirect migration background","47","0.954714717405954","0.897648596418089","1.01178083839382"
"No","1989","college entrance qualification","no migration background","963","0.905163116951505","0.887500190606642","0.922826043296367"
"No","1989","college entrance qualification","direct migration background","114","0.923082670684302","0.875605174991329","0.970560166377275"
"No","1989","college entrance qualification","indirect migration background","22","","",""
"No","1989","Other degree","no migration background","32","0.791712617763408","0.664265196752643","0.919160038774173"
"No","1989","Other degree","direct migration background","884","0.916876618469095","0.899574642132112","0.934178594806077"
"No","1989","Other degree","indirect migration background","11","","",""
"No","1989","no degree/no degree yet","no migration background","163","0.922888574855033","0.883698861270341","0.962078288439725"
"No","1989","no degree/no degree yet","direct migration background","573","0.881554573732133","0.856976502392596","0.90613264507167"
"No","1989","no degree/no degree yet","indirect migration background","39","0.983524498013224","0.944076041601512","1.02297295442493"
"Yes","1990","lower secondary degree","no migration background","","","",""
"Yes","1990","lower secondary degree","direct migration background","","","",""
"Yes","1990","lower secondary degree","indirect migration background","","","",""
"Yes","1990","secondary school degree","no migration background","","","",""
"Yes","1990","secondary school degree","direct migration background","","","",""
"Yes","1990","secondary school degree","indirect migration background","","","",""
"Yes","1990","college entrance qualification","no migration background","","","",""
"Yes","1990","college entrance qualification","direct migration background","","","",""
"Yes","1990","college entrance qualification","indirect migration background","","","",""
"Yes","1990","Other degree","no migration background","","","",""
"Yes","1990","Other degree","direct migration background","","","",""
"Yes","1990","Other degree","indirect migration background","","","",""
"Yes","1990","no degree/no degree yet","no migration background","","","",""
"Yes","1990","no degree/no degree yet","direct migration background","","","",""
"Yes","1990","no degree/no degree yet","indirect migration background","","","",""
"No","1990","lower secondary degree","no migration background","","","",""
"No","1990","lower secondary degree","direct migration background","","","",""
"No","1990","lower secondary degree","indirect migration background","","","",""
"No","1990","secondary school degree","no migration background","","","",""
"No","1990","secondary school degree","direct migration background","","","",""
"No","1990","secondary school degree","indirect migration background","","","",""
"No","1990","college entrance qualification","no migration background","","","",""
"No","1990","college entrance qualification","direct migration background","","","",""
"No","1990","college entrance qualification","indirect migration background","","","",""
"No","1990","Other degree","no migration background","","","",""
"No","1990","Other degree","direct migration background","","","",""
"No","1990","Other degree","indirect migration background","","","",""
"No","1990","no degree/no degree yet","no migration background","","","",""
"No","1990","no degree/no degree yet","direct migration background","","","",""
"No","1990","no degree/no degree yet","indirect migration background","","","",""
"Yes","1991","lower secondary degree","no migration background","519","0.144515649042903","0.133216646803396","0.15581465128241"
"Yes","1991","lower secondary degree","direct migration background","56","0.100722954078847","0.0761661884210104","0.125279719736683"
"Yes","1991","lower secondary degree","indirect migration background","15","","",""
"Yes","1991","secondary school degree","no migration background","180","0.125703017863287","0.108819112719279","0.142586923007294"
"Yes","1991","secondary school degree","direct migration background","17","","",""
"Yes","1991","secondary school degree","indirect migration background","9","","",""
"Yes","1991","college entrance qualification","no migration background","130","0.123940907077446","0.104343111902116","0.143538702252775"
"Yes","1991","college entrance qualification","direct migration background","15","","",""
"Yes","1991","college entrance qualification","indirect migration background","1","","",""
"Yes","1991","Other degree","no migration background","7","","",""
"Yes","1991","Other degree","direct migration background","112","0.133957162052603","0.112183232143512","0.155731091961694"
"Yes","1991","Other degree","indirect migration background","","","",""
"Yes","1991","no degree/no degree yet","no migration background","17","","",""
"Yes","1991","no degree/no degree yet","direct migration background","67","0.119078424073045","0.0933763402139799","0.144780507932109"
"Yes","1991","no degree/no degree yet","indirect migration background","","","",""
"No","1991","lower secondary degree","no migration background","3201","0.855484350957097","0.84418534871759","0.866783353196604"
"No","1991","lower secondary degree","direct migration background","521","0.899277045921153","0.874720280263317","0.92383381157899"
"No","1991","lower secondary degree","indirect migration background","142","0.857393238194096","0.802696887545629","0.912089588842564"
"No","1991","secondary school degree","no migration background","1301","0.874296982136713","0.857413076992706","0.891180887280721"
"No","1991","secondary school degree","direct migration background","137","0.870356145739363","0.817302870801668","0.923409420677058"
"No","1991","secondary school degree","indirect migration background","57","0.868466164367436","0.786926049852549","0.950006278882322"
"No","1991","college entrance qualification","no migration background","956","0.876059092922554","0.856461297747225","0.895656888097884"
"No","1991","college entrance qualification","direct migration background","105","0.877366009869474","0.818677470606091","0.936054549132857"
"No","1991","college entrance qualification","indirect migration background","35","0.979098082186537","0.932367304509348","1.02582885986373"
"No","1991","Other degree","no migration background","33","0.839996427668525","0.726385094929669","0.953607760407381"
"No","1991","Other degree","direct migration background","828","0.866042837947397","0.844268908038306","0.887816767856488"
"No","1991","Other degree","indirect migration background","15","","",""
"No","1991","no degree/no degree yet","no migration background","144","0.878068687322277","0.827526152064447","0.928611222580107"
"No","1991","no degree/no degree yet","direct migration background","543","0.880921575926955","0.855219492067891","0.90662365978602"
"No","1991","no degree/no degree yet","indirect migration background","51","1","1","1"
"Yes","1992","lower secondary degree","no migration background","635","0.135802854887971","0.126332756043285","0.145272953732657"
"Yes","1992","lower secondary degree","direct migration background","84","0.132532292201447","0.106304116154138","0.158760468248757"
"Yes","1992","lower secondary degree","indirect migration background","17","","",""
"Yes","1992","secondary school degree","no migration background","346","0.107913087320468","0.097398537749825","0.11842763689111"
"Yes","1992","secondary school degree","direct migration background","18","","",""
"Yes","1992","secondary school degree","indirect migration background","8","","",""
"Yes","1992","college entrance qualification","no migration background","152","0.106084337365939","0.090788343804479","0.121380330927399"
"Yes","1992","college entrance qualification","direct migration background","21","","",""
"Yes","1992","college entrance qualification","indirect migration background","2","","",""
"Yes","1992","Other degree","no migration background","13","","",""
"Yes","1992","Other degree","direct migration background","89","0.104210102978533","0.0844240873976969","0.12399611855937"
"Yes","1992","Other degree","indirect migration background","2","","",""
"Yes","1992","no degree/no degree yet","no migration background","16","","",""
"Yes","1992","no degree/no degree yet","direct migration background","59","0.0990530676716168","0.0748038694191069","0.123302265924127"
"Yes","1992","no degree/no degree yet","indirect migration background","8","","",""
"No","1992","lower secondary degree","no migration background","4392","0.864197145112029","0.854727046267344","0.873667243956715"
"No","1992","lower secondary degree","direct migration background","558","0.867467707798553","0.841239531751243","0.893695883845862"
"No","1992","lower secondary degree","indirect migration background","161","0.894303348366773","0.849137400072445","0.939469296661101"
"No","1992","secondary school degree","no migration background","2999","0.892086912679532","0.88157236310889","0.902601462250175"
"No","1992","secondary school degree","direct migration background","160","0.883962279331271","0.836912829318171","0.931011729344372"
"No","1992","secondary school degree","indirect migration background","75","0.792739267516234","0.705536002732356","0.879942532300112"
"No","1992","college entrance qualification","no migration background","1405","0.893915662634061","0.878619669072601","0.909211656195521"
"No","1992","college entrance qualification","direct migration background","128","0.88151951549641","0.829628241508396","0.933410789484423"
"No","1992","college entrance qualification","indirect migration background","33","0.959262246142363","0.893771296961502","1.02475319532322"
"No","1992","Other degree","no migration background","66","0.840283796608012","0.759500414992035","0.921067178223988"
"No","1992","Other degree","direct migration background","827","0.895789897021467","0.87600388144063","0.915575912602303"
"No","1992","Other degree","indirect migration background","15","","",""
"No","1992","no degree/no degree yet","no migration background","189","0.891527902140286","0.848958490262738","0.934097314017833"
"No","1992","no degree/no degree yet","direct migration background","524","0.900946932328383","0.876697734075873","0.925196130580893"
"No","1992","no degree/no degree yet","indirect migration background","63","0.84769737581091","0.764119172816084","0.931275578805736"
"Yes","1993","lower secondary degree","no migration background","","","",""
"Yes","1993","lower secondary degree","direct migration background","","","",""
"Yes","1993","lower secondary degree","indirect migration background","","","",""
"Yes","1993","secondary school degree","no migration background","","","",""
"Yes","1993","secondary school degree","direct migration background","","","",""
"Yes","1993","secondary school degree","indirect migration background","","","",""
"Yes","1993","college entrance qualification","no migration background","","","",""
"Yes","1993","college entrance qualification","direct migration background","","","",""
"Yes","1993","college entrance qualification","indirect migration background","","","",""
"Yes","1993","Other degree","no migration background","","","",""
"Yes","1993","Other degree","direct migration background","","","",""
"Yes","1993","Other degree","indirect migration background","","","",""
"Yes","1993","no degree/no degree yet","no migration background","","","",""
"Yes","1993","no degree/no degree yet","direct migration background","","","",""
"Yes","1993","no degree/no degree yet","indirect migration background","","","",""
"No","1993","lower secondary degree","no migration background","","","",""
"No","1993","lower secondary degree","direct migration background","","","",""
"No","1993","lower secondary degree","indirect migration background","","","",""
"No","1993","secondary school degree","no migration background","","","",""
"No","1993","secondary school degree","direct migration background","","","",""
"No","1993","secondary school degree","indirect migration background","","","",""
"No","1993","college entrance qualification","no migration background","","","",""
"No","1993","college entrance qualification","direct migration background","","","",""
"No","1993","college entrance qualification","indirect migration background","","","",""
"No","1993","Other degree","no migration background","","","",""
"No","1993","Other degree","direct migration background","","","",""
"No","1993","Other degree","indirect migration background","","","",""
"No","1993","no degree/no degree yet","no migration background","","","",""
"No","1993","no degree/no degree yet","direct migration background","","","",""
"No","1993","no degree/no degree yet","indirect migration background","","","",""
"Yes","1994","lower secondary degree","no migration background","678","0.160411001036395","0.149934801874555","0.170887200198235"
"Yes","1994","lower secondary degree","direct migration background","63","0.115959024258013","0.0902326796999329","0.141685368816093"
"Yes","1994","lower secondary degree","indirect migration background","19","","",""
"Yes","1994","secondary school degree","no migration background","339","0.120603336422104","0.109401763390151","0.131804909454057"
"Yes","1994","secondary school degree","direct migration background","23","","",""
"Yes","1994","secondary school degree","indirect migration background","11","","",""
"Yes","1994","college entrance qualification","no migration background","143","0.0911346380831405","0.0771286362519127","0.105140639914368"
"Yes","1994","college entrance qualification","direct migration background","16","","",""
"Yes","1994","college entrance qualification","indirect migration background","5","","",""
"Yes","1994","Other degree","no migration background","9","","",""
"Yes","1994","Other degree","direct migration background","75","0.0792866579489255","0.0608275611291953","0.0977457547686557"
"Yes","1994","Other degree","indirect migration background","1","","",""
"Yes","1994","no degree/no degree yet","no migration background","15","","",""
"Yes","1994","no degree/no degree yet","direct migration background","70","0.12833125667811","0.0998570183108307","0.15680549504539"
"Yes","1994","no degree/no degree yet","indirect migration background","6","","",""
"No","1994","lower secondary degree","no migration background","4036","0.839588998963605","0.829112799801765","0.850065198125445"
"No","1994","lower secondary degree","direct migration background","532","0.884040975741987","0.858314631183907","0.909767320300067"
"No","1994","lower secondary degree","indirect migration background","174","0.879955637868413","0.834102325935629","0.925808949801197"
"No","1994","secondary school degree","no migration background","2908","0.879396663577896","0.868195090545943","0.890598236609849"
"No","1994","secondary school degree","direct migration background","137","0.86043588700415","0.806740838703544","0.914130935304755"
"No","1994","secondary school degree","indirect migration background","100","0.823095729729731","0.752108384616357","0.894083074843106"
"No","1994","college entrance qualification","no migration background","1479","0.908865361916859","0.894859360085632","0.922871363748087"
"No","1994","college entrance qualification","direct migration background","130","0.862629496050841","0.806791405217697","0.918467586883985"
"No","1994","college entrance qualification","indirect migration background","47","0.847847192389907","0.750225755063396","0.945468629716418"
"No","1994","Other degree","no migration background","57","0.848325882165549","0.761786613482192","0.934865150848906"
"No","1994","Other degree","direct migration background","748","0.920713342051074","0.902254245231344","0.939172438870805"
"No","1994","Other degree","indirect migration background","12","","",""
"No","1994","no degree/no degree yet","no migration background","213","0.919187702106215","0.883810661653925","0.954564742558505"
"No","1994","no degree/no degree yet","direct migration background","460","0.87166874332189","0.84319450495461","0.900142981689169"
"No","1994","no degree/no degree yet","indirect migration background","66","0.874120383024261","0.79749984929821","0.950740916750312"
"Yes","1995","lower secondary degree","no migration background","642","0.149522759503673","0.1391962643656","0.159849254641746"
"Yes","1995","lower secondary degree","direct migration background","77","0.143892238856632","0.116463510692629","0.171320967020634"
"Yes","1995","lower secondary degree","indirect migration background","19","","",""
"Yes","1995","secondary school degree","no migration background","373","0.117528332320031","0.106485125746234","0.128571538893828"
"Yes","1995","secondary school degree","direct migration background","15","","",""
"Yes","1995","secondary school degree","indirect migration background","11","","",""
"Yes","1995","college entrance qualification","no migration background","153","0.100071003648055","0.085608662931104","0.114533344365005"
"Yes","1995","college entrance qualification","direct migration background","21","","",""
"Yes","1995","college entrance qualification","indirect migration background","3","","",""
"Yes","1995","Other degree","no migration background","7","","",""
"Yes","1995","Other degree","direct migration background","131","0.126517220097447","0.106782233479214","0.146252206715679"
"Yes","1995","Other degree","indirect migration background","1","","",""
"Yes","1995","no degree/no degree yet","no migration background","21","","",""
"Yes","1995","no degree/no degree yet","direct migration background","64","0.108347223636033","0.0823237906064172","0.134370656665649"
"Yes","1995","no degree/no degree yet","indirect migration background","4","","",""
"No","1995","lower secondary degree","no migration background","3939","0.850477240496327","0.840150745358254","0.8608037356344"
"No","1995","lower secondary degree","direct migration background","552","0.856107761143368","0.828679032979366","0.883536489307371"
"No","1995","lower secondary degree","indirect migration background","170","0.937561792874292","0.903067888791059","0.972055696957525"
"No","1995","secondary school degree","no migration background","2894","0.882471667679969","0.871428461106172","0.893514874253766"
"No","1995","secondary school degree","direct migration background","175","0.937507737070067","0.903090829420242","0.971924644719891"
"No","1995","secondary school degree","indirect migration background","109","0.926930861325876","0.880367091591061","0.973494631060691"
"No","1995","college entrance qualification","no migration background","1501","0.899928996351945","0.885466655634995","0.914391337068896"
"No","1995","college entrance qualification","direct migration background","176","0.863875434217249","0.81598940857064","0.911761459863859"
"No","1995","college entrance qualification","indirect migration background","58","0.979151582627369","0.943296998874625","1.01500616638011"
"No","1995","Other degree","no migration background","63","0.886269766960446","0.811895961606947","0.960643572313945"
"No","1995","Other degree","direct migration background","959","0.873482779902553","0.853747793284321","0.893217766520786"
"No","1995","Other degree","indirect migration background","14","","",""
"No","1995","no degree/no degree yet","no migration background","225","0.911682518882299","0.876223583821782","0.947141453942816"
"No","1995","no degree/no degree yet","direct migration background","484","0.891652776363967","0.865629343334351","0.917676209393583"
"No","1995","no degree/no degree yet","indirect migration background","62","0.968922488974807","0.92705819649277","1.01078678145684"
"Yes","1996","lower secondary degree","no migration background","603","0.147539992464026","0.137135365050978","0.157944619877074"
"Yes","1996","lower secondary degree","direct migration background","77","0.129604853929477","0.10286366929372","0.156346038565235"
"Yes","1996","lower secondary degree","indirect migration background","19","","",""
"Yes","1996","secondary school degree","no migration background","373","0.110192028202252","0.0994759862860228","0.120908070118482"
"Yes","1996","secondary school degree","direct migration background","24","","",""
"Yes","1996","secondary school degree","indirect migration background","13","","",""
"Yes","1996","college entrance qualification","no migration background","187","0.108001046077367","0.0930609984680008","0.122941093686733"
"Yes","1996","college entrance qualification","direct migration background","13","","",""
"Yes","1996","college entrance qualification","indirect migration background","5","","",""
"Yes","1996","Other degree","no migration background","9","","",""
"Yes","1996","Other degree","direct migration background","128","0.139172833347586","0.117868677515643","0.160476989179529"
"Yes","1996","Other degree","indirect migration background","4","","",""
"Yes","1996","no degree/no degree yet","no migration background","26","","",""
