"plh0206i01","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2010","West Germany","Female","36","0.00710190898223307","0.00507509678809931","0.00912872117636682","3"
"3 on scale 1-7 ","2010","East Germany","Female","11","","","","3"
"3 on scale 1-7 ","2010","East Germany","Male","11","","","","3"
"4 on scale 1-7","2010","West Germany","Female","180","0.0277532404421238","0.0237884638476482","0.0317180170365995","4"
"4 on scale 1-7","2010","East Germany","Male","69","0.0351891941120994","0.0270875176199975","0.0432908706042013","4"
"4 on scale 1-7","2010","West Germany","Male","154","0.0290966820232785","0.024829563678827","0.0333638003677299","4"
"4 on scale 1-7","2010","East Germany","Female","60","0.0293540844976113","0.0222190915733311","0.0364890774218916","4"
"5 on scale 1-7","2010","West Germany","Male","578","0.100424753169079","0.0927940581536844","0.108055448184473","5"
"5 on scale 1-7","2010","East Germany","Male","212","0.097866159528361","0.0848014151278123","0.11093090392891","5"
"5 on scale 1-7","2010","West Germany","Female","531","0.083849285571296","0.0771595836769997","0.0905389874655924","5"
"5 on scale 1-7","2010","East Germany","Female","213","0.0878821366089813","0.0759146032919672","0.0998496699259955","5"
"6 on scale 1-7","2010","West Germany","Male","1684","0.271225870159948","0.259938650145827","0.282513090174068","6"
"6 on scale 1-7","2010","West Germany","Female","1730","0.258017020631494","0.24745627045559","0.268577770807398","6"
"6 on scale 1-7","2010","East Germany","Male","575","0.287610649409746","0.267708024963625","0.307513273855866","6"
"6 on scale 1-7","2010","East Germany","Female","577","0.252353404596798","0.233993026296834","0.270713782896763","6"
"7 Strongly agree","2010","West Germany","Male","3468","0.584523280013798","0.572012072868608","0.597034487158988","7"
"7 Strongly agree","2010","West Germany","Female","4076","0.616700362992292","0.604965448602272","0.628435277382313","7"
"7 Strongly agree","2010","East Germany","Male","1110","0.568386558585426","0.546608531302652","0.590164585868199","7"
"7 Strongly agree","2010","East Germany","Female","1272","0.619404775209701","0.598881446399507","0.639928104019894","7"
"1 Strongly disagree","2011","West Germany","Male","","","","","1"
"1 Strongly disagree","2011","West Germany","Female","","","","","1"
"1 Strongly disagree","2011","East Germany","Male","","","","","1"
"1 Strongly disagree","2011","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2011","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2011","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2011","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2011","East Germany","Female","","","","","2"
"3 on scale 1-7 ","2011","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2011","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2011","West Germany","Female","","","","","3"
"3 on scale 1-7 ","2011","East Germany","Female","","","","","3"
"4 on scale 1-7","2011","West Germany","Male","","","","","4"
"4 on scale 1-7","2011","West Germany","Female","","","","","4"
"4 on scale 1-7","2011","East Germany","Male","","","","","4"
"4 on scale 1-7","2011","East Germany","Female","","","","","4"
"5 on scale 1-7","2011","East Germany","Male","","","","","5"
"5 on scale 1-7","2011","West Germany","Female","","","","","5"
"5 on scale 1-7","2011","West Germany","Male","","","","","5"
"5 on scale 1-7","2011","East Germany","Female","","","","","5"
"6 on scale 1-7","2011","West Germany","Male","","","","","6"
"6 on scale 1-7","2011","West Germany","Female","","","","","6"
"6 on scale 1-7","2011","East Germany","Male","","","","","6"
"6 on scale 1-7","2011","East Germany","Female","","","","","6"
"7 Strongly agree","2011","West Germany","Male","","","","","7"
"7 Strongly agree","2011","West Germany","Female","","","","","7"
"7 Strongly agree","2011","East Germany","Male","","","","","7"
"7 Strongly agree","2011","East Germany","Female","","","","","7"
"1 Strongly disagree","2012","West Germany","Male","","","","","1"
"1 Strongly disagree","2012","West Germany","Female","","","","","1"
"1 Strongly disagree","2012","East Germany","Male","","","","","1"
"1 Strongly disagree","2012","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2012","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2012","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2012","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2012","East Germany","Female","","","","","2"
"3 on scale 1-7 ","2012","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2012","West Germany","Female","","","","","3"
"3 on scale 1-7 ","2012","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2012","East Germany","Female","","","","","3"
"4 on scale 1-7","2012","West Germany","Male","","","","","4"
"4 on scale 1-7","2012","West Germany","Female","","","","","4"
"4 on scale 1-7","2012","East Germany","Male","","","","","4"
"4 on scale 1-7","2012","East Germany","Female","","","","","4"
"5 on scale 1-7","2012","West Germany","Male","","","","","5"
"5 on scale 1-7","2012","West Germany","Female","","","","","5"
"5 on scale 1-7","2012","East Germany","Male","","","","","5"
"5 on scale 1-7","2012","East Germany","Female","","","","","5"
"6 on scale 1-7","2012","West Germany","Male","","","","","6"
"6 on scale 1-7","2012","West Germany","Female","","","","","6"
"6 on scale 1-7","2012","East Germany","Male","","","","","6"
"6 on scale 1-7","2012","East Germany","Female","","","","","6"
"7 Strongly agree","2012","West Germany","Male","","","","","7"
"7 Strongly agree","2012","West Germany","Female","","","","","7"
"7 Strongly agree","2012","East Germany","Male","","","","","7"
"7 Strongly agree","2012","East Germany","Female","","","","","7"
"1 Strongly disagree","2013","West Germany","Male","","","","","1"
"1 Strongly disagree","2013","West Germany","Female","","","","","1"
"1 Strongly disagree","2013","East Germany","Male","","","","","1"
"1 Strongly disagree","2013","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2013","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2013","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2013","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2013","East Germany","Female","","","","","2"
"3 on scale 1-7 ","2013","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2013","East Germany","Female","","","","","3"
"3 on scale 1-7 ","2013","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2013","West Germany","Female","","","","","3"
"4 on scale 1-7","2013","West Germany","Male","","","","","4"
"4 on scale 1-7","2013","West Germany","Female","","","","","4"
"4 on scale 1-7","2013","East Germany","Male","","","","","4"
"4 on scale 1-7","2013","East Germany","Female","","","","","4"
"5 on scale 1-7","2013","West Germany","Male","","","","","5"
"5 on scale 1-7","2013","East Germany","Male","","","","","5"
"5 on scale 1-7","2013","West Germany","Female","","","","","5"
"5 on scale 1-7","2013","East Germany","Female","","","","","5"
"6 on scale 1-7","2013","West Germany","Male","","","","","6"
"6 on scale 1-7","2013","West Germany","Female","","","","","6"
"6 on scale 1-7","2013","East Germany","Male","","","","","6"
"6 on scale 1-7","2013","East Germany","Female","","","","","6"
"7 Strongly agree","2013","West Germany","Male","","","","","7"
"7 Strongly agree","2013","West Germany","Female","","","","","7"
"7 Strongly agree","2013","East Germany","Male","","","","","7"
"7 Strongly agree","2013","East Germany","Female","","","","","7"
"1 Strongly disagree","2014","West Germany","Male","","","","","1"
"1 Strongly disagree","2014","West Germany","Female","","","","","1"
"1 Strongly disagree","2014","East Germany","Male","","","","","1"
"1 Strongly disagree","2014","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2014","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2014","West Germany","Female","","","","","2"
"2 on scale 1-7 ","2014","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2014","East Germany","Female","","","","","2"
"3 on scale 1-7 ","2014","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2014","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2014","West Germany","Female","","","","","3"
"3 on scale 1-7 ","2014","East Germany","Female","","","","","3"
"4 on scale 1-7","2014","West Germany","Male","","","","","4"
"4 on scale 1-7","2014","East Germany","Female","","","","","4"
"4 on scale 1-7","2014","West Germany","Female","","","","","4"
"4 on scale 1-7","2014","East Germany","Male","","","","","4"
"5 on scale 1-7","2014","West Germany","Female","","","","","5"
"5 on scale 1-7","2014","West Germany","Male","","","","","5"
"5 on scale 1-7","2014","East Germany","Male","","","","","5"
"5 on scale 1-7","2014","East Germany","Female","","","","","5"
"6 on scale 1-7","2014","West Germany","Male","","","","","6"
"6 on scale 1-7","2014","West Germany","Female","","","","","6"
"6 on scale 1-7","2014","East Germany","Male","","","","","6"
"6 on scale 1-7","2014","East Germany","Female","","","","","6"
"7 Strongly agree","2014","West Germany","Male","","","","","7"
"7 Strongly agree","2014","West Germany","Female","","","","","7"
"7 Strongly agree","2014","East Germany","Male","","","","","7"
"7 Strongly agree","2014","East Germany","Female","","","","","7"
"1 Strongly disagree","2015","West Germany","Male","31","0.00455162479462636","0.00322022937258306","0.00588302021666966","1"
"1 Strongly disagree","2015","West Germany","Female","39","0.00362130033599072","0.00252373496564872","0.00471886570633273","1"
"1 Strongly disagree","2015","East Germany","Male","13","","","","1"
"1 Strongly disagree","2015","East Germany","Female","12","","","","1"
"2 on scale 1-7 ","2015","West Germany","Male","48","0.00473694083202344","0.00337883884864942","0.00609504281539746","2"
"2 on scale 1-7 ","2015","West Germany","Female","58","0.00441518719884109","0.00320375364442257","0.00562662075325961","2"
"2 on scale 1-7 ","2015","East Germany","Female","10","","","","2"
"2 on scale 1-7 ","2015","East Germany","Male","12","","","","2"
"3 on scale 1-7 ","2015","West Germany","Male","86","0.00702347748890477","0.00537166765020263","0.00867528732760692","3"
"3 on scale 1-7 ","2015","East Germany","Male","17","","","","3"
"3 on scale 1-7 ","2015","West Germany","Female","84","0.00786488503685331","0.00625083309708104","0.00947893697662558","3"
"3 on scale 1-7 ","2015","East Germany","Female","25","","","","3"
"4 on scale 1-7","2015","West Germany","Male","307","0.0275162866976027","0.0242807186179247","0.0307518547772807","4"
"4 on scale 1-7","2015","East Germany","Female","90","0.03085560031158","0.0246154029087629","0.0370957977143971","4"
"4 on scale 1-7","2015","West Germany","Female","344","0.0285670598503125","0.0255231969213925","0.0316109227792324","4"
"4 on scale 1-7","2015","East Germany","Male","70","0.0180553471360912","0.0128233279352321","0.0232873663369502","4"
"5 on scale 1-7","2015","West Germany","Male","826","0.0877916167318692","0.0821941952010047","0.0933890382627337","5"
"5 on scale 1-7","2015","West Germany","Female","846","0.0777066934084314","0.0728151079060871","0.0825982789107757","5"
"5 on scale 1-7","2015","East Germany","Male","240","0.100143223777213","0.088347614382728","0.111938833171697","5"
"5 on scale 1-7","2015","East Germany","Female","253","0.0841246120517751","0.0741080931590736","0.0941411309444767","5"
"6 on scale 1-7","2015","East Germany","Female","801","0.273374533942002","0.25729137262143","0.289457695262574","6"
"6 on scale 1-7","2015","West Germany","Male","2784","0.292646530659587","0.283647320482102","0.301645740837073","6"
"6 on scale 1-7","2015","West Germany","Female","2934","0.260022546953228","0.252007599975017","0.268037493931439","6"
"6 on scale 1-7","2015","East Germany","Male","756","0.314447003775343","0.296203126165379","0.332690881385307","6"
"7 Strongly agree","2015","East Germany","Female","1759","0.595186525348659","0.577473566719058","0.61289948397826","7"
"7 Strongly agree","2015","West Germany","Male","5737","0.575733522795386","0.565957896773738","0.585509148817035","7"
"7 Strongly agree","2015","West Germany","Female","7201","0.617802327216343","0.608923518590652","0.626681135842034","7"
"7 Strongly agree","2015","East Germany","Male","1380","0.551536993004721","0.531994789173067","0.571079196836375","7"
"1 Strongly disagree","2016","West Germany","Male","13","","","","1"
"1 Strongly disagree","2016","West Germany","Female","10","","","","1"
"1 Strongly disagree","2016","East Germany","Male","5","","","","1"
"1 Strongly disagree","2016","East Germany","Female","2","","","","1"
"2 on scale 1-7 ","2016","West Germany","Female","2","","","","2"
"2 on scale 1-7 ","2016","East Germany","Female","1","","","","2"
"2 on scale 1-7 ","2016","West Germany","Male","7","","","","2"
"2 on scale 1-7 ","2016","East Germany","Male","","","","","2"
"3 on scale 1-7 ","2016","West Germany","Male","7","","","","3"
"3 on scale 1-7 ","2016","East Germany","Male","3","","","","3"
"3 on scale 1-7 ","2016","East Germany","Female","2","","","","3"
"3 on scale 1-7 ","2016","West Germany","Female","12","","","","3"
"4 on scale 1-7","2016","West Germany","Male","24","","","","4"
"4 on scale 1-7","2016","East Germany","Female","7","","","","4"
"4 on scale 1-7","2016","West Germany","Female","14","","","","4"
"4 on scale 1-7","2016","East Germany","Male","9","","","","4"
"5 on scale 1-7","2016","West Germany","Male","54","0.0504717489188695","0.0414362333151216","0.0595072645226173","5"
"5 on scale 1-7","2016","West Germany","Female","32","0.0755282219686812","0.0617063776678235","0.0893500662695388","5"
"5 on scale 1-7","2016","East Germany","Male","10","","","","5"
"5 on scale 1-7","2016","East Germany","Female","3","","","","5"
"6 on scale 1-7","2016","West Germany","Male","134","0.108396214631073","0.0955649982791675","0.121227430982979","6"
"6 on scale 1-7","2016","West Germany","Female","64","0.181855234712905","0.161678888639359","0.202031580786452","6"
"6 on scale 1-7","2016","East Germany","Female","7","","","","6"
"6 on scale 1-7","2016","East Germany","Male","19","","","","6"
"7 Strongly agree","2016","West Germany","Male","2016","0.801107814817091","0.784632672998428","0.817582956635755","7"
"7 Strongly agree","2016","East Germany","Female","248","0.860193439185126","0.818828913569881","0.901557964800371","7"
"7 Strongly agree","2016","West Germany","Female","1270","0.646839863947327","0.621839359979646","0.671840367915008","7"
"7 Strongly agree","2016","East Germany","Male","425","0.875273033351476","0.845433667321048","0.905112399381904","7"
"1 Strongly disagree","2017","West Germany","Male","8","","","","1"
"1 Strongly disagree","2017","West Germany","Female","1","","","","1"
"1 Strongly disagree","2017","East Germany","Male","","","","","1"
"1 Strongly disagree","2017","East Germany","Female","","","","","1"
"2 on scale 1-7 ","2017","West Germany","Male","2","","","","2"
"2 on scale 1-7 ","2017","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2017","East Germany","Female","","","","","2"
"2 on scale 1-7 ","2017","West Germany","Female","","","","","2"
"3 on scale 1-7 ","2017","West Germany","Male","3","","","","3"
"3 on scale 1-7 ","2017","West Germany","Female","2","","","","3"
"3 on scale 1-7 ","2017","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2017","East Germany","Female","","","","","3"
"4 on scale 1-7","2017","West Germany","Male","14","","","","4"
"4 on scale 1-7","2017","West Germany","Female","9","","","","4"
"4 on scale 1-7","2017","East Germany","Male","2","","","","4"
"4 on scale 1-7","2017","East Germany","Female","1","","","","4"
"5 on scale 1-7","2017","West Germany","Male","36","0.032109685642452","0.0232296184430293","0.0409897528418748","5"
"5 on scale 1-7","2017","West Germany","Female","28","","","","5"
"5 on scale 1-7","2017","East Germany","Male","2","","","","5"
"5 on scale 1-7","2017","East Germany","Female","3","","","","5"
"6 on scale 1-7","2017","West Germany","Male","108","0.0721087617737203","0.0590792629984354","0.0851382605490052","6"
"6 on scale 1-7","2017","West Germany","Female","100","0.105120015341134","0.0869868195894818","0.123253211092785","6"
"6 on scale 1-7","2017","East Germany","Female","10","","","","6"
"6 on scale 1-7","2017","East Germany","Male","7","","","","6"
"7 Strongly agree","2017","West Germany","Male","1343","0.879825846259273","0.863446783474736","0.896204909043811","7"
"7 Strongly agree","2017","West Germany","Female","959","0.84689768677874","0.825608670484347","0.868186703073133","7"
"7 Strongly agree","2017","East Germany","Male","129","0.920823604467357","0.876096564417613","0.965550644517102","7"
"7 Strongly agree","2017","East Germany","Female","111","0.906586837391878","0.855571375029113","0.957602299754642","7"
"1 Strongly disagree","2018","East Germany","Female","","","","","1"
"1 Strongly disagree","2018","West Germany","Male","1","","","","1"
"1 Strongly disagree","2018","West Germany","Female","","","","","1"
"1 Strongly disagree","2018","East Germany","Male","","","","","1"
"2 on scale 1-7 ","2018","East Germany","Female","","","","","2"
"2 on scale 1-7 ","2018","West Germany","Male","1","","","","2"
"2 on scale 1-7 ","2018","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2018","West Germany","Female","","","","","2"
"3 on scale 1-7 ","2018","East Germany","Female","","","","","3"
"3 on scale 1-7 ","2018","West Germany","Male","1","","","","3"
"3 on scale 1-7 ","2018","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2018","West Germany","Female","","","","","3"
"4 on scale 1-7","2018","East Germany","Female","","","","","4"
"4 on scale 1-7","2018","West Germany","Male","1","","","","4"
"4 on scale 1-7","2018","West Germany","Female","","","","","4"
"4 on scale 1-7","2018","East Germany","Male","","","","","4"
"5 on scale 1-7","2018","West Germany","Female","8","","","","5"
"5 on scale 1-7","2018","East Germany","Female","1","","","","5"
"5 on scale 1-7","2018","West Germany","Male","4","","","","5"
"5 on scale 1-7","2018","East Germany","Male","","","","","5"
"6 on scale 1-7","2018","East Germany","Female","5","","","","6"
"6 on scale 1-7","2018","West Germany","Male","17","","","","6"
"6 on scale 1-7","2018","East Germany","Male","1","","","","6"
"6 on scale 1-7","2018","West Germany","Female","16","","","","6"
"7 Strongly agree","2018","West Germany","Male","155","0.882426276799632","0.835371232126285","0.92948132147298","7"
"7 Strongly agree","2018","West Germany","Female","170","0.886214737399024","0.84152994772786","0.930899527070187","7"
"7 Strongly agree","2018","East Germany","Male","16","","","","7"
"7 Strongly agree","2018","East Germany","Female","26","","","","7"
"1 Strongly disagree","2019","East Germany","Female","","","","","1"
"1 Strongly disagree","2019","West Germany","Female","1","","","","1"
"1 Strongly disagree","2019","East Germany","Male","","","","","1"
"1 Strongly disagree","2019","West Germany","Male","","","","","1"
"2 on scale 1-7 ","2019","East Germany","Female","","","","","2"
"2 on scale 1-7 ","2019","East Germany","Male","","","","","2"
"2 on scale 1-7 ","2019","West Germany","Male","","","","","2"
"2 on scale 1-7 ","2019","West Germany","Female","1","","","","2"
"3 on scale 1-7 ","2019","West Germany","Male","","","","","3"
"3 on scale 1-7 ","2019","East Germany","Female","","","","","3"
"3 on scale 1-7 ","2019","East Germany","Male","","","","","3"
"3 on scale 1-7 ","2019","West Germany","Female","","","","","3"
"4 on scale 1-7","2019","East Germany","Female","","","","","4"
"4 on scale 1-7","2019","West Germany","Female","1","","","","4"
"4 on scale 1-7","2019","East Germany","Male","","","","","4"
"4 on scale 1-7","2019","West Germany","Male","4","","","","4"
"5 on scale 1-7","2019","East Germany","Female","","","","","5"
