"plh0206i01","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2006","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2006","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2006","Employed","West Germany","","","",""
"3 on scale 1-7 ","2006","Employed","East Germany","","","",""
"4 on scale 1-7","2006","Not Employed","West Germany","","","",""
"4 on scale 1-7","2006","Not Employed","East Germany","","","",""
"4 on scale 1-7","2006","Employed","West Germany","","","",""
"4 on scale 1-7","2006","Employed","East Germany","","","",""
"5 on scale 1-7","2006","Not Employed","West Germany","","","",""
"5 on scale 1-7","2006","Not Employed","East Germany","","","",""
"5 on scale 1-7","2006","Employed","West Germany","","","",""
"5 on scale 1-7","2006","Employed","East Germany","","","",""
"6 on scale 1-7","2006","Not Employed","West Germany","","","",""
"6 on scale 1-7","2006","Not Employed","East Germany","","","",""
"6 on scale 1-7","2006","Employed","West Germany","","","",""
"6 on scale 1-7","2006","Employed","East Germany","","","",""
"7 Strongly agree","2006","Not Employed","West Germany","","","",""
"7 Strongly agree","2006","Not Employed","East Germany","","","",""
"7 Strongly agree","2006","Employed","West Germany","","","",""
"7 Strongly agree","2006","Employed","East Germany","","","",""
"1 Strongly disagree","2007","Not Employed","West Germany","","","",""
"1 Strongly disagree","2007","Not Employed","East Germany","","","",""
"1 Strongly disagree","2007","Employed","West Germany","","","",""
"1 Strongly disagree","2007","Employed","East Germany","","","",""
"2 on scale 1-7 ","2007","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2007","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2007","Employed","West Germany","","","",""
"2 on scale 1-7 ","2007","Employed","East Germany","","","",""
"3 on scale 1-7 ","2007","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2007","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2007","Employed","West Germany","","","",""
"3 on scale 1-7 ","2007","Employed","East Germany","","","",""
"4 on scale 1-7","2007","Not Employed","West Germany","","","",""
"4 on scale 1-7","2007","Not Employed","East Germany","","","",""
"4 on scale 1-7","2007","Employed","West Germany","","","",""
"4 on scale 1-7","2007","Employed","East Germany","","","",""
"5 on scale 1-7","2007","Not Employed","West Germany","","","",""
"5 on scale 1-7","2007","Not Employed","East Germany","","","",""
"5 on scale 1-7","2007","Employed","West Germany","","","",""
"5 on scale 1-7","2007","Employed","East Germany","","","",""
"6 on scale 1-7","2007","Not Employed","West Germany","","","",""
"6 on scale 1-7","2007","Not Employed","East Germany","","","",""
"6 on scale 1-7","2007","Employed","West Germany","","","",""
"6 on scale 1-7","2007","Employed","East Germany","","","",""
"7 Strongly agree","2007","Not Employed","West Germany","","","",""
"7 Strongly agree","2007","Not Employed","East Germany","","","",""
"7 Strongly agree","2007","Employed","West Germany","","","",""
"7 Strongly agree","2007","Employed","East Germany","","","",""
"1 Strongly disagree","2008","Not Employed","West Germany","","","",""
"1 Strongly disagree","2008","Not Employed","East Germany","","","",""
"1 Strongly disagree","2008","Employed","West Germany","","","",""
"1 Strongly disagree","2008","Employed","East Germany","","","",""
"2 on scale 1-7 ","2008","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2008","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2008","Employed","West Germany","","","",""
"2 on scale 1-7 ","2008","Employed","East Germany","","","",""
"3 on scale 1-7 ","2008","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2008","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2008","Employed","West Germany","","","",""
"3 on scale 1-7 ","2008","Employed","East Germany","","","",""
"4 on scale 1-7","2008","Not Employed","West Germany","","","",""
"4 on scale 1-7","2008","Not Employed","East Germany","","","",""
"4 on scale 1-7","2008","Employed","West Germany","","","",""
"4 on scale 1-7","2008","Employed","East Germany","","","",""
"5 on scale 1-7","2008","Not Employed","West Germany","","","",""
"5 on scale 1-7","2008","Not Employed","East Germany","","","",""
"5 on scale 1-7","2008","Employed","West Germany","","","",""
"5 on scale 1-7","2008","Employed","East Germany","","","",""
"6 on scale 1-7","2008","Not Employed","West Germany","","","",""
"6 on scale 1-7","2008","Not Employed","East Germany","","","",""
"6 on scale 1-7","2008","Employed","West Germany","","","",""
"6 on scale 1-7","2008","Employed","East Germany","","","",""
"7 Strongly agree","2008","Not Employed","West Germany","","","",""
"7 Strongly agree","2008","Not Employed","East Germany","","","",""
"7 Strongly agree","2008","Employed","West Germany","","","",""
"7 Strongly agree","2008","Employed","East Germany","","","",""
"1 Strongly disagree","2009","Not Employed","West Germany","","","",""
"1 Strongly disagree","2009","Not Employed","East Germany","","","",""
"1 Strongly disagree","2009","Employed","West Germany","","","",""
"1 Strongly disagree","2009","Employed","East Germany","","","",""
"2 on scale 1-7 ","2009","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2009","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2009","Employed","West Germany","","","",""
"2 on scale 1-7 ","2009","Employed","East Germany","","","",""
"3 on scale 1-7 ","2009","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2009","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2009","Employed","West Germany","","","",""
"3 on scale 1-7 ","2009","Employed","East Germany","","","",""
"4 on scale 1-7","2009","Not Employed","West Germany","","","",""
"4 on scale 1-7","2009","Not Employed","East Germany","","","",""
"4 on scale 1-7","2009","Employed","West Germany","","","",""
"4 on scale 1-7","2009","Employed","East Germany","","","",""
"5 on scale 1-7","2009","Not Employed","West Germany","","","",""
"5 on scale 1-7","2009","Not Employed","East Germany","","","",""
"5 on scale 1-7","2009","Employed","West Germany","","","",""
"5 on scale 1-7","2009","Employed","East Germany","","","",""
"6 on scale 1-7","2009","Not Employed","West Germany","","","",""
"6 on scale 1-7","2009","Not Employed","East Germany","","","",""
"6 on scale 1-7","2009","Employed","West Germany","","","",""
"6 on scale 1-7","2009","Employed","East Germany","","","",""
"7 Strongly agree","2009","Not Employed","West Germany","","","",""
"7 Strongly agree","2009","Not Employed","East Germany","","","",""
"7 Strongly agree","2009","Employed","West Germany","","","",""
"7 Strongly agree","2009","Employed","East Germany","","","",""
"1 Strongly disagree","2010","Not Employed","West Germany","13","","",""
"1 Strongly disagree","2010","Not Employed","East Germany","8","","",""
"1 Strongly disagree","2010","Employed","West Germany","17","","",""
"1 Strongly disagree","2010","Employed","East Germany","7","","",""
"2 on scale 1-7 ","2010","Not Employed","West Germany","21","","",""
"2 on scale 1-7 ","2010","Not Employed","East Germany","2","","",""
"2 on scale 1-7 ","2010","Employed","West Germany","22","","",""
"2 on scale 1-7 ","2010","Employed","East Germany","10","","",""
"3 on scale 1-7 ","2010","Not Employed","West Germany","28","","",""
"3 on scale 1-7 ","2010","Not Employed","East Germany","11","","",""
"3 on scale 1-7 ","2010","Employed","West Germany","52","0.00830753089424355","0.0063041121521421","0.010310949636345"
"3 on scale 1-7 ","2010","Employed","East Germany","11","","",""
"4 on scale 1-7","2010","Not Employed","West Germany","138","0.0310937227969275","0.0261150521196683","0.0360723934741866"
"4 on scale 1-7","2010","Not Employed","East Germany","72","0.0487464226514868","0.0384247642747495","0.059068081028224"
"4 on scale 1-7","2010","Employed","West Germany","196","0.0267265661444576","0.0231666787666353","0.03028645352228"
"4 on scale 1-7","2010","Employed","East Germany","57","0.0206638481344185","0.0150480547199231","0.0262796415489138"
"5 on scale 1-7","2010","Not Employed","West Germany","462","0.104790727407253","0.096005361234097","0.11357609358041"
"5 on scale 1-7","2010","Not Employed","East Germany","190","0.109660654186314","0.0946833671265641","0.124637941246065"
"5 on scale 1-7","2010","Employed","West Germany","647","0.0839245728882304","0.0778044882414046","0.0900446575350562"
"5 on scale 1-7","2010","Employed","East Germany","235","0.081100057884888","0.070323394357227","0.091876721412549"
"6 on scale 1-7","2010","Not Employed","West Germany","1246","0.258411967435771","0.245855316490797","0.270968618380745"
"6 on scale 1-7","2010","Not Employed","East Germany","430","0.246202838562724","0.225553614765556","0.266852062359892"
"6 on scale 1-7","2010","Employed","West Germany","2168","0.268317619157671","0.258537747925578","0.278097490389764"
"6 on scale 1-7","2010","Employed","East Germany","722","0.287313202078664","0.269449692906776","0.305176711250552"
"7 Strongly agree","2010","Not Employed","West Germany","2761","0.591838034822326","0.577740153310347","0.605935916334306"
"7 Strongly agree","2010","Not Employed","East Germany","959","0.586829456672931","0.563227360104823","0.610431553241038"
"7 Strongly agree","2010","Employed","West Germany","4783","0.606629705840503","0.595847444374325","0.617411967306682"
"7 Strongly agree","2010","Employed","East Germany","1423","0.598233654262244","0.578880051303127","0.617587257221361"
"1 Strongly disagree","2011","Not Employed","West Germany","","","",""
"1 Strongly disagree","2011","Not Employed","East Germany","","","",""
"1 Strongly disagree","2011","Employed","West Germany","","","",""
"1 Strongly disagree","2011","Employed","East Germany","","","",""
"2 on scale 1-7 ","2011","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2011","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2011","Employed","West Germany","","","",""
"2 on scale 1-7 ","2011","Employed","East Germany","","","",""
"3 on scale 1-7 ","2011","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2011","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2011","Employed","West Germany","","","",""
"3 on scale 1-7 ","2011","Employed","East Germany","","","",""
"4 on scale 1-7","2011","Not Employed","West Germany","","","",""
"4 on scale 1-7","2011","Not Employed","East Germany","","","",""
"4 on scale 1-7","2011","Employed","West Germany","","","",""
"4 on scale 1-7","2011","Employed","East Germany","","","",""
"5 on scale 1-7","2011","Not Employed","West Germany","","","",""
"5 on scale 1-7","2011","Not Employed","East Germany","","","",""
"5 on scale 1-7","2011","Employed","West Germany","","","",""
"5 on scale 1-7","2011","Employed","East Germany","","","",""
"6 on scale 1-7","2011","Not Employed","West Germany","","","",""
"6 on scale 1-7","2011","Not Employed","East Germany","","","",""
"6 on scale 1-7","2011","Employed","West Germany","","","",""
"6 on scale 1-7","2011","Employed","East Germany","","","",""
"7 Strongly agree","2011","Not Employed","West Germany","","","",""
"7 Strongly agree","2011","Not Employed","East Germany","","","",""
"7 Strongly agree","2011","Employed","West Germany","","","",""
"7 Strongly agree","2011","Employed","East Germany","","","",""
"1 Strongly disagree","2012","Not Employed","West Germany","","","",""
"1 Strongly disagree","2012","Not Employed","East Germany","","","",""
"1 Strongly disagree","2012","Employed","West Germany","","","",""
"1 Strongly disagree","2012","Employed","East Germany","","","",""
"2 on scale 1-7 ","2012","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2012","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2012","Employed","West Germany","","","",""
"2 on scale 1-7 ","2012","Employed","East Germany","","","",""
"3 on scale 1-7 ","2012","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2012","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2012","Employed","West Germany","","","",""
"3 on scale 1-7 ","2012","Employed","East Germany","","","",""
"4 on scale 1-7","2012","Not Employed","West Germany","","","",""
"4 on scale 1-7","2012","Not Employed","East Germany","","","",""
"4 on scale 1-7","2012","Employed","West Germany","","","",""
"4 on scale 1-7","2012","Employed","East Germany","","","",""
"5 on scale 1-7","2012","Not Employed","West Germany","","","",""
"5 on scale 1-7","2012","Not Employed","East Germany","","","",""
"5 on scale 1-7","2012","Employed","West Germany","","","",""
"5 on scale 1-7","2012","Employed","East Germany","","","",""
"6 on scale 1-7","2012","Not Employed","West Germany","","","",""
"6 on scale 1-7","2012","Not Employed","East Germany","","","",""
"6 on scale 1-7","2012","Employed","West Germany","","","",""
"6 on scale 1-7","2012","Employed","East Germany","","","",""
"7 Strongly agree","2012","Not Employed","West Germany","","","",""
"7 Strongly agree","2012","Not Employed","East Germany","","","",""
"7 Strongly agree","2012","Employed","West Germany","","","",""
"7 Strongly agree","2012","Employed","East Germany","","","",""
"1 Strongly disagree","2013","Not Employed","West Germany","","","",""
"1 Strongly disagree","2013","Not Employed","East Germany","","","",""
"1 Strongly disagree","2013","Employed","West Germany","","","",""
"1 Strongly disagree","2013","Employed","East Germany","","","",""
"2 on scale 1-7 ","2013","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2013","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2013","Employed","West Germany","","","",""
"2 on scale 1-7 ","2013","Employed","East Germany","","","",""
"3 on scale 1-7 ","2013","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2013","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2013","Employed","West Germany","","","",""
"3 on scale 1-7 ","2013","Employed","East Germany","","","",""
"4 on scale 1-7","2013","Not Employed","West Germany","","","",""
"4 on scale 1-7","2013","Not Employed","East Germany","","","",""
"4 on scale 1-7","2013","Employed","West Germany","","","",""
"4 on scale 1-7","2013","Employed","East Germany","","","",""
"5 on scale 1-7","2013","Not Employed","West Germany","","","",""
"5 on scale 1-7","2013","Not Employed","East Germany","","","",""
"5 on scale 1-7","2013","Employed","West Germany","","","",""
"5 on scale 1-7","2013","Employed","East Germany","","","",""
"6 on scale 1-7","2013","Not Employed","West Germany","","","",""
"6 on scale 1-7","2013","Not Employed","East Germany","","","",""
"6 on scale 1-7","2013","Employed","West Germany","","","",""
"6 on scale 1-7","2013","Employed","East Germany","","","",""
"7 Strongly agree","2013","Not Employed","West Germany","","","",""
"7 Strongly agree","2013","Not Employed","East Germany","","","",""
"7 Strongly agree","2013","Employed","West Germany","","","",""
"7 Strongly agree","2013","Employed","East Germany","","","",""
"1 Strongly disagree","2014","Not Employed","West Germany","","","",""
"1 Strongly disagree","2014","Not Employed","East Germany","","","",""
"1 Strongly disagree","2014","Employed","West Germany","","","",""
"1 Strongly disagree","2014","Employed","East Germany","","","",""
"2 on scale 1-7 ","2014","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2014","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2014","Employed","West Germany","","","",""
"2 on scale 1-7 ","2014","Employed","East Germany","","","",""
"3 on scale 1-7 ","2014","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2014","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2014","Employed","West Germany","","","",""
"3 on scale 1-7 ","2014","Employed","East Germany","","","",""
"4 on scale 1-7","2014","Not Employed","West Germany","","","",""
"4 on scale 1-7","2014","Not Employed","East Germany","","","",""
"4 on scale 1-7","2014","Employed","West Germany","","","",""
"4 on scale 1-7","2014","Employed","East Germany","","","",""
"5 on scale 1-7","2014","Not Employed","West Germany","","","",""
"5 on scale 1-7","2014","Not Employed","East Germany","","","",""
"5 on scale 1-7","2014","Employed","West Germany","","","",""
"5 on scale 1-7","2014","Employed","East Germany","","","",""
"6 on scale 1-7","2014","Not Employed","West Germany","","","",""
"6 on scale 1-7","2014","Not Employed","East Germany","","","",""
"6 on scale 1-7","2014","Employed","West Germany","","","",""
"6 on scale 1-7","2014","Employed","East Germany","","","",""
"7 Strongly agree","2014","Not Employed","West Germany","","","",""
"7 Strongly agree","2014","Not Employed","East Germany","","","",""
"7 Strongly agree","2014","Employed","West Germany","","","",""
"7 Strongly agree","2014","Employed","East Germany","","","",""
"1 Strongly disagree","2015","Not Employed","West Germany","24","","",""
"1 Strongly disagree","2015","Not Employed","East Germany","12","","",""
"1 Strongly disagree","2015","Employed","West Germany","46","0.00446178795041386","0.00333216544199766","0.00559141045883005"
"1 Strongly disagree","2015","Employed","East Germany","13","","",""
"2 on scale 1-7 ","2015","Not Employed","West Germany","41","0.00538985795307488","0.00378070361133858","0.00699901229481118"
"2 on scale 1-7 ","2015","Not Employed","East Germany","8","","",""
"2 on scale 1-7 ","2015","Employed","West Germany","65","0.00407264597312035","0.00299319712517139","0.0051520948210693"
"2 on scale 1-7 ","2015","Employed","East Germany","14","","",""
"3 on scale 1-7 ","2015","Not Employed","West Germany","58","0.00830131170573557","0.00630721677282441","0.0102954066386467"
"3 on scale 1-7 ","2015","Not Employed","East Germany","22","","",""
"3 on scale 1-7 ","2015","Employed","West Germany","112","0.00693521420646169","0.00552862060381174","0.00834180780911164"
"3 on scale 1-7 ","2015","Employed","East Germany","20","","",""
"4 on scale 1-7","2015","Not Employed","West Germany","266","0.0305832539008845","0.026799004910553","0.0343675028912159"
"4 on scale 1-7","2015","Not Employed","East Germany","70","0.0313660260608953","0.0240757911724317","0.038656260949359"
"4 on scale 1-7","2015","Employed","West Germany","385","0.0265064614496371","0.023783808283607","0.0292291146156673"
"4 on scale 1-7","2015","Employed","East Germany","90","0.0199734587139622","0.0151574513465975","0.0247894660813269"
"5 on scale 1-7","2015","Not Employed","West Germany","652","0.0898262558791488","0.083542107942224","0.0961104038160736"
"5 on scale 1-7","2015","Not Employed","East Germany","229","0.102294488737892","0.0896201594296349","0.11496881804615"
"5 on scale 1-7","2015","Employed","West Germany","1020","0.0782399675240957","0.0736882723013543","0.082791662746837"
"5 on scale 1-7","2015","Employed","East Germany","264","0.0850069696710316","0.0754068256996499","0.0946071136424134"
"6 on scale 1-7","2015","Not Employed","West Germany","2035","0.268972993351","0.259227504058022","0.278718482643977"
"6 on scale 1-7","2015","Not Employed","East Germany","610","0.284915335193752","0.266036788083617","0.303793882303887"
"6 on scale 1-7","2015","Employed","West Germany","3683","0.280248396507714","0.272636150838277","0.287860642177151"
"6 on scale 1-7","2015","Employed","East Germany","947","0.29936869235877","0.283603853140221","0.315133531577319"
"7 Strongly agree","2015","Not Employed","West Germany","4877","0.593481061506624","0.58268596762456","0.604276155388688"
"7 Strongly agree","2015","Not Employed","East Germany","1245","0.564222149766403","0.543483066043045","0.58496123348976"
"7 Strongly agree","2015","Employed","West Germany","8061","0.599535526388557","0.591230531569904","0.60784052120721"
"7 Strongly agree","2015","Employed","East Germany","1894","0.580223324100574","0.563235086391969","0.59721156180918"
"1 Strongly disagree","2016","Not Employed","West Germany","23","","",""
"1 Strongly disagree","2016","Not Employed","East Germany","7","","",""
"1 Strongly disagree","2016","Employed","West Germany","","","",""
"1 Strongly disagree","2016","Employed","East Germany","","","",""
"2 on scale 1-7 ","2016","Not Employed","West Germany","9","","",""
"2 on scale 1-7 ","2016","Not Employed","East Germany","1","","",""
"2 on scale 1-7 ","2016","Employed","West Germany","","","",""
"2 on scale 1-7 ","2016","Employed","East Germany","","","",""
"3 on scale 1-7 ","2016","Not Employed","West Germany","19","","",""
"3 on scale 1-7 ","2016","Not Employed","East Germany","5","","",""
"3 on scale 1-7 ","2016","Employed","West Germany","","","",""
"3 on scale 1-7 ","2016","Employed","East Germany","","","",""
"4 on scale 1-7","2016","Not Employed","West Germany","38","0.0310645564836739","0.0254276988889797","0.0367014140783682"
"4 on scale 1-7","2016","Not Employed","East Germany","16","","",""
"4 on scale 1-7","2016","Employed","West Germany","","","",""
"4 on scale 1-7","2016","Employed","East Germany","","","",""
"5 on scale 1-7","2016","Not Employed","West Germany","86","0.0593702699779366","0.0516922201587649","0.0670483197971082"
"5 on scale 1-7","2016","Not Employed","East Germany","12","","",""
"5 on scale 1-7","2016","Employed","West Germany","","","",""
"5 on scale 1-7","2016","Employed","East Germany","","","",""
"6 on scale 1-7","2016","Not Employed","West Germany","198","0.134374104099598","0.123293078091344","0.145455130107853"
"6 on scale 1-7","2016","Not Employed","East Germany","26","","",""
"6 on scale 1-7","2016","Employed","West Germany","","","",""
"6 on scale 1-7","2016","Employed","East Germany","","","",""
"7 Strongly agree","2016","Not Employed","West Germany","3266","0.746632909613574","0.732501492043809","0.760764327183339"
"7 Strongly agree","2016","Not Employed","East Germany","672","0.872471545493166","0.848422100622598","0.896520990363733"
"7 Strongly agree","2016","Employed","West Germany","","","",""
"7 Strongly agree","2016","Employed","East Germany","","","",""
"1 Strongly disagree","2017","Not Employed","West Germany","9","","",""
"1 Strongly disagree","2017","Not Employed","East Germany","","","",""
"1 Strongly disagree","2017","Employed","West Germany","","","",""
"1 Strongly disagree","2017","Employed","East Germany","","","",""
"2 on scale 1-7 ","2017","Not Employed","West Germany","2","","",""
"2 on scale 1-7 ","2017","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2017","Employed","West Germany","","","",""
"2 on scale 1-7 ","2017","Employed","East Germany","","","",""
"3 on scale 1-7 ","2017","Not Employed","West Germany","5","","",""
"3 on scale 1-7 ","2017","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2017","Employed","West Germany","","","",""
"3 on scale 1-7 ","2017","Employed","East Germany","","","",""
"4 on scale 1-7","2017","Not Employed","West Germany","23","","",""
"4 on scale 1-7","2017","Not Employed","East Germany","3","","",""
"4 on scale 1-7","2017","Employed","West Germany","","","",""
"4 on scale 1-7","2017","Employed","East Germany","","","",""
"5 on scale 1-7","2017","Not Employed","West Germany","64","0.0315633700443211","0.0248598073795889","0.0382669327090534"
"5 on scale 1-7","2017","Not Employed","East Germany","5","","",""
"5 on scale 1-7","2017","Employed","West Germany","","","",""
"5 on scale 1-7","2017","Employed","East Germany","","","",""
"6 on scale 1-7","2017","Not Employed","West Germany","208","0.0832559102492242","0.0726631295261544","0.093848690972294"
"6 on scale 1-7","2017","Not Employed","East Germany","17","","",""
"6 on scale 1-7","2017","Employed","West Germany","","","",""
"6 on scale 1-7","2017","Employed","East Germany","","","",""
"7 Strongly agree","2017","Not Employed","West Germany","2302","0.868706756764383","0.855757758456062","0.881655755072705"
"7 Strongly agree","2017","Not Employed","East Germany","240","0.916140906988258","0.882768973277923","0.949512840698592"
"7 Strongly agree","2017","Employed","West Germany","","","",""
"7 Strongly agree","2017","Employed","East Germany","","","",""
"1 Strongly disagree","2018","Not Employed","West Germany","1","","",""
"1 Strongly disagree","2018","Not Employed","East Germany","","","",""
"1 Strongly disagree","2018","Employed","West Germany","","","",""
"1 Strongly disagree","2018","Employed","East Germany","","","",""
"2 on scale 1-7 ","2018","Not Employed","West Germany","1","","",""
"2 on scale 1-7 ","2018","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2018","Employed","West Germany","","","",""
"2 on scale 1-7 ","2018","Employed","East Germany","","","",""
"3 on scale 1-7 ","2018","Not Employed","West Germany","1","","",""
"3 on scale 1-7 ","2018","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2018","Employed","West Germany","","","",""
"3 on scale 1-7 ","2018","Employed","East Germany","","","",""
"4 on scale 1-7","2018","Not Employed","West Germany","1","","",""
"4 on scale 1-7","2018","Not Employed","East Germany","","","",""
"4 on scale 1-7","2018","Employed","West Germany","","","",""
"4 on scale 1-7","2018","Employed","East Germany","","","",""
"5 on scale 1-7","2018","Not Employed","West Germany","12","","",""
"5 on scale 1-7","2018","Not Employed","East Germany","1","","",""
"5 on scale 1-7","2018","Employed","West Germany","","","",""
"5 on scale 1-7","2018","Employed","East Germany","","","",""
"6 on scale 1-7","2018","Not Employed","West Germany","33","0.0714759608455739","0.0453670432806985","0.0975848784104493"
"6 on scale 1-7","2018","Not Employed","East Germany","6","","",""
"6 on scale 1-7","2018","Employed","West Germany","","","",""
"6 on scale 1-7","2018","Employed","East Germany","","","",""
"7 Strongly agree","2018","Not Employed","West Germany","325","0.884442799849585","0.852042750577741","0.916842849121428"
"7 Strongly agree","2018","Not Employed","East Germany","42","0.863758936297796","0.767708279122265","0.959809593473327"
"7 Strongly agree","2018","Employed","West Germany","","","",""
"7 Strongly agree","2018","Employed","East Germany","","","",""
"1 Strongly disagree","2019","Not Employed","West Germany","1","","",""
"1 Strongly disagree","2019","Not Employed","East Germany","","","",""
"1 Strongly disagree","2019","Employed","West Germany","","","",""
"1 Strongly disagree","2019","Employed","East Germany","","","",""
"2 on scale 1-7 ","2019","Not Employed","West Germany","1","","",""
"2 on scale 1-7 ","2019","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2019","Employed","West Germany","","","",""
"2 on scale 1-7 ","2019","Employed","East Germany","","","",""
"3 on scale 1-7 ","2019","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2019","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2019","Employed","West Germany","","","",""
"3 on scale 1-7 ","2019","Employed","East Germany","","","",""
"4 on scale 1-7","2019","Not Employed","West Germany","5","","",""
"4 on scale 1-7","2019","Not Employed","East Germany","","","",""
"4 on scale 1-7","2019","Employed","West Germany","","","",""
"4 on scale 1-7","2019","Employed","East Germany","","","",""
"5 on scale 1-7","2019","Not Employed","West Germany","11","","",""
"5 on scale 1-7","2019","Not Employed","East Germany","","","",""
"5 on scale 1-7","2019","Employed","West Germany","","","",""
"5 on scale 1-7","2019","Employed","East Germany","","","",""
"6 on scale 1-7","2019","Not Employed","West Germany","32","0.0849401035730065","0.0507886445321831","0.11909156261383"
"6 on scale 1-7","2019","Not Employed","East Germany","","","",""
"6 on scale 1-7","2019","Employed","West Germany","","","",""
