"plh0206i01","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2007","66 and older","West Germany","","","",""
"7 Strongly agree","2007","66 and older","East Germany","","","",""
"1 Strongly disagree","2008","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2008","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2008","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2008","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2008","66 and older","West Germany","","","",""
"1 Strongly disagree","2008","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2008","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2008","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2008","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2008","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2008","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2008","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2008","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2008","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2008","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2008","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2008","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2008","66 and older","East Germany","","","",""
"4 on scale 1-7","2008","16-34 y.","West Germany","","","",""
"4 on scale 1-7","2008","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2008","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2008","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2008","66 and older","West Germany","","","",""
"4 on scale 1-7","2008","66 and older","East Germany","","","",""
"5 on scale 1-7","2008","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2008","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2008","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2008","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2008","66 and older","West Germany","","","",""
"5 on scale 1-7","2008","66 and older","East Germany","","","",""
"6 on scale 1-7","2008","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2008","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2008","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2008","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2008","66 and older","West Germany","","","",""
"6 on scale 1-7","2008","66 and older","East Germany","","","",""
"7 Strongly agree","2008","16-34 y.","West Germany","","","",""
"7 Strongly agree","2008","16-34 y.","East Germany","","","",""
"7 Strongly agree","2008","35-65 y.","West Germany","","","",""
"7 Strongly agree","2008","35-65 y.","East Germany","","","",""
"7 Strongly agree","2008","66 and older","West Germany","","","",""
"7 Strongly agree","2008","66 and older","East Germany","","","",""
"1 Strongly disagree","2009","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2009","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2009","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2009","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2009","66 and older","West Germany","","","",""
"1 Strongly disagree","2009","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2009","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2009","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2009","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2009","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2009","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2009","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2009","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2009","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2009","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2009","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2009","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2009","66 and older","East Germany","","","",""
"4 on scale 1-7","2009","16-34 y.","West Germany","","","",""
"4 on scale 1-7","2009","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2009","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2009","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2009","66 and older","West Germany","","","",""
"4 on scale 1-7","2009","66 and older","East Germany","","","",""
"5 on scale 1-7","2009","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2009","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2009","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2009","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2009","66 and older","West Germany","","","",""
"5 on scale 1-7","2009","66 and older","East Germany","","","",""
"6 on scale 1-7","2009","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2009","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2009","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2009","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2009","66 and older","West Germany","","","",""
"6 on scale 1-7","2009","66 and older","East Germany","","","",""
"7 Strongly agree","2009","16-34 y.","West Germany","","","",""
"7 Strongly agree","2009","16-34 y.","East Germany","","","",""
"7 Strongly agree","2009","35-65 y.","West Germany","","","",""
"7 Strongly agree","2009","35-65 y.","East Germany","","","",""
"7 Strongly agree","2009","66 and older","West Germany","","","",""
"7 Strongly agree","2009","66 and older","East Germany","","","",""
"1 Strongly disagree","2010","16-34 y.","West Germany","8","","",""
"1 Strongly disagree","2010","16-34 y.","East Germany","3","","",""
"1 Strongly disagree","2010","35-65 y.","West Germany","16","","",""
"1 Strongly disagree","2010","35-65 y.","East Germany","7","","",""
"1 Strongly disagree","2010","66 and older","West Germany","6","","",""
"1 Strongly disagree","2010","66 and older","East Germany","5","","",""
"2 on scale 1-7 ","2010","16-34 y.","West Germany","11","","",""
"2 on scale 1-7 ","2010","16-34 y.","East Germany","3","","",""
"2 on scale 1-7 ","2010","35-65 y.","West Germany","18","","",""
"2 on scale 1-7 ","2010","35-65 y.","East Germany","8","","",""
"2 on scale 1-7 ","2010","66 and older","West Germany","14","","",""
"2 on scale 1-7 ","2010","66 and older","East Germany","1","","",""
"3 on scale 1-7 ","2010","16-34 y.","West Germany","13","","",""
"3 on scale 1-7 ","2010","16-34 y.","East Germany","2","","",""
"3 on scale 1-7 ","2010","35-65 y.","West Germany","48","0.00905346755451645","0.00681776747800423","0.0112891676310287"
"3 on scale 1-7 ","2010","35-65 y.","East Germany","12","","",""
"3 on scale 1-7 ","2010","66 and older","West Germany","19","","",""
"3 on scale 1-7 ","2010","66 and older","East Germany","8","","",""
"4 on scale 1-7","2010","16-34 y.","West Germany","64","0.025666793983872","0.0196863331412594","0.0316472548264845"
"4 on scale 1-7","2010","16-34 y.","East Germany","34","0.042262453952468","0.0291038282176245","0.0554210796873115"
"4 on scale 1-7","2010","35-65 y.","West Germany","184","0.0299861685722115","0.0259605705293845","0.0340117666150384"
"4 on scale 1-7","2010","35-65 y.","East Germany","51","0.023347344790523","0.0169968582982799","0.0296978312827662"
"4 on scale 1-7","2010","66 and older","West Germany","86","0.0276074937067824","0.021717905520162","0.0334970818934028"
"4 on scale 1-7","2010","66 and older","East Germany","44","0.0407087033540993","0.0288514317438192","0.0525659749643795"
"5 on scale 1-7","2010","16-34 y.","West Germany","232","0.0902485358804657","0.0794123473857669","0.101084724375165"
"5 on scale 1-7","2010","16-34 y.","East Germany","99","0.11050246963867","0.0899970676266769","0.131007871650664"
"5 on scale 1-7","2010","35-65 y.","West Germany","590","0.0879467215637674","0.0812617296312186","0.0946317134963163"
"5 on scale 1-7","2010","35-65 y.","East Germany","212","0.0794674638228251","0.0680929608482853","0.0908419667973649"
"5 on scale 1-7","2010","66 and older","West Germany","287","0.101309239423202","0.0904629721463011","0.112155506700104"
"5 on scale 1-7","2010","66 and older","East Germany","114","0.103495708713856","0.0852187791101456","0.121772638317567"
"6 on scale 1-7","2010","16-34 y.","West Germany","771","0.310147412406496","0.292654693527926","0.327640131285065"
"6 on scale 1-7","2010","16-34 y.","East Germany","277","0.287628040536538","0.258022094569609","0.317233986503466"
"6 on scale 1-7","2010","35-65 y.","West Germany","1876","0.253621366643799","0.243351767921987","0.263890965365611"
"6 on scale 1-7","2010","35-65 y.","East Germany","607","0.283589307582735","0.26463341948742","0.302545195678051"
"6 on scale 1-7","2010","66 and older","West Germany","767","0.2478973513593","0.232376156945908","0.263418545772693"
"6 on scale 1-7","2010","66 and older","East Germany","268","0.232152436409155","0.206819238873933","0.257485633944377"
"7 Strongly agree","2010","16-34 y.","West Germany","1587","0.560909712808572","0.542141691740347","0.579677733876798"
"7 Strongly agree","2010","16-34 y.","East Germany","480","0.553610637669629","0.521096738524776","0.586124536814483"
"7 Strongly agree","2010","35-65 y.","West Germany","4163","0.613187545277998","0.601692045882798","0.624683044673198"
"7 Strongly agree","2010","35-65 y.","East Germany","1275","0.599814466230105","0.579210191065359","0.620418741394852"
"7 Strongly agree","2010","66 and older","West Germany","1794","0.610105651119875","0.592573846158694","0.627637456081056"
"7 Strongly agree","2010","66 and older","East Germany","627","0.613802631260437","0.584589042630149","0.643016219890725"
"1 Strongly disagree","2011","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2011","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2011","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2011","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2011","66 and older","West Germany","","","",""
"1 Strongly disagree","2011","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2011","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2011","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2011","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2011","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2011","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2011","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2011","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2011","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2011","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2011","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2011","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2011","66 and older","East Germany","","","",""
"4 on scale 1-7","2011","16-34 y.","West Germany","","","",""
"4 on scale 1-7","2011","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2011","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2011","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2011","66 and older","West Germany","","","",""
"4 on scale 1-7","2011","66 and older","East Germany","","","",""
"5 on scale 1-7","2011","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2011","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2011","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2011","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2011","66 and older","West Germany","","","",""
"5 on scale 1-7","2011","66 and older","East Germany","","","",""
"6 on scale 1-7","2011","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2011","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2011","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2011","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2011","66 and older","West Germany","","","",""
"6 on scale 1-7","2011","66 and older","East Germany","","","",""
"7 Strongly agree","2011","16-34 y.","West Germany","","","",""
"7 Strongly agree","2011","16-34 y.","East Germany","","","",""
"7 Strongly agree","2011","35-65 y.","West Germany","","","",""
"7 Strongly agree","2011","35-65 y.","East Germany","","","",""
"7 Strongly agree","2011","66 and older","West Germany","","","",""
"7 Strongly agree","2011","66 and older","East Germany","","","",""
"1 Strongly disagree","2012","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2012","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2012","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2012","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2012","66 and older","West Germany","","","",""
"1 Strongly disagree","2012","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2012","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2012","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2012","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2012","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2012","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2012","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2012","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2012","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2012","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2012","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2012","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2012","66 and older","East Germany","","","",""
"4 on scale 1-7","2012","16-34 y.","West Germany","","","",""
"4 on scale 1-7","2012","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2012","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2012","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2012","66 and older","West Germany","","","",""
"4 on scale 1-7","2012","66 and older","East Germany","","","",""
"5 on scale 1-7","2012","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2012","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2012","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2012","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2012","66 and older","West Germany","","","",""
"5 on scale 1-7","2012","66 and older","East Germany","","","",""
"6 on scale 1-7","2012","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2012","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2012","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2012","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2012","66 and older","West Germany","","","",""
"6 on scale 1-7","2012","66 and older","East Germany","","","",""
"7 Strongly agree","2012","16-34 y.","West Germany","","","",""
"7 Strongly agree","2012","16-34 y.","East Germany","","","",""
"7 Strongly agree","2012","35-65 y.","West Germany","","","",""
"7 Strongly agree","2012","35-65 y.","East Germany","","","",""
"7 Strongly agree","2012","66 and older","West Germany","","","",""
"7 Strongly agree","2012","66 and older","East Germany","","","",""
"1 Strongly disagree","2013","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2013","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2013","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2013","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2013","66 and older","West Germany","","","",""
"1 Strongly disagree","2013","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2013","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2013","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2013","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2013","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2013","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2013","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2013","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2013","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2013","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2013","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2013","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2013","66 and older","East Germany","","","",""
"4 on scale 1-7","2013","16-34 y.","West Germany","","","",""
"4 on scale 1-7","2013","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2013","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2013","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2013","66 and older","West Germany","","","",""
"4 on scale 1-7","2013","66 and older","East Germany","","","",""
"5 on scale 1-7","2013","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2013","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2013","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2013","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2013","66 and older","West Germany","","","",""
"5 on scale 1-7","2013","66 and older","East Germany","","","",""
"6 on scale 1-7","2013","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2013","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2013","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2013","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2013","66 and older","West Germany","","","",""
"6 on scale 1-7","2013","66 and older","East Germany","","","",""
"7 Strongly agree","2013","16-34 y.","West Germany","","","",""
"7 Strongly agree","2013","16-34 y.","East Germany","","","",""
"7 Strongly agree","2013","35-65 y.","West Germany","","","",""
"7 Strongly agree","2013","35-65 y.","East Germany","","","",""
"7 Strongly agree","2013","66 and older","West Germany","","","",""
"7 Strongly agree","2013","66 and older","East Germany","","","",""
"1 Strongly disagree","2014","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2014","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2014","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2014","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2014","66 and older","West Germany","","","",""
"1 Strongly disagree","2014","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2014","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2014","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2014","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2014","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2014","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2014","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2014","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2014","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2014","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2014","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2014","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2014","66 and older","East Germany","","","",""
"4 on scale 1-7","2014","16-34 y.","West Germany","","","",""
"4 on scale 1-7","2014","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2014","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2014","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2014","66 and older","West Germany","","","",""
"4 on scale 1-7","2014","66 and older","East Germany","","","",""
"5 on scale 1-7","2014","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2014","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2014","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2014","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2014","66 and older","West Germany","","","",""
"5 on scale 1-7","2014","66 and older","East Germany","","","",""
"6 on scale 1-7","2014","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2014","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2014","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2014","35-65 y.","East Germany","","","",""
