"plh0206i01","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2005","Part Time","Urban Area","2118","0.656624238031367","0.640329424850604","0.67291905121213"
"7 Strongly agree","2005","Part Time","Rural Area","1015","0.690986248412419","0.668019130511048","0.713953366313791"
"7 Strongly agree","2005","Not Working","Urban Area","3267","0.633383717358115","0.620315167467914","0.646452267248317"
"7 Strongly agree","2005","Not Working","Rural Area","1648","0.648873785437527","0.630727725358411","0.667019845516644"
"1 Strongly disagree","2006","Full Time","Urban Area","","","",""
"1 Strongly disagree","2006","Full Time","Rural Area","","","",""
"1 Strongly disagree","2006","Part Time","Urban Area","","","",""
"1 Strongly disagree","2006","Part Time","Rural Area","","","",""
"1 Strongly disagree","2006","Not Working","Urban Area","","","",""
"1 Strongly disagree","2006","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2006","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2006","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2006","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2006","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2006","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2006","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2006","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2006","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2006","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2006","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2006","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2006","Not Working","Rural Area","","","",""
"4 on scale 1-7","2006","Full Time","Urban Area","","","",""
"4 on scale 1-7","2006","Full Time","Rural Area","","","",""
"4 on scale 1-7","2006","Part Time","Urban Area","","","",""
"4 on scale 1-7","2006","Part Time","Rural Area","","","",""
"4 on scale 1-7","2006","Not Working","Urban Area","","","",""
"4 on scale 1-7","2006","Not Working","Rural Area","","","",""
"5 on scale 1-7","2006","Full Time","Urban Area","","","",""
"5 on scale 1-7","2006","Full Time","Rural Area","","","",""
"5 on scale 1-7","2006","Part Time","Urban Area","","","",""
"5 on scale 1-7","2006","Part Time","Rural Area","","","",""
"5 on scale 1-7","2006","Not Working","Urban Area","","","",""
"5 on scale 1-7","2006","Not Working","Rural Area","","","",""
"6 on scale 1-7","2006","Full Time","Urban Area","","","",""
"6 on scale 1-7","2006","Full Time","Rural Area","","","",""
"6 on scale 1-7","2006","Part Time","Urban Area","","","",""
"6 on scale 1-7","2006","Part Time","Rural Area","","","",""
"6 on scale 1-7","2006","Not Working","Urban Area","","","",""
"6 on scale 1-7","2006","Not Working","Rural Area","","","",""
"7 Strongly agree","2006","Full Time","Urban Area","","","",""
"7 Strongly agree","2006","Full Time","Rural Area","","","",""
"7 Strongly agree","2006","Part Time","Urban Area","","","",""
"7 Strongly agree","2006","Part Time","Rural Area","","","",""
"7 Strongly agree","2006","Not Working","Urban Area","","","",""
"7 Strongly agree","2006","Not Working","Rural Area","","","",""
"1 Strongly disagree","2007","Full Time","Urban Area","","","",""
"1 Strongly disagree","2007","Full Time","Rural Area","","","",""
"1 Strongly disagree","2007","Part Time","Urban Area","","","",""
"1 Strongly disagree","2007","Part Time","Rural Area","","","",""
"1 Strongly disagree","2007","Not Working","Urban Area","","","",""
"1 Strongly disagree","2007","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2007","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2007","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2007","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2007","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2007","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2007","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2007","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2007","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2007","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2007","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2007","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2007","Not Working","Rural Area","","","",""
"4 on scale 1-7","2007","Full Time","Urban Area","","","",""
"4 on scale 1-7","2007","Full Time","Rural Area","","","",""
"4 on scale 1-7","2007","Part Time","Urban Area","","","",""
"4 on scale 1-7","2007","Part Time","Rural Area","","","",""
"4 on scale 1-7","2007","Not Working","Urban Area","","","",""
"4 on scale 1-7","2007","Not Working","Rural Area","","","",""
"5 on scale 1-7","2007","Full Time","Urban Area","","","",""
"5 on scale 1-7","2007","Full Time","Rural Area","","","",""
"5 on scale 1-7","2007","Part Time","Urban Area","","","",""
"5 on scale 1-7","2007","Part Time","Rural Area","","","",""
"5 on scale 1-7","2007","Not Working","Urban Area","","","",""
"5 on scale 1-7","2007","Not Working","Rural Area","","","",""
"6 on scale 1-7","2007","Full Time","Urban Area","","","",""
"6 on scale 1-7","2007","Full Time","Rural Area","","","",""
"6 on scale 1-7","2007","Part Time","Urban Area","","","",""
"6 on scale 1-7","2007","Part Time","Rural Area","","","",""
"6 on scale 1-7","2007","Not Working","Urban Area","","","",""
"6 on scale 1-7","2007","Not Working","Rural Area","","","",""
"7 Strongly agree","2007","Full Time","Urban Area","","","",""
"7 Strongly agree","2007","Full Time","Rural Area","","","",""
"7 Strongly agree","2007","Part Time","Urban Area","","","",""
"7 Strongly agree","2007","Part Time","Rural Area","","","",""
"7 Strongly agree","2007","Not Working","Urban Area","","","",""
"7 Strongly agree","2007","Not Working","Rural Area","","","",""
"1 Strongly disagree","2008","Full Time","Urban Area","","","",""
"1 Strongly disagree","2008","Full Time","Rural Area","","","",""
"1 Strongly disagree","2008","Part Time","Urban Area","","","",""
"1 Strongly disagree","2008","Part Time","Rural Area","","","",""
"1 Strongly disagree","2008","Not Working","Urban Area","","","",""
"1 Strongly disagree","2008","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2008","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2008","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2008","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2008","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2008","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2008","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2008","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2008","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2008","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2008","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2008","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2008","Not Working","Rural Area","","","",""
"4 on scale 1-7","2008","Full Time","Urban Area","","","",""
"4 on scale 1-7","2008","Full Time","Rural Area","","","",""
"4 on scale 1-7","2008","Part Time","Urban Area","","","",""
"4 on scale 1-7","2008","Part Time","Rural Area","","","",""
"4 on scale 1-7","2008","Not Working","Urban Area","","","",""
"4 on scale 1-7","2008","Not Working","Rural Area","","","",""
"5 on scale 1-7","2008","Full Time","Urban Area","","","",""
"5 on scale 1-7","2008","Full Time","Rural Area","","","",""
"5 on scale 1-7","2008","Part Time","Urban Area","","","",""
"5 on scale 1-7","2008","Part Time","Rural Area","","","",""
"5 on scale 1-7","2008","Not Working","Urban Area","","","",""
"5 on scale 1-7","2008","Not Working","Rural Area","","","",""
"6 on scale 1-7","2008","Full Time","Urban Area","","","",""
"6 on scale 1-7","2008","Full Time","Rural Area","","","",""
"6 on scale 1-7","2008","Part Time","Urban Area","","","",""
"6 on scale 1-7","2008","Part Time","Rural Area","","","",""
"6 on scale 1-7","2008","Not Working","Urban Area","","","",""
"6 on scale 1-7","2008","Not Working","Rural Area","","","",""
"7 Strongly agree","2008","Full Time","Urban Area","","","",""
"7 Strongly agree","2008","Full Time","Rural Area","","","",""
"7 Strongly agree","2008","Part Time","Urban Area","","","",""
"7 Strongly agree","2008","Part Time","Rural Area","","","",""
"7 Strongly agree","2008","Not Working","Urban Area","","","",""
"7 Strongly agree","2008","Not Working","Rural Area","","","",""
"1 Strongly disagree","2009","Full Time","Urban Area","","","",""
"1 Strongly disagree","2009","Full Time","Rural Area","","","",""
"1 Strongly disagree","2009","Part Time","Urban Area","","","",""
"1 Strongly disagree","2009","Part Time","Rural Area","","","",""
"1 Strongly disagree","2009","Not Working","Urban Area","","","",""
"1 Strongly disagree","2009","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2009","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2009","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2009","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2009","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2009","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2009","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2009","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2009","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2009","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2009","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2009","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2009","Not Working","Rural Area","","","",""
"4 on scale 1-7","2009","Full Time","Urban Area","","","",""
"4 on scale 1-7","2009","Full Time","Rural Area","","","",""
"4 on scale 1-7","2009","Part Time","Urban Area","","","",""
"4 on scale 1-7","2009","Part Time","Rural Area","","","",""
"4 on scale 1-7","2009","Not Working","Urban Area","","","",""
"4 on scale 1-7","2009","Not Working","Rural Area","","","",""
"5 on scale 1-7","2009","Full Time","Urban Area","","","",""
"5 on scale 1-7","2009","Full Time","Rural Area","","","",""
"5 on scale 1-7","2009","Part Time","Urban Area","","","",""
"5 on scale 1-7","2009","Part Time","Rural Area","","","",""
"5 on scale 1-7","2009","Not Working","Urban Area","","","",""
"5 on scale 1-7","2009","Not Working","Rural Area","","","",""
"6 on scale 1-7","2009","Full Time","Urban Area","","","",""
"6 on scale 1-7","2009","Full Time","Rural Area","","","",""
"6 on scale 1-7","2009","Part Time","Urban Area","","","",""
"6 on scale 1-7","2009","Part Time","Rural Area","","","",""
"6 on scale 1-7","2009","Not Working","Urban Area","","","",""
"6 on scale 1-7","2009","Not Working","Rural Area","","","",""
"7 Strongly agree","2009","Full Time","Urban Area","","","",""
"7 Strongly agree","2009","Full Time","Rural Area","","","",""
"7 Strongly agree","2009","Part Time","Urban Area","","","",""
"7 Strongly agree","2009","Part Time","Rural Area","","","",""
"7 Strongly agree","2009","Not Working","Urban Area","","","",""
"7 Strongly agree","2009","Not Working","Rural Area","","","",""
"1 Strongly disagree","2010","Full Time","Urban Area","6","","",""
"1 Strongly disagree","2010","Full Time","Rural Area","6","","",""
"1 Strongly disagree","2010","Part Time","Urban Area","9","","",""
"1 Strongly disagree","2010","Part Time","Rural Area","3","","",""
"1 Strongly disagree","2010","Not Working","Urban Area","14","","",""
"1 Strongly disagree","2010","Not Working","Rural Area","7","","",""
"2 on scale 1-7 ","2010","Full Time","Urban Area","9","","",""
"2 on scale 1-7 ","2010","Full Time","Rural Area","5","","",""
"2 on scale 1-7 ","2010","Part Time","Urban Area","9","","",""
"2 on scale 1-7 ","2010","Part Time","Rural Area","9","","",""
"2 on scale 1-7 ","2010","Not Working","Urban Area","9","","",""
"2 on scale 1-7 ","2010","Not Working","Rural Area","14","","",""
"3 on scale 1-7 ","2010","Full Time","Urban Area","28","","",""
"3 on scale 1-7 ","2010","Full Time","Rural Area","13","","",""
"3 on scale 1-7 ","2010","Part Time","Urban Area","13","","",""
"3 on scale 1-7 ","2010","Part Time","Rural Area","9","","",""
"3 on scale 1-7 ","2010","Not Working","Urban Area","21","","",""
"3 on scale 1-7 ","2010","Not Working","Rural Area","18","","",""
"4 on scale 1-7","2010","Full Time","Urban Area","94","0.0256767023681906","0.0209006010778019","0.0304528036585792"
"4 on scale 1-7","2010","Full Time","Rural Area","53","0.0265191229494326","0.0198519519101106","0.0331862939887546"
"4 on scale 1-7","2010","Part Time","Urban Area","70","0.0253843793249224","0.0193833140011135","0.0313854446487313"
"4 on scale 1-7","2010","Part Time","Rural Area","36","0.0245116414234643","0.0159971830532338","0.0330260997936948"
"4 on scale 1-7","2010","Not Working","Urban Area","119","0.0303551346257699","0.0251535659341042","0.0355567033174356"
"4 on scale 1-7","2010","Not Working","Rural Area","91","0.0441364276967367","0.0354784434462195","0.0527944119472539"
"5 on scale 1-7","2010","Full Time","Urban Area","340","0.0811145969832726","0.0728707002093262","0.0893584937572191"
"5 on scale 1-7","2010","Full Time","Rural Area","208","0.0848292670544711","0.0732675529861881","0.096390981122754"
"5 on scale 1-7","2010","Part Time","Urban Area","201","0.0843322292065973","0.0737300741785199","0.0949343842346748"
"5 on scale 1-7","2010","Part Time","Rural Area","133","0.0878218719958704","0.0722370819485394","0.103406662043201"
"5 on scale 1-7","2010","Not Working","Urban Area","416","0.10648463046338","0.0971325898724548","0.115836671054305"
"5 on scale 1-7","2010","Not Working","Rural Area","236","0.104081036567137","0.0912092030147205","0.116952870119553"
"6 on scale 1-7","2010","Full Time","Urban Area","1208","0.273980069612585","0.260512596450402","0.287447542774768"
"6 on scale 1-7","2010","Full Time","Rural Area","647","0.278220952004067","0.259625987332355","0.29681591667578"
"6 on scale 1-7","2010","Part Time","Urban Area","713","0.256552328277201","0.239889773930161","0.273214882624242"
"6 on scale 1-7","2010","Part Time","Rural Area","322","0.284736138800735","0.259886835284467","0.309585442317002"
"6 on scale 1-7","2010","Not Working","Urban Area","1119","0.262210560785313","0.248875247827533","0.275545873743093"
"6 on scale 1-7","2010","Not Working","Rural Area","557","0.241927765284002","0.22387605319172","0.259979477376284"
"7 Strongly agree","2010","Full Time","Urban Area","2528","0.605183273988175","0.590423028142321","0.619943519834029"
"7 Strongly agree","2010","Full Time","Rural Area","1299","0.596809196360964","0.576454184111114","0.617164208610814"
"7 Strongly agree","2010","Part Time","Urban Area","1624","0.61969359154249","0.601171768943337","0.638215414141642"
"7 Strongly agree","2010","Part Time","Rural Area","755","0.587647734927375","0.560542541608515","0.614752928246235"
"7 Strongly agree","2010","Not Working","Urban Area","2481","0.590526000366543","0.57561713534883","0.605434865384256"
"7 Strongly agree","2010","Not Working","Rural Area","1239","0.591591580468627","0.57087211334281","0.612311047594445"
"1 Strongly disagree","2011","Full Time","Urban Area","","","",""
"1 Strongly disagree","2011","Full Time","Rural Area","","","",""
"1 Strongly disagree","2011","Part Time","Urban Area","","","",""
"1 Strongly disagree","2011","Part Time","Rural Area","","","",""
"1 Strongly disagree","2011","Not Working","Urban Area","","","",""
"1 Strongly disagree","2011","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2011","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2011","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2011","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2011","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2011","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2011","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2011","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2011","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2011","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2011","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2011","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2011","Not Working","Rural Area","","","",""
"4 on scale 1-7","2011","Full Time","Urban Area","","","",""
"4 on scale 1-7","2011","Full Time","Rural Area","","","",""
"4 on scale 1-7","2011","Part Time","Urban Area","","","",""
"4 on scale 1-7","2011","Part Time","Rural Area","","","",""
"4 on scale 1-7","2011","Not Working","Urban Area","","","",""
"4 on scale 1-7","2011","Not Working","Rural Area","","","",""
"5 on scale 1-7","2011","Full Time","Urban Area","","","",""
"5 on scale 1-7","2011","Full Time","Rural Area","","","",""
"5 on scale 1-7","2011","Part Time","Urban Area","","","",""
"5 on scale 1-7","2011","Part Time","Rural Area","","","",""
"5 on scale 1-7","2011","Not Working","Urban Area","","","",""
"5 on scale 1-7","2011","Not Working","Rural Area","","","",""
"6 on scale 1-7","2011","Full Time","Urban Area","","","",""
"6 on scale 1-7","2011","Full Time","Rural Area","","","",""
"6 on scale 1-7","2011","Part Time","Urban Area","","","",""
"6 on scale 1-7","2011","Part Time","Rural Area","","","",""
"6 on scale 1-7","2011","Not Working","Urban Area","","","",""
"6 on scale 1-7","2011","Not Working","Rural Area","","","",""
"7 Strongly agree","2011","Full Time","Urban Area","","","",""
"7 Strongly agree","2011","Full Time","Rural Area","","","",""
"7 Strongly agree","2011","Part Time","Urban Area","","","",""
"7 Strongly agree","2011","Part Time","Rural Area","","","",""
"7 Strongly agree","2011","Not Working","Urban Area","","","",""
"7 Strongly agree","2011","Not Working","Rural Area","","","",""
"1 Strongly disagree","2012","Full Time","Urban Area","","","",""
"1 Strongly disagree","2012","Full Time","Rural Area","","","",""
"1 Strongly disagree","2012","Part Time","Urban Area","","","",""
"1 Strongly disagree","2012","Part Time","Rural Area","","","",""
"1 Strongly disagree","2012","Not Working","Urban Area","","","",""
"1 Strongly disagree","2012","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2012","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2012","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2012","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2012","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2012","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2012","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2012","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2012","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2012","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2012","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2012","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2012","Not Working","Rural Area","","","",""
"4 on scale 1-7","2012","Full Time","Urban Area","","","",""
"4 on scale 1-7","2012","Full Time","Rural Area","","","",""
"4 on scale 1-7","2012","Part Time","Urban Area","","","",""
"4 on scale 1-7","2012","Part Time","Rural Area","","","",""
"4 on scale 1-7","2012","Not Working","Urban Area","","","",""
"4 on scale 1-7","2012","Not Working","Rural Area","","","",""
"5 on scale 1-7","2012","Full Time","Urban Area","","","",""
"5 on scale 1-7","2012","Full Time","Rural Area","","","",""
"5 on scale 1-7","2012","Part Time","Urban Area","","","",""
"5 on scale 1-7","2012","Part Time","Rural Area","","","",""
"5 on scale 1-7","2012","Not Working","Urban Area","","","",""
"5 on scale 1-7","2012","Not Working","Rural Area","","","",""
"6 on scale 1-7","2012","Full Time","Urban Area","","","",""
"6 on scale 1-7","2012","Full Time","Rural Area","","","",""
"6 on scale 1-7","2012","Part Time","Urban Area","","","",""
"6 on scale 1-7","2012","Part Time","Rural Area","","","",""
"6 on scale 1-7","2012","Not Working","Urban Area","","","",""
"6 on scale 1-7","2012","Not Working","Rural Area","","","",""
"7 Strongly agree","2012","Full Time","Urban Area","","","",""
"7 Strongly agree","2012","Full Time","Rural Area","","","",""
"7 Strongly agree","2012","Part Time","Urban Area","","","",""
"7 Strongly agree","2012","Part Time","Rural Area","","","",""
"7 Strongly agree","2012","Not Working","Urban Area","","","",""
"7 Strongly agree","2012","Not Working","Rural Area","","","",""
"1 Strongly disagree","2013","Full Time","Urban Area","","","",""
"1 Strongly disagree","2013","Full Time","Rural Area","","","",""
"1 Strongly disagree","2013","Part Time","Urban Area","","","",""
"1 Strongly disagree","2013","Part Time","Rural Area","","","",""
"1 Strongly disagree","2013","Not Working","Urban Area","","","",""
"1 Strongly disagree","2013","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2013","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2013","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2013","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2013","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2013","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2013","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2013","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2013","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2013","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2013","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2013","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2013","Not Working","Rural Area","","","",""
"4 on scale 1-7","2013","Full Time","Urban Area","","","",""
"4 on scale 1-7","2013","Full Time","Rural Area","","","",""
"4 on scale 1-7","2013","Part Time","Urban Area","","","",""
"4 on scale 1-7","2013","Part Time","Rural Area","","","",""
"4 on scale 1-7","2013","Not Working","Urban Area","","","",""
"4 on scale 1-7","2013","Not Working","Rural Area","","","",""
"5 on scale 1-7","2013","Full Time","Urban Area","","","",""
"5 on scale 1-7","2013","Full Time","Rural Area","","","",""
"5 on scale 1-7","2013","Part Time","Urban Area","","","",""
"5 on scale 1-7","2013","Part Time","Rural Area","","","",""
"5 on scale 1-7","2013","Not Working","Urban Area","","","",""
"5 on scale 1-7","2013","Not Working","Rural Area","","","",""
"6 on scale 1-7","2013","Full Time","Urban Area","","","",""
"6 on scale 1-7","2013","Full Time","Rural Area","","","",""
"6 on scale 1-7","2013","Part Time","Urban Area","","","",""
"6 on scale 1-7","2013","Part Time","Rural Area","","","",""
"6 on scale 1-7","2013","Not Working","Urban Area","","","",""
"6 on scale 1-7","2013","Not Working","Rural Area","","","",""
"7 Strongly agree","2013","Full Time","Urban Area","","","",""
"7 Strongly agree","2013","Full Time","Rural Area","","","",""
"7 Strongly agree","2013","Part Time","Urban Area","","","",""
"7 Strongly agree","2013","Part Time","Rural Area","","","",""
"7 Strongly agree","2013","Not Working","Urban Area","","","",""
"7 Strongly agree","2013","Not Working","Rural Area","","","",""
"1 Strongly disagree","2014","Full Time","Urban Area","","","",""
"1 Strongly disagree","2014","Full Time","Rural Area","","","",""
"1 Strongly disagree","2014","Part Time","Urban Area","","","",""
"1 Strongly disagree","2014","Part Time","Rural Area","","","",""
"1 Strongly disagree","2014","Not Working","Urban Area","","","",""
"1 Strongly disagree","2014","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2014","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2014","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2014","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2014","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2014","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2014","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2014","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2014","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2014","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2014","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2014","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2014","Not Working","Rural Area","","","",""
"4 on scale 1-7","2014","Full Time","Urban Area","","","",""
"4 on scale 1-7","2014","Full Time","Rural Area","","","",""
"4 on scale 1-7","2014","Part Time","Urban Area","","","",""
"4 on scale 1-7","2014","Part Time","Rural Area","","","",""
"4 on scale 1-7","2014","Not Working","Urban Area","","","",""
"4 on scale 1-7","2014","Not Working","Rural Area","","","",""
"5 on scale 1-7","2014","Full Time","Urban Area","","","",""
"5 on scale 1-7","2014","Full Time","Rural Area","","","",""
"5 on scale 1-7","2014","Part Time","Urban Area","","","",""
"5 on scale 1-7","2014","Part Time","Rural Area","","","",""
"5 on scale 1-7","2014","Not Working","Urban Area","","","",""
"5 on scale 1-7","2014","Not Working","Rural Area","","","",""
"6 on scale 1-7","2014","Full Time","Urban Area","","","",""
"6 on scale 1-7","2014","Full Time","Rural Area","","","",""
"6 on scale 1-7","2014","Part Time","Urban Area","","","",""
"6 on scale 1-7","2014","Part Time","Rural Area","","","",""
"6 on scale 1-7","2014","Not Working","Urban Area","","","",""
"6 on scale 1-7","2014","Not Working","Rural Area","","","",""
"7 Strongly agree","2014","Full Time","Urban Area","","","",""
"7 Strongly agree","2014","Full Time","Rural Area","","","",""
"7 Strongly agree","2014","Part Time","Urban Area","","","",""
