"ple0014","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","2016","16-34 y.","indirect migration background","","","","","1"
"Yes","2016","35-65 y.","direct migration background","","","","","1"
"Yes","2016","35-65 y.","indirect migration background","","","","","1"
"Yes","2016","66 and older","no migration background","","","","","1"
"Yes","2016","66 and older","direct migration background","","","","","1"
"Yes","2016","66 and older","indirect migration background","","","","","1"
"No","2017","16-34 y.","no migration background","4035","0.983447853174812","0.979540605419208","0.987355100930416","2"
"No","2017","16-34 y.","direct migration background","1160","0.988430719100278","0.982313692873104","0.994547745327451","2"
"No","2017","16-34 y.","indirect migration background","961","0.98539860421503","0.977869402350639","0.992927806079421","2"
"No","2017","35-65 y.","no migration background","10987","0.935956203160101","0.931512485141999","0.940399921178203","2"
"No","2017","35-65 y.","direct migration background","2914","0.944789966796612","0.936697815048945","0.95288211854428","2"
"No","2017","35-65 y.","indirect migration background","700","0.938497630340717","0.920997498410968","0.955997762270465","2"
"No","2017","66 and older","no migration background","3442","0.74360754221389","0.7309660693079","0.75624901511988","2"
"No","2017","66 and older","direct migration background","335","0.779588332761935","0.74058935876635","0.81858730675752","2"
"No","2017","66 and older","indirect migration background","13","","","","2"
"Yes","2017","35-65 y.","no migration background","674","0.0640437968398993","0.0596000788217973","0.0684875148580012","1"
"Yes","2017","16-34 y.","no migration background","61","0.016552146825188","0.0126448990695837","0.0204593945807922","1"
"Yes","2017","16-34 y.","direct migration background","14","","","","1"
"Yes","2017","16-34 y.","indirect migration background","14","","","","1"
"Yes","2017","35-65 y.","direct migration background","146","0.0552100332033877","0.0471178814557204","0.0633021849510551","1"
"Yes","2017","35-65 y.","indirect migration background","24","","","","1"
"Yes","2017","66 and older","no migration background","1141","0.25639245778611","0.24375098488012","0.2690339306921","1"
"Yes","2017","66 and older","direct migration background","99","0.220411667238065","0.18141269324248","0.25941064123365","1"
"Yes","2017","66 and older","indirect migration background","3","","","","1"
"No","2018","16-34 y.","no migration background","","","","","2"
"No","2018","16-34 y.","direct migration background","","","","","2"
"No","2018","16-34 y.","indirect migration background","","","","","2"
"No","2018","35-65 y.","no migration background","","","","","2"
"No","2018","35-65 y.","direct migration background","","","","","2"
"No","2018","35-65 y.","indirect migration background","","","","","2"
"No","2018","66 and older","no migration background","","","","","2"
"No","2018","66 and older","direct migration background","","","","","2"
"No","2018","66 and older","indirect migration background","","","","","2"
"Yes","2018","35-65 y.","no migration background","","","","","1"
"Yes","2018","66 and older","direct migration background","","","","","1"
"Yes","2018","16-34 y.","no migration background","","","","","1"
"Yes","2018","16-34 y.","direct migration background","","","","","1"
"Yes","2018","16-34 y.","indirect migration background","","","","","1"
"Yes","2018","35-65 y.","direct migration background","","","","","1"
"Yes","2018","35-65 y.","indirect migration background","","","","","1"
"Yes","2018","66 and older","no migration background","","","","","1"
"Yes","2018","66 and older","indirect migration background","","","","","1"
"No","2019","16-34 y.","no migration background","3689","0.980690526069731","0.976290847855224","0.985090204284238","2"
"No","2019","16-34 y.","direct migration background","805","0.988727209174938","0.981474673801424","0.995979744548453","2"
"No","2019","16-34 y.","indirect migration background","873","0.992074680214992","0.986229437641033","0.997919922788952","2"
"No","2019","35-65 y.","no migration background","11018","0.925877660260637","0.921145136819417","0.930610183701857","2"
"No","2019","35-65 y.","direct migration background","2502","0.960467506960046","0.95299905340524","0.967935960514851","2"
"No","2019","35-65 y.","indirect migration background","760","0.968524615742706","0.956357134057635","0.980692097427776","2"
"No","2019","66 and older","no migration background","3546","0.736059089973809","0.723565178792459","0.748553001155159","2"
"No","2019","66 and older","direct migration background","330","0.791593133927842","0.753202888904192","0.829983378951492","2"
"No","2019","66 and older","indirect migration background","26","","","","2"
"Yes","2019","35-65 y.","no migration background","753","0.0741223397393625","0.0693898162981425","0.0788548631805824","1"
"Yes","2019","66 and older","direct migration background","100","0.208406866072158","0.170016621048508","0.246797111095808","1"
"Yes","2019","16-34 y.","indirect migration background","11","","","","1"
"Yes","2019","35-65 y.","direct migration background","113","0.0395324930399542","0.0320640394851487","0.0470009465947597","1"
"Yes","2019","35-65 y.","indirect migration background","31","0.0314753842572943","0.0193079025722236","0.0436428659423649","1"
"Yes","2019","66 and older","no migration background","1235","0.263940910026191","0.251446998844841","0.276434821207541","1"
"Yes","2019","66 and older","indirect migration background","10","","","","1"
"Yes","2019","16-34 y.","no migration background","69","0.0193094739302686","0.0149097957157616","0.0237091521447757","1"
"Yes","2019","16-34 y.","direct migration background","9","","","","1"
