"ple0014","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","2009","Couple + C. GT 16 ","no migration background","134","0.0466668535076107","0.0386916667048167","0.0546420403104047","1"
"Yes","2009","Couple + C. GT 16 ","direct migration background","20","","","","1"
"Yes","2009","Couple + C. GT 16 ","indirect migration background","2","","","","1"
"Yes","2009","Couple + C. LE and GT 16","no migration background","16","","","","1"
"Yes","2009","Couple + C. LE and GT 16","direct migration background","2","","","","1"
"Yes","2009","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2010","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2010","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2010","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2010","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2010","1-pers.-HH","no migration background","","","","","2"
"No","2010","1-pers.-HH","indirect migration background","","","","","2"
"No","2010","(Married) couple without C. ","no migration background","","","","","2"
"No","2010","(Married) couple without C. ","direct migration background","","","","","2"
"No","2010","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2010","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2010","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2010","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"No","2010","1-pers.-HH","direct migration background","","","","","2"
"No","2010","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2010","Single parent ","no migration background","","","","","2"
"No","2010","Single parent ","direct migration background","","","","","2"
"No","2010","Single parent ","indirect migration background","","","","","2"
"No","2010","Couple + C. LE 16 ","no migration background","","","","","2"
"Yes","2010","1-pers.-HH","no migration background","","","","","1"
"Yes","2010","1-pers.-HH","direct migration background","","","","","1"
"Yes","2010","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2010","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2010","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2010","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2010","Single parent ","no migration background","","","","","1"
"Yes","2010","Single parent ","direct migration background","","","","","1"
"Yes","2010","Single parent ","indirect migration background","","","","","1"
"Yes","2010","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2010","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2010","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2010","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2010","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2010","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2011","1-pers.-HH","no migration background","2765","0.859866144601314","0.8479061552003","0.871826134002327","2"
"No","2011","Couple + C. LE 16 ","direct migration background","374","0.990575079688246","0.980834501572317","1.00031565780418","2"
"No","2011","Couple + C. LE 16 ","indirect migration background","192","0.98603714969435","0.96956825452321","1.00250604486549","2"
"No","2011","Couple + C. GT 16 ","no migration background","2563","0.946628942113027","0.938170975062651","0.955086909163402","2"
"No","2011","Couple + C. GT 16 ","direct migration background","303","0.958987679040879","0.937156250869885","0.980819107211873","2"
"No","2011","Couple + C. GT 16 ","indirect migration background","168","0.993156095361864","0.980799160231974","1.00551303049175","2"
"No","2011","Couple + C. LE and GT 16","no migration background","893","0.975051211713449","0.964994626280023","0.985107797146874","2"
"No","2011","Couple + C. LE and GT 16","direct migration background","201","0.966473859528684","0.942127990584552","0.990819728472817","2"
"No","2011","Couple + C. LE and GT 16","indirect migration background","100","1","1","1","2"
"No","2011","1-pers.-HH","direct migration background","221","0.911034757355826","0.875602411411323","0.946467103300329","2"
"No","2011","1-pers.-HH","indirect migration background","85","0.935865505196375","0.885250487227722","0.986480523165028","2"
"No","2011","(Married) couple without C. ","no migration background","6341","0.864391475634766","0.856571778478822","0.87221117279071","2"
"No","2011","(Married) couple without C. ","direct migration background","559","0.862868272170213","0.836383160268124","0.889353384072302","2"
"No","2011","(Married) couple without C. ","indirect migration background","130","0.983433880156997","0.961741597591161","1.00512616272283","2"
"No","2011","Single parent ","no migration background","908","0.938862438397906","0.923691222967138","0.954033653828673","2"
"No","2011","Single parent ","direct migration background","123","0.937341111847028","0.895998177251748","0.978684046442309","2"
"No","2011","Single parent ","indirect migration background","82","0.972249653952128","0.937123423344707","1.00737588455955","2"
"No","2011","Couple + C. LE 16 ","no migration background","2487","0.972591439671135","0.96624693281491","0.97893594652736","2"
"Yes","2011","1-pers.-HH","no migration background","471","0.140133855398686","0.128173865997673","0.1520938447997","1"
"Yes","2011","1-pers.-HH","direct migration background","27","","","","1"
"Yes","2011","1-pers.-HH","indirect migration background","5","","","","1"
"Yes","2011","(Married) couple without C. ","no migration background","1023","0.135608524365234","0.12778882720929","0.143428221521178","1"
"Yes","2011","(Married) couple without C. ","direct migration background","89","0.137131727829787","0.110646615927698","0.163616839731876","1"
"Yes","2011","(Married) couple without C. ","indirect migration background","3","","","","1"
"Yes","2011","Single parent ","no migration background","50","0.0611375616020943","0.0459663461713269","0.0763087770328617","1"
"Yes","2011","Single parent ","direct migration background","9","","","","1"
"Yes","2011","Single parent ","indirect migration background","2","","","","1"
"Yes","2011","Couple + C. LE 16 ","no migration background","57","0.0274085603288653","0.0210640534726403","0.0337530671850903","1"
"Yes","2011","Couple + C. LE 16 ","direct migration background","4","","","","1"
"Yes","2011","Couple + C. LE 16 ","indirect migration background","3","","","","1"
"Yes","2011","Couple + C. GT 16 ","no migration background","150","0.0533710578869732","0.0449130908365977","0.0618290249373486","1"
"Yes","2011","Couple + C. GT 16 ","direct migration background","14","","","","1"
"Yes","2011","Couple + C. GT 16 ","indirect migration background","3","","","","1"
"Yes","2011","Couple + C. LE and GT 16","no migration background","31","0.0249487882865512","0.0148922028531256","0.0350053737199768","1"
"Yes","2011","Couple + C. LE and GT 16","direct migration background","9","","","","1"
"Yes","2011","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2012","1-pers.-HH","no migration background","","","","","2"
"No","2012","1-pers.-HH","direct migration background","","","","","2"
"No","2012","1-pers.-HH","indirect migration background","","","","","2"
"No","2012","(Married) couple without C. ","no migration background","","","","","2"
"No","2012","(Married) couple without C. ","direct migration background","","","","","2"
"No","2012","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2012","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2012","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2012","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2012","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2012","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2012","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2012","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"No","2012","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2012","Single parent ","no migration background","","","","","2"
"No","2012","Single parent ","direct migration background","","","","","2"
"No","2012","Single parent ","indirect migration background","","","","","2"
"No","2012","Couple + C. LE 16 ","no migration background","","","","","2"
"Yes","2012","1-pers.-HH","no migration background","","","","","1"
"Yes","2012","1-pers.-HH","direct migration background","","","","","1"
"Yes","2012","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2012","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2012","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2012","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2012","Single parent ","no migration background","","","","","1"
"Yes","2012","Single parent ","direct migration background","","","","","1"
"Yes","2012","Single parent ","indirect migration background","","","","","1"
"Yes","2012","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2012","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2012","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2012","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2012","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2012","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2013","1-pers.-HH","no migration background","2678","0.841457811535784","0.82872499619482","0.854190626876748","2"
"No","2013","1-pers.-HH","direct migration background","187","0.862539681207571","0.817547707280488","0.907531655134653","2"
"No","2013","1-pers.-HH","indirect migration background","83","0.947822746822801","0.901093085392724","0.994552408252878","2"
"No","2013","(Married) couple without C. ","no migration background","5933","0.856095332247381","0.847856457377885","0.864334207116878","2"
"No","2013","(Married) couple without C. ","direct migration background","488","0.8755100899348","0.848287996425611","0.902732183443989","2"
"No","2013","(Married) couple without C. ","indirect migration background","115","0.976824285752748","0.949676658637628","1.00397191286787","2"
"No","2013","Single parent ","no migration background","871","0.935714576473389","0.919909187919136","0.951519965027642","2"
"No","2013","Single parent ","direct migration background","99","0.956515584087175","0.917129543487489","0.995901624686862","2"
"No","2013","Single parent ","indirect migration background","87","0.984375124232811","0.958463457065502","1.01028679140012","2"
"No","2013","Couple + C. LE 16 ","no migration background","2201","0.973816674823964","0.967217276131803","0.980416073516125","2"
"No","2013","Couple + C. LE 16 ","direct migration background","335","0.993217974441942","0.984519621324463","1.00191632755942","2"
"No","2013","Couple + C. LE 16 ","indirect migration background","181","0.983282063289572","0.964655068464769","1.00190905811438","2"
"No","2013","Couple + C. GT 16 ","no migration background","2128","0.948621122751171","0.939507105728881","0.957735139773462","2"
"No","2013","Couple + C. GT 16 ","direct migration background","222","0.887833517321853","0.848156202524843","0.927510832118862","2"
"No","2013","Couple + C. GT 16 ","indirect migration background","133","0.97177899628312","0.944048490587473","0.999509501978768","2"
"No","2013","Couple + C. LE and GT 16","no migration background","685","0.974719865766768","0.963132542342948","0.986307189190587","2"
"No","2013","Couple + C. LE and GT 16","direct migration background","148","0.99747980189139","0.989456154084896","1.00550344969788","2"
"No","2013","Couple + C. LE and GT 16","indirect migration background","87","1","1","1","2"
"Yes","2013","1-pers.-HH","no migration background","483","0.158542188464216","0.145809373123252","0.17127500380518","1"
"Yes","2013","1-pers.-HH","direct migration background","38","0.137460318792429","0.0924683448653471","0.182452292719512","1"
"Yes","2013","1-pers.-HH","indirect migration background","4","","","","1"
"Yes","2013","(Married) couple without C. ","no migration background","1039","0.143904667752619","0.135665792883122","0.152143542622115","1"
"Yes","2013","(Married) couple without C. ","direct migration background","77","0.1244899100652","0.0972678165560107","0.151712003574389","1"
"Yes","2013","(Married) couple without C. ","indirect migration background","3","","","","1"
"Yes","2013","Single parent ","no migration background","54","0.0642854235266111","0.0484800349723584","0.0800908120808637","1"
"Yes","2013","Single parent ","direct migration background","4","","","","1"
"Yes","2013","Single parent ","indirect migration background","1","","","","1"
"Yes","2013","Couple + C. LE 16 ","no migration background","48","0.026183325176036","0.0195839264838745","0.0327827238681974","1"
"Yes","2013","Couple + C. LE 16 ","direct migration background","7","","","","1"
"Yes","2013","Couple + C. LE 16 ","indirect migration background","1","","","","1"
"Yes","2013","Couple + C. GT 16 ","no migration background","126","0.0513788772488287","0.0422648602265381","0.0604928942711193","1"
"Yes","2013","Couple + C. GT 16 ","direct migration background","21","","","","1"
"Yes","2013","Couple + C. GT 16 ","indirect migration background","4","","","","1"
"Yes","2013","Couple + C. LE and GT 16","no migration background","20","","","","1"
"Yes","2013","Couple + C. LE and GT 16","direct migration background","2","","","","1"
"Yes","2013","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2014","1-pers.-HH","no migration background","","","","","2"
"No","2014","1-pers.-HH","direct migration background","","","","","2"
"No","2014","1-pers.-HH","indirect migration background","","","","","2"
"No","2014","(Married) couple without C. ","no migration background","","","","","2"
"No","2014","(Married) couple without C. ","direct migration background","","","","","2"
"No","2014","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2014","Single parent ","no migration background","","","","","2"
"No","2014","Single parent ","direct migration background","","","","","2"
"No","2014","Single parent ","indirect migration background","","","","","2"
"No","2014","Couple + C. LE 16 ","no migration background","","","","","2"
"No","2014","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2014","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2014","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2014","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2014","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2014","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2014","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2014","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Yes","2014","1-pers.-HH","no migration background","","","","","1"
"Yes","2014","1-pers.-HH","direct migration background","","","","","1"
"Yes","2014","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2014","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2014","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2014","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2014","Single parent ","no migration background","","","","","1"
"Yes","2014","Single parent ","direct migration background","","","","","1"
"Yes","2014","Single parent ","indirect migration background","","","","","1"
"Yes","2014","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2014","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2014","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2014","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2014","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2014","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2015","1-pers.-HH","no migration background","2525","0.836952138119555","0.823735440350813","0.850168835888297","2"
"No","2015","1-pers.-HH","direct migration background","316","0.888789726598661","0.856492192426039","0.921087260771283","2"
"No","2015","1-pers.-HH","indirect migration background","151","0.949592636689256","0.915369963927769","0.983815309450743","2"
"No","2015","(Married) couple without C. ","no migration background","5471","0.859656638822077","0.851166108337504","0.86814716930665","2"
"No","2015","(Married) couple without C. ","direct migration background","783","0.86593593013674","0.843513361563165","0.888358498710315","2"
"No","2015","(Married) couple without C. ","indirect migration background","179","0.957184762804388","0.928091750919689","0.986277774689087","2"
"No","2015","Single parent ","no migration background","1709","0.939522621188335","0.928513786883722","0.950531455492948","2"
"No","2015","Single parent ","direct migration background","287","0.952946497257726","0.929064268284803","0.976828726230649","2"
"No","2015","Single parent ","indirect migration background","224","0.977768746144469","0.958589337304976","0.996948154983962","2"
"No","2015","Couple + C. LE 16 ","no migration background","3986","0.978467256384291","0.974009526805536","0.982924985963046","2"
"No","2015","Couple + C. LE 16 ","direct migration background","1494","0.990793668578192","0.985986012367299","0.995601324789084","2"
"No","2015","Couple + C. LE 16 ","indirect migration background","487","0.991056548912684","0.982762868860013","0.999350228965354","2"
"No","2015","Couple + C. GT 16 ","no migration background","2049","0.950851147835271","0.941766012151483","0.959936283519059","2"
"No","2015","Couple + C. GT 16 ","direct migration background","473","0.945057345778899","0.925143827478478","0.96497086407932","2"
"No","2015","Couple + C. GT 16 ","indirect migration background","221","0.982549297774163","0.965477569083389","0.999621026464937","2"
"No","2015","Couple + C. LE and GT 16","no migration background","1356","0.969694947740574","0.960728103575934","0.978661791905214","2"
"No","2015","Couple + C. LE and GT 16","direct migration background","514","0.981208805012078","0.969571426385407","0.992846183638749","2"
"No","2015","Couple + C. LE and GT 16","indirect migration background","226","0.961001781005309","0.936037067629487","0.98596649438113","2"
"Yes","2015","1-pers.-HH","no migration background","476","0.163047861880445","0.149831164111703","0.176264559649187","1"
"Yes","2015","1-pers.-HH","direct migration background","48","0.111210273401339","0.0789127392287166","0.143507807573961","1"
"Yes","2015","1-pers.-HH","indirect migration background","6","","","","1"
"Yes","2015","(Married) couple without C. ","no migration background","958","0.140343361177923","0.13185283069335","0.148833891662496","1"
"Yes","2015","(Married) couple without C. ","direct migration background","104","0.13406406986326","0.111641501289685","0.156486638436834","1"
"Yes","2015","(Married) couple without C. ","indirect migration background","7","","","","1"
"Yes","2015","Single parent ","no migration background","92","0.0604773788116648","0.0494685445070516","0.071486213116278","1"
"Yes","2015","Single parent ","direct migration background","15","","","","1"
"Yes","2015","Single parent ","indirect migration background","3","","","","1"
"Yes","2015","Couple + C. LE 16 ","no migration background","87","0.0215327436157087","0.0170750140369536","0.0259904731944637","1"
"Yes","2015","Couple + C. LE 16 ","direct migration background","22","","","","1"
"Yes","2015","Couple + C. LE 16 ","indirect migration background","8","","","","1"
"Yes","2015","Couple + C. GT 16 ","no migration background","126","0.0491488521647291","0.0400637164809408","0.0582339878485173","1"
"Yes","2015","Couple + C. GT 16 ","direct migration background","30","0.054942654221101","0.0350291359206797","0.0748561725215224","1"
"Yes","2015","Couple + C. GT 16 ","indirect migration background","5","","","","1"
"Yes","2015","Couple + C. LE and GT 16","no migration background","48","0.0303050522594258","0.0213382080947859","0.0392718964240657","1"
"Yes","2015","Couple + C. LE and GT 16","direct migration background","9","","","","1"
"Yes","2015","Couple + C. LE and GT 16","indirect migration background","5","","","","1"
"No","2016","1-pers.-HH","no migration background","","","","","2"
"No","2016","1-pers.-HH","direct migration background","","","","","2"
"No","2016","1-pers.-HH","indirect migration background","","","","","2"
"No","2016","(Married) couple without C. ","no migration background","","","","","2"
"No","2016","(Married) couple without C. ","direct migration background","","","","","2"
"No","2016","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2016","Single parent ","no migration background","","","","","2"
"No","2016","Single parent ","direct migration background","","","","","2"
"No","2016","Single parent ","indirect migration background","","","","","2"
"No","2016","Couple + C. LE 16 ","no migration background","","","","","2"
"No","2016","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2016","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2016","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2016","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2016","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2016","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2016","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2016","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Yes","2016","Single parent ","indirect migration background","","","","","1"
"Yes","2016","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2016","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2016","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2016","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2016","1-pers.-HH","no migration background","","","","","1"
"Yes","2016","1-pers.-HH","direct migration background","","","","","1"
"Yes","2016","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2016","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2016","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2016","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2016","Single parent ","no migration background","","","","","1"
"Yes","2016","Single parent ","direct migration background","","","","","1"
"Yes","2016","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2016","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2017","1-pers.-HH","no migration background","2843","0.85108403380148","0.838944977515066","0.863223090087894","2"
"No","2017","1-pers.-HH","direct migration background","420","0.891929610193213","0.86377118901188","0.920088031374547","2"
"No","2017","1-pers.-HH","indirect migration background","173","0.951787497862214","0.920580022445215","0.982994973279213","2"
"No","2017","(Married) couple without C. ","no migration background","6010","0.859799553724094","0.851672532140063","0.867926575308125","2"
"No","2017","(Married) couple without C. ","direct migration background","901","0.89072722532612","0.871477219877168","0.909977230775073","2"
"No","2017","(Married) couple without C. ","indirect migration background","230","0.969127456031496","0.947152082278809","0.991102829784182","2"
"No","2017","Single parent ","no migration background","1645","0.937178885006906","0.925774749533986","0.948583020479825","2"
"No","2017","Single parent ","direct migration background","269","0.950430533996308","0.925097287600224","0.975763780392392","2"
"No","2017","Single parent ","indirect migration background","219","0.96210909093931","0.937049421898199","0.98716875998042","2"
"No","2017","Couple + C. LE 16 ","no migration background","3782","0.974070518139797","0.969067958105109","0.979073078174485","2"
"No","2017","Couple + C. LE 16 ","direct migration background","1573","0.978316384591991","0.971175282944148","0.985457486239833","2"
"No","2017","Couple + C. LE 16 ","indirect migration background","472","0.984575097297429","0.973573386813896","0.995576807780963","2"
"No","2017","Couple + C. GT 16 ","no migration background","2359","0.951885693422388","0.943491705593024","0.960279681251752","2"
"No","2017","Couple + C. GT 16 ","direct migration background","507","0.959760800093357","0.943077165900679","0.976444434286036","2"
"No","2017","Couple + C. GT 16 ","indirect migration background","234","0.956250214374809","0.930373078418162","0.982127350331455","2"
"No","2017","Couple + C. LE and GT 16","no migration background","1464","0.971058656695352","0.962608704149484","0.979508609241219","2"
"No","2017","Couple + C. LE and GT 16","direct migration background","475","0.951005504169333","0.932009055671398","0.970001952667268","2"
"No","2017","Couple + C. LE and GT 16","indirect migration background","238","0.994950862888092","0.985965025829233","1.00393669994695","2"
"Yes","2017","Single parent ","indirect migration background","4","","","","1"
"Yes","2017","Couple + C. LE 16 ","no migration background","95","0.0259294818602032","0.0209269218255152","0.0309320418948911","1"
"Yes","2017","Couple + C. LE 16 ","direct migration background","25","","","","1"
"Yes","2017","Couple + C. LE 16 ","indirect migration background","10","","","","1"
"Yes","2017","Couple + C. GT 16 ","no migration background","138","0.048114306577612","0.0397203187482477","0.0565082944069764","1"
"Yes","2017","Couple + C. GT 16 ","direct migration background","26","","","","1"
"Yes","2017","Couple + C. GT 16 ","indirect migration background","6","","","","1"
"Yes","2017","Couple + C. LE and GT 16","no migration background","48","0.0289413433046482","0.0204913907587808","0.0373912958505157","1"
"Yes","2017","Couple + C. LE and GT 16","direct migration background","21","","","","1"
"Yes","2017","1-pers.-HH","no migration background","461","0.14891596619852","0.136776909912106","0.161055022484934","1"
"Yes","2017","1-pers.-HH","direct migration background","47","0.108070389806787","0.0799119686254531","0.13622881098812","1"
"Yes","2017","1-pers.-HH","indirect migration background","8","","","","1"
"Yes","2017","(Married) couple without C. ","no migration background","1001","0.140200446275906","0.132073424691875","0.148327467859937","1"
"Yes","2017","(Married) couple without C. ","direct migration background","108","0.10927277467388","0.0900227692249274","0.128522780122832","1"
"Yes","2017","(Married) couple without C. ","indirect migration background","8","","","","1"
"Yes","2017","Single parent ","no migration background","94","0.0628211149930945","0.0514169795201752","0.0742252504660137","1"
"Yes","2017","Single parent ","direct migration background","13","","","","1"
"Yes","2017","Couple + C. LE and GT 16","indirect migration background","1","","","","1"
"No","2018","1-pers.-HH","no migration background","","","","","2"
"No","2018","1-pers.-HH","direct migration background","","","","","2"
"No","2018","1-pers.-HH","indirect migration background","","","","","2"
"No","2018","(Married) couple without C. ","no migration background","","","","","2"
"No","2018","(Married) couple without C. ","direct migration background","","","","","2"
"No","2018","(Married) couple without C. ","indirect migration background","","","","","2"
"No","2018","Single parent ","no migration background","","","","","2"
"No","2018","Single parent ","direct migration background","","","","","2"
"No","2018","Single parent ","indirect migration background","","","","","2"
"No","2018","Couple + C. LE 16 ","no migration background","","","","","2"
"No","2018","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2018","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2018","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2018","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2018","Couple + C. GT 16 ","indirect migration background","","","","","2"
"No","2018","Couple + C. LE and GT 16","no migration background","","","","","2"
"No","2018","Couple + C. LE and GT 16","direct migration background","","","","","2"
"No","2018","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Yes","2018","Single parent ","indirect migration background","","","","","1"
"Yes","2018","Couple + C. LE 16 ","no migration background","","","","","1"
"Yes","2018","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2018","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2018","Couple + C. GT 16 ","no migration background","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Yes","2018","1-pers.-HH","no migration background","","","","","1"
"Yes","2018","1-pers.-HH","direct migration background","","","","","1"
"Yes","2018","1-pers.-HH","indirect migration background","","","","","1"
"Yes","2018","(Married) couple without C. ","no migration background","","","","","1"
"Yes","2018","Couple + C. GT 16 ","direct migration background","","","","","1"
"Yes","2018","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","no migration background","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","indirect migration background","","","","","1"
