"ple0014","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2013","Part Time","Female","117","0.0371998934588438","0.0307759130747864","0.0436238738429011"
"Yes","2013","Not Working","Male","741","0.236109797528123","0.221372249825963","0.250847345230283"
"Yes","2013","Not Working","Female","732","0.197336063107665","0.185279637123485","0.209392489091845"
"No","2013","Full Time","Male","4224","0.95433489571017","0.94818058263494","0.9604892087854"
"No","2013","Full Time","Female","2511","0.972944548552783","0.966680396100012","0.979208701005554"
"No","2013","Part Time","Male","1145","0.894984461748244","0.878083590897359","0.911885332599129"
"No","2013","Part Time","Female","3217","0.962800106541156","0.956376126157099","0.969224086925214"
"No","2013","Not Working","Male","2449","0.763890202471877","0.749152654769717","0.778627750174037"
"No","2013","Not Working","Female","3454","0.802663936892335","0.790607510908155","0.814720362876515"
"Yes","2014","Full Time","Male","","","",""
"Yes","2014","Full Time","Female","","","",""
"Yes","2014","Part Time","Male","","","",""
"Yes","2014","Part Time","Female","","","",""
"Yes","2014","Not Working","Male","","","",""
"Yes","2014","Not Working","Female","","","",""
"No","2014","Full Time","Male","","","",""
"No","2014","Full Time","Female","","","",""
"No","2014","Part Time","Male","","","",""
"No","2014","Part Time","Female","","","",""
"No","2014","Not Working","Male","","","",""
"No","2014","Not Working","Female","","","",""
"Yes","2015","Full Time","Male","227","0.0396737113471328","0.0348403598809835","0.0445070628132822"
"Yes","2015","Full Time","Female","72","0.0266608443704494","0.0211302098765491","0.0321914788643497"
"Yes","2015","Part Time","Male","131","0.0854116457242214","0.0725392244507827","0.0982840669976601"
"Yes","2015","Part Time","Female","165","0.0364182467453599","0.0313882259134854","0.0414482675772344"
"Yes","2015","Not Working","Male","802","0.248148805041529","0.233716762646616","0.262580847436443"
"Yes","2015","Not Working","Female","710","0.174921908526056","0.164460621221645","0.185383195830468"
"No","2015","Full Time","Male","6038","0.960326288652867","0.955492937186718","0.965159640119016"
"No","2015","Full Time","Female","3187","0.973339155629551","0.96780852113565","0.978869790123451"
"No","2015","Part Time","Male","1680","0.914588354275779","0.90171593300234","0.927460775549217"
"No","2015","Part Time","Female","5163","0.96358175325464","0.958551732422765","0.968611774086515"
"No","2015","Not Working","Male","2639","0.751851194958471","0.737419152563558","0.766283237353384"
"No","2015","Not Working","Female","4356","0.825078091473944","0.814616804169532","0.835539378778355"
"Yes","2016","Full Time","Male","","","",""
"Yes","2016","Full Time","Female","","","",""
"Yes","2016","Part Time","Male","","","",""
"Yes","2016","Part Time","Female","","","",""
"Yes","2016","Not Working","Male","","","",""
"Yes","2016","Not Working","Female","","","",""
"No","2016","Full Time","Male","","","",""
"No","2016","Full Time","Female","","","",""
"No","2016","Part Time","Male","","","",""
"No","2016","Part Time","Female","","","",""
"No","2016","Not Working","Male","","","",""
"No","2016","Not Working","Female","","","",""
"Yes","2017","Full Time","Male","287","0.0478712385969502","0.0427511492027152","0.0529913279911851"
"Yes","2017","Full Time","Female","102","0.0242952643825827","0.0193542775529161","0.0292362512122493"
"Yes","2017","Part Time","Male","154","0.0854095411396989","0.0733839739812403","0.0974351082981575"
"Yes","2017","Part Time","Female","180","0.0344164544019266","0.0296440386080538","0.0391888701957994"
"Yes","2017","Not Working","Male","782","0.238296197754881","0.224350022156406","0.252242373353356"
"Yes","2017","Not Working","Female","671","0.162956561833002","0.152769350156826","0.173143773509177"
"No","2017","Full Time","Male","6392","0.95212876140305","0.947008672008815","0.957248850797285"
"No","2017","Full Time","Female","3628","0.975704735617417","0.970763748787751","0.980645722447084"
"No","2017","Part Time","Male","1921","0.914590458860301","0.902564891701843","0.92661602601876"
"No","2017","Part Time","Female","5425","0.965583545598073","0.960811129804201","0.970355961391946"
"No","2017","Not Working","Male","2803","0.761703802245119","0.747757626646644","0.775649977843594"
"No","2017","Not Working","Female","4378","0.837043438166998","0.826856226490822","0.847230649843174"
"Yes","2018","Full Time","Male","","","",""
"Yes","2018","Full Time","Female","","","",""
"Yes","2018","Part Time","Male","","","",""
"Yes","2018","Part Time","Female","","","",""
"Yes","2018","Not Working","Male","","","",""
"Yes","2018","Not Working","Female","","","",""
"No","2018","Full Time","Male","","","",""
"No","2018","Full Time","Female","","","",""
"No","2018","Part Time","Male","","","",""
"No","2018","Part Time","Female","","","",""
"No","2018","Not Working","Male","","","",""
"No","2018","Not Working","Female","","","",""
"Yes","2019","Full Time","Male","323","0.0503892030080043","0.0451953626941842","0.0555830433218244"
"Yes","2019","Full Time","Female","111","0.0316424746437602","0.0260060063130396","0.0372789429744807"
"Yes","2019","Part Time","Male","199","0.0905973604197953","0.0780770294608374","0.103117691378753"
"Yes","2019","Part Time","Female","207","0.0406747960891006","0.0353140539282146","0.0460355382499865"
"Yes","2019","Not Working","Male","822","0.240975320358017","0.226846985129657","0.255103655586376"
"Yes","2019","Not Working","Female","668","0.169319676119728","0.158478372298032","0.180160979941424"
"No","2019","Full Time","Male","6491","0.949610796991996","0.944416956678176","0.954804637305816"
"No","2019","Full Time","Female","3594","0.96835752535624","0.962721057025519","0.97399399368696"
"No","2019","Part Time","Male","1820","0.909402639580205","0.896882308621247","0.921922970539163"
"No","2019","Part Time","Female","5009","0.959325203910899","0.953964461750014","0.964685946071785"
"No","2019","Not Working","Male","2698","0.759024679641983","0.744896344413624","0.773153014870343"
"No","2019","Not Working","Female","3929","0.830680323880272","0.819839020058576","0.841521627701968"
