"ple0014","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Yes","2011","(Married) couple without C. ","Female","393","0.0965468832205964","0.087502268818242","0.105591497622951","1"
"No","2012","Couple + C. GT 16 ","Female","","","","","2"
"No","2012","Couple + C. LE and GT 16","Female","","","","","2"
"No","2012","Couple + C. GT 16 ","Male","","","","","2"
"No","2012","Couple + C. LE and GT 16","Male","","","","","2"
"No","2012","1-pers.-HH","Male","","","","","2"
"No","2012","1-pers.-HH","Female","","","","","2"
"No","2012","(Married) couple without C. ","Male","","","","","2"
"No","2012","(Married) couple without C. ","Female","","","","","2"
"No","2012","Single parent ","Male","","","","","2"
"No","2012","Single parent ","Female","","","","","2"
"No","2012","Couple + C. LE 16 ","Male","","","","","2"
"No","2012","Couple + C. LE 16 ","Female","","","","","2"
"Yes","2012","Single parent ","Male","","","","","1"
"Yes","2012","Single parent ","Female","","","","","1"
"Yes","2012","Couple + C. LE 16 ","Male","","","","","1"
"Yes","2012","Couple + C. LE 16 ","Female","","","","","1"
"Yes","2012","Couple + C. GT 16 ","Male","","","","","1"
"Yes","2012","Couple + C. GT 16 ","Female","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","Male","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","Female","","","","","1"
"Yes","2012","1-pers.-HH","Male","","","","","1"
"Yes","2012","1-pers.-HH","Female","","","","","1"
"Yes","2012","(Married) couple without C. ","Male","","","","","1"
"Yes","2012","(Married) couple without C. ","Female","","","","","1"
"No","2013","(Married) couple without C. ","Female","3436","0.894940503825022","0.885261054761466","0.904619952888577","2"
"No","2013","Couple + C. LE and GT 16","Female","488","0.984437776348431","0.973555998431619","0.995319554265243","2"
"No","2013","1-pers.-HH","Male","1268","0.872203661730195","0.855007482300779","0.889399841159612","2"
"No","2013","1-pers.-HH","Female","1680","0.824243056872479","0.807665540281903","0.840820573463055","2"
"No","2013","(Married) couple without C. ","Male","3100","0.825149583182637","0.813072669257595","0.837226497107679","2"
"No","2013","Couple + C. GT 16 ","Male","1292","0.938928733956242","0.926331124671449","0.951526343241036","2"
"No","2013","Couple + C. GT 16 ","Female","1191","0.949516701368674","0.937360042329228","0.961673360408119","2"
"No","2013","Couple + C. LE and GT 16","Male","432","0.975367456119949","0.96096598530791","0.989768926931987","2"
"No","2013","Single parent ","Male","298","0.960931618902567","0.939500629742655","0.982362608062478","2"
"No","2013","Single parent ","Female","759","0.929055591410164","0.911287497377654","0.946823685442675","2"
"No","2013","Couple + C. LE 16 ","Male","1285","0.964780430477734","0.954836286813723","0.974724574141744","2"
"No","2013","Couple + C. LE 16 ","Female","1432","0.988341787916505","0.98282247726571","0.9938610985673","2"
"Yes","2013","Single parent ","Male","16","","","","1"
"Yes","2013","Single parent ","Female","43","0.0709444085898359","0.0531763145573253","0.0887125026223464","1"
"Yes","2013","Couple + C. LE 16 ","Male","35","0.0352195695222662","0.0252754258582556","0.0451637131862769","1"
"Yes","2013","Couple + C. LE 16 ","Female","21","","","","1"
"Yes","2013","1-pers.-HH","Male","180","0.127796338269805","0.110600158840388","0.144992517699221","1"
"Yes","2013","1-pers.-HH","Female","345","0.175756943127521","0.159179426536944","0.192334459718097","1"
"Yes","2013","(Married) couple without C. ","Male","700","0.174850416817363","0.162773502892321","0.186927330742405","1"
"Yes","2013","(Married) couple without C. ","Female","419","0.105059496174978","0.095380047111423","0.114738945238534","1"
"Yes","2013","Couple + C. GT 16 ","Male","96","0.0610712660437576","0.0484736567589644","0.0736688753285508","1"
"Yes","2013","Couple + C. GT 16 ","Female","55","0.0504832986313263","0.0383266395918805","0.0626399576707721","1"
"Yes","2013","Couple + C. LE and GT 16","Male","13","","","","1"
"Yes","2013","Couple + C. LE and GT 16","Female","9","","","","1"
"No","2014","1-pers.-HH","Male","","","","","2"
"No","2014","1-pers.-HH","Female","","","","","2"
"No","2014","(Married) couple without C. ","Male","","","","","2"
"No","2014","(Married) couple without C. ","Female","","","","","2"
"No","2014","Couple + C. GT 16 ","Male","","","","","2"
"No","2014","Couple + C. GT 16 ","Female","","","","","2"
"No","2014","Couple + C. LE and GT 16","Male","","","","","2"
"No","2014","Couple + C. LE and GT 16","Female","","","","","2"
"No","2014","Single parent ","Male","","","","","2"
"No","2014","Single parent ","Female","","","","","2"
"No","2014","Couple + C. LE 16 ","Male","","","","","2"
"No","2014","Couple + C. LE 16 ","Female","","","","","2"
"Yes","2014","Single parent ","Male","","","","","1"
"Yes","2014","Single parent ","Female","","","","","1"
"Yes","2014","Couple + C. LE 16 ","Male","","","","","1"
"Yes","2014","Couple + C. LE 16 ","Female","","","","","1"
"Yes","2014","1-pers.-HH","Male","","","","","1"
"Yes","2014","1-pers.-HH","Female","","","","","1"
"Yes","2014","(Married) couple without C. ","Male","","","","","1"
"Yes","2014","(Married) couple without C. ","Female","","","","","1"
"Yes","2014","Couple + C. GT 16 ","Male","","","","","1"
"Yes","2014","Couple + C. GT 16 ","Female","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","Male","","","","","1"
"Yes","2014","Couple + C. LE and GT 16","Female","","","","","1"
"No","2015","1-pers.-HH","Male","1294","0.862162748721097","0.844734789707267","0.879590707734928","2"
"No","2015","1-pers.-HH","Female","1698","0.83261326002911","0.816329221598482","0.848897298459737","2"
"No","2015","(Married) couple without C. ","Male","3035","0.823681561773211","0.811436900000544","0.835926223545878","2"
"No","2015","(Married) couple without C. ","Female","3398","0.90293510727571","0.893498755740273","0.912371458811148","2"
"No","2015","Couple + C. GT 16 ","Male","1401","0.941952194337451","0.930118787496698","0.953785601178204","2"
"No","2015","Couple + C. GT 16 ","Female","1342","0.96524115578695","0.955660061453877","0.974822250120024","2"
"No","2015","Couple + C. LE and GT 16","Male","1032","0.964483723380612","0.953378506420637","0.975588940340586","2"
"No","2015","Couple + C. LE and GT 16","Female","1064","0.979104078028245","0.970616556001166","0.987591600055324","2"
"No","2015","Single parent ","Male","503","0.953169116917637","0.935198955201441","0.971139278633833","2"
"No","2015","Single parent ","Female","1717","0.94125373102599","0.930387573181727","0.952119888870252","2"
"No","2015","Couple + C. LE 16 ","Male","2812","0.977997453576812","0.972644659734514","0.98335024741911","2"
"No","2015","Couple + C. LE 16 ","Female","3155","0.985505865272918","0.981364278884934","0.989647451660901","2"
"Yes","2015","Single parent ","Male","28","","","","1"
"Yes","2015","Single parent ","Female","82","0.0587462689740103","0.0478801111297478","0.0696124268182727","1"
"Yes","2015","Couple + C. LE 16 ","Male","73","0.022002546423188","0.0166497525808898","0.0273553402654862","1"
"Yes","2015","Couple + C. LE 16 ","Female","44","0.0144941347270824","0.010352548339099","0.0186357211150658","1"
"Yes","2015","1-pers.-HH","Female","321","0.16738673997089","0.151102701540263","0.183670778401518","1"
"Yes","2015","(Married) couple without C. ","Male","686","0.176318438226789","0.164073776454122","0.188563099999456","1"
"Yes","2015","(Married) couple without C. ","Female","383","0.0970648927242896","0.0876285411888519","0.106501244259727","1"
"Yes","2015","Couple + C. GT 16 ","Female","62","0.0347588442130498","0.0251777498799762","0.0443399385461233","1"
"Yes","2015","Couple + C. LE and GT 16","Male","35","0.0355162766193884","0.0244110596594139","0.046621493579363","1"
"Yes","2015","Couple + C. LE and GT 16","Female","27","","","","1"
"Yes","2015","1-pers.-HH","Male","209","0.137837251278903","0.120409292265072","0.155265210292734","1"
"Yes","2015","Couple + C. GT 16 ","Male","99","0.0580478056625487","0.0462143988217957","0.0698812125033017","1"
"No","2016","Couple + C. GT 16 ","Male","","","","","2"
"No","2016","Couple + C. GT 16 ","Female","","","","","2"
"No","2016","Couple + C. LE and GT 16","Male","","","","","2"
"No","2016","Couple + C. LE and GT 16","Female","","","","","2"
"No","2016","1-pers.-HH","Male","","","","","2"
"No","2016","1-pers.-HH","Female","","","","","2"
"No","2016","(Married) couple without C. ","Male","","","","","2"
"No","2016","(Married) couple without C. ","Female","","","","","2"
"No","2016","Single parent ","Male","","","","","2"
"No","2016","Single parent ","Female","","","","","2"
"No","2016","Couple + C. LE 16 ","Male","","","","","2"
"No","2016","Couple + C. LE 16 ","Female","","","","","2"
"Yes","2016","Single parent ","Male","","","","","1"
"Yes","2016","Single parent ","Female","","","","","1"
"Yes","2016","Couple + C. LE 16 ","Male","","","","","1"
"Yes","2016","Couple + C. LE 16 ","Female","","","","","1"
"Yes","2016","Couple + C. GT 16 ","Male","","","","","1"
"Yes","2016","Couple + C. GT 16 ","Female","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","Male","","","","","1"
"Yes","2016","Couple + C. LE and GT 16","Female","","","","","1"
"Yes","2016","1-pers.-HH","Female","","","","","1"
"Yes","2016","(Married) couple without C. ","Female","","","","","1"
"Yes","2016","1-pers.-HH","Male","","","","","1"
"Yes","2016","(Married) couple without C. ","Male","","","","","1"
"No","2017","Couple + C. GT 16 ","Male","1565","0.938419311280808","0.92690359110601","0.949935031455607","2"
"No","2017","Couple + C. GT 16 ","Female","1535","0.971883866339694","0.963773945156948","0.979993787522439","2"
"No","2017","Couple + C. LE and GT 16","Male","1060","0.958151061200338","0.946328365514258","0.969973756886418","2"
"No","2017","Couple + C. LE and GT 16","Female","1117","0.980868216690295","0.972933555165282","0.988802878215308","2"
"No","2017","1-pers.-HH","Male","1507","0.87291656181846","0.857212678251068","0.888620445385852","2"
"No","2017","1-pers.-HH","Female","1929","0.848721037298964","0.833829057029804","0.863613017568125","2"
"No","2017","(Married) couple without C. ","Male","3385","0.824204571930161","0.812543230359337","0.835865913500984","2"
"No","2017","(Married) couple without C. ","Female","3756","0.911313245377315","0.902679409062798","0.919947081691831","2"
"No","2017","Single parent ","Male","526","0.934591588360373","0.914077192723237","0.95510598399751","2"
"No","2017","Single parent ","Female","1607","0.944386759106282","0.93344761476523","0.955325903447334","2"
"No","2017","Couple + C. LE 16 ","Male","2722","0.968280869429035","0.961794220413202","0.974767518444868","2"
"No","2017","Couple + C. LE 16 ","Female","3105","0.983286444429882","0.978811779126049","0.987761109733715","2"
"Yes","2017","Single parent ","Male","32","0.0654084116396264","0.0448940160024895","0.0859228072767633","1"
"Yes","2017","Single parent ","Female","79","0.0556132408937178","0.0446740965526656","0.06655238523477","1"
"Yes","2017","Couple + C. LE 16 ","Male","82","0.0317191305709651","0.0252324815551324","0.0382057795867977","1"
"Yes","2017","Couple + C. LE 16 ","Female","48","0.0167135555701182","0.0122388902662854","0.0211882208739509","1"
"Yes","2017","Couple + C. GT 16 ","Female","61","0.0281161336603061","0.0200062124775608","0.0362260548430514","1"
"Yes","2017","Couple + C. GT 16 ","Male","109","0.0615806887191918","0.0500649685443932","0.0730964088939903","1"
"Yes","2017","Couple + C. LE and GT 16","Male","42","0.0418489387996624","0.0300262431135824","0.0536716344857425","1"
"Yes","2017","Couple + C. LE and GT 16","Female","28","","","","1"
"Yes","2017","1-pers.-HH","Female","295","0.151278962701036","0.136386982431875","0.166170942970196","1"
"Yes","2017","(Married) couple without C. ","Female","409","0.0886867546226854","0.0800529183081692","0.0973205909372017","1"
"Yes","2017","1-pers.-HH","Male","221","0.12708343818154","0.111379554614148","0.142787321748932","1"
"Yes","2017","(Married) couple without C. ","Male","708","0.175795428069839","0.164134086499016","0.187456769640663","1"
"No","2018","1-pers.-HH","Male","","","","","2"
"No","2018","1-pers.-HH","Female","","","","","2"
"No","2018","(Married) couple without C. ","Male","","","","","2"
"No","2018","(Married) couple without C. ","Female","","","","","2"
"No","2018","Single parent ","Male","","","","","2"
"No","2018","Single parent ","Female","","","","","2"
"No","2018","Couple + C. LE 16 ","Male","","","","","2"
"No","2018","Couple + C. LE 16 ","Female","","","","","2"
"No","2018","Couple + C. GT 16 ","Male","","","","","2"
"No","2018","Couple + C. GT 16 ","Female","","","","","2"
"No","2018","Couple + C. LE and GT 16","Male","","","","","2"
"No","2018","Couple + C. LE and GT 16","Female","","","","","2"
"Yes","2018","Single parent ","Male","","","","","1"
"Yes","2018","Single parent ","Female","","","","","1"
"Yes","2018","Couple + C. LE 16 ","Male","","","","","1"
"Yes","2018","Couple + C. LE 16 ","Female","","","","","1"
"Yes","2018","Couple + C. GT 16 ","Female","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","Female","","","","","1"
"Yes","2018","1-pers.-HH","Female","","","","","1"
"Yes","2018","(Married) couple without C. ","Female","","","","","1"
"Yes","2018","Couple + C. GT 16 ","Male","","","","","1"
"Yes","2018","Couple + C. LE and GT 16","Male","","","","","1"
"Yes","2018","1-pers.-HH","Male","","","","","1"
"Yes","2018","(Married) couple without C. ","Male","","","","","1"
"No","2019","1-pers.-HH","Male","1676","0.862908555683601","0.847603504386877","0.878213606980326","2"
"No","2019","1-pers.-HH","Female","1997","0.843303244704535","0.828495310337227","0.858111179071844","2"
"No","2019","(Married) couple without C. ","Male","3587","0.824034163969407","0.812741573888374","0.835326754050439","2"
"No","2019","(Married) couple without C. ","Female","3754","0.897507790751633","0.888318861649541","0.906696719853725","2"
"No","2019","Single parent ","Male","554","0.954137450095121","0.937098478497418","0.971176421692824","2"
"No","2019","Single parent ","Female","1415","0.950194858844978","0.939145319620656","0.961244398069299","2"
"No","2019","Couple + C. LE 16 ","Male","2456","0.972839741865326","0.966521990802858","0.979157492927793","2"
"No","2019","Couple + C. LE 16 ","Female","2605","0.983778721521533","0.978978990432012","0.988578452611055","2"
"No","2019","Couple + C. GT 16 ","Male","1429","0.921983680828946","0.908636285083772","0.93533107657412","2"
"No","2019","Couple + C. GT 16 ","Female","1370","0.971874437099288","0.963296323453929","0.980452550744646","2"
"No","2019","Couple + C. LE and GT 16","Male","1036","0.955180222240618","0.942823088430959","0.967537356050278","2"
"No","2019","Couple + C. LE and GT 16","Female","1090","0.982061886850119","0.974260828877695","0.989862944822543","2"
"Yes","2019","Single parent ","Male","25","","","","1"
"Yes","2019","Single parent ","Female","74","0.0498051411550224","0.0387556019307012","0.0608546803793436","1"
"Yes","2019","Couple + C. LE 16 ","Male","87","0.0271602581346744","0.0208425070722072","0.0334780091971416","1"
"Yes","2019","Couple + C. LE 16 ","Female","56","0.0162212784784669","0.0114215473889453","0.0210210095679884","1"
"Yes","2019","Couple + C. LE and GT 16","Female","22","","","","1"
"Yes","2019","1-pers.-HH","Male","264","0.137091444316399","0.121786393019674","0.152396495613123","1"
"Yes","2019","1-pers.-HH","Female","318","0.156696755295465","0.141888820928156","0.171504689662773","1"
"Yes","2019","(Married) couple without C. ","Female","431","0.102492209248367","0.0933032801462756","0.111681138350459","1"
"Yes","2019","Couple + C. LE and GT 16","Male","41","0.0448197777593816","0.0324626439497218","0.0571769115690415","1"
"Yes","2019","Couple + C. GT 16 ","Male","122","0.078016319171054","0.0646689234258804","0.0913637149162277","1"
"Yes","2019","Couple + C. GT 16 ","Female","57","0.0281255629007121","0.0195474492553536","0.0367036765460706","1"
"Yes","2019","(Married) couple without C. ","Male","781","0.175965836030593","0.164673245949561","0.187258426111626","1"
