"ple0014","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","2011","Not Working","higher vocational","362","0.756956768206895","0.718384196933719","0.79552933948007"
"No","2011","Not Working","higher education","1062","0.776594824502968","0.754276381422056","0.79891326758388"
"Yes","2012","Full Time","in school","","","",""
"Yes","2012","Full Time","inadequately","","","",""
"Yes","2012","Full Time","general elemantary","","","",""
"Yes","2012","Full Time","middle vocational","","","",""
"Yes","2012","Full Time","vocational + Abi","","","",""
"Yes","2012","Full Time","higher vocational","","","",""
"Yes","2012","Full Time","higher education","","","",""
"Yes","2012","Part Time","in school","","","",""
"Yes","2012","Part Time","inadequately","","","",""
"Yes","2012","Part Time","general elemantary","","","",""
"Yes","2012","Part Time","middle vocational","","","",""
"Yes","2012","Part Time","vocational + Abi","","","",""
"Yes","2012","Part Time","higher vocational","","","",""
"Yes","2012","Part Time","higher education","","","",""
"Yes","2012","Not Working","in school","","","",""
"Yes","2012","Not Working","inadequately","","","",""
"Yes","2012","Not Working","general elemantary","","","",""
"Yes","2012","Not Working","middle vocational","","","",""
"Yes","2012","Not Working","vocational + Abi","","","",""
"Yes","2012","Not Working","higher vocational","","","",""
"Yes","2012","Not Working","higher education","","","",""
"No","2012","Full Time","in school","","","",""
"No","2012","Full Time","inadequately","","","",""
"No","2012","Full Time","general elemantary","","","",""
"No","2012","Full Time","middle vocational","","","",""
"No","2012","Full Time","vocational + Abi","","","",""
"No","2012","Full Time","higher vocational","","","",""
"No","2012","Full Time","higher education","","","",""
"No","2012","Part Time","in school","","","",""
"No","2012","Part Time","inadequately","","","",""
"No","2012","Part Time","general elemantary","","","",""
"No","2012","Part Time","middle vocational","","","",""
"No","2012","Part Time","vocational + Abi","","","",""
"No","2012","Part Time","higher vocational","","","",""
"No","2012","Part Time","higher education","","","",""
"No","2012","Not Working","in school","","","",""
"No","2012","Not Working","inadequately","","","",""
"No","2012","Not Working","general elemantary","","","",""
"No","2012","Not Working","middle vocational","","","",""
"No","2012","Not Working","vocational + Abi","","","",""
"No","2012","Not Working","higher vocational","","","",""
"No","2012","Not Working","higher education","","","",""
"Yes","2013","Full Time","in school","","","",""
"Yes","2013","Full Time","inadequately","1","","",""
"Yes","2013","Full Time","general elemantary","19","","",""
"Yes","2013","Full Time","middle vocational","139","0.0441133416776321","0.0370382509497436","0.0511884324055207"
"Yes","2013","Full Time","vocational + Abi","7","","",""
"Yes","2013","Full Time","higher vocational","24","","",""
"Yes","2013","Full Time","higher education","72","0.0331773804786059","0.0255445194886292","0.0408102414685826"
"Yes","2013","Part Time","in school","","","",""
"Yes","2013","Part Time","inadequately","2","","",""
"Yes","2013","Part Time","general elemantary","13","","",""
"Yes","2013","Part Time","middle vocational","138","0.0628870919745562","0.0530970430835451","0.0726771408655672"
"Yes","2013","Part Time","vocational + Abi","10","","",""
"Yes","2013","Part Time","higher vocational","13","","",""
"Yes","2013","Part Time","higher education","60","0.0749479808770972","0.0588128192348371","0.0910831425193574"
"Yes","2013","Not Working","in school","1","","",""
"Yes","2013","Not Working","inadequately","19","","",""
"Yes","2013","Not Working","general elemantary","229","0.229288170415637","0.20413544400398","0.254440896827294"
"Yes","2013","Not Working","middle vocational","788","0.213071276781224","0.200155267657721","0.225987285904727"
"Yes","2013","Not Working","vocational + Abi","42","0.194662695536399","0.144040096967334","0.245285294105465"
"Yes","2013","Not Working","higher vocational","113","0.265227117242155","0.224348649702193","0.306105584782117"
"Yes","2013","Not Working","higher education","274","0.224508473424086","0.20216757733069","0.246849369517483"
"No","2013","Full Time","in school","3","","",""
"No","2013","Full Time","inadequately","40","0.927121273863332","0.847555769079141","1.00668677864752"
"No","2013","Full Time","general elemantary","381","0.930437669968103","0.905506147602865","0.955369192333341"
"No","2013","Full Time","middle vocational","3097","0.955886658322368","0.948811567594479","0.962961749050256"
"No","2013","Full Time","vocational + Abi","514","0.993795201846536","0.987052382779174","1.0005380209139"
"No","2013","Full Time","higher vocational","593","0.959440589473682","0.943875186450888","0.975005992496476"
"No","2013","Full Time","higher education","2043","0.966822619521394","0.959189758531417","0.974455480511371"
"No","2013","Part Time","in school","63","1","1","1"
"No","2013","Part Time","inadequately","37","0.865901961733778","0.758956745832937","0.972847177634619"
"No","2013","Part Time","general elemantary","380","0.96323825460959","0.94463380877732","0.98184270044186"
"No","2013","Part Time","middle vocational","2224","0.937112908025444","0.927322859134433","0.946902956916455"
"No","2013","Part Time","vocational + Abi","337","0.960476033394028","0.939975890810413","0.980976175977644"
"No","2013","Part Time","higher vocational","255","0.952073666573435","0.926499406755881","0.97764792639099"
"No","2013","Part Time","higher education","963","0.925052019122903","0.908916857480643","0.941187180765163"
"No","2013","Not Working","in school","193","0.992851163741077","0.980996015864423","1.00470631161773"
"No","2013","Not Working","inadequately","96","0.798273253943975","0.724930586384877","0.871615921503074"
"No","2013","Not Working","general elemantary","844","0.770711829584363","0.745559103172706","0.79586455599602"
"No","2013","Not Working","middle vocational","3073","0.786928723218776","0.774012714095273","0.799844732342279"
"No","2013","Not Working","vocational + Abi","193","0.805337304463601","0.754714705894535","0.855959903032666"
"No","2013","Not Working","higher vocational","335","0.734772882757845","0.693894415217883","0.775651350297807"
"No","2013","Not Working","higher education","1066","0.775491526575914","0.753150630482517","0.797832422669311"
"Yes","2014","Full Time","in school","","","",""
"Yes","2014","Full Time","inadequately","","","",""
"Yes","2014","Full Time","general elemantary","","","",""
"Yes","2014","Full Time","middle vocational","","","",""
"Yes","2014","Full Time","vocational + Abi","","","",""
"Yes","2014","Full Time","higher vocational","","","",""
"Yes","2014","Full Time","higher education","","","",""
"Yes","2014","Part Time","in school","","","",""
"Yes","2014","Part Time","inadequately","","","",""
"Yes","2014","Part Time","general elemantary","","","",""
"Yes","2014","Part Time","middle vocational","","","",""
"Yes","2014","Part Time","vocational + Abi","","","",""
"Yes","2014","Part Time","higher vocational","","","",""
"Yes","2014","Part Time","higher education","","","",""
"Yes","2014","Not Working","in school","","","",""
"Yes","2014","Not Working","inadequately","","","",""
"Yes","2014","Not Working","general elemantary","","","",""
"Yes","2014","Not Working","middle vocational","","","",""
"Yes","2014","Not Working","vocational + Abi","","","",""
"Yes","2014","Not Working","higher vocational","","","",""
"Yes","2014","Not Working","higher education","","","",""
"No","2014","Full Time","in school","","","",""
"No","2014","Full Time","inadequately","","","",""
"No","2014","Full Time","general elemantary","","","",""
"No","2014","Full Time","middle vocational","","","",""
"No","2014","Full Time","vocational + Abi","","","",""
"No","2014","Full Time","higher vocational","","","",""
"No","2014","Full Time","higher education","","","",""
"No","2014","Part Time","in school","","","",""
"No","2014","Part Time","inadequately","","","",""
"No","2014","Part Time","general elemantary","","","",""
"No","2014","Part Time","middle vocational","","","",""
"No","2014","Part Time","vocational + Abi","","","",""
"No","2014","Part Time","higher vocational","","","",""
"No","2014","Part Time","higher education","","","",""
"No","2014","Not Working","in school","","","",""
"No","2014","Not Working","inadequately","","","",""
"No","2014","Not Working","general elemantary","","","",""
"No","2014","Not Working","middle vocational","","","",""
"No","2014","Not Working","vocational + Abi","","","",""
"No","2014","Not Working","higher vocational","","","",""
"No","2014","Not Working","higher education","","","",""
"Yes","2015","Full Time","in school","","","",""
"Yes","2015","Full Time","inadequately","4","","",""
"Yes","2015","Full Time","general elemantary","19","","",""
"Yes","2015","Full Time","middle vocational","138","0.0396525777178021","0.033738948938741","0.0455662064968631"
"Yes","2015","Full Time","vocational + Abi","19","","",""
"Yes","2015","Full Time","higher vocational","36","0.0529433667139379","0.0369498357473561","0.0689368976805197"
"Yes","2015","Full Time","higher education","81","0.0293263744761835","0.0230647122521395","0.0355880367002275"
"Yes","2015","Part Time","in school","","","",""
"Yes","2015","Part Time","inadequately","4","","",""
"Yes","2015","Part Time","general elemantary","31","0.0404223941923572","0.025769634597539","0.0550751537871754"
"Yes","2015","Part Time","middle vocational","161","0.0595882196612256","0.0516101003867255","0.0675663389357256"
"Yes","2015","Part Time","vocational + Abi","17","","",""
"Yes","2015","Part Time","higher vocational","22","","",""
"Yes","2015","Part Time","higher education","55","0.0483037465130473","0.0378694720982256","0.058738020927869"
"Yes","2015","Not Working","in school","3","","",""
"Yes","2015","Not Working","inadequately","32","0.174124251280724","0.125946491676806","0.222302010884642"
"Yes","2015","Not Working","general elemantary","214","0.195661354869296","0.174268503290707","0.217054206447884"
"Yes","2015","Not Working","middle vocational","802","0.214067802587245","0.201582425656573","0.226553179517916"
"Yes","2015","Not Working","vocational + Abi","43","0.150644136778305","0.112953714542111","0.188334559014499"
"Yes","2015","Not Working","higher vocational","112","0.277974085292794","0.235825619211898","0.320122551373691"
"Yes","2015","Not Working","higher education","294","0.233057848769315","0.211533146174714","0.254582551363916"
"No","2015","Full Time","in school","2","","",""
"No","2015","Full Time","inadequately","78","0.92084801693465","0.862413959448513","0.979282074420786"
"No","2015","Full Time","general elemantary","654","0.960586042891885","0.945885488449515","0.975286597334256"
"No","2015","Full Time","middle vocational","4045","0.960347422282198","0.954433793503137","0.966261051061259"
"No","2015","Full Time","vocational + Abi","870","0.984996935984628","0.977005871569696","0.992988000399559"
"No","2015","Full Time","higher vocational","717","0.947056633286062","0.93106310231948","0.963050164252644"
"No","2015","Full Time","higher education","2708","0.970673625523817","0.964411963299773","0.976935287747861"
"No","2015","Part Time","in school","73","1","1","1"
"No","2015","Part Time","inadequately","88","0.884719505556041","0.819461335128864","0.949977675983217"
"No","2015","Part Time","general elemantary","663","0.959577605807643","0.944924846212825","0.974230365402461"
"No","2015","Part Time","middle vocational","3221","0.940411780338774","0.932433661064274","0.948389899613274"
"No","2015","Part Time","vocational + Abi","709","0.96943957273161","0.956919124886553","0.981960020576667"
"No","2015","Part Time","higher vocational","323","0.949028786834425","0.925820626203765","0.972236947465085"
"No","2015","Part Time","higher education","1567","0.951696253486953","0.941261979072131","0.962130527901774"
"No","2015","Not Working","in school","274","0.998530390913513","0.994019214982291","1.00304156684474"
"No","2015","Not Working","inadequately","206","0.825875748719276","0.777697989115358","0.874053508323194"
"No","2015","Not Working","general elemantary","1107","0.804338645130704","0.782945793552116","0.825731496709293"
"No","2015","Not Working","middle vocational","3344","0.785932197412755","0.773446820482084","0.798417574343427"
"No","2015","Not Working","vocational + Abi","303","0.849355863221695","0.811665440985501","0.887046285457889"
"No","2015","Not Working","higher vocational","322","0.722025914707206","0.679877448626309","0.764174380788102"
"No","2015","Not Working","higher education","1188","0.766942151230685","0.745417448636084","0.788466853825286"
"Yes","2016","Full Time","in school","","","",""
"Yes","2016","Full Time","inadequately","","","",""
"Yes","2016","Full Time","general elemantary","","","",""
"Yes","2016","Full Time","middle vocational","","","",""
"Yes","2016","Full Time","vocational + Abi","","","",""
"Yes","2016","Full Time","higher vocational","","","",""
"Yes","2016","Full Time","higher education","","","",""
"Yes","2016","Part Time","in school","","","",""
"Yes","2016","Part Time","inadequately","","","",""
"Yes","2016","Part Time","general elemantary","","","",""
"Yes","2016","Part Time","middle vocational","","","",""
"Yes","2016","Part Time","vocational + Abi","","","",""
"Yes","2016","Part Time","higher vocational","","","",""
"Yes","2016","Part Time","higher education","","","",""
"Yes","2016","Not Working","in school","","","",""
"Yes","2016","Not Working","inadequately","","","",""
"Yes","2016","Not Working","general elemantary","","","",""
"Yes","2016","Not Working","middle vocational","","","",""
"Yes","2016","Not Working","vocational + Abi","","","",""
"Yes","2016","Not Working","higher vocational","","","",""
"Yes","2016","Not Working","higher education","","","",""
"No","2016","Full Time","in school","","","",""
"No","2016","Full Time","inadequately","","","",""
"No","2016","Full Time","general elemantary","","","",""
"No","2016","Full Time","middle vocational","","","",""
"No","2016","Full Time","vocational + Abi","","","",""
"No","2016","Full Time","higher vocational","","","",""
"No","2016","Full Time","higher education","","","",""
"No","2016","Part Time","in school","","","",""
"No","2016","Part Time","inadequately","","","",""
"No","2016","Part Time","general elemantary","","","",""
"No","2016","Part Time","middle vocational","","","",""
"No","2016","Part Time","vocational + Abi","","","",""
"No","2016","Part Time","higher vocational","","","",""
"No","2016","Part Time","higher education","","","",""
"No","2016","Not Working","in school","","","",""
"No","2016","Not Working","inadequately","","","",""
"No","2016","Not Working","general elemantary","","","",""
"No","2016","Not Working","middle vocational","","","",""
"No","2016","Not Working","vocational + Abi","","","",""
"No","2016","Not Working","higher vocational","","","",""
"No","2016","Not Working","higher education","","","",""
"Yes","2017","Full Time","in school","","","",""
"Yes","2017","Full Time","inadequately","7","","",""
"Yes","2017","Full Time","general elemantary","25","","",""
"Yes","2017","Full Time","middle vocational","182","0.0412995907510869","0.0355025661066128","0.0470966153955611"
"Yes","2017","Full Time","vocational + Abi","30","0.0359001457770007","0.0244095520283785","0.0473907395256229"
"Yes","2017","Full Time","higher vocational","45","0.0583177102305107","0.0421092129844337","0.0745262074765876"
"Yes","2017","Full Time","higher education","98","0.0317319781470459","0.0255625689624574","0.0379013873316344"
"Yes","2017","Part Time","in school","","","",""
"Yes","2017","Part Time","inadequately","10","","",""
"Yes","2017","Part Time","general elemantary","34","0.0461166585931222","0.0310153168564803","0.0612180003297641"
"Yes","2017","Part Time","middle vocational","168","0.0577569166560915","0.0500678178420679","0.065446015470115"
"Yes","2017","Part Time","vocational + Abi","29","","",""
"Yes","2017","Part Time","higher vocational","15","","",""
"Yes","2017","Part Time","higher education","73","0.0456094654240123","0.0361456451345979","0.0550732857134267"
"Yes","2017","Not Working","in school","2","","",""
"Yes","2017","Not Working","inadequately","23","","",""
"Yes","2017","Not Working","general elemantary","193","0.172241086949631","0.151778311868906","0.192703862030357"
"Yes","2017","Not Working","middle vocational","762","0.212038244663733","0.199488238065886","0.224588251261579"
"Yes","2017","Not Working","vocational + Abi","52","0.191797494271868","0.15282244989669","0.230772538647047"
"Yes","2017","Not Working","higher vocational","107","0.242083496049896","0.201311832092205","0.282855160007588"
"Yes","2017","Not Working","higher education","299","0.209351241875612","0.18932838390195","0.229374099849273"
"No","2017","Full Time","in school","2","","",""
"No","2017","Full Time","inadequately","84","0.896196284152699","0.833529787776518","0.95886278052888"
"No","2017","Full Time","general elemantary","692","0.956166744624204","0.941181729227893","0.971151760020515"
"No","2017","Full Time","middle vocational","4344","0.958700409248913","0.952903384604439","0.964497433893387"
"No","2017","Full Time","vocational + Abi","977","0.964099854222999","0.952609260474377","0.975590447971621"
"No","2017","Full Time","higher vocational","758","0.941682289769489","0.925473792523412","0.957890787015566"
"No","2017","Full Time","higher education","3003","0.968268021852954","0.962098612668366","0.974437431037543"
"No","2017","Part Time","in school","81","1","1","1"
"No","2017","Part Time","inadequately","109","0.916060912003642","0.86623916986539","0.965882654141894"
"No","2017","Part Time","general elemantary","707","0.953883341406878","0.938781999670236","0.96898468314352"
"No","2017","Part Time","middle vocational","3368","0.942243083343908","0.934553984529885","0.949932182157932"
"No","2017","Part Time","vocational + Abi","798","0.94769073618965","0.932516111524697","0.962865360854603"
"No","2017","Part Time","higher vocational","304","0.958725337735046","0.93689594691472","0.980554728555372"
"No","2017","Part Time","higher education","1794","0.954390534575988","0.944926714286573","0.963854354865402"
"No","2017","Not Working","in school","327","0.99520065493627","0.987732789967014","1.00266851990553"
"No","2017","Not Working","inadequately","224","0.881654013945256","0.841370673639013","0.9219373542515"
"No","2017","Not Working","general elemantary","1115","0.827758913050369","0.807296137969643","0.848221688131094"
"No","2017","Not Working","middle vocational","3313","0.787961755336267","0.775411748738421","0.800511761934114"
"No","2017","Not Working","vocational + Abi","340","0.808202505728132","0.769227461352953","0.84717755010331"
"No","2017","Not Working","higher vocational","317","0.757916503950103","0.717144839992412","0.798688167907795"
"No","2017","Not Working","higher education","1287","0.790648758124388","0.770625900150727","0.81067161609805"
"Yes","2018","Full Time","in school","","","",""
"Yes","2018","Full Time","inadequately","","","",""
"Yes","2018","Full Time","general elemantary","","","",""
"Yes","2018","Full Time","middle vocational","","","",""
"Yes","2018","Full Time","vocational + Abi","","","",""
"Yes","2018","Full Time","higher vocational","","","",""
"Yes","2018","Full Time","higher education","","","",""
"Yes","2018","Part Time","in school","","","",""
"Yes","2018","Part Time","inadequately","","","",""
"Yes","2018","Part Time","general elemantary","","","",""
"Yes","2018","Part Time","middle vocational","","","",""
"Yes","2018","Part Time","vocational + Abi","","","",""
"Yes","2018","Part Time","higher vocational","","","",""
"Yes","2018","Part Time","higher education","","","",""
"Yes","2018","Not Working","in school","","","",""
"Yes","2018","Not Working","inadequately","","","",""
"Yes","2018","Not Working","general elemantary","","","",""
"Yes","2018","Not Working","middle vocational","","","",""
"Yes","2018","Not Working","vocational + Abi","","","",""
"Yes","2018","Not Working","higher vocational","","","",""
"Yes","2018","Not Working","higher education","","","",""
"No","2018","Full Time","in school","","","",""
"No","2018","Full Time","inadequately","","","",""
"No","2018","Full Time","general elemantary","","","",""
"No","2018","Full Time","middle vocational","","","",""
"No","2018","Full Time","vocational + Abi","","","",""
"No","2018","Full Time","higher vocational","","","",""
"No","2018","Full Time","higher education","","","",""
"No","2018","Part Time","in school","","","",""
"No","2018","Part Time","inadequately","","","",""
"No","2018","Part Time","general elemantary","","","",""
"No","2018","Part Time","middle vocational","","","",""
"No","2018","Part Time","vocational + Abi","","","",""
"No","2018","Part Time","higher vocational","","","",""
"No","2018","Part Time","higher education","","","",""
"No","2018","Not Working","in school","","","",""
"No","2018","Not Working","inadequately","","","",""
"No","2018","Not Working","general elemantary","","","",""
"No","2018","Not Working","middle vocational","","","",""
"No","2018","Not Working","vocational + Abi","","","",""
"No","2018","Not Working","higher vocational","","","",""
"No","2018","Not Working","higher education","","","",""
"Yes","2019","Full Time","in school","","","",""
"Yes","2019","Full Time","inadequately","7","","",""
"Yes","2019","Full Time","general elemantary","24","","",""
"Yes","2019","Full Time","middle vocational","199","0.0515924573747574","0.0448689411820248","0.05831597356749"
"Yes","2019","Full Time","vocational + Abi","37","0.033980890434239","0.0228456948187204","0.0451160860497577"
"Yes","2019","Full Time","higher vocational","42","0.050892951657915","0.0366134249216901","0.0651724783941398"
"Yes","2019","Full Time","higher education","119","0.0279873336558554","0.0225168251414688","0.0334578421702421"
"Yes","2019","Part Time","in school","","","",""
"Yes","2019","Part Time","inadequately","9","","",""
"Yes","2019","Part Time","general elemantary","35","0.0588722134017211","0.0409143111467703","0.0768301156566719"
"Yes","2019","Part Time","middle vocational","203","0.0688570964355122","0.0600187987059652","0.0776953941650591"
"Yes","2019","Part Time","vocational + Abi","35","0.0386067934358744","0.02506922444303","0.0521443624287189"
"Yes","2019","Part Time","higher vocational","27","","",""
"Yes","2019","Part Time","higher education","92","0.0450173115776545","0.0357064873451824","0.0543281358101266"
"Yes","2019","Not Working","in school","1","","",""
"Yes","2019","Not Working","inadequately","24","","",""
"Yes","2019","Not Working","general elemantary","179","0.194067506552634","0.17090610555716","0.217228907548108"
"Yes","2019","Not Working","middle vocational","769","0.219979201076599","0.206851874999763","0.233106527153435"
"Yes","2019","Not Working","vocational + Abi","48","0.104709406216426","0.0738436408587412","0.135575171574111"
"Yes","2019","Not Working","higher vocational","123","0.278605110889059","0.236378598528676","0.320831623249443"
"Yes","2019","Not Working","higher education","332","0.209842438175354","0.190050362966653","0.229634513384054"
"No","2019","Full Time","in school","2","","",""
"No","2019","Full Time","inadequately","65","0.918646626948782","0.855500914542031","0.981792339355534"
"No","2019","Full Time","general elemantary","618","0.937986038897868","0.919329825514863","0.956642252280873"
"No","2019","Full Time","middle vocational","3959","0.948407542625243","0.94168402643251","0.955131058817975"
"No","2019","Full Time","vocational + Abi","980","0.966019109565761","0.954883913950242","0.97715430518128"
"No","2019","Full Time","higher vocational","868","0.949107048342085","0.93482752160586","0.96338657507831"
"No","2019","Full Time","higher education","3373","0.972012666344145","0.966542157829758","0.977483174858531"
"No","2019","Part Time","in school","66","1","1","1"
"No","2019","Part Time","inadequately","108","0.938963606819224","0.895585162681126","0.982342050957322"
