"ple0014","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2014","66 and older","vocational + Abi","","","",""
"Yes","2014","66 and older","higher vocational","","","",""
"Yes","2014","66 and older","higher education","","","",""
"No","2014","16-34 y.","in school","","","",""
"No","2014","16-34 y.","inadequately","","","",""
"No","2014","16-34 y.","general elemantary","","","",""
"No","2014","16-34 y.","middle vocational","","","",""
"No","2014","16-34 y.","vocational + Abi","","","",""
"No","2014","16-34 y.","higher vocational","","","",""
"No","2014","16-34 y.","higher education","","","",""
"No","2014","35-65 y.","in school","","","",""
"No","2014","35-65 y.","inadequately","","","",""
"No","2014","35-65 y.","general elemantary","","","",""
"No","2014","35-65 y.","middle vocational","","","",""
"No","2014","35-65 y.","vocational + Abi","","","",""
"No","2014","35-65 y.","higher vocational","","","",""
"No","2014","35-65 y.","higher education","","","",""
"No","2014","66 and older","in school","","","",""
"No","2014","66 and older","inadequately","","","",""
"No","2014","66 and older","general elemantary","","","",""
"No","2014","66 and older","middle vocational","","","",""
"No","2014","66 and older","vocational + Abi","","","",""
"No","2014","66 and older","higher vocational","","","",""
"No","2014","66 and older","higher education","","","",""
"Yes","2015","16-34 y.","in school","3","","",""
"Yes","2015","16-34 y.","inadequately","6","","",""
"Yes","2015","16-34 y.","general elemantary","17","","",""
"Yes","2015","16-34 y.","middle vocational","24","","",""
"Yes","2015","16-34 y.","vocational + Abi","4","","",""
"Yes","2015","16-34 y.","higher vocational","1","","",""
"Yes","2015","16-34 y.","higher education","13","","",""
"Yes","2015","35-65 y.","in school","","","",""
"Yes","2015","35-65 y.","inadequately","23","","",""
"Yes","2015","35-65 y.","general elemantary","74","0.0712749244126055","0.0556457983267416","0.0869040504984694"
"Yes","2015","35-65 y.","middle vocational","401","0.0725567321568891","0.0663974576494443","0.0787160066643339"
"Yes","2015","35-65 y.","vocational + Abi","43","0.0260628532560781","0.0176447292553242","0.0344809772568319"
"Yes","2015","35-65 y.","higher vocational","68","0.0615679198195729","0.0471113753759261","0.0760244642632197"
"Yes","2015","35-65 y.","higher education","126","0.0378539349722212","0.031816233642997","0.0438916363014455"
"Yes","2015","66 and older","in school","","","",""
"Yes","2015","66 and older","inadequately","11","","",""
"Yes","2015","66 and older","general elemantary","173","0.262457694880634","0.228967748665423","0.295947641095844"
"Yes","2015","66 and older","middle vocational","676","0.263028281007657","0.24594310346407","0.280113458551243"
"Yes","2015","66 and older","vocational + Abi","32","0.219319172018759","0.150530686684542","0.288107657352976"
"Yes","2015","66 and older","higher vocational","101","0.310593441719641","0.261905972608223","0.35928091083106"
"Yes","2015","66 and older","higher education","291","0.267679568361066","0.242502911670931","0.2928562250512"
"No","2015","16-34 y.","in school","349","0.998794971365523","0.995170759179282","1.00241918355176"
"No","2015","16-34 y.","inadequately","122","0.921102304457046","0.874400979737546","0.967803629176546"
"No","2015","16-34 y.","general elemantary","967","0.977641822109532","0.968404233201663","0.986879411017402"
"No","2015","16-34 y.","middle vocational","2322","0.991118525500718","0.987321972906196","0.994915078095239"
"No","2015","16-34 y.","vocational + Abi","442","0.983795424272402","0.972077467456873","0.995513381087932"
"No","2015","16-34 y.","higher vocational","122","0.99081961863565","0.973964834480387","1.00767440279091"
"No","2015","16-34 y.","higher education","854","0.975653364411779","0.965394346377867","0.98591238244569"
"No","2015","35-65 y.","in school","","","",""
"No","2015","35-65 y.","inadequately","218","0.84382635908623","0.797994235414436","0.889658482758024"
"No","2015","35-65 y.","general elemantary","967","0.928725075587394","0.913095949501531","0.944354201673258"
"No","2015","35-65 y.","middle vocational","6413","0.927443267843111","0.921283993335666","0.933602542350556"
"No","2015","35-65 y.","vocational + Abi","1333","0.973937146743922","0.965519022743168","0.982355270744676"
"No","2015","35-65 y.","higher vocational","994","0.938432080180427","0.92397553573678","0.952888624624074"
"No","2015","35-65 y.","higher education","3712","0.962146065027779","0.956108363698555","0.968183766357003"
"No","2015","66 and older","in school","","","",""
"No","2015","66 and older","inadequately","32","0.820185474296766","0.705401228255669","0.934969720337863"
"No","2015","66 and older","general elemantary","490","0.737542305119366","0.704052358904156","0.771032251334577"
"No","2015","66 and older","middle vocational","1875","0.736971718992343","0.719886541448757","0.75405689653593"
"No","2015","66 and older","vocational + Abi","107","0.780680827981241","0.711892342647024","0.849469313315458"
"No","2015","66 and older","higher vocational","246","0.689406558280359","0.64071908916894","0.738094027391777"
"No","2015","66 and older","higher education","897","0.732320431638934","0.7071437749488","0.757497088329069"
"Yes","2016","16-34 y.","in school","","","",""
"Yes","2016","16-34 y.","inadequately","","","",""
"Yes","2016","16-34 y.","general elemantary","","","",""
"Yes","2016","16-34 y.","middle vocational","","","",""
"Yes","2016","16-34 y.","vocational + Abi","","","",""
"Yes","2016","16-34 y.","higher vocational","","","",""
"Yes","2016","16-34 y.","higher education","","","",""
"Yes","2016","35-65 y.","in school","","","",""
"Yes","2016","35-65 y.","inadequately","","","",""
"Yes","2016","35-65 y.","general elemantary","","","",""
"Yes","2016","35-65 y.","middle vocational","","","",""
"Yes","2016","35-65 y.","vocational + Abi","","","",""
"Yes","2016","35-65 y.","higher vocational","","","",""
"Yes","2016","35-65 y.","higher education","","","",""
"Yes","2016","66 and older","in school","","","",""
"Yes","2016","66 and older","inadequately","","","",""
"Yes","2016","66 and older","general elemantary","","","",""
"Yes","2016","66 and older","middle vocational","","","",""
"Yes","2016","66 and older","vocational + Abi","","","",""
"Yes","2016","66 and older","higher vocational","","","",""
"Yes","2016","66 and older","higher education","","","",""
"No","2016","16-34 y.","in school","","","",""
"No","2016","16-34 y.","inadequately","","","",""
"No","2016","16-34 y.","general elemantary","","","",""
"No","2016","16-34 y.","middle vocational","","","",""
"No","2016","16-34 y.","vocational + Abi","","","",""
"No","2016","16-34 y.","higher vocational","","","",""
"No","2016","16-34 y.","higher education","","","",""
"No","2016","35-65 y.","in school","","","",""
"No","2016","35-65 y.","inadequately","","","",""
"No","2016","35-65 y.","general elemantary","","","",""
"No","2016","35-65 y.","middle vocational","","","",""
"No","2016","35-65 y.","vocational + Abi","","","",""
"No","2016","35-65 y.","higher vocational","","","",""
"No","2016","35-65 y.","higher education","","","",""
"No","2016","66 and older","in school","","","",""
"No","2016","66 and older","inadequately","","","",""
"No","2016","66 and older","general elemantary","","","",""
"No","2016","66 and older","middle vocational","","","",""
"No","2016","66 and older","vocational + Abi","","","",""
"No","2016","66 and older","higher vocational","","","",""
"No","2016","66 and older","higher education","","","",""
"Yes","2017","16-34 y.","in school","2","","",""
"Yes","2017","16-34 y.","inadequately","7","","",""
"Yes","2017","16-34 y.","general elemantary","13","","",""
"Yes","2017","16-34 y.","middle vocational","38","0.0153094821699197","0.0104849741620412","0.0201339901777982"
"Yes","2017","16-34 y.","vocational + Abi","10","","",""
"Yes","2017","16-34 y.","higher vocational","1","","",""
"Yes","2017","16-34 y.","higher education","10","","",""
"Yes","2017","35-65 y.","in school","","","",""
"Yes","2017","35-65 y.","inadequately","27","","",""
"Yes","2017","35-65 y.","general elemantary","87","0.0756410562642201","0.0603584196381621","0.0909236928902782"
"Yes","2017","35-65 y.","middle vocational","437","0.0706260785694296","0.0646545507492444","0.0765976063896148"
"Yes","2017","35-65 y.","vocational + Abi","69","0.0510555146432265","0.0400976993852369","0.062013329901216"
"Yes","2017","35-65 y.","higher vocational","69","0.065069508305689","0.0502839522223372","0.0798550643890408"
"Yes","2017","35-65 y.","higher education","152","0.0426822657548832","0.0365892488002495","0.0487752827095169"
"Yes","2017","66 and older","in school","","","",""
"Yes","2017","66 and older","inadequately","6","","",""
"Yes","2017","66 and older","general elemantary","152","0.232992637990004","0.199824074591111","0.266161201388898"
"Yes","2017","66 and older","middle vocational","637","0.250911457150897","0.234176158841202","0.267646755460592"
"Yes","2017","66 and older","vocational + Abi","32","0.298602873305432","0.222795219522298","0.374410527088566"
"Yes","2017","66 and older","higher vocational","97","0.257301173848116","0.211438155834528","0.303164191861703"
"Yes","2017","66 and older","higher education","308","0.258291835882331","0.234219507465266","0.282364164299395"
"No","2017","16-34 y.","in school","409","0.996021505886251","0.989935660735985","1.00210735103652"
"No","2017","16-34 y.","inadequately","125","0.91231853811261","0.864069543706761","0.960567532518459"
"No","2017","16-34 y.","general elemantary","979","0.978351737831568","0.969295427735903","0.987408047927232"
"No","2017","16-34 y.","middle vocational","2450","0.98469051783008","0.979866009822202","0.989515025837959"
"No","2017","16-34 y.","vocational + Abi","526","0.973142383778444","0.959456034406432","0.986828733150456"
"No","2017","16-34 y.","higher vocational","127","0.992738568996561","0.978029958030708","1.00744717996241"
"No","2017","16-34 y.","higher education","1046","0.992314941783914","0.987047927717861","0.997581955849967"
"No","2017","35-65 y.","in school","1","","",""
"No","2017","35-65 y.","inadequately","255","0.89903609154651","0.863872342059443","0.934199841033576"
"No","2017","35-65 y.","general elemantary","1063","0.92435894373578","0.909076307109722","0.939641580361838"
"No","2017","35-65 y.","middle vocational","6634","0.92937392143057","0.923402393610385","0.935345449250756"
"No","2017","35-65 y.","vocational + Abi","1481","0.948944485356774","0.937986670098784","0.959902300614763"
"No","2017","35-65 y.","higher vocational","1000","0.934930491694311","0.920144935610959","0.949716047777663"
"No","2017","35-65 y.","higher education","4076","0.957317734245117","0.951224717290483","0.963410751199751"
"No","2017","66 and older","in school","","","",""
"No","2017","66 and older","inadequately","37","0.840641820344647","0.731244536556698","0.950039104132596"
"No","2017","66 and older","general elemantary","472","0.767007362009996","0.733838798611102","0.800175925408889"
"No","2017","66 and older","middle vocational","1941","0.749088542849103","0.732353244539408","0.765823841158798"
"No","2017","66 and older","vocational + Abi","108","0.701397126694568","0.625589472911434","0.777204780477702"
"No","2017","66 and older","higher vocational","252","0.742698826151884","0.696835808138297","0.788561844165472"
"No","2017","66 and older","higher education","962","0.741708164117669","0.717635835700605","0.765780492534734"
"Yes","2018","16-34 y.","in school","","","",""
"Yes","2018","16-34 y.","inadequately","","","",""
"Yes","2018","16-34 y.","general elemantary","","","",""
"Yes","2018","16-34 y.","middle vocational","","","",""
"Yes","2018","16-34 y.","vocational + Abi","","","",""
"Yes","2018","16-34 y.","higher vocational","","","",""
"Yes","2018","16-34 y.","higher education","","","",""
"Yes","2018","35-65 y.","in school","","","",""
"Yes","2018","35-65 y.","inadequately","","","",""
"Yes","2018","35-65 y.","general elemantary","","","",""
"Yes","2018","35-65 y.","middle vocational","","","",""
"Yes","2018","35-65 y.","vocational + Abi","","","",""
"Yes","2018","35-65 y.","higher vocational","","","",""
"Yes","2018","35-65 y.","higher education","","","",""
"Yes","2018","66 and older","in school","","","",""
"Yes","2018","66 and older","inadequately","","","",""
"Yes","2018","66 and older","general elemantary","","","",""
"Yes","2018","66 and older","middle vocational","","","",""
"Yes","2018","66 and older","vocational + Abi","","","",""
"Yes","2018","66 and older","higher vocational","","","",""
"Yes","2018","66 and older","higher education","","","",""
"No","2018","16-34 y.","in school","","","",""
"No","2018","16-34 y.","inadequately","","","",""
"No","2018","16-34 y.","general elemantary","","","",""
"No","2018","16-34 y.","middle vocational","","","",""
"No","2018","16-34 y.","vocational + Abi","","","",""
"No","2018","16-34 y.","higher vocational","","","",""
"No","2018","16-34 y.","higher education","","","",""
"No","2018","35-65 y.","in school","","","",""
"No","2018","35-65 y.","inadequately","","","",""
"No","2018","35-65 y.","general elemantary","","","",""
"No","2018","35-65 y.","middle vocational","","","",""
"No","2018","35-65 y.","vocational + Abi","","","",""
"No","2018","35-65 y.","higher vocational","","","",""
"No","2018","35-65 y.","higher education","","","",""
"No","2018","66 and older","in school","","","",""
"No","2018","66 and older","inadequately","","","",""
"No","2018","66 and older","general elemantary","","","",""
"No","2018","66 and older","middle vocational","","","",""
"No","2018","66 and older","vocational + Abi","","","",""
"No","2018","66 and older","higher vocational","","","",""
"No","2018","66 and older","higher education","","","",""
"Yes","2019","16-34 y.","in school","1","","",""
"Yes","2019","16-34 y.","inadequately","5","","",""
"Yes","2019","16-34 y.","general elemantary","17","","",""
"Yes","2019","16-34 y.","middle vocational","35","0.0136316135893836","0.00864720022280696","0.0186160269559603"
"Yes","2019","16-34 y.","vocational + Abi","11","","",""
"Yes","2019","16-34 y.","higher vocational","2","","",""
"Yes","2019","16-34 y.","higher education","10","","",""
"Yes","2019","35-65 y.","in school","","","",""
"Yes","2019","35-65 y.","inadequately","25","","",""
"Yes","2019","35-65 y.","general elemantary","73","0.0876932410096704","0.0703436705578124","0.105042811461528"
"Yes","2019","35-65 y.","middle vocational","467","0.0811228413618118","0.0744686242720937","0.08777705845153"
"Yes","2019","35-65 y.","vocational + Abi","72","0.0366246576520333","0.0272522821956623","0.0459970331084043"
"Yes","2019","35-65 y.","higher vocational","73","0.0698822078380574","0.0551279058983228","0.084636509777792"
"Yes","2019","35-65 y.","higher education","178","0.0402598944136574","0.0345502060710384","0.0459695827562764"
"Yes","2019","66 and older","in school","","","",""
"Yes","2019","66 and older","inadequately","10","","",""
"Yes","2019","66 and older","general elemantary","148","0.25511959147106","0.218917332167674","0.291321850774445"
"Yes","2019","66 and older","middle vocational","669","0.264248539877563","0.247267273546282","0.281229806208845"
"Yes","2019","66 and older","vocational + Abi","37","0.169306717493107","0.112765887058911","0.225847547927303"
