"ple0014","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2010","(Married) couple without C. ","middle vocational","","","","","2"
"No","2010","(Married) couple without C. ","vocational + Abi","","","","","2"
"No","2010","(Married) couple without C. ","higher vocational","","","","","2"
"No","2010","(Married) couple without C. ","higher education","","","","","2"
"No","2010","Single parent ","in school","","","","","2"
"No","2010","Single parent ","higher education","","","","","2"
"No","2010","Couple + C. LE 16 ","in school","","","","","2"
"No","2010","Couple + C. LE 16 ","inadequately","","","","","2"
"No","2010","Couple + C. LE 16 ","general elemantary","","","","","2"
"No","2010","Couple + C. LE 16 ","middle vocational","","","","","2"
"No","2010","Couple + C. GT 16 ","general elemantary","","","","","2"
"No","2010","Couple + C. GT 16 ","middle vocational","","","","","2"
"No","2010","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"No","2010","Couple + C. GT 16 ","higher vocational","","","","","2"
"No","2010","Couple + C. GT 16 ","higher education","","","","","2"
"No","2010","Couple + C. LE and GT 16","in school","","","","","2"
"No","2010","Couple + C. LE and GT 16","inadequately","","","","","2"
"No","2010","Couple + C. LE and GT 16","general elemantary","","","","","2"
"No","2010","Couple + C. LE and GT 16","middle vocational","","","","","2"
"No","2010","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"No","2010","Couple + C. LE and GT 16","higher vocational","","","","","2"
"No","2010","Couple + C. LE and GT 16","higher education","","","","","2"
"No","2010","1-pers.-HH","higher vocational","","","","","2"
"No","2010","1-pers.-HH","higher education","","","","","2"
"No","2010","(Married) couple without C. ","in school","","","","","2"
"No","2010","(Married) couple without C. ","inadequately","","","","","2"
"No","2010","(Married) couple without C. ","general elemantary","","","","","2"
"No","2010","Single parent ","inadequately","","","","","2"
"No","2010","Single parent ","general elemantary","","","","","2"
"No","2010","Single parent ","middle vocational","","","","","2"
"No","2010","Single parent ","vocational + Abi","","","","","2"
"No","2010","Single parent ","higher vocational","","","","","2"
"No","2010","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"No","2010","Couple + C. LE 16 ","higher vocational","","","","","2"
"No","2010","Couple + C. LE 16 ","higher education","","","","","2"
"No","2010","Couple + C. GT 16 ","in school","","","","","2"
"No","2010","Couple + C. GT 16 ","inadequately","","","","","2"
"Yes","2010","1-pers.-HH","in school","","","","","1"
"Yes","2010","1-pers.-HH","inadequately","","","","","1"
"Yes","2010","1-pers.-HH","general elemantary","","","","","1"
"Yes","2010","1-pers.-HH","middle vocational","","","","","1"
"Yes","2010","1-pers.-HH","vocational + Abi","","","","","1"
"Yes","2010","1-pers.-HH","higher vocational","","","","","1"
"Yes","2010","1-pers.-HH","higher education","","","","","1"
"Yes","2010","(Married) couple without C. ","in school","","","","","1"
"Yes","2010","(Married) couple without C. ","inadequately","","","","","1"
"Yes","2010","(Married) couple without C. ","general elemantary","","","","","1"
"Yes","2010","(Married) couple without C. ","middle vocational","","","","","1"
"Yes","2010","(Married) couple without C. ","vocational + Abi","","","","","1"
"Yes","2010","(Married) couple without C. ","higher vocational","","","","","1"
"Yes","2010","(Married) couple without C. ","higher education","","","","","1"
"Yes","2010","Single parent ","in school","","","","","1"
"Yes","2010","Single parent ","inadequately","","","","","1"
"Yes","2010","Single parent ","general elemantary","","","","","1"
"Yes","2010","Single parent ","middle vocational","","","","","1"
"Yes","2010","Single parent ","vocational + Abi","","","","","1"
"Yes","2010","Single parent ","higher vocational","","","","","1"
"Yes","2010","Single parent ","higher education","","","","","1"
"Yes","2010","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2010","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2010","Couple + C. LE 16 ","general elemantary","","","","","1"
"Yes","2010","Couple + C. LE 16 ","middle vocational","","","","","1"
"Yes","2010","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Yes","2010","Couple + C. LE 16 ","higher vocational","","","","","1"
"Yes","2010","Couple + C. LE 16 ","higher education","","","","","1"
"Yes","2010","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2010","Couple + C. GT 16 ","inadequately","","","","","1"
"Yes","2010","Couple + C. GT 16 ","general elemantary","","","","","1"
"Yes","2010","Couple + C. GT 16 ","middle vocational","","","","","1"
"Yes","2010","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Yes","2010","Couple + C. GT 16 ","higher vocational","","","","","1"
"Yes","2010","Couple + C. GT 16 ","higher education","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Yes","2010","Couple + C. LE and GT 16","higher education","","","","","1"
"No","2011","1-pers.-HH","inadequately","39","0.809571360930054","0.697319677694186","0.921823044165922","2"
"No","2011","(Married) couple without C. ","vocational + Abi","348","0.923955308433562","0.897162755190984","0.950747861676141","2"
"No","2011","1-pers.-HH","in school","7","","","","2"
"No","2011","(Married) couple without C. ","middle vocational","3681","0.861735845320708","0.851407976469074","0.872063714172342","2"
"No","2011","Single parent ","higher education","171","0.97123110852321","0.946535791069917","0.995926425976502","2"
"No","2011","Couple + C. LE 16 ","in school","","","","","2"
"No","2011","1-pers.-HH","general elemantary","379","0.770955851055939","0.7340489334716","0.807862768640278","2"
"No","2011","1-pers.-HH","middle vocational","1569","0.870892542635893","0.855516776409965","0.886268308861821","2"
"No","2011","1-pers.-HH","vocational + Abi","191","0.936186464798736","0.90256337245399","0.969809557143482","2"
"No","2011","(Married) couple without C. ","higher vocational","529","0.856592755075086","0.82926762131669","0.883917888833482","2"
"No","2011","(Married) couple without C. ","higher education","1771","0.869869761675425","0.855248365443594","0.884491157907256","2"
"No","2011","Single parent ","in school","50","1","1","1","2"
"No","2011","Couple + C. LE 16 ","inadequately","30","1","1","1","2"
"No","2011","Couple + C. LE 16 ","general elemantary","171","0.984410002176175","0.966055605949502","1.00276439840285","2"
"No","2011","Couple + C. LE 16 ","middle vocational","1477","0.972185141715953","0.963893724398515","0.980476559033391","2"
"No","2011","1-pers.-HH","higher vocational","182","0.867761731228379","0.821945720910041","0.913577741546717","2"
"No","2011","1-pers.-HH","higher education","671","0.898131378513225","0.876454964285625","0.919807792740824","2"
"No","2011","(Married) couple without C. ","in school","","","","","2"
"No","2011","(Married) couple without C. ","inadequately","64","0.881063165799926","0.805229721653716","0.956896609946136","2"
"No","2011","(Married) couple without C. ","general elemantary","605","0.855679703163182","0.829776247444659","0.881583158881705","2"
"No","2011","Single parent ","inadequately","26","","","","2"
"No","2011","Single parent ","general elemantary","195","0.891657687509657","0.849917305546169","0.933398069473146","2"
"No","2011","Single parent ","middle vocational","520","0.947765513999652","0.929136626259766","0.966394401739538","2"
"No","2011","Single parent ","vocational + Abi","65","0.993869299253413","0.975037326384232","1.01270127212259","2"
"No","2011","Single parent ","higher vocational","37","0.899954588568262","0.806966572827438","0.992942604309086","2"
"No","2011","Couple + C. LE 16 ","vocational + Abi","289","0.979547819946507","0.963341033641168","0.995754606251845","2"
"No","2011","Couple + C. LE 16 ","higher vocational","262","0.975933899456373","0.957619823281937","0.99424797563081","2"
"No","2011","Couple + C. LE 16 ","higher education","805","0.981986602831363","0.972877895799321","0.991095309863404","2"
"No","2011","Couple + C. GT 16 ","in school","147","1","1","1","2"
"No","2011","Couple + C. GT 16 ","inadequately","30","0.860875059946062","0.742798503420249","0.978951616471875","2"
"No","2011","Couple + C. GT 16 ","general elemantary","315","0.950926377664978","0.927548306597016","0.97430444873294","2"
"No","2011","Couple + C. GT 16 ","middle vocational","1494","0.941544814307884","0.930042328035059","0.953047300580709","2"
"No","2011","Couple + C. GT 16 ","vocational + Abi","180","0.975248829738102","0.952799945146238","0.997697714329967","2"
"No","2011","Couple + C. GT 16 ","higher vocational","197","0.948783269184038","0.919039479665399","0.978527058702677","2"
"No","2011","Couple + C. GT 16 ","higher education","553","0.959651563265854","0.943664939923574","0.975638186608135","2"
"No","2011","Couple + C. LE and GT 16","in school","103","1","1","1","2"
"No","2011","Couple + C. LE and GT 16","inadequately","9","","","","2"
"No","2011","Couple + C. LE and GT 16","general elemantary","175","0.985598787486832","0.968145743414093","1.00305183155957","2"
"No","2011","Couple + C. LE and GT 16","middle vocational","545","0.978700356701089","0.966752838551892","0.990647874850287","2"
"No","2011","Couple + C. LE and GT 16","vocational + Abi","66","0.980531855701866","0.947693094408305","1.01337061699543","2"
"No","2011","Couple + C. LE and GT 16","higher vocational","68","0.917510180874082","0.855248178887358","0.979772182860806","2"
"No","2011","Couple + C. LE and GT 16","higher education","190","0.955005591545698","0.926204842482033","0.983806340609363","2"
"Yes","2011","1-pers.-HH","in school","","","","","1"
"Yes","2011","1-pers.-HH","inadequately","8","","","","1"
"Yes","2011","1-pers.-HH","general elemantary","119","0.229044148944061","0.192137231359722","0.2659510665284","1"
"Yes","2011","1-pers.-HH","middle vocational","258","0.129107457364107","0.113731691138179","0.144483223590035","1"
"Yes","2011","1-pers.-HH","vocational + Abi","12","","","","1"
"Yes","2011","1-pers.-HH","higher vocational","28","","","","1"
"Yes","2011","1-pers.-HH","higher education","77","0.101868621486775","0.0801922072591757","0.123545035714375","1"
"Yes","2011","(Married) couple without C. ","in school","","","","","1"
"Yes","2011","(Married) couple without C. ","inadequately","6","","","","1"
"Yes","2011","(Married) couple without C. ","general elemantary","102","0.144320296836818","0.118416841118295","0.170223752555341","1"
"Yes","2011","(Married) couple without C. ","middle vocational","610","0.138264154679292","0.127936285827658","0.148592023530926","1"
"Yes","2011","(Married) couple without C. ","vocational + Abi","28","","","","1"
"Yes","2011","(Married) couple without C. ","higher vocational","103","0.143407244924914","0.116082111166518","0.17073237868331","1"
"Yes","2011","(Married) couple without C. ","higher education","263","0.130130238324575","0.115508842092744","0.144751634556406","1"
"Yes","2011","Single parent ","in school","","","","","1"
"Yes","2011","Single parent ","inadequately","4","","","","1"
"Yes","2011","Single parent ","general elemantary","18","","","","1"
"Yes","2011","Single parent ","middle vocational","28","","","","1"
"Yes","2011","Single parent ","vocational + Abi","1","","","","1"
"Yes","2011","Single parent ","higher vocational","3","","","","1"
"Yes","2011","Single parent ","higher education","5","","","","1"
"Yes","2011","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2011","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2011","Couple + C. LE 16 ","general elemantary","4","","","","1"
"Yes","2011","Couple + C. LE 16 ","middle vocational","34","0.0278148582840472","0.0195234409666094","0.036106275601485","1"
"Yes","2011","Couple + C. LE 16 ","vocational + Abi","4","","","","1"
"Yes","2011","Couple + C. LE 16 ","higher vocational","7","","","","1"
"Yes","2011","Couple + C. LE 16 ","higher education","14","","","","1"
"Yes","2011","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2011","Couple + C. GT 16 ","inadequately","3","","","","1"
"Yes","2011","Couple + C. GT 16 ","general elemantary","13","","","","1"
"Yes","2011","Couple + C. GT 16 ","middle vocational","104","0.058455185692116","0.0469526994192911","0.0699576719649409","1"
"Yes","2011","Couple + C. GT 16 ","vocational + Abi","4","","","","1"
"Yes","2011","Couple + C. GT 16 ","higher vocational","14","","","","1"
"Yes","2011","Couple + C. GT 16 ","higher education","29","","","","1"
"Yes","2011","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2011","Couple + C. LE and GT 16","inadequately","1","","","","1"
"Yes","2011","Couple + C. LE and GT 16","general elemantary","4","","","","1"
"Yes","2011","Couple + C. LE and GT 16","middle vocational","16","","","","1"
"Yes","2011","Couple + C. LE and GT 16","vocational + Abi","2","","","","1"
"Yes","2011","Couple + C. LE and GT 16","higher vocational","7","","","","1"
"Yes","2011","Couple + C. LE and GT 16","higher education","9","","","","1"
"No","2012","1-pers.-HH","in school","","","","","2"
"No","2012","1-pers.-HH","inadequately","","","","","2"
"No","2012","1-pers.-HH","general elemantary","","","","","2"
"No","2012","1-pers.-HH","middle vocational","","","","","2"
"No","2012","1-pers.-HH","vocational + Abi","","","","","2"
"No","2012","(Married) couple without C. ","middle vocational","","","","","2"
"No","2012","(Married) couple without C. ","vocational + Abi","","","","","2"
"No","2012","(Married) couple without C. ","higher vocational","","","","","2"
"No","2012","(Married) couple without C. ","higher education","","","","","2"
"No","2012","Single parent ","in school","","","","","2"
"No","2012","Single parent ","higher education","","","","","2"
"No","2012","Couple + C. LE 16 ","in school","","","","","2"
"No","2012","Couple + C. LE 16 ","inadequately","","","","","2"
"No","2012","Couple + C. LE 16 ","general elemantary","","","","","2"
"No","2012","Couple + C. LE 16 ","middle vocational","","","","","2"
"No","2012","Couple + C. LE 16 ","vocational + Abi","","","","","2"
"No","2012","Couple + C. LE 16 ","higher vocational","","","","","2"
"No","2012","Couple + C. LE 16 ","higher education","","","","","2"
"No","2012","Couple + C. GT 16 ","in school","","","","","2"
"No","2012","Couple + C. GT 16 ","inadequately","","","","","2"
"No","2012","Couple + C. GT 16 ","general elemantary","","","","","2"
"No","2012","Couple + C. GT 16 ","middle vocational","","","","","2"
"No","2012","Couple + C. GT 16 ","vocational + Abi","","","","","2"
"No","2012","Couple + C. GT 16 ","higher vocational","","","","","2"
"No","2012","Couple + C. GT 16 ","higher education","","","","","2"
"No","2012","Couple + C. LE and GT 16","in school","","","","","2"
"No","2012","Couple + C. LE and GT 16","inadequately","","","","","2"
"No","2012","Couple + C. LE and GT 16","general elemantary","","","","","2"
"No","2012","Couple + C. LE and GT 16","middle vocational","","","","","2"
"No","2012","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"No","2012","Couple + C. LE and GT 16","higher vocational","","","","","2"
"No","2012","Couple + C. LE and GT 16","higher education","","","","","2"
"No","2012","1-pers.-HH","higher vocational","","","","","2"
"No","2012","1-pers.-HH","higher education","","","","","2"
"No","2012","(Married) couple without C. ","in school","","","","","2"
"No","2012","(Married) couple without C. ","inadequately","","","","","2"
"No","2012","(Married) couple without C. ","general elemantary","","","","","2"
"No","2012","Single parent ","inadequately","","","","","2"
"No","2012","Single parent ","general elemantary","","","","","2"
"No","2012","Single parent ","middle vocational","","","","","2"
"No","2012","Single parent ","vocational + Abi","","","","","2"
"No","2012","Single parent ","higher vocational","","","","","2"
"Yes","2012","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"Yes","2012","Couple + C. GT 16 ","higher vocational","","","","","1"
"Yes","2012","Couple + C. GT 16 ","higher education","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2012","1-pers.-HH","in school","","","","","1"
"Yes","2012","1-pers.-HH","inadequately","","","","","1"
"Yes","2012","1-pers.-HH","general elemantary","","","","","1"
"Yes","2012","1-pers.-HH","middle vocational","","","","","1"
"Yes","2012","1-pers.-HH","vocational + Abi","","","","","1"
"Yes","2012","1-pers.-HH","higher vocational","","","","","1"
"Yes","2012","1-pers.-HH","higher education","","","","","1"
"Yes","2012","(Married) couple without C. ","in school","","","","","1"
"Yes","2012","(Married) couple without C. ","inadequately","","","","","1"
"Yes","2012","(Married) couple without C. ","general elemantary","","","","","1"
"Yes","2012","(Married) couple without C. ","middle vocational","","","","","1"
"Yes","2012","(Married) couple without C. ","vocational + Abi","","","","","1"
"Yes","2012","(Married) couple without C. ","higher vocational","","","","","1"
"Yes","2012","(Married) couple without C. ","higher education","","","","","1"
"Yes","2012","Single parent ","in school","","","","","1"
"Yes","2012","Single parent ","inadequately","","","","","1"
"Yes","2012","Single parent ","general elemantary","","","","","1"
"Yes","2012","Single parent ","middle vocational","","","","","1"
"Yes","2012","Single parent ","vocational + Abi","","","","","1"
"Yes","2012","Single parent ","higher vocational","","","","","1"
"Yes","2012","Single parent ","higher education","","","","","1"
"Yes","2012","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2012","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2012","Couple + C. LE 16 ","general elemantary","","","","","1"
"Yes","2012","Couple + C. LE 16 ","middle vocational","","","","","1"
"Yes","2012","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"Yes","2012","Couple + C. LE 16 ","higher vocational","","","","","1"
"Yes","2012","Couple + C. LE 16 ","higher education","","","","","1"
"Yes","2012","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2012","Couple + C. GT 16 ","inadequately","","","","","1"
"Yes","2012","Couple + C. GT 16 ","general elemantary","","","","","1"
"Yes","2012","Couple + C. GT 16 ","middle vocational","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","general elemantary","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","middle vocational","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","higher vocational","","","","","1"
"Yes","2012","Couple + C. LE and GT 16","higher education","","","","","1"
"No","2013","1-pers.-HH","in school","1","","","","2"
"No","2013","1-pers.-HH","inadequately","38","0.791947279496648","0.67590025826598","0.907994300727315","2"
"No","2013","1-pers.-HH","general elemantary","335","0.764655931312141","0.724928023423976","0.804383839200306","2"
"No","2013","1-pers.-HH","middle vocational","1480","0.842978633581025","0.82592798726195","0.860029279900101","2"
"No","2013","1-pers.-HH","vocational + Abi","192","0.924977438875256","0.889004493862383","0.96095038388813","2"
"No","2013","(Married) couple without C. ","middle vocational","3334","0.855057047707844","0.844060370411225","0.866053725004462","2"
"No","2013","(Married) couple without C. ","vocational + Abi","314","0.921539045556021","0.893287505124916","0.949790585987126","2"
"No","2013","(Married) couple without C. ","higher vocational","507","0.846223468591356","0.817454970800419","0.874991966382293","2"
"No","2013","(Married) couple without C. ","higher education","1796","0.877595493105147","0.863414543643758","0.891776442566536","2"
"No","2013","Single parent ","in school","51","1","1","1","2"
"No","2013","Single parent ","higher education","164","0.952518998105746","0.920644247439753","0.984393748771738","2"
"No","2013","Couple + C. LE 16 ","in school","1","","","","2"
"No","2013","Couple + C. LE 16 ","inadequately","29","","","","2"
"No","2013","Couple + C. LE 16 ","general elemantary","173","0.987298182045253","0.970893089442456","1.00370327464805","2"
"No","2013","Couple + C. LE 16 ","middle vocational","1256","0.97472661466032","0.966144987364869","0.983308241955772","2"
"No","2013","Couple + C. LE 16 ","vocational + Abi","254","0.993549348602946","0.983742609622078","1.00335608758381","2"
"No","2013","Couple + C. LE 16 ","higher vocational","232","0.975997120154715","0.956510798740365","0.995483441569065","2"
"No","2013","Couple + C. LE 16 ","higher education","756","0.969744462464355","0.957645898658733","0.981843026269978","2"
"No","2013","Couple + C. GT 16 ","in school","113","0.991703933152279","0.975053604716087","1.00835426158847","2"
"No","2013","Couple + C. GT 16 ","inadequately","15","","","","2"
"No","2013","Couple + C. GT 16 ","general elemantary","235","0.927746605685752","0.895588368682542","0.959904842688961","2"
"No","2013","Couple + C. GT 16 ","middle vocational","1262","0.935286497361505","0.922187193120451","0.948385801602559","2"
"No","2013","Couple + C. GT 16 ","vocational + Abi","142","0.955075966310364","0.921476684565709","0.988675248055019","2"
"No","2013","Couple + C. GT 16 ","higher vocational","158","0.975185628937823","0.951662844294336","0.99870841358131","2"
"No","2013","Couple + C. GT 16 ","higher education","468","0.952292259824502","0.933515310186789","0.971069209462216","2"
"No","2013","Couple + C. LE and GT 16","in school","81","1","1","1","2"
"No","2013","Couple + C. LE and GT 16","inadequately","15","","","","2"
"No","2013","Couple + C. LE and GT 16","general elemantary","122","0.993963552050501","0.980329868537352","1.00759723556365","2"
"No","2013","Couple + C. LE and GT 16","middle vocational","382","0.97279999041936","0.956717691754136","0.988882289084585","2"
"No","2013","Couple + C. LE and GT 16","vocational + Abi","63","0.988326287471176","0.96221392994984","1.01443864499251","2"
"No","2013","Couple + C. LE and GT 16","higher vocational","69","0.988545905957517","0.963794623298296","1.01329718861674","2"
"No","2013","Couple + C. LE and GT 16","higher education","149","0.960644915128833","0.929935637450075","0.991354192807591","2"
"No","2013","1-pers.-HH","higher vocational","171","0.832231368481497","0.780702592311307","0.883760144651687","2"
"No","2013","1-pers.-HH","higher education","696","0.880616709127294","0.858035315864493","0.903198102390095","2"
"No","2013","(Married) couple without C. ","in school","4","","","","2"
