"ple0014","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2011","(1b) general elementary school","Male","66","1","1","1"
"Yes","2011","(1b) general elementary school","Female","191","1","1","1"
"Yes","2011","(1c) basic vocational qualification","Male","498","1","1","1"
"Yes","2011","(1c) basic vocational qualification","Female","330","1","1","1"
"Yes","2011","(2b) intermediate general qualification","Male","4","","",""
"Yes","2011","(2b) intermediate general qualification","Female","17","","",""
"Yes","2011","(2a) intermediate vocational","Male","185","1","1","1"
"Yes","2011","(2a) intermediate vocational","Female","158","1","1","1"
"Yes","2011","(2c_gen) general maturity certificate","Male","14","","",""
"Yes","2011","(2c_gen) general maturity certificate","Female","8","","",""
"Yes","2011","(2c_voc) vocational maturity certificate","Male","41","1","1","1"
"Yes","2011","(2c_voc) vocational maturity certificate","Female","36","1","1","1"
"Yes","2011","(3a) lower tertiary education","Male","108","1","1","1"
"Yes","2011","(3a) lower tertiary education","Female","51","1","1","1"
"Yes","2011","(3b) higher tertiary education","Male","175","1","1","1"
"Yes","2011","(3b) higher tertiary education","Female","65","1","1","1"
"Yes","2012","(0) in school","Male","","","",""
"Yes","2012","(0) in school","Female","","","",""
"Yes","2012","(1a) inadequately completed","Male","","","",""
"Yes","2012","(1a) inadequately completed","Female","","","",""
"Yes","2012","(1b) general elementary school","Male","","","",""
"Yes","2012","(1b) general elementary school","Female","","","",""
"Yes","2012","(1c) basic vocational qualification","Male","","","",""
"Yes","2012","(1c) basic vocational qualification","Female","","","",""
"Yes","2012","(2b) intermediate general qualification","Male","","","",""
"Yes","2012","(2b) intermediate general qualification","Female","","","",""
"Yes","2012","(2a) intermediate vocational","Male","","","",""
"Yes","2012","(2a) intermediate vocational","Female","","","",""
"Yes","2012","(2c_gen) general maturity certificate","Male","","","",""
"Yes","2012","(2c_gen) general maturity certificate","Female","","","",""
"Yes","2012","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes","2012","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes","2012","(3a) lower tertiary education","Male","","","",""
"Yes","2012","(3a) lower tertiary education","Female","","","",""
"Yes","2012","(3b) higher tertiary education","Male","","","",""
"Yes","2012","(3b) higher tertiary education","Female","","","",""
"Yes","2013","(0) in school","Male","1","","",""
"Yes","2013","(0) in school","Female","","","",""
"Yes","2013","(1a) inadequately completed","Male","10","","",""
"Yes","2013","(1a) inadequately completed","Female","19","","",""
"Yes","2013","(1b) general elementary school","Male","60","1","1","1"
"Yes","2013","(1b) general elementary school","Female","178","1","1","1"
"Yes","2013","(1c) basic vocational qualification","Male","450","1","1","1"
"Yes","2013","(1c) basic vocational qualification","Female","319","1","1","1"
"Yes","2013","(2b) intermediate general qualification","Male","6","","",""
"Yes","2013","(2b) intermediate general qualification","Female","21","","",""
"Yes","2013","(2a) intermediate vocational","Male","179","1","1","1"
"Yes","2013","(2a) intermediate vocational","Female","196","1","1","1"
"Yes","2013","(2c_gen) general maturity certificate","Male","10","","",""
"Yes","2013","(2c_gen) general maturity certificate","Female","11","","",""
"Yes","2013","(2c_voc) vocational maturity certificate","Male","48","1","1","1"
"Yes","2013","(2c_voc) vocational maturity certificate","Female","42","1","1","1"
"Yes","2013","(3a) lower tertiary education","Male","114","1","1","1"
"Yes","2013","(3a) lower tertiary education","Female","52","1","1","1"
"Yes","2013","(3b) higher tertiary education","Male","175","1","1","1"
"Yes","2013","(3b) higher tertiary education","Female","65","1","1","1"
"Yes","2014","(0) in school","Male","","","",""
"Yes","2014","(0) in school","Female","","","",""
"Yes","2014","(1a) inadequately completed","Male","","","",""
"Yes","2014","(1a) inadequately completed","Female","","","",""
"Yes","2014","(1b) general elementary school","Male","","","",""
"Yes","2014","(1b) general elementary school","Female","","","",""
"Yes","2014","(1c) basic vocational qualification","Male","","","",""
"Yes","2014","(1c) basic vocational qualification","Female","","","",""
"Yes","2014","(2b) intermediate general qualification","Male","","","",""
"Yes","2014","(2b) intermediate general qualification","Female","","","",""
"Yes","2014","(2a) intermediate vocational","Male","","","",""
"Yes","2014","(2a) intermediate vocational","Female","","","",""
"Yes","2014","(2c_gen) general maturity certificate","Male","","","",""
"Yes","2014","(2c_gen) general maturity certificate","Female","","","",""
"Yes","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes","2014","(3a) lower tertiary education","Male","","","",""
"Yes","2014","(3a) lower tertiary education","Female","","","",""
"Yes","2014","(3b) higher tertiary education","Male","","","",""
"Yes","2014","(3b) higher tertiary education","Female","","","",""
"Yes","2015","(0) in school","Male","1","","",""
"Yes","2015","(0) in school","Female","2","","",""
"Yes","2015","(1a) inadequately completed","Male","23","","",""
"Yes","2015","(1a) inadequately completed","Female","29","","",""
"Yes","2015","(1b) general elementary school","Male","75","1","1","1"
"Yes","2015","(1b) general elementary school","Female","161","1","1","1"
"Yes","2015","(1c) basic vocational qualification","Male","464","1","1","1"
"Yes","2015","(1c) basic vocational qualification","Female","301","1","1","1"
"Yes","2015","(2b) intermediate general qualification","Male","12","","",""
"Yes","2015","(2b) intermediate general qualification","Female","20","","",""
"Yes","2015","(2a) intermediate vocational","Male","192","1","1","1"
"Yes","2015","(2a) intermediate vocational","Female","219","1","1","1"
"Yes","2015","(2c_gen) general maturity certificate","Male","15","","",""
"Yes","2015","(2c_gen) general maturity certificate","Female","19","","",""
"Yes","2015","(2c_voc) vocational maturity certificate","Male","58","1","1","1"
"Yes","2015","(2c_voc) vocational maturity certificate","Female","56","1","1","1"
"Yes","2015","(3a) lower tertiary education","Male","108","1","1","1"
"Yes","2015","(3a) lower tertiary education","Female","49","1","1","1"
"Yes","2015","(3b) higher tertiary education","Male","201","1","1","1"
"Yes","2015","(3b) higher tertiary education","Female","72","1","1","1"
"Yes","2016","(0) in school","Male","","","",""
"Yes","2016","(0) in school","Female","","","",""
"Yes","2016","(1a) inadequately completed","Male","","","",""
"Yes","2016","(1a) inadequately completed","Female","","","",""
"Yes","2016","(1b) general elementary school","Male","","","",""
"Yes","2016","(1b) general elementary school","Female","","","",""
"Yes","2016","(1c) basic vocational qualification","Male","","","",""
"Yes","2016","(1c) basic vocational qualification","Female","","","",""
"Yes","2016","(2b) intermediate general qualification","Male","","","",""
"Yes","2016","(2b) intermediate general qualification","Female","","","",""
"Yes","2016","(2a) intermediate vocational","Male","","","",""
"Yes","2016","(2a) intermediate vocational","Female","","","",""
"Yes","2016","(2c_gen) general maturity certificate","Male","","","",""
"Yes","2016","(2c_gen) general maturity certificate","Female","","","",""
"Yes","2016","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes","2016","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes","2016","(3a) lower tertiary education","Male","","","",""
"Yes","2016","(3a) lower tertiary education","Female","","","",""
"Yes","2016","(3b) higher tertiary education","Male","","","",""
"Yes","2016","(3b) higher tertiary education","Female","","","",""
"Yes","2017","(0) in school","Male","","","",""
"Yes","2017","(0) in school","Female","2","","",""
"Yes","2017","(1a) inadequately completed","Male","29","","",""
"Yes","2017","(1a) inadequately completed","Female","21","","",""
"Yes","2017","(1b) general elementary school","Male","67","1","1","1"
"Yes","2017","(1b) general elementary school","Female","147","1","1","1"
"Yes","2017","(1c) basic vocational qualification","Male","409","1","1","1"
"Yes","2017","(1c) basic vocational qualification","Female","309","1","1","1"
"Yes","2017","(2b) intermediate general qualification","Male","15","","",""
"Yes","2017","(2b) intermediate general qualification","Female","27","","",""
"Yes","2017","(2a) intermediate vocational","Male","232","1","1","1"
"Yes","2017","(2a) intermediate vocational","Female","225","1","1","1"
"Yes","2017","(2c_gen) general maturity certificate","Male","20","","",""
"Yes","2017","(2c_gen) general maturity certificate","Female","21","","",""
"Yes","2017","(2c_voc) vocational maturity certificate","Male","89","1","1","1"
"Yes","2017","(2c_voc) vocational maturity certificate","Female","62","1","1","1"
"Yes","2017","(3a) lower tertiary education","Male","109","1","1","1"
"Yes","2017","(3a) lower tertiary education","Female","46","1","1","1"
"Yes","2017","(3b) higher tertiary education","Male","238","1","1","1"
"Yes","2017","(3b) higher tertiary education","Female","77","1","1","1"
"Yes","2018","(0) in school","Male","","","",""
"Yes","2018","(0) in school","Female","","","",""
"Yes","2018","(1a) inadequately completed","Male","","","",""
"Yes","2018","(1a) inadequately completed","Female","","","",""
"Yes","2018","(1b) general elementary school","Male","","","",""
"Yes","2018","(1b) general elementary school","Female","","","",""
"Yes","2018","(1c) basic vocational qualification","Male","","","",""
"Yes","2018","(1c) basic vocational qualification","Female","","","",""
"Yes","2018","(2b) intermediate general qualification","Male","","","",""
"Yes","2018","(2b) intermediate general qualification","Female","","","",""
"Yes","2018","(2a) intermediate vocational","Male","","","",""
"Yes","2018","(2a) intermediate vocational","Female","","","",""
"Yes","2018","(2c_gen) general maturity certificate","Male","","","",""
"Yes","2018","(2c_gen) general maturity certificate","Female","","","",""
"Yes","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes","2018","(3a) lower tertiary education","Male","","","",""
"Yes","2018","(3a) lower tertiary education","Female","","","",""
"Yes","2018","(3b) higher tertiary education","Male","","","",""
"Yes","2018","(3b) higher tertiary education","Female","","","",""
"Yes","2019","(0) in school","Male","","","",""
"Yes","2019","(0) in school","Female","1","","",""
"Yes","2019","(1a) inadequately completed","Male","25","","",""
"Yes","2019","(1a) inadequately completed","Female","24","","",""
"Yes","2019","(1b) general elementary school","Male","74","1","1","1"
"Yes","2019","(1b) general elementary school","Female","122","1","1","1"
"Yes","2019","(1c) basic vocational qualification","Male","445","1","1","1"
"Yes","2019","(1c) basic vocational qualification","Female","296","1","1","1"
"Yes","2019","(2b) intermediate general qualification","Male","18","","",""
"Yes","2019","(2b) intermediate general qualification","Female","28","","",""
"Yes","2019","(2a) intermediate vocational","Male","253","1","1","1"
"Yes","2019","(2a) intermediate vocational","Female","248","1","1","1"
"Yes","2019","(2c_gen) general maturity certificate","Male","26","","",""
"Yes","2019","(2c_gen) general maturity certificate","Female","27","","",""
"Yes","2019","(2c_voc) vocational maturity certificate","Male","85","1","1","1"
"Yes","2019","(2c_voc) vocational maturity certificate","Female","74","1","1","1"
"Yes","2019","(3a) lower tertiary education","Male","129","1","1","1"
"Yes","2019","(3a) lower tertiary education","Female","49","1","1","1"
"Yes","2019","(3b) higher tertiary education","Male","266","1","1","1"
"Yes","2019","(3b) higher tertiary education","Female","99","1","1","1"
