"ple0014","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","2009","indirect migration background","general elemantary","146","1","1","1"
"No","2009","indirect migration background","middle vocational","285","0.988254349714646","0.975811359848679","1.00069733958061"
"No","2009","indirect migration background","vocational + Abi","36","0.992856970029512","0.96572184608491","1.01999209397412"
"No","2009","indirect migration background","higher vocational","30","1","1","1"
"No","2009","indirect migration background","higher education","85","0.965174676190531","0.926869514856626","1.00347983752444"
"Yes","2010","no migration background","in school","","","",""
"Yes","2010","no migration background","inadequately","","","",""
"Yes","2010","no migration background","general elemantary","","","",""
"Yes","2010","no migration background","middle vocational","","","",""
"Yes","2010","no migration background","vocational + Abi","","","",""
"Yes","2010","no migration background","higher vocational","","","",""
"Yes","2010","no migration background","higher education","","","",""
"Yes","2010","direct migration background","in school","","","",""
"Yes","2010","direct migration background","inadequately","","","",""
"Yes","2010","direct migration background","general elemantary","","","",""
"Yes","2010","direct migration background","middle vocational","","","",""
"Yes","2010","direct migration background","vocational + Abi","","","",""
"Yes","2010","direct migration background","higher vocational","","","",""
"Yes","2010","direct migration background","higher education","","","",""
"Yes","2010","indirect migration background","in school","","","",""
"Yes","2010","indirect migration background","inadequately","","","",""
"Yes","2010","indirect migration background","general elemantary","","","",""
"Yes","2010","indirect migration background","middle vocational","","","",""
"Yes","2010","indirect migration background","vocational + Abi","","","",""
"Yes","2010","indirect migration background","higher vocational","","","",""
"Yes","2010","indirect migration background","higher education","","","",""
"No","2010","no migration background","in school","","","",""
"No","2010","no migration background","inadequately","","","",""
"No","2010","no migration background","general elemantary","","","",""
"No","2010","no migration background","middle vocational","","","",""
"No","2010","no migration background","vocational + Abi","","","",""
"No","2010","no migration background","higher vocational","","","",""
"No","2010","no migration background","higher education","","","",""
"No","2010","direct migration background","in school","","","",""
"No","2010","direct migration background","inadequately","","","",""
"No","2010","direct migration background","general elemantary","","","",""
"No","2010","direct migration background","middle vocational","","","",""
"No","2010","direct migration background","vocational + Abi","","","",""
"No","2010","direct migration background","higher vocational","","","",""
"No","2010","direct migration background","higher education","","","",""
"No","2010","indirect migration background","in school","","","",""
"No","2010","indirect migration background","inadequately","","","",""
"No","2010","indirect migration background","general elemantary","","","",""
"No","2010","indirect migration background","middle vocational","","","",""
"No","2010","indirect migration background","vocational + Abi","","","",""
"No","2010","indirect migration background","higher vocational","","","",""
"No","2010","indirect migration background","higher education","","","",""
"Yes","2011","no migration background","in school","","","",""
"Yes","2011","no migration background","inadequately","11","","",""
"Yes","2011","no migration background","general elemantary","235","0.155711013224668","0.138146788753127","0.173275237696209"
"Yes","2011","no migration background","middle vocational","1001","0.110990153104078","0.10465252684635","0.117327779361806"
"Yes","2011","no migration background","vocational + Abi","38","0.0506515371805423","0.0367219335857485","0.0645811407753362"
"Yes","2011","no migration background","higher vocational","150","0.109504153525589","0.0926837913128661","0.126324515738312"
"Yes","2011","no migration background","higher education","373","0.10096591277525","0.091766185558554","0.110165639991946"
"Yes","2011","direct migration background","in school","","","",""
"Yes","2011","direct migration background","inadequately","12","","",""
"Yes","2011","direct migration background","general elemantary","38","0.109086755024592","0.0792367231751194","0.138936786874065"
"Yes","2011","direct migration background","middle vocational","62","0.0734188044004672","0.0550202019306832","0.0918174068702512"
"Yes","2011","direct migration background","vocational + Abi","13","","",""
"Yes","2011","direct migration background","higher vocational","14","","",""
"Yes","2011","direct migration background","higher education","22","","",""
"Yes","2011","indirect migration background","in school","","","",""
"Yes","2011","indirect migration background","inadequately","2","","",""
"Yes","2011","indirect migration background","general elemantary","1","","",""
"Yes","2011","indirect migration background","middle vocational","9","","",""
"Yes","2011","indirect migration background","vocational + Abi","1","","",""
"Yes","2011","indirect migration background","higher vocational","","","",""
"Yes","2011","indirect migration background","higher education","4","","",""
"No","2011","no migration background","in school","242","1","1","1"
"No","2011","no migration background","inadequately","109","0.872170584893799","0.812429433765052","0.931911736022547"
"No","2011","no migration background","general elemantary","1402","0.844288986775332","0.826724762303791","0.861853211246873"
"No","2011","no migration background","middle vocational","8436","0.889009846895922","0.882672220638194","0.89534747315365"
"No","2011","no migration background","vocational + Abi","914","0.949348462819458","0.935418859224664","0.963278066414252"
"No","2011","no migration background","higher vocational","1174","0.890495846474411","0.873675484261688","0.907316208687134"
"No","2011","no migration background","higher education","3747","0.89903408722475","0.889834360008054","0.908233814441446"
"No","2011","direct migration background","in school","13","","",""
"No","2011","direct migration background","inadequately","86","0.817668694401464","0.741222766004416","0.894114622798511"
"No","2011","direct migration background","general elemantary","381","0.890913244975408","0.861063213125935","0.920763276824881"
"No","2011","direct migration background","middle vocational","710","0.926581195599533","0.908182593129749","0.944979798069317"
"No","2011","direct migration background","vocational + Abi","198","0.94275175607304","0.911405431721963","0.974098080424117"
"No","2011","direct migration background","higher vocational","80","0.862881839330723","0.793346221457738","0.932417457203708"
"No","2011","direct migration background","higher education","349","0.966372763012784","0.948029395429772","0.984716130595795"
"No","2011","indirect migration background","in school","58","1","1","1"
"No","2011","indirect migration background","inadequately","13","","",""
"No","2011","indirect migration background","general elemantary","131","0.988308420918266","0.969970759105861","1.00664608273067"
"No","2011","indirect migration background","middle vocational","330","0.973426704046319","0.956305962069184","0.990547446023453"
"No","2011","indirect migration background","vocational + Abi","45","0.980542115706571","0.940625831200039","1.0204584002131"
"No","2011","indirect migration background","higher vocational","36","1","1","1"
"No","2011","indirect migration background","higher education","105","0.955406626602547","0.916657302625619","0.994155950579475"
"Yes","2012","no migration background","in school","","","",""
"Yes","2012","no migration background","inadequately","","","",""
"Yes","2012","no migration background","general elemantary","","","",""
"Yes","2012","no migration background","middle vocational","","","",""
"Yes","2012","no migration background","vocational + Abi","","","",""
"Yes","2012","no migration background","higher vocational","","","",""
"Yes","2012","no migration background","higher education","","","",""
"Yes","2012","direct migration background","in school","","","",""
"Yes","2012","direct migration background","inadequately","","","",""
"Yes","2012","direct migration background","general elemantary","","","",""
"Yes","2012","direct migration background","middle vocational","","","",""
"Yes","2012","direct migration background","vocational + Abi","","","",""
"Yes","2012","direct migration background","higher vocational","","","",""
"Yes","2012","direct migration background","higher education","","","",""
"Yes","2012","indirect migration background","in school","","","",""
"Yes","2012","indirect migration background","inadequately","","","",""
"Yes","2012","indirect migration background","general elemantary","","","",""
"Yes","2012","indirect migration background","middle vocational","","","",""
"Yes","2012","indirect migration background","vocational + Abi","","","",""
"Yes","2012","indirect migration background","higher vocational","","","",""
"Yes","2012","indirect migration background","higher education","","","",""
"No","2012","no migration background","in school","","","",""
"No","2012","no migration background","inadequately","","","",""
"No","2012","no migration background","general elemantary","","","",""
"No","2012","no migration background","middle vocational","","","",""
"No","2012","no migration background","vocational + Abi","","","",""
"No","2012","no migration background","higher vocational","","","",""
"No","2012","no migration background","higher education","","","",""
"No","2012","direct migration background","in school","","","",""
"No","2012","direct migration background","inadequately","","","",""
"No","2012","direct migration background","general elemantary","","","",""
"No","2012","direct migration background","middle vocational","","","",""
"No","2012","direct migration background","vocational + Abi","","","",""
"No","2012","direct migration background","higher vocational","","","",""
"No","2012","direct migration background","higher education","","","",""
"No","2012","indirect migration background","in school","","","",""
"No","2012","indirect migration background","inadequately","","","",""
"No","2012","indirect migration background","general elemantary","","","",""
"No","2012","indirect migration background","middle vocational","","","",""
"No","2012","indirect migration background","vocational + Abi","","","",""
"No","2012","indirect migration background","higher vocational","","","",""
"No","2012","indirect migration background","higher education","","","",""
"Yes","2013","no migration background","in school","1","","",""
"Yes","2013","no migration background","inadequately","12","","",""
"Yes","2013","no migration background","general elemantary","223","0.170771338222427","0.151143368204344","0.190399308240511"
"Yes","2013","no migration background","middle vocational","994","0.122746823407862","0.115777383621942","0.129716263193782"
"Yes","2013","no migration background","vocational + Abi","45","0.0565258254647438","0.041241834954731","0.0718098159747567"
"Yes","2013","no migration background","higher vocational","141","0.119985936318215","0.101833745703923","0.138138126932507"
"Yes","2013","no migration background","higher education","378","0.103397776667986","0.0939726853043194","0.112822868031653"
"Yes","2013","direct migration background","in school","","","",""
"Yes","2013","direct migration background","inadequately","10","","",""
"Yes","2013","direct migration background","general elemantary","37","0.139700947491127","0.102687670381208","0.176714224601047"
"Yes","2013","direct migration background","middle vocational","63","0.098679792542239","0.0755019397046781","0.1218576453798"
"Yes","2013","direct migration background","vocational + Abi","13","","",""
"Yes","2013","direct migration background","higher vocational","9","","",""
"Yes","2013","direct migration background","higher education","25","","",""
"Yes","2013","indirect migration background","in school","","","",""
"Yes","2013","indirect migration background","inadequately","","","",""
"Yes","2013","indirect migration background","general elemantary","1","","",""
"Yes","2013","indirect migration background","middle vocational","8","","",""
"Yes","2013","indirect migration background","vocational + Abi","1","","",""
"Yes","2013","indirect migration background","higher vocational","","","",""
"Yes","2013","indirect migration background","higher education","3","","",""
"No","2013","no migration background","in school","195","0.993899972895683","0.982999200367975","1.00480074542339"
"No","2013","no migration background","inadequately","103","0.866619101194688","0.804480693640848","0.928757508748528"
"No","2013","no migration background","general elemantary","1189","0.829228661777573","0.809600691759489","0.848856631795656"
"No","2013","no migration background","middle vocational","7522","0.877253176592138","0.870283736806218","0.884222616378058"
"No","2013","no migration background","vocational + Abi","832","0.943474174535256","0.928190184025243","0.958758165045269"
"No","2013","no migration background","higher vocational","1090","0.880014063681785","0.861861873067493","0.898166254296077"
"No","2013","no migration background","higher education","3631","0.896602223332013","0.887177131968346","0.90602731469568"
"No","2013","direct migration background","in school","11","","",""
"No","2013","direct migration background","inadequately","57","0.763053561507216","0.661238203151212","0.86486891986322"
"No","2013","direct migration background","general elemantary","300","0.860299052508873","0.823285775398953","0.897312329618792"
"No","2013","direct migration background","middle vocational","573","0.901320207457761","0.8781423546202","0.924498060295322"
"No","2013","direct migration background","vocational + Abi","176","0.929092867076756","0.89250039799507","0.965685336158443"
"No","2013","direct migration background","higher vocational","63","0.89387528108592","0.822732869454359","0.96501769271748"
"No","2013","direct migration background","higher education","330","0.945199007596697","0.921524020301057","0.968873994892336"
"No","2013","indirect migration background","in school","53","1","1","1"
"No","2013","indirect migration background","inadequately","13","","",""
"No","2013","indirect migration background","general elemantary","116","0.988276638303859","0.968772781175961","1.00778049543176"
"No","2013","indirect migration background","middle vocational","299","0.965300603108361","0.944828090122993","0.985773116093729"
"No","2013","indirect migration background","vocational + Abi","36","0.967206947502648","0.909822017684433","1.02459187732086"
"No","2013","indirect migration background","higher vocational","30","1","1","1"
"No","2013","indirect migration background","higher education","111","0.958655595965352","0.922109975533289","0.995201216397416"
"Yes","2014","no migration background","in school","","","",""
"Yes","2014","no migration background","inadequately","","","",""
"Yes","2014","no migration background","general elemantary","","","",""
"Yes","2014","no migration background","middle vocational","","","",""
"Yes","2014","no migration background","vocational + Abi","","","",""
"Yes","2014","no migration background","higher vocational","","","",""
"Yes","2014","no migration background","higher education","","","",""
"Yes","2014","direct migration background","in school","","","",""
"Yes","2014","direct migration background","inadequately","","","",""
"Yes","2014","direct migration background","general elemantary","","","",""
"Yes","2014","direct migration background","middle vocational","","","",""
"Yes","2014","direct migration background","vocational + Abi","","","",""
"Yes","2014","direct migration background","higher vocational","","","",""
"Yes","2014","direct migration background","higher education","","","",""
"Yes","2014","indirect migration background","in school","","","",""
"Yes","2014","indirect migration background","inadequately","","","",""
"Yes","2014","indirect migration background","general elemantary","","","",""
"Yes","2014","indirect migration background","middle vocational","","","",""
"Yes","2014","indirect migration background","vocational + Abi","","","",""
"Yes","2014","indirect migration background","higher vocational","","","",""
"Yes","2014","indirect migration background","higher education","","","",""
"No","2014","no migration background","in school","","","",""
"No","2014","no migration background","inadequately","","","",""
"No","2014","no migration background","general elemantary","","","",""
"No","2014","no migration background","middle vocational","","","",""
"No","2014","no migration background","vocational + Abi","","","",""
"No","2014","no migration background","higher vocational","","","",""
"No","2014","no migration background","higher education","","","",""
"No","2014","direct migration background","in school","","","",""
"No","2014","direct migration background","inadequately","","","",""
"No","2014","direct migration background","general elemantary","","","",""
"No","2014","direct migration background","middle vocational","","","",""
"No","2014","direct migration background","vocational + Abi","","","",""
"No","2014","direct migration background","higher vocational","","","",""
"No","2014","direct migration background","higher education","","","",""
"No","2014","indirect migration background","in school","","","",""
"No","2014","indirect migration background","inadequately","","","",""
"No","2014","indirect migration background","general elemantary","","","",""
"No","2014","indirect migration background","middle vocational","","","",""
"No","2014","indirect migration background","vocational + Abi","","","",""
"No","2014","indirect migration background","higher vocational","","","",""
"No","2014","indirect migration background","higher education","","","",""
"Yes","2015","no migration background","in school","2","","",""
"Yes","2015","no migration background","inadequately","15","","",""
"Yes","2015","no migration background","general elemantary","208","0.148290360969475","0.13093085364869","0.165649868290259"
"Yes","2015","no migration background","middle vocational","992","0.12079158811078","0.114259028103791","0.127324148117768"
"Yes","2015","no migration background","vocational + Abi","47","0.0490173339307218","0.0369416968824464","0.0610929709789972"
"Yes","2015","no migration background","higher vocational","162","0.128194554975463","0.110530782899642","0.145858327051285"
"Yes","2015","no migration background","higher education","385","0.094784830030536","0.0863756457637923","0.10319401429728"
"Yes","2015","direct migration background","in school","1","","",""
"Yes","2015","direct migration background","inadequately","24","","",""
"Yes","2015","direct migration background","general elemantary","48","0.0904189904007374","0.070163010965462","0.110674969836013"
"Yes","2015","direct migration background","middle vocational","89","0.0817568636481604","0.0678399895314706","0.0956737377648502"
"Yes","2015","direct migration background","vocational + Abi","30","0.0403001538578951","0.0248200699299101","0.0557802377858801"
"Yes","2015","direct migration background","higher vocational","8","","",""
"Yes","2015","direct migration background","higher education","39","0.0561726810089083","0.0417345939151268","0.0706107681026897"
"Yes","2015","indirect migration background","in school","","","",""
"Yes","2015","indirect migration background","inadequately","1","","",""
"Yes","2015","indirect migration background","general elemantary","8","","",""
"Yes","2015","indirect migration background","middle vocational","20","","",""
"Yes","2015","indirect migration background","vocational + Abi","2","","",""
"Yes","2015","indirect migration background","higher vocational","","","",""
"Yes","2015","indirect migration background","higher education","6","","",""
"No","2015","no migration background","in school","217","0.998486412382773","0.993337673155664","1.00363515160988"
"No","2015","no migration background","inadequately","144","0.874939760178565","0.823523766461975","0.926355753895156"
"No","2015","no migration background","general elemantary","1402","0.851709639030525","0.834350131709741","0.86906914635131"
"No","2015","no migration background","middle vocational","8568","0.87920841188922","0.872675851882232","0.885740971896209"
"No","2015","no migration background","vocational + Abi","1181","0.950982666069278","0.938907029021003","0.963058303117554"
"No","2015","no migration background","higher vocational","1214","0.871805445024537","0.854141672948715","0.889469217100358"
"No","2015","no migration background","higher education","4276","0.905215169969464","0.89680598570272","0.913624354236208"
"No","2015","direct migration background","in school","33","0.996093237952084","0.975124750285221","1.01706172561895"
"No","2015","direct migration background","inadequately","193","0.823364270530598","0.772623914438088","0.874104626623109"
"No","2015","direct migration background","general elemantary","722","0.909581009599263","0.889325030163987","0.929836989034538"
"No","2015","direct migration background","middle vocational","1400","0.91824313635184","0.90432626223515","0.932160010468529"
"No","2015","direct migration background","vocational + Abi","590","0.959699846142105","0.94421976221412","0.97517993007009"
"No","2015","direct migration background","higher vocational","90","0.9068839557811","0.849350140929758","0.964417770632441"
"No","2015","direct migration background","higher education","938","0.943827318991092","0.92938923189731","0.958265406084873"
"No","2015","indirect migration background","in school","99","1","1","1"
"No","2015","indirect migration background","inadequately","35","0.965924462585302","0.906660623687432","1.02518830148317"
"No","2015","indirect migration background","general elemantary","300","0.98259185656064","0.967985713794641","0.997197999326639"
"No","2015","indirect migration background","middle vocational","642","0.959369580247885","0.944329930486013","0.974409230009757"
"No","2015","indirect migration background","vocational + Abi","111","0.958103818552926","0.921163352044326","0.995044285061526"
"No","2015","indirect migration background","higher vocational","58","1","1","1"
"No","2015","indirect migration background","higher education","249","0.964314154088282","0.941545609557301","0.987082698619264"
"Yes","2016","no migration background","in school","","","",""
"Yes","2016","no migration background","inadequately","","","",""
"Yes","2016","no migration background","general elemantary","","","",""
"Yes","2016","no migration background","middle vocational","","","",""
"Yes","2016","no migration background","vocational + Abi","","","",""
"Yes","2016","no migration background","higher vocational","","","",""
"Yes","2016","no migration background","higher education","","","",""
"Yes","2016","direct migration background","in school","","","",""
"Yes","2016","direct migration background","inadequately","","","",""
"Yes","2016","direct migration background","general elemantary","","","",""
"Yes","2016","direct migration background","middle vocational","","","",""
"Yes","2016","direct migration background","vocational + Abi","","","",""
"Yes","2016","direct migration background","higher vocational","","","",""
"Yes","2016","direct migration background","higher education","","","",""
"Yes","2016","indirect migration background","in school","","","",""
"Yes","2016","indirect migration background","inadequately","","","",""
"Yes","2016","indirect migration background","general elemantary","","","",""
"Yes","2016","indirect migration background","middle vocational","","","",""
"Yes","2016","indirect migration background","vocational + Abi","","","",""
"Yes","2016","indirect migration background","higher vocational","","","",""
"Yes","2016","indirect migration background","higher education","","","",""
"No","2016","no migration background","in school","","","",""
"No","2016","no migration background","inadequately","","","",""
"No","2016","no migration background","general elemantary","","","",""
"No","2016","no migration background","middle vocational","","","",""
"No","2016","no migration background","vocational + Abi","","","",""
"No","2016","no migration background","higher vocational","","","",""
"No","2016","no migration background","higher education","","","",""
"No","2016","direct migration background","in school","","","",""
"No","2016","direct migration background","inadequately","","","",""
"No","2016","direct migration background","general elemantary","","","",""
"No","2016","direct migration background","middle vocational","","","",""
"No","2016","direct migration background","vocational + Abi","","","",""
"No","2016","direct migration background","higher vocational","","","",""
"No","2016","direct migration background","higher education","","","",""
"No","2016","indirect migration background","in school","","","",""
"No","2016","indirect migration background","inadequately","","","",""
"No","2016","indirect migration background","general elemantary","","","",""
"No","2016","indirect migration background","middle vocational","","","",""
"No","2016","indirect migration background","vocational + Abi","","","",""
"No","2016","indirect migration background","higher vocational","","","",""
"No","2016","indirect migration background","higher education","","","",""
"Yes","2017","no migration background","in school","1","","",""
"Yes","2017","no migration background","inadequately","20","","",""
"Yes","2017","no migration background","general elemantary","217","0.144198883137744","0.127592405482218","0.16080536079327"
"Yes","2017","no migration background","middle vocational","1003","0.119280758576604","0.112884831775876","0.125676685377333"
"Yes","2017","no migration background","vocational + Abi","60","0.0655457918833328","0.0527720869410118","0.0783194968256538"
"Yes","2017","no migration background","higher vocational","161","0.115343487533143","0.098586757968914","0.132100217097373"
"Yes","2017","no migration background","higher education","404","0.088470864231424","0.0806594454498089","0.096282283013039"
"Yes","2017","direct migration background","in school","","","",""
"Yes","2017","direct migration background","inadequately","18","","",""
"Yes","2017","direct migration background","general elemantary","29","","",""
"Yes","2017","direct migration background","middle vocational","88","0.0649084635522784","0.0526436777027172","0.0771732494018397"
"Yes","2017","direct migration background","vocational + Abi","50","0.103655604004699","0.0802945160809191","0.127016691928479"
"Yes","2017","direct migration background","higher vocational","5","","",""
"Yes","2017","direct migration background","higher education","57","0.0635993827945103","0.0497514430443634","0.0774473225446572"
"Yes","2017","indirect migration background","in school","1","","",""
"Yes","2017","indirect migration background","inadequately","2","","",""
"Yes","2017","indirect migration background","general elemantary","6","","",""
"Yes","2017","indirect migration background","middle vocational","21","","",""
"Yes","2017","indirect migration background","vocational + Abi","1","","",""
"Yes","2017","indirect migration background","higher vocational","1","","",""
"Yes","2017","indirect migration background","higher education","9","","",""
"No","2017","no migration background","in school","289","0.998913963534834","0.995123124553324","1.00270480251634"
"No","2017","no migration background","inadequately","149","0.877784473174991","0.828403246039453","0.927165700310528"
"No","2017","no migration background","general elemantary","1502","0.855801116862256","0.839194639206729","0.872407594517782"
"No","2017","no migration background","middle vocational","8862","0.880719241423396","0.874323314622667","0.887115168224124"
"No","2017","no migration background","vocational + Abi","1382","0.934454208116667","0.921680503174346","0.947227913058988"
"No","2017","no migration background","higher vocational","1235","0.884656512466857","0.867899782902627","0.901413242031086"
"No","2017","no migration background","higher education","4673","0.911529135768576","0.903717716986961","0.919340554550191"
"No","2017","direct migration background","in school","34","1","1","1"
"No","2017","direct migration background","inadequately","231","0.896241679855913","0.858364952144686","0.93411840756714"
"No","2017","direct migration background","general elemantary","737","0.944958534702952","0.92880806804048","0.961109001365424"
"No","2017","direct migration background","middle vocational","1462","0.935091536447722","0.92282675059816","0.947356322297283"
"No","2017","direct migration background","vocational + Abi","604","0.896344395995301","0.872983308071521","0.919705483919081"
"No","2017","direct migration background","higher vocational","86","0.917566235355927","0.861059700770431","0.974072769941422"
"No","2017","direct migration background","higher education","1136","0.93640061720549","0.922552677455343","0.950248556955637"
"No","2017","indirect migration background","in school","87","0.983008881725861","0.956006849120532","1.01001091433119"
"No","2017","indirect migration background","inadequately","37","0.952370289688737","0.885527021341817","1.01921355803566"
"No","2017","indirect migration background","general elemantary","275","0.981828338394695","0.966210891677965","0.997445785111424"
"No","2017","indirect migration background","middle vocational","701","0.954872708297275","0.939731104858806","0.970014311735745"
"No","2017","indirect migration background","vocational + Abi","129","0.979910544811423","0.955791855117512","1.00402923450533"
"No","2017","indirect migration background","higher vocational","58","0.979953153557066","0.944189014527901","1.01571729258623"
"No","2017","indirect migration background","higher education","275","0.971406752021449","0.952023741777356","0.990789762265542"
"Yes","2018","no migration background","in school","","","",""
"Yes","2018","no migration background","inadequately","","","",""
"Yes","2018","no migration background","general elemantary","","","",""
"Yes","2018","no migration background","middle vocational","","","",""
"Yes","2018","no migration background","vocational + Abi","","","",""
"Yes","2018","no migration background","higher vocational","","","",""
"Yes","2018","no migration background","higher education","","","",""
"Yes","2018","direct migration background","in school","","","",""
"Yes","2018","direct migration background","inadequately","","","",""
"Yes","2018","direct migration background","general elemantary","","","",""
"Yes","2018","direct migration background","middle vocational","","","",""
"Yes","2018","direct migration background","vocational + Abi","","","",""
"Yes","2018","direct migration background","higher vocational","","","",""
"Yes","2018","direct migration background","higher education","","","",""
"Yes","2018","indirect migration background","in school","","","",""
"Yes","2018","indirect migration background","inadequately","","","",""
"Yes","2018","indirect migration background","general elemantary","","","",""
"Yes","2018","indirect migration background","middle vocational","","","",""
"Yes","2018","indirect migration background","vocational + Abi","","","",""
"Yes","2018","indirect migration background","higher vocational","","","",""
"Yes","2018","indirect migration background","higher education","","","",""
"No","2018","no migration background","in school","","","",""
"No","2018","no migration background","inadequately","","","",""
"No","2018","no migration background","general elemantary","","","",""
"No","2018","no migration background","middle vocational","","","",""
"No","2018","no migration background","vocational + Abi","","","",""
"No","2018","no migration background","higher vocational","","","",""
"No","2018","no migration background","higher education","","","",""
"No","2018","direct migration background","in school","","","",""
"No","2018","direct migration background","inadequately","","","",""
"No","2018","direct migration background","general elemantary","","","",""
"No","2018","direct migration background","middle vocational","","","",""
"No","2018","direct migration background","vocational + Abi","","","",""
"No","2018","direct migration background","higher vocational","","","",""
"No","2018","direct migration background","higher education","","","",""
"No","2018","indirect migration background","in school","","","",""
"No","2018","indirect migration background","inadequately","","","",""
"No","2018","indirect migration background","general elemantary","","","",""
"No","2018","indirect migration background","middle vocational","","","",""
"No","2018","indirect migration background","vocational + Abi","","","",""
"No","2018","indirect migration background","higher vocational","","","",""
"No","2018","indirect migration background","higher education","","","",""
"Yes","2019","no migration background","in school","","","",""
"Yes","2019","no migration background","inadequately","20","","",""
"Yes","2019","no migration background","general elemantary","212","0.161255837280401","0.143173331189946","0.179338343370857"
"Yes","2019","no migration background","middle vocational","1067","0.133443764945277","0.126507899250889","0.140379630639666"
"Yes","2019","no migration background","vocational + Abi","74","0.0513712093311587","0.0402330989750943","0.062509319687223"
"Yes","2019","no migration background","higher vocational","180","0.121827798453094","0.105400687891213","0.138254909014975"
"Yes","2019","no migration background","higher education","484","0.091588886869156","0.0840456370890173","0.0991321366492948"
"Yes","2019","direct migration background","in school","","","",""
"Yes","2019","direct migration background","inadequately","18","","",""
"Yes","2019","direct migration background","general elemantary","24","","",""
"Yes","2019","direct migration background","middle vocational","79","0.0672572964337218","0.0532826398479623","0.0812319530194813"
"Yes","2019","direct migration background","vocational + Abi","41","0.0528611504669641","0.0336661569251481","0.0720561440087801"
"Yes","2019","direct migration background","higher vocational","11","","",""
"Yes","2019","direct migration background","higher education","45","0.044180545211143","0.0318619068197361","0.0564991836025498"
"Yes","2019","indirect migration background","in school","1","","",""
"Yes","2019","indirect migration background","inadequately","2","","",""
"Yes","2019","indirect migration background","general elemantary","2","","",""
"Yes","2019","indirect migration background","middle vocational","25","","",""
"Yes","2019","indirect migration background","vocational + Abi","5","","",""
"Yes","2019","indirect migration background","higher vocational","1","","",""
"Yes","2019","indirect migration background","higher education","14","","",""
"No","2019","no migration background","in school","204","1","1","1"
"No","2019","no migration background","inadequately","128","0.84363102448878","0.785115810176362","0.902146238801197"
"No","2019","no migration background","general elemantary","1377","0.838744162719599","0.820661656629143","0.856826668810054"
"No","2019","no migration background","middle vocational","8167","0.866556235054723","0.859620369360334","0.873492100749111"
"No","2019","no migration background","vocational + Abi","1435","0.948628790668841","0.937490680312777","0.959766901024906"
"No","2019","no migration background","higher vocational","1343","0.878172201546906","0.861745090985025","0.894599312108787"
"No","2019","no migration background","higher education","5133","0.908411113130844","0.900867863350705","0.915954362910983"
"No","2019","direct migration background","in school","45","1","1","1"
"No","2019","direct migration background","inadequately","186","0.919782172463076","0.882507747758388","0.957056597167764"
"No","2019","direct migration background","general elemantary","570","0.926167676136101","0.905138466645964","0.947196885626237"
