"ple0014","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"No","2015","35-65 y.","Male","6057","0.926199797579718","0.919827275362663","0.932572319796772"
"No","2015","35-65 y.","Female","7652","0.952187333975243","0.947506775161617","0.956867892788869"
"No","2015","66 and older","Male","1688","0.688708892555914","0.670219148751679","0.707198636360149"
"No","2015","66 and older","Female","1972","0.771503972157309","0.755182146729934","0.787825797584683"
"Yes","2016","16-34 y.","Male","","","",""
"Yes","2016","16-34 y.","Female","","","",""
"Yes","2016","35-65 y.","Male","","","",""
"Yes","2016","35-65 y.","Female","","","",""
"Yes","2016","66 and older","Male","","","",""
"Yes","2016","66 and older","Female","","","",""
"No","2016","16-34 y.","Male","","","",""
"No","2016","16-34 y.","Female","","","",""
"No","2016","35-65 y.","Male","","","",""
"No","2016","35-65 y.","Female","","","",""
"No","2016","66 and older","Male","","","",""
"No","2016","66 and older","Female","","","",""
"Yes","2017","16-34 y.","Male","35","0.0157365526741123","0.0112355777216403","0.0202375276265844"
"Yes","2017","16-34 y.","Female","54","0.0153041700484301","0.0111208481762306","0.0194874919206296"
"Yes","2017","35-65 y.","Male","488","0.0829157695944924","0.0764210353804317","0.0894105038085531"
"Yes","2017","35-65 y.","Female","356","0.0417635399015083","0.0375157474323668","0.0460113323706498"
"Yes","2017","66 and older","Male","700","0.293940051229441","0.275999521639533","0.31188058081935"
"Yes","2017","66 and older","Female","543","0.219225779169268","0.203186818949726","0.23526473938881"
"No","2017","16-34 y.","Male","2902","0.984263447325888","0.979762472373416","0.98876442227836"
"No","2017","16-34 y.","Female","3254","0.98469582995157","0.98051250807937","0.988879151823769"
"No","2017","35-65 y.","Male","6437","0.917084230405508","0.910589496191447","0.923578964619568"
"No","2017","35-65 y.","Female","8164","0.958236460098492","0.95398866762935","0.962484252567633"
"No","2017","66 and older","Male","1777","0.706059948770559","0.68811941918065","0.724000478360467"
"No","2017","66 and older","Female","2013","0.780774220830732","0.76473526061119","0.796813181050274"
"Yes","2018","16-34 y.","Male","","","",""
"Yes","2018","16-34 y.","Female","","","",""
"Yes","2018","35-65 y.","Male","","","",""
"Yes","2018","35-65 y.","Female","","","",""
"Yes","2018","66 and older","Male","","","",""
"Yes","2018","66 and older","Female","","","",""
"No","2018","16-34 y.","Male","","","",""
"No","2018","16-34 y.","Female","","","",""
"No","2018","35-65 y.","Male","","","",""
"No","2018","35-65 y.","Female","","","",""
"No","2018","66 and older","Male","","","",""
"No","2018","66 and older","Female","","","",""
"Yes","2019","16-34 y.","Male","43","0.0163184003462688","0.0114437274843204","0.0211930732082171"
"Yes","2019","16-34 y.","Female","46","0.0163464450571242","0.0116959227496237","0.0209969673646246"
"Yes","2019","35-65 y.","Male","529","0.084974526436323","0.0784939567376522","0.0914550961349937"
"Yes","2019","35-65 y.","Female","367","0.0469800260502575","0.0423608846335205","0.0515991674669945"
"Yes","2019","66 and older","Male","772","0.297633117292733","0.280212007789869","0.315054226795597"
"Yes","2019","66 and older","Female","573","0.226130566075308","0.210054070084111","0.242207062066506"
"No","2019","16-34 y.","Male","2552","0.983681599653731","0.978806926791783","0.98855627251568"
"No","2019","16-34 y.","Female","2810","0.983653554942876","0.979003032635375","0.988304077250376"
"No","2019","35-65 y.","Male","6583","0.915025473563677","0.908544903865006","0.921506043262348"
"No","2019","35-65 y.","Female","7694","0.953019973949742","0.948400832533006","0.957639115366479"
"No","2019","66 and older","Male","1874","0.702366882707267","0.684945773204404","0.719787992210131"
"No","2019","66 and older","Female","2028","0.773869433924692","0.757792937933494","0.789945929915889"
