"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2006","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2006","35-65 y.","Other degree","","","","","","","","","","",""
"2006","35-65 y.","secondary school degree","","","","","","","","","","",""
"2006","66 and older","college entrance qualification","","","","","","","","","","",""
"2006","66 and older","lower secondary degree","","","","","","","","","","",""
"2006","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2006","66 and older","Other degree","","","","","","","","","","",""
"2006","66 and older","secondary school degree","","","","","","","","","","",""
"2007","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2007","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2007","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2007","16-34 y.","Other degree","","","","","","","","","","",""
"2007","16-34 y.","secondary school degree","","","","","","","","","","",""
"2007","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2007","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2007","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2007","35-65 y.","Other degree","","","","","","","","","","",""
"2007","35-65 y.","secondary school degree","","","","","","","","","","",""
"2007","66 and older","college entrance qualification","","","","","","","","","","",""
"2007","66 and older","lower secondary degree","","","","","","","","","","",""
"2007","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2007","66 and older","Other degree","","","","","","","","","","",""
"2007","66 and older","secondary school degree","","","","","","","","","","",""
"2008","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2008","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2008","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2008","16-34 y.","Other degree","","","","","","","","","","",""
"2008","16-34 y.","secondary school degree","","","","","","","","","","",""
"2008","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2008","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2008","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2008","35-65 y.","Other degree","","","","","","","","","","",""
"2008","35-65 y.","secondary school degree","","","","","","","","","","",""
"2008","66 and older","college entrance qualification","","","","","","","","","","",""
"2008","66 and older","lower secondary degree","","","","","","","","","","",""
"2008","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2008","66 and older","Other degree","","","","","","","","","","",""
"2008","66 and older","secondary school degree","","","","","","","","","","",""
"2009","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2009","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2009","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2009","16-34 y.","Other degree","","","","","","","","","","",""
"2009","16-34 y.","secondary school degree","","","","","","","","","","",""
"2009","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2009","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2009","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2009","35-65 y.","Other degree","","","","","","","","","","",""
"2009","35-65 y.","secondary school degree","","","","","","","","","","",""
"2009","66 and older","college entrance qualification","","","","","","","","","","",""
"2009","66 and older","lower secondary degree","","","","","","","","","","",""
"2009","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2009","66 and older","Other degree","","","","","","","","","","",""
"2009","66 and older","secondary school degree","","","","","","","","","","",""
"2010","16-34 y.","college entrance qualification","5.22","5","1295","3","4","6","7","5.15","5.29","5","5"
"2010","16-34 y.","lower secondary degree","5.22","5","477","3","4","6","7","5.08","5.36","5","5"
"2010","16-34 y.","no degree/no degree yet","5.17","5","285","3","4","6","7","5","5.34","5","5"
"2010","16-34 y.","Other degree","5.4","6","74","2","4","7","7","5.02","5.78","5","6"
"2010","16-34 y.","secondary school degree","5.1","5","1027","3","4","6","7","5.01","5.19","5","5"
"2010","35-65 y.","college entrance qualification","5.3","6","2630","4","5","6","7","5.25","5.35","6","6"
"2010","35-65 y.","lower secondary degree","5.14","5","2555","3","4","7","7","5.08","5.2","5","5"
"2010","35-65 y.","no degree/no degree yet","5.25","5","77","4","4","7","7","4.87","5.63","5","6"
"2010","35-65 y.","Other degree","5.38","6","473","4","4","7","7","5.25","5.51","5","6"
"2010","35-65 y.","secondary school degree","5.18","5","3279","3","4","6","7","5.13","5.23","5","5"
"2010","66 and older","college entrance qualification","5.47","6","738","4","5","7","7","5.37","5.57","6","6"
"2010","66 and older","lower secondary degree","5.15","5","2309","3","4","6","7","5.09","5.21","5","5"
"2010","66 and older","no degree/no degree yet","4.74","5","50","2","4","6","7","4.24","5.24","4","6"
"2010","66 and older","Other degree","5.11","5","166","3","4","7","7","4.85","5.37","5","6"
"2010","66 and older","secondary school degree","5.21","6","740","3","4","6","7","5.1","5.32","5","6"
"2011","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2011","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2011","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2011","16-34 y.","Other degree","","","","","","","","","","",""
"2011","16-34 y.","secondary school degree","","","","","","","","","","",""
"2011","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2011","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2011","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2011","35-65 y.","Other degree","","","","","","","","","","",""
"2011","35-65 y.","secondary school degree","","","","","","","","","","",""
"2011","66 and older","college entrance qualification","","","","","","","","","","",""
"2011","66 and older","lower secondary degree","","","","","","","","","","",""
"2011","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2011","66 and older","Other degree","","","","","","","","","","",""
"2011","66 and older","secondary school degree","","","","","","","","","","",""
"2012","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2012","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2012","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2012","16-34 y.","Other degree","","","","","","","","","","",""
"2012","16-34 y.","secondary school degree","","","","","","","","","","",""
"2012","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2012","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2012","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2012","35-65 y.","Other degree","","","","","","","","","","",""
"2012","35-65 y.","secondary school degree","","","","","","","","","","",""
"2012","66 and older","college entrance qualification","","","","","","","","","","",""
"2012","66 and older","lower secondary degree","","","","","","","","","","",""
"2012","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2012","66 and older","Other degree","","","","","","","","","","",""
"2012","66 and older","secondary school degree","","","","","","","","","","",""
"2013","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2013","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2013","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2013","16-34 y.","Other degree","","","","","","","","","","",""
"2013","16-34 y.","secondary school degree","","","","","","","","","","",""
"2013","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2013","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2013","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2013","35-65 y.","Other degree","","","","","","","","","","",""
"2013","35-65 y.","secondary school degree","","","","","","","","","","",""
"2013","66 and older","college entrance qualification","","","","","","","","","","",""
"2013","66 and older","lower secondary degree","","","","","","","","","","",""
"2013","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2013","66 and older","Other degree","","","","","","","","","","",""
"2013","66 and older","secondary school degree","","","","","","","","","","",""
"2014","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2014","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2014","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2014","16-34 y.","Other degree","","","","","","","","","","",""
"2014","16-34 y.","secondary school degree","","","","","","","","","","",""
"2014","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2014","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2014","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2014","35-65 y.","Other degree","","","","","","","","","","",""
"2014","35-65 y.","secondary school degree","","","","","","","","","","",""
"2014","66 and older","college entrance qualification","","","","","","","","","","",""
"2014","66 and older","lower secondary degree","","","","","","","","","","",""
"2014","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2014","66 and older","Other degree","","","","","","","","","","",""
"2014","66 and older","secondary school degree","","","","","","","","","","",""
"2015","16-34 y.","college entrance qualification","5.46","6","1916","4","5","6","7","5.4","5.52","6","6"
"2015","16-34 y.","lower secondary degree","5.16","6","908","2","4","7","7","5.05","5.27","5","6"
"2015","16-34 y.","no degree/no degree yet","5.11","5","522","3","4","6","7","4.98","5.24","5","6"
"2015","16-34 y.","Other degree","5.36","6","1080","3","4","7","7","5.26","5.46","6","6"
"2015","16-34 y.","secondary school degree","5.24","5","1455","3","4","6","7","5.16","5.32","5","6"
"2015","35-65 y.","college entrance qualification","5.39","6","4307","4","5","6","7","5.35","5.43","6","6"
"2015","35-65 y.","lower secondary degree","5.16","5","2983","3","4","6","7","5.1","5.22","5","6"
"2015","35-65 y.","no degree/no degree yet","5.29","5.66","365","3","4","7","7","5.11","5.47","5","6"
"2015","35-65 y.","Other degree","5.49","6","2587","3","4","7","7","5.43","5.55","6","6"
"2015","35-65 y.","secondary school degree","5.19","5","4701","3","4","6","7","5.15","5.23","5","6"
"2015","66 and older","college entrance qualification","5.47","6","973","4","5","7","7","5.39","5.55","6","6"
"2015","66 and older","lower secondary degree","5.18","5","2483","3","4","6","7","5.12","5.24","5","6"
"2015","66 and older","no degree/no degree yet","4.75","5","58","1","4","7","7","4.29","5.21","5","6"
"2015","66 and older","Other degree","5.5","6","321","4","5","7","7","5.33","5.67","6","6"
"2015","66 and older","secondary school degree","5.41","6","1038","4","5","7","7","5.33","5.49","5","6"
"2016","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2016","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2016","16-34 y.","no degree/no degree yet","6.11","7","913","4","5","7","7","6.03","6.19","7","7"
"2016","16-34 y.","Other degree","6.02","7","1319","4","5","7","7","5.96","6.08","7","7"
"2016","16-34 y.","secondary school degree","","","","","","","","","","",""
"2016","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2016","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2016","35-65 y.","no degree/no degree yet","6.24","7","646","5","6","7","7","6.17","6.31","7","7"
"2016","35-65 y.","Other degree","6.22","7","1020","4","6","7","7","6.16","6.28","7","7"
"2016","35-65 y.","secondary school degree","","","","","","","","","","",""
"2016","66 and older","college entrance qualification","","","","","","","","","","",""
"2016","66 and older","lower secondary degree","","","","","","","","","","",""
"2016","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2016","66 and older","Other degree","","","","","","","","","","",""
"2016","66 and older","secondary school degree","","","","","","","","","","",""
"2017","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2017","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2017","16-34 y.","no degree/no degree yet","6.37","7","778","4","6","7","7","6.29","6.45","7","7"
"2017","16-34 y.","Other degree","6.29","7","951","5","6","7","7","6.21","6.37","7","7"
"2017","16-34 y.","secondary school degree","","","","","","","","","","",""
"2017","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2017","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2017","35-65 y.","no degree/no degree yet","6.46","7","431","5","7","7","7","6.35","6.57","7","7"
"2017","35-65 y.","Other degree","6.48","7","478","5","6","7","7","6.38","6.58","7","7"
"2017","35-65 y.","secondary school degree","","","","","","","","","","",""
"2017","66 and older","college entrance qualification","","","","","","","","","","",""
"2017","66 and older","lower secondary degree","","","","","","","","","","",""
"2017","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2017","66 and older","Other degree","","","","","","","","","","",""
"2017","66 and older","secondary school degree","","","","","","","","","","",""
"2018","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2018","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2018","16-34 y.","no degree/no degree yet","6.56","7","99","6","7","7","7","6.29","6.83","7","7"
"2018","16-34 y.","Other degree","6.4","7","114","5","7","7","7","6.17","6.63","7","7"
"2018","16-34 y.","secondary school degree","","","","","","","","","","",""
"2018","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2018","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2018","35-65 y.","no degree/no degree yet","5.57","7","71","1","5","7","7","5.21","5.93","7","7"
"2018","35-65 y.","Other degree","6.37","7","65","4","7","7","7","6","6.74","7","7"
"2018","35-65 y.","secondary school degree","","","","","","","","","","",""
"2018","66 and older","college entrance qualification","","","","","","","","","","",""
"2018","66 and older","lower secondary degree","","","","","","","","","","",""
"2018","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2018","66 and older","Other degree","","","","","","","","","","",""
"2018","66 and older","secondary school degree","","","","","","","","","","",""
"2019","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2019","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2019","16-34 y.","no degree/no degree yet","6.12","7","62","4","5","7","7","5.72","6.52","6","7"
"2019","16-34 y.","Other degree","6.2","7","52","2","6","7","7","5.86","6.54","7","7"
"2019","16-34 y.","secondary school degree","","","","","","","","","","",""
"2019","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2019","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2019","35-65 y.","no degree/no degree yet","5.96","6.99","74","3","5","7","7","5.59","6.33","6","7"
"2019","35-65 y.","Other degree","6.48","7","34","4.67200000000003","7","7","7","6.05","6.91","7","7"
"2019","35-65 y.","secondary school degree","","","","","","","","","","",""
"2019","66 and older","college entrance qualification","","","","","","","","","","",""
"2019","66 and older","lower secondary degree","","","","","","","","","","",""
"2019","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2019","66 and older","Other degree","","","","","","","","","","",""
"2019","66 and older","secondary school degree","","","","","","","","","","",""
