"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2006","66 and older","higher education","","","","","","","","","","",""
"2006","66 and older","higher vocational","","","","","","","","","","",""
"2006","66 and older","in school","","","","","","","","","","",""
"2006","66 and older","inadequately","","","","","","","","","","",""
"2006","66 and older","middle vocational","","","","","","","","","","",""
"2006","66 and older","vocational + Abi","","","","","","","","","","",""
"2007","16-34 y.","general elemantary","","","","","","","","","","",""
"2007","16-34 y.","higher education","","","","","","","","","","",""
"2007","16-34 y.","higher vocational","","","","","","","","","","",""
"2007","16-34 y.","in school","","","","","","","","","","",""
"2007","16-34 y.","inadequately","","","","","","","","","","",""
"2007","16-34 y.","middle vocational","","","","","","","","","","",""
"2007","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2007","35-65 y.","general elemantary","","","","","","","","","","",""
"2007","35-65 y.","higher education","","","","","","","","","","",""
"2007","35-65 y.","higher vocational","","","","","","","","","","",""
"2007","35-65 y.","in school","","","","","","","","","","",""
"2007","35-65 y.","inadequately","","","","","","","","","","",""
"2007","35-65 y.","middle vocational","","","","","","","","","","",""
"2007","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2007","66 and older","general elemantary","","","","","","","","","","",""
"2007","66 and older","higher education","","","","","","","","","","",""
"2007","66 and older","higher vocational","","","","","","","","","","",""
"2007","66 and older","in school","","","","","","","","","","",""
"2007","66 and older","inadequately","","","","","","","","","","",""
"2007","66 and older","middle vocational","","","","","","","","","","",""
"2007","66 and older","vocational + Abi","","","","","","","","","","",""
"2008","16-34 y.","general elemantary","","","","","","","","","","",""
"2008","16-34 y.","higher education","","","","","","","","","","",""
"2008","16-34 y.","higher vocational","","","","","","","","","","",""
"2008","16-34 y.","in school","","","","","","","","","","",""
"2008","16-34 y.","inadequately","","","","","","","","","","",""
"2008","16-34 y.","middle vocational","","","","","","","","","","",""
"2008","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2008","35-65 y.","general elemantary","","","","","","","","","","",""
"2008","35-65 y.","higher education","","","","","","","","","","",""
"2008","35-65 y.","higher vocational","","","","","","","","","","",""
"2008","35-65 y.","in school","","","","","","","","","","",""
"2008","35-65 y.","inadequately","","","","","","","","","","",""
"2008","35-65 y.","middle vocational","","","","","","","","","","",""
"2008","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2008","66 and older","general elemantary","","","","","","","","","","",""
"2008","66 and older","higher education","","","","","","","","","","",""
"2008","66 and older","higher vocational","","","","","","","","","","",""
"2008","66 and older","in school","","","","","","","","","","",""
"2008","66 and older","inadequately","","","","","","","","","","",""
"2008","66 and older","middle vocational","","","","","","","","","","",""
"2008","66 and older","vocational + Abi","","","","","","","","","","",""
"2009","16-34 y.","general elemantary","","","","","","","","","","",""
"2009","16-34 y.","higher education","","","","","","","","","","",""
"2009","16-34 y.","higher vocational","","","","","","","","","","",""
"2009","16-34 y.","in school","","","","","","","","","","",""
"2009","16-34 y.","inadequately","","","","","","","","","","",""
"2009","16-34 y.","middle vocational","","","","","","","","","","",""
"2009","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2009","35-65 y.","general elemantary","","","","","","","","","","",""
"2009","35-65 y.","higher education","","","","","","","","","","",""
"2009","35-65 y.","higher vocational","","","","","","","","","","",""
"2009","35-65 y.","in school","","","","","","","","","","",""
"2009","35-65 y.","inadequately","","","","","","","","","","",""
"2009","35-65 y.","middle vocational","","","","","","","","","","",""
"2009","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2009","66 and older","general elemantary","","","","","","","","","","",""
"2009","66 and older","higher education","","","","","","","","","","",""
"2009","66 and older","higher vocational","","","","","","","","","","",""
"2009","66 and older","in school","","","","","","","","","","",""
"2009","66 and older","inadequately","","","","","","","","","","",""
"2009","66 and older","middle vocational","","","","","","","","","","",""
"2009","66 and older","vocational + Abi","","","","","","","","","","",""
"2010","16-34 y.","general elemantary","5.18","5","474","3","4","6","7","5.04","5.32","5","5"
"2010","16-34 y.","higher education","5.3","5","519","3","5","6","7","5.19","5.41","5","6"
"2010","16-34 y.","higher vocational","4.99","5","105","3","4","6","7","4.7","5.28","5","6"
"2010","16-34 y.","in school","5.19","5","267","3","4","6","7","5.02","5.36","5","5"
"2010","16-34 y.","inadequately","4.8","5","30","1","4","7","7","4.09","5.51","4","6"
"2010","16-34 y.","middle vocational","5.21","5","1598","4","4","6","7","5.14","5.28","5","5"
"2010","16-34 y.","vocational + Abi","4.99","5","309","3","4","6","7","4.83","5.15","5","5"
"2010","35-65 y.","general elemantary","5.07","5","543","3","4","6","7","4.93","5.21","5","5"
"2010","35-65 y.","higher education","5.38","6","2416","4","5","6","7","5.33","5.43","6","6"
"2010","35-65 y.","higher vocational","5.3","6","833","3","4","6","7","5.2","5.4","5","6"
"2010","35-65 y.","in school","","","","","","","","","","",""
"2010","35-65 y.","inadequately","5.4","5.02","71","3","5","7","7","5","5.8","5","6"
"2010","35-65 y.","middle vocational","5.16","5","4638","3","4","6","7","5.12","5.2","5","5"
"2010","35-65 y.","vocational + Abi","5.17","5","540","3","4","6","7","5.06","5.28","5","6"
"2010","66 and older","general elemantary","5","5","603","3","4","6","7","4.87","5.13","5","5"
"2010","66 and older","higher education","5.41","6","894","3","5","7","7","5.32","5.5","6","6"
"2010","66 and older","higher vocational","5.34","6","317","3","4","7","7","5.18","5.5","5","6"
"2010","66 and older","in school","","","","","","","","","","",""
"2010","66 and older","inadequately","4.74","5","34","2","4","7","7","4.04","5.44","4","6"
"2010","66 and older","middle vocational","5.18","5","2068","3","4","6","7","5.11","5.25","5","6"
"2010","66 and older","vocational + Abi","5.31","5.61","94","4","4","6","7","5.03","5.59","5","6"
"2011","16-34 y.","general elemantary","","","","","","","","","","",""
"2011","16-34 y.","higher education","","","","","","","","","","",""
"2011","16-34 y.","higher vocational","","","","","","","","","","",""
"2011","16-34 y.","in school","","","","","","","","","","",""
"2011","16-34 y.","inadequately","","","","","","","","","","",""
"2011","16-34 y.","middle vocational","","","","","","","","","","",""
"2011","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2011","35-65 y.","general elemantary","","","","","","","","","","",""
"2011","35-65 y.","higher education","","","","","","","","","","",""
"2011","35-65 y.","higher vocational","","","","","","","","","","",""
"2011","35-65 y.","in school","","","","","","","","","","",""
"2011","35-65 y.","inadequately","","","","","","","","","","",""
"2011","35-65 y.","middle vocational","","","","","","","","","","",""
"2011","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2011","66 and older","general elemantary","","","","","","","","","","",""
"2011","66 and older","higher education","","","","","","","","","","",""
"2011","66 and older","higher vocational","","","","","","","","","","",""
"2011","66 and older","in school","","","","","","","","","","",""
"2011","66 and older","inadequately","","","","","","","","","","",""
"2011","66 and older","middle vocational","","","","","","","","","","",""
"2011","66 and older","vocational + Abi","","","","","","","","","","",""
"2012","16-34 y.","general elemantary","","","","","","","","","","",""
"2012","16-34 y.","higher education","","","","","","","","","","",""
"2012","16-34 y.","higher vocational","","","","","","","","","","",""
"2012","16-34 y.","in school","","","","","","","","","","",""
"2012","16-34 y.","inadequately","","","","","","","","","","",""
"2012","16-34 y.","middle vocational","","","","","","","","","","",""
"2012","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2012","35-65 y.","general elemantary","","","","","","","","","","",""
"2012","35-65 y.","higher education","","","","","","","","","","",""
"2012","35-65 y.","higher vocational","","","","","","","","","","",""
"2012","35-65 y.","in school","","","","","","","","","","",""
"2012","35-65 y.","inadequately","","","","","","","","","","",""
"2012","35-65 y.","middle vocational","","","","","","","","","","",""
"2012","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2012","66 and older","general elemantary","","","","","","","","","","",""
"2012","66 and older","higher education","","","","","","","","","","",""
"2012","66 and older","higher vocational","","","","","","","","","","",""
"2012","66 and older","in school","","","","","","","","","","",""
"2012","66 and older","inadequately","","","","","","","","","","",""
"2012","66 and older","middle vocational","","","","","","","","","","",""
"2012","66 and older","vocational + Abi","","","","","","","","","","",""
"2013","16-34 y.","general elemantary","","","","","","","","","","",""
"2013","16-34 y.","higher education","","","","","","","","","","",""
"2013","16-34 y.","higher vocational","","","","","","","","","","",""
"2013","16-34 y.","in school","","","","","","","","","","",""
"2013","16-34 y.","inadequately","","","","","","","","","","",""
"2013","16-34 y.","middle vocational","","","","","","","","","","",""
"2013","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2013","35-65 y.","general elemantary","","","","","","","","","","",""
"2013","35-65 y.","higher education","","","","","","","","","","",""
"2013","35-65 y.","higher vocational","","","","","","","","","","",""
"2013","35-65 y.","in school","","","","","","","","","","",""
"2013","35-65 y.","inadequately","","","","","","","","","","",""
"2013","35-65 y.","middle vocational","","","","","","","","","","",""
"2013","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2013","66 and older","general elemantary","","","","","","","","","","",""
"2013","66 and older","higher education","","","","","","","","","","",""
"2013","66 and older","higher vocational","","","","","","","","","","",""
"2013","66 and older","in school","","","","","","","","","","",""
"2013","66 and older","inadequately","","","","","","","","","","",""
"2013","66 and older","middle vocational","","","","","","","","","","",""
"2013","66 and older","vocational + Abi","","","","","","","","","","",""
"2014","16-34 y.","general elemantary","","","","","","","","","","",""
"2014","16-34 y.","higher education","","","","","","","","","","",""
"2014","16-34 y.","higher vocational","","","","","","","","","","",""
"2014","16-34 y.","in school","","","","","","","","","","",""
"2014","16-34 y.","inadequately","","","","","","","","","","",""
"2014","16-34 y.","middle vocational","","","","","","","","","","",""
"2014","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2014","35-65 y.","general elemantary","","","","","","","","","","",""
"2014","35-65 y.","higher education","","","","","","","","","","",""
"2014","35-65 y.","higher vocational","","","","","","","","","","",""
"2014","35-65 y.","in school","","","","","","","","","","",""
"2014","35-65 y.","inadequately","","","","","","","","","","",""
"2014","35-65 y.","middle vocational","","","","","","","","","","",""
"2014","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2014","66 and older","general elemantary","","","","","","","","","","",""
"2014","66 and older","higher education","","","","","","","","","","",""
"2014","66 and older","higher vocational","","","","","","","","","","",""
"2014","66 and older","in school","","","","","","","","","","",""
"2014","66 and older","inadequately","","","","","","","","","","",""
"2014","66 and older","middle vocational","","","","","","","","","","",""
"2014","66 and older","vocational + Abi","","","","","","","","","","",""
"2015","16-34 y.","general elemantary","5.3","6","1117","3","4","7","7","5.2","5.4","5","6"
"2015","16-34 y.","higher education","5.48","6","1170","4","5","6","7","5.41","5.55","6","6"
"2015","16-34 y.","higher vocational","5.55","6","127","4","5","6","7","5.33","5.77","5","6"
"2015","16-34 y.","in school","5.07","5","374","3","4","6","7","4.92","5.22","5","6"
"2015","16-34 y.","inadequately","5.05","5","174","3","4","7","7","4.78","5.32","5","6"
"2015","16-34 y.","middle vocational","5.24","5","2600","3","4","6","7","5.18","5.3","5","6"
"2015","16-34 y.","vocational + Abi","5.45","6","534","4","5","6","7","5.33","5.57","5","6"
"2015","35-65 y.","general elemantary","5.26","6","1147","3","4","7","7","5.16","5.36","5","6"
"2015","35-65 y.","higher education","5.46","6","4045","4","5","6","7","5.42","5.5","6","6"
"2015","35-65 y.","higher vocational","5.19","5","1065","3","4","6","7","5.1","5.28","5","6"
"2015","35-65 y.","in school","","","","","","","","","","",""
"2015","35-65 y.","inadequately","5.26","6","294","2","4","7","7","5.05","5.47","5","6"
"2015","35-65 y.","middle vocational","5.2","5","7011","3","4","6","7","5.16","5.24","5","6"
"2015","35-65 y.","vocational + Abi","5.34","6","1472","4","4","6","7","5.27","5.41","6","6"
"2015","66 and older","general elemantary","5.06","5","653","3","4","6","7","4.94","5.18","5","6"
"2015","66 and older","higher education","5.51","6","1189","4","5","7","7","5.43","5.59","6","6"
"2015","66 and older","higher vocational","5.49","6","344","4","5","6","7","5.36","5.62","6","6"
"2015","66 and older","in school","","","","","","","","","","",""
"2015","66 and older","inadequately","4.48","4","40","1","3","6","7","3.9","5.06","4","6"
"2015","66 and older","middle vocational","5.29","6","2529","3","4","7","7","5.23","5.35","6","6"
"2015","66 and older","vocational + Abi","5.11","5","137","2","4","6","7","4.84","5.38","5","6"
"2016","16-34 y.","general elemantary","5.97","7","504","4","5","7","7","5.88","6.06","7","7"
"2016","16-34 y.","higher education","6.03","7","422","4","5","7","7","5.92","6.14","7","7"
"2016","16-34 y.","higher vocational","","","","","","","","","","",""
"2016","16-34 y.","in school","","","","","","","","","","",""
"2016","16-34 y.","inadequately","6.14","7","875","4","6","7","7","6.06","6.22","7","7"
"2016","16-34 y.","middle vocational","5.85","7","444","3","5","7","7","5.74","5.96","7","7"
"2016","16-34 y.","vocational + Abi","5.27","5","57","4","4","6","7","4.91","5.63","6","7"
"2016","35-65 y.","general elemantary","6.18","7","323","4","6","7","7","6.06","6.3","7","7"
"2016","35-65 y.","higher education","6.22","6.48","343","5","6","7","7","6.11","6.33","7","7"
"2016","35-65 y.","higher vocational","","","","","","","","","","",""
"2016","35-65 y.","in school","","","","","","","","","","",""
"2016","35-65 y.","inadequately","6.25","7","631","5","6","7","7","6.18","6.32","7","7"
"2016","35-65 y.","middle vocational","6.19","7","342","4","6","7","7","6.09","6.29","7","7"
"2016","35-65 y.","vocational + Abi","6.04","6","55","6","6","7","7","5.76","6.32","7","7"
"2016","66 and older","general elemantary","","","","","","","","","","",""
"2016","66 and older","higher education","","","","","","","","","","",""
"2016","66 and older","higher vocational","","","","","","","","","","",""
"2016","66 and older","in school","","","","","","","","","","",""
"2016","66 and older","inadequately","","","","","","","","","","",""
"2016","66 and older","middle vocational","","","","","","","","","","",""
"2016","66 and older","vocational + Abi","","","","","","","","","","",""
"2017","16-34 y.","general elemantary","6.27","7","377","5","6","7","7","6.16","6.38","7","7"
"2017","16-34 y.","higher education","6.33","7","295","4","6","7","7","6.2","6.46","7","7"
"2017","16-34 y.","higher vocational","","","","","","","","","","",""
"2017","16-34 y.","in school","","","","","","","","","","",""
"2017","16-34 y.","inadequately","6.35","7","753","4","6","7","7","6.26","6.44","7","7"
"2017","16-34 y.","middle vocational","6.35","7","298","5","6","7","7","6.21","6.49","7","7"
"2017","16-34 y.","vocational + Abi","6.08","7","33","4","5","7","7","5.63","6.53","7","7"
"2017","35-65 y.","general elemantary","6.5","7","173","5","6","7","7","6.32","6.68","7","7"
"2017","35-65 y.","higher education","6.66","7","147","6","7","7","7","6.51","6.81","7","7"
"2017","35-65 y.","higher vocational","","","","","","","","","","",""
"2017","35-65 y.","in school","","","","","","","","","","",""
"2017","35-65 y.","inadequately","6.46","7","418","5","7","7","7","6.35","6.57","7","7"
"2017","35-65 y.","middle vocational","6.31","7","141","5","5","7","7","6.15","6.47","7","7"
"2017","35-65 y.","vocational + Abi","6.44","7","35","5","6","7","7","5.97","6.91","6","7"
"2017","66 and older","general elemantary","","","","","","","","","","",""
"2017","66 and older","higher education","","","","","","","","","","",""
"2017","66 and older","higher vocational","","","","","","","","","","",""
"2017","66 and older","in school","","","","","","","","","","",""
"2017","66 and older","inadequately","","","","","","","","","","",""
"2017","66 and older","middle vocational","","","","","","","","","","",""
"2017","66 and older","vocational + Abi","","","","","","","","","","",""
"2018","16-34 y.","general elemantary","6.53","7","75","5","7","7","7","6.23","6.83","7","7"
"2018","16-34 y.","higher education","","","","","","","","","","",""
"2018","16-34 y.","higher vocational","","","","","","","","","","",""
"2018","16-34 y.","in school","","","","","","","","","","",""
"2018","16-34 y.","inadequately","6.55","7","89","6","7","7","7","6.26","6.84","7","7"
"2018","16-34 y.","middle vocational","6.6","7","36","5","7","7","7","6.23","6.97","6","7"
"2018","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2018","35-65 y.","general elemantary","","","","","","","","","","",""
"2018","35-65 y.","higher education","","","","","","","","","","",""
"2018","35-65 y.","higher vocational","","","","","","","","","","",""
"2018","35-65 y.","in school","","","","","","","","","","",""
"2018","35-65 y.","inadequately","5.53","7","68","1","4","7","7","5.15","5.91","7","7"
"2018","35-65 y.","middle vocational","","","","","","","","","","",""
"2018","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2018","66 and older","general elemantary","","","","","","","","","","",""
"2018","66 and older","higher education","","","","","","","","","","",""
"2018","66 and older","higher vocational","","","","","","","","","","",""
"2018","66 and older","in school","","","","","","","","","","",""
"2018","66 and older","inadequately","","","","","","","","","","",""
"2018","66 and older","middle vocational","","","","","","","","","","",""
"2018","66 and older","vocational + Abi","","","","","","","","","","",""
"2019","16-34 y.","general elemantary","5.88","7","39","2","6","7","7","5.53","6.23","7","7"
"2019","16-34 y.","higher education","","","","","","","","","","",""
"2019","16-34 y.","higher vocational","","","","","","","","","","",""
"2019","16-34 y.","in school","","","","","","","","","","",""
"2019","16-34 y.","inadequately","6.08","7","57","4","5","7","7","5.66","6.5","6","7"
"2019","16-34 y.","middle vocational","","","","","","","","","","",""
"2019","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2019","35-65 y.","general elemantary","","","","","","","","","","",""
"2019","35-65 y.","higher education","","","","","","","","","","",""
"2019","35-65 y.","higher vocational","","","","","","","","","","",""
"2019","35-65 y.","in school","","","","","","","","","","",""
"2019","35-65 y.","inadequately","5.8","7","71","3","5","7","7","5.42","6.18","6","7"
"2019","35-65 y.","middle vocational","","","","","","","","","","",""
"2019","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2019","66 and older","general elemantary","","","","","","","","","","",""
"2019","66 and older","higher education","","","","","","","","","","",""
"2019","66 and older","higher vocational","","","","","","","","","","",""
"2019","66 and older","in school","","","","","","","","","","",""
"2019","66 and older","inadequately","","","","","","","","","","",""
"2019","66 and older","middle vocational","","","","","","","","","","",""
"2019","66 and older","vocational + Abi","","","","","","","","","","",""
