"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1993","35-65 y.","","","","","","","","","","","","","",""
"1993","66 and older","","","","","","","","","","","","","",""
"1994","16-34 y.","3.43","4","4794","2","3","4","5","5","3.4","3.46","2","5","4","4"
"1994","35-65 y.","4.26","4","6532","3","4","5","5","5","4.24","4.28","2","5","4","4"
"1994","66 and older","4.82","5","1490","4","5","5","5","5","4.79","4.85","2","5","5","5"
"1995","16-34 y.","3.47","4","4942","2","3","4","5","5","3.44","3.5","1","5","4","4"
"1995","35-65 y.","4.39","4","6825","4","4","5","5","5","4.37","4.41","1","5","5","5"
"1995","66 and older","4.88","5","1535","4","5","5","5","5","4.86","4.9","2","5","5","5"
"1996","16-34 y.","3.36","3","4765","2","3","4","4","5","3.33","3.39","2","5","3","3"
"1996","35-65 y.","4.15","4","6735","3","4","5","5","5","4.13","4.17","2","5","4","4"
"1996","66 and older","4.75","5","1558","4","5","5","5","5","4.72","4.78","2","5","5","5"
"1997","16-34 y.","3.39","3","4618","2","3","4","4","5","3.36","3.42","2","5","3","4"
"1997","35-65 y.","4.18","4","6627","3","4","5","5","5","4.16","4.2","2","5","4","4"
"1997","66 and older","4.77","5","1570","4","5","5","5","5","4.74","4.8","2","5","5","5"
"1998","16-34 y.","3.45","3","4874","2","3","4","5","5","3.42","3.48","1","5","3","4"
"1998","35-65 y.","4.27","4","7521","3","4","5","5","5","4.25","4.29","1","5","4","4"
"1998","66 and older","4.84","5","1863","4","5","5","5","5","4.82","4.86","2","5","5","5"
"1999","16-34 y.","3.37","3","4599","2","3","4","4","5","3.34","3.4","2","5","3","3"
"1999","35-65 y.","4.12","4","7281","3","4","5","5","5","4.1","4.14","2","5","4","4"
"1999","66 and older","4.73","5","1805","4","5","5","5","5","4.7","4.76","2","5","5","5"
"2000","16-34 y.","","","","","","","","","","","","","",""
"2000","35-65 y.","","","","","","","","","","","","","",""
"2000","66 and older","","","","","","","","","","","","","",""
"2001","16-34 y.","3.36","3","6270","2","3","4","4","5","3.34","3.38","2","5","3","3"
"2001","35-65 y.","4.13","4","12224","3","4","5","5","5","4.12","4.14","2","5","4","4"
"2001","66 and older","4.74","5","3406","4","5","5","5","5","4.72","4.76","2","5","5","5"
"2002","16-34 y.","","","","","","","","","","","","","",""
"2002","35-65 y.","","","","","","","","","","","","","",""
"2002","66 and older","","","","","","","","","","","","","",""
"2003","16-34 y.","3.46","3","5865","2","3","4","5","5","3.44","3.48","1","5","3","3"
"2003","35-65 y.","4.23","4","12656","3","4","5","5","5","4.22","4.24","1","5","4","4"
"2003","66 and older","4.8","5","3681","4","5","5","5","5","4.78","4.82","1","5","5","5"
"2004","16-34 y.","","","","","","","","","","","","","",""
"2004","35-65 y.","","","","","","","","","","","","","",""
"2004","66 and older","","","","","","","","","","","","","",""
"2005","16-34 y.","3.4","3","5324","2","3","4","4","5","3.38","3.42","2","5","3","3"
"2005","35-65 y.","4.1","4","11600","3","4","5","5","5","4.09","4.11","2","5","4","4"
"2005","66 and older","4.66","5","3781","4","4","5","5","5","4.64","4.68","2","5","5","5"
"2006","16-34 y.","","","","","","","","","","","","","",""
"2006","35-65 y.","","","","","","","","","","","","","",""
"2006","66 and older","","","","","","","","","","","","","",""
"2007","16-34 y.","3.44","3","4716","2","3","4","4","5","3.42","3.46","2","5","3","3"
"2007","35-65 y.","4.07","4","11440","3","4","5","5","5","4.06","4.08","2","5","4","4"
"2007","66 and older","4.62","5","4358","4","4","5","5","5","4.6","4.64","2","5","5","5"
"2008","16-34 y.","3.5","4","4360","2","3","4","5","5","3.47","3.53","1","5","3","4"
"2008","35-65 y.","4.2","4","10676","3","4","5","5","5","4.19","4.21","1","5","4","4"
"2008","66 and older","4.74","5","4332","4","5","5","5","5","4.72","4.76","1","5","5","5"
"2009","16-34 y.","3.4","3","3988","2","3","4","4","5","3.37","3.43","2","5","3","3"
"2009","35-65 y.","4.05","4","9865","3","4","4","5","5","4.04","4.06","2","5","4","4"
"2009","66 and older","4.57","5","4187","4","4","5","5","5","4.55","4.59","2","5","5","5"
"2010","16-34 y.","","","","","","","","","","","","","",""
"2010","35-65 y.","","","","","","","","","","","","","",""
"2010","66 and older","","","","","","","","","","","","","",""
"2011","16-34 y.","3.42","3","6815","2","3","4","4","5","3.4","3.44","2","5","4","4"
"2011","35-65 y.","4.06","4","16415","3","4","5","5","5","4.05","4.07","2","5","4","4"
"2011","66 and older","4.56","5","5167","4","4","5","5","5","4.54","4.58","2","5","5","5"
"2012","16-34 y.","","","","","","","","","","","","","",""
"2012","35-65 y.","","","","","","","","","","","","","",""
"2012","66 and older","","","","","","","","","","","","","",""
"2013","16-34 y.","3.51","4","5642","3","3","4","4","5","3.49","3.53","1","5","4","4"
"2013","35-65 y.","4.11","4","14929","3","4","5","5","5","4.1","4.12","2","5","4","4"
"2013","66 and older","4.6","5","4964","4","4","5","5","5","4.58","4.62","1","5","5","5"
"2014","16-34 y.","","","","","","","","","","","","","",""
"2014","35-65 y.","","","","","","","","","","","","","",""
"2014","66 and older","","","","","","","","","","","","","",""
"2015","16-34 y.","3.56","4","6712","3","3","4","5","5","3.54","3.58","2","5","4","4"
"2015","35-65 y.","4.05","4","15233","3","4","5","5","5","4.04","4.06","2","5","4","4"
"2015","66 and older","4.47","5","4938","3","4","5","5","5","4.45","4.49","2","5","5","5"
"2016","16-34 y.","","","","","","","","","","","","","",""
"2016","35-65 y.","","","","","","","","","","","","","",""
"2016","66 and older","","","","","","","","","","","","","",""
"2017","16-34 y.","3.56","4","9484","3","3","4","5","5","3.54","3.58","1","5","4","4"
"2017","35-65 y.","3.98","4","17666","3","4","4","5","5","3.97","3.99","1","5","4","4"
"2017","66 and older","4.42","5","5066","3","4","5","5","5","4.4","4.44","2","5","5","5"
"2018","16-34 y.","4.33","5","2037","3","4","5","5","5","4.29","4.37","1","5","5","5"
"2018","35-65 y.","4.62","5","1771","4","4","5","5","5","4.59","4.65","1","5","5","5"
"2018","66 and older","4.82","5","31","4","5","5","5","5","4.65","4.99","3","5","5","5"
"2019","16-34 y.","3.68","4","7202","3","3","4","5","5","3.66","3.7","1","5","4","4"
"2019","35-65 y.","4.06","4","16937","3","4","5","5","5","4.05","4.07","1","5","4","4"
"2019","66 and older","4.47","5","5260","3","4","5","5","5","4.45","4.49","1","5","5","5"
