"plh0042","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"No worries","1986","indirect migration background","higher vocational","2","","",""
"No worries","1986","indirect migration background","higher education","1","","",""
"Big worries","1987","no migration background","in school","","","",""
"Big worries","1987","no migration background","inadequately","7","","",""
"Big worries","1987","no migration background","general elemantary","91","0.109836701181506","0.0875326785088989","0.132140723854114"
"Big worries","1987","no migration background","middle vocational","224","0.0936372946404485","0.0818336641749752","0.105440925105922"
"Big worries","1987","no migration background","vocational + Abi","4","","",""
"Big worries","1987","no migration background","higher vocational","31","0.0985141962688028","0.0658627850086318","0.131165607528974"
"Big worries","1987","no migration background","higher education","30","0.0585888787605716","0.0374240491595352","0.079753708361608"
"Big worries","1987","direct migration background","in school","","","",""
"Big worries","1987","direct migration background","inadequately","64","0.179036014250146","0.140438375294503","0.21763365320579"
"Big worries","1987","direct migration background","general elemantary","112","0.202149327450245","0.169633392868495","0.234665262031996"
"Big worries","1987","direct migration background","middle vocational","99","0.134058822574792","0.107432286923103","0.160685358226482"
"Big worries","1987","direct migration background","vocational + Abi","16","","",""
"Big worries","1987","direct migration background","higher vocational","2","","",""
"Big worries","1987","direct migration background","higher education","10","","",""
"Big worries","1987","indirect migration background","in school","","","",""
"Big worries","1987","indirect migration background","inadequately","","","",""
"Big worries","1987","indirect migration background","general elemantary","7","","",""
"Big worries","1987","indirect migration background","middle vocational","5","","",""
"Big worries","1987","indirect migration background","vocational + Abi","","","",""
"Big worries","1987","indirect migration background","higher vocational","2","","",""
"Big worries","1987","indirect migration background","higher education","","","",""
"Some worries","1987","no migration background","in school","1","","",""
"Some worries","1987","no migration background","inadequately","14","","",""
"Some worries","1987","no migration background","general elemantary","241","0.322167199117635","0.288834033023105","0.355500365212165"
"Some worries","1987","no migration background","middle vocational","755","0.326823555303387","0.307818843292183","0.34582826731459"
"Some worries","1987","no migration background","vocational + Abi","35","0.36760160650943","0.276244932175261","0.4589582808436"
"Some worries","1987","no migration background","higher vocational","86","0.27419698094269","0.225318936562995","0.323075025322385"
"Some worries","1987","no migration background","higher education","95","0.193799187364544","0.158177448773846","0.229420925955241"
"Some worries","1987","direct migration background","in school","","","",""
"Some worries","1987","direct migration background","inadequately","142","0.367916898871632","0.319366763656407","0.416467034086857"
"Some worries","1987","direct migration background","general elemantary","243","0.395080940687744","0.355499558418892","0.434662322956597"
"Some worries","1987","direct migration background","middle vocational","245","0.366819240017897","0.329156433727388","0.404482046308405"
"Some worries","1987","direct migration background","vocational + Abi","25","","",""
"Some worries","1987","direct migration background","higher vocational","16","","",""
"Some worries","1987","direct migration background","higher education","15","","",""
"Some worries","1987","indirect migration background","in school","","","",""
"Some worries","1987","indirect migration background","inadequately","1","","",""
"Some worries","1987","indirect migration background","general elemantary","9","","",""
"Some worries","1987","indirect migration background","middle vocational","19","","",""
"Some worries","1987","indirect migration background","vocational + Abi","1","","",""
"Some worries","1987","indirect migration background","higher vocational","2","","",""
"Some worries","1987","indirect migration background","higher education","2","","",""
"No worries","1987","no migration background","in school","3","","",""
"No worries","1987","no migration background","inadequately","11","","",""
"No worries","1987","no migration background","general elemantary","423","0.567996099700858","0.532662236289556","0.60332996311216"
"No worries","1987","no migration background","middle vocational","1361","0.579539150056165","0.559538489739769","0.59953981037256"
"No worries","1987","no migration background","vocational + Abi","68","0.600160295461817","0.507342170389956","0.692978420533679"
"No worries","1987","no migration background","higher vocational","203","0.627288822788507","0.574311124585929","0.680266520991085"
"No worries","1987","no migration background","higher education","348","0.747611933874885","0.708465695057195","0.786758172692574"
"No worries","1987","direct migration background","in school","1","","",""
"No worries","1987","direct migration background","inadequately","173","0.453047086878222","0.40293123384002","0.503162939916424"
"No worries","1987","direct migration background","general elemantary","231","0.40276973186201","0.363059849457029","0.442479614266991"
"No worries","1987","direct migration background","middle vocational","285","0.499121937407311","0.460047556756269","0.538196318058353"
"No worries","1987","direct migration background","vocational + Abi","31","0.38077003122114","0.268609719938565","0.492930342503715"
"No worries","1987","direct migration background","higher vocational","16","","",""
"No worries","1987","direct migration background","higher education","44","0.628492262393878","0.514478455988547","0.742506068799208"
"No worries","1987","indirect migration background","in school","","","",""
"No worries","1987","indirect migration background","inadequately","3","","",""
"No worries","1987","indirect migration background","general elemantary","10","","",""
"No worries","1987","indirect migration background","middle vocational","21","","",""
"No worries","1987","indirect migration background","vocational + Abi","","","",""
"No worries","1987","indirect migration background","higher vocational","","","",""
"No worries","1987","indirect migration background","higher education","1","","",""
"Big worries","1988","no migration background","in school","","","",""
"Big worries","1988","no migration background","inadequately","8","","",""
"Big worries","1988","no migration background","general elemantary","114","0.158143915755809","0.131094700210286","0.185193131301331"
"Big worries","1988","no migration background","middle vocational","231","0.106230900344962","0.093346293786977","0.119115506902947"
"Big worries","1988","no migration background","vocational + Abi","4","","",""
"Big worries","1988","no migration background","higher vocational","27","","",""
"Big worries","1988","no migration background","higher education","29","","",""
"Big worries","1988","direct migration background","in school","","","",""
"Big worries","1988","direct migration background","inadequately","76","0.252117206399454","0.205478769316842","0.298755643482067"
"Big worries","1988","direct migration background","general elemantary","140","0.231106142876837","0.196710841059296","0.265501444694378"
"Big worries","1988","direct migration background","middle vocational","118","0.168858035022653","0.138343463219251","0.199372606826054"
"Big worries","1988","direct migration background","vocational + Abi","18","","",""
"Big worries","1988","direct migration background","higher vocational","5","","",""
"Big worries","1988","direct migration background","higher education","9","","",""
"Big worries","1988","indirect migration background","in school","","","",""
"Big worries","1988","indirect migration background","inadequately","2","","",""
"Big worries","1988","indirect migration background","general elemantary","6","","",""
"Big worries","1988","indirect migration background","middle vocational","10","","",""
"Big worries","1988","indirect migration background","vocational + Abi","","","",""
"Big worries","1988","indirect migration background","higher vocational","1","","",""
"Big worries","1988","indirect migration background","higher education","","","",""
"Some worries","1988","no migration background","in school","2","","",""
"Some worries","1988","no migration background","inadequately","9","","",""
"Some worries","1988","no migration background","general elemantary","263","0.386561983379494","0.350462214860107","0.422661751898881"
"Some worries","1988","no migration background","middle vocational","745","0.340449276920231","0.320634765367254","0.360263788473208"
"Some worries","1988","no migration background","vocational + Abi","31","0.302905726582974","0.215012999240666","0.390798453925282"
"Some worries","1988","no migration background","higher vocational","84","0.288534271438989","0.237518733352283","0.339549809525694"
"Some worries","1988","no migration background","higher education","106","0.22230658573517","0.184432865181287","0.260180306289052"
"Some worries","1988","direct migration background","in school","","","",""
"Some worries","1988","direct migration background","inadequately","127","0.363329846753843","0.311672302368014","0.414987391139673"
"Some worries","1988","direct migration background","general elemantary","217","0.376184705008084","0.336658168534521","0.415711241481647"
"Some worries","1988","direct migration background","middle vocational","237","0.418027734174504","0.377852122138742","0.458203346210267"
"Some worries","1988","direct migration background","vocational + Abi","21","","",""
"Some worries","1988","direct migration background","higher vocational","13","","",""
"Some worries","1988","direct migration background","higher education","16","","",""
"Some worries","1988","indirect migration background","in school","","","",""
"Some worries","1988","indirect migration background","inadequately","3","","",""
"Some worries","1988","indirect migration background","general elemantary","11","","",""
"Some worries","1988","indirect migration background","middle vocational","21","","",""
"Some worries","1988","indirect migration background","vocational + Abi","","","",""
"Some worries","1988","indirect migration background","higher vocational","2","","",""
"Some worries","1988","indirect migration background","higher education","1","","",""
"No worries","1988","no migration background","in school","3","","",""
"No worries","1988","no migration background","inadequately","9","","",""
"No worries","1988","no migration background","general elemantary","322","0.455294100864697","0.418376237838857","0.492211963890538"
"No worries","1988","no migration background","middle vocational","1221","0.553319822734807","0.532531496817271","0.574108148652343"
"No worries","1988","no migration background","vocational + Abi","70","0.660323322715843","0.569736584072214","0.750910061359473"
"No worries","1988","no migration background","higher vocational","192","0.619057036971814","0.564377845157749","0.673736228785879"
"No worries","1988","no migration background","higher education","328","0.718322143824416","0.677349538886479","0.759294748762354"
"No worries","1988","direct migration background","in school","","","",""
"No worries","1988","direct migration background","inadequately","130","0.384552946846702","0.33230137080584","0.436804522887564"
"No worries","1988","direct migration background","general elemantary","220","0.39270915211508","0.352862295792573","0.432556008437586"
"No worries","1988","direct migration background","middle vocational","224","0.413114230802843","0.37300718477505","0.453221276830636"
"No worries","1988","direct migration background","vocational + Abi","28","","",""
"No worries","1988","direct migration background","higher vocational","21","","",""
"No worries","1988","direct migration background","higher education","33","0.598371655362356","0.472208721909647","0.724534588815064"
"No worries","1988","indirect migration background","in school","1","","",""
"No worries","1988","indirect migration background","inadequately","1","","",""
"No worries","1988","indirect migration background","general elemantary","23","","",""
"No worries","1988","indirect migration background","middle vocational","23","","",""
"No worries","1988","indirect migration background","vocational + Abi","2","","",""
"No worries","1988","indirect migration background","higher vocational","1","","",""
"No worries","1988","indirect migration background","higher education","1","","",""
"Big worries","1989","no migration background","in school","","","",""
"Big worries","1989","no migration background","inadequately","4","","",""
"Big worries","1989","no migration background","general elemantary","68","0.100973925178426","0.0781599243417944","0.123787926015057"
"Big worries","1989","no migration background","middle vocational","142","0.0650903785982181","0.0547986070384684","0.0753821501579678"
"Big worries","1989","no migration background","vocational + Abi","2","","",""
"Big worries","1989","no migration background","higher vocational","12","","",""
"Big worries","1989","no migration background","higher education","8","","",""
"Big worries","1989","direct migration background","in school","","","",""
"Big worries","1989","direct migration background","inadequately","46","0.167585172139544","0.124964059611871","0.210206284667216"
"Big worries","1989","direct migration background","general elemantary","99","0.182780128441081","0.150712640518438","0.214847616363724"
"Big worries","1989","direct migration background","middle vocational","74","0.130473093465965","0.102724442909998","0.158221744021932"
"Big worries","1989","direct migration background","vocational + Abi","9","","",""
"Big worries","1989","direct migration background","higher vocational","5","","",""
"Big worries","1989","direct migration background","higher education","10","","",""
"Big worries","1989","indirect migration background","in school","","","",""
"Big worries","1989","indirect migration background","inadequately","2","","",""
"Big worries","1989","indirect migration background","general elemantary","7","","",""
"Big worries","1989","indirect migration background","middle vocational","8","","",""
"Big worries","1989","indirect migration background","vocational + Abi","","","",""
"Big worries","1989","indirect migration background","higher vocational","","","",""
"Big worries","1989","indirect migration background","higher education","","","",""
"Some worries","1989","no migration background","in school","1","","",""
"Some worries","1989","no migration background","inadequately","8","","",""
"Some worries","1989","no migration background","general elemantary","204","0.300791095010246","0.266065743356641","0.335516446663852"
"Some worries","1989","no migration background","middle vocational","632","0.284142857433199","0.265326806608217","0.302958908258182"
"Some worries","1989","no migration background","vocational + Abi","26","","",""
"Some worries","1989","no migration background","higher vocational","71","0.252260504922869","0.203032494102","0.301488515743739"
"Some worries","1989","no migration background","higher education","98","0.203057084880959","0.166215523087127","0.239898646674791"
"Some worries","1989","direct migration background","in school","","","",""
"Some worries","1989","direct migration background","inadequately","107","0.382316878496347","0.326863030717096","0.437770726275598"
"Some worries","1989","direct migration background","general elemantary","209","0.370758143485206","0.330682071978869","0.410834214991543"
"Some worries","1989","direct migration background","middle vocational","218","0.356700168965445","0.31723642801754","0.39616390991335"
"Some worries","1989","direct migration background","vocational + Abi","22","","",""
"Some worries","1989","direct migration background","higher vocational","4","","",""
"Some worries","1989","direct migration background","higher education","18","","",""
"Some worries","1989","indirect migration background","in school","1","","",""
"Some worries","1989","indirect migration background","inadequately","3","","",""
"Some worries","1989","indirect migration background","general elemantary","16","","",""
"Some worries","1989","indirect migration background","middle vocational","20","","",""
"Some worries","1989","indirect migration background","vocational + Abi","","","",""
"Some worries","1989","indirect migration background","higher vocational","1","","",""
"Some worries","1989","indirect migration background","higher education","","","",""
"No worries","1989","no migration background","in school","2","","",""
"No worries","1989","no migration background","inadequately","16","","",""
"No worries","1989","no migration background","general elemantary","398","0.598234979811328","0.561112869889974","0.635357089732682"
"No worries","1989","no migration background","middle vocational","1433","0.650766763968582","0.630877560494386","0.670655967442779"
"No worries","1989","no migration background","vocational + Abi","90","0.748067641577193","0.66973919779165","0.826396085362736"
"No worries","1989","no migration background","higher vocational","216","0.70316153779047","0.651376996094556","0.754946079486384"
"No worries","1989","no migration background","higher education","352","0.780690215266254","0.742795057068354","0.818585373464154"
"No worries","1989","direct migration background","in school","1","","",""
"No worries","1989","direct migration background","inadequately","142","0.450097949364109","0.393326070191543","0.506869828536675"
"No worries","1989","direct migration background","general elemantary","250","0.446461728073713","0.405214294073059","0.487709162074367"
"No worries","1989","direct migration background","middle vocational","274","0.51282673756859","0.471648578403371","0.554004896733809"
"No worries","1989","direct migration background","vocational + Abi","29","","",""
"No worries","1989","direct migration background","higher vocational","22","","",""
"No worries","1989","direct migration background","higher education","38","0.651690613395548","0.536748429270862","0.766632797520233"
"No worries","1989","indirect migration background","in school","1","","",""
"No worries","1989","indirect migration background","inadequately","1","","",""
"No worries","1989","indirect migration background","general elemantary","26","","",""
"No worries","1989","indirect migration background","middle vocational","28","","",""
"No worries","1989","indirect migration background","vocational + Abi","2","","",""
"No worries","1989","indirect migration background","higher vocational","2","","",""
"No worries","1989","indirect migration background","higher education","3","","",""
"Big worries","1990","no migration background","in school","","","",""
"Big worries","1990","no migration background","inadequately","12","","",""
"Big worries","1990","no migration background","general elemantary","168","0.15953365939039","0.134726805525823","0.184340513254958"
"Big worries","1990","no migration background","middle vocational","954","0.161546075260501","0.150294457063834","0.172797693457168"
"Big worries","1990","no migration background","vocational + Abi","20","","",""
"Big worries","1990","no migration background","higher vocational","82","0.100441943272276","0.0740418432862492","0.126842043258303"
"Big worries","1990","no migration background","higher education","282","0.15593090747825","0.135962493746099","0.175899321210401"
"Big worries","1990","direct migration background","in school","","","",""
"Big worries","1990","direct migration background","inadequately","65","0.245488465465888","0.196624529498964","0.294352401432812"
"Big worries","1990","direct migration background","general elemantary","106","0.200812316774044","0.167513388221873","0.234111245326215"
"Big worries","1990","direct migration background","middle vocational","95","0.147900060836334","0.119254882613091","0.176545239059577"
"Big worries","1990","direct migration background","vocational + Abi","9","","",""
"Big worries","1990","direct migration background","higher vocational","5","","",""
"Big worries","1990","direct migration background","higher education","19","","",""
"Big worries","1990","indirect migration background","in school","","","",""
"Big worries","1990","indirect migration background","inadequately","","","",""
"Big worries","1990","indirect migration background","general elemantary","7","","",""
"Big worries","1990","indirect migration background","middle vocational","6","","",""
"Big worries","1990","indirect migration background","vocational + Abi","","","",""
"Big worries","1990","indirect migration background","higher vocational","","","",""
"Big worries","1990","indirect migration background","higher education","","","",""
"Some worries","1990","no migration background","in school","1","","",""
"Some worries","1990","no migration background","inadequately","12","","",""
"Some worries","1990","no migration background","general elemantary","266","0.302200722123636","0.271090839771245","0.333310604476027"
"Some worries","1990","no migration background","middle vocational","1420","0.315792419788818","0.301581507095801","0.330003332481835"
"Some worries","1990","no migration background","vocational + Abi","62","0.318560652377922","0.249921623977884","0.38719968077796"
"Some worries","1990","no migration background","higher vocational","163","0.309628716839752","0.269022232057129","0.350235201622375"
"Some worries","1990","no migration background","higher education","507","0.336915520404298","0.310899946882952","0.362931093925643"
"Some worries","1990","direct migration background","in school","","","",""
"Some worries","1990","direct migration background","inadequately","114","0.397956838393326","0.34238282533022","0.453530851456433"
"Some worries","1990","direct migration background","general elemantary","211","0.343109786668981","0.303648281725322","0.38257129161264"
"Some worries","1990","direct migration background","middle vocational","215","0.324617554992143","0.286835726664277","0.362399383320009"
