"ple0179","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Two to four days a month","2016","no migration background","middle vocational","1115","0.132337545602387","0.125251256477383","0.139423834727391"
"Two to four days a month","2016","no migration background","vocational + Abi","162","0.114141582624128","0.0959908026800431","0.132292362568213"
"Two to four days a month","2016","no migration background","higher vocational","141","0.120861862378939","0.102805962917329","0.138917761840549"
"Two to four days a month","2016","no migration background","higher education","648","0.143686060788615","0.133359111574583","0.154013010002647"
"Two to four days a month","2016","direct migration background","in school","8","","",""
"Two to four days a month","2016","direct migration background","inadequately","21","","",""
"Two to four days a month","2016","direct migration background","general elemantary","88","0.126702350054276","0.103298316546883","0.150106383561669"
"Two to four days a month","2016","direct migration background","middle vocational","181","0.125111319658068","0.108746057525629","0.141476581790507"
"Two to four days a month","2016","direct migration background","vocational + Abi","84","0.14503087508706","0.119434036189363","0.170627713984757"
"Two to four days a month","2016","direct migration background","higher vocational","9","","",""
"Two to four days a month","2016","direct migration background","higher education","179","0.162451967211077","0.141736640090991","0.183167294331163"
"Two to four days a month","2016","indirect migration background","in school","10","","",""
"Two to four days a month","2016","indirect migration background","inadequately","4","","",""
"Two to four days a month","2016","indirect migration background","general elemantary","27","","",""
"Two to four days a month","2016","indirect migration background","middle vocational","103","0.18472223639606","0.154466903245504","0.214977569546615"
"Two to four days a month","2016","indirect migration background","vocational + Abi","20","","",""
"Two to four days a month","2016","indirect migration background","higher vocational","4","","",""
"Two to four days a month","2016","indirect migration background","higher education","42","0.173211150654072","0.12503199920137","0.221390302106775"
"Once a month or less","2016","no migration background","in school","6","","",""
"Once a month or less","2016","no migration background","inadequately","2","","",""
"Once a month or less","2016","no migration background","general elemantary","39","0.0331726401249228","0.0240824335253842","0.0422628467244614"
"Once a month or less","2016","no migration background","middle vocational","243","0.0302248908549092","0.0266445875894192","0.0338051941203991"
"Once a month or less","2016","no migration background","vocational + Abi","35","0.0327950539017103","0.0226289482837906","0.04296115951963"
"Once a month or less","2016","no migration background","higher vocational","26","","",""
"Once a month or less","2016","no migration background","higher education","165","0.0447597547758922","0.0386721230721931","0.0508473864795913"
"Once a month or less","2016","direct migration background","in school","1","","",""
"Once a month or less","2016","direct migration background","inadequately","4","","",""
"Once a month or less","2016","direct migration background","general elemantary","22","","",""
"Once a month or less","2016","direct migration background","middle vocational","47","0.0339804179774598","0.0250184045939661","0.0429424313609534"
"Once a month or less","2016","direct migration background","vocational + Abi","25","","",""
"Once a month or less","2016","direct migration background","higher vocational","2","","",""
"Once a month or less","2016","direct migration background","higher education","41","0.0334161625536464","0.0233231108326526","0.0435092142746401"
"Once a month or less","2016","indirect migration background","in school","5","","",""
"Once a month or less","2016","indirect migration background","inadequately","","","",""
"Once a month or less","2016","indirect migration background","general elemantary","13","","",""
"Once a month or less","2016","indirect migration background","middle vocational","26","","",""
"Once a month or less","2016","indirect migration background","vocational + Abi","3","","",""
"Once a month or less","2016","indirect migration background","higher vocational","3","","",""
"Once a month or less","2016","indirect migration background","higher education","9","","",""
"Never","2016","no migration background","in school","13","","",""
"Never","2016","no migration background","inadequately","1","","",""
"Never","2016","no migration background","general elemantary","32","0.0280094522945626","0.0196343022112203","0.036384602377905"
"Never","2016","no migration background","middle vocational","193","0.0250853962217168","0.0218150351997072","0.0283557572437264"
"Never","2016","no migration background","vocational + Abi","49","0.035318623863698","0.0247823992025611","0.045854848524835"
"Never","2016","no migration background","higher vocational","31","0.0247753234396691","0.0161652286245318","0.0333854182548063"
"Never","2016","no migration background","higher education","153","0.0357019789698799","0.03023937145517","0.0411645864845897"
"Never","2016","direct migration background","in school","3","","",""
"Never","2016","direct migration background","inadequately","3","","",""
"Never","2016","direct migration background","general elemantary","14","","",""
"Never","2016","direct migration background","middle vocational","37","0.0146590271693216","0.00871413323205095","0.0206039211065923"
"Never","2016","direct migration background","vocational + Abi","19","","",""
"Never","2016","direct migration background","higher vocational","1","","",""
"Never","2016","direct migration background","higher education","62","0.0743492608907343","0.0596164250170601","0.0890820967644086"
"Never","2016","indirect migration background","in school","3","","",""
"Never","2016","indirect migration background","inadequately","","","",""
"Never","2016","indirect migration background","general elemantary","7","","",""
"Never","2016","indirect migration background","middle vocational","28","","",""
"Never","2016","indirect migration background","vocational + Abi","2","","",""
"Never","2016","indirect migration background","higher vocational","2","","",""
"Never","2016","indirect migration background","higher education","10","","",""
"Daily","2017","no migration background","in school","","","",""
"Daily","2017","no migration background","inadequately","","","",""
"Daily","2017","no migration background","general elemantary","","","",""
"Daily","2017","no migration background","middle vocational","","","",""
"Daily","2017","no migration background","vocational + Abi","","","",""
"Daily","2017","no migration background","higher vocational","","","",""
"Daily","2017","no migration background","higher education","","","",""
"Daily","2017","direct migration background","in school","","","",""
"Daily","2017","direct migration background","inadequately","","","",""
"Daily","2017","direct migration background","general elemantary","","","",""
"Daily","2017","direct migration background","middle vocational","","","",""
"Daily","2017","direct migration background","vocational + Abi","","","",""
"Daily","2017","direct migration background","higher vocational","","","",""
"Daily","2017","direct migration background","higher education","","","",""
"Daily","2017","indirect migration background","in school","","","",""
"Daily","2017","indirect migration background","inadequately","","","",""
"Daily","2017","indirect migration background","general elemantary","","","",""
"Daily","2017","indirect migration background","middle vocational","","","",""
"Daily","2017","indirect migration background","vocational + Abi","","","",""
"Daily","2017","indirect migration background","higher vocational","","","",""
"Daily","2017","indirect migration background","higher education","","","",""
"Four to six days a week","2017","no migration background","in school","","","",""
"Four to six days a week","2017","no migration background","inadequately","","","",""
"Four to six days a week","2017","no migration background","general elemantary","","","",""
"Four to six days a week","2017","no migration background","middle vocational","","","",""
"Four to six days a week","2017","no migration background","vocational + Abi","","","",""
"Four to six days a week","2017","no migration background","higher vocational","","","",""
"Four to six days a week","2017","no migration background","higher education","","","",""
"Four to six days a week","2017","direct migration background","in school","","","",""
"Four to six days a week","2017","direct migration background","inadequately","","","",""
"Four to six days a week","2017","direct migration background","general elemantary","","","",""
"Four to six days a week","2017","direct migration background","middle vocational","","","",""
"Four to six days a week","2017","direct migration background","vocational + Abi","","","",""
"Four to six days a week","2017","direct migration background","higher vocational","","","",""
"Four to six days a week","2017","direct migration background","higher education","","","",""
"Four to six days a week","2017","indirect migration background","in school","","","",""
"Four to six days a week","2017","indirect migration background","inadequately","","","",""
"Four to six days a week","2017","indirect migration background","general elemantary","","","",""
"Four to six days a week","2017","indirect migration background","middle vocational","","","",""
"Four to six days a week","2017","indirect migration background","vocational + Abi","","","",""
"Four to six days a week","2017","indirect migration background","higher vocational","","","",""
"Four to six days a week","2017","indirect migration background","higher education","","","",""
"Two to three days a week","2017","no migration background","in school","","","",""
"Two to three days a week","2017","no migration background","inadequately","","","",""
"Two to three days a week","2017","no migration background","general elemantary","","","",""
"Two to three days a week","2017","no migration background","middle vocational","","","",""
"Two to three days a week","2017","no migration background","vocational + Abi","","","",""
"Two to three days a week","2017","no migration background","higher vocational","","","",""
"Two to three days a week","2017","no migration background","higher education","","","",""
"Two to three days a week","2017","direct migration background","in school","","","",""
"Two to three days a week","2017","direct migration background","inadequately","","","",""
"Two to three days a week","2017","direct migration background","general elemantary","","","",""
"Two to three days a week","2017","direct migration background","middle vocational","","","",""
"Two to three days a week","2017","direct migration background","vocational + Abi","","","",""
"Two to three days a week","2017","direct migration background","higher vocational","","","",""
"Two to three days a week","2017","direct migration background","higher education","","","",""
"Two to three days a week","2017","indirect migration background","in school","","","",""
"Two to three days a week","2017","indirect migration background","inadequately","","","",""
"Two to three days a week","2017","indirect migration background","general elemantary","","","",""
"Two to three days a week","2017","indirect migration background","middle vocational","","","",""
"Two to three days a week","2017","indirect migration background","vocational + Abi","","","",""
"Two to three days a week","2017","indirect migration background","higher vocational","","","",""
"Two to three days a week","2017","indirect migration background","higher education","","","",""
"Two to four days a month","2017","no migration background","in school","","","",""
"Two to four days a month","2017","no migration background","inadequately","","","",""
"Two to four days a month","2017","no migration background","general elemantary","","","",""
"Two to four days a month","2017","no migration background","middle vocational","","","",""
"Two to four days a month","2017","no migration background","vocational + Abi","","","",""
"Two to four days a month","2017","no migration background","higher vocational","","","",""
"Two to four days a month","2017","no migration background","higher education","","","",""
"Two to four days a month","2017","direct migration background","in school","","","",""
"Two to four days a month","2017","direct migration background","inadequately","","","",""
"Two to four days a month","2017","direct migration background","general elemantary","","","",""
"Two to four days a month","2017","direct migration background","middle vocational","","","",""
"Two to four days a month","2017","direct migration background","vocational + Abi","","","",""
"Two to four days a month","2017","direct migration background","higher vocational","","","",""
"Two to four days a month","2017","direct migration background","higher education","","","",""
"Two to four days a month","2017","indirect migration background","in school","","","",""
"Two to four days a month","2017","indirect migration background","inadequately","","","",""
"Two to four days a month","2017","indirect migration background","general elemantary","","","",""
"Two to four days a month","2017","indirect migration background","middle vocational","","","",""
"Two to four days a month","2017","indirect migration background","vocational + Abi","","","",""
"Two to four days a month","2017","indirect migration background","higher vocational","","","",""
"Two to four days a month","2017","indirect migration background","higher education","","","",""
"Once a month or less","2017","no migration background","in school","","","",""
"Once a month or less","2017","no migration background","inadequately","","","",""
"Once a month or less","2017","no migration background","general elemantary","","","",""
"Once a month or less","2017","no migration background","middle vocational","","","",""
"Once a month or less","2017","no migration background","vocational + Abi","","","",""
"Once a month or less","2017","no migration background","higher vocational","","","",""
"Once a month or less","2017","no migration background","higher education","","","",""
"Once a month or less","2017","direct migration background","in school","","","",""
"Once a month or less","2017","direct migration background","inadequately","","","",""
"Once a month or less","2017","direct migration background","general elemantary","","","",""
"Once a month or less","2017","direct migration background","middle vocational","","","",""
"Once a month or less","2017","direct migration background","vocational + Abi","","","",""
"Once a month or less","2017","direct migration background","higher vocational","","","",""
"Once a month or less","2017","direct migration background","higher education","","","",""
"Once a month or less","2017","indirect migration background","in school","","","",""
"Once a month or less","2017","indirect migration background","inadequately","","","",""
"Once a month or less","2017","indirect migration background","general elemantary","","","",""
"Once a month or less","2017","indirect migration background","middle vocational","","","",""
"Once a month or less","2017","indirect migration background","vocational + Abi","","","",""
"Once a month or less","2017","indirect migration background","higher vocational","","","",""
"Once a month or less","2017","indirect migration background","higher education","","","",""
"Never","2017","no migration background","in school","","","",""
"Never","2017","no migration background","inadequately","","","",""
"Never","2017","no migration background","general elemantary","","","",""
"Never","2017","no migration background","middle vocational","","","",""
"Never","2017","no migration background","vocational + Abi","","","",""
"Never","2017","no migration background","higher vocational","","","",""
"Never","2017","no migration background","higher education","","","",""
"Never","2017","direct migration background","in school","","","",""
"Never","2017","direct migration background","inadequately","","","",""
"Never","2017","direct migration background","general elemantary","","","",""
"Never","2017","direct migration background","middle vocational","","","",""
"Never","2017","direct migration background","vocational + Abi","","","",""
"Never","2017","direct migration background","higher vocational","","","",""
"Never","2017","direct migration background","higher education","","","",""
"Never","2017","indirect migration background","in school","","","",""
"Never","2017","indirect migration background","inadequately","","","",""
"Never","2017","indirect migration background","general elemantary","","","",""
"Never","2017","indirect migration background","middle vocational","","","",""
"Never","2017","indirect migration background","vocational + Abi","","","",""
"Never","2017","indirect migration background","higher vocational","","","",""
"Never","2017","indirect migration background","higher education","","","",""
"Daily","2018","no migration background","in school","43","0.256557459069602","0.198043803438082","0.315071114701121"
"Daily","2018","no migration background","inadequately","22","","",""
"Daily","2018","no migration background","general elemantary","198","0.106198107719528","0.0913459111564013","0.121050304282655"
"Daily","2018","no migration background","middle vocational","961","0.0962577417816507","0.0902675128691891","0.102247970694112"
"Daily","2018","no migration background","vocational + Abi","144","0.110814364657247","0.0943242861659317","0.127304443148562"
"Daily","2018","no migration background","higher vocational","182","0.142205154417988","0.123313712244524","0.161096596591453"
"Daily","2018","no migration background","higher education","411","0.0864566231330632","0.0785796859432079","0.0943335603229186"
"Daily","2018","direct migration background","in school","5","","",""
"Daily","2018","direct migration background","inadequately","36","0.053586736953628","0.0269217193477789","0.0802517545594771"
"Daily","2018","direct migration background","general elemantary","97","0.109609241296324","0.0869315815656015","0.132286901027046"
"Daily","2018","direct migration background","middle vocational","209","0.140490169458315","0.122485851814655","0.158494487101974"
"Daily","2018","direct migration background","vocational + Abi","82","0.0954164237791018","0.0717903919200671","0.119042455638136"
"Daily","2018","direct migration background","higher vocational","7","","",""
"Daily","2018","direct migration background","higher education","113","0.0746238618650249","0.0594161319638326","0.0898315917662173"
"Daily","2018","indirect migration background","in school","14","","",""
"Daily","2018","indirect migration background","inadequately","7","","",""
"Daily","2018","indirect migration background","general elemantary","52","0.157989134118471","0.115495161796626","0.200483106440315"
"Daily","2018","indirect migration background","middle vocational","95","0.145959586759897","0.119729544228877","0.172189629290918"
"Daily","2018","indirect migration background","vocational + Abi","9","","",""
"Daily","2018","indirect migration background","higher vocational","3","","",""
"Daily","2018","indirect migration background","higher education","26","","",""
"Four to six days a week","2018","no migration background","in school","54","0.227594405709615","0.171419196169575","0.283769615249655"
"Four to six days a week","2018","no migration background","inadequately","38","0.195411320815562","0.135092080125795","0.25573056150533"
"Four to six days a week","2018","no migration background","general elemantary","358","0.191293346485592","0.172332526950251","0.210254166020933"
"Four to six days a week","2018","no migration background","middle vocational","2090","0.225184075003356","0.21670064666308","0.233667503343632"
"Four to six days a week","2018","no migration background","vocational + Abi","341","0.246472581799188","0.223833317467446","0.26911184613093"
"Four to six days a week","2018","no migration background","higher vocational","326","0.251300668055107","0.227838600964246","0.274762735145968"
"Four to six days a week","2018","no migration background","higher education","1142","0.222955745127026","0.211289640361263","0.23462184989279"
"Four to six days a week","2018","direct migration background","in school","10","","",""
"Four to six days a week","2018","direct migration background","inadequately","60","0.203929049492517","0.156221375235041","0.251636723749993"
"Four to six days a week","2018","direct migration background","general elemantary","160","0.220098406238588","0.190022918459403","0.250173894017772"
"Four to six days a week","2018","direct migration background","middle vocational","321","0.225035783406404","0.203398890782108","0.2466726760307"
"Four to six days a week","2018","direct migration background","vocational + Abi","135","0.221272025450066","0.187890128486579","0.254653922413554"
"Four to six days a week","2018","direct migration background","higher vocational","18","","",""
"Four to six days a week","2018","direct migration background","higher education","227","0.213598390492331","0.189879871550076","0.237316909434585"
"Four to six days a week","2018","indirect migration background","in school","25","","",""
"Four to six days a week","2018","indirect migration background","inadequately","6","","",""
"Four to six days a week","2018","indirect migration background","general elemantary","82","0.3175698699778","0.263331876385691","0.371807863569908"
"Four to six days a week","2018","indirect migration background","middle vocational","150","0.211690796634768","0.181341910355244","0.242039682914292"
"Four to six days a week","2018","indirect migration background","vocational + Abi","31","0.191399531809455","0.122979438784879","0.259819624834031"
"Four to six days a week","2018","indirect migration background","higher vocational","20","","",""
"Four to six days a week","2018","indirect migration background","higher education","56","0.198442338316257","0.151304865293672","0.245579811338842"
"Two to three days a week","2018","no migration background","in school","69","0.296011191065513","0.234849688363307","0.35717269376772"
"Two to three days a week","2018","no migration background","inadequately","66","0.337952039649529","0.265996156326822","0.409907922972235"
"Two to three days a week","2018","no migration background","general elemantary","798","0.515215141280339","0.491122717338879","0.539307565221799"
"Two to three days a week","2018","no migration background","middle vocational","4528","0.486456333028983","0.476305214254335","0.496607451803631"
"Two to three days a week","2018","no migration background","vocational + Abi","601","0.435731510996029","0.409683122735978","0.461779899256079"
"Two to three days a week","2018","no migration background","higher vocational","560","0.393699325838064","0.367272677283616","0.420125974392513"
"Two to three days a week","2018","no migration background","higher education","2179","0.429581586772597","0.415707217205506","0.443455956339687"
"Two to three days a week","2018","direct migration background","in school","15","","",""
"Two to three days a week","2018","direct migration background","inadequately","129","0.53644853929594","0.477403173141189","0.595493905450691"
"Two to three days a week","2018","direct migration background","general elemantary","340","0.439752041024774","0.40372086807246","0.475783213977089"
"Two to three days a week","2018","direct migration background","middle vocational","649","0.446160503981785","0.420405252377928","0.471915755585642"
"Two to three days a week","2018","direct migration background","vocational + Abi","262","0.466537146684684","0.426418148954719","0.50665614441465"
"Two to three days a week","2018","direct migration background","higher vocational","36","0.391867735758548","0.281387081925246","0.50234838959185"
"Two to three days a week","2018","direct migration background","higher education","524","0.458723798592671","0.429886705173845","0.487560892011497"
"Two to three days a week","2018","indirect migration background","in school","35","0.380823656559632","0.276980570818025","0.48466674230124"
"Two to three days a week","2018","indirect migration background","inadequately","23","","",""
"Two to three days a week","2018","indirect migration background","general elemantary","100","0.322612464086723","0.268147898373003","0.377077029800442"
"Two to three days a week","2018","indirect migration background","middle vocational","293","0.405740049477388","0.369259981295799","0.442220117658977"
"Two to three days a week","2018","indirect migration background","vocational + Abi","64","0.624504492799463","0.540284269876696","0.708724715722231"
"Two to three days a week","2018","indirect migration background","higher vocational","20","","",""
"Two to three days a week","2018","indirect migration background","higher education","118","0.405537816834904","0.347506885633779","0.463568748036028"
"Two to four days a month","2018","no migration background","in school","22","","",""
"Two to four days a month","2018","no migration background","inadequately","33","0.261367772146056","0.194528118402802","0.32820742588931"
"Two to four days a month","2018","no migration background","general elemantary","216","0.139114081407852","0.12243124033689","0.155796922478814"
"Two to four days a month","2018","no migration background","middle vocational","1222","0.1360624518432","0.129099175823489","0.14302572786291"
"Two to four days a month","2018","no migration background","vocational + Abi","205","0.148107332339786","0.129447437438709","0.166767227240864"
"Two to four days a month","2018","no migration background","higher vocational","179","0.158145195250168","0.13840905029165","0.177881340208687"
"Two to four days a month","2018","no migration background","higher education","771","0.172489542640155","0.161900375771902","0.183078709508409"
"Two to four days a month","2018","direct migration background","in school","5","","",""
"Two to four days a month","2018","direct migration background","inadequately","32","0.136076174739986","0.0954784605957138","0.176673888884257"
"Two to four days a month","2018","direct migration background","general elemantary","87","0.15193558349581","0.125878338488019","0.177992828503602"
"Two to four days a month","2018","direct migration background","middle vocational","164","0.133376268781282","0.115761260782209","0.150991276780355"
"Two to four days a month","2018","direct migration background","vocational + Abi","67","0.128945080593784","0.101993761471785","0.155896399715784"
"Two to four days a month","2018","direct migration background","higher vocational","10","","",""
"Two to four days a month","2018","direct migration background","higher education","175","0.151653627876379","0.130895920395096","0.172411335357663"
"Two to four days a month","2018","indirect migration background","in school","8","","",""
"Two to four days a month","2018","indirect migration background","inadequately","4","","",""
"Two to four days a month","2018","indirect migration background","general elemantary","25","","",""
"Two to four days a month","2018","indirect migration background","middle vocational","97","0.123537173587982","0.0990911035233389","0.147983243652625"
"Two to four days a month","2018","indirect migration background","vocational + Abi","14","","",""
"Two to four days a month","2018","indirect migration background","higher vocational","7","","",""
"Two to four days a month","2018","indirect migration background","higher education","50","0.209131944746712","0.161065284344844","0.25719860514858"
"Once a month or less","2018","no migration background","in school","5","","",""
"Once a month or less","2018","no migration background","inadequately","5","","",""
"Once a month or less","2018","no migration background","general elemantary","53","0.0350963767495993","0.0262251276418198","0.0439676258573788"
"Once a month or less","2018","no migration background","middle vocational","275","0.0307121630963605","0.0272079954639845","0.0342163307287366"
"Once a month or less","2018","no migration background","vocational + Abi","45","0.0237185497239951","0.0157246249431526","0.0317124745048376"
"Once a month or less","2018","no migration background","higher vocational","38","0.0374043080764663","0.0271407369223387","0.0476678792305938"
"Once a month or less","2018","no migration background","higher education","174","0.0396865134520033","0.0342148213783492","0.0451582055256573"
"Once a month or less","2018","direct migration background","in school","1","","",""
"Once a month or less","2018","direct migration background","inadequately","13","","",""
"Once a month or less","2018","direct migration background","general elemantary","32","0.0616362443644124","0.0441785042762301","0.0790939844525947"
"Once a month or less","2018","direct migration background","middle vocational","60","0.0387907492447809","0.0287861123961024","0.0487953860934595"
"Once a month or less","2018","direct migration background","vocational + Abi","28","","",""
"Once a month or less","2018","direct migration background","higher vocational","2","","",""
"Once a month or less","2018","direct migration background","higher education","49","0.0488861387723359","0.0364072617249464","0.0613650158197253"
"Once a month or less","2018","indirect migration background","in school","1","","",""
"Once a month or less","2018","indirect migration background","inadequately","3","","",""
"Once a month or less","2018","indirect migration background","general elemantary","18","","",""
"Once a month or less","2018","indirect migration background","middle vocational","25","","",""
"Once a month or less","2018","indirect migration background","vocational + Abi","3","","",""
"Once a month or less","2018","indirect migration background","higher vocational","1","","",""
"Once a month or less","2018","indirect migration background","higher education","11","","",""
"Never","2018","no migration background","in school","21","","",""
"Never","2018","no migration background","inadequately","2","","",""
"Never","2018","no migration background","general elemantary","30","0.01308294635709","0.00760516401962851","0.0185607286945515"
"Never","2018","no migration background","middle vocational","237","0.0253272352464499","0.022136236768526","0.0285182337243737"
"Never","2018","no migration background","vocational + Abi","56","0.0351556604837554","0.025480576783445","0.0448307441840658"
"Never","2018","no migration background","higher vocational","28","","",""
"Never","2018","no migration background","higher education","213","0.0488299888751552","0.0427895840093631","0.0548703937409473"
"Never","2018","direct migration background","in school","4","","",""
"Never","2018","direct migration background","inadequately","4","","",""
"Never","2018","direct migration background","general elemantary","13","","",""
"Never","2018","direct migration background","middle vocational","28","","",""
"Never","2018","direct migration background","vocational + Abi","20","","",""
"Never","2018","direct migration background","higher vocational","2","","",""
"Never","2018","direct migration background","higher education","59","0.0525141824012584","0.0396052286399046","0.0654231361626123"
"Never","2018","indirect migration background","in school","1","","",""
"Never","2018","indirect migration background","inadequately","1","","",""
"Never","2018","indirect migration background","general elemantary","6","","",""
"Never","2018","indirect migration background","middle vocational","36","0.0634298241451835","0.0453222452176877","0.0815374030726792"
"Never","2018","indirect migration background","vocational + Abi","6","","",""
"Never","2018","indirect migration background","higher vocational","2","","",""
"Never","2018","indirect migration background","higher education","14","","",""
