"ple0179","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Daily","2016","no degree/no degree yet","higher education","1","","",""
"Four to six days a week","2016","lower secondary degree","in school","","","",""
"Four to six days a week","2016","lower secondary degree","inadequately","","","",""
"Four to six days a week","2016","lower secondary degree","general elemantary","309","0.193267438110207","0.172211986798368","0.214322889422047"
"Four to six days a week","2016","lower secondary degree","middle vocational","935","0.224321842702553","0.211444737169909","0.237198948235197"
"Four to six days a week","2016","lower secondary degree","vocational + Abi","","","",""
"Four to six days a week","2016","lower secondary degree","higher vocational","78","0.214031382958093","0.168738063995994","0.259324701920193"
"Four to six days a week","2016","lower secondary degree","higher education","24","","",""
"Four to six days a week","2016","secondary school degree","in school","","","",""
"Four to six days a week","2016","secondary school degree","inadequately","","","",""
"Four to six days a week","2016","secondary school degree","general elemantary","176","0.302764685272474","0.268482709612277","0.337046660932671"
"Four to six days a week","2016","secondary school degree","middle vocational","1065","0.220393858280973","0.208539578290855","0.232248138271092"
"Four to six days a week","2016","secondary school degree","vocational + Abi","4","","",""
"Four to six days a week","2016","secondary school degree","higher vocational","152","0.278657898115741","0.243195326617123","0.314120469614359"
"Four to six days a week","2016","secondary school degree","higher education","119","0.222155211502815","0.188440737105463","0.255869685900168"
"Four to six days a week","2016","college entrance qualification","in school","","","",""
"Four to six days a week","2016","college entrance qualification","inadequately","","","",""
"Four to six days a week","2016","college entrance qualification","general elemantary","","","",""
"Four to six days a week","2016","college entrance qualification","middle vocational","239","0.247100630623088","0.219701611820753","0.274499649425423"
"Four to six days a week","2016","college entrance qualification","vocational + Abi","324","0.250009132254812","0.227096395826479","0.272921868683144"
"Four to six days a week","2016","college entrance qualification","higher vocational","104","0.271576963262286","0.227715022587398","0.315438903937175"
"Four to six days a week","2016","college entrance qualification","higher education","964","0.238114954674743","0.225010162735982","0.251219746613503"
"Four to six days a week","2016","Other degree","in school","","","",""
"Four to six days a week","2016","Other degree","inadequately","13","","",""
"Four to six days a week","2016","Other degree","general elemantary","109","0.178317142479198","0.145480291595454","0.211153993362943"
"Four to six days a week","2016","Other degree","middle vocational","224","0.195053739068053","0.170445586798294","0.219661891337812"
"Four to six days a week","2016","Other degree","vocational + Abi","129","0.182253282578179","0.151987272896189","0.21251929226017"
"Four to six days a week","2016","Other degree","higher vocational","10","","",""
"Four to six days a week","2016","Other degree","higher education","211","0.162832826389913","0.140085261594185","0.185580391185641"
"Four to six days a week","2016","no degree/no degree yet","in school","81","0.284669263509405","0.236274475739483","0.333064051279327"
"Four to six days a week","2016","no degree/no degree yet","inadequately","81","0.255379019672026","0.209823919981214","0.300934119362839"
"Four to six days a week","2016","no degree/no degree yet","general elemantary","","","",""
"Four to six days a week","2016","no degree/no degree yet","middle vocational","33","0.324439908251013","0.240676064896259","0.408203751605767"
"Four to six days a week","2016","no degree/no degree yet","vocational + Abi","","","",""
"Four to six days a week","2016","no degree/no degree yet","higher vocational","1","","",""
"Four to six days a week","2016","no degree/no degree yet","higher education","1","","",""
"Two to three days a week","2016","lower secondary degree","in school","","","",""
"Two to three days a week","2016","lower secondary degree","inadequately","","","",""
"Two to three days a week","2016","lower secondary degree","general elemantary","667","0.531055354430641","0.504444972785218","0.557665736076065"
"Two to three days a week","2016","lower secondary degree","middle vocational","2079","0.515317074343061","0.499889138700624","0.530745009985498"
"Two to three days a week","2016","lower secondary degree","vocational + Abi","2","","",""
"Two to three days a week","2016","lower secondary degree","higher vocational","171","0.541686152875233","0.486662658141122","0.596709647609344"
"Two to three days a week","2016","lower secondary degree","higher education","67","0.519555670173923","0.432662866351882","0.606448473995965"
"Two to three days a week","2016","secondary school degree","in school","","","",""
"Two to three days a week","2016","secondary school degree","inadequately","","","",""
"Two to three days a week","2016","secondary school degree","general elemantary","286","0.402157628447832","0.365571618573988","0.438743638321675"
"Two to three days a week","2016","secondary school degree","middle vocational","2267","0.478776678606176","0.464490495097752","0.493062862114601"
"Two to three days a week","2016","secondary school degree","vocational + Abi","6","","",""
"Two to three days a week","2016","secondary school degree","higher vocational","298","0.446035570443227","0.406717735769831","0.485353405116624"
"Two to three days a week","2016","secondary school degree","higher education","295","0.482419478181662","0.441892609721046","0.522946346642278"
"Two to three days a week","2016","college entrance qualification","in school","","","",""
"Two to three days a week","2016","college entrance qualification","inadequately","","","",""
"Two to three days a week","2016","college entrance qualification","general elemantary","","","",""
"Two to three days a week","2016","college entrance qualification","middle vocational","382","0.399654187965264","0.368538991776432","0.430769384154097"
"Two to three days a week","2016","college entrance qualification","vocational + Abi","631","0.461734032096636","0.435354600155361","0.488113464037912"
"Two to three days a week","2016","college entrance qualification","higher vocational","180","0.398693951219788","0.350408404522968","0.446979497916608"
"Two to three days a week","2016","college entrance qualification","higher education","1916","0.46250703776267","0.447166604221767","0.477847471303573"
"Two to three days a week","2016","Other degree","in school","","","",""
"Two to three days a week","2016","Other degree","inadequately","17","","",""
"Two to three days a week","2016","Other degree","general elemantary","250","0.553800280709765","0.511156660023876","0.596443901395653"
"Two to three days a week","2016","Other degree","middle vocational","462","0.487483261977356","0.456441075552296","0.518525448402415"
"Two to three days a week","2016","Other degree","vocational + Abi","292","0.495180461648688","0.455983003037999","0.534377920259377"
"Two to three days a week","2016","Other degree","higher vocational","25","","",""
"Two to three days a week","2016","Other degree","higher education","465","0.491667794989709","0.460866602674177","0.522468987305241"
"Two to three days a week","2016","no degree/no degree yet","in school","118","0.332002086984635","0.28149726818521","0.38250690578406"
"Two to three days a week","2016","no degree/no degree yet","inadequately","163","0.455217447057086","0.403194158246889","0.507240735867283"
"Two to three days a week","2016","no degree/no degree yet","general elemantary","","","",""
"Two to three days a week","2016","no degree/no degree yet","middle vocational","52","0.457277644456228","0.368145099154873","0.546410189757582"
"Two to three days a week","2016","no degree/no degree yet","vocational + Abi","","","",""
"Two to three days a week","2016","no degree/no degree yet","higher vocational","3","","",""
"Two to three days a week","2016","no degree/no degree yet","higher education","1","","",""
"Two to four days a month","2016","lower secondary degree","in school","","","",""
"Two to four days a month","2016","lower secondary degree","inadequately","","","",""
"Two to four days a month","2016","lower secondary degree","general elemantary","156","0.121191872292608","0.103789670657641","0.138594073927576"
"Two to four days a month","2016","lower secondary degree","middle vocational","487","0.13137345076676","0.120945186088902","0.141801715444618"
"Two to four days a month","2016","lower secondary degree","vocational + Abi","1","","",""
"Two to four days a month","2016","lower secondary degree","higher vocational","31","0.128911237981301","0.0919054710586085","0.165917004903994"
"Two to four days a month","2016","lower secondary degree","higher education","20","","",""
"Two to four days a month","2016","secondary school degree","in school","","","",""
"Two to four days a month","2016","secondary school degree","inadequately","","","",""
"Two to four days a month","2016","secondary school degree","general elemantary","69","0.103129059209213","0.0804367313294889","0.125821387088936"
"Two to four days a month","2016","secondary school degree","middle vocational","641","0.137516370474073","0.127667408925703","0.147365332022442"
"Two to four days a month","2016","secondary school degree","vocational + Abi","4","","",""
"Two to four days a month","2016","secondary school degree","higher vocational","69","0.113881906950933","0.0887551133149572","0.139008700586909"
"Two to four days a month","2016","secondary school degree","higher education","92","0.159910836167273","0.130184368499824","0.189637303834722"
"Two to four days a month","2016","college entrance qualification","in school","","","",""
"Two to four days a month","2016","college entrance qualification","inadequately","","","",""
"Two to four days a month","2016","college entrance qualification","general elemantary","","","",""
"Two to four days a month","2016","college entrance qualification","middle vocational","113","0.116289937670473","0.095926289463918","0.136653585877029"
"Two to four days a month","2016","college entrance qualification","vocational + Abi","196","0.122090873978713","0.104767303054358","0.139414444903067"
"Two to four days a month","2016","college entrance qualification","higher vocational","46","0.14245824824097","0.10798985968185","0.17692663680009"
"Two to four days a month","2016","college entrance qualification","higher education","594","0.145058139120617","0.134223076849098","0.155893201392136"
"Two to four days a month","2016","Other degree","in school","","","",""
"Two to four days a month","2016","Other degree","inadequately","4","","",""
"Two to four days a month","2016","Other degree","general elemantary","69","0.143647367758997","0.113559736762097","0.173734998755896"
"Two to four days a month","2016","Other degree","middle vocational","120","0.150449836201713","0.12824698259652","0.172652689806905"
"Two to four days a month","2016","Other degree","vocational + Abi","65","0.130534013685471","0.104122321519452","0.156945705851489"
"Two to four days a month","2016","Other degree","higher vocational","3","","",""
"Two to four days a month","2016","Other degree","higher education","143","0.137161623379719","0.11596635746455","0.158356889294888"
"Two to four days a month","2016","no degree/no degree yet","in school","42","0.119293895340815","0.0845323183058477","0.154055472375783"
"Two to four days a month","2016","no degree/no degree yet","inadequately","38","0.139488423806031","0.103295455602947","0.175681392009115"
"Two to four days a month","2016","no degree/no degree yet","general elemantary","","","",""
"Two to four days a month","2016","no degree/no degree yet","middle vocational","11","","",""
"Two to four days a month","2016","no degree/no degree yet","vocational + Abi","","","",""
"Two to four days a month","2016","no degree/no degree yet","higher vocational","1","","",""
"Two to four days a month","2016","no degree/no degree yet","higher education","","","",""
"Once a month or less","2016","lower secondary degree","in school","","","",""
"Once a month or less","2016","lower secondary degree","inadequately","","","",""
"Once a month or less","2016","lower secondary degree","general elemantary","43","0.0430513078396655","0.0322280521656583","0.0538745635136727"
"Once a month or less","2016","lower secondary degree","middle vocational","102","0.0294183929887372","0.0242020373482361","0.0346347486292383"
"Once a month or less","2016","lower secondary degree","vocational + Abi","","","",""
"Once a month or less","2016","lower secondary degree","higher vocational","5","","",""
"Once a month or less","2016","lower secondary degree","higher education","1","","",""
"Once a month or less","2016","secondary school degree","in school","","","",""
"Once a month or less","2016","secondary school degree","inadequately","","","",""
"Once a month or less","2016","secondary school degree","general elemantary","20","","",""
"Once a month or less","2016","secondary school degree","middle vocational","134","0.0300227779884487","0.0251425061196698","0.0349030498572275"
"Once a month or less","2016","secondary school degree","vocational + Abi","1","","",""
"Once a month or less","2016","secondary school degree","higher vocational","17","","",""
"Once a month or less","2016","secondary school degree","higher education","15","","",""
"Once a month or less","2016","college entrance qualification","in school","","","",""
"Once a month or less","2016","college entrance qualification","inadequately","","","",""
"Once a month or less","2016","college entrance qualification","general elemantary","","","",""
"Once a month or less","2016","college entrance qualification","middle vocational","40","0.0338303963849376","0.02234595580454","0.0453148369653352"
"Once a month or less","2016","college entrance qualification","vocational + Abi","39","0.0342638301784719","0.0246384423223264","0.0438892180346173"
"Once a month or less","2016","college entrance qualification","higher vocational","7","","",""
"Once a month or less","2016","college entrance qualification","higher education","157","0.0430949101233461","0.0368469321235474","0.0493428881231449"
"Once a month or less","2016","Other degree","in school","","","",""
"Once a month or less","2016","Other degree","inadequately","1","","",""
"Once a month or less","2016","Other degree","general elemantary","11","","",""
"Once a month or less","2016","Other degree","middle vocational","24","","",""
"Once a month or less","2016","Other degree","vocational + Abi","23","","",""
"Once a month or less","2016","Other degree","higher vocational","1","","",""
"Once a month or less","2016","Other degree","higher education","34","0.0382491999723384","0.0264323889347465","0.0500660110099302"
"Once a month or less","2016","no degree/no degree yet","in school","12","","",""
"Once a month or less","2016","no degree/no degree yet","inadequately","5","","",""
"Once a month or less","2016","no degree/no degree yet","general elemantary","","","",""
"Once a month or less","2016","no degree/no degree yet","middle vocational","5","","",""
"Once a month or less","2016","no degree/no degree yet","vocational + Abi","","","",""
"Once a month or less","2016","no degree/no degree yet","higher vocational","","","",""
"Once a month or less","2016","no degree/no degree yet","higher education","","","",""
"Never","2016","lower secondary degree","in school","","","",""
"Never","2016","lower secondary degree","inadequately","","","",""
"Never","2016","lower secondary degree","general elemantary","21","","",""
"Never","2016","lower secondary degree","middle vocational","47","0.0153563458288591","0.0115603548025615","0.0191523368551567"
"Never","2016","lower secondary degree","vocational + Abi","","","",""
"Never","2016","lower secondary degree","higher vocational","5","","",""
"Never","2016","lower secondary degree","higher education","1","","",""
"Never","2016","secondary school degree","in school","","","",""
"Never","2016","secondary school degree","inadequately","","","",""
"Never","2016","secondary school degree","general elemantary","24","","",""
"Never","2016","secondary school degree","middle vocational","102","0.0240712991807181","0.0196880453461157","0.0284545530153205"
"Never","2016","secondary school degree","vocational + Abi","","","",""
"Never","2016","secondary school degree","higher vocational","14","","",""
"Never","2016","secondary school degree","higher education","21","","",""
"Never","2016","college entrance qualification","in school","","","",""
"Never","2016","college entrance qualification","inadequately","","","",""
"Never","2016","college entrance qualification","general elemantary","","","",""
"Never","2016","college entrance qualification","middle vocational","83","0.0932042224260928","0.0747369755405504","0.111671469311635"
"Never","2016","college entrance qualification","vocational + Abi","53","0.0343769534240701","0.0247362540720277","0.0440176527761125"
"Never","2016","college entrance qualification","higher vocational","14","","",""
"Never","2016","college entrance qualification","higher education","146","0.0398570219846081","0.0338381868455205","0.0458758571236958"
"Never","2016","Other degree","in school","","","",""
"Never","2016","Other degree","inadequately","1","","",""
"Never","2016","Other degree","general elemantary","8","","",""
"Never","2016","Other degree","middle vocational","20","","",""
"Never","2016","Other degree","vocational + Abi","17","","",""
"Never","2016","Other degree","higher vocational","","","",""
"Never","2016","Other degree","higher education","51","0.0722748424842383","0.0563211550694301","0.0882285298990466"
"Never","2016","no degree/no degree yet","in school","19","","",""
"Never","2016","no degree/no degree yet","inadequately","3","","",""
"Never","2016","no degree/no degree yet","general elemantary","","","",""
"Never","2016","no degree/no degree yet","middle vocational","2","","",""
"Never","2016","no degree/no degree yet","vocational + Abi","","","",""
"Never","2016","no degree/no degree yet","higher vocational","","","",""
"Never","2016","no degree/no degree yet","higher education","","","",""
"Daily","2017","lower secondary degree","in school","","","",""
"Daily","2017","lower secondary degree","inadequately","","","",""
"Daily","2017","lower secondary degree","general elemantary","","","",""
"Daily","2017","lower secondary degree","middle vocational","","","",""
"Daily","2017","lower secondary degree","vocational + Abi","","","",""
"Daily","2017","lower secondary degree","higher vocational","","","",""
"Daily","2017","lower secondary degree","higher education","","","",""
"Daily","2017","secondary school degree","in school","","","",""
"Daily","2017","secondary school degree","inadequately","","","",""
"Daily","2017","secondary school degree","general elemantary","","","",""
"Daily","2017","secondary school degree","middle vocational","","","",""
"Daily","2017","secondary school degree","vocational + Abi","","","",""
"Daily","2017","secondary school degree","higher vocational","","","",""
"Daily","2017","secondary school degree","higher education","","","",""
"Daily","2017","college entrance qualification","in school","","","",""
"Daily","2017","college entrance qualification","inadequately","","","",""
"Daily","2017","college entrance qualification","general elemantary","","","",""
"Daily","2017","college entrance qualification","middle vocational","","","",""
"Daily","2017","college entrance qualification","vocational + Abi","","","",""
"Daily","2017","college entrance qualification","higher vocational","","","",""
"Daily","2017","college entrance qualification","higher education","","","",""
"Daily","2017","Other degree","in school","","","",""
"Daily","2017","Other degree","inadequately","","","",""
"Daily","2017","Other degree","general elemantary","","","",""
"Daily","2017","Other degree","middle vocational","","","",""
"Daily","2017","Other degree","vocational + Abi","","","",""
"Daily","2017","Other degree","higher vocational","","","",""
"Daily","2017","Other degree","higher education","","","",""
"Daily","2017","no degree/no degree yet","in school","","","",""
"Daily","2017","no degree/no degree yet","inadequately","","","",""
"Daily","2017","no degree/no degree yet","general elemantary","","","",""
"Daily","2017","no degree/no degree yet","middle vocational","","","",""
"Daily","2017","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2017","no degree/no degree yet","higher vocational","","","",""
"Daily","2017","no degree/no degree yet","higher education","","","",""
"Four to six days a week","2017","lower secondary degree","in school","","","",""
"Four to six days a week","2017","lower secondary degree","inadequately","","","",""
"Four to six days a week","2017","lower secondary degree","general elemantary","","","",""
"Four to six days a week","2017","lower secondary degree","middle vocational","","","",""
"Four to six days a week","2017","lower secondary degree","vocational + Abi","","","",""
"Four to six days a week","2017","lower secondary degree","higher vocational","","","",""
"Four to six days a week","2017","lower secondary degree","higher education","","","",""
"Four to six days a week","2017","secondary school degree","in school","","","",""
"Four to six days a week","2017","secondary school degree","inadequately","","","",""
"Four to six days a week","2017","secondary school degree","general elemantary","","","",""
"Four to six days a week","2017","secondary school degree","middle vocational","","","",""
"Four to six days a week","2017","secondary school degree","vocational + Abi","","","",""
"Four to six days a week","2017","secondary school degree","higher vocational","","","",""
"Four to six days a week","2017","secondary school degree","higher education","","","",""
"Four to six days a week","2017","college entrance qualification","in school","","","",""
"Four to six days a week","2017","college entrance qualification","inadequately","","","",""
"Four to six days a week","2017","college entrance qualification","general elemantary","","","",""
"Four to six days a week","2017","college entrance qualification","middle vocational","","","",""
"Four to six days a week","2017","college entrance qualification","vocational + Abi","","","",""
"Four to six days a week","2017","college entrance qualification","higher vocational","","","",""
"Four to six days a week","2017","college entrance qualification","higher education","","","",""
"Four to six days a week","2017","Other degree","in school","","","",""
"Four to six days a week","2017","Other degree","inadequately","","","",""
"Four to six days a week","2017","Other degree","general elemantary","","","",""
"Four to six days a week","2017","Other degree","middle vocational","","","",""
"Four to six days a week","2017","Other degree","vocational + Abi","","","",""
"Four to six days a week","2017","Other degree","higher vocational","","","",""
"Four to six days a week","2017","Other degree","higher education","","","",""
"Four to six days a week","2017","no degree/no degree yet","in school","","","",""
"Four to six days a week","2017","no degree/no degree yet","inadequately","","","",""
"Four to six days a week","2017","no degree/no degree yet","general elemantary","","","",""
"Four to six days a week","2017","no degree/no degree yet","middle vocational","","","",""
"Four to six days a week","2017","no degree/no degree yet","vocational + Abi","","","",""
"Four to six days a week","2017","no degree/no degree yet","higher vocational","","","",""
"Four to six days a week","2017","no degree/no degree yet","higher education","","","",""
"Two to three days a week","2017","lower secondary degree","in school","","","",""
"Two to three days a week","2017","lower secondary degree","inadequately","","","",""
"Two to three days a week","2017","lower secondary degree","general elemantary","","","",""
"Two to three days a week","2017","lower secondary degree","middle vocational","","","",""
"Two to three days a week","2017","lower secondary degree","vocational + Abi","","","",""
"Two to three days a week","2017","lower secondary degree","higher vocational","","","",""
"Two to three days a week","2017","lower secondary degree","higher education","","","",""
"Two to three days a week","2017","secondary school degree","in school","","","",""
"Two to three days a week","2017","secondary school degree","inadequately","","","",""
"Two to three days a week","2017","secondary school degree","general elemantary","","","",""
"Two to three days a week","2017","secondary school degree","middle vocational","","","",""
"Two to three days a week","2017","secondary school degree","vocational + Abi","","","",""
"Two to three days a week","2017","secondary school degree","higher vocational","","","",""
"Two to three days a week","2017","secondary school degree","higher education","","","",""
"Two to three days a week","2017","college entrance qualification","in school","","","",""
"Two to three days a week","2017","college entrance qualification","inadequately","","","",""
"Two to three days a week","2017","college entrance qualification","general elemantary","","","",""
"Two to three days a week","2017","college entrance qualification","middle vocational","","","",""
"Two to three days a week","2017","college entrance qualification","vocational + Abi","","","",""
"Two to three days a week","2017","college entrance qualification","higher vocational","","","",""
"Two to three days a week","2017","college entrance qualification","higher education","","","",""
"Two to three days a week","2017","Other degree","in school","","","",""
"Two to three days a week","2017","Other degree","inadequately","","","",""
"Two to three days a week","2017","Other degree","general elemantary","","","",""
"Two to three days a week","2017","Other degree","middle vocational","","","",""
"Two to three days a week","2017","Other degree","vocational + Abi","","","",""
"Two to three days a week","2017","Other degree","higher vocational","","","",""
"Two to three days a week","2017","Other degree","higher education","","","",""
"Two to three days a week","2017","no degree/no degree yet","in school","","","",""
"Two to three days a week","2017","no degree/no degree yet","inadequately","","","",""
"Two to three days a week","2017","no degree/no degree yet","general elemantary","","","",""
"Two to three days a week","2017","no degree/no degree yet","middle vocational","","","",""
"Two to three days a week","2017","no degree/no degree yet","vocational + Abi","","","",""
"Two to three days a week","2017","no degree/no degree yet","higher vocational","","","",""
"Two to three days a week","2017","no degree/no degree yet","higher education","","","",""
"Two to four days a month","2017","lower secondary degree","in school","","","",""
"Two to four days a month","2017","lower secondary degree","inadequately","","","",""
"Two to four days a month","2017","lower secondary degree","general elemantary","","","",""
"Two to four days a month","2017","lower secondary degree","middle vocational","","","",""
"Two to four days a month","2017","lower secondary degree","vocational + Abi","","","",""
"Two to four days a month","2017","lower secondary degree","higher vocational","","","",""
"Two to four days a month","2017","lower secondary degree","higher education","","","",""
"Two to four days a month","2017","secondary school degree","in school","","","",""
"Two to four days a month","2017","secondary school degree","inadequately","","","",""
"Two to four days a month","2017","secondary school degree","general elemantary","","","",""
"Two to four days a month","2017","secondary school degree","middle vocational","","","",""
"Two to four days a month","2017","secondary school degree","vocational + Abi","","","",""
"Two to four days a month","2017","secondary school degree","higher vocational","","","",""
"Two to four days a month","2017","secondary school degree","higher education","","","",""
"Two to four days a month","2017","college entrance qualification","in school","","","",""
"Two to four days a month","2017","college entrance qualification","inadequately","","","",""
"Two to four days a month","2017","college entrance qualification","general elemantary","","","",""
"Two to four days a month","2017","college entrance qualification","middle vocational","","","",""
"Two to four days a month","2017","college entrance qualification","vocational + Abi","","","",""
"Two to four days a month","2017","college entrance qualification","higher vocational","","","",""
"Two to four days a month","2017","college entrance qualification","higher education","","","",""
"Two to four days a month","2017","Other degree","in school","","","",""
"Two to four days a month","2017","Other degree","inadequately","","","",""
"Two to four days a month","2017","Other degree","general elemantary","","","",""
"Two to four days a month","2017","Other degree","middle vocational","","","",""
"Two to four days a month","2017","Other degree","vocational + Abi","","","",""
"Two to four days a month","2017","Other degree","higher vocational","","","",""
"Two to four days a month","2017","Other degree","higher education","","","",""
"Two to four days a month","2017","no degree/no degree yet","in school","","","",""
"Two to four days a month","2017","no degree/no degree yet","inadequately","","","",""
"Two to four days a month","2017","no degree/no degree yet","general elemantary","","","",""
"Two to four days a month","2017","no degree/no degree yet","middle vocational","","","",""
"Two to four days a month","2017","no degree/no degree yet","vocational + Abi","","","",""
"Two to four days a month","2017","no degree/no degree yet","higher vocational","","","",""
"Two to four days a month","2017","no degree/no degree yet","higher education","","","",""
"Once a month or less","2017","lower secondary degree","in school","","","",""
"Once a month or less","2017","lower secondary degree","inadequately","","","",""
"Once a month or less","2017","lower secondary degree","general elemantary","","","",""
"Once a month or less","2017","lower secondary degree","middle vocational","","","",""
"Once a month or less","2017","lower secondary degree","vocational + Abi","","","",""
"Once a month or less","2017","lower secondary degree","higher vocational","","","",""
"Once a month or less","2017","lower secondary degree","higher education","","","",""
"Once a month or less","2017","secondary school degree","in school","","","",""
"Once a month or less","2017","secondary school degree","inadequately","","","",""
"Once a month or less","2017","secondary school degree","general elemantary","","","",""
"Once a month or less","2017","secondary school degree","middle vocational","","","",""
"Once a month or less","2017","secondary school degree","vocational + Abi","","","",""
"Once a month or less","2017","secondary school degree","higher vocational","","","",""
"Once a month or less","2017","secondary school degree","higher education","","","",""
"Once a month or less","2017","college entrance qualification","in school","","","",""
"Once a month or less","2017","college entrance qualification","inadequately","","","",""
"Once a month or less","2017","college entrance qualification","general elemantary","","","",""
"Once a month or less","2017","college entrance qualification","middle vocational","","","",""
"Once a month or less","2017","college entrance qualification","vocational + Abi","","","",""
"Once a month or less","2017","college entrance qualification","higher vocational","","","",""
"Once a month or less","2017","college entrance qualification","higher education","","","",""
"Once a month or less","2017","Other degree","in school","","","",""
"Once a month or less","2017","Other degree","inadequately","","","",""
"Once a month or less","2017","Other degree","general elemantary","","","",""
"Once a month or less","2017","Other degree","middle vocational","","","",""
"Once a month or less","2017","Other degree","vocational + Abi","","","",""
"Once a month or less","2017","Other degree","higher vocational","","","",""
"Once a month or less","2017","Other degree","higher education","","","",""
"Once a month or less","2017","no degree/no degree yet","in school","","","",""
"Once a month or less","2017","no degree/no degree yet","inadequately","","","",""
"Once a month or less","2017","no degree/no degree yet","general elemantary","","","",""
"Once a month or less","2017","no degree/no degree yet","middle vocational","","","",""
"Once a month or less","2017","no degree/no degree yet","vocational + Abi","","","",""
"Once a month or less","2017","no degree/no degree yet","higher vocational","","","",""
"Once a month or less","2017","no degree/no degree yet","higher education","","","",""
"Never","2017","lower secondary degree","in school","","","",""
"Never","2017","lower secondary degree","inadequately","","","",""
"Never","2017","lower secondary degree","general elemantary","","","",""
"Never","2017","lower secondary degree","middle vocational","","","",""
"Never","2017","lower secondary degree","vocational + Abi","","","",""
"Never","2017","lower secondary degree","higher vocational","","","",""
"Never","2017","lower secondary degree","higher education","","","",""
"Never","2017","secondary school degree","in school","","","",""
"Never","2017","secondary school degree","inadequately","","","",""
"Never","2017","secondary school degree","general elemantary","","","",""
"Never","2017","secondary school degree","middle vocational","","","",""
"Never","2017","secondary school degree","vocational + Abi","","","",""
"Never","2017","secondary school degree","higher vocational","","","",""
"Never","2017","secondary school degree","higher education","","","",""
"Never","2017","college entrance qualification","in school","","","",""
"Never","2017","college entrance qualification","inadequately","","","",""
"Never","2017","college entrance qualification","general elemantary","","","",""
"Never","2017","college entrance qualification","middle vocational","","","",""
"Never","2017","college entrance qualification","vocational + Abi","","","",""
"Never","2017","college entrance qualification","higher vocational","","","",""
"Never","2017","college entrance qualification","higher education","","","",""
"Never","2017","Other degree","in school","","","",""
"Never","2017","Other degree","inadequately","","","",""
"Never","2017","Other degree","general elemantary","","","",""
"Never","2017","Other degree","middle vocational","","","",""
"Never","2017","Other degree","vocational + Abi","","","",""
"Never","2017","Other degree","higher vocational","","","",""
"Never","2017","Other degree","higher education","","","",""
"Never","2017","no degree/no degree yet","in school","","","",""
"Never","2017","no degree/no degree yet","inadequately","","","",""
"Never","2017","no degree/no degree yet","general elemantary","","","",""
"Never","2017","no degree/no degree yet","middle vocational","","","",""
"Never","2017","no degree/no degree yet","vocational + Abi","","","",""
"Never","2017","no degree/no degree yet","higher vocational","","","",""
"Never","2017","no degree/no degree yet","higher education","","","",""
"Daily","2018","lower secondary degree","in school","","","",""
"Daily","2018","lower secondary degree","inadequately","","","",""
