"ple0179","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Two to three days a week","2018","college entrance qualification","Male","1492","0.410204805648563","0.394280441936676","0.42612916936045"
"Two to three days a week","2018","college entrance qualification","Female","1759","0.425206551865835","0.409855282062962","0.440557821668708"
"Two to three days a week","2018","Other degree","Male","562","0.44267683403184","0.41574863909077","0.46960502897291"
"Two to three days a week","2018","Other degree","Female","794","0.479573650099768","0.455409651058609","0.503737649140928"
"Two to three days a week","2018","no degree/no degree yet","Male","178","0.456771844957751","0.407833716824535","0.505709973090966"
"Two to three days a week","2018","no degree/no degree yet","Female","193","0.410051035532668","0.3665022318545","0.453599839210836"
"Two to four days a month","2018","lower secondary degree","Male","269","0.106602312917652","0.0953019731002226","0.117902652735082"
"Two to four days a month","2018","lower secondary degree","Female","459","0.168135681668085","0.154366619504212","0.181904743831958"
"Two to four days a month","2018","secondary school degree","Male","257","0.093122126846095","0.0826176295921199","0.10362662410007"
"Two to four days a month","2018","secondary school degree","Female","715","0.178278904244854","0.166785319883618","0.189772488606091"
"Two to four days a month","2018","college entrance qualification","Male","358","0.103816831235061","0.0939416885921073","0.113691973878016"
"Two to four days a month","2018","college entrance qualification","Female","793","0.219033848829182","0.206191036126412","0.231876661531952"
"Two to four days a month","2018","Other degree","Male","137","0.133362473412582","0.114931602247789","0.151793344577375"
"Two to four days a month","2018","Other degree","Female","237","0.16404750527396","0.146135791986936","0.181959218560985"
"Two to four days a month","2018","no degree/no degree yet","Male","40","0.119209608111117","0.0873750761338304","0.151044140088405"
"Two to four days a month","2018","no degree/no degree yet","Female","62","0.171060904371947","0.137719280772824","0.204402527971069"
"Once a month or less","2018","lower secondary degree","Male","38","0.0171141470971843","0.0123650073398004","0.0218632868545681"
"Once a month or less","2018","lower secondary degree","Female","132","0.0543996496630579","0.0460493890192969","0.0627499103068189"
"Once a month or less","2018","secondary school degree","Male","44","0.0153355855545095","0.0108936860479534","0.0197774850610656"
"Once a month or less","2018","secondary school degree","Female","180","0.0470145246223329","0.0406582528652884","0.0533707963793774"
"Once a month or less","2018","college entrance qualification","Male","73","0.0187383265539891","0.014348282066694","0.0231283710412842"
"Once a month or less","2018","college entrance qualification","Female","198","0.0548420994814025","0.047772453824778","0.0619117451380271"
"Once a month or less","2018","Other degree","Male","42","0.0259303400994873","0.0173142662671066","0.034546413931868"
"Once a month or less","2018","Other degree","Female","87","0.074963258623942","0.0622263147680702","0.0877002024798137"
"Once a month or less","2018","no degree/no degree yet","Male","7","","",""
"Once a month or less","2018","no degree/no degree yet","Female","23","","",""
"Never","2018","lower secondary degree","Male","18","","",""
"Never","2018","lower secondary degree","Female","57","0.0228428421780347","0.0173423006673962","0.0283433836886733"
"Never","2018","secondary school degree","Male","19","","",""
"Never","2018","secondary school degree","Female","141","0.0359661650899451","0.0303745599357925","0.0415577702440977"
"Never","2018","college entrance qualification","Male","89","0.0271680261357972","0.0219047147693728","0.0324313375022216"
"Never","2018","college entrance qualification","Female","301","0.0769210206694496","0.0686467375710398","0.0851953037678594"
"Never","2018","Other degree","Male","33","0.0267234603880429","0.0179801726395582","0.0354667481365277"
"Never","2018","Other degree","Female","71","0.0403830603334147","0.0308614570776997","0.0499046635891296"
"Never","2018","no degree/no degree yet","Male","3","","",""
"Never","2018","no degree/no degree yet","Female","33","0.0603507732953217","0.0392657370956271","0.0814358094950163"
