"plh0180","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2006","Baden-Württemberg","higher vocational","","","","","0"
"0 Completely dissatisfied","2006","Baden-Württemberg","higher education","2","","","","0"
"0 Completely dissatisfied","2006","Bavaria","in school","","","","","0"
"0 Completely dissatisfied","2006","Bavaria","inadequately","","","","","0"
"0 Completely dissatisfied","2006","Bavaria","general elemantary","3","","","","0"
"0 Completely dissatisfied","2006","Bavaria","middle vocational","3","","","","0"
"0 Completely dissatisfied","2006","Bavaria","vocational + Abi","","","","","0"
"0 Completely dissatisfied","2006","Bavaria","higher vocational","","","","","0"
"0 Completely dissatisfied","2006","Bavaria","higher education","2","","","","0"
"0 Completely dissatisfied","2006","Berlin","in school","","","","","0"
"0 Completely dissatisfied","2006","Berlin","inadequately","","","","","0"
"0 Completely dissatisfied","2006","Berlin","general elemantary","3","","","","0"
"0 Completely dissatisfied","2006","Berlin","middle vocational","4","","","","0"
"0 Completely dissatisfied","2006","Berlin","vocational + Abi","","","","","0"
"0 Completely dissatisfied","2006","Berlin","higher vocational","1","","","","0"
"0 Completely dissatisfied","2006","Berlin","higher education","1","","","","0"
"0 Completely dissatisfied","2006","Brandenburg","in school","","","","","0"
"0 Completely dissatisfied","2006","Brandenburg","inadequately","","","","","0"
"0 Completely dissatisfied","2006","Brandenburg","general elemantary","1","","","","0"
"0 Completely dissatisfied","2006","Brandenburg","middle vocational","","","","","0"
"0 Completely dissatisfied","2006","Brandenburg","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","2006","Brandenburg","higher vocational","","","","","0"
"0 Completely dissatisfied","2006","Brandenburg","higher education","1","","","","0"
"0 Completely dissatisfied","2006","Mecklenburg-Western Pomerania","in school","","","","","0"
"0 Completely dissatisfied","2006","Mecklenburg-Western Pomerania","inadequately","","","","","0"
"0 Completely dissatisfied","2006","Mecklenburg-Western Pomerania","general elemantary","","","","","0"
"0 Completely dissatisfied","2006","Mecklenburg-Western Pomerania","middle vocational","4","","","","0"
"0 Completely dissatisfied","2006","Mecklenburg-Western Pomerania","vocational + Abi","","","","","0"
"0 Completely dissatisfied","2006","Mecklenburg-Western Pomerania","higher vocational","","","","","0"
"0 Completely dissatisfied","2006","Mecklenburg-Western Pomerania","higher education","1","","","","0"
"0 Completely dissatisfied","2006","Saxony","in school","","","","","0"
"0 Completely dissatisfied","2006","Saxony","inadequately","","","","","0"
"0 Completely dissatisfied","2006","Saxony","general elemantary","","","","","0"
"0 Completely dissatisfied","2006","Saxony","middle vocational","2","","","","0"
"0 Completely dissatisfied","2006","Saxony","vocational + Abi","","","","","0"
"0 Completely dissatisfied","2006","Saxony","higher vocational","2","","","","0"
"0 Completely dissatisfied","2006","Saxony","higher education","4","","","","0"
"0 Completely dissatisfied","2006","Saxony-Anhalt","in school","","","","","0"
"0 Completely dissatisfied","2006","Saxony-Anhalt","inadequately","","","","","0"
"0 Completely dissatisfied","2006","Saxony-Anhalt","general elemantary","","","","","0"
"0 Completely dissatisfied","2006","Saxony-Anhalt","middle vocational","7","","","","0"
"0 Completely dissatisfied","2006","Saxony-Anhalt","vocational + Abi","","","","","0"
"0 Completely dissatisfied","2006","Saxony-Anhalt","higher vocational","","","","","0"
"0 Completely dissatisfied","2006","Saxony-Anhalt","higher education","","","","","0"
"0 Completely dissatisfied","2006","Thuringia","in school","","","","","0"
"0 Completely dissatisfied","2006","Thuringia","inadequately","","","","","0"
"0 Completely dissatisfied","2006","Thuringia","general elemantary","2","","","","0"
"0 Completely dissatisfied","2006","Thuringia","middle vocational","8","","","","0"
"0 Completely dissatisfied","2006","Thuringia","vocational + Abi","","","","","0"
"0 Completely dissatisfied","2006","Thuringia","higher vocational","","","","","0"
"0 Completely dissatisfied","2006","Thuringia","higher education","","","","","0"
"1 on Scale 1 to 10","2006","Berlin","higher vocational","","","","","1"
"1 on Scale 1 to 10","2006","Hamburg","higher education","","","","","1"
"1 on Scale 1 to 10","2006","Lower Saxony","in school","","","","","1"
"1 on Scale 1 to 10","2006","Hamburg","higher vocational","","","","","1"
"1 on Scale 1 to 10","2006","Berlin","higher education","2","","","","1"
"1 on Scale 1 to 10","2006","Brandenburg","in school","","","","","1"
"1 on Scale 1 to 10","2006","Brandenburg","inadequately","","","","","1"
"1 on Scale 1 to 10","2006","Lower Saxony","inadequately","1","","","","1"
"1 on Scale 1 to 10","2006","Lower Saxony","general elemantary","","","","","1"
"1 on Scale 1 to 10","2006","Lower Saxony","middle vocational","4","","","","1"
"1 on Scale 1 to 10","2006","Lower Saxony","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","2006","Brandenburg","middle vocational","1","","","","1"
"1 on Scale 1 to 10","2006","Brandenburg","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2006","Brandenburg","higher vocational","","","","","1"
"1 on Scale 1 to 10","2006","Brandenburg","higher education","2","","","","1"
"1 on Scale 1 to 10","2006","Mecklenburg-Western Pomerania","in school","","","","","1"
"1 on Scale 1 to 10","2006","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"1 on Scale 1 to 10","2006","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"1 on Scale 1 to 10","2006","Brandenburg","general elemantary","1","","","","1"
"1 on Scale 1 to 10","2006","Schleswig-Holstein","higher education","","","","","1"
"1 on Scale 1 to 10","2006","Hamburg","in school","","","","","1"
"1 on Scale 1 to 10","2006","Hamburg","inadequately","","","","","1"
"1 on Scale 1 to 10","2006","Hamburg","general elemantary","","","","","1"
"1 on Scale 1 to 10","2006","Hamburg","middle vocational","","","","","1"
"1 on Scale 1 to 10","2006","Hamburg","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2006","Bavaria","higher education","3","","","","1"
"1 on Scale 1 to 10","2006","Berlin","in school","","","","","1"
"1 on Scale 1 to 10","2006","Berlin","inadequately","","","","","1"
"1 on Scale 1 to 10","2006","Berlin","general elemantary","","","","","1"
"1 on Scale 1 to 10","2006","Berlin","middle vocational","3","","","","1"
"1 on Scale 1 to 10","2006","Berlin","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2006","Schleswig-Holstein","in school","1","","","","1"
"1 on Scale 1 to 10","2006","Schleswig-Holstein","inadequately","","","","","1"
"1 on Scale 1 to 10","2006","Schleswig-Holstein","general elemantary","","","","","1"
"1 on Scale 1 to 10","2006","Schleswig-Holstein","middle vocational","2","","","","1"
"1 on Scale 1 to 10","2006","Schleswig-Holstein","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2006","Schleswig-Holstein","higher vocational","","","","","1"
"1 on Scale 1 to 10","2006","Lower Saxony","higher vocational","","","","","1"
"1 on Scale 1 to 10","2006","Lower Saxony","higher education","","","","","1"
"1 on Scale 1 to 10","2006","Bremen","in school","","","","","1"
"1 on Scale 1 to 10","2006","Bremen","inadequately","","","","","1"
"1 on Scale 1 to 10","2006","Bremen","general elemantary","","","","","1"
"1 on Scale 1 to 10","2006","Bremen","middle vocational","","","","","1"
"1 on Scale 1 to 10","2006","Bremen","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2006","Bremen","higher vocational","","","","","1"
"1 on Scale 1 to 10","2006","Bremen","higher education","","","","","1"
"1 on Scale 1 to 10","2006","North Rhine-Westphalia","in school","","","","","1"
"1 on Scale 1 to 10","2006","North Rhine-Westphalia","inadequately","","","","","1"
"1 on Scale 1 to 10","2006","North Rhine-Westphalia","general elemantary","5","","","","1"
"1 on Scale 1 to 10","2006","North Rhine-Westphalia","middle vocational","10","","","","1"
"1 on Scale 1 to 10","2006","North Rhine-Westphalia","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","2006","North Rhine-Westphalia","higher vocational","1","","","","1"
"1 on Scale 1 to 10","2006","North Rhine-Westphalia","higher education","6","","","","1"
"1 on Scale 1 to 10","2006","Hesse","in school","","","","","1"
"1 on Scale 1 to 10","2006","Hesse","inadequately","","","","","1"
"1 on Scale 1 to 10","2006","Hesse","general elemantary","1","","","","1"
"1 on Scale 1 to 10","2006","Hesse","middle vocational","5","","","","1"
"1 on Scale 1 to 10","2006","Hesse","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2006","Hesse","higher vocational","","","","","1"
"1 on Scale 1 to 10","2006","Hesse","higher education","1","","","","1"
"1 on Scale 1 to 10","2006","Rhineland-Palatinate,Saarland","in school","","","","","1"
"1 on Scale 1 to 10","2006","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"1 on Scale 1 to 10","2006","Rhineland-Palatinate,Saarland","general elemantary","3","","","","1"
"1 on Scale 1 to 10","2006","Rhineland-Palatinate,Saarland","middle vocational","5","","","","1"
"1 on Scale 1 to 10","2006","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2006","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"1 on Scale 1 to 10","2006","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"1 on Scale 1 to 10","2006","Baden-Württemberg","in school","1","","","","1"
"1 on Scale 1 to 10","2006","Baden-Württemberg","inadequately","","","","","1"
"1 on Scale 1 to 10","2006","Baden-Württemberg","general elemantary","3","","","","1"
"1 on Scale 1 to 10","2006","Baden-Württemberg","middle vocational","8","","","","1"
"1 on Scale 1 to 10","2006","Baden-Württemberg","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2006","Baden-Württemberg","higher vocational","1","","","","1"
"1 on Scale 1 to 10","2006","Baden-Württemberg","higher education","1","","","","1"
"1 on Scale 1 to 10","2006","Bavaria","in school","","","","","1"
"1 on Scale 1 to 10","2006","Bavaria","inadequately","1","","","","1"
"1 on Scale 1 to 10","2006","Bavaria","general elemantary","2","","","","1"
"1 on Scale 1 to 10","2006","Bavaria","middle vocational","8","","","","1"
"1 on Scale 1 to 10","2006","Bavaria","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","2006","Bavaria","higher vocational","","","","","1"
"1 on Scale 1 to 10","2006","Mecklenburg-Western Pomerania","middle vocational","2","","","","1"
"1 on Scale 1 to 10","2006","Saxony-Anhalt","in school","","","","","1"
"1 on Scale 1 to 10","2006","Saxony-Anhalt","inadequately","","","","","1"
"1 on Scale 1 to 10","2006","Saxony-Anhalt","general elemantary","","","","","1"
"1 on Scale 1 to 10","2006","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2006","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"1 on Scale 1 to 10","2006","Mecklenburg-Western Pomerania","higher education","1","","","","1"
"1 on Scale 1 to 10","2006","Saxony","higher education","4","","","","1"
"1 on Scale 1 to 10","2006","Saxony-Anhalt","middle vocational","2","","","","1"
"1 on Scale 1 to 10","2006","Saxony-Anhalt","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2006","Saxony-Anhalt","higher vocational","1","","","","1"
"1 on Scale 1 to 10","2006","Saxony-Anhalt","higher education","2","","","","1"
"1 on Scale 1 to 10","2006","Thuringia","in school","","","","","1"
"1 on Scale 1 to 10","2006","Thuringia","inadequately","1","","","","1"
"1 on Scale 1 to 10","2006","Thuringia","higher vocational","","","","","1"
"1 on Scale 1 to 10","2006","Thuringia","higher education","","","","","1"
"1 on Scale 1 to 10","2006","Saxony","in school","","","","","1"
"1 on Scale 1 to 10","2006","Saxony","inadequately","","","","","1"
"1 on Scale 1 to 10","2006","Saxony","general elemantary","1","","","","1"
"1 on Scale 1 to 10","2006","Saxony","middle vocational","3","","","","1"
"1 on Scale 1 to 10","2006","Saxony","higher vocational","","","","","1"
"1 on Scale 1 to 10","2006","Thuringia","general elemantary","","","","","1"
"1 on Scale 1 to 10","2006","Thuringia","middle vocational","5","","","","1"
"1 on Scale 1 to 10","2006","Thuringia","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2006","Saxony","vocational + Abi","","","","","1"
"10 Completely satisfied","2006","Saxony-Anhalt","higher education","26","","","","10"
"10 Completely satisfied","2006","Saxony-Anhalt","higher vocational","14","","","","10"
"10 Completely satisfied","2006","Thuringia","general elemantary","6","","","","10"
"10 Completely satisfied","2006","Saxony-Anhalt","vocational + Abi","3","","","","10"
"10 Completely satisfied","2006","Mecklenburg-Western Pomerania","in school","6","","","","10"
"10 Completely satisfied","2006","Brandenburg","higher vocational","11","","","","10"
"10 Completely satisfied","2006","Brandenburg","higher education","38","0.0994182078907949","0.0635270882493656","0.135309327532224","10"
"10 Completely satisfied","2006","Brandenburg","vocational + Abi","4","","","","10"
"10 Completely satisfied","2006","Saxony-Anhalt","middle vocational","77","0.157459726145368","0.124318453513664","0.190600998777073","10"
"10 Completely satisfied","2006","Brandenburg","general elemantary","15","","","","10"
"10 Completely satisfied","2006","Mecklenburg-Western Pomerania","general elemantary","6","","","","10"
"10 Completely satisfied","2006","Mecklenburg-Western Pomerania","middle vocational","58","0.203822688799025","0.156722126387661","0.25092325121039","10"
"10 Completely satisfied","2006","Mecklenburg-Western Pomerania","vocational + Abi","2","","","","10"
"10 Completely satisfied","2006","Mecklenburg-Western Pomerania","higher vocational","5","","","","10"
"10 Completely satisfied","2006","Thuringia","in school","","","","","10"
"10 Completely satisfied","2006","Thuringia","inadequately","1","","","","10"
"10 Completely satisfied","2006","Thuringia","middle vocational","63","0.140135711700407","0.111663617963861","0.168607805436953","10"
"10 Completely satisfied","2006","Thuringia","vocational + Abi","1","","","","10"
"10 Completely satisfied","2006","Mecklenburg-Western Pomerania","inadequately","2","","","","10"
"10 Completely satisfied","2006","Saxony-Anhalt","inadequately","2","","","","10"
"10 Completely satisfied","2006","Saxony-Anhalt","general elemantary","12","","","","10"
"10 Completely satisfied","2006","Brandenburg","middle vocational","59","0.115853263684499","0.0864457232298479","0.145260804139151","10"
"10 Completely satisfied","2006","Mecklenburg-Western Pomerania","higher education","39","0.305844746976163","0.230059837019988","0.381629656932338","10"
"10 Completely satisfied","2006","Thuringia","higher education","25","","","","10"
"10 Completely satisfied","2006","Saxony","in school","2","","","","10"
"10 Completely satisfied","2006","Brandenburg","in school","1","","","","10"
"10 Completely satisfied","2006","Brandenburg","inadequately","1","","","","10"
"10 Completely satisfied","2006","Thuringia","higher vocational","5","","","","10"
"10 Completely satisfied","2006","Saxony","inadequately","","","","","10"
"10 Completely satisfied","2006","Saxony","general elemantary","10","","","","10"
"10 Completely satisfied","2006","Saxony","middle vocational","131","0.159030215298909","0.134401803565482","0.183658627032335","10"
"10 Completely satisfied","2006","Saxony","higher education","46","0.109384586472668","0.0780438807674828","0.140725292177853","10"
"10 Completely satisfied","2006","Saxony-Anhalt","in school","5","","","","10"
"10 Completely satisfied","2006","Saxony","vocational + Abi","6","","","","10"
"10 Completely satisfied","2006","Saxony","higher vocational","22","","","","10"
"10 Completely satisfied","2006","Berlin","higher vocational","10","","","","10"
"10 Completely satisfied","2006","Berlin","higher education","43","0.104916853474937","0.0674509812224587","0.142382725727416","10"
"10 Completely satisfied","2006","Berlin","middle vocational","53","0.129185330667071","0.0922631002120029","0.166107561122138","10"
"10 Completely satisfied","2006","Berlin","vocational + Abi","6","","","","10"
"10 Completely satisfied","2006","Berlin","inadequately","2","","","","10"
"10 Completely satisfied","2006","Berlin","general elemantary","8","","","","10"
"10 Completely satisfied","2006","Bavaria","higher education","112","0.182228528992804","0.151442492190426","0.213014565795182","10"
"10 Completely satisfied","2006","Berlin","in school","1","","","","10"
"10 Completely satisfied","2006","Schleswig-Holstein","in school","4","","","","10"
"10 Completely satisfied","2006","Schleswig-Holstein","inadequately","2","","","","10"
"10 Completely satisfied","2006","Schleswig-Holstein","general elemantary","20","","","","10"
"10 Completely satisfied","2006","Schleswig-Holstein","middle vocational","83","0.215649551762248","0.172501148201933","0.258797955322563","10"
"10 Completely satisfied","2006","Schleswig-Holstein","vocational + Abi","8","","","","10"
"10 Completely satisfied","2006","Schleswig-Holstein","higher vocational","10","","","","10"
"10 Completely satisfied","2006","Schleswig-Holstein","higher education","23","","","","10"
"10 Completely satisfied","2006","Hamburg","in school","2","","","","10"
"10 Completely satisfied","2006","Hamburg","inadequately","","","","","10"
"10 Completely satisfied","2006","Hamburg","general elemantary","9","","","","10"
"10 Completely satisfied","2006","Hamburg","middle vocational","30","0.171857943374441","0.108454059446117","0.235261827302765","10"
"10 Completely satisfied","2006","Hamburg","vocational + Abi","7","","","","10"
"10 Completely satisfied","2006","Hamburg","higher vocational","4","","","","10"
"10 Completely satisfied","2006","Hamburg","higher education","19","","","","10"
"10 Completely satisfied","2006","Lower Saxony","in school","9","","","","10"
"10 Completely satisfied","2006","Lower Saxony","inadequately","7","","","","10"
"10 Completely satisfied","2006","Lower Saxony","general elemantary","61","0.227132606758906","0.175402895321731","0.278862318196081","10"
"10 Completely satisfied","2006","Lower Saxony","middle vocational","225","0.213238431688698","0.188212243142505","0.238264620234892","10"
"10 Completely satisfied","2006","Lower Saxony","vocational + Abi","26","","","","10"
"10 Completely satisfied","2006","Lower Saxony","higher vocational","19","","","","10"
"10 Completely satisfied","2006","Lower Saxony","higher education","69","0.19567854704446","0.152613420800061","0.238743673288859","10"
"10 Completely satisfied","2006","Bremen","in school","","","","","10"
"10 Completely satisfied","2006","Bremen","inadequately","","","","","10"
"10 Completely satisfied","2006","Bremen","general elemantary","6","","","","10"
"10 Completely satisfied","2006","Bremen","middle vocational","20","","","","10"
"10 Completely satisfied","2006","Bremen","vocational + Abi","1","","","","10"
"10 Completely satisfied","2006","Bremen","higher vocational","3","","","","10"
"10 Completely satisfied","2006","Bremen","higher education","9","","","","10"
"10 Completely satisfied","2006","North Rhine-Westphalia","in school","18","","","","10"
"10 Completely satisfied","2006","North Rhine-Westphalia","inadequately","13","","","","10"
"10 Completely satisfied","2006","North Rhine-Westphalia","general elemantary","94","0.171443751170777","0.140227847902506","0.202659654439048","10"
"10 Completely satisfied","2006","North Rhine-Westphalia","middle vocational","503","0.22708637022795","0.209503843939271","0.244668896516629","10"
"10 Completely satisfied","2006","North Rhine-Westphalia","vocational + Abi","72","0.177032338740057","0.136696921102594","0.21736775637752","10"
"10 Completely satisfied","2006","North Rhine-Westphalia","higher vocational","54","0.133809891023035","0.0962137272529078","0.171406054793162","10"
"10 Completely satisfied","2006","North Rhine-Westphalia","higher education","164","0.153935501964486","0.1298299185282","0.178041085400772","10"
"10 Completely satisfied","2006","Hesse","in school","8","","","","10"
"10 Completely satisfied","2006","Hesse","inadequately","5","","","","10"
"10 Completely satisfied","2006","Hesse","general elemantary","35","0.163447500377382","0.105971667793197","0.220923332961566","10"
"10 Completely satisfied","2006","Hesse","middle vocational","130","0.194994216642396","0.165559908180887","0.224428525103904","10"
"10 Completely satisfied","2006","Hesse","vocational + Abi","16","","","","10"
"10 Completely satisfied","2006","Hesse","higher vocational","14","","","","10"
"10 Completely satisfied","2006","Hesse","higher education","62","0.154936687871622","0.117082294542768","0.192791081200475","10"
"10 Completely satisfied","2006","Rhineland-Palatinate,Saarland","in school","2","","","","10"
"10 Completely satisfied","2006","Rhineland-Palatinate,Saarland","inadequately","2","","","","10"
"10 Completely satisfied","2006","Rhineland-Palatinate,Saarland","general elemantary","42","0.164264065982378","0.114622322443332","0.213905809521425","10"
"10 Completely satisfied","2006","Rhineland-Palatinate,Saarland","middle vocational","149","0.214094445073522","0.182511802387458","0.245677087759586","10"
"10 Completely satisfied","2006","Rhineland-Palatinate,Saarland","vocational + Abi","12","","","","10"
"10 Completely satisfied","2006","Rhineland-Palatinate,Saarland","higher vocational","22","","","","10"
"10 Completely satisfied","2006","Rhineland-Palatinate,Saarland","higher education","39","0.163117410279872","0.110991714874713","0.215243105685032","10"
"10 Completely satisfied","2006","Baden-Württemberg","in school","9","","","","10"
"10 Completely satisfied","2006","Baden-Württemberg","inadequately","4","","","","10"
"10 Completely satisfied","2006","Baden-Württemberg","general elemantary","50","0.126381113890535","0.0933612417821353","0.159400985998934","10"
"10 Completely satisfied","2006","Baden-Württemberg","middle vocational","177","0.152044738984559","0.132289174286103","0.171800303683015","10"
"10 Completely satisfied","2006","Baden-Württemberg","vocational + Abi","18","","","","10"
"10 Completely satisfied","2006","Baden-Württemberg","higher vocational","24","","","","10"
"10 Completely satisfied","2006","Baden-Württemberg","higher education","78","0.154611736344087","0.123234669792598","0.185988802895576","10"
"10 Completely satisfied","2006","Bavaria","in school","5","","","","10"
"10 Completely satisfied","2006","Bavaria","inadequately","1","","","","10"
"10 Completely satisfied","2006","Bavaria","general elemantary","65","0.165209140407202","0.126468515959671","0.203949764854733","10"
"10 Completely satisfied","2006","Bavaria","middle vocational","345","0.210132225714476","0.190342288390795","0.229922163038157","10"
"10 Completely satisfied","2006","Bavaria","vocational + Abi","36","0.222993881330228","0.157036854836376","0.288950907824079","10"
"10 Completely satisfied","2006","Bavaria","higher vocational","40","0.203540689292991","0.152601751165793","0.254479627420188","10"
"2 on Scale 1 to 10","2006","Mecklenburg-Western Pomerania","higher education","1","","","","2"
"2 on Scale 1 to 10","2006","Saxony","in school","","","","","2"
"2 on Scale 1 to 10","2006","Saxony","inadequately","","","","","2"
"2 on Scale 1 to 10","2006","Saxony","general elemantary","2","","","","2"
"2 on Scale 1 to 10","2006","Saxony","middle vocational","8","","","","2"
"2 on Scale 1 to 10","2006","Saxony","vocational + Abi","4","","","","2"
"2 on Scale 1 to 10","2006","Saxony","higher vocational","2","","","","2"
"2 on Scale 1 to 10","2006","Saxony","higher education","5","","","","2"
"2 on Scale 1 to 10","2006","Saxony-Anhalt","in school","","","","","2"
"2 on Scale 1 to 10","2006","Saxony-Anhalt","inadequately","1","","","","2"
"2 on Scale 1 to 10","2006","Saxony-Anhalt","general elemantary","","","","","2"
"2 on Scale 1 to 10","2006","Saxony-Anhalt","middle vocational","5","","","","2"
"2 on Scale 1 to 10","2006","Saxony-Anhalt","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","2006","Saxony-Anhalt","higher vocational","","","","","2"
"2 on Scale 1 to 10","2006","Saxony-Anhalt","higher education","6","","","","2"
"2 on Scale 1 to 10","2006","Thuringia","in school","","","","","2"
"2 on Scale 1 to 10","2006","Berlin","higher vocational","","","","","2"
"2 on Scale 1 to 10","2006","Berlin","higher education","3","","","","2"
"2 on Scale 1 to 10","2006","Brandenburg","in school","","","","","2"
"2 on Scale 1 to 10","2006","Brandenburg","inadequately","","","","","2"
"2 on Scale 1 to 10","2006","Brandenburg","general elemantary","","","","","2"
"2 on Scale 1 to 10","2006","Brandenburg","middle vocational","5","","","","2"
"2 on Scale 1 to 10","2006","Brandenburg","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","2006","Brandenburg","higher vocational","2","","","","2"
"2 on Scale 1 to 10","2006","Brandenburg","higher education","3","","","","2"
"2 on Scale 1 to 10","2006","Mecklenburg-Western Pomerania","in school","","","","","2"
"2 on Scale 1 to 10","2006","Mecklenburg-Western Pomerania","inadequately","1","","","","2"
"2 on Scale 1 to 10","2006","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"2 on Scale 1 to 10","2006","Mecklenburg-Western Pomerania","middle vocational","6","","","","2"
"2 on Scale 1 to 10","2006","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","2006","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"2 on Scale 1 to 10","2006","Schleswig-Holstein","higher education","","","","","2"
"2 on Scale 1 to 10","2006","Hamburg","in school","","","","","2"
"2 on Scale 1 to 10","2006","Hamburg","inadequately","","","","","2"
"2 on Scale 1 to 10","2006","Hamburg","general elemantary","2","","","","2"
"2 on Scale 1 to 10","2006","Hamburg","middle vocational","3","","","","2"
