"plh0180","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2006","Couple + C. GT 16 ","in school","","","","","0"
"0 Completely dissatisfied","2006","Couple + C. GT 16 ","inadequately","","","","","0"
"0 Completely dissatisfied","2006","Couple + C. GT 16 ","general elemantary","2","","","","0"
"0 Completely dissatisfied","2006","Couple + C. GT 16 ","middle vocational","4","","","","0"
"0 Completely dissatisfied","2006","Couple + C. GT 16 ","vocational + Abi","","","","","0"
"0 Completely dissatisfied","2006","Couple + C. GT 16 ","higher vocational","","","","","0"
"0 Completely dissatisfied","2006","Couple + C. GT 16 ","higher education","","","","","0"
"0 Completely dissatisfied","2006","Couple + C. LE and GT 16","in school","1","","","","0"
"0 Completely dissatisfied","2006","Couple + C. LE and GT 16","inadequately","","","","","0"
"0 Completely dissatisfied","2006","Couple + C. LE and GT 16","general elemantary","","","","","0"
"0 Completely dissatisfied","2006","Couple + C. LE and GT 16","middle vocational","","","","","0"
"0 Completely dissatisfied","2006","Couple + C. LE and GT 16","vocational + Abi","","","","","0"
"0 Completely dissatisfied","2006","Couple + C. LE and GT 16","higher vocational","","","","","0"
"0 Completely dissatisfied","2006","Couple + C. LE and GT 16","higher education","","","","","0"
"1 on Scale 1 to 10","2006","1-pers.-HH","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","2006","1-pers.-HH","higher vocational","1","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. GT 16 ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2006","1-pers.-HH","middle vocational","26","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. GT 16 ","general elemantary","1","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. GT 16 ","middle vocational","9","","","","1"
"1 on Scale 1 to 10","2006","1-pers.-HH","in school","","","","","1"
"1 on Scale 1 to 10","2006","1-pers.-HH","inadequately","2","","","","1"
"1 on Scale 1 to 10","2006","1-pers.-HH","higher education","10","","","","1"
"1 on Scale 1 to 10","2006","1-pers.-HH","general elemantary","7","","","","1"
"1 on Scale 1 to 10","2006","(Married) couple without C. ","inadequately","","","","","1"
"1 on Scale 1 to 10","2006","(Married) couple without C. ","general elemantary","","","","","1"
"1 on Scale 1 to 10","2006","(Married) couple without C. ","middle vocational","12","","","","1"
"1 on Scale 1 to 10","2006","(Married) couple without C. ","in school","","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. LE 16 ","higher education","2","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. GT 16 ","in school","","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. GT 16 ","inadequately","","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. GT 16 ","higher vocational","","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. GT 16 ","higher education","2","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. LE and GT 16","in school","1","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. LE and GT 16","inadequately","","","","","1"
"1 on Scale 1 to 10","2006","(Married) couple without C. ","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2006","(Married) couple without C. ","higher vocational","2","","","","1"
"1 on Scale 1 to 10","2006","(Married) couple without C. ","higher education","5","","","","1"
"1 on Scale 1 to 10","2006","Single parent ","in school","1","","","","1"
"1 on Scale 1 to 10","2006","Single parent ","inadequately","1","","","","1"
"1 on Scale 1 to 10","2006","Single parent ","general elemantary","3","","","","1"
"1 on Scale 1 to 10","2006","Single parent ","middle vocational","6","","","","1"
"1 on Scale 1 to 10","2006","Single parent ","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","2006","Single parent ","higher vocational","","","","","1"
"1 on Scale 1 to 10","2006","Single parent ","higher education","3","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. LE 16 ","in school","","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. LE 16 ","inadequately","","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. LE 16 ","general elemantary","1","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. LE 16 ","middle vocational","5","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. LE 16 ","higher vocational","","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. LE and GT 16","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. LE and GT 16","higher vocational","","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. LE and GT 16","higher education","","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. LE and GT 16","general elemantary","3","","","","1"
"1 on Scale 1 to 10","2006","Couple + C. LE and GT 16","middle vocational","","","","","1"
"10 Completely satisfied","2006","1-pers.-HH","in school","","","","","10"
"10 Completely satisfied","2006","1-pers.-HH","inadequately","4","","","","10"
"10 Completely satisfied","2006","1-pers.-HH","general elemantary","50","0.120039155833311","0.0904670507423946","0.149611260924227","10"
"10 Completely satisfied","2006","1-pers.-HH","middle vocational","193","0.120881804283265","0.104893598319607","0.136870010246923","10"
"10 Completely satisfied","2006","1-pers.-HH","vocational + Abi","24","","","","10"
"10 Completely satisfied","2006","1-pers.-HH","higher vocational","13","","","","10"
"10 Completely satisfied","2006","1-pers.-HH","higher education","62","0.101436531019264","0.077339640282059","0.125533421756469","10"
"10 Completely satisfied","2006","(Married) couple without C. ","in school","2","","","","10"
"10 Completely satisfied","2006","(Married) couple without C. ","inadequately","17","","","","10"
"10 Completely satisfied","2006","(Married) couple without C. ","general elemantary","179","0.234379815139325","0.203899957838221","0.264859672440429","10"
"10 Completely satisfied","2006","(Married) couple without C. ","middle vocational","1024","0.251468109113158","0.238249083016884","0.264687135209432","10"
"10 Completely satisfied","2006","(Married) couple without C. ","vocational + Abi","83","0.233136777246114","0.189337098286943","0.276936456205285","10"
"10 Completely satisfied","2006","(Married) couple without C. ","higher vocational","137","0.212909272256575","0.180968670254033","0.244849874259117","10"
"10 Completely satisfied","2006","(Married) couple without C. ","higher education","438","0.221090546982351","0.202251726340582","0.239929367624119","10"
"10 Completely satisfied","2006","Single parent ","in school","7","","","","10"
"10 Completely satisfied","2006","Single parent ","inadequately","5","","","","10"
"10 Completely satisfied","2006","Single parent ","general elemantary","26","","","","10"
"10 Completely satisfied","2006","Single parent ","middle vocational","56","0.10784802620912","0.0826039422932016","0.133092110125039","10"
"10 Completely satisfied","2006","Single parent ","vocational + Abi","4","","","","10"
"10 Completely satisfied","2006","Single parent ","higher vocational","4","","","","10"
"10 Completely satisfied","2006","Single parent ","higher education","12","","","","10"
"10 Completely satisfied","2006","Couple + C. LE 16 ","in school","","","","","10"
"10 Completely satisfied","2006","Couple + C. LE 16 ","inadequately","5","","","","10"
"10 Completely satisfied","2006","Couple + C. LE 16 ","general elemantary","66","0.23536241472735","0.184854455411611","0.28587037404309","10"
"10 Completely satisfied","2006","Couple + C. LE 16 ","middle vocational","383","0.212658388535308","0.19433637497089","0.230980402099726","10"
"10 Completely satisfied","2006","Couple + C. LE 16 ","vocational + Abi","62","0.208207485470659","0.166496421824663","0.249918549116654","10"
"10 Completely satisfied","2006","Couple + C. LE 16 ","higher vocational","53","0.139446360906014","0.105413448161163","0.173479273650866","10"
"10 Completely satisfied","2006","Couple + C. LE 16 ","higher education","156","0.169871310391562","0.145736752534861","0.194005868248262","10"
"10 Completely satisfied","2006","Couple + C. GT 16 ","in school","39","0.217037520772129","0.156478900067995","0.277596141476264","10"
"10 Completely satisfied","2006","Couple + C. GT 16 ","inadequately","4","","","","10"
"10 Completely satisfied","2006","Couple + C. GT 16 ","general elemantary","67","0.175040603080756","0.139081807874716","0.210999398286797","10"
"10 Completely satisfied","2006","Couple + C. GT 16 ","middle vocational","298","0.167489898037537","0.15035329489862","0.184626501176455","10"
"10 Completely satisfied","2006","Couple + C. GT 16 ","vocational + Abi","27","","","","10"
"10 Completely satisfied","2006","Couple + C. GT 16 ","higher vocational","35","0.147052730364367","0.0991526676971457","0.194952793031587","10"
"10 Completely satisfied","2006","Couple + C. GT 16 ","higher education","77","0.0971410382135129","0.074461261840489","0.119820814586537","10"
"10 Completely satisfied","2006","Couple + C. LE and GT 16","in school","23","","","","10"
"10 Completely satisfied","2006","Couple + C. LE and GT 16","inadequately","6","","","","10"
"10 Completely satisfied","2006","Couple + C. LE and GT 16","general elemantary","39","0.175554210639022","0.125167882466382","0.225940538811661","10"
"10 Completely satisfied","2006","Couple + C. LE and GT 16","middle vocational","100","0.167958322524675","0.138292494263475","0.197624150785875","10"
"10 Completely satisfied","2006","Couple + C. LE and GT 16","vocational + Abi","13","","","","10"
"10 Completely satisfied","2006","Couple + C. LE and GT 16","higher vocational","12","","","","10"
"10 Completely satisfied","2006","Couple + C. LE and GT 16","higher education","39","0.144334388744731","0.101285191623138","0.187383585866324","10"
"2 on Scale 1 to 10","2006","1-pers.-HH","general elemantary","17","","","","2"
"2 on Scale 1 to 10","2006","(Married) couple without C. ","middle vocational","24","","","","2"
"2 on Scale 1 to 10","2006","(Married) couple without C. ","vocational + Abi","5","","","","2"
"2 on Scale 1 to 10","2006","(Married) couple without C. ","higher vocational","6","","","","2"
"2 on Scale 1 to 10","2006","(Married) couple without C. ","higher education","8","","","","2"
"2 on Scale 1 to 10","2006","1-pers.-HH","middle vocational","55","0.0333383293020393","0.0245338272645656","0.0421428313395131","2"
"2 on Scale 1 to 10","2006","1-pers.-HH","vocational + Abi","8","","","","2"
"2 on Scale 1 to 10","2006","1-pers.-HH","higher vocational","9","","","","2"
"2 on Scale 1 to 10","2006","1-pers.-HH","higher education","21","","","","2"
"2 on Scale 1 to 10","2006","(Married) couple without C. ","in school","","","","","2"
"2 on Scale 1 to 10","2006","(Married) couple without C. ","inadequately","","","","","2"
"2 on Scale 1 to 10","2006","(Married) couple without C. ","general elemantary","5","","","","2"
"2 on Scale 1 to 10","2006","1-pers.-HH","in school","1","","","","2"
"2 on Scale 1 to 10","2006","1-pers.-HH","inadequately","2","","","","2"
"2 on Scale 1 to 10","2006","Single parent ","in school","1","","","","2"
"2 on Scale 1 to 10","2006","Single parent ","inadequately","","","","","2"
"2 on Scale 1 to 10","2006","Single parent ","general elemantary","5","","","","2"
"2 on Scale 1 to 10","2006","Single parent ","middle vocational","17","","","","2"
"2 on Scale 1 to 10","2006","Single parent ","vocational + Abi","3","","","","2"
"2 on Scale 1 to 10","2006","Single parent ","higher vocational","4","","","","2"
"2 on Scale 1 to 10","2006","Single parent ","higher education","3","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE 16 ","in school","","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE 16 ","inadequately","1","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE 16 ","general elemantary","4","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE 16 ","middle vocational","10","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE 16 ","vocational + Abi","3","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE 16 ","higher vocational","7","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE 16 ","higher education","4","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. GT 16 ","in school","","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. GT 16 ","inadequately","","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. GT 16 ","general elemantary","2","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. GT 16 ","middle vocational","14","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. GT 16 ","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. GT 16 ","higher vocational","3","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. GT 16 ","higher education","8","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE and GT 16","in school","2","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE and GT 16","inadequately","2","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE and GT 16","general elemantary","4","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE and GT 16","middle vocational","3","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE and GT 16","higher vocational","","","","","2"
"2 on Scale 1 to 10","2006","Couple + C. LE and GT 16","higher education","","","","","2"
"3 on Scale 1 to 10","2006","Couple + C. LE 16 ","general elemantary","3","","","","3"
"3 on Scale 1 to 10","2006","Single parent ","higher vocational","2","","","","3"
"3 on Scale 1 to 10","2006","1-pers.-HH","general elemantary","26","","","","3"
"3 on Scale 1 to 10","2006","1-pers.-HH","vocational + Abi","5","","","","3"
"3 on Scale 1 to 10","2006","1-pers.-HH","in school","","","","","3"
"3 on Scale 1 to 10","2006","1-pers.-HH","inadequately","2","","","","3"
"3 on Scale 1 to 10","2006","1-pers.-HH","middle vocational","70","0.0443152353424411","0.0342220210436232","0.0544084496412589","3"
"3 on Scale 1 to 10","2006","1-pers.-HH","higher vocational","9","","","","3"
"3 on Scale 1 to 10","2006","1-pers.-HH","higher education","31","0.0584848562998459","0.0397554158248067","0.077214296774885","3"
"3 on Scale 1 to 10","2006","(Married) couple without C. ","in school","","","","","3"
"3 on Scale 1 to 10","2006","(Married) couple without C. ","inadequately","3","","","","3"
"3 on Scale 1 to 10","2006","(Married) couple without C. ","general elemantary","8","","","","3"
"3 on Scale 1 to 10","2006","(Married) couple without C. ","middle vocational","46","0.022557174196374","0.0180329837719617","0.0270813646207864","3"
"3 on Scale 1 to 10","2006","(Married) couple without C. ","vocational + Abi","4","","","","3"
"3 on Scale 1 to 10","2006","(Married) couple without C. ","higher vocational","4","","","","3"
"3 on Scale 1 to 10","2006","(Married) couple without C. ","higher education","9","","","","3"
"3 on Scale 1 to 10","2006","Single parent ","in school","","","","","3"
"3 on Scale 1 to 10","2006","Single parent ","inadequately","4","","","","3"
"3 on Scale 1 to 10","2006","Single parent ","general elemantary","6","","","","3"
"3 on Scale 1 to 10","2006","Single parent ","middle vocational","27","","","","3"
"3 on Scale 1 to 10","2006","Single parent ","vocational + Abi","3","","","","3"
"3 on Scale 1 to 10","2006","Single parent ","higher education","11","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE 16 ","in school","","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE 16 ","inadequately","","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE 16 ","middle vocational","24","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE 16 ","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE 16 ","higher vocational","6","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE 16 ","higher education","20","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. GT 16 ","in school","5","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. GT 16 ","inadequately","","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. GT 16 ","general elemantary","6","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. GT 16 ","middle vocational","14","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. GT 16 ","vocational + Abi","4","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. GT 16 ","higher vocational","2","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. GT 16 ","higher education","10","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE and GT 16","in school","","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE and GT 16","inadequately","","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE and GT 16","general elemantary","1","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE and GT 16","middle vocational","6","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE and GT 16","vocational + Abi","3","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE and GT 16","higher vocational","1","","","","3"
"3 on Scale 1 to 10","2006","Couple + C. LE and GT 16","higher education","7","","","","3"
"4 on Scale 1 to 10","2006","1-pers.-HH","in school","","","","","4"
"4 on Scale 1 to 10","2006","1-pers.-HH","inadequately","","","","","4"
"4 on Scale 1 to 10","2006","1-pers.-HH","general elemantary","28","","","","4"
"4 on Scale 1 to 10","2006","1-pers.-HH","middle vocational","73","0.0429498370027101","0.0330062347576093","0.0528934392478109","4"
"4 on Scale 1 to 10","2006","1-pers.-HH","vocational + Abi","4","","","","4"
"4 on Scale 1 to 10","2006","1-pers.-HH","higher vocational","13","","","","4"
"4 on Scale 1 to 10","2006","1-pers.-HH","higher education","32","0.0509366647470745","0.0333876683352065","0.0684856611589425","4"
"4 on Scale 1 to 10","2006","(Married) couple without C. ","in school","","","","","4"
"4 on Scale 1 to 10","2006","(Married) couple without C. ","inadequately","2","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. LE 16 ","in school","","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. LE 16 ","inadequately","","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. LE 16 ","general elemantary","10","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. LE 16 ","middle vocational","28","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. LE 16 ","vocational + Abi","5","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. LE 16 ","higher vocational","10","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. LE 16 ","higher education","18","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. GT 16 ","in school","3","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. GT 16 ","inadequately","1","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. GT 16 ","general elemantary","5","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. GT 16 ","middle vocational","48","0.0294031276857726","0.0216504472513848","0.0371558081201605","4"
"4 on Scale 1 to 10","2006","Couple + C. LE and GT 16","higher vocational","2","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. LE and GT 16","higher education","4","","","","4"
"4 on Scale 1 to 10","2006","(Married) couple without C. ","general elemantary","4","","","","4"
"4 on Scale 1 to 10","2006","(Married) couple without C. ","middle vocational","61","0.0176270866557919","0.0136176689189777","0.021636504392606","4"
"4 on Scale 1 to 10","2006","(Married) couple without C. ","vocational + Abi","3","","","","4"
"4 on Scale 1 to 10","2006","(Married) couple without C. ","higher vocational","8","","","","4"
"4 on Scale 1 to 10","2006","(Married) couple without C. ","higher education","26","","","","4"
"4 on Scale 1 to 10","2006","Single parent ","in school","2","","","","4"
"4 on Scale 1 to 10","2006","Single parent ","inadequately","1","","","","4"
"4 on Scale 1 to 10","2006","Single parent ","general elemantary","7","","","","4"
"4 on Scale 1 to 10","2006","Single parent ","middle vocational","36","0.0804704036003896","0.0583325740079437","0.102608233192836","4"
"4 on Scale 1 to 10","2006","Single parent ","vocational + Abi","1","","","","4"
"4 on Scale 1 to 10","2006","Single parent ","higher vocational","3","","","","4"
"4 on Scale 1 to 10","2006","Single parent ","higher education","11","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. GT 16 ","vocational + Abi","3","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. GT 16 ","higher vocational","6","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. GT 16 ","higher education","19","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. LE and GT 16","in school","2","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. LE and GT 16","inadequately","","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. LE and GT 16","general elemantary","2","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. LE and GT 16","middle vocational","17","","","","4"
"4 on Scale 1 to 10","2006","Couple + C. LE and GT 16","vocational + Abi","1","","","","4"
"5 on Scale 1 to 10","2006","1-pers.-HH","in school","","","","","5"
"5 on Scale 1 to 10","2006","1-pers.-HH","inadequately","5","","","","5"
"5 on Scale 1 to 10","2006","1-pers.-HH","general elemantary","68","0.138537260765013","0.107103912253337","0.169970609276689","5"
"5 on Scale 1 to 10","2006","1-pers.-HH","middle vocational","253","0.170027329650908","0.151603203610363","0.188451455691453","5"
"5 on Scale 1 to 10","2006","1-pers.-HH","vocational + Abi","17","","","","5"
"5 on Scale 1 to 10","2006","1-pers.-HH","higher vocational","35","0.168413475530333","0.11791840255676","0.218908548503906","5"
"5 on Scale 1 to 10","2006","1-pers.-HH","higher education","98","0.135834554608816","0.108488604647461","0.163180504570171","5"
"5 on Scale 1 to 10","2006","(Married) couple without C. ","in school","","","","","5"
"5 on Scale 1 to 10","2006","(Married) couple without C. ","inadequately","6","","","","5"
"5 on Scale 1 to 10","2006","(Married) couple without C. ","general elemantary","51","0.0663085365060191","0.0484052585704747","0.0842118144415635","5"
"5 on Scale 1 to 10","2006","(Married) couple without C. ","middle vocational","208","0.0504546005268639","0.0437855946390125","0.0571236064147152","5"
"5 on Scale 1 to 10","2006","(Married) couple without C. ","vocational + Abi","13","","","","5"
"5 on Scale 1 to 10","2006","(Married) couple without C. ","higher vocational","31","0.0563658550615435","0.0383712099983217","0.0743605001247653","5"
"5 on Scale 1 to 10","2006","Couple + C. LE 16 ","higher education","44","0.0552359418648009","0.040554146040982","0.0699177376886198","5"
"5 on Scale 1 to 10","2006","Couple + C. GT 16 ","in school","7","","","","5"
"5 on Scale 1 to 10","2006","Couple + C. GT 16 ","inadequately","7","","","","5"
"5 on Scale 1 to 10","2006","Couple + C. GT 16 ","general elemantary","41","0.0630220380737973","0.0400272000405501","0.0860168761070445","5"
"5 on Scale 1 to 10","2006","Couple + C. GT 16 ","middle vocational","151","0.0850094055125885","0.0722103630919719","0.0978084479332051","5"
"5 on Scale 1 to 10","2006","Couple + C. GT 16 ","vocational + Abi","12","","","","5"
"5 on Scale 1 to 10","2006","Couple + C. GT 16 ","higher vocational","16","","","","5"
"5 on Scale 1 to 10","2006","Couple + C. GT 16 ","higher education","41","0.0715701900990228","0.0518292393711885","0.0913111408268571","5"
"5 on Scale 1 to 10","2006","Couple + C. LE and GT 16","in school","6","","","","5"
"5 on Scale 1 to 10","2006","Couple + C. LE and GT 16","inadequately","2","","","","5"
"5 on Scale 1 to 10","2006","Couple + C. LE and GT 16","general elemantary","17","","","","5"
"5 on Scale 1 to 10","2006","Couple + C. LE 16 ","in school","","","","","5"
"5 on Scale 1 to 10","2006","Couple + C. LE 16 ","inadequately","1","","","","5"
"5 on Scale 1 to 10","2006","Couple + C. LE 16 ","general elemantary","18","","","","5"
"5 on Scale 1 to 10","2006","Couple + C. LE 16 ","middle vocational","115","0.0624398911115273","0.0516060872789927","0.0732736949440619","5"
"5 on Scale 1 to 10","2006","Couple + C. LE 16 ","vocational + Abi","15","","","","5"
"5 on Scale 1 to 10","2006","Couple + C. LE 16 ","higher vocational","16","","","","5"
"5 on Scale 1 to 10","2006","Single parent ","middle vocational","72","0.130080059405825","0.102703485250721","0.157456633560929","5"
"5 on Scale 1 to 10","2006","Single parent ","vocational + Abi","4","","","","5"
"5 on Scale 1 to 10","2006","(Married) couple without C. ","higher education","83","0.0542844998861974","0.0439985758860461","0.0645704238863486","5"
"5 on Scale 1 to 10","2006","Single parent ","in school","8","","","","5"
"5 on Scale 1 to 10","2006","Single parent ","inadequately","3","","","","5"
"5 on Scale 1 to 10","2006","Single parent ","general elemantary","34","0.180363232205773","0.128236599788371","0.232489864623174","5"
"5 on Scale 1 to 10","2006","Single parent ","higher vocational","9","","","","5"
"5 on Scale 1 to 10","2006","Single parent ","higher education","22","","","","5"
"5 on Scale 1 to 10","2006","Couple + C. LE and GT 16","middle vocational","47","0.0826104257834156","0.0607641453666218","0.10445670620021","5"
"5 on Scale 1 to 10","2006","Couple + C. LE and GT 16","vocational + Abi","3","","","","5"
"5 on Scale 1 to 10","2006","Couple + C. LE and GT 16","higher education","9","","","","5"
"5 on Scale 1 to 10","2006","Couple + C. LE and GT 16","higher vocational","10","","","","5"
"6 on Scale 1 to 10","2006","1-pers.-HH","in school","","","","","6"
"6 on Scale 1 to 10","2006","1-pers.-HH","inadequately","1","","","","6"
"6 on Scale 1 to 10","2006","1-pers.-HH","general elemantary","52","0.108502351070968","0.0802035017843302","0.136801200357605","6"
"6 on Scale 1 to 10","2006","1-pers.-HH","middle vocational","161","0.0924652104630554","0.078257750025642","0.106672670900469","6"
"6 on Scale 1 to 10","2006","1-pers.-HH","vocational + Abi","22","","","","6"
"6 on Scale 1 to 10","2006","1-pers.-HH","higher vocational","19","","","","6"
"6 on Scale 1 to 10","2006","1-pers.-HH","higher education","62","0.116971782520995","0.0913200159079621","0.142623549134027","6"
"6 on Scale 1 to 10","2006","(Married) couple without C. ","in school","","","","","6"
"6 on Scale 1 to 10","2006","(Married) couple without C. ","inadequately","4","","","","6"
"6 on Scale 1 to 10","2006","(Married) couple without C. ","general elemantary","44","0.0661766499211983","0.0482899223680916","0.0840633774743051","6"
"6 on Scale 1 to 10","2006","(Married) couple without C. ","middle vocational","179","0.0398021634153609","0.0338457264709924","0.0457586003597294","6"
"6 on Scale 1 to 10","2006","(Married) couple without C. ","vocational + Abi","27","","","","6"
"6 on Scale 1 to 10","2006","(Married) couple without C. ","higher vocational","35","0.0528290197585858","0.0353754655431597","0.070282573974012","6"
"6 on Scale 1 to 10","2006","(Married) couple without C. ","higher education","99","0.0586965681982346","0.0480257845866191","0.06936735180985","6"
"6 on Scale 1 to 10","2006","Single parent ","in school","9","","","","6"
"6 on Scale 1 to 10","2006","Single parent ","inadequately","3","","","","6"
"6 on Scale 1 to 10","2006","Single parent ","general elemantary","22","","","","6"
"6 on Scale 1 to 10","2006","Single parent ","middle vocational","55","0.0918821630118816","0.0683738858452227","0.115390440178541","6"
