"plh0180","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","2006","indirect migration background","higher education","13","","","","10"
"2 on Scale 1 to 10","2006","no migration background","higher vocational","26","","","","2"
"2 on Scale 1 to 10","2006","indirect migration background","middle vocational","3","","","","2"
"2 on Scale 1 to 10","2006","indirect migration background","inadequately","","","","","2"
"2 on Scale 1 to 10","2006","indirect migration background","general elemantary","2","","","","2"
"2 on Scale 1 to 10","2006","indirect migration background","in school","","","","","2"
"2 on Scale 1 to 10","2006","direct migration background","in school","","","","","2"
"2 on Scale 1 to 10","2006","direct migration background","higher education","4","","","","2"
"2 on Scale 1 to 10","2006","no migration background","higher education","42","0.0124655907747986","0.00906444537343285","0.0158667361761644","2"
"2 on Scale 1 to 10","2006","indirect migration background","higher education","","","","","2"
"2 on Scale 1 to 10","2006","indirect migration background","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","2006","no migration background","in school","4","","","","2"
"2 on Scale 1 to 10","2006","no migration background","vocational + Abi","17","","","","2"
"2 on Scale 1 to 10","2006","no migration background","inadequately","4","","","","2"
"2 on Scale 1 to 10","2006","no migration background","middle vocational","112","0.0135913856185009","0.0112871731659302","0.0158955980710715","2"
"2 on Scale 1 to 10","2006","direct migration background","general elemantary","7","","","","2"
"2 on Scale 1 to 10","2006","no migration background","general elemantary","30","0.0210874503380847","0.0143327328525884","0.027842167823581","2"
"2 on Scale 1 to 10","2006","direct migration background","inadequately","1","","","","2"
"2 on Scale 1 to 10","2006","direct migration background","higher vocational","4","","","","2"
"2 on Scale 1 to 10","2006","indirect migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","2006","direct migration background","middle vocational","12","","","","2"
"2 on Scale 1 to 10","2006","direct migration background","vocational + Abi","2","","","","2"
"3 on Scale 1 to 10","2006","no migration background","in school","4","","","","3"
"3 on Scale 1 to 10","2006","no migration background","inadequately","4","","","","3"
"3 on Scale 1 to 10","2006","no migration background","general elemantary","41","0.0274922464864217","0.0198049283290751","0.0351795646437683","3"
"3 on Scale 1 to 10","2006","no migration background","middle vocational","168","0.0229382370127975","0.0199590123767162","0.0259174616488787","3"
"3 on Scale 1 to 10","2006","no migration background","vocational + Abi","15","","","","3"
"3 on Scale 1 to 10","2006","no migration background","higher vocational","24","","","","3"
"3 on Scale 1 to 10","2006","no migration background","higher education","81","0.0274388233161495","0.0224311746245364","0.0324464720077626","3"
"3 on Scale 1 to 10","2006","direct migration background","in school","","","","","3"
"3 on Scale 1 to 10","2006","direct migration background","higher vocational","1","","","","3"
"3 on Scale 1 to 10","2006","direct migration background","higher education","9","","","","3"
"3 on Scale 1 to 10","2006","indirect migration background","in school","2","","","","3"
"3 on Scale 1 to 10","2006","indirect migration background","inadequately","2","","","","3"
"3 on Scale 1 to 10","2006","indirect migration background","general elemantary","7","","","","3"
"3 on Scale 1 to 10","2006","indirect migration background","middle vocational","6","","","","3"
"3 on Scale 1 to 10","2006","indirect migration background","vocational + Abi","1","","","","3"
"3 on Scale 1 to 10","2006","indirect migration background","higher vocational","","","","","3"
"3 on Scale 1 to 10","2006","indirect migration background","higher education","2","","","","3"
"3 on Scale 1 to 10","2006","direct migration background","inadequately","4","","","","3"
"3 on Scale 1 to 10","2006","direct migration background","general elemantary","6","","","","3"
"3 on Scale 1 to 10","2006","direct migration background","middle vocational","19","","","","3"
"3 on Scale 1 to 10","2006","direct migration background","vocational + Abi","4","","","","3"
"4 on Scale 1 to 10","2006","no migration background","general elemantary","48","0.0289397656493541","0.0210585394056353","0.0368209918930728","4"
"4 on Scale 1 to 10","2006","no migration background","inadequately","1","","","","4"
"4 on Scale 1 to 10","2006","no migration background","higher education","105","0.0321397223662158","0.0267331746412967","0.0375462700911349","4"
"4 on Scale 1 to 10","2006","no migration background","higher vocational","39","0.0335316728630321","0.0242658175761151","0.042797528149949","4"
"4 on Scale 1 to 10","2006","direct migration background","vocational + Abi","4","","","","4"
"4 on Scale 1 to 10","2006","direct migration background","higher vocational","3","","","","4"
"4 on Scale 1 to 10","2006","no migration background","in school","4","","","","4"
"4 on Scale 1 to 10","2006","no migration background","middle vocational","234","0.0295424057808094","0.0261728439120001","0.0329119676496187","4"
"4 on Scale 1 to 10","2006","direct migration background","higher education","7","","","","4"
"4 on Scale 1 to 10","2006","no migration background","vocational + Abi","13","","","","4"
"4 on Scale 1 to 10","2006","direct migration background","in school","2","","","","4"
"4 on Scale 1 to 10","2006","direct migration background","inadequately","3","","","","4"
"4 on Scale 1 to 10","2006","direct migration background","general elemantary","10","","","","4"
"4 on Scale 1 to 10","2006","direct migration background","middle vocational","23","","","","4"
"4 on Scale 1 to 10","2006","indirect migration background","in school","1","","","","4"
"4 on Scale 1 to 10","2006","indirect migration background","inadequately","","","","","4"
"4 on Scale 1 to 10","2006","indirect migration background","general elemantary","3","","","","4"
"4 on Scale 1 to 10","2006","indirect migration background","middle vocational","12","","","","4"
"4 on Scale 1 to 10","2006","indirect migration background","vocational + Abi","","","","","4"
"4 on Scale 1 to 10","2006","indirect migration background","higher vocational","","","","","4"
"4 on Scale 1 to 10","2006","indirect migration background","higher education","2","","","","4"
"5 on Scale 1 to 10","2006","no migration background","in school","13","","","","5"
"5 on Scale 1 to 10","2006","no migration background","inadequately","12","","","","5"
"5 on Scale 1 to 10","2006","no migration background","general elemantary","178","0.0987553852828923","0.0847296725348123","0.112781098030972","5"
"5 on Scale 1 to 10","2006","no migration background","middle vocational","757","0.0866982814237845","0.0810984544818028","0.0922981083657662","5"
"5 on Scale 1 to 10","2006","no migration background","vocational + Abi","51","0.059523305756814","0.0443495813056127","0.0746970302080153","5"
"5 on Scale 1 to 10","2006","no migration background","higher vocational","104","0.0763730771865775","0.0627026361378848","0.0900435182352702","5"
"5 on Scale 1 to 10","2006","no migration background","higher education","281","0.0792877717106121","0.0710053429440002","0.087570200477224","5"
"5 on Scale 1 to 10","2006","direct migration background","in school","1","","","","5"
"5 on Scale 1 to 10","2006","direct migration background","inadequately","12","","","","5"
"5 on Scale 1 to 10","2006","direct migration background","general elemantary","50","0.0999909857300108","0.0747123685508002","0.125269602909221","5"
"5 on Scale 1 to 10","2006","direct migration background","middle vocational","81","0.1036744656877","0.0837032105189941","0.123645720856405","5"
"5 on Scale 1 to 10","2006","direct migration background","vocational + Abi","14","","","","5"
"5 on Scale 1 to 10","2006","direct migration background","higher vocational","11","","","","5"
"5 on Scale 1 to 10","2006","direct migration background","higher education","14","","","","5"
"5 on Scale 1 to 10","2006","indirect migration background","in school","7","","","","5"
"5 on Scale 1 to 10","2006","indirect migration background","inadequately","2","","","","5"
"5 on Scale 1 to 10","2006","indirect migration background","general elemantary","18","","","","5"
"5 on Scale 1 to 10","2006","indirect migration background","middle vocational","29","","","","5"
"5 on Scale 1 to 10","2006","indirect migration background","vocational + Abi","2","","","","5"
"5 on Scale 1 to 10","2006","indirect migration background","higher vocational","2","","","","5"
"5 on Scale 1 to 10","2006","indirect migration background","higher education","9","","","","5"
"6 on Scale 1 to 10","2006","direct migration background","general elemantary","49","0.0911643609662284","0.0669091710737164","0.11541955085874","6"
"6 on Scale 1 to 10","2006","direct migration background","middle vocational","55","0.0555222169116329","0.040519640554222","0.0705247932690439","6"
"6 on Scale 1 to 10","2006","direct migration background","vocational + Abi","14","","","","6"
"6 on Scale 1 to 10","2006","direct migration background","higher vocational","8","","","","6"
"6 on Scale 1 to 10","2006","direct migration background","higher education","27","","","","6"
"6 on Scale 1 to 10","2006","indirect migration background","in school","6","","","","6"
"6 on Scale 1 to 10","2006","indirect migration background","inadequately","","","","","6"
"6 on Scale 1 to 10","2006","indirect migration background","general elemantary","13","","","","6"
"6 on Scale 1 to 10","2006","indirect migration background","middle vocational","30","0.0805221483954704","0.0516842670189566","0.109360029771984","6"
"6 on Scale 1 to 10","2006","indirect migration background","vocational + Abi","3","","","","6"
"6 on Scale 1 to 10","2006","indirect migration background","higher vocational","4","","","","6"
"6 on Scale 1 to 10","2006","indirect migration background","higher education","5","","","","6"
"6 on Scale 1 to 10","2006","no migration background","in school","32","0.111851926789289","0.0761265415432382","0.147577312035341","6"
"6 on Scale 1 to 10","2006","no migration background","inadequately","5","","","","6"
"6 on Scale 1 to 10","2006","no migration background","general elemantary","142","0.080416659772167","0.0676319236864728","0.0932013958578612","6"
"6 on Scale 1 to 10","2006","no migration background","middle vocational","609","0.0618168990802904","0.0570244265225667","0.0666093716380142","6"
"6 on Scale 1 to 10","2006","no migration background","vocational + Abi","85","0.0825737057803187","0.0649222254832769","0.10022518607736","6"
"6 on Scale 1 to 10","2006","no migration background","higher vocational","97","0.066165357058183","0.0533711194865199","0.078959594629846","6"
"6 on Scale 1 to 10","2006","no migration background","higher education","270","0.0783036050412952","0.0700683420953423","0.0865388679872482","6"
"6 on Scale 1 to 10","2006","direct migration background","in school","1","","","","6"
"6 on Scale 1 to 10","2006","direct migration background","inadequately","14","","","","6"
"7 on Scale 1 to 10","2006","no migration background","higher education","578","0.14385692338516","0.133098931658692","0.154614915111629","7"
"7 on Scale 1 to 10","2006","no migration background","higher vocational","222","0.150222446109361","0.131832344351703","0.168612547867018","7"
"7 on Scale 1 to 10","2006","direct migration background","in school","7","","","","7"
"7 on Scale 1 to 10","2006","direct migration background","inadequately","25","","","","7"
"7 on Scale 1 to 10","2006","direct migration background","general elemantary","84","0.143328227302635","0.113801007852575","0.172855446752695","7"
"7 on Scale 1 to 10","2006","direct migration background","middle vocational","114","0.116382480277139","0.095373134123508","0.13739182643077","7"
"7 on Scale 1 to 10","2006","direct migration background","vocational + Abi","38","0.185863855580236","0.134344310130754","0.237383401029718","7"
"7 on Scale 1 to 10","2006","direct migration background","higher vocational","16","","","","7"
"7 on Scale 1 to 10","2006","direct migration background","higher education","49","0.135939047568281","0.100731019617275","0.171147075519286","7"
"7 on Scale 1 to 10","2006","no migration background","in school","37","0.112430013409861","0.0766240855690144","0.148235941250707","7"
"7 on Scale 1 to 10","2006","no migration background","inadequately","11","","","","7"
"7 on Scale 1 to 10","2006","no migration background","general elemantary","202","0.122792338497931","0.107362547331267","0.138222129664595","7"
"7 on Scale 1 to 10","2006","no migration background","middle vocational","1263","0.132128122418345","0.12538924333929","0.1388670014974","7"
"7 on Scale 1 to 10","2006","no migration background","vocational + Abi","137","0.144972330812486","0.122393195922975","0.167551465701997","7"
"7 on Scale 1 to 10","2006","indirect migration background","in school","6","","","","7"
"7 on Scale 1 to 10","2006","indirect migration background","inadequately","2","","","","7"
"7 on Scale 1 to 10","2006","indirect migration background","general elemantary","35","0.209018518515292","0.148075273331053","0.269961763699532","7"
"7 on Scale 1 to 10","2006","indirect migration background","middle vocational","55","0.180007768111815","0.139289853183591","0.220725683040038","7"
"7 on Scale 1 to 10","2006","indirect migration background","vocational + Abi","4","","","","7"
"7 on Scale 1 to 10","2006","indirect migration background","higher vocational","6","","","","7"
"7 on Scale 1 to 10","2006","indirect migration background","higher education","10","","","","7"
"8 on Scale 1 to 10","2006","direct migration background","vocational + Abi","55","0.232795750237712","0.17682397809811","0.288767522377314","8"
"8 on Scale 1 to 10","2006","direct migration background","higher vocational","30","0.186559445936977","0.122710812841559","0.250408079032395","8"
"8 on Scale 1 to 10","2006","direct migration background","general elemantary","148","0.27189526272538","0.234402520387221","0.309388005063539","8"
"8 on Scale 1 to 10","2006","direct migration background","middle vocational","240","0.2423763706343","0.214302100913581","0.270450640355018","8"
"8 on Scale 1 to 10","2006","indirect migration background","inadequately","1","","","","8"
"8 on Scale 1 to 10","2006","direct migration background","higher education","111","0.265608427549893","0.220237028956351","0.310979826143434","8"
"8 on Scale 1 to 10","2006","indirect migration background","in school","17","","","","8"
"8 on Scale 1 to 10","2006","no migration background","in school","80","0.271828781312019","0.221400174452324","0.322257388171714","8"
"8 on Scale 1 to 10","2006","direct migration background","inadequately","37","0.258863193625098","0.184141713044873","0.333584674205323","8"
"8 on Scale 1 to 10","2006","indirect migration background","vocational + Abi","12","","","","8"
"8 on Scale 1 to 10","2006","indirect migration background","higher vocational","14","","","","8"
"8 on Scale 1 to 10","2006","indirect migration background","higher education","21","","","","8"
"8 on Scale 1 to 10","2006","no migration background","inadequately","21","","","","8"
"8 on Scale 1 to 10","2006","no migration background","general elemantary","431","0.231951931743307","0.212108517326368","0.251795346160246","8"
"8 on Scale 1 to 10","2006","no migration background","middle vocational","2635","0.259406216161777","0.250683686709027","0.268128745614527","8"
"8 on Scale 1 to 10","2006","no migration background","vocational + Abi","251","0.262655868444625","0.234432858990913","0.290878877898336","8"
"8 on Scale 1 to 10","2006","no migration background","higher vocational","396","0.27604972022639","0.25303995880329","0.299059481649489","8"
"8 on Scale 1 to 10","2006","no migration background","higher education","1092","0.252330297319387","0.239015571174859","0.265645023463915","8"
"8 on Scale 1 to 10","2006","direct migration background","in school","11","","","","8"
"8 on Scale 1 to 10","2006","indirect migration background","general elemantary","32","0.151366571606402","0.0976479215278254","0.205085221684979","8"
"8 on Scale 1 to 10","2006","indirect migration background","middle vocational","81","0.186707065614993","0.145408124723163","0.228006006506824","8"
"9 on Scale 1 to 10","2006","no migration background","middle vocational","1953","0.186955973879544","0.179197274428478","0.194714673330609","9"
"9 on Scale 1 to 10","2006","no migration background","general elemantary","322","0.17935628109613","0.161319508697927","0.197393053494332","9"
"9 on Scale 1 to 10","2006","no migration background","inadequately","11","","","","9"
"9 on Scale 1 to 10","2006","no migration background","in school","65","0.208128747504568","0.162113069999437","0.254144425009699","9"
"9 on Scale 1 to 10","2006","no migration background","higher vocational","313","0.203198084773553","0.182487179626368","0.223908989920738","9"
"9 on Scale 1 to 10","2006","no migration background","higher education","881","0.198237476680988","0.186016429969139","0.210458523392837","9"
"9 on Scale 1 to 10","2006","direct migration background","higher vocational","41","0.196319444633891","0.131216075944113","0.26142281332367","9"
"9 on Scale 1 to 10","2006","indirect migration background","vocational + Abi","14","","","","9"
"9 on Scale 1 to 10","2006","indirect migration background","middle vocational","59","0.170398359977175","0.130550725567503","0.210245994386847","9"
"9 on Scale 1 to 10","2006","no migration background","vocational + Abi","197","0.200200651731593","0.174538213365383","0.225863090097804","9"
"9 on Scale 1 to 10","2006","direct migration background","vocational + Abi","35","0.1692866026919","0.119620173674098","0.218953031709702","9"
"9 on Scale 1 to 10","2006","direct migration background","higher education","79","0.196101167797614","0.155312625191198","0.23688971040403","9"
"9 on Scale 1 to 10","2006","indirect migration background","in school","9","","","","9"
"9 on Scale 1 to 10","2006","indirect migration background","inadequately","1","","","","9"
"9 on Scale 1 to 10","2006","indirect migration background","general elemantary","23","","","","9"
"9 on Scale 1 to 10","2006","indirect migration background","higher vocational","8","","","","9"
"9 on Scale 1 to 10","2006","indirect migration background","higher education","13","","","","9"
"9 on Scale 1 to 10","2006","direct migration background","general elemantary","92","0.170664383947992","0.138962427463417","0.202366340432567","9"
"9 on Scale 1 to 10","2006","direct migration background","middle vocational","163","0.156346791440464","0.132553033386553","0.180140549494374","9"
"9 on Scale 1 to 10","2006","direct migration background","in school","5","","","","9"
"9 on Scale 1 to 10","2006","direct migration background","inadequately","16","","","","9"
"0 Completely dissatisfied","2007","direct migration background","general elemantary","2","","","","0"
"0 Completely dissatisfied","2007","direct migration background","middle vocational","3","","","","0"
"0 Completely dissatisfied","2007","direct migration background","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","2007","direct migration background","higher vocational","","","","","0"
"0 Completely dissatisfied","2007","direct migration background","higher education","4","","","","0"
"0 Completely dissatisfied","2007","indirect migration background","in school","","","","","0"
"0 Completely dissatisfied","2007","indirect migration background","inadequately","","","","","0"
"0 Completely dissatisfied","2007","no migration background","middle vocational","69","0.0105031495659204","0.00840639191579093","0.01259990721605","0"
"0 Completely dissatisfied","2007","no migration background","vocational + Abi","5","","","","0"
"0 Completely dissatisfied","2007","direct migration background","inadequately","2","","","","0"
"0 Completely dissatisfied","2007","indirect migration background","general elemantary","2","","","","0"
"0 Completely dissatisfied","2007","indirect migration background","higher vocational","","","","","0"
"0 Completely dissatisfied","2007","indirect migration background","higher education","","","","","0"
"0 Completely dissatisfied","2007","no migration background","in school","1","","","","0"
"0 Completely dissatisfied","2007","no migration background","inadequately","4","","","","0"
"0 Completely dissatisfied","2007","no migration background","general elemantary","15","","","","0"
"0 Completely dissatisfied","2007","no migration background","higher vocational","8","","","","0"
"0 Completely dissatisfied","2007","no migration background","higher education","15","","","","0"
"0 Completely dissatisfied","2007","direct migration background","in school","","","","","0"
"0 Completely dissatisfied","2007","indirect migration background","middle vocational","","","","","0"
"0 Completely dissatisfied","2007","indirect migration background","vocational + Abi","","","","","0"
"1 on Scale 1 to 10","2007","no migration background","higher education","9","","","","1"
"1 on Scale 1 to 10","2007","no migration background","higher vocational","4","","","","1"
"1 on Scale 1 to 10","2007","no migration background","in school","","","","","1"
"1 on Scale 1 to 10","2007","no migration background","inadequately","","","","","1"
"1 on Scale 1 to 10","2007","no migration background","general elemantary","14","","","","1"
"1 on Scale 1 to 10","2007","no migration background","middle vocational","51","0.00746021628869676","0.0056903888483492","0.00923004372904432","1"
"1 on Scale 1 to 10","2007","no migration background","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2007","direct migration background","general elemantary","3","","","","1"
"1 on Scale 1 to 10","2007","direct migration background","middle vocational","5","","","","1"
"1 on Scale 1 to 10","2007","direct migration background","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","2007","indirect migration background","higher vocational","","","","","1"
"1 on Scale 1 to 10","2007","indirect migration background","higher education","1","","","","1"
"1 on Scale 1 to 10","2007","direct migration background","in school","","","","","1"
"1 on Scale 1 to 10","2007","direct migration background","higher vocational","1","","","","1"
"1 on Scale 1 to 10","2007","direct migration background","higher education","5","","","","1"
"1 on Scale 1 to 10","2007","indirect migration background","in school","","","","","1"
"1 on Scale 1 to 10","2007","indirect migration background","inadequately","","","","","1"
"1 on Scale 1 to 10","2007","indirect migration background","general elemantary","2","","","","1"
"1 on Scale 1 to 10","2007","indirect migration background","middle vocational","2","","","","1"
"1 on Scale 1 to 10","2007","indirect migration background","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2007","direct migration background","inadequately","","","","","1"
"10 Completely satisfied","2007","no migration background","higher education","653","0.158487871108502","0.147055580297598","0.169920161919406","10"
"10 Completely satisfied","2007","direct migration background","general elemantary","87","0.225364770946439","0.187550711230117","0.263178830662761","10"
"10 Completely satisfied","2007","no migration background","middle vocational","1573","0.172126459319887","0.16436243169274","0.179890486947034","10"
"10 Completely satisfied","2007","no migration background","vocational + Abi","132","0.152330092043003","0.128827478580376","0.175832705505629","10"
"10 Completely satisfied","2007","direct migration background","in school","3","","","","10"
"10 Completely satisfied","2007","direct migration background","inadequately","21","","","","10"
"10 Completely satisfied","2007","no migration background","higher vocational","207","0.16429637015669","0.144500905989642","0.184091834323738","10"
"10 Completely satisfied","2007","direct migration background","higher vocational","24","","","","10"
"10 Completely satisfied","2007","direct migration background","higher education","61","0.17362482280363","0.133596867226031","0.213652778381229","10"
"10 Completely satisfied","2007","no migration background","general elemantary","287","0.185785104358607","0.166453946764177","0.205116261953037","10"
"10 Completely satisfied","2007","direct migration background","middle vocational","151","0.198885194510273","0.17101541142762","0.226754977592926","10"
"10 Completely satisfied","2007","no migration background","in school","49","0.14182581487806","0.100289418761127","0.183362210994993","10"
"10 Completely satisfied","2007","no migration background","inadequately","18","","","","10"
"10 Completely satisfied","2007","direct migration background","vocational + Abi","36","0.175559747982082","0.123607236274796","0.227512259689368","10"
"10 Completely satisfied","2007","indirect migration background","in school","5","","","","10"
"10 Completely satisfied","2007","indirect migration background","inadequately","1","","","","10"
"10 Completely satisfied","2007","indirect migration background","vocational + Abi","5","","","","10"
"10 Completely satisfied","2007","indirect migration background","higher vocational","7","","","","10"
"10 Completely satisfied","2007","indirect migration background","higher education","12","","","","10"
"10 Completely satisfied","2007","indirect migration background","general elemantary","32","0.216164136157825","0.152382965557602","0.279945306758048","10"
"10 Completely satisfied","2007","indirect migration background","middle vocational","56","0.175615283850503","0.134311921085253","0.216918646615754","10"
"2 on Scale 1 to 10","2007","direct migration background","inadequately","","","","","2"
"2 on Scale 1 to 10","2007","direct migration background","general elemantary","2","","","","2"
"2 on Scale 1 to 10","2007","direct migration background","middle vocational","10","","","","2"
"2 on Scale 1 to 10","2007","direct migration background","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","2007","direct migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","2007","direct migration background","higher education","4","","","","2"
"2 on Scale 1 to 10","2007","indirect migration background","in school","","","","","2"
"2 on Scale 1 to 10","2007","indirect migration background","inadequately","1","","","","2"
"2 on Scale 1 to 10","2007","indirect migration background","general elemantary","2","","","","2"
"2 on Scale 1 to 10","2007","indirect migration background","higher vocational","","","","","2"
"2 on Scale 1 to 10","2007","indirect migration background","higher education","","","","","2"
"2 on Scale 1 to 10","2007","no migration background","in school","","","","","2"
"2 on Scale 1 to 10","2007","no migration background","inadequately","3","","","","2"
"2 on Scale 1 to 10","2007","no migration background","general elemantary","24","","","","2"
"2 on Scale 1 to 10","2007","no migration background","higher vocational","19","","","","2"
"2 on Scale 1 to 10","2007","no migration background","higher education","46","0.0173938176920759","0.0133012840272404","0.0214863513569114","2"
"2 on Scale 1 to 10","2007","direct migration background","in school","","","","","2"
"2 on Scale 1 to 10","2007","indirect migration background","middle vocational","5","","","","2"
"2 on Scale 1 to 10","2007","indirect migration background","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","2007","no migration background","middle vocational","99","0.0155053995523049","0.0129642548073734","0.0180465442972364","2"
"2 on Scale 1 to 10","2007","no migration background","vocational + Abi","20","","","","2"
"3 on Scale 1 to 10","2007","direct migration background","general elemantary","7","","","","3"
"3 on Scale 1 to 10","2007","direct migration background","middle vocational","19","","","","3"
"3 on Scale 1 to 10","2007","direct migration background","vocational + Abi","3","","","","3"
"3 on Scale 1 to 10","2007","direct migration background","higher vocational","3","","","","3"
"3 on Scale 1 to 10","2007","direct migration background","higher education","7","","","","3"
"3 on Scale 1 to 10","2007","indirect migration background","in school","2","","","","3"
"3 on Scale 1 to 10","2007","indirect migration background","inadequately","","","","","3"
"3 on Scale 1 to 10","2007","indirect migration background","general elemantary","4","","","","3"
"3 on Scale 1 to 10","2007","indirect migration background","middle vocational","5","","","","3"
"3 on Scale 1 to 10","2007","indirect migration background","vocational + Abi","","","","","3"
"3 on Scale 1 to 10","2007","indirect migration background","higher vocational","","","","","3"
"3 on Scale 1 to 10","2007","indirect migration background","higher education","","","","","3"
"3 on Scale 1 to 10","2007","no migration background","in school","4","","","","3"
"3 on Scale 1 to 10","2007","no migration background","inadequately","2","","","","3"
"3 on Scale 1 to 10","2007","no migration background","general elemantary","43","0.0359013358897076","0.0266543767330463","0.0451482950463689","3"
