"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2004","16-34 y.","in school","","","","","","","","","","","","","",""
"2004","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2004","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2004","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2004","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2004","35-65 y.","higher education","","","","","","","","","","","","","",""
"2004","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2004","35-65 y.","in school","","","","","","","","","","","","","",""
"2004","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2004","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2004","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2004","66 and older","general elemantary","","","","","","","","","","","","","",""
"2004","66 and older","higher education","","","","","","","","","","","","","",""
"2004","66 and older","higher vocational","","","","","","","","","","","","","",""
"2004","66 and older","in school","","","","","","","","","","","","","",""
"2004","66 and older","inadequately","","","","","","","","","","","","","",""
"2004","66 and older","middle vocational","","","","","","","","","","","","","",""
"2004","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2005","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2005","16-34 y.","higher education","","","","","","","","","","","","","",""
"2005","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2005","16-34 y.","in school","","","","","","","","","","","","","",""
"2005","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2005","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2005","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2005","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2005","35-65 y.","higher education","","","","","","","","","","","","","",""
"2005","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2005","35-65 y.","in school","","","","","","","","","","","","","",""
"2005","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2005","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2005","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2005","66 and older","general elemantary","","","","","","","","","","","","","",""
"2005","66 and older","higher education","","","","","","","","","","","","","",""
"2005","66 and older","higher vocational","","","","","","","","","","","","","",""
"2005","66 and older","in school","","","","","","","","","","","","","",""
"2005","66 and older","inadequately","","","","","","","","","","","","","",""
"2005","66 and older","middle vocational","","","","","","","","","","","","","",""
"2005","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2006","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2006","16-34 y.","higher education","","","","","","","","","","","","","",""
"2006","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2006","16-34 y.","in school","","","","","","","","","","","","","",""
"2006","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2006","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2006","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2006","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2006","35-65 y.","higher education","","","","","","","","","","","","","",""
"2006","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2006","35-65 y.","in school","","","","","","","","","","","","","",""
"2006","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2006","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2006","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2006","66 and older","general elemantary","","","","","","","","","","","","","",""
"2006","66 and older","higher education","","","","","","","","","","","","","",""
"2006","66 and older","higher vocational","","","","","","","","","","","","","",""
"2006","66 and older","in school","","","","","","","","","","","","","",""
"2006","66 and older","inadequately","","","","","","","","","","","","","",""
"2006","66 and older","middle vocational","","","","","","","","","","","","","",""
"2006","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2007","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2007","16-34 y.","higher education","","","","","","","","","","","","","",""
"2007","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2007","16-34 y.","in school","","","","","","","","","","","","","",""
"2007","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2007","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2007","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2007","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2007","35-65 y.","higher education","","","","","","","","","","","","","",""
"2007","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2007","35-65 y.","in school","","","","","","","","","","","","","",""
"2007","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2007","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2007","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2007","66 and older","general elemantary","","","","","","","","","","","","","",""
"2007","66 and older","higher education","","","","","","","","","","","","","",""
"2007","66 and older","higher vocational","","","","","","","","","","","","","",""
"2007","66 and older","in school","","","","","","","","","","","","","",""
"2007","66 and older","inadequately","","","","","","","","","","","","","",""
"2007","66 and older","middle vocational","","","","","","","","","","","","","",""
"2007","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2008","16-34 y.","general elemantary","1.21","1","623","1","1","1","2","4","1.16","1.26","1","5","1","1"
"2008","16-34 y.","higher education","1.58","1","531","1","1","2","3","5","1.5","1.66","1","5","1","1"
"2008","16-34 y.","higher vocational","1.33","1","126","1","1","1","2","4","1.19","1.47","1","4","1","1"
"2008","16-34 y.","in school","1.27","1","352","1","1","1","2","5","1.21","1.33","1","5","1","1"
"2008","16-34 y.","inadequately","1.44","1","49","1","1","1","4","4","1.26","1.62","1","4","1","1"
"2008","16-34 y.","middle vocational","1.33","1","1990","1","1","1","2","5","1.3","1.36","1","5","1","1"
"2008","16-34 y.","vocational + Abi","1.29","1","377","1","1","1","2","4","1.21","1.37","1","5","1","1"
"2008","35-65 y.","general elemantary","1.17","1","674","1","1","1","1","5","1.12","1.22","1","5","1","1"
"2008","35-65 y.","higher education","1.45","1","2791","1","1","2","2","5","1.42","1.48","1","5","1","1"
"2008","35-65 y.","higher vocational","1.25","1","978","1","1","1","2","4","1.21","1.29","1","5","1","1"
"2008","35-65 y.","in school","","","","","","","","","","","","","",""
"2008","35-65 y.","inadequately","1.26","1","94","1","1","1","1","5","1.1","1.42","1","5","1","1"
"2008","35-65 y.","middle vocational","1.24","1","5506","1","1","1","2","5","1.22","1.26","1","5","1","1"
"2008","35-65 y.","vocational + Abi","1.3","1","608","1","1","1","2","4","1.24","1.36","1","5","1","1"
