"plh0189","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"True entirely","1991","(2a) intermediate vocational","Female","52","0.0774030472684035","0.0564526086585614","0.0983534858782457"
"True entirely","1991","(2c_gen) general maturity certificate","Male","2","","",""
"True entirely","1991","(2c_gen) general maturity certificate","Female","1","","",""
"True entirely","1991","(2c_voc) vocational maturity certificate","Male","4","","",""
"True entirely","1991","(2c_voc) vocational maturity certificate","Female","4","","",""
"True entirely","1991","(3a) lower tertiary education","Male","10","","",""
"True entirely","1991","(3a) lower tertiary education","Female","28","","",""
"True entirely","1991","(3b) higher tertiary education","Male","6","","",""
"True entirely","1991","(3b) higher tertiary education","Female","9","","",""
"Tends to agree","1991","(0) in school","Male","","","",""
"Tends to agree","1991","(0) in school","Female","","","",""
"Tends to agree","1991","(1a) inadequately completed","Male","1","","",""
"Tends to agree","1991","(1a) inadequately completed","Female","2","","",""
"Tends to agree","1991","(1b) general elementary school","Male","7","","",""
"Tends to agree","1991","(1b) general elementary school","Female","49","0.215856878107034","0.164445274309907","0.267268481904161"
"Tends to agree","1991","(1c) basic vocational qualification","Male","41","0.0739667118356887","0.0531636261912426","0.0947697974801348"
"Tends to agree","1991","(1c) basic vocational qualification","Female","72","0.151511686526105","0.122893939935059","0.180129433117152"
"Tends to agree","1991","(2b) intermediate general qualification","Male","6","","",""
"Tends to agree","1991","(2b) intermediate general qualification","Female","10","","",""
"Tends to agree","1991","(2a) intermediate vocational","Male","41","0.0641787806945983","0.0461902578842035","0.0821673035049932"
"Tends to agree","1991","(2a) intermediate vocational","Female","68","0.125001793569483","0.0990737477212189","0.150929839417747"
"Tends to agree","1991","(2c_gen) general maturity certificate","Male","1","","",""
"Tends to agree","1991","(2c_gen) general maturity certificate","Female","1","","",""
"Tends to agree","1991","(2c_voc) vocational maturity certificate","Male","3","","",""
"Tends to agree","1991","(2c_voc) vocational maturity certificate","Female","5","","",""
"Tends to agree","1991","(3a) lower tertiary education","Male","14","","",""
"Tends to agree","1991","(3a) lower tertiary education","Female","31","0.0933429198717625","0.0643216335227971","0.122364206220728"
"Tends to agree","1991","(3b) higher tertiary education","Male","13","","",""
"Tends to agree","1991","(3b) higher tertiary education","Female","16","","",""
"Rather not true","1991","(0) in school","Male","","","",""
"Rather not true","1991","(0) in school","Female","","","",""
"Rather not true","1991","(1a) inadequately completed","Male","5","","",""
"Rather not true","1991","(1a) inadequately completed","Female","11","","",""
"Rather not true","1991","(1b) general elementary school","Male","7","","",""
"Rather not true","1991","(1b) general elementary school","Female","54","0.242869454413663","0.189283327306427","0.296455581520899"
"Rather not true","1991","(1c) basic vocational qualification","Male","130","0.230924396058543","0.197426639101539","0.264422153015548"
"Rather not true","1991","(1c) basic vocational qualification","Female","148","0.256275646045049","0.221429953129142","0.291121338960956"
"Rather not true","1991","(2b) intermediate general qualification","Male","23","","",""
"Rather not true","1991","(2b) intermediate general qualification","Female","37","0.396695027104302","0.295624700991594","0.49776535321701"
"Rather not true","1991","(2a) intermediate vocational","Male","177","0.261258996250501","0.229012312704548","0.293505679796454"
"Rather not true","1991","(2a) intermediate vocational","Female","140","0.226557200472195","0.193739275525561","0.259375125418829"
"Rather not true","1991","(2c_gen) general maturity certificate","Male","9","","",""
"Rather not true","1991","(2c_gen) general maturity certificate","Female","9","","",""
"Rather not true","1991","(2c_voc) vocational maturity certificate","Male","7","","",""
"Rather not true","1991","(2c_voc) vocational maturity certificate","Female","10","","",""
"Rather not true","1991","(3a) lower tertiary education","Male","53","0.23391540093291","0.180908450061628","0.286922351804192"
"Rather not true","1991","(3a) lower tertiary education","Female","99","0.282073672719821","0.237180980052435","0.326966365387207"
"Rather not true","1991","(3b) higher tertiary education","Male","49","0.258397443588502","0.197113067255509","0.319681819921495"
"Rather not true","1991","(3b) higher tertiary education","Female","30","0.218138025777042","0.146593923065214","0.289682128488871"
"Totally disagree","1991","(0) in school","Male","","","",""
"Totally disagree","1991","(0) in school","Female","","","",""
"Totally disagree","1991","(1a) inadequately completed","Male","18","","",""
"Totally disagree","1991","(1a) inadequately completed","Female","14","","",""
"Totally disagree","1991","(1b) general elementary school","Male","26","","",""
"Totally disagree","1991","(1b) general elementary school","Female","110","0.392053353980196","0.331045484659349","0.453061223301044"
"Totally disagree","1991","(1c) basic vocational qualification","Male","392","0.618225741070032","0.579609218335447","0.656842263804618"
"Totally disagree","1991","(1c) basic vocational qualification","Female","316","0.483837407159919","0.443950311045734","0.523724503274103"
"Totally disagree","1991","(2b) intermediate general qualification","Male","41","0.472104635860001","0.360599265373607","0.583610006346395"
"Totally disagree","1991","(2b) intermediate general qualification","Female","38","0.411206303097699","0.309549067894587","0.512863538300812"
"Totally disagree","1991","(2a) intermediate vocational","Male","450","0.612160667120854","0.576395359692132","0.647925974549576"
"Totally disagree","1991","(2a) intermediate vocational","Female","365","0.571037958689919","0.532236325739833","0.609839591640004"
"Totally disagree","1991","(2c_gen) general maturity certificate","Male","10","","",""
"Totally disagree","1991","(2c_gen) general maturity certificate","Female","11","","",""
"Totally disagree","1991","(2c_voc) vocational maturity certificate","Male","30","0.65930297943208","0.519264160357999","0.799341798506161"
"Totally disagree","1991","(2c_voc) vocational maturity certificate","Female","16","","",""
"Totally disagree","1991","(3a) lower tertiary education","Male","168","0.645265358789443","0.585357192770453","0.705173524808433"
"Totally disagree","1991","(3a) lower tertiary education","Female","228","0.553645247179485","0.50405339732499","0.60323709703398"
"Totally disagree","1991","(3b) higher tertiary education","Male","128","0.6313841747951","0.563845289322377","0.698923060267824"
"Totally disagree","1991","(3b) higher tertiary education","Female","73","0.538845098519122","0.452487911144036","0.625202285894208"
"True entirely","1992","(0) in school","Male","2","","",""
"True entirely","1992","(0) in school","Female","1","","",""
"True entirely","1992","(1a) inadequately completed","Male","6","","",""
"True entirely","1992","(1a) inadequately completed","Female","6","","",""
"True entirely","1992","(1b) general elementary school","Male","19","","",""
"True entirely","1992","(1b) general elementary school","Female","114","0.113920175887439","0.0954365611560968","0.132403790618782"
"True entirely","1992","(1c) basic vocational qualification","Male","165","0.08595549279164","0.0738805965625465","0.0980303890207335"
"True entirely","1992","(1c) basic vocational qualification","Female","189","0.125575468715991","0.110014465729542","0.14113647170244"
"True entirely","1992","(2b) intermediate general qualification","Male","8","","",""
"True entirely","1992","(2b) intermediate general qualification","Female","20","","",""
"True entirely","1992","(2a) intermediate vocational","Male","67","0.0561620050039957","0.0429356056683419","0.0693884043396496"
"True entirely","1992","(2a) intermediate vocational","Female","97","0.0725298802331325","0.0586894191093867","0.0863703413568784"
"True entirely","1992","(2c_gen) general maturity certificate","Male","6","","",""
"True entirely","1992","(2c_gen) general maturity certificate","Female","3","","",""
"True entirely","1992","(2c_voc) vocational maturity certificate","Male","4","","",""
"True entirely","1992","(2c_voc) vocational maturity certificate","Female","7","","",""
"True entirely","1992","(3a) lower tertiary education","Male","32","0.0874139395649684","0.0601081686612711","0.114719710468666"
"True entirely","1992","(3a) lower tertiary education","Female","41","0.0933692855203024","0.0664575223532568","0.120281048687348"
"True entirely","1992","(3b) higher tertiary education","Male","16","","",""
"True entirely","1992","(3b) higher tertiary education","Female","18","","",""
"Tends to agree","1992","(0) in school","Male","3","","",""
"Tends to agree","1992","(0) in school","Female","7","","",""
"Tends to agree","1992","(1a) inadequately completed","Male","5","","",""
"Tends to agree","1992","(1a) inadequately completed","Female","6","","",""
"Tends to agree","1992","(1b) general elementary school","Male","35","0.108926100049209","0.0770953391358563","0.140756860962562"
"Tends to agree","1992","(1b) general elementary school","Female","203","0.199431463316386","0.176185569103265","0.222677357529506"
"Tends to agree","1992","(1c) basic vocational qualification","Male","174","0.0958529654615607","0.0831710391283331","0.108534891794788"
"Tends to agree","1992","(1c) basic vocational qualification","Female","235","0.160054299035053","0.142836275649","0.177272322421105"
"Tends to agree","1992","(2b) intermediate general qualification","Male","17","","",""
"Tends to agree","1992","(2b) intermediate general qualification","Female","32","0.09590008734925","0.062524400506362","0.129275774192138"
"Tends to agree","1992","(2a) intermediate vocational","Male","72","0.0758936566348175","0.0606799402585011","0.0911073730111338"
"Tends to agree","1992","(2a) intermediate vocational","Female","159","0.131877687793587","0.113821825350453","0.14993355023672"
"Tends to agree","1992","(2c_gen) general maturity certificate","Male","12","","",""
"Tends to agree","1992","(2c_gen) general maturity certificate","Female","16","","",""
"Tends to agree","1992","(2c_voc) vocational maturity certificate","Male","15","","",""
"Tends to agree","1992","(2c_voc) vocational maturity certificate","Female","25","","",""
"Tends to agree","1992","(3a) lower tertiary education","Male","20","","",""
"Tends to agree","1992","(3a) lower tertiary education","Female","36","0.0853857760052451","0.0595371977305628","0.111234354279927"
"Tends to agree","1992","(3b) higher tertiary education","Male","36","0.0952278775523164","0.0686626630207285","0.121793092083904"
"Tends to agree","1992","(3b) higher tertiary education","Female","36","0.138959539744456","0.0985876108140483","0.179331468674864"
"Rather not true","1992","(0) in school","Male","15","","",""
"Rather not true","1992","(0) in school","Female","28","","",""
"Rather not true","1992","(1a) inadequately completed","Male","27","","",""
"Rather not true","1992","(1a) inadequately completed","Female","27","","",""
"Rather not true","1992","(1b) general elementary school","Male","108","0.304179454934643","0.257175138182319","0.351183771686967"
"Rather not true","1992","(1b) general elementary school","Female","314","0.27511240223388","0.2491323165244","0.301092487943361"
"Rather not true","1992","(1c) basic vocational qualification","Male","506","0.246148627319558","0.227591767272232","0.264705487366883"
"Rather not true","1992","(1c) basic vocational qualification","Female","442","0.25038812495099","0.230043527149469","0.270732722752512"
"Rather not true","1992","(2b) intermediate general qualification","Male","58","0.331226627000948","0.260267731575424","0.402185522426472"
"Rather not true","1992","(2b) intermediate general qualification","Female","101","0.313583123172297","0.260995588191302","0.366170658153292"
"Rather not true","1992","(2a) intermediate vocational","Male","290","0.261773218479812","0.236519280738513","0.287027156221112"
"Rather not true","1992","(2a) intermediate vocational","Female","375","0.281249497094356","0.257256910317345","0.305242083871367"
"Rather not true","1992","(2c_gen) general maturity certificate","Male","62","0.420849012599775","0.344351527705581","0.497346497493969"
"Rather not true","1992","(2c_gen) general maturity certificate","Female","46","0.38068784421217","0.293448193664239","0.467927494760102"
"Rather not true","1992","(2c_voc) vocational maturity certificate","Male","85","0.412091001145301","0.347919013561844","0.476262988728757"
"Rather not true","1992","(2c_voc) vocational maturity certificate","Female","73","0.344177970284588","0.277494941063751","0.410860999505425"
"Rather not true","1992","(3a) lower tertiary education","Male","96","0.232411094616871","0.191577280017253","0.273244909216489"
"Rather not true","1992","(3a) lower tertiary education","Female","124","0.317174563939201","0.274128946503328","0.360220181375073"
"Rather not true","1992","(3b) higher tertiary education","Male","137","0.303416835103521","0.261809682693162","0.345023987513879"
"Rather not true","1992","(3b) higher tertiary education","Female","87","0.321603233785475","0.267087027664176","0.376119439906773"
"Totally disagree","1992","(0) in school","Male","27","","",""
"Totally disagree","1992","(0) in school","Female","18","","",""
"Totally disagree","1992","(1a) inadequately completed","Male","25","","",""
"Totally disagree","1992","(1a) inadequately completed","Female","34","0.495952065904181","0.381257608196236","0.610646523612126"
"Totally disagree","1992","(1b) general elementary school","Male","206","0.533841876945166","0.482873931255833","0.5848098226345"
"Totally disagree","1992","(1b) general elementary school","Female","504","0.411535958562295","0.382906441679051","0.440165475445538"
"Totally disagree","1992","(1c) basic vocational qualification","Male","1225","0.572042914427242","0.550728307195411","0.593357521659072"
"Totally disagree","1992","(1c) basic vocational qualification","Female","876","0.463982107297967","0.440563326816207","0.487400887779726"
"Totally disagree","1992","(2b) intermediate general qualification","Male","86","0.492835190594088","0.417459700336743","0.568210680851433"
"Totally disagree","1992","(2b) intermediate general qualification","Female","146","0.508273907466002","0.451607845579894","0.56493996935211"
"Totally disagree","1992","(2a) intermediate vocational","Male","735","0.606171119881374","0.578102374450046","0.634239865312703"
"Totally disagree","1992","(2a) intermediate vocational","Female","718","0.514342934878925","0.487672299564595","0.541013570193255"
"Totally disagree","1992","(2c_gen) general maturity certificate","Male","80","0.448736553184302","0.371670446086327","0.525802660282277"
"Totally disagree","1992","(2c_gen) general maturity certificate","Female","54","0.437253498936588","0.348128885590958","0.526378112282218"
"Totally disagree","1992","(2c_voc) vocational maturity certificate","Male","122","0.508284697048872","0.443106213642204","0.57346318045554"
"Totally disagree","1992","(2c_voc) vocational maturity certificate","Female","90","0.438106169850083","0.368467959472079","0.507744380228088"
"Totally disagree","1992","(3a) lower tertiary education","Male","263","0.635666729859535","0.589141199040459","0.682192260678611"
"Totally disagree","1992","(3a) lower tertiary education","Female","248","0.504070374535252","0.457823697411972","0.550317051658531"
"Totally disagree","1992","(3b) higher tertiary education","Male","280","0.558305967898806","0.51336332888395","0.603248606913662"
"Totally disagree","1992","(3b) higher tertiary education","Female","141","0.452158589224197","0.394069260484789","0.510247917963605"
"True entirely","1993","(0) in school","Male","1","","",""
"True entirely","1993","(0) in school","Female","5","","",""
"True entirely","1993","(1a) inadequately completed","Male","22","","",""
"True entirely","1993","(1a) inadequately completed","Female","31","0.0857543172476849","0.058651426245125","0.112857208250245"
"True entirely","1993","(1b) general elementary school","Male","46","0.0692828752308454","0.0510484634398496","0.0875172870218412"
"True entirely","1993","(1b) general elementary school","Female","163","0.138759569765188","0.120929289432714","0.156589850097662"
"True entirely","1993","(1c) basic vocational qualification","Male","175","0.086582263612078","0.075170837838518","0.0979936893856379"
"True entirely","1993","(1c) basic vocational qualification","Female","166","0.112860206257717","0.0983509461156628","0.12736946639977"
"True entirely","1993","(2b) intermediate general qualification","Male","10","","",""
"True entirely","1993","(2b) intermediate general qualification","Female","21","","",""
"True entirely","1993","(2a) intermediate vocational","Male","75","0.0794052147356965","0.0639656798431592","0.0948447496282338"
"True entirely","1993","(2a) intermediate vocational","Female","109","0.0837885525381459","0.0692697956024292","0.0983073094738626"
"True entirely","1993","(2c_gen) general maturity certificate","Male","8","","",""
"True entirely","1993","(2c_gen) general maturity certificate","Female","9","","",""
"True entirely","1993","(2c_voc) vocational maturity certificate","Male","16","","",""
"True entirely","1993","(2c_voc) vocational maturity certificate","Female","12","","",""
"True entirely","1993","(3a) lower tertiary education","Male","26","","",""
"True entirely","1993","(3a) lower tertiary education","Female","28","","",""
"True entirely","1993","(3b) higher tertiary education","Male","26","","",""
"True entirely","1993","(3b) higher tertiary education","Female","21","","",""
"Tends to agree","1993","(0) in school","Male","4","","",""
"Tends to agree","1993","(0) in school","Female","7","","",""
"Tends to agree","1993","(1a) inadequately completed","Male","44","0.138246576488431","0.0993827571923369","0.177110395784526"
"Tends to agree","1993","(1a) inadequately completed","Female","88","0.219799855667545","0.179715687335039","0.259884024000051"
"Tends to agree","1993","(1b) general elementary school","Male","80","0.11969611565341","0.0963869734043479","0.143005257902472"
"Tends to agree","1993","(1b) general elementary school","Female","245","0.178178989582727","0.158441979618975","0.197915999546479"
"Tends to agree","1993","(1c) basic vocational qualification","Male","242","0.11661101128202","0.103587248021038","0.129634774543001"
"Tends to agree","1993","(1c) basic vocational qualification","Female","287","0.17189009235197","0.15459000762339","0.18919017708055"
"Tends to agree","1993","(2b) intermediate general qualification","Male","26","","",""
"Tends to agree","1993","(2b) intermediate general qualification","Female","45","0.16658359065744","0.124971468398175","0.208195712916705"
"Tends to agree","1993","(2a) intermediate vocational","Male","86","0.0959511610058646","0.0791323027992061","0.112770019212523"
"Tends to agree","1993","(2a) intermediate vocational","Female","182","0.147922498497051","0.129318945331956","0.166526051662147"
"Tends to agree","1993","(2c_gen) general maturity certificate","Male","24","","",""
"Tends to agree","1993","(2c_gen) general maturity certificate","Female","22","","",""
"Tends to agree","1993","(2c_voc) vocational maturity certificate","Male","38","0.149240554427106","0.107725874881862","0.190755233972349"
"Tends to agree","1993","(2c_voc) vocational maturity certificate","Female","25","","",""
"Tends to agree","1993","(3a) lower tertiary education","Male","35","0.0761954105816786","0.0505144876696751","0.101876333493682"
"Tends to agree","1993","(3a) lower tertiary education","Female","49","0.114507854476952","0.0845498265282572","0.144465882425647"
"Tends to agree","1993","(3b) higher tertiary education","Male","40","0.105285492275401","0.0783021089855998","0.132268875565203"
"Tends to agree","1993","(3b) higher tertiary education","Female","41","0.173195397982281","0.129791745061431","0.216599050903131"
"Rather not true","1993","(0) in school","Male","21","","",""
"Rather not true","1993","(0) in school","Female","24","","",""
"Rather not true","1993","(1a) inadequately completed","Male","92","0.320950954956055","0.268385953076647","0.373515956835463"
"Rather not true","1993","(1a) inadequately completed","Female","128","0.310002918558963","0.265235435202399","0.354770401915528"
"Rather not true","1993","(1b) general elementary school","Male","205","0.280779212946931","0.248510358634599","0.313048067259264"
"Rather not true","1993","(1b) general elementary school","Female","401","0.278193988390974","0.255081398553471","0.301306578228476"
"Rather not true","1993","(1c) basic vocational qualification","Male","608","0.261059700464988","0.243237336214636","0.278882064715341"
"Rather not true","1993","(1c) basic vocational qualification","Female","473","0.265353584970596","0.245107993045348","0.285599176895844"
"Rather not true","1993","(2b) intermediate general qualification","Male","73","0.307785114413894","0.245651812502517","0.36991841632527"
"Rather not true","1993","(2b) intermediate general qualification","Female","87","0.266589353967725","0.217207460436993","0.315971247498456"
"Rather not true","1993","(2a) intermediate vocational","Male","304","0.2626765165056","0.237545207909948","0.287807825101252"
"Rather not true","1993","(2a) intermediate vocational","Female","380","0.294507158308734","0.270621706142489","0.318392610474979"
"Rather not true","1993","(2c_gen) general maturity certificate","Male","75","0.405535931771506","0.339752173857568","0.471319689685444"
"Rather not true","1993","(2c_gen) general maturity certificate","Female","70","0.398547528920651","0.328747129777614","0.468347928063688"
"Rather not true","1993","(2c_voc) vocational maturity certificate","Male","80","0.313796494002349","0.259732841488977","0.367860146515722"
"Rather not true","1993","(2c_voc) vocational maturity certificate","Female","76","0.360575132215443","0.298788183940173","0.422362080490712"
"Rather not true","1993","(3a) lower tertiary education","Male","105","0.251329931257623","0.209342094095802","0.293317768419444"
"Rather not true","1993","(3a) lower tertiary education","Female","120","0.309240818254482","0.265758272128483","0.35272336438048"
"Rather not true","1993","(3b) higher tertiary education","Male","166","0.364669909981888","0.32235245178647","0.406987368177305"
"Rather not true","1993","(3b) higher tertiary education","Female","83","0.310977364179193","0.257884298955919","0.364070429402468"
"Totally disagree","1993","(0) in school","Male","33","0.560598329231356","0.433956015411274","0.687240643051438"
"Totally disagree","1993","(0) in school","Female","33","0.433228696533859","0.316309430544455","0.550147962523263"
"Totally disagree","1993","(1a) inadequately completed","Male","145","0.461075211892939","0.404947576800002","0.517202846985877"
"Totally disagree","1993","(1a) inadequately completed","Female","163","0.384442908525806","0.337355340647635","0.431530476403978"
"Totally disagree","1993","(1b) general elementary school","Male","414","0.530241796168814","0.494403766863555","0.566079825474072"
"Totally disagree","1993","(1b) general elementary school","Female","635","0.404867452261111","0.379549546557665","0.430185357964557"
"Totally disagree","1993","(1c) basic vocational qualification","Male","1308","0.535747024640914","0.515509939753065","0.555984109528764"
"Totally disagree","1993","(1c) basic vocational qualification","Female","901","0.449896116419717","0.427084435146156","0.472707797693278"
"Totally disagree","1993","(2b) intermediate general qualification","Male","103","0.464984736036517","0.397844541515387","0.532124930557647"
"Totally disagree","1993","(2b) intermediate general qualification","Female","155","0.486680494595106","0.430860654672013","0.542500334518199"
"Totally disagree","1993","(2a) intermediate vocational","Male","713","0.561967107752839","0.533634649610129","0.590299565895549"
"Totally disagree","1993","(2a) intermediate vocational","Female","728","0.473781790656069","0.447617356164953","0.499946225147185"
"Totally disagree","1993","(2c_gen) general maturity certificate","Male","107","0.456689961450618","0.38995155973046","0.523428363170777"
"Totally disagree","1993","(2c_gen) general maturity certificate","Female","88","0.459924247182684","0.388870386216133","0.530978108149234"
"Totally disagree","1993","(2c_voc) vocational maturity certificate","Male","149","0.485850409415858","0.427619857431286","0.54408096140043"
"Totally disagree","1993","(2c_voc) vocational maturity certificate","Female","119","0.479950384840619","0.415663162682704","0.544237606998533"
"Totally disagree","1993","(3a) lower tertiary education","Male","244","0.596884113806892","0.549403521342493","0.644364706271291"
"Totally disagree","1993","(3a) lower tertiary education","Female","237","0.504344829090296","0.457305964193412","0.551383693987179"
"Totally disagree","1993","(3b) higher tertiary education","Male","265","0.484740229927279","0.440802506924322","0.528677952930236"
"Totally disagree","1993","(3b) higher tertiary education","Female","147","0.449700450897152","0.392642272138369","0.506758629655936"
"True entirely","1994","(0) in school","Male","","","",""
"True entirely","1994","(0) in school","Female","","","",""
"True entirely","1994","(1a) inadequately completed","Male","","","",""
"True entirely","1994","(1a) inadequately completed","Female","","","",""
"True entirely","1994","(1b) general elementary school","Male","","","",""
