"plh0189","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"True entirely","1992","West Germany","Female","309","0.100638099430378","0.0909285049754312","0.110347693885325"
"True entirely","1992","East Germany","Male","133","0.0722176669704829","0.0605479058749707","0.0838874280659951"
"True entirely","1992","East Germany","Female","195","0.0970232160229526","0.084321363550304","0.109725068495601"
"Tends to agree","1992","West Germany","Male","249","0.0860952394261036","0.0765608627634575","0.0956296160887498"
"Tends to agree","1992","West Germany","Female","511","0.159997373598883","0.148165612728422","0.171829134469344"
"Tends to agree","1992","East Germany","Male","143","0.0893501698038562","0.076490181147504","0.102210158460208"
"Tends to agree","1992","East Germany","Female","253","0.137636671723649","0.122852290244885","0.152421053202413"
"Rather not true","1992","West Germany","Male","915","0.281531384136783","0.266244478844484","0.296818289429083"
"Rather not true","1992","West Germany","Female","1073","0.283537032199215","0.268990669793534","0.298083394604895"
"Rather not true","1992","East Germany","Male","493","0.268033781631372","0.248064728393359","0.288002834869384"
"Rather not true","1992","East Germany","Female","566","0.279626407902238","0.260366290825221","0.298886524979255"
"Totally disagree","1992","West Germany","Male","1965","0.564890144641809","0.548038832420308","0.581741456863309"
"Totally disagree","1992","West Germany","Female","1795","0.455827494771524","0.439753597402004","0.471901392141044"
"Totally disagree","1992","East Germany","Male","1121","0.570398381594289","0.548081203168328","0.59271556002025"
"Totally disagree","1992","East Germany","Female","1072","0.485713704351161","0.464265862758099","0.507161545944223"
"True entirely","1993","West Germany","Male","306","0.0763459115941621","0.0686231594436051","0.0840686637447192"
"True entirely","1993","West Germany","Female","406","0.10335445139454","0.0946808249412946","0.112028077847785"
"True entirely","1993","East Germany","Male","107","0.0663857992146117","0.0549166785448956","0.0778549198843279"
"True entirely","1993","East Germany","Female","165","0.0964103590579124","0.0835167744215553","0.109303943694269"
"Tends to agree","1993","West Germany","Male","476","0.115333288008731","0.106043801554004","0.124622774463458"
"Tends to agree","1993","West Germany","Female","723","0.162254559732049","0.151749942926076","0.172759176538023"
"Tends to agree","1993","East Germany","Male","154","0.095912727975702","0.0823467189111221","0.109478737040282"
"Tends to agree","1993","East Germany","Female","293","0.166553350694732","0.150277571358704","0.182829130030759"
"Rather not true","1993","West Germany","Male","1272","0.28699458762223","0.273839074484815","0.300150100759645"
"Rather not true","1993","West Germany","Female","1357","0.296073910222379","0.283066545326661","0.309081275118096"
"Rather not true","1993","East Germany","Male","494","0.272678139807722","0.25216192274428","0.293194356871165"
"Rather not true","1993","East Germany","Female","514","0.250297952178972","0.231374550835313","0.26922135352263"
"Totally disagree","1993","West Germany","Male","2488","0.521326212774877","0.506798436940724","0.535853988609029"
"Totally disagree","1993","West Germany","Female","2246","0.438317078651032","0.424179809416885","0.452454347885178"
"Totally disagree","1993","East Germany","Male","1055","0.565023333001964","0.542184443911978","0.58786222209195"
"Totally disagree","1993","East Germany","Female","1041","0.486738338068384","0.464903830892575","0.508572845244194"
"True entirely","1994","West Germany","Male","","","",""
"True entirely","1994","West Germany","Female","","","",""
"True entirely","1994","East Germany","Male","","","",""
"True entirely","1994","East Germany","Female","","","",""
"Tends to agree","1994","West Germany","Male","","","",""
"Tends to agree","1994","West Germany","Female","","","",""
"Tends to agree","1994","East Germany","Male","","","",""
"Tends to agree","1994","East Germany","Female","","","",""
"Rather not true","1994","West Germany","Male","","","",""
"Rather not true","1994","West Germany","Female","","","",""
"Rather not true","1994","East Germany","Male","","","",""
"Rather not true","1994","East Germany","Female","","","",""
"Totally disagree","1994","West Germany","Male","","","",""
"Totally disagree","1994","West Germany","Female","","","",""
"Totally disagree","1994","East Germany","Male","","","",""
"Totally disagree","1994","East Germany","Female","","","",""
"True entirely","1995","West Germany","Male","235","0.064461994151649","0.0574028686398744","0.0715211196634235"
"True entirely","1995","West Germany","Female","421","0.109651331869907","0.100950573616182","0.118352090123631"
"True entirely","1995","East Germany","Male","108","0.0743550141603839","0.0620493990261255","0.0866606292946423"
"True entirely","1995","East Germany","Female","161","0.0963058322479478","0.0831816468324236","0.109430017663472"
"Tends to agree","1995","West Germany","Male","482","0.11280635784774","0.103712580491727","0.121900135203754"
"Tends to agree","1995","West Germany","Female","785","0.179067387011065","0.168390808632774","0.189743965389357"
"Tends to agree","1995","East Germany","Male","151","0.0961078966281795","0.0822829391634752","0.109932854092884"
"Tends to agree","1995","East Germany","Female","275","0.163885174126989","0.147417278000991","0.180353070252987"
"Rather not true","1995","West Germany","Male","1441","0.329620249089436","0.316107749199078","0.343132748979793"
"Rather not true","1995","West Germany","Female","1570","0.320912913407375","0.307913420165463","0.333912406649288"
"Rather not true","1995","East Germany","Male","596","0.34708844182841","0.324759238643624","0.369417645013196"
"Rather not true","1995","East Germany","Female","649","0.310667097241105","0.290079889006913","0.331254305475297"
"Totally disagree","1995","West Germany","Male","2491","0.493111398911175","0.478740064297721","0.507482733524628"
"Totally disagree","1995","West Germany","Female","2178","0.390368367711653","0.37678394629085","0.403952789132455"
"Totally disagree","1995","East Germany","Male","891","0.482448647383027","0.459010232260113","0.505887062505941"
"Totally disagree","1995","East Germany","Female","856","0.429141896383959","0.407122781034187","0.45116101173373"
"True entirely","1996","West Germany","Male","224","0.0583154403432958","0.0514988896463375","0.0651319910402541"
"True entirely","1996","West Germany","Female","362","0.0915719676136301","0.0834573234177546","0.0996866118095055"
"True entirely","1996","East Germany","Male","99","0.0612218505763216","0.0500056893493702","0.072438011803273"
"True entirely","1996","East Germany","Female","136","0.0845857591260948","0.0721873756664601","0.0969841425857296"
"Tends to agree","1996","West Germany","Male","458","0.116029284702408","0.106713425611562","0.125345143793254"
"Tends to agree","1996","West Germany","Female","755","0.174263759475244","0.163591235042586","0.184936283907902"
"Tends to agree","1996","East Germany","Male","165","0.0999727115641647","0.0859388203703508","0.114006602757979"
"Tends to agree","1996","East Germany","Female","261","0.153347631716671","0.137293060658218","0.169402202775123"
"Rather not true","1996","West Germany","Male","1425","0.328378093118052","0.314717496112455","0.342038690123649"
"Rather not true","1996","West Germany","Female","1584","0.330554692430806","0.317319746861234","0.343789638000377"
"Rather not true","1996","East Germany","Male","608","0.349312361157774","0.327007332475899","0.371617389839649"
"Rather not true","1996","East Germany","Female","698","0.350968435889337","0.329702987442987","0.372233884335687"
"Totally disagree","1996","West Germany","Male","2433","0.497277181836244","0.482733186408718","0.511821177263771"
"Totally disagree","1996","West Germany","Female","2152","0.403609580480321","0.389806087212596","0.417413073748045"
"Totally disagree","1996","East Germany","Male","883","0.48949307670174","0.46610558612518","0.5128805672783"
"Totally disagree","1996","East Germany","Female","840","0.411098173267898","0.389175080046582","0.433021266489213"
"True entirely","1997","West Germany","Male","223","0.0672937043096353","0.0599361638914835","0.0746512447277871"
"True entirely","1997","West Germany","Female","361","0.103560466316954","0.0948938367320062","0.112227095901901"
"True entirely","1997","East Germany","Male","110","0.0722063167191401","0.0600587819050389","0.0843538515332413"
"True entirely","1997","East Germany","Female","130","0.0780328016811313","0.0659435710842428","0.0901220322780199"
"Tends to agree","1997","West Germany","Male","408","0.105447143250498","0.0964274161587778","0.114466870342219"
"Tends to agree","1997","West Germany","Female","700","0.166751563796571","0.1561489010549","0.177354226538242"
"Tends to agree","1997","East Germany","Male","137","0.0840243570124334","0.0710041043400257","0.0970446096848411"
"Tends to agree","1997","East Germany","Female","233","0.144892232097746","0.129027406441624","0.160757057753868"
"Rather not true","1997","West Germany","Male","1335","0.299923869991089","0.286466780660651","0.313380959321526"
"Rather not true","1997","West Germany","Female","1471","0.304366229540527","0.29127798813684","0.317454470944214"
"Rather not true","1997","East Germany","Male","527","0.305045270053859","0.283436240873772","0.326654299233947"
"Rather not true","1997","East Germany","Female","650","0.337424977038863","0.316113749293907","0.358736204783818"
"Totally disagree","1997","West Germany","Male","2488","0.527335282448778","0.512673289978873","0.541997274918683"
"Totally disagree","1997","West Germany","Female","2216","0.425321740345948","0.41125919580707","0.439384284884827"
"Totally disagree","1997","East Germany","Male","970","0.538724056214567","0.515328227224082","0.562119885205053"
"Totally disagree","1997","East Germany","Female","878","0.43964998918226","0.417278981222848","0.462020997141672"
"True entirely","1998","West Germany","Male","","","",""
"True entirely","1998","West Germany","Female","","","",""
"True entirely","1998","East Germany","Male","","","",""
"True entirely","1998","East Germany","Female","","","",""
"Tends to agree","1998","West Germany","Male","","","",""
"Tends to agree","1998","West Germany","Female","","","",""
"Tends to agree","1998","East Germany","Male","","","",""
"Tends to agree","1998","East Germany","Female","","","",""
"Rather not true","1998","West Germany","Male","","","",""
"Rather not true","1998","West Germany","Female","","","",""
"Rather not true","1998","East Germany","Male","","","",""
"Rather not true","1998","East Germany","Female","","","",""
"Totally disagree","1998","West Germany","Male","","","",""
"Totally disagree","1998","West Germany","Female","","","",""
"Totally disagree","1998","East Germany","Male","","","",""
"Totally disagree","1998","East Germany","Female","","","",""
"True entirely","1999","West Germany","Male","","","",""
"True entirely","1999","West Germany","Female","","","",""
"True entirely","1999","East Germany","Male","","","",""
"True entirely","1999","East Germany","Female","","","",""
"Tends to agree","1999","West Germany","Male","","","",""
"Tends to agree","1999","West Germany","Female","","","",""
"Tends to agree","1999","East Germany","Male","","","",""
"Tends to agree","1999","East Germany","Female","","","",""
"Rather not true","1999","West Germany","Male","","","",""
"Rather not true","1999","West Germany","Female","","","",""
"Rather not true","1999","East Germany","Male","","","",""
"Rather not true","1999","East Germany","Female","","","",""
"Totally disagree","1999","West Germany","Male","","","",""
"Totally disagree","1999","West Germany","Female","","","",""
"Totally disagree","1999","East Germany","Male","","","",""
"Totally disagree","1999","East Germany","Female","","","",""
"True entirely","2000","West Germany","Male","","","",""
"True entirely","2000","West Germany","Female","","","",""
"True entirely","2000","East Germany","Male","","","",""
"True entirely","2000","East Germany","Female","","","",""
"Tends to agree","2000","West Germany","Male","","","",""
"Tends to agree","2000","West Germany","Female","","","",""
"Tends to agree","2000","East Germany","Male","","","",""
"Tends to agree","2000","East Germany","Female","","","",""
"Rather not true","2000","West Germany","Male","","","",""
"Rather not true","2000","West Germany","Female","","","",""
"Rather not true","2000","East Germany","Male","","","",""
"Rather not true","2000","East Germany","Female","","","",""
"Totally disagree","2000","West Germany","Male","","","",""
"Totally disagree","2000","West Germany","Female","","","",""
"Totally disagree","2000","East Germany","Male","","","",""
"Totally disagree","2000","East Germany","Female","","","",""
"True entirely","2001","West Germany","Male","","","",""
"True entirely","2001","West Germany","Female","","","",""
"True entirely","2001","East Germany","Male","","","",""
"True entirely","2001","East Germany","Female","","","",""
"Tends to agree","2001","West Germany","Male","","","",""
"Tends to agree","2001","West Germany","Female","","","",""
"Tends to agree","2001","East Germany","Male","","","",""
"Tends to agree","2001","East Germany","Female","","","",""
"Rather not true","2001","West Germany","Male","","","",""
"Rather not true","2001","West Germany","Female","","","",""
"Rather not true","2001","East Germany","Male","","","",""
"Rather not true","2001","East Germany","Female","","","",""
"Totally disagree","2001","West Germany","Male","","","",""
"Totally disagree","2001","West Germany","Female","","","",""
"Totally disagree","2001","East Germany","Male","","","",""
"Totally disagree","2001","East Germany","Female","","","",""
"True entirely","2002","West Germany","Male","","","",""
"True entirely","2002","West Germany","Female","","","",""
"True entirely","2002","East Germany","Male","","","",""
"True entirely","2002","East Germany","Female","","","",""
"Tends to agree","2002","West Germany","Male","","","",""
"Tends to agree","2002","West Germany","Female","","","",""
"Tends to agree","2002","East Germany","Male","","","",""
"Tends to agree","2002","East Germany","Female","","","",""
"Rather not true","2002","West Germany","Male","","","",""
"Rather not true","2002","West Germany","Female","","","",""
"Rather not true","2002","East Germany","Male","","","",""
"Rather not true","2002","East Germany","Female","","","",""
"Totally disagree","2002","West Germany","Male","","","",""
"Totally disagree","2002","West Germany","Female","","","",""
"Totally disagree","2002","East Germany","Male","","","",""
"Totally disagree","2002","East Germany","Female","","","",""
"True entirely","2003","West Germany","Male","","","",""
"True entirely","2003","West Germany","Female","","","",""
"True entirely","2003","East Germany","Male","","","",""
"True entirely","2003","East Germany","Female","","","",""
"Tends to agree","2003","West Germany","Male","","","",""
"Tends to agree","2003","West Germany","Female","","","",""
"Tends to agree","2003","East Germany","Male","","","",""
"Tends to agree","2003","East Germany","Female","","","",""
"Rather not true","2003","West Germany","Male","","","",""
"Rather not true","2003","West Germany","Female","","","",""
"Rather not true","2003","East Germany","Male","","","",""
"Rather not true","2003","East Germany","Female","","","",""
"Totally disagree","2003","West Germany","Male","","","",""
"Totally disagree","2003","West Germany","Female","","","",""
"Totally disagree","2003","East Germany","Male","","","",""
"Totally disagree","2003","East Germany","Female","","","",""
"True entirely","2004","West Germany","Male","","","",""
"True entirely","2004","West Germany","Female","","","",""
"True entirely","2004","East Germany","Male","","","",""
"True entirely","2004","East Germany","Female","","","",""
"Tends to agree","2004","West Germany","Male","","","",""
"Tends to agree","2004","West Germany","Female","","","",""
"Tends to agree","2004","East Germany","Male","","","",""
"Tends to agree","2004","East Germany","Female","","","",""
"Rather not true","2004","West Germany","Male","","","",""
"Rather not true","2004","West Germany","Female","","","",""
"Rather not true","2004","East Germany","Male","","","",""
"Rather not true","2004","East Germany","Female","","","",""
"Totally disagree","2004","West Germany","Male","","","",""
"Totally disagree","2004","West Germany","Female","","","",""
"Totally disagree","2004","East Germany","Male","","","",""
"Totally disagree","2004","East Germany","Female","","","",""
"True entirely","2005","West Germany","Male","","","",""
"True entirely","2005","West Germany","Female","","","",""
"True entirely","2005","East Germany","Male","","","",""
"True entirely","2005","East Germany","Female","","","",""
"Tends to agree","2005","West Germany","Male","","","",""
"Tends to agree","2005","West Germany","Female","","","",""
"Tends to agree","2005","East Germany","Male","","","",""
"Tends to agree","2005","East Germany","Female","","","",""
"Rather not true","2005","West Germany","Male","","","",""
"Rather not true","2005","West Germany","Female","","","",""
"Rather not true","2005","East Germany","Male","","","",""
"Rather not true","2005","East Germany","Female","","","",""
"Totally disagree","2005","West Germany","Male","","","",""
"Totally disagree","2005","West Germany","Female","","","",""
"Totally disagree","2005","East Germany","Male","","","",""
"Totally disagree","2005","East Germany","Female","","","",""
"True entirely","2006","West Germany","Male","","","",""
"True entirely","2006","West Germany","Female","","","",""
"True entirely","2006","East Germany","Male","","","",""
"True entirely","2006","East Germany","Female","","","",""
"Tends to agree","2006","West Germany","Male","","","",""
"Tends to agree","2006","West Germany","Female","","","",""
"Tends to agree","2006","East Germany","Male","","","",""
"Tends to agree","2006","East Germany","Female","","","",""
"Rather not true","2006","West Germany","Male","","","",""
"Rather not true","2006","West Germany","Female","","","",""
"Rather not true","2006","East Germany","Male","","","",""
"Rather not true","2006","East Germany","Female","","","",""
"Totally disagree","2006","West Germany","Male","","","",""
"Totally disagree","2006","West Germany","Female","","","",""
"Totally disagree","2006","East Germany","Male","","","",""
"Totally disagree","2006","East Germany","Female","","","",""
"True entirely","2007","West Germany","Male","","","",""
"True entirely","2007","West Germany","Female","","","",""
"True entirely","2007","East Germany","Male","","","",""
"True entirely","2007","East Germany","Female","","","",""
"Tends to agree","2007","West Germany","Male","","","",""
"Tends to agree","2007","West Germany","Female","","","",""
"Tends to agree","2007","East Germany","Male","","","",""
"Tends to agree","2007","East Germany","Female","","","",""
"Rather not true","2007","West Germany","Male","","","",""
"Rather not true","2007","West Germany","Female","","","",""
"Rather not true","2007","East Germany","Male","","","",""
"Rather not true","2007","East Germany","Female","","","",""
"Totally disagree","2007","West Germany","Male","","","",""
"Totally disagree","2007","West Germany","Female","","","",""
"Totally disagree","2007","East Germany","Male","","","",""
"Totally disagree","2007","East Germany","Female","","","",""
"True entirely","2008","West Germany","Male","363","0.0695225746027466","0.0635300353465405","0.0755151138589527"
"True entirely","2008","West Germany","Female","531","0.0836873120198263","0.0774839496247568","0.0898906744148959"
"True entirely","2008","East Germany","Male","126","0.0619944913515222","0.0521478958234707","0.0718410868795736"
"True entirely","2008","East Germany","Female","183","0.0866511993948669","0.075572450771476","0.0977299480182578"
"Tends to agree","2008","West Germany","Male","707","0.124960200307012","0.117169171620052","0.132751228993973"
"Tends to agree","2008","West Germany","Female","1180","0.17343598796435","0.164954279336693","0.181917696592008"
"Tends to agree","2008","East Germany","Male","299","0.156587390077104","0.1417483676443","0.171426412509908"
"Tends to agree","2008","East Germany","Female","406","0.187226774748845","0.171864562542367","0.202588986955323"
"Rather not true","2008","West Germany","Male","2617","0.391139020882518","0.37964109018119","0.402636951583846"
"Rather not true","2008","West Germany","Female","2872","0.377603717218274","0.366743784889018","0.38846364954753"
"Rather not true","2008","East Germany","Male","998","0.43271699682868","0.412486399005248","0.452947594652111"
"Rather not true","2008","East Germany","Female","1043","0.413199829254924","0.393808379905448","0.4325912786044"
"Totally disagree","2008","West Germany","Male","3233","0.414378204207723","0.402771681864384","0.425984726551062"
"Totally disagree","2008","West Germany","Female","3072","0.36527298279755","0.354486552005977","0.376059413589123"
"Totally disagree","2008","East Germany","Male","881","0.348701121742694","0.329241979577137","0.368160263908252"
"Totally disagree","2008","East Germany","Female","845","0.312922196601364","0.29466196708002","0.331182426122708"
"True entirely","2009","West Germany","Male","","","",""
"True entirely","2009","West Germany","Female","","","",""
"True entirely","2009","East Germany","Male","","","",""
"True entirely","2009","East Germany","Female","","","",""
"Tends to agree","2009","West Germany","Male","","","",""
"Tends to agree","2009","West Germany","Female","","","",""
"Tends to agree","2009","East Germany","Male","","","",""
"Tends to agree","2009","East Germany","Female","","","",""
"Rather not true","2009","West Germany","Male","","","",""
"Rather not true","2009","West Germany","Female","","","",""
"Rather not true","2009","East Germany","Male","","","",""
"Rather not true","2009","East Germany","Female","","","",""
"Totally disagree","2009","West Germany","Male","","","",""
"Totally disagree","2009","West Germany","Female","","","",""
"Totally disagree","2009","East Germany","Male","","","",""
"Totally disagree","2009","East Germany","Female","","","",""
"True entirely","2010","West Germany","Male","","","",""
"True entirely","2010","West Germany","Female","","","",""
"True entirely","2010","East Germany","Male","","","",""
"True entirely","2010","East Germany","Female","","","",""
"Tends to agree","2010","West Germany","Male","","","",""
"Tends to agree","2010","West Germany","Female","","","",""
"Tends to agree","2010","East Germany","Male","","","",""
"Tends to agree","2010","East Germany","Female","","","",""
"Rather not true","2010","West Germany","Male","","","",""
"Rather not true","2010","West Germany","Female","","","",""
"Rather not true","2010","East Germany","Male","","","",""
"Rather not true","2010","East Germany","Female","","","",""
"Totally disagree","2010","West Germany","Male","","","",""
"Totally disagree","2010","West Germany","Female","","","",""
"Totally disagree","2010","East Germany","Male","","","",""
"Totally disagree","2010","East Germany","Female","","","",""
"True entirely","2011","West Germany","Male","","","",""
"True entirely","2011","West Germany","Female","","","",""
"True entirely","2011","East Germany","Male","","","",""
"True entirely","2011","East Germany","Female","","","",""
"Tends to agree","2011","West Germany","Male","","","",""
"Tends to agree","2011","West Germany","Female","","","",""
"Tends to agree","2011","East Germany","Male","","","",""
"Tends to agree","2011","East Germany","Female","","","",""
"Rather not true","2011","West Germany","Male","","","",""
"Rather not true","2011","West Germany","Female","","","",""
"Rather not true","2011","East Germany","Male","","","",""
"Rather not true","2011","East Germany","Female","","","",""
"Totally disagree","2011","West Germany","Male","","","",""
"Totally disagree","2011","West Germany","Female","","","",""
"Totally disagree","2011","East Germany","Male","","","",""
"Totally disagree","2011","East Germany","Female","","","",""
"True entirely","2012","West Germany","Male","","","",""
"True entirely","2012","West Germany","Female","","","",""
"True entirely","2012","East Germany","Male","","","",""
"True entirely","2012","East Germany","Female","","","",""
"Tends to agree","2012","West Germany","Male","","","",""
"Tends to agree","2012","West Germany","Female","","","",""
"Tends to agree","2012","East Germany","Male","","","",""
"Tends to agree","2012","East Germany","Female","","","",""
"Rather not true","2012","West Germany","Male","","","",""
"Rather not true","2012","West Germany","Female","","","",""
"Rather not true","2012","East Germany","Male","","","",""
"Rather not true","2012","East Germany","Female","","","",""
"Totally disagree","2012","West Germany","Male","","","",""
"Totally disagree","2012","West Germany","Female","","","",""
"Totally disagree","2012","East Germany","Male","","","",""
"Totally disagree","2012","East Germany","Female","","","",""
"True entirely","2013","West Germany","Male","243","0.0390530616287187","0.0344265193195354","0.0436796039379021"
"True entirely","2013","West Germany","Female","416","0.0628105563678796","0.057391386772511","0.0682297259632483"
"True entirely","2013","East Germany","Male","95","0.0572319386770442","0.047313633144102","0.0671502442099864"
"True entirely","2013","East Germany","Female","137","0.0653301088802734","0.0553541622478371","0.0753060555127096"
"Tends to agree","2013","West Germany","Male","591","0.102736130841087","0.0954850794386116","0.109987182243562"
"Tends to agree","2013","West Germany","Female","954","0.132927047601596","0.125344114450831","0.14050998075236"
"Tends to agree","2013","East Germany","Male","248","0.130046815659452","0.115684858546615","0.144408772772289"
"Tends to agree","2013","East Germany","Female","340","0.166217236173264","0.151188142732393","0.181246329614135"
"Rather not true","2013","West Germany","Male","2570","0.406450818581972","0.394720450294997","0.418181186868947"
"Rather not true","2013","West Germany","Female","3017","0.395938115877649","0.385014734396341","0.406861497358956"
"Rather not true","2013","East Germany","Male","896","0.434840928142028","0.413673583455708","0.456008272828348"
"Rather not true","2013","East Germany","Female","962","0.404483685595715","0.384669983163921","0.424297388027508"
"Totally disagree","2013","West Germany","Male","3331","0.451759988948222","0.439874459379177","0.463645518517268"
"Totally disagree","2013","West Germany","Female","3313","0.408324280152876","0.397345674014054","0.419302886291698"
"Totally disagree","2013","East Germany","Male","868","0.377880317521476","0.35717747732502","0.398583157717931"
"Totally disagree","2013","East Germany","Female","918","0.363968969350748","0.344544926322336","0.38339301237916"
"True entirely","2014","West Germany","Male","","","",""
"True entirely","2014","West Germany","Female","","","",""
"True entirely","2014","East Germany","Male","","","",""
"True entirely","2014","East Germany","Female","","","",""
"Tends to agree","2014","West Germany","Male","","","",""
"Tends to agree","2014","West Germany","Female","","","",""
"Tends to agree","2014","East Germany","Male","","","",""
"Tends to agree","2014","East Germany","Female","","","",""
"Rather not true","2014","West Germany","Male","","","",""
"Rather not true","2014","West Germany","Female","","","",""
"Rather not true","2014","East Germany","Male","","","",""
"Rather not true","2014","East Germany","Female","","","",""
"Totally disagree","2014","West Germany","Male","","","",""
"Totally disagree","2014","West Germany","Female","","","",""
"Totally disagree","2014","East Germany","Male","","","",""
"Totally disagree","2014","East Germany","Female","","","",""
"True entirely","2015","West Germany","Male","","","",""
"True entirely","2015","West Germany","Female","","","",""
"True entirely","2015","East Germany","Male","","","",""
"True entirely","2015","East Germany","Female","","","",""
"Tends to agree","2015","West Germany","Male","","","",""
"Tends to agree","2015","West Germany","Female","","","",""
"Tends to agree","2015","East Germany","Male","","","",""
"Tends to agree","2015","East Germany","Female","","","",""
"Rather not true","2015","West Germany","Male","","","",""
"Rather not true","2015","West Germany","Female","","","",""
"Rather not true","2015","East Germany","Male","","","",""
"Rather not true","2015","East Germany","Female","","","",""
"Totally disagree","2015","West Germany","Male","","","",""
"Totally disagree","2015","West Germany","Female","","","",""
"Totally disagree","2015","East Germany","Male","","","",""
"Totally disagree","2015","East Germany","Female","","","",""
"True entirely","2016","West Germany","Male","","","",""
"True entirely","2016","West Germany","Female","","","",""
"True entirely","2016","East Germany","Male","","","",""
"True entirely","2016","East Germany","Female","","","",""
"Tends to agree","2016","West Germany","Male","","","",""
"Tends to agree","2016","West Germany","Female","","","",""
"Tends to agree","2016","East Germany","Male","","","",""
"Tends to agree","2016","East Germany","Female","","","",""
"Rather not true","2016","West Germany","Male","","","",""
"Rather not true","2016","West Germany","Female","","","",""
"Rather not true","2016","East Germany","Male","","","",""
"Rather not true","2016","East Germany","Female","","","",""
"Totally disagree","2016","West Germany","Male","","","",""
"Totally disagree","2016","West Germany","Female","","","",""
"Totally disagree","2016","East Germany","Male","","","",""
"Totally disagree","2016","East Germany","Female","","","",""
"True entirely","2017","West Germany","Male","","","",""
"True entirely","2017","West Germany","Female","","","",""
"True entirely","2017","East Germany","Male","","","",""
"True entirely","2017","East Germany","Female","","","",""
"Tends to agree","2017","West Germany","Male","","","",""
"Tends to agree","2017","West Germany","Female","","","",""
"Tends to agree","2017","East Germany","Male","","","",""
"Tends to agree","2017","East Germany","Female","","","",""
"Rather not true","2017","West Germany","Male","","","",""
"Rather not true","2017","West Germany","Female","","","",""
"Rather not true","2017","East Germany","Male","","","",""
"Rather not true","2017","East Germany","Female","","","",""
"Totally disagree","2017","West Germany","Male","","","",""
"Totally disagree","2017","West Germany","Female","","","",""
"Totally disagree","2017","East Germany","Male","","","",""
"Totally disagree","2017","East Germany","Female","","","",""
"True entirely","2018","West Germany","Male","403","0.0481564522486965","0.0438000203009838","0.0525128841964093"
"True entirely","2018","West Germany","Female","629","0.0629628980182007","0.0583967070870761","0.0675290889493254"
"True entirely","2018","East Germany","Male","130","0.0560806113442426","0.0471189183198954","0.0650423043685898"
"True entirely","2018","East Germany","Female","187","0.0736282835463723","0.0642372855769187","0.0830192815158259"
"Tends to agree","2018","West Germany","Male","1054","0.129860937210642","0.123020962339394","0.136700912081891"
"Tends to agree","2018","West Germany","Female","1554","0.148380454917066","0.141697870122557","0.155063039711575"
"Tends to agree","2018","East Germany","Male","290","0.133631959901054","0.12037870286475","0.146885216937358"
"Tends to agree","2018","East Germany","Female","473","0.177315558738739","0.163581881724376","0.191049235753102"
"Rather not true","2018","West Germany","Male","3374","0.374335540485259","0.364488126841813","0.384182954128705"
"Rather not true","2018","West Germany","Female","4105","0.384505974598551","0.375360699247625","0.393651249949476"
"Rather not true","2018","East Germany","Male","924","0.395222945453686","0.376179962951897","0.414265927955475"
"Rather not true","2018","East Germany","Female","1138","0.392704875321876","0.375144661130788","0.410265089512965"
