"plh0189","year","sampreg","n","percent","lower_confidence","upper_confidence"
"Totally disagree","2012","East Germany","","","",""
"True entirely","2013","West Germany","659","0.0512971170728311","0.0476983703187366","0.0548958638269256"
"True entirely","2013","East Germany","232","0.061302657117124","0.0542656426825544","0.0683396715516936"
"Tends to agree","2013","West Germany","1545","0.118295821068648","0.113027334854518","0.123564307282777"
"Tends to agree","2013","East Germany","588","0.148228651071148","0.137805150607363","0.158652151534933"
"Rather not true","2013","West Germany","5587","0.401032818233348","0.39303758443937","0.409028052027327"
"Rather not true","2013","East Germany","1858","0.41958121095629","0.405104671929992","0.434057749982587"
"Totally disagree","2013","West Germany","6644","0.429374243625173","0.421299413829702","0.437449073420644"
"Totally disagree","2013","East Germany","1786","0.370887480855438","0.35671743521961","0.385057526491266"
"True entirely","2014","West Germany","","","",""
"True entirely","2014","East Germany","","","",""
"Tends to agree","2014","West Germany","","","",""
"Tends to agree","2014","East Germany","","","",""
"Rather not true","2014","West Germany","","","",""
"Rather not true","2014","East Germany","","","",""
"Totally disagree","2014","West Germany","","","",""
"Totally disagree","2014","East Germany","","","",""
"True entirely","2015","West Germany","","","",""
"True entirely","2015","East Germany","","","",""
"Tends to agree","2015","West Germany","","","",""
"Tends to agree","2015","East Germany","","","",""
"Rather not true","2015","West Germany","","","",""
"Rather not true","2015","East Germany","","","",""
"Totally disagree","2015","West Germany","","","",""
"Totally disagree","2015","East Germany","","","",""
"True entirely","2016","West Germany","","","",""
"True entirely","2016","East Germany","","","",""
"Tends to agree","2016","West Germany","","","",""
"Tends to agree","2016","East Germany","","","",""
"Rather not true","2016","West Germany","","","",""
"Rather not true","2016","East Germany","","","",""
"Totally disagree","2016","West Germany","","","",""
"Totally disagree","2016","East Germany","","","",""
"True entirely","2017","West Germany","","","",""
"True entirely","2017","East Germany","","","",""
"Tends to agree","2017","West Germany","","","",""
"Tends to agree","2017","East Germany","","","",""
"Rather not true","2017","West Germany","","","",""
"Rather not true","2017","East Germany","","","",""
"Totally disagree","2017","West Germany","","","",""
"Totally disagree","2017","East Germany","","","",""
"True entirely","2018","West Germany","1032","0.0557140205061544","0.0525468886797965","0.0588811523325123"
"True entirely","2018","East Germany","317","0.0650757746389057","0.0585587972459357","0.0715927520318757"
"Tends to agree","2018","West Germany","2608","0.139313747246239","0.134532386188566","0.144095108303913"
"Tends to agree","2018","East Germany","763","0.156024736579196","0.146437136230388","0.165612336928005"
"Rather not true","2018","West Germany","7479","0.379526776195418","0.372826158299705","0.386227394091131"
"Rather not true","2018","East Germany","2062","0.393932150198217","0.381022345531998","0.406841954864435"
"Totally disagree","2018","West Germany","9029","0.425445456052188","0.418618616490862","0.432272295613515"
"Totally disagree","2018","East Germany","2361","0.384967338583681","0.372111234886899","0.397823442280464"
