"plh0189","year","migback","n","percent","lower_confidence","upper_confidence"
"Rather not true","1999","no migration background","","","",""
"Rather not true","1999","direct migration background","","","",""
"Rather not true","1999","indirect migration background","","","",""
"Totally disagree","1999","no migration background","","","",""
"Totally disagree","1999","direct migration background","","","",""
"Totally disagree","1999","indirect migration background","","","",""
"True entirely","2000","no migration background","","","",""
"True entirely","2000","direct migration background","","","",""
"True entirely","2000","indirect migration background","","","",""
"Tends to agree","2000","no migration background","","","",""
"Tends to agree","2000","direct migration background","","","",""
"Tends to agree","2000","indirect migration background","","","",""
"Rather not true","2000","no migration background","","","",""
"Rather not true","2000","direct migration background","","","",""
"Rather not true","2000","indirect migration background","","","",""
"Totally disagree","2000","no migration background","","","",""
"Totally disagree","2000","direct migration background","","","",""
"Totally disagree","2000","indirect migration background","","","",""
"True entirely","2001","no migration background","","","",""
"True entirely","2001","direct migration background","","","",""
"True entirely","2001","indirect migration background","","","",""
"Tends to agree","2001","no migration background","","","",""
"Tends to agree","2001","direct migration background","","","",""
"Tends to agree","2001","indirect migration background","","","",""
"Rather not true","2001","no migration background","","","",""
"Rather not true","2001","direct migration background","","","",""
"Rather not true","2001","indirect migration background","","","",""
"Totally disagree","2001","no migration background","","","",""
"Totally disagree","2001","direct migration background","","","",""
"Totally disagree","2001","indirect migration background","","","",""
"True entirely","2002","no migration background","","","",""
"True entirely","2002","direct migration background","","","",""
"True entirely","2002","indirect migration background","","","",""
"Tends to agree","2002","no migration background","","","",""
"Tends to agree","2002","direct migration background","","","",""
"Tends to agree","2002","indirect migration background","","","",""
"Rather not true","2002","no migration background","","","",""
"Rather not true","2002","direct migration background","","","",""
"Rather not true","2002","indirect migration background","","","",""
"Totally disagree","2002","no migration background","","","",""
"Totally disagree","2002","direct migration background","","","",""
"Totally disagree","2002","indirect migration background","","","",""
"True entirely","2003","no migration background","","","",""
"True entirely","2003","direct migration background","","","",""
"True entirely","2003","indirect migration background","","","",""
"Tends to agree","2003","no migration background","","","",""
"Tends to agree","2003","direct migration background","","","",""
"Tends to agree","2003","indirect migration background","","","",""
"Rather not true","2003","no migration background","","","",""
"Rather not true","2003","direct migration background","","","",""
"Rather not true","2003","indirect migration background","","","",""
"Totally disagree","2003","no migration background","","","",""
"Totally disagree","2003","direct migration background","","","",""
"Totally disagree","2003","indirect migration background","","","",""
"True entirely","2004","no migration background","","","",""
"True entirely","2004","direct migration background","","","",""
"True entirely","2004","indirect migration background","","","",""
"Tends to agree","2004","no migration background","","","",""
"Tends to agree","2004","direct migration background","","","",""
"Tends to agree","2004","indirect migration background","","","",""
"Rather not true","2004","no migration background","","","",""
"Rather not true","2004","direct migration background","","","",""
"Rather not true","2004","indirect migration background","","","",""
"Totally disagree","2004","no migration background","","","",""
"Totally disagree","2004","direct migration background","","","",""
"Totally disagree","2004","indirect migration background","","","",""
"True entirely","2005","no migration background","","","",""
"True entirely","2005","direct migration background","","","",""
"True entirely","2005","indirect migration background","","","",""
"Tends to agree","2005","no migration background","","","",""
"Tends to agree","2005","direct migration background","","","",""
"Tends to agree","2005","indirect migration background","","","",""
"Rather not true","2005","no migration background","","","",""
"Rather not true","2005","direct migration background","","","",""
"Rather not true","2005","indirect migration background","","","",""
"Totally disagree","2005","no migration background","","","",""
"Totally disagree","2005","direct migration background","","","",""
"Totally disagree","2005","indirect migration background","","","",""
"True entirely","2006","no migration background","","","",""
"True entirely","2006","direct migration background","","","",""
"True entirely","2006","indirect migration background","","","",""
"Tends to agree","2006","no migration background","","","",""
"Tends to agree","2006","direct migration background","","","",""
"Tends to agree","2006","indirect migration background","","","",""
"Rather not true","2006","no migration background","","","",""
"Rather not true","2006","direct migration background","","","",""
"Rather not true","2006","indirect migration background","","","",""
"Totally disagree","2006","no migration background","","","",""
"Totally disagree","2006","direct migration background","","","",""
"Totally disagree","2006","indirect migration background","","","",""
"True entirely","2007","no migration background","","","",""
"True entirely","2007","direct migration background","","","",""
"True entirely","2007","indirect migration background","","","",""
"Tends to agree","2007","no migration background","","","",""
"Tends to agree","2007","direct migration background","","","",""
"Tends to agree","2007","indirect migration background","","","",""
"Rather not true","2007","no migration background","","","",""
"Rather not true","2007","direct migration background","","","",""
"Rather not true","2007","indirect migration background","","","",""
"Totally disagree","2007","no migration background","","","",""
"Totally disagree","2007","direct migration background","","","",""
"Totally disagree","2007","indirect migration background","","","",""
"True entirely","2008","no migration background","1020","0.0749526923974859","0.0709570500548612","0.0789483347401106"
"True entirely","2008","direct migration background","144","0.0854395493986891","0.0728802798946362","0.097998818902742"
"True entirely","2008","indirect migration background","39","0.0768105212461617","0.058001833013964","0.0956192094783595"
"Tends to agree","2008","no migration background","2143","0.146748635619142","0.141379102222449","0.152118169015834"
"Tends to agree","2008","direct migration background","338","0.191713540500124","0.174027209749291","0.209399871250958"
"Tends to agree","2008","indirect migration background","111","0.180634528650681","0.153461256228086","0.207807801073277"
"Rather not true","2008","no migration background","6579","0.399079986665224","0.391648951358646","0.406511021971801"
"Rather not true","2008","direct migration background","654","0.354353459759578","0.332863062205188","0.375843857313968"
"Rather not true","2008","indirect migration background","297","0.35479344130452","0.32099941742614","0.388587465182901"
"Totally disagree","2008","no migration background","6941","0.379218685318149","0.371856187172376","0.386581183463921"
"Totally disagree","2008","direct migration background","767","0.368493450341609","0.346819777526141","0.390167123157077"
"Totally disagree","2008","indirect migration background","323","0.387761508798637","0.35334669756732","0.422176320029953"
"True entirely","2009","no migration background","","","",""
"True entirely","2009","direct migration background","","","",""
"True entirely","2009","indirect migration background","","","",""
"Tends to agree","2009","no migration background","","","",""
"Tends to agree","2009","direct migration background","","","",""
"Tends to agree","2009","indirect migration background","","","",""
"Rather not true","2009","no migration background","","","",""
"Rather not true","2009","direct migration background","","","",""
"Rather not true","2009","indirect migration background","","","",""
"Totally disagree","2009","no migration background","","","",""
"Totally disagree","2009","direct migration background","","","",""
"Totally disagree","2009","indirect migration background","","","",""
"True entirely","2010","no migration background","","","",""
"True entirely","2010","direct migration background","","","",""
"True entirely","2010","indirect migration background","","","",""
"Tends to agree","2010","no migration background","","","",""
"Tends to agree","2010","direct migration background","","","",""
"Tends to agree","2010","indirect migration background","","","",""
"Rather not true","2010","no migration background","","","",""
"Rather not true","2010","direct migration background","","","",""
"Rather not true","2010","indirect migration background","","","",""
"Totally disagree","2010","no migration background","","","",""
"Totally disagree","2010","direct migration background","","","",""
"Totally disagree","2010","indirect migration background","","","",""
"True entirely","2011","no migration background","","","",""
"True entirely","2011","direct migration background","","","",""
"True entirely","2011","indirect migration background","","","",""
"Tends to agree","2011","no migration background","","","",""
"Tends to agree","2011","direct migration background","","","",""
"Tends to agree","2011","indirect migration background","","","",""
"Rather not true","2011","no migration background","","","",""
"Rather not true","2011","direct migration background","","","",""
"Rather not true","2011","indirect migration background","","","",""
"Totally disagree","2011","no migration background","","","",""
"Totally disagree","2011","direct migration background","","","",""
"Totally disagree","2011","indirect migration background","","","",""
"True entirely","2012","no migration background","","","",""
"True entirely","2012","direct migration background","","","",""
"True entirely","2012","indirect migration background","","","",""
"Tends to agree","2012","no migration background","","","",""
"Tends to agree","2012","direct migration background","","","",""
"Tends to agree","2012","indirect migration background","","","",""
"Rather not true","2012","no migration background","","","",""
"Rather not true","2012","direct migration background","","","",""
"Rather not true","2012","indirect migration background","","","",""
"Totally disagree","2012","no migration background","","","",""
"Totally disagree","2012","direct migration background","","","",""
"Totally disagree","2012","indirect migration background","","","",""
"True entirely","2013","no migration background","761","0.0516285731964974","0.0482519710225185","0.0550051753704763"
"True entirely","2013","direct migration background","105","0.0733894297772591","0.0609492329555","0.0858296265990181"
"True entirely","2013","indirect migration background","25","","",""
"Tends to agree","2013","no migration background","1808","0.120095627535326","0.115135110566031","0.125056144504622"
"Tends to agree","2013","direct migration background","255","0.171441025234128","0.153461386532957","0.189420663935299"
"Tends to agree","2013","indirect migration background","70","0.093387312008587","0.072044392866006","0.114730231151168"
"Rather not true","2013","no migration background","6526","0.407117866890723","0.399620826227894","0.414614907553551"
"Rather not true","2013","direct migration background","628","0.370799902804607","0.347757590093546","0.393842215515669"
"Rather not true","2013","indirect migration background","291","0.435226229535148","0.398860376863579","0.471592082206718"
"Totally disagree","2013","no migration background","7402","0.421157932377454","0.413623541637277","0.42869232311763"
"Totally disagree","2013","direct migration background","700","0.384369642184005","0.361163848681199","0.407575435686812"
"Totally disagree","2013","indirect migration background","328","0.434039292417089","0.397684920240313","0.470393664593866"
"True entirely","2014","no migration background","","","",""
"True entirely","2014","direct migration background","","","",""
"True entirely","2014","indirect migration background","","","",""
"Tends to agree","2014","no migration background","","","",""
"Tends to agree","2014","direct migration background","","","",""
"Tends to agree","2014","indirect migration background","","","",""
"Rather not true","2014","no migration background","","","",""
"Rather not true","2014","direct migration background","","","",""
"Rather not true","2014","indirect migration background","","","",""
"Totally disagree","2014","no migration background","","","",""
"Totally disagree","2014","direct migration background","","","",""
"Totally disagree","2014","indirect migration background","","","",""
"True entirely","2015","no migration background","","","",""
"True entirely","2015","direct migration background","","","",""
"True entirely","2015","indirect migration background","","","",""
"Tends to agree","2015","no migration background","","","",""
"Tends to agree","2015","direct migration background","","","",""
"Tends to agree","2015","indirect migration background","","","",""
"Rather not true","2015","no migration background","","","",""
"Rather not true","2015","direct migration background","","","",""
"Rather not true","2015","indirect migration background","","","",""
"Totally disagree","2015","no migration background","","","",""
"Totally disagree","2015","direct migration background","","","",""
"Totally disagree","2015","indirect migration background","","","",""
"True entirely","2016","no migration background","","","",""
"True entirely","2016","direct migration background","","","",""
"True entirely","2016","indirect migration background","","","",""
"Tends to agree","2016","no migration background","","","",""
"Tends to agree","2016","direct migration background","","","",""
"Tends to agree","2016","indirect migration background","","","",""
"Rather not true","2016","no migration background","","","",""
"Rather not true","2016","direct migration background","","","",""
"Rather not true","2016","indirect migration background","","","",""
"Totally disagree","2016","no migration background","","","",""
"Totally disagree","2016","direct migration background","","","",""
"Totally disagree","2016","indirect migration background","","","",""
"True entirely","2017","no migration background","","","",""
"True entirely","2017","direct migration background","","","",""
"True entirely","2017","indirect migration background","","","",""
"Tends to agree","2017","no migration background","","","",""
"Tends to agree","2017","direct migration background","","","",""
"Tends to agree","2017","indirect migration background","","","",""
"Rather not true","2017","no migration background","","","",""
"Rather not true","2017","direct migration background","","","",""
"Rather not true","2017","indirect migration background","","","",""
"Totally disagree","2017","no migration background","","","",""
"Totally disagree","2017","direct migration background","","","",""
"Totally disagree","2017","indirect migration background","","","",""
"True entirely","2018","no migration background","977","0.0549878194864123","0.0517945316616004","0.0581811073112241"
"True entirely","2018","direct migration background","292","0.0737532731604663","0.0660110763865828","0.0814954699343497"
"True entirely","2018","indirect migration background","80","0.0459955322753217","0.0360290890144854","0.0559619755361581"
"Tends to agree","2018","no migration background","2354","0.133230779760969","0.128470416025589","0.137991143496349"
"Tends to agree","2018","direct migration background","793","0.184208027207837","0.172725057954683","0.19569099646099"
"Tends to agree","2018","indirect migration background","224","0.153537773215944","0.136385622665634","0.170689923766253"
"Rather not true","2018","no migration background","7444","0.388537564054182","0.381709658417596","0.395365469690769"
"Rather not true","2018","direct migration background","1445","0.34620942085272","0.332116565893445","0.360302275811994"
"Rather not true","2018","indirect migration background","652","0.387135274084049","0.363960214744278","0.410310333423819"
"Totally disagree","2018","no migration background","8801","0.423243836698436","0.41632269794084","0.430164975456033"
"Totally disagree","2018","direct migration background","1848","0.395829278778977","0.38134342798997","0.410315129567985"
"Totally disagree","2018","indirect migration background","741","0.413331420424686","0.38990247208805","0.436760368761322"
