"plh0189","year","e11102","sex","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1996","Employed","Female","1318","0.363480714422171","0.348025866858349","0.378935561985994","3"
"Tends to agree","1996","Not Employed","Female","548","0.196362631082811","0.182303752316583","0.210421509849039","2"
"Tends to agree","1996","Not Employed","Male","181","0.131815431590021","0.115129664195122","0.14850119898492","2"
"Tends to agree","1996","Employed","Male","442","0.104992760195847","0.0962438462748851","0.11374167411681","2"
"Tends to agree","1996","Employed","Female","468","0.141545070817381","0.130344906858059","0.152745234776703","2"
"Totally disagree","1996","Not Employed","Female","1268","0.377177837868045","0.360024591897315","0.394331083838776","4"
"Totally disagree","1996","Not Employed","Male","774","0.465615957090313","0.441012411662076","0.49021950251855","4"
"Totally disagree","1996","Employed","Male","2542","0.508574912606526","0.494306773948671","0.522843051264381","4"
"Totally disagree","1996","Employed","Female","1724","0.435741318813935","0.41980926544621","0.451673372181659","4"
"True entirely","1996","Employed","Female","211","0.0592328959465129","0.0516481541557477","0.0668176377372782","1"
"True entirely","1996","Not Employed","Male","108","0.0854032306671027","0.0716181596654504","0.0991883016687551","1"
"True entirely","1996","Not Employed","Female","287","0.118373803482009","0.10694077600425","0.129806830959768","1"
"True entirely","1996","Employed","Male","215","0.0476324378222467","0.0415536792525782","0.0537111963919152","1"
"Rather not true","1997","Employed","Male","1372","0.307552719154885","0.294167259787045","0.320938178522725","3"
"Rather not true","1997","Not Employed","Female","929","0.292371211877179","0.276289330245365","0.308453093508993","3"
"Rather not true","1997","Employed","Female","1192","0.331302353573076","0.31585391538615","0.346750791760003","3"
"Rather not true","1997","Not Employed","Male","490","0.285608167912656","0.26369316333405","0.307523172491261","3"
"Tends to agree","1997","Not Employed","Female","521","0.192286082762651","0.178352284450413","0.206219881074889","2"
"Tends to agree","1997","Employed","Male","372","0.0913952333472238","0.0830367127716323","0.0997537539228153","2"
"Tends to agree","1997","Not Employed","Male","173","0.1241477403257","0.108149476634094","0.140146004017306","2"
"Tends to agree","1997","Employed","Female","412","0.128936585215049","0.117937149892461","0.139936020537636","2"
"Totally disagree","1997","Not Employed","Female","1357","0.394712491115074","0.377430725851124","0.411994256379023","4"
"Totally disagree","1997","Not Employed","Male","869","0.510590494692489","0.486337767781232","0.534843221603745","4"
"Totally disagree","1997","Employed","Male","2589","0.537755917593726","0.523294581601237","0.552217253586215","4"
"Totally disagree","1997","Employed","Female","1737","0.465872617924912","0.44950017687051","0.482245058979315","4"
"True entirely","1997","Employed","Female","225","0.0738884432869626","0.0653027112121271","0.0824741753617981","1"
"True entirely","1997","Not Employed","Male","100","0.0796535970691556","0.0665174993690451","0.0927896947692662","1"
"True entirely","1997","Not Employed","Female","266","0.120630214245096","0.109114771767017","0.132145656723176","1"
"True entirely","1997","Employed","Male","233","0.063296129904165","0.0562334443140445","0.0703588154942855","1"
"Rather not true","1998","Employed","Male","","","","","3"
"Rather not true","1998","Not Employed","Female","","","","","3"
"Rather not true","1998","Employed","Female","","","","","3"
"Rather not true","1998","Not Employed","Male","","","","","3"
"Tends to agree","1998","Not Employed","Female","","","","","2"
"Tends to agree","1998","Not Employed","Male","","","","","2"
"Tends to agree","1998","Employed","Male","","","","","2"
"Tends to agree","1998","Employed","Female","","","","","2"
"Totally disagree","1998","Not Employed","Female","","","","","4"
"Totally disagree","1998","Not Employed","Male","","","","","4"
"Totally disagree","1998","Employed","Male","","","","","4"
"Totally disagree","1998","Employed","Female","","","","","4"
"True entirely","1998","Employed","Female","","","","","1"
"True entirely","1998","Not Employed","Male","","","","","1"
"True entirely","1998","Not Employed","Female","","","","","1"
"True entirely","1998","Employed","Male","","","","","1"
"Rather not true","1999","Employed","Male","","","","","3"
"Rather not true","1999","Not Employed","Female","","","","","3"
"Rather not true","1999","Employed","Female","","","","","3"
"Rather not true","1999","Not Employed","Male","","","","","3"
"Tends to agree","1999","Employed","Male","","","","","2"
"Tends to agree","1999","Not Employed","Male","","","","","2"
"Tends to agree","1999","Not Employed","Female","","","","","2"
"Tends to agree","1999","Employed","Female","","","","","2"
"Totally disagree","1999","Not Employed","Female","","","","","4"
"Totally disagree","1999","Not Employed","Male","","","","","4"
"Totally disagree","1999","Employed","Male","","","","","4"
"Totally disagree","1999","Employed","Female","","","","","4"
"True entirely","1999","Employed","Female","","","","","1"
"True entirely","1999","Not Employed","Male","","","","","1"
"True entirely","1999","Not Employed","Female","","","","","1"
"True entirely","1999","Employed","Male","","","","","1"
"Rather not true","2000","Not Employed","Male","","","","","3"
"Rather not true","2000","Employed","Male","","","","","3"
"Rather not true","2000","Not Employed","Female","","","","","3"
"Rather not true","2000","Employed","Female","","","","","3"
"Tends to agree","2000","Employed","Male","","","","","2"
"Tends to agree","2000","Not Employed","Female","","","","","2"
"Tends to agree","2000","Not Employed","Male","","","","","2"
"Tends to agree","2000","Employed","Female","","","","","2"
"Totally disagree","2000","Not Employed","Female","","","","","4"
"Totally disagree","2000","Not Employed","Male","","","","","4"
"Totally disagree","2000","Employed","Male","","","","","4"
"Totally disagree","2000","Employed","Female","","","","","4"
"True entirely","2000","Not Employed","Male","","","","","1"
"True entirely","2000","Not Employed","Female","","","","","1"
"True entirely","2000","Employed","Male","","","","","1"
"True entirely","2000","Employed","Female","","","","","1"
"Rather not true","2001","Not Employed","Male","","","","","3"
"Rather not true","2001","Employed","Male","","","","","3"
"Rather not true","2001","Employed","Female","","","","","3"
"Rather not true","2001","Not Employed","Female","","","","","3"
"Tends to agree","2001","Not Employed","Female","","","","","2"
"Tends to agree","2001","Not Employed","Male","","","","","2"
"Tends to agree","2001","Employed","Male","","","","","2"
"Tends to agree","2001","Employed","Female","","","","","2"
"Totally disagree","2001","Not Employed","Male","","","","","4"
"Totally disagree","2001","Not Employed","Female","","","","","4"
"Totally disagree","2001","Employed","Male","","","","","4"
"Totally disagree","2001","Employed","Female","","","","","4"
"True entirely","2001","Employed","Male","","","","","1"
"True entirely","2001","Not Employed","Male","","","","","1"
"True entirely","2001","Not Employed","Female","","","","","1"
"True entirely","2001","Employed","Female","","","","","1"
"Rather not true","2002","Not Employed","Male","","","","","3"
"Rather not true","2002","Not Employed","Female","","","","","3"
"Rather not true","2002","Employed","Female","","","","","3"
"Rather not true","2002","Employed","Male","","","","","3"
"Tends to agree","2002","Not Employed","Female","","","","","2"
"Tends to agree","2002","Not Employed","Male","","","","","2"
"Tends to agree","2002","Employed","Male","","","","","2"
"Tends to agree","2002","Employed","Female","","","","","2"
"Totally disagree","2002","Not Employed","Female","","","","","4"
"Totally disagree","2002","Not Employed","Male","","","","","4"
"Totally disagree","2002","Employed","Male","","","","","4"
"Totally disagree","2002","Employed","Female","","","","","4"
"True entirely","2002","Employed","Male","","","","","1"
"True entirely","2002","Employed","Female","","","","","1"
"True entirely","2002","Not Employed","Male","","","","","1"
"True entirely","2002","Not Employed","Female","","","","","1"
"Rather not true","2003","Not Employed","Male","","","","","3"
"Rather not true","2003","Employed","Female","","","","","3"
"Rather not true","2003","Not Employed","Female","","","","","3"
"Rather not true","2003","Employed","Male","","","","","3"
"Tends to agree","2003","Not Employed","Female","","","","","2"
"Tends to agree","2003","Employed","Male","","","","","2"
"Tends to agree","2003","Not Employed","Male","","","","","2"
"Tends to agree","2003","Employed","Female","","","","","2"
"Totally disagree","2003","Not Employed","Male","","","","","4"
"Totally disagree","2003","Not Employed","Female","","","","","4"
"Totally disagree","2003","Employed","Male","","","","","4"
"Totally disagree","2003","Employed","Female","","","","","4"
"True entirely","2003","Not Employed","Male","","","","","1"
"True entirely","2003","Not Employed","Female","","","","","1"
"True entirely","2003","Employed","Male","","","","","1"
"True entirely","2003","Employed","Female","","","","","1"
"Rather not true","2004","Not Employed","Male","","","","","3"
"Rather not true","2004","Employed","Female","","","","","3"
"Rather not true","2004","Not Employed","Female","","","","","3"
"Rather not true","2004","Employed","Male","","","","","3"
"Tends to agree","2004","Not Employed","Female","","","","","2"
"Tends to agree","2004","Employed","Male","","","","","2"
"Tends to agree","2004","Not Employed","Male","","","","","2"
"Tends to agree","2004","Employed","Female","","","","","2"
"Totally disagree","2004","Not Employed","Female","","","","","4"
"Totally disagree","2004","Employed","Male","","","","","4"
"Totally disagree","2004","Not Employed","Male","","","","","4"
"Totally disagree","2004","Employed","Female","","","","","4"
"True entirely","2004","Not Employed","Male","","","","","1"
"True entirely","2004","Not Employed","Female","","","","","1"
"True entirely","2004","Employed","Male","","","","","1"
"True entirely","2004","Employed","Female","","","","","1"
"Rather not true","2005","Not Employed","Male","","","","","3"
"Rather not true","2005","Not Employed","Female","","","","","3"
"Rather not true","2005","Employed","Female","","","","","3"
"Rather not true","2005","Employed","Male","","","","","3"
"Tends to agree","2005","Not Employed","Female","","","","","2"
"Tends to agree","2005","Not Employed","Male","","","","","2"
"Tends to agree","2005","Employed","Male","","","","","2"
"Tends to agree","2005","Employed","Female","","","","","2"
"Totally disagree","2005","Not Employed","Female","","","","","4"
"Totally disagree","2005","Employed","Male","","","","","4"
"Totally disagree","2005","Employed","Female","","","","","4"
"Totally disagree","2005","Not Employed","Male","","","","","4"
"True entirely","2005","Employed","Female","","","","","1"
"True entirely","2005","Not Employed","Male","","","","","1"
"True entirely","2005","Not Employed","Female","","","","","1"
"True entirely","2005","Employed","Male","","","","","1"
"Rather not true","2006","Not Employed","Male","","","","","3"
"Rather not true","2006","Employed","Female","","","","","3"
"Rather not true","2006","Not Employed","Female","","","","","3"
"Rather not true","2006","Employed","Male","","","","","3"
"Tends to agree","2006","Not Employed","Female","","","","","2"
"Tends to agree","2006","Employed","Male","","","","","2"
"Tends to agree","2006","Not Employed","Male","","","","","2"
"Tends to agree","2006","Employed","Female","","","","","2"
"Totally disagree","2006","Not Employed","Male","","","","","4"
"Totally disagree","2006","Not Employed","Female","","","","","4"
"Totally disagree","2006","Employed","Male","","","","","4"
"Totally disagree","2006","Employed","Female","","","","","4"
"True entirely","2006","Not Employed","Male","","","","","1"
"True entirely","2006","Employed","Female","","","","","1"
"True entirely","2006","Not Employed","Female","","","","","1"
"True entirely","2006","Employed","Male","","","","","1"
"Rather not true","2007","Not Employed","Male","","","","","3"
"Rather not true","2007","Employed","Female","","","","","3"
"Rather not true","2007","Not Employed","Female","","","","","3"
"Rather not true","2007","Employed","Male","","","","","3"
"Tends to agree","2007","Not Employed","Female","","","","","2"
"Tends to agree","2007","Employed","Male","","","","","2"
"Tends to agree","2007","Not Employed","Male","","","","","2"
"Tends to agree","2007","Employed","Female","","","","","2"
"Totally disagree","2007","Not Employed","Male","","","","","4"
"Totally disagree","2007","Not Employed","Female","","","","","4"
"Totally disagree","2007","Employed","Male","","","","","4"
"Totally disagree","2007","Employed","Female","","","","","4"
"True entirely","2007","Not Employed","Male","","","","","1"
"True entirely","2007","Not Employed","Female","","","","","1"
"True entirely","2007","Employed","Male","","","","","1"
"True entirely","2007","Employed","Female","","","","","1"
"Rather not true","2008","Not Employed","Male","1080","0.357226640095377","0.340254119212394","0.37419916097836","3"
"Rather not true","2008","Not Employed","Female","1536","0.342311698994692","0.328298239413798","0.356325158575587","3"
"Rather not true","2008","Employed","Female","2379","0.419935404764961","0.407154075838863","0.432716733691058","3"
"Rather not true","2008","Employed","Male","2535","0.41889654422097","0.406577773790459","0.431215314651482","3"
"Tends to agree","2008","Not Employed","Female","803","0.204268642239064","0.192361473082399","0.216175811395729","2"
"Tends to agree","2008","Not Employed","Male","379","0.142743698405926","0.130353469971063","0.15513392684079","2"
"Tends to agree","2008","Employed","Male","627","0.125372480513119","0.117104490901589","0.133640470124649","2"
"Tends to agree","2008","Employed","Female","783","0.151514700897605","0.142229396752824","0.160800005042387","2"
"Totally disagree","2008","Employed","Male","2748","0.39917482250552","0.386947175967726","0.411402469043314","4"
"Totally disagree","2008","Employed","Female","2279","0.365936483984718","0.353462194331619","0.378410773637818","4"
"Totally disagree","2008","Not Employed","Male","1366","0.407651147766693","0.390245964192085","0.4250563313413","4"
"Totally disagree","2008","Not Employed","Female","1638","0.344102764033904","0.330071835363033","0.358133692704776","4"
"True entirely","2008","Not Employed","Male","237","0.0923785137320043","0.0821223872660887","0.10263464019792","1"
"True entirely","2008","Not Employed","Female","427","0.109316894732339","0.100101165920146","0.118532623544531","1"
"True entirely","2008","Employed","Female","287","0.0626134103527154","0.0563394808562847","0.0688873398491461","1"
"True entirely","2008","Employed","Male","252","0.0565561527603902","0.0507886846522112","0.0623236208685692","1"
"Rather not true","2009","Not Employed","Male","","","","","3"
"Rather not true","2009","Not Employed","Female","","","","","3"
"Rather not true","2009","Employed","Female","","","","","3"
"Rather not true","2009","Employed","Male","","","","","3"
"Tends to agree","2009","Employed","Male","","","","","2"
"Tends to agree","2009","Not Employed","Male","","","","","2"
"Tends to agree","2009","Not Employed","Female","","","","","2"
"Tends to agree","2009","Employed","Female","","","","","2"
"Totally disagree","2009","Not Employed","Male","","","","","4"
"Totally disagree","2009","Employed","Male","","","","","4"
"Totally disagree","2009","Employed","Female","","","","","4"
"Totally disagree","2009","Not Employed","Female","","","","","4"
"True entirely","2009","Not Employed","Male","","","","","1"
"True entirely","2009","Not Employed","Female","","","","","1"
"True entirely","2009","Employed","Male","","","","","1"
"True entirely","2009","Employed","Female","","","","","1"
"Rather not true","2010","Not Employed","Male","","","","","3"
"Rather not true","2010","Employed","Female","","","","","3"
"Rather not true","2010","Employed","Male","","","","","3"
"Rather not true","2010","Not Employed","Female","","","","","3"
"Tends to agree","2010","Not Employed","Male","","","","","2"
"Tends to agree","2010","Employed","Male","","","","","2"
"Tends to agree","2010","Not Employed","Female","","","","","2"
"Tends to agree","2010","Employed","Female","","","","","2"
"Totally disagree","2010","Not Employed","Male","","","","","4"
"Totally disagree","2010","Not Employed","Female","","","","","4"
"Totally disagree","2010","Employed","Male","","","","","4"
"Totally disagree","2010","Employed","Female","","","","","4"
"True entirely","2010","Not Employed","Male","","","","","1"
"True entirely","2010","Not Employed","Female","","","","","1"
"True entirely","2010","Employed","Female","","","","","1"
"True entirely","2010","Employed","Male","","","","","1"
"Rather not true","2011","Not Employed","Male","","","","","3"
"Rather not true","2011","Employed","Male","","","","","3"
"Rather not true","2011","Employed","Female","","","","","3"
"Rather not true","2011","Not Employed","Female","","","","","3"
"Tends to agree","2011","Employed","Female","","","","","2"
"Tends to agree","2011","Not Employed","Male","","","","","2"
"Tends to agree","2011","Employed","Male","","","","","2"
"Tends to agree","2011","Not Employed","Female","","","","","2"
"Totally disagree","2011","Not Employed","Female","","","","","4"
"Totally disagree","2011","Employed","Male","","","","","4"
"Totally disagree","2011","Employed","Female","","","","","4"
"Totally disagree","2011","Not Employed","Male","","","","","4"
"True entirely","2011","Not Employed","Male","","","","","1"
"True entirely","2011","Not Employed","Female","","","","","1"
"True entirely","2011","Employed","Female","","","","","1"
"True entirely","2011","Employed","Male","","","","","1"
"Rather not true","2012","Not Employed","Male","","","","","3"
"Rather not true","2012","Not Employed","Female","","","","","3"
"Rather not true","2012","Employed","Female","","","","","3"
"Rather not true","2012","Employed","Male","","","","","3"
"Tends to agree","2012","Employed","Female","","","","","2"
"Tends to agree","2012","Not Employed","Male","","","","","2"
"Tends to agree","2012","Employed","Male","","","","","2"
"Tends to agree","2012","Not Employed","Female","","","","","2"
"Totally disagree","2012","Not Employed","Female","","","","","4"
"Totally disagree","2012","Employed","Male","","","","","4"
"Totally disagree","2012","Employed","Female","","","","","4"
"Totally disagree","2012","Not Employed","Male","","","","","4"
"True entirely","2012","Not Employed","Male","","","","","1"
"True entirely","2012","Not Employed","Female","","","","","1"
"True entirely","2012","Employed","Female","","","","","1"
"True entirely","2012","Employed","Male","","","","","1"
"Rather not true","2013","Not Employed","Male","1206","0.381550807211347","0.364661985679361","0.398439628743333","3"
"Rather not true","2013","Employed","Female","2485","0.429639367057733","0.417000542781685","0.442278191333781","3"
"Rather not true","2013","Not Employed","Female","1494","0.357282130581436","0.342727252707413","0.371837008455459","3"
"Rather not true","2013","Employed","Male","2260","0.428514548931935","0.415626954996484","0.441402142867386","3"
"Tends to agree","2013","Employed","Female","600","0.10266350872615","0.0949141531888821","0.110412864263418","2"
"Tends to agree","2013","Not Employed","Male","400","0.142977094483082","0.130806813843476","0.155147375122688","2"
"Tends to agree","2013","Employed","Male","439","0.0891712805838097","0.0817493424756399","0.0965932186919795","2"
"Tends to agree","2013","Not Employed","Female","694","0.18499005065439","0.173196396949898","0.196783704358882","2"
"Totally disagree","2013","Not Employed","Female","1658","0.373612727641785","0.3589192355264","0.38830621975717","4"
"Totally disagree","2013","Employed","Male","2797","0.44882196655306","0.435868993223457","0.461774939882664","4"
"Totally disagree","2013","Employed","Female","2573","0.421019472721023","0.408413889593731","0.433625055848314","4"
"Totally disagree","2013","Not Employed","Male","1402","0.416033170254895","0.398896390572496","0.433169949937293","4"
"True entirely","2013","Not Employed","Male","170","0.0594389280506768","0.0512183921763312","0.0676594639250224","1"
"True entirely","2013","Not Employed","Female","318","0.0841150911223888","0.075684653059363","0.0925455291854146","1"
"True entirely","2013","Employed","Female","235","0.0466776514950945","0.0412918014661352","0.0520635015240538","1"
"True entirely","2013","Employed","Male","168","0.0334922039311946","0.028806649224565","0.0381777586378242","1"
"Rather not true","2014","Not Employed","Male","","","","","3"
"Rather not true","2014","Not Employed","Female","","","","","3"
"Rather not true","2014","Employed","Female","","","","","3"
"Rather not true","2014","Employed","Male","","","","","3"
"Tends to agree","2014","Not Employed","Male","","","","","2"
"Tends to agree","2014","Not Employed","Female","","","","","2"
"Tends to agree","2014","Employed","Male","","","","","2"
"Tends to agree","2014","Employed","Female","","","","","2"
"Totally disagree","2014","Not Employed","Female","","","","","4"
"Totally disagree","2014","Employed","Male","","","","","4"
"Totally disagree","2014","Employed","Female","","","","","4"
"Totally disagree","2014","Not Employed","Male","","","","","4"
"True entirely","2014","Not Employed","Male","","","","","1"
"True entirely","2014","Not Employed","Female","","","","","1"
"True entirely","2014","Employed","Female","","","","","1"
"True entirely","2014","Employed","Male","","","","","1"
"Rather not true","2015","Not Employed","Male","","","","","3"
"Rather not true","2015","Not Employed","Female","","","","","3"
"Rather not true","2015","Employed","Male","","","","","3"
"Rather not true","2015","Employed","Female","","","","","3"
"Tends to agree","2015","Not Employed","Female","","","","","2"
"Tends to agree","2015","Employed","Male","","","","","2"
"Tends to agree","2015","Employed","Female","","","","","2"
"Tends to agree","2015","Not Employed","Male","","","","","2"
"Totally disagree","2015","Not Employed","Female","","","","","4"
"Totally disagree","2015","Employed","Female","","","","","4"
"Totally disagree","2015","Employed","Male","","","","","4"
"Totally disagree","2015","Not Employed","Male","","","","","4"
"True entirely","2015","Not Employed","Male","","","","","1"
"True entirely","2015","Not Employed","Female","","","","","1"
"True entirely","2015","Employed","Female","","","","","1"
"True entirely","2015","Employed","Male","","","","","1"
"Rather not true","2016","Not Employed","Male","","","","","3"
"Rather not true","2016","Not Employed","Female","","","","","3"
"Rather not true","2016","Employed","Male","","","","","3"
"Rather not true","2016","Employed","Female","","","","","3"
"Tends to agree","2016","Not Employed","Female","","","","","2"
"Tends to agree","2016","Employed","Male","","","","","2"
"Tends to agree","2016","Employed","Female","","","","","2"
"Tends to agree","2016","Not Employed","Male","","","","","2"
"Totally disagree","2016","Not Employed","Male","","","","","4"
"Totally disagree","2016","Not Employed","Female","","","","","4"
"Totally disagree","2016","Employed","Female","","","","","4"
"Totally disagree","2016","Employed","Male","","","","","4"
"True entirely","2016","Not Employed","Male","","","","","1"
"True entirely","2016","Not Employed","Female","","","","","1"
"True entirely","2016","Employed","Male","","","","","1"
"True entirely","2016","Employed","Female","","","","","1"
"Rather not true","2017","Not Employed","Male","","","","","3"
"Rather not true","2017","Not Employed","Female","","","","","3"
"Rather not true","2017","Employed","Male","","","","","3"
"Rather not true","2017","Employed","Female","","","","","3"
"Tends to agree","2017","Not Employed","Female","","","","","2"
"Tends to agree","2017","Employed","Male","","","","","2"
"Tends to agree","2017","Not Employed","Male","","","","","2"
"Tends to agree","2017","Employed","Female","","","","","2"
"Totally disagree","2017","Not Employed","Male","","","","","4"
"Totally disagree","2017","Not Employed","Female","","","","","4"
"Totally disagree","2017","Employed","Female","","","","","4"
"Totally disagree","2017","Employed","Male","","","","","4"
"True entirely","2017","Not Employed","Female","","","","","1"
"True entirely","2017","Not Employed","Male","","","","","1"
"True entirely","2017","Employed","Male","","","","","1"
"True entirely","2017","Employed","Female","","","","","1"
"Rather not true","2018","Not Employed","Male","1245","0.352616334525344","0.336640866314515","0.368591802736172","3"
"Rather not true","2018","Employed","Male","3053","0.388814391990243","0.378373458283645","0.39925532569684","3"
"Rather not true","2018","Not Employed","Female","1668","0.360601618948052","0.346954946415133","0.374248291480972","3"
"Rather not true","2018","Employed","Female","3575","0.402006473143313","0.391924387326979","0.412088558959648","3"
"Tends to agree","2018","Not Employed","Female","842","0.189287851610871","0.178154603708782","0.200421099512961","2"
"Tends to agree","2018","Employed","Male","846","0.11344484435661","0.106652387721994","0.120237300991227","2"
"Tends to agree","2018","Employed","Female","1185","0.130554692036991","0.123626769842779","0.137482614231203","2"
"Tends to agree","2018","Not Employed","Male","498","0.170100593186702","0.157537772685298","0.182663413688107","2"
"Totally disagree","2018","Not Employed","Male","1451","0.396327784389135","0.379972828882385","0.412682739895885","4"
"Totally disagree","2018","Not Employed","Female","1824","0.355992833531862","0.342384869716169","0.369600797347554","4"
"Totally disagree","2018","Employed","Male","4184","0.461776028244623","0.451098300994435","0.472453755494812","4"
"Totally disagree","2018","Employed","Female","3931","0.421260339799086","0.411107149303722","0.43141353029445","4"
"True entirely","2018","Not Employed","Male","242","0.0809552878988194","0.071834918168433","0.0900756576292058","1"
"True entirely","2018","Not Employed","Female","422","0.0941176959092145","0.0858192130856951","0.102416178732734","1"
"True entirely","2018","Employed","Male","291","0.0359647354085238","0.0319766311075125","0.0399528397095351","1"
"True entirely","2018","Employed","Female","394","0.0461784950206096","0.0418629160554893","0.0504940739857299","1"
