"plh0189","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Tends to agree","1991","66 and older","(3b) higher tertiary education","2","","",""
"Rather not true","1991","16-34 y.","(0) in school","","","",""
"Rather not true","1991","16-34 y.","(1a) inadequately completed","13","","",""
"Rather not true","1991","16-34 y.","(1b) general elementary school","5","","",""
"Rather not true","1991","16-34 y.","(1c) basic vocational qualification","38","0.305217815927174","0.225751603697056","0.384684028157291"
"Rather not true","1991","16-34 y.","(2b) intermediate general qualification","56","0.389092015915582","0.312090053972023","0.466093977859141"
"Rather not true","1991","16-34 y.","(2a) intermediate vocational","208","0.271912071212842","0.241327036508342","0.302497105917343"
"Rather not true","1991","16-34 y.","(2c_gen) general maturity certificate","18","","",""
"Rather not true","1991","16-34 y.","(2c_voc) vocational maturity certificate","11","","",""
"Rather not true","1991","16-34 y.","(3a) lower tertiary education","52","0.277092138776634","0.214593788448354","0.339590489104913"
"Rather not true","1991","16-34 y.","(3b) higher tertiary education","18","","",""
"Rather not true","1991","35-65 y.","(0) in school","","","",""
"Rather not true","1991","35-65 y.","(1a) inadequately completed","2","","",""
"Rather not true","1991","35-65 y.","(1b) general elementary school","28","","",""
"Rather not true","1991","35-65 y.","(1c) basic vocational qualification","186","0.214890389062796","0.187813697270783","0.24196708085481"
"Rather not true","1991","35-65 y.","(2b) intermediate general qualification","2","","",""
"Rather not true","1991","35-65 y.","(2a) intermediate vocational","101","0.200929878718175","0.165737540189325","0.236122217247024"
"Rather not true","1991","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Rather not true","1991","35-65 y.","(2c_voc) vocational maturity certificate","6","","",""
"Rather not true","1991","35-65 y.","(3a) lower tertiary education","93","0.26386493825935","0.220620402628209","0.307109473890491"
"Rather not true","1991","35-65 y.","(3b) higher tertiary education","56","0.247178471147408","0.191670489681829","0.302686452612987"
"Rather not true","1991","66 and older","(0) in school","","","",""
"Rather not true","1991","66 and older","(1a) inadequately completed","1","","",""
"Rather not true","1991","66 and older","(1b) general elementary school","28","","",""
"Rather not true","1991","66 and older","(1c) basic vocational qualification","54","0.30193855345586","0.237991342529055","0.365885764382664"
"Rather not true","1991","66 and older","(2b) intermediate general qualification","2","","",""
"Rather not true","1991","66 and older","(2a) intermediate vocational","8","","",""
"Rather not true","1991","66 and older","(2c_gen) general maturity certificate","","","",""
"Rather not true","1991","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rather not true","1991","66 and older","(3a) lower tertiary education","7","","",""
"Rather not true","1991","66 and older","(3b) higher tertiary education","5","","",""
"Totally disagree","1991","16-34 y.","(0) in school","","","",""
"Totally disagree","1991","16-34 y.","(1a) inadequately completed","27","","",""
"Totally disagree","1991","16-34 y.","(1b) general elementary school","11","","",""
"Totally disagree","1991","16-34 y.","(1c) basic vocational qualification","65","0.499946961326877","0.413664358484627","0.586229564169127"
"Totally disagree","1991","16-34 y.","(2b) intermediate general qualification","74","0.44022950778073","0.361826575469191","0.518632440092269"
"Totally disagree","1991","16-34 y.","(2a) intermediate vocational","488","0.59270589666052","0.558932362917886","0.626479430403155"
"Totally disagree","1991","16-34 y.","(2c_gen) general maturity certificate","21","","",""
"Totally disagree","1991","16-34 y.","(2c_voc) vocational maturity certificate","29","","",""
"Totally disagree","1991","16-34 y.","(3a) lower tertiary education","130","0.651507473977414","0.584969218032873","0.718045729921954"
"Totally disagree","1991","16-34 y.","(3b) higher tertiary education","48","0.608353602859851","0.500029300747497","0.716677904972204"
"Totally disagree","1991","35-65 y.","(0) in school","","","",""
"Totally disagree","1991","35-65 y.","(1a) inadequately completed","5","","",""
"Totally disagree","1991","35-65 y.","(1b) general elementary school","80","0.463547672361871","0.385544721187803","0.541550623535938"
"Totally disagree","1991","35-65 y.","(1c) basic vocational qualification","546","0.592117717677779","0.559721567232592","0.624513868122966"
"Totally disagree","1991","35-65 y.","(2b) intermediate general qualification","4","","",""
"Totally disagree","1991","35-65 y.","(2a) intermediate vocational","317","0.613055510541409","0.570278773603411","0.655832247479407"
"Totally disagree","1991","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Totally disagree","1991","35-65 y.","(2c_voc) vocational maturity certificate","17","","",""
"Totally disagree","1991","35-65 y.","(3a) lower tertiary education","247","0.569080253283735","0.520490286833601","0.61767021973387"
"Totally disagree","1991","35-65 y.","(3b) higher tertiary education","147","0.607371035145377","0.544533042278822","0.670209028011931"
"Totally disagree","1991","66 and older","(0) in school","","","",""
"Totally disagree","1991","66 and older","(1a) inadequately completed","","","",""
"Totally disagree","1991","66 and older","(1b) general elementary school","45","0.354932415120391","0.268230118459819","0.441634711780963"
"Totally disagree","1991","66 and older","(1c) basic vocational qualification","97","0.451346137646154","0.382032357977051","0.520659917315257"
"Totally disagree","1991","66 and older","(2b) intermediate general qualification","1","","",""
"Totally disagree","1991","66 and older","(2a) intermediate vocational","10","","",""
"Totally disagree","1991","66 and older","(2c_gen) general maturity certificate","","","",""
"Totally disagree","1991","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Totally disagree","1991","66 and older","(3a) lower tertiary education","19","","",""
"Totally disagree","1991","66 and older","(3b) higher tertiary education","6","","",""
"True entirely","1992","16-34 y.","(0) in school","3","","",""
"True entirely","1992","16-34 y.","(1a) inadequately completed","8","","",""
"True entirely","1992","16-34 y.","(1b) general elementary school","17","","",""
"True entirely","1992","16-34 y.","(1c) basic vocational qualification","41","0.0401798840271813","0.0263180668942912","0.0540417011600713"
"True entirely","1992","16-34 y.","(2b) intermediate general qualification","15","","",""
"True entirely","1992","16-34 y.","(2a) intermediate vocational","67","0.0518793122766789","0.0397719218045857","0.0639867027487721"
"True entirely","1992","16-34 y.","(2c_gen) general maturity certificate","7","","",""
"True entirely","1992","16-34 y.","(2c_voc) vocational maturity certificate","3","","",""
"True entirely","1992","16-34 y.","(3a) lower tertiary education","10","","",""
"True entirely","1992","16-34 y.","(3b) higher tertiary education","6","","",""
"True entirely","1992","35-65 y.","(0) in school","","","",""
"True entirely","1992","35-65 y.","(1a) inadequately completed","1","","",""
"True entirely","1992","35-65 y.","(1b) general elementary school","69","0.0939023897759345","0.0732994808181584","0.114505298733711"
"True entirely","1992","35-65 y.","(1c) basic vocational qualification","237","0.104130014177327","0.0919661523354723","0.116293876019182"
"True entirely","1992","35-65 y.","(2b) intermediate general qualification","9","","",""
"True entirely","1992","35-65 y.","(2a) intermediate vocational","84","0.0709154742407641","0.0554994847243336","0.0863314637571946"
"True entirely","1992","35-65 y.","(2c_gen) general maturity certificate","2","","",""
"True entirely","1992","35-65 y.","(2c_voc) vocational maturity certificate","6","","",""
"True entirely","1992","35-65 y.","(3a) lower tertiary education","56","0.108326996586033","0.0823766327194691","0.134277360452598"
"True entirely","1992","35-65 y.","(3b) higher tertiary education","27","","",""
"True entirely","1992","66 and older","(0) in school","","","",""
"True entirely","1992","66 and older","(1a) inadequately completed","3","","",""
"True entirely","1992","66 and older","(1b) general elementary school","47","0.123416068232224","0.0927873491955737","0.154044787268874"
"True entirely","1992","66 and older","(1c) basic vocational qualification","76","0.154003460630893","0.125568521705175","0.182438399556612"
"True entirely","1992","66 and older","(2b) intermediate general qualification","4","","",""
"True entirely","1992","66 and older","(2a) intermediate vocational","13","","",""
"True entirely","1992","66 and older","(2c_gen) general maturity certificate","","","",""
"True entirely","1992","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"True entirely","1992","66 and older","(3a) lower tertiary education","7","","",""
"True entirely","1992","66 and older","(3b) higher tertiary education","1","","",""
"Tends to agree","1992","16-34 y.","(0) in school","10","","",""
"Tends to agree","1992","16-34 y.","(1a) inadequately completed","7","","",""
"Tends to agree","1992","16-34 y.","(1b) general elementary school","31","0.114286341210493","0.0776684839203525","0.150904198500634"
"Tends to agree","1992","16-34 y.","(1c) basic vocational qualification","66","0.0910171209074585","0.0707141168962621","0.111320124918655"
"Tends to agree","1992","16-34 y.","(2b) intermediate general qualification","36","0.114367907590497","0.0817627496042059","0.146973065576789"
"Tends to agree","1992","16-34 y.","(2a) intermediate vocational","106","0.0898781687774838","0.0742647321096384","0.105491605445329"
"Tends to agree","1992","16-34 y.","(2c_gen) general maturity certificate","24","","",""
"Tends to agree","1992","16-34 y.","(2c_voc) vocational maturity certificate","21","","",""
"Tends to agree","1992","16-34 y.","(3a) lower tertiary education","11","","",""
"Tends to agree","1992","16-34 y.","(3b) higher tertiary education","18","","",""
"Tends to agree","1992","35-65 y.","(0) in school","","","",""
"Tends to agree","1992","35-65 y.","(1a) inadequately completed","4","","",""
"Tends to agree","1992","35-65 y.","(1b) general elementary school","108","0.144969405503791","0.120101927937916","0.169836883069666"
"Tends to agree","1992","35-65 y.","(1c) basic vocational qualification","235","0.106728666360868","0.0944318337442189","0.119025498977518"
"Tends to agree","1992","35-65 y.","(2b) intermediate general qualification","9","","",""
"Tends to agree","1992","35-65 y.","(2a) intermediate vocational","95","0.0911324712270179","0.0738478385538806","0.108417103900155"
"Tends to agree","1992","35-65 y.","(2c_gen) general maturity certificate","2","","",""
"Tends to agree","1992","35-65 y.","(2c_voc) vocational maturity certificate","12","","",""
"Tends to agree","1992","35-65 y.","(3a) lower tertiary education","42","0.0743944130497982","0.0524837542411942","0.0963050718584022"
"Tends to agree","1992","35-65 y.","(3b) higher tertiary education","52","0.11493188183335","0.0876757747861527","0.142187988880547"
"Tends to agree","1992","66 and older","(0) in school","","","",""
"Tends to agree","1992","66 and older","(1a) inadequately completed","","","",""
"Tends to agree","1992","66 and older","(1b) general elementary school","99","0.250521312577721","0.210170878516957","0.290871746638484"
"Tends to agree","1992","66 and older","(1c) basic vocational qualification","108","0.201561290044807","0.169958376483151","0.233164203606463"
"Tends to agree","1992","66 and older","(2b) intermediate general qualification","4","","",""
"Tends to agree","1992","66 and older","(2a) intermediate vocational","30","0.221057104735285","0.156557867621764","0.285556341848806"
"Tends to agree","1992","66 and older","(2c_gen) general maturity certificate","2","","",""
"Tends to agree","1992","66 and older","(2c_voc) vocational maturity certificate","7","","",""
"Tends to agree","1992","66 and older","(3a) lower tertiary education","3","","",""
"Tends to agree","1992","66 and older","(3b) higher tertiary education","2","","",""
"Rather not true","1992","16-34 y.","(0) in school","43","0.415116999615354","0.319020589745705","0.511213409485002"
"Rather not true","1992","16-34 y.","(1a) inadequately completed","40","0.447925549666645","0.348450488122244","0.547400611211047"
"Rather not true","1992","16-34 y.","(1b) general elementary school","93","0.339163711448583","0.284675729510155","0.39365169338701"
"Rather not true","1992","16-34 y.","(1c) basic vocational qualification","233","0.31508812819591","0.282297157797019","0.347879098594801"
"Rather not true","1992","16-34 y.","(2b) intermediate general qualification","133","0.360333521889826","0.311148068668423","0.409518975111229"
"Rather not true","1992","16-34 y.","(2a) intermediate vocational","361","0.288010454265559","0.263289651656956","0.312731256874162"
"Rather not true","1992","16-34 y.","(2c_gen) general maturity certificate","103","0.434854697986663","0.373889305124025","0.4958200908493"
"Rather not true","1992","16-34 y.","(2c_voc) vocational maturity certificate","99","0.428788649059965","0.366045083471408","0.491532214648523"
"Rather not true","1992","16-34 y.","(3a) lower tertiary education","83","0.356004928218079","0.296048696996588","0.41596115943957"
"Rather not true","1992","16-34 y.","(3b) higher tertiary education","65","0.368367558266042","0.298095656777357","0.438639459754727"
"Rather not true","1992","35-65 y.","(0) in school","","","",""
"Rather not true","1992","35-65 y.","(1a) inadequately completed","12","","",""
"Rather not true","1992","35-65 y.","(1b) general elementary school","212","0.282795788363476","0.250986012231406","0.314605564495545"
"Rather not true","1992","35-65 y.","(1c) basic vocational qualification","572","0.236667074170217","0.219739803434269","0.253594344906166"
"Rather not true","1992","35-65 y.","(2b) intermediate general qualification","16","","",""
"Rather not true","1992","35-65 y.","(2a) intermediate vocational","274","0.284373329019205","0.257280086954262","0.311466571084147"
"Rather not true","1992","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"Rather not true","1992","35-65 y.","(2c_voc) vocational maturity certificate","44","0.320554805155575","0.244330195951124","0.396779414360027"
"Rather not true","1992","35-65 y.","(3a) lower tertiary education","126","0.256231784905677","0.219780939954087","0.292682629857268"
"Rather not true","1992","35-65 y.","(3b) higher tertiary education","151","0.304618970483683","0.265287053732638","0.343950887234727"
"Rather not true","1992","66 and older","(0) in school","","","",""
"Rather not true","1992","66 and older","(1a) inadequately completed","2","","",""
"Rather not true","1992","66 and older","(1b) general elementary school","117","0.25616712998092","0.215518528131408","0.296815731830432"
"Rather not true","1992","66 and older","(1c) basic vocational qualification","143","0.225412396069208","0.192494889152823","0.258329902985593"
"Rather not true","1992","66 and older","(2b) intermediate general qualification","10","","",""
"Rather not true","1992","66 and older","(2a) intermediate vocational","30","0.17710224887595","0.117764030220542","0.236440467531357"
"Rather not true","1992","66 and older","(2c_gen) general maturity certificate","1","","",""
"Rather not true","1992","66 and older","(2c_voc) vocational maturity certificate","15","","",""
"Rather not true","1992","66 and older","(3a) lower tertiary education","11","","",""
"Rather not true","1992","66 and older","(3b) higher tertiary education","8","","",""
"Totally disagree","1992","16-34 y.","(0) in school","45","0.446663380193483","0.34970791719756","0.543618843189406"
"Totally disagree","1992","16-34 y.","(1a) inadequately completed","41","0.420060386279322","0.321327979083889","0.518792793474755"
"Totally disagree","1992","16-34 y.","(1b) general elementary school","149","0.4825648385555","0.425053311678723","0.540076365432276"
"Totally disagree","1992","16-34 y.","(1c) basic vocational qualification","431","0.55371486686945","0.518625930499022","0.588803803239877"
"Totally disagree","1992","16-34 y.","(2b) intermediate general qualification","182","0.482970551813812","0.431775791525783","0.534165312101841"
"Totally disagree","1992","16-34 y.","(2a) intermediate vocational","755","0.570232064680278","0.543207142344861","0.597256987015695"
"Totally disagree","1992","16-34 y.","(2c_gen) general maturity certificate","120","0.430980383453721","0.370079498470539","0.491881268436903"
"Totally disagree","1992","16-34 y.","(2c_voc) vocational maturity certificate","116","0.44541813997513","0.382407205478046","0.508429074472215"
